tick_id,day,settlement_id,resident_id,partner_id,requested_rest_minutes,workload_before,workload_after,fatigue_before,fatigue_after,autonomy_respected,refusal_or_delay,visible_rest_marker,recovery_path_open,schedule_tradeoff_recorded
543,31,moss_ward,Tala,Ari,25,0.18,0.18,0.557,0.521,True,short pause negotiated,True,True,True
545,31,cinder_garden,Pax,Vale,35,0.184,0.18,0.55722,0.52122,True,short pause negotiated,True,True,True
546,31,lichen_bridge,Rin,Sol,40,0.408,0.384,0.52552,0.48952,True,short pause negotiated,True,True,True
547,31,orchid_engine,Eli,Bea,45,0.18,0.18,0.5933,0.5573,True,short pause negotiated,True,True,True
549,31,glass_harbor,Oren,Puck,15,0.18,0.18,0.55902,0.52302,True,short pause negotiated,True,True,True
550,31,cinder_garden,Vale,Wren,20,0.23,0.206,0.60552,0.56952,True,short pause negotiated,True,True,True
551,31,lichen_bridge,Sol,Kio,25,0.18,0.18,0.557,0.521,True,short pause negotiated,True,True,True
552,31,orchid_engine,Bea,Cai,30,0.294,0.276,0.106,0.076,True,delayed with named relief time,True,True,True
553,31,moss_ward,Fay,Milo,35,0.18,0.18,0.56182,0.52582,True,short pause negotiated,True,True,True
555,31,cinder_garden,Wren,Juno,45,0.184,0.18,0.627,0.567,True,rest granted before duty resumes,True,True,True
557,31,orchid_engine,Cai,Dax,15,0.18,0.18,0.55442,0.51842,True,short pause negotiated,True,True,True
558,32,glass_harbor,Nia,Oren,15,0.292,0.268,0.1201,0.0841,True,short pause negotiated,True,True,True
559,32,cinder_garden,Pax,Vale,20,0.184,0.18,0.55734,0.52134,True,short pause negotiated,True,True,True
561,32,orchid_engine,Eli,Bea,30,0.18,0.18,0.60206,0.56606,True,short pause negotiated,True,True,True
563,32,glass_harbor,Oren,Puck,40,0.18,0.18,0.55914,0.52314,True,short pause negotiated,True,True,True
564,32,cinder_garden,Vale,Wren,45,0.21,0.186,0.60996,0.57396,True,short pause negotiated,True,True,True
565,32,lichen_bridge,Sol,Kio,50,0.18,0.18,0.56576,0.52976,True,short pause negotiated,True,True,True
567,32,moss_ward,Fay,Milo,20,0.18,0.18,0.56194,0.52594,True,short pause negotiated,True,True,True
569,32,cinder_garden,Wren,Juno,30,0.184,0.18,0.61176,0.57576,True,short pause negotiated,True,True,True
570,32,lichen_bridge,Kio,Luma,35,0.304,0.28,0.13,0.094,True,short pause negotiated,True,True,True
573,32,glass_harbor,Sera,Nia,50,0.18,0.18,0.5939,0.5579,True,short pause negotiated,True,True,True
574,32,cinder_garden,Juno,Pax,15,0.256,0.232,0.558,0.522,True,short pause negotiated,True,True,True
575,32,lichen_bridge,Luma,Rin,20,0.18,0.18,0.55534,0.51934,True,short pause negotiated,True,True,True
576,33,moss_ward,Ari,Fay,20,0.296,0.278,0.1207,0.0907,True,delayed with named relief time,True,True,True
578,33,cinder_garden,Vale,Wren,30,0.19,0.18,0.6144,0.5784,True,short pause negotiated,True,True,True
579,33,lichen_bridge,Sol,Kio,35,0.18,0.18,0.57452,0.53852,True,short pause negotiated,True,True,True
582,33,glass_harbor,Puck,Sera,50,0.41,0.386,0.46772,0.43172,True,short pause negotiated,True,True,True
583,33,cinder_garden,Wren,Juno,15,0.184,0.18,0.62052,0.56052,True,rest granted before duty resumes,True,True,True
585,33,orchid_engine,Cai,Dax,25,0.18,0.18,0.52066,0.48466,True,short pause negotiated,True,True,True
587,33,glass_harbor,Sera,Nia,35,0.18,0.18,0.60266,0.56666,True,short pause negotiated,True,True,True
588,33,cinder_garden,Juno,Pax,40,0.236,0.212,0.5538,0.5178,True,short pause negotiated,True,True,True
589,33,lichen_bridge,Luma,Rin,45,0.18,0.18,0.55546,0.51946,True,short pause negotiated,True,True,True
591,33,moss_ward,Tala,Ari,15,0.18,0.18,0.56576,0.52976,True,short pause negotiated,True,True,True
593,33,cinder_garden,Pax,Vale,25,0.184,0.18,0.55746,0.52146,True,short pause negotiated,True,True,True
594,34,orchid_engine,Bea,Cai,25,0.288,0.264,0.1014,0.0654,True,short pause negotiated,True,True,True
597,34,cinder_garden,Wren,Juno,40,0.184,0.18,0.60528,0.56928,True,short pause negotiated,True,True,True
600,34,moss_ward,Milo,Tala,15,0.41,0.392,0.4604,0.4304,True,delayed with named relief time,True,True,True
601,34,glass_harbor,Sera,Nia,20,0.18,0.18,0.61142,0.57542,True,short pause negotiated,True,True,True
602,34,cinder_garden,Juno,Pax,25,0.216,0.192,0.5496,0.5136,True,short pause negotiated,True,True,True
603,34,lichen_bridge,Luma,Rin,30,0.18,0.18,0.55558,0.51958,True,short pause negotiated,True,True,True
605,34,moss_ward,Tala,Ari,40,0.18,0.18,0.57452,0.53852,True,short pause negotiated,True,True,True
606,34,glass_harbor,Nia,Oren,45,0.276,0.252,0.0777,0.0417,True,short pause negotiated,True,True,True
607,34,cinder_garden,Pax,Vale,50,0.184,0.18,0.55758,0.52158,True,short pause negotiated,True,True,True
609,34,orchid_engine,Eli,Bea,20,0.18,0.18,0.54082,0.50482,True,short pause negotiated,True,True,True
612,35,lichen_bridge,Kio,Luma,30,0.292,0.268,0.1194,0.0834,True,short pause negotiated,True,True,True
613,35,orchid_engine,Cai,Dax,35,0.18,0.18,0.5569,0.5209,True,short pause negotiated,True,True,True
615,35,glass_harbor,Sera,Nia,45,0.18,0.18,0.55018,0.51418,True,short pause negotiated,True,True,True
616,35,cinder_garden,Juno,Pax,50,0.196,0.18,0.5454,0.5154,True,delayed with named relief time,True,True,True
617,35,lichen_bridge,Luma,Rin,15,0.18,0.18,0.5557,0.5197,True,short pause negotiated,True,True,True
618,35,orchid_engine,Dax,Eli,20,0.42,0.396,0.50744,0.47144,True,short pause negotiated,True,True,True
619,35,moss_ward,Tala,Ari,25,0.18,0.18,0.58328,0.54728,True,short pause negotiated,True,True,True
621,35,cinder_garden,Pax,Vale,35,0.184,0.18,0.5577,0.5217,True,short pause negotiated,True,True,True
622,35,lichen_bridge,Rin,Sol,40,0.396,0.372,0.54084,0.50484,True,short pause negotiated,True,True,True
623,35,orchid_engine,Eli,Bea,45,0.18,0.18,0.54958,0.51358,True,short pause negotiated,True,True,True
624,35,moss_ward,Ari,Fay,50,0.286,0.268,0.0843,0.0543,True,delayed with named relief time,True,True,True
625,35,glass_harbor,Oren,Puck,15,0.18,0.18,0.5615,0.5255,True,short pause negotiated,True,True,True
626,35,cinder_garden,Vale,Wren,20,0.184,0.18,0.61884,0.58284,True,short pause negotiated,True,True,True
627,35,lichen_bridge,Sol,Kio,25,0.18,0.18,0.51328,0.47728,True,short pause negotiated,True,True,True
629,35,moss_ward,Fay,Milo,35,0.18,0.18,0.5643,0.5283,True,short pause negotiated,True,True,True
630,36,cinder_garden,Juno,Pax,35,0.184,0.18,0.5472,0.5112,True,short pause negotiated,True,True,True
631,36,lichen_bridge,Luma,Rin,40,0.18,0.18,0.55582,0.51982,True,short pause negotiated,True,True,True
633,36,moss_ward,Tala,Ari,50,0.18,0.18,0.59204,0.55604,True,short pause negotiated,True,True,True
635,36,cinder_garden,Pax,Vale,20,0.184,0.18,0.55782,0.52182,True,short pause negotiated,True,True,True
636,36,lichen_bridge,Rin,Sol,25,0.376,0.352,0.47528,0.43928,True,short pause negotiated,True,True,True
637,36,orchid_engine,Eli,Bea,30,0.18,0.18,0.55834,0.52234,True,short pause negotiated,True,True,True
639,36,glass_harbor,Oren,Puck,40,0.18,0.18,0.56162,0.52562,True,short pause negotiated,True,True,True
640,36,cinder_garden,Vale,Wren,45,0.184,0.18,0.62328,0.56328,True,rest granted before duty resumes,True,True,True
642,36,orchid_engine,Bea,Cai,15,0.272,0.248,0.129,0.093,True,short pause negotiated,True,True,True
643,36,moss_ward,Fay,Milo,20,0.18,0.18,0.56442,0.52842,True,short pause negotiated,True,True,True
645,36,cinder_garden,Wren,Juno,30,0.184,0.18,0.61404,0.57804,True,short pause negotiated,True,True,True
648,37,glass_harbor,Nia,Oren,40,0.264,0.246,0.1371,0.1071,True,delayed with named relief time,True,True,True
649,37,cinder_garden,Pax,Vale,45,0.184,0.18,0.55794,0.52194,True,short pause negotiated,True,True,True
651,37,orchid_engine,Eli,Bea,15,0.18,0.18,0.5671,0.5311,True,short pause negotiated,True,True,True
654,37,cinder_garden,Vale,Wren,30,0.184,0.18,0.60372,0.56772,True,short pause negotiated,True,True,True
655,37,lichen_bridge,Sol,Kio,35,0.18,0.18,0.5668,0.5308,True,short pause negotiated,True,True,True
657,37,moss_ward,Fay,Milo,45,0.18,0.18,0.52454,0.48854,True,short pause negotiated,True,True,True
659,37,cinder_garden,Wren,Juno,15,0.184,0.18,0.6228,0.5628,True,rest granted before duty resumes,True,True,True
660,37,lichen_bridge,Kio,Luma,20,0.276,0.252,0.147,0.111,True,short pause negotiated,True,True,True
663,37,glass_harbor,Sera,Nia,35,0.18,0.18,0.55894,0.52294,True,short pause negotiated,True,True,True
664,37,cinder_garden,Juno,Pax,40,0.184,0.18,0.543,0.513,True,delayed with named relief time,True,True,True
665,37,lichen_bridge,Luma,Rin,45,0.18,0.18,0.55594,0.51994,True,short pause negotiated,True,True,True
666,38,moss_ward,Ari,Fay,45,0.28,0.256,0.1097,0.0737,True,short pause negotiated,True,True,True
668,38,cinder_garden,Vale,Wren,15,0.184,0.18,0.60816,0.57216,True,short pause negotiated,True,True,True
669,38,lichen_bridge,Sol,Kio,20,0.18,0.18,0.57556,0.53956,True,short pause negotiated,True,True,True
672,38,glass_harbor,Puck,Sera,35,0.402,0.384,0.52348,0.49348,True,delayed with named relief time,True,True,True
673,38,cinder_garden,Wren,Juno,40,0.184,0.18,0.60756,0.57156,True,short pause negotiated,True,True,True
675,38,orchid_engine,Cai,Dax,50,0.18,0.18,0.55926,0.52326,True,short pause negotiated,True,True,True
676,38,moss_ward,Milo,Tala,15,0.404,0.38,0.55172,0.51572,True,short pause negotiated,True,True,True
677,38,glass_harbor,Sera,Nia,20,0.18,0.18,0.5677,0.5317,True,short pause negotiated,True,True,True
678,38,cinder_garden,Juno,Pax,25,0.184,0.18,0.5448,0.5088,True,short pause negotiated,True,True,True
679,38,lichen_bridge,Luma,Rin,30,0.18,0.18,0.55606,0.52006,True,short pause negotiated,True,True,True
680,38,orchid_engine,Dax,Eli,35,0.404,0.386,0.55232,0.52232,True,delayed with named relief time,True,True,True
681,38,moss_ward,Tala,Ari,40,0.18,0.18,0.6008,0.5648,True,short pause negotiated,True,True,True
683,38,cinder_garden,Pax,Vale,50,0.184,0.18,0.55806,0.52206,True,short pause negotiated,True,True,True
684,39,orchid_engine,Bea,Cai,50,0.26,0.236,0.1184,0.0824,True,short pause negotiated,True,True,True
685,39,moss_ward,Fay,Milo,15,0.18,0.18,0.56078,0.52478,True,short pause negotiated,True,True,True
687,39,cinder_garden,Wren,Juno,25,0.184,0.18,0.61632,0.58032,True,short pause negotiated,True,True,True
689,39,orchid_engine,Cai,Dax,35,0.18,0.18,0.55938,0.52338,True,short pause negotiated,True,True,True
690,39,moss_ward,Milo,Tala,40,0.384,0.36,0.55616,0.52016,True,short pause negotiated,True,True,True
692,39,cinder_garden,Juno,Pax,50,0.184,0.18,0.5406,0.5046,True,short pause negotiated,True,True,True
693,39,lichen_bridge,Luma,Rin,15,0.18,0.18,0.55618,0.52018,True,short pause negotiated,True,True,True
696,39,glass_harbor,Nia,Oren,30,0.254,0.236,0.1007,0.0707,True,delayed with named relief time,True,True,True
697,39,cinder_garden,Pax,Vale,35,0.184,0.18,0.55818,0.52218,True,short pause negotiated,True,True,True
699,39,orchid_engine,Eli,Bea,45,0.18,0.18,0.57586,0.53986,True,short pause negotiated,True,True,True
701,39,glass_harbor,Oren,Puck,15,0.18,0.18,0.56398,0.52798,True,short pause negotiated,True,True,True
702,40,lichen_bridge,Kio,Luma,15,0.264,0.24,0.1364,0.1004,True,short pause negotiated,True,True,True
705,40,glass_harbor,Sera,Nia,30,0.18,0.18,0.55122,0.51522,True,short pause negotiated,True,True,True
707,40,lichen_bridge,Luma,Rin,40,0.18,0.18,0.5563,0.5203,True,short pause negotiated,True,True,True
708,40,orchid_engine,Dax,Eli,45,0.394,0.37,0.5332,0.4972,True,short pause negotiated,True,True,True
709,40,moss_ward,Tala,Ari,50,0.18,0.18,0.58432,0.54832,True,short pause negotiated,True,True,True
711,40,cinder_garden,Pax,Vale,20,0.184,0.18,0.5583,0.5223,True,short pause negotiated,True,True,True
713,40,orchid_engine,Eli,Bea,30,0.18,0.18,0.58462,0.54862,True,short pause negotiated,True,True,True
714,40,moss_ward,Ari,Fay,35,0.264,0.24,0.1373,0.1013,True,short pause negotiated,True,True,True
715,40,glass_harbor,Oren,Puck,40,0.18,0.18,0.5641,0.5281,True,short pause negotiated,True,True,True
716,40,cinder_garden,Vale,Wren,45,0.184,0.18,0.6126,0.5766,True,short pause negotiated,True,True,True
717,40,lichen_bridge,Sol,Kio,50,0.18,0.18,0.58432,0.54832,True,short pause negotiated,True,True,True
719,40,moss_ward,Fay,Milo,20,0.18,0.18,0.5609,0.5249,True,short pause negotiated,True,True,True
720,41,cinder_garden,Juno,Pax,20,0.188,0.18,0.5682,0.5382,True,delayed with named relief time,True,True,True
723,41,moss_ward,Tala,Ari,35,0.18,0.18,0.59308,0.55708,True,short pause negotiated,True,True,True
725,41,cinder_garden,Pax,Vale,45,0.18,0.18,0.55842,0.52242,True,short pause negotiated,True,True,True
726,41,lichen_bridge,Rin,Sol,50,0.368,0.344,0.53104,0.49504,True,short pause negotiated,True,True,True
727,41,orchid_engine,Eli,Bea,15,0.18,0.18,0.59338,0.55738,True,short pause negotiated,True,True,True
729,41,glass_harbor,Oren,Puck,25,0.18,0.18,0.52422,0.48822,True,short pause negotiated,True,True,True
730,41,cinder_garden,Vale,Wren,30,0.184,0.18,0.61704,0.58104,True,short pause negotiated,True,True,True
731,41,lichen_bridge,Sol,Kio,35,0.18,0.18,0.59308,0.55708,True,short pause negotiated,True,True,True
732,41,orchid_engine,Bea,Cai,40,0.244,0.22,0.076,0.04,True,short pause negotiated,True,True,True
734,41,glass_harbor,Puck,Sera,50,0.392,0.368,0.57436,0.53836,True,short pause negotiated,True,True,True
735,41,cinder_garden,Wren,Juno,15,0.184,0.18,0.62508,0.56508,True,rest granted before duty resumes,True,True,True
738,42,glass_harbor,Nia,Oren,25,0.248,0.224,0.1261,0.0901,True,short pause negotiated,True,True,True
739,42,cinder_garden,Pax,Vale,30,0.18,0.18,0.55854,0.52254,True,short pause negotiated,True,True,True
741,42,orchid_engine,Eli,Bea,40,0.18,0.18,0.53214,0.49614,True,short pause negotiated,True,True,True
744,42,cinder_garden,Vale,Wren,15,0.184,0.18,0.62148,0.56148,True,rest granted before duty resumes,True,True,True
745,42,lichen_bridge,Sol,Kio,20,0.18,0.18,0.60184,0.56584,True,short pause negotiated,True,True,True
747,42,moss_ward,Fay,Milo,30,0.18,0.18,0.52714,0.49114,True,short pause negotiated,True,True,True
748,42,glass_harbor,Puck,Sera,35,0.372,0.348,0.5788,0.5428,True,short pause negotiated,True,True,True
749,42,cinder_garden,Wren,Juno,40,0.184,0.18,0.60984,0.57384,True,short pause negotiated,True,True,True
750,42,lichen_bridge,Kio,Luma,45,0.248,0.224,0.094,0.058,True,short pause negotiated,True,True,True
751,42,orchid_engine,Cai,Dax,50,0.18,0.18,0.56174,0.52574,True,short pause negotiated,True,True,True
753,42,glass_harbor,Sera,Nia,20,0.18,0.18,0.55998,0.52398,True,short pause negotiated,True,True,True
754,42,cinder_garden,Juno,Pax,25,0.184,0.18,0.57,0.534,True,short pause negotiated,True,True,True
756,43,moss_ward,Ari,Fay,30,0.252,0.228,0.1267,0.0907,True,short pause negotiated,True,True,True
757,43,glass_harbor,Oren,Puck,35,0.18,0.18,0.56046,0.52446,True,short pause negotiated,True,True,True
758,43,cinder_garden,Vale,Wren,40,0.184,0.18,0.60192,0.56592,True,short pause negotiated,True,True,True
759,43,lichen_bridge,Sol,Kio,45,0.18,0.18,0.6106,0.5746,True,short pause negotiated,True,True,True
762,43,glass_harbor,Puck,Sera,20,0.352,0.328,0.58324,0.54724,True,short pause negotiated,True,True,True
763,43,cinder_garden,Wren,Juno,25,0.184,0.18,0.6186,0.5826,True,short pause negotiated,True,True,True
765,43,orchid_engine,Cai,Dax,35,0.18,0.18,0.56186,0.52586,True,short pause negotiated,True,True,True
766,43,moss_ward,Milo,Tala,40,0.372,0.348,0.57148,0.53548,True,short pause negotiated,True,True,True
768,43,cinder_garden,Juno,Pax,50,0.184,0.18,0.5658,0.5358,True,delayed with named relief time,True,True,True
769,43,lichen_bridge,Luma,Rin,15,0.18,0.18,0.55866,0.52266,True,short pause negotiated,True,True,True
771,43,moss_ward,Tala,Ari,25,0.18,0.18,0.53184,0.49584,True,short pause negotiated,True,True,True
773,43,cinder_garden,Pax,Vale,35,0.18,0.18,0.55866,0.52266,True,short pause negotiated,True,True,True
774,44,orchid_engine,Bea,Cai,35,0.232,0.208,0.1354,0.0994,True,short pause negotiated,True,True,True
775,44,moss_ward,Fay,Milo,40,0.18,0.18,0.56338,0.52738,True,short pause negotiated,True,True,True
777,44,cinder_garden,Wren,Juno,50,0.184,0.18,0.62736,0.56736,True,rest granted before duty resumes,True,True,True
780,44,moss_ward,Milo,Tala,25,0.352,0.328,0.50592,0.46992,True,short pause negotiated,True,True,True
781,44,glass_harbor,Sera,Nia,30,0.18,0.18,0.5435,0.5075,True,short pause negotiated,True,True,True
782,44,cinder_garden,Juno,Pax,35,0.184,0.18,0.5676,0.5316,True,short pause negotiated,True,True,True
783,44,lichen_bridge,Luma,Rin,40,0.18,0.18,0.55878,0.52278,True,short pause negotiated,True,True,True
784,44,orchid_engine,Dax,Eli,45,0.382,0.364,0.54852,0.51852,True,delayed with named relief time,True,True,True
785,44,moss_ward,Tala,Ari,50,0.18,0.18,0.5406,0.5046,True,short pause negotiated,True,True,True
786,44,glass_harbor,Nia,Oren,15,0.232,0.208,0.1537,0.1177,True,short pause negotiated,True,True,True
787,44,cinder_garden,Pax,Vale,20,0.18,0.18,0.55878,0.52278,True,short pause negotiated,True,True,True
789,44,orchid_engine,Eli,Bea,30,0.18,0.18,0.5409,0.5049,True,short pause negotiated,True,True,True
791,44,glass_harbor,Oren,Puck,40,0.18,0.18,0.56058,0.52458,True,short pause negotiated,True,True,True
792,45,lichen_bridge,Kio,Luma,40,0.236,0.218,0.1534,0.1234,True,delayed with named relief time,True,True,True
795,45,glass_harbor,Sera,Nia,15,0.18,0.18,0.55226,0.51626,True,short pause negotiated,True,True,True
796,45,cinder_garden,Juno,Pax,20,0.184,0.18,0.5634,0.5274,True,short pause negotiated,True,True,True
798,45,orchid_engine,Dax,Eli,30,0.368,0.344,0.55896,0.52296,True,short pause negotiated,True,True,True
799,45,moss_ward,Tala,Ari,35,0.18,0.18,0.54936,0.51336,True,short pause negotiated,True,True,True
801,45,cinder_garden,Pax,Vale,45,0.18,0.18,0.5589,0.5229,True,short pause negotiated,True,True,True
802,45,lichen_bridge,Rin,Sol,50,0.356,0.332,0.54636,0.51036,True,short pause negotiated,True,True,True
803,45,orchid_engine,Eli,Bea,15,0.18,0.18,0.54966,0.51366,True,short pause negotiated,True,True,True
804,45,moss_ward,Ari,Fay,20,0.236,0.212,0.1543,0.1183,True,short pause negotiated,True,True,True
806,45,cinder_garden,Vale,Wren,30,0.184,0.18,0.60636,0.57036,True,short pause negotiated,True,True,True
807,45,lichen_bridge,Sol,Kio,35,0.18,0.18,0.61936,0.58336,True,short pause negotiated,True,True,True
810,46,cinder_garden,Juno,Pax,45,0.184,0.18,0.5592,0.5232,True,short pause negotiated,True,True,True
812,46,orchid_engine,Dax,Eli,15,0.348,0.324,0.5634,0.5274,True,short pause negotiated,True,True,True
813,46,moss_ward,Tala,Ari,20,0.18,0.18,0.55812,0.52212,True,short pause negotiated,True,True,True
815,46,cinder_garden,Pax,Vale,30,0.18,0.18,0.55902,0.52302,True,short pause negotiated,True,True,True
816,46,lichen_bridge,Rin,Sol,35,0.336,0.318,0.5508,0.5208,True,delayed with named relief time,True,True,True
819,46,glass_harbor,Oren,Puck,50,0.18,0.18,0.52682,0.49082,True,short pause negotiated,True,True,True
820,46,cinder_garden,Vale,Wren,15,0.184,0.18,0.6108,0.5748,True,short pause negotiated,True,True,True
821,46,lichen_bridge,Sol,Kio,20,0.18,0.18,0.62812,0.56812,True,rest granted before duty resumes,True,True,True
822,46,orchid_engine,Bea,Cai,25,0.216,0.192,0.093,0.057,True,short pause negotiated,True,True,True
824,46,glass_harbor,Puck,Sera,35,0.318,0.3,0.55812,0.52812,True,delayed with named relief time,True,True,True
