tick_id,day,session_id,settlement_id,resident_id,project_id,project_name,minigame_id,step_index,required_action,chosen_action,step_success,progress_before,progress_after,failure_recoverable,browser_control_visible,no_llm_call
197,11,canvas-session-002,moss_ward,Ari,808faa30ed,raise warm-cup shelf,5e5e496817,2,align,align,True,0.28,0.3,True,True,True
198,12,canvas-session-002,cinder_garden,Juno,9c5554028b,shade seed rows,56d1be7e28,1,shade,shade,True,0.28,0.3,True,True,True
199,12,canvas-session-002,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,f35a124811,2,file,file,True,0.28,0.3,True,True,True
200,12,canvas-session-002,orchid_engine,Dax,8d36ca6708,tend orchid lamp,039c50e569,3,tend,tend,True,0.26,0.28,True,True,True
201,12,canvas-session-002,moss_ward,Tala,690cd7241e,raise warm-cup shelf,6ae6725de0,4,inspect,inspect,True,0.26,0.28,True,True,True
202,12,canvas-session-002,glass_harbor,Nia,24a6670b6c,relight public lamp,d19d841aba,1,trim,trim,True,0.252,0.272,True,True,True
203,12,canvas-session-002,cinder_garden,Pax,9dfff354ca,sort ember fruit,c58e871e8d,2,sort,bind,False,0.28,0.286,True,True,True
204,12,canvas-session-002,lichen_bridge,Rin,48fc2b7680,mark signal bell,9c44755896,3,mark,mark,True,0.26,0.28,True,True,True
205,12,canvas-session-002,orchid_engine,Eli,86759406ca,stabilize steam kettle,ff3a0e27fe,4,stabilize,stabilize,True,0.26,0.28,True,True,True
206,12,canvas-session-002,moss_ward,Ari,da0f22a6f5,drain rain path,9d53d671b4,1,align,align,True,0.28,0.3,True,True,True
207,12,canvas-session-002,glass_harbor,Oren,9f03b2f23d,mend fog net,67e4d154bc,2,thread,thread,True,0.28,0.3,True,True,True
208,12,canvas-session-002,cinder_garden,Vale,58b08d67ce,cool ash path,9ca1e1a571,3,cool,cool,True,0.266,0.286,True,True,True
209,12,canvas-session-002,lichen_bridge,Sol,6a6945c048,repair meal ledger,badf07305e,4,share,share,True,0.266,0.286,True,True,True
210,12,canvas-session-002,orchid_engine,Bea,1a39418cc8,listen to valve pulse,0c652f91ff,1,listen,press,False,0.28,0.286,True,True,True
211,12,canvas-session-002,moss_ward,Fay,cbe617b6af,patch blanket loom,f803228b46,2,press,press,True,0.28,0.3,True,True,True
212,12,canvas-session-002,glass_harbor,Puck,19e61c2da4,seal fog catcher,c098c91ec8,3,seal,seal,True,0.28,0.3,True,True,True
213,12,canvas-session-002,cinder_garden,Wren,b1df32837e,repair seed calendar,b9e873bf6a,4,record,record,True,0.28,0.3,True,True,True
214,12,canvas-session-002,lichen_bridge,Kio,0c14394478,test rope bridge,c76f61d5ef,1,tension,tension,True,0.28,0.3,True,True,True
215,12,canvas-session-002,orchid_engine,Cai,80ecb7dbcd,clean gear wash,3514bf36fb,2,clean,clean,True,0.266,0.286,True,True,True
216,13,canvas-session-003,glass_harbor,Oren,d2b7153668,seal fog catcher,a97cdf516e,1,thread,thread,True,0.286,0.306,True,True,True
217,13,canvas-session-003,cinder_garden,Vale,b4da23a954,repair seed calendar,2ad74bdcca,2,cool,bind,False,0.286,0.292,True,True,True
218,13,canvas-session-003,lichen_bridge,Sol,85cb036eb5,test rope bridge,6af49de634,3,share,share,True,0.28,0.3,True,True,True
219,13,canvas-session-003,orchid_engine,Bea,3935fa5efe,clean gear wash,1e20117484,4,listen,listen,True,0.28,0.3,True,True,True
220,13,canvas-session-003,moss_ward,Fay,6a7b5adb25,copy root ledger,a947a20213,1,press,press,True,0.3,0.32,True,True,True
221,13,canvas-session-003,glass_harbor,Puck,c10ea1470a,mark crossing rope,6b8a153baa,2,seal,seal,True,0.3,0.32,True,True,True
222,13,canvas-session-003,cinder_garden,Wren,81aa359945,shade seed rows,b54e1efe03,3,record,record,True,0.266,0.286,True,True,True
223,13,canvas-session-003,lichen_bridge,Kio,ebef679159,weave spare rope,9b2796654f,4,tension,tension,True,0.266,0.286,True,True,True
224,13,canvas-session-003,orchid_engine,Cai,2fe151eb17,tend orchid lamp,6284496565,1,clean,press,False,0.3,0.306,True,True,True
225,13,canvas-session-003,moss_ward,Milo,b03af16c10,raise warm-cup shelf,bbee5b064a,2,bind,bind,True,0.3,0.32,True,True,True
226,13,canvas-session-003,glass_harbor,Sera,768a4d2ad8,relight public lamp,e44374b64a,3,test,test,True,0.28,0.3,True,True,True
227,13,canvas-session-003,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,282b826741,4,shade,shade,True,0.28,0.3,True,True,True
228,13,canvas-session-003,lichen_bridge,Luma,450c18baea,mark signal bell,2ff3ff9dfb,1,file,file,True,0.286,0.306,True,True,True
229,13,canvas-session-003,orchid_engine,Dax,363676d602,stabilize steam kettle,e783a00140,2,tend,tend,True,0.286,0.306,True,True,True
230,13,canvas-session-003,moss_ward,Tala,572744cec7,drain rain path,6856072b1e,3,inspect,inspect,True,0.3,0.32,True,True,True
231,13,canvas-session-003,glass_harbor,Nia,2c46e6f05e,mend fog net,2039a99b4c,4,trim,align,False,0.3,0.306,True,True,True
232,13,canvas-session-003,cinder_garden,Pax,1e5830ef22,cool ash path,a07af04e77,1,sort,sort,True,0.3,0.32,True,True,True
233,13,canvas-session-003,lichen_bridge,Rin,9611f49c07,repair meal ledger,5be30f7f52,2,mark,mark,True,0.3,0.32,True,True,True
234,14,canvas-session-003,moss_ward,Milo,42164b006a,drain rain path,a25fd29a69,1,bind,bind,True,0.3,0.32,True,True,True
235,14,canvas-session-003,glass_harbor,Sera,b557cb5ab1,mend fog net,feddbc7fed,2,test,test,True,0.3,0.32,True,True,True
236,14,canvas-session-003,cinder_garden,Juno,f754fc777c,cool ash path,120905d6c9,3,shade,shade,True,0.266,0.286,True,True,True
237,14,canvas-session-003,lichen_bridge,Luma,7017cc792d,repair meal ledger,a46d66bf51,4,file,file,True,0.266,0.286,True,True,True
238,14,canvas-session-003,orchid_engine,Dax,947f5c8b39,listen to valve pulse,166f52f293,1,tend,press,False,0.3,0.306,True,True,True
239,14,canvas-session-003,moss_ward,Tala,f91d6085d8,patch blanket loom,3a15196e20,2,inspect,inspect,True,0.3,0.32,True,True,True
240,14,canvas-session-003,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,1a4652ffc6,3,trim,trim,True,0.28,0.3,True,True,True
241,14,canvas-session-003,cinder_garden,Pax,2ac4db2919,repair seed calendar,f890b5b0be,4,sort,sort,True,0.28,0.3,True,True,True
242,14,canvas-session-003,lichen_bridge,Rin,b522b59c7e,test rope bridge,fec250dc1f,1,mark,mark,True,0.3,0.32,True,True,True
243,14,canvas-session-003,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,c842322d1e,2,stabilize,stabilize,True,0.272,0.292,True,True,True
244,14,canvas-session-003,moss_ward,Ari,acb2c21249,copy root ledger,f895b4e08d,3,align,align,True,0.266,0.286,True,True,True
245,14,canvas-session-003,glass_harbor,Oren,65ab173ea1,mark crossing rope,afe6e21884,4,thread,align,False,0.28,0.286,True,True,True
246,14,canvas-session-003,cinder_garden,Vale,7525471538,shade seed rows,ad8b8ea71e,1,cool,cool,True,0.3,0.32,True,True,True
247,14,canvas-session-003,lichen_bridge,Sol,032f2286f3,weave spare rope,cc9e079e0c,2,share,share,True,0.3,0.32,True,True,True
248,14,canvas-session-003,orchid_engine,Bea,a0d3597080,tend orchid lamp,9a554c8a89,3,listen,listen,True,0.3,0.32,True,True,True
249,14,canvas-session-003,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,6cd1d606dd,4,press,press,True,0.286,0.306,True,True,True
250,14,canvas-session-003,glass_harbor,Puck,d99abac1ce,relight public lamp,756c8b437a,1,seal,seal,True,0.286,0.306,True,True,True
251,14,canvas-session-003,cinder_garden,Wren,efccb1106a,sort ember fruit,82c9af4b6a,2,record,record,True,0.286,0.306,True,True,True
252,15,canvas-session-003,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,7fe6d3dace,1,stabilize,press,False,0.286,0.292,True,True,True
253,15,canvas-session-003,moss_ward,Ari,808faa30ed,raise warm-cup shelf,9c3838af24,2,align,align,True,0.3,0.32,True,True,True
254,15,canvas-session-003,glass_harbor,Oren,f949aa8fd3,relight public lamp,4d674cfd58,3,thread,thread,True,0.28,0.3,True,True,True
255,15,canvas-session-003,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,4361e36688,4,cool,cool,True,0.28,0.3,True,True,True
256,15,canvas-session-003,lichen_bridge,Sol,910495b9ec,mark signal bell,505235b8da,1,share,share,True,0.3,0.32,True,True,True
257,15,canvas-session-003,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,191012956a,2,listen,listen,True,0.286,0.306,True,True,True
258,15,canvas-session-003,moss_ward,Fay,9c82c8d116,drain rain path,169ed6ce82,3,press,press,True,0.266,0.286,True,True,True
259,15,canvas-session-003,glass_harbor,Puck,4a73f95e3d,mend fog net,4b24dc91c3,4,seal,align,False,0.28,0.286,True,True,True
260,15,canvas-session-003,cinder_garden,Wren,9ee5bba78b,cool ash path,70676e8ed0,1,record,record,True,0.3,0.32,True,True,True
261,15,canvas-session-003,lichen_bridge,Kio,1356a31e8d,repair meal ledger,8d7a320bec,2,tension,tension,True,0.3,0.32,True,True,True
262,15,canvas-session-003,orchid_engine,Cai,aa06bc447d,listen to valve pulse,4173eb5f08,3,clean,clean,True,0.28,0.3,True,True,True
263,15,canvas-session-003,moss_ward,Milo,214b5191fa,patch blanket loom,67f6218cf2,4,bind,bind,True,0.28,0.3,True,True,True
264,15,canvas-session-003,glass_harbor,Sera,35df557118,seal fog catcher,0992dd155b,1,test,test,True,0.286,0.306,True,True,True
265,15,canvas-session-003,cinder_garden,Juno,a3cdbd8180,repair seed calendar,3df90609a2,2,shade,shade,True,0.286,0.306,True,True,True
266,15,canvas-session-003,lichen_bridge,Luma,a72c4caf94,test rope bridge,5ad616b260,3,file,inspect,False,0.3,0.306,True,True,True
267,15,canvas-session-003,orchid_engine,Dax,e5be4a3317,clean gear wash,b55124f8a9,4,tend,tend,True,0.3,0.32,True,True,True
268,15,canvas-session-003,moss_ward,Tala,ab7eb655b8,copy root ledger,e00075d154,1,inspect,inspect,True,0.3,0.32,True,True,True
269,15,canvas-session-003,glass_harbor,Nia,35100ce116,mark crossing rope,81936092e0,2,trim,trim,True,0.3,0.32,True,True,True
270,16,canvas-session-003,lichen_bridge,Kio,0c14394478,test rope bridge,9264a9e5bc,1,tension,tension,True,0.3,0.32,True,True,True
271,16,canvas-session-003,orchid_engine,Cai,80ecb7dbcd,clean gear wash,7382bbf807,2,clean,clean,True,0.286,0.306,True,True,True
272,16,canvas-session-003,moss_ward,Milo,4f19e26857,copy root ledger,0e5e557137,3,bind,bind,True,0.266,0.286,True,True,True
273,16,canvas-session-003,glass_harbor,Sera,ee1d01c438,mark crossing rope,e8e21edc70,4,test,align,False,0.28,0.286,True,True,True
274,16,canvas-session-003,cinder_garden,Juno,9c5554028b,shade seed rows,17cff65f32,1,shade,shade,True,0.3,0.32,True,True,True
275,16,canvas-session-003,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,342e231c4f,2,file,file,True,0.3,0.32,True,True,True
276,16,canvas-session-003,orchid_engine,Dax,8d36ca6708,tend orchid lamp,b03cae5b12,3,tend,tend,True,0.28,0.3,True,True,True
277,16,canvas-session-003,moss_ward,Tala,690cd7241e,raise warm-cup shelf,a8414a8d92,4,inspect,inspect,True,0.28,0.3,True,True,True
278,16,canvas-session-003,glass_harbor,Nia,24a6670b6c,relight public lamp,cab45cee9a,1,trim,trim,True,0.272,0.292,True,True,True
279,16,canvas-session-003,cinder_garden,Pax,9dfff354ca,sort ember fruit,ef3ddd89b3,2,sort,sort,True,0.286,0.306,True,True,True
280,16,canvas-session-003,lichen_bridge,Rin,48fc2b7680,mark signal bell,990fd08a66,3,mark,inspect,False,0.28,0.286,True,True,True
281,16,canvas-session-003,orchid_engine,Eli,86759406ca,stabilize steam kettle,b1eb412fef,4,stabilize,stabilize,True,0.28,0.3,True,True,True
282,16,canvas-session-003,moss_ward,Ari,da0f22a6f5,drain rain path,16412fea54,1,align,align,True,0.3,0.32,True,True,True
283,16,canvas-session-003,glass_harbor,Oren,9f03b2f23d,mend fog net,fd6268de79,2,thread,thread,True,0.3,0.32,True,True,True
284,16,canvas-session-003,cinder_garden,Vale,58b08d67ce,cool ash path,29159085bb,3,cool,cool,True,0.286,0.306,True,True,True
285,16,canvas-session-003,lichen_bridge,Sol,6a6945c048,repair meal ledger,b8ebe7d9c2,4,share,share,True,0.286,0.306,True,True,True
286,16,canvas-session-003,orchid_engine,Bea,1a39418cc8,listen to valve pulse,086f987b38,1,listen,listen,True,0.286,0.306,True,True,True
287,16,canvas-session-003,moss_ward,Fay,cbe617b6af,patch blanket loom,e56aa6de04,2,press,bind,False,0.3,0.306,True,True,True
288,17,canvas-session-003,cinder_garden,Pax,1e5830ef22,cool ash path,a07af04e77,1,sort,sort,True,0.32,0.34,True,True,True
289,17,canvas-session-003,lichen_bridge,Rin,9611f49c07,repair meal ledger,5be30f7f52,2,mark,mark,True,0.32,0.34,True,True,True
290,17,canvas-session-003,orchid_engine,Eli,a3b8dc6d55,listen to valve pulse,0c3378b1bc,3,stabilize,stabilize,True,0.3,0.32,True,True,True
291,17,canvas-session-003,moss_ward,Ari,2378d81ec8,patch blanket loom,62a3ee17b4,4,align,align,True,0.3,0.32,True,True,True
292,17,canvas-session-003,glass_harbor,Oren,d2b7153668,seal fog catcher,a97cdf516e,1,thread,thread,True,0.306,0.326,True,True,True
293,17,canvas-session-003,cinder_garden,Vale,b4da23a954,repair seed calendar,2ad74bdcca,2,cool,cool,True,0.292,0.312,True,True,True
294,17,canvas-session-003,lichen_bridge,Sol,85cb036eb5,test rope bridge,6af49de634,3,share,inspect,False,0.3,0.306,True,True,True
295,17,canvas-session-003,orchid_engine,Bea,3935fa5efe,clean gear wash,1e20117484,4,listen,listen,True,0.3,0.32,True,True,True
296,17,canvas-session-003,moss_ward,Fay,6a7b5adb25,copy root ledger,a947a20213,1,press,press,True,0.32,0.34,True,True,True
297,17,canvas-session-003,glass_harbor,Puck,c10ea1470a,mark crossing rope,6b8a153baa,2,seal,seal,True,0.32,0.34,True,True,True
298,17,canvas-session-003,cinder_garden,Wren,81aa359945,shade seed rows,b54e1efe03,3,record,record,True,0.286,0.306,True,True,True
299,17,canvas-session-003,lichen_bridge,Kio,ebef679159,weave spare rope,9b2796654f,4,tension,tension,True,0.286,0.306,True,True,True
300,17,canvas-session-003,orchid_engine,Cai,2fe151eb17,tend orchid lamp,6284496565,1,clean,clean,True,0.306,0.326,True,True,True
301,17,canvas-session-003,moss_ward,Milo,b03af16c10,raise warm-cup shelf,bbee5b064a,2,bind,bind,True,0.32,0.34,True,True,True
302,17,canvas-session-003,glass_harbor,Sera,768a4d2ad8,relight public lamp,e44374b64a,3,test,test,True,0.3,0.32,True,True,True
303,17,canvas-session-003,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,282b826741,4,shade,shade,True,0.3,0.32,True,True,True
304,17,canvas-session-003,lichen_bridge,Luma,450c18baea,mark signal bell,2ff3ff9dfb,1,file,file,True,0.306,0.326,True,True,True
305,17,canvas-session-003,orchid_engine,Dax,363676d602,stabilize steam kettle,e783a00140,2,tend,tend,True,0.306,0.326,True,True,True
306,18,canvas-session-003,glass_harbor,Puck,d99abac1ce,relight public lamp,756c8b437a,1,seal,seal,True,0.306,0.326,True,True,True
307,18,canvas-session-003,cinder_garden,Wren,efccb1106a,sort ember fruit,82c9af4b6a,2,record,record,True,0.306,0.326,True,True,True
308,18,canvas-session-003,lichen_bridge,Kio,096f63fbc9,mark signal bell,7c47113543,3,tension,inspect,False,0.3,0.306,True,True,True
309,18,canvas-session-003,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,0d7feffb0e,4,clean,clean,True,0.3,0.32,True,True,True
310,18,canvas-session-003,moss_ward,Milo,42164b006a,drain rain path,a25fd29a69,1,bind,bind,True,0.32,0.34,True,True,True
311,18,canvas-session-003,glass_harbor,Sera,b557cb5ab1,mend fog net,feddbc7fed,2,test,test,True,0.32,0.34,True,True,True
312,18,canvas-session-003,cinder_garden,Juno,f754fc777c,cool ash path,120905d6c9,3,shade,shade,True,0.286,0.306,True,True,True
313,18,canvas-session-003,lichen_bridge,Luma,7017cc792d,repair meal ledger,a46d66bf51,4,file,file,True,0.286,0.306,True,True,True
314,18,canvas-session-003,orchid_engine,Dax,947f5c8b39,listen to valve pulse,166f52f293,1,tend,tend,True,0.306,0.326,True,True,True
315,18,canvas-session-003,moss_ward,Tala,f91d6085d8,patch blanket loom,3a15196e20,2,inspect,bind,False,0.32,0.326,True,True,True
316,18,canvas-session-003,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,1a4652ffc6,3,trim,trim,True,0.3,0.32,True,True,True
317,18,canvas-session-003,cinder_garden,Pax,2ac4db2919,repair seed calendar,f890b5b0be,4,sort,sort,True,0.3,0.32,True,True,True
318,18,canvas-session-003,lichen_bridge,Rin,b522b59c7e,test rope bridge,fec250dc1f,1,mark,mark,True,0.32,0.34,True,True,True
319,18,canvas-session-003,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,c842322d1e,2,stabilize,stabilize,True,0.292,0.312,True,True,True
320,18,canvas-session-003,moss_ward,Ari,acb2c21249,copy root ledger,f895b4e08d,3,align,align,True,0.286,0.306,True,True,True
321,18,canvas-session-003,glass_harbor,Oren,65ab173ea1,mark crossing rope,afe6e21884,4,thread,thread,True,0.286,0.306,True,True,True
322,18,canvas-session-003,cinder_garden,Vale,7525471538,shade seed rows,ad8b8ea71e,1,cool,press,False,0.32,0.326,True,True,True
323,18,canvas-session-003,lichen_bridge,Sol,032f2286f3,weave spare rope,cc9e079e0c,2,share,share,True,0.32,0.34,True,True,True
324,19,canvas-session-004,moss_ward,Tala,ab7eb655b8,copy root ledger,bc7a59c68c,1,inspect,inspect,True,0.32,0.34,True,True,True
325,19,canvas-session-004,glass_harbor,Nia,35100ce116,mark crossing rope,e8d39fd85e,2,trim,trim,True,0.32,0.34,True,True,True
326,19,canvas-session-004,cinder_garden,Pax,cfb8cd3fed,shade seed rows,7f42f21ce0,3,sort,sort,True,0.286,0.306,True,True,True
327,19,canvas-session-004,lichen_bridge,Rin,d21d02a5bc,weave spare rope,045799f11c,4,mark,mark,True,0.286,0.306,True,True,True
328,19,canvas-session-004,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,9e02578612,1,stabilize,stabilize,True,0.292,0.312,True,True,True
329,19,canvas-session-004,moss_ward,Ari,808faa30ed,raise warm-cup shelf,8177cefdce,2,align,bind,False,0.32,0.326,True,True,True
330,19,canvas-session-004,glass_harbor,Oren,f949aa8fd3,relight public lamp,5a54adf43e,3,thread,thread,True,0.3,0.32,True,True,True
331,19,canvas-session-004,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,6ce142b9d8,4,cool,cool,True,0.3,0.32,True,True,True
332,19,canvas-session-004,lichen_bridge,Sol,910495b9ec,mark signal bell,4647e34573,1,share,share,True,0.32,0.34,True,True,True
333,19,canvas-session-004,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,b37ca157ae,2,listen,listen,True,0.306,0.326,True,True,True
334,19,canvas-session-004,moss_ward,Fay,9c82c8d116,drain rain path,deb42f6a50,3,press,press,True,0.286,0.306,True,True,True
335,19,canvas-session-004,glass_harbor,Puck,4a73f95e3d,mend fog net,c80791cbfc,4,seal,seal,True,0.286,0.306,True,True,True
336,19,canvas-session-004,cinder_garden,Wren,9ee5bba78b,cool ash path,474abfc3c5,1,record,press,False,0.32,0.326,True,True,True
337,19,canvas-session-004,lichen_bridge,Kio,1356a31e8d,repair meal ledger,e23c5d60f9,2,tension,tension,True,0.32,0.34,True,True,True
338,19,canvas-session-004,orchid_engine,Cai,aa06bc447d,listen to valve pulse,e71f98c853,3,clean,clean,True,0.3,0.32,True,True,True
339,19,canvas-session-004,moss_ward,Milo,214b5191fa,patch blanket loom,ea431914f2,4,bind,bind,True,0.3,0.32,True,True,True
340,19,canvas-session-004,glass_harbor,Sera,35df557118,seal fog catcher,324be948ed,1,test,test,True,0.306,0.326,True,True,True
341,19,canvas-session-004,cinder_garden,Juno,a3cdbd8180,repair seed calendar,59b3021761,2,shade,shade,True,0.306,0.326,True,True,True
342,20,canvas-session-004,orchid_engine,Bea,1a39418cc8,listen to valve pulse,cb41858574,1,listen,listen,True,0.306,0.326,True,True,True
343,20,canvas-session-004,moss_ward,Fay,cbe617b6af,patch blanket loom,a128ba470e,2,press,bind,False,0.306,0.312,True,True,True
344,20,canvas-session-004,glass_harbor,Puck,19e61c2da4,seal fog catcher,247ffd18eb,3,seal,seal,True,0.3,0.32,True,True,True
345,20,canvas-session-004,cinder_garden,Wren,b1df32837e,repair seed calendar,8e2d66dbc3,4,record,record,True,0.3,0.32,True,True,True
346,20,canvas-session-004,lichen_bridge,Kio,0c14394478,test rope bridge,0d151f3de2,1,tension,tension,True,0.32,0.34,True,True,True
347,20,canvas-session-004,orchid_engine,Cai,80ecb7dbcd,clean gear wash,0d1d0b2ce7,2,clean,clean,True,0.306,0.326,True,True,True
348,20,canvas-session-004,moss_ward,Milo,4f19e26857,copy root ledger,ab6f192f83,3,bind,bind,True,0.286,0.306,True,True,True
349,20,canvas-session-004,glass_harbor,Sera,ee1d01c438,mark crossing rope,7ddbb1fd77,4,test,test,True,0.286,0.306,True,True,True
