tick_id,day,session_id,settlement_id,resident_id,material_item,inventory_before,inventory_after,output_item,output_before,output_after,ui_widget_before,ui_widget_after,dom_patch_label,localstorage_written,rendered_delta_visible,no_magic_inventory
161,9,canvas-session-002,cinder_garden,Vale,cool stone,831,830,repair seed calendar canvas marker,7,8,cool stone:831,cool stone:830,inventory-chip:cool stone:-1,True,True,True
162,10,canvas-session-002,orchid_engine,Dax,orchid oil,831,830,listen to valve pulse canvas marker,8,9,orchid oil:831,orchid oil:830,inventory-chip:orchid oil:-1,True,True,True
163,10,canvas-session-002,moss_ward,Tala,charcoal mark,831,830,patch blanket loom canvas marker,8,9,charcoal mark:831,charcoal mark:830,inventory-chip:charcoal mark:-1,True,True,True
164,10,canvas-session-002,glass_harbor,Nia,lamp oil,832,831,seal fog catcher canvas marker,8,9,lamp oil:832,lamp oil:831,inventory-chip:lamp oil:-1,True,True,True
165,10,canvas-session-002,cinder_garden,Pax,ember basket,831,829,repair seed calendar canvas marker,8,9,ember basket:831,ember basket:829,inventory-chip:ember basket:-2,True,True,True
166,10,canvas-session-002,lichen_bridge,Rin,meal token,832,831,test rope bridge canvas marker,8,9,meal token:832,meal token:831,inventory-chip:meal token:-1,True,True,True
167,10,canvas-session-002,orchid_engine,Eli,steam seal,831,830,clean gear wash canvas marker,8,9,steam seal:831,steam seal:830,inventory-chip:steam seal:-1,True,True,True
168,10,canvas-session-002,moss_ward,Ari,reed bundle,831,830,copy root ledger canvas marker,8,9,reed bundle:831,reed bundle:830,inventory-chip:reed bundle:-1,True,True,True
169,10,canvas-session-002,glass_harbor,Oren,glass bead,831,830,mark crossing rope canvas marker,8,9,glass bead:831,glass bead:830,inventory-chip:glass bead:-1,True,True,True
170,10,canvas-session-002,cinder_garden,Vale,cool stone,830,829,shade seed rows canvas marker,8,9,cool stone:830,cool stone:829,inventory-chip:cool stone:-1,True,True,True
171,10,canvas-session-002,lichen_bridge,Sol,lichen glue,832,831,weave spare rope canvas marker,8,9,lichen glue:832,lichen glue:831,inventory-chip:lichen glue:-1,True,True,True
172,10,canvas-session-002,orchid_engine,Bea,valve grease,831,830,tend orchid lamp canvas marker,8,9,valve grease:831,valve grease:830,inventory-chip:valve grease:-1,True,True,True
173,10,canvas-session-002,moss_ward,Fay,dry clay,831,830,raise warm-cup shelf canvas marker,8,9,dry clay:831,dry clay:830,inventory-chip:dry clay:-1,True,True,True
174,10,canvas-session-002,glass_harbor,Puck,net fiber,831,830,relight public lamp canvas marker,8,9,net fiber:831,net fiber:830,inventory-chip:net fiber:-1,True,True,True
175,10,canvas-session-002,cinder_garden,Wren,seed ink,831,830,sort ember fruit canvas marker,8,9,seed ink:831,seed ink:830,inventory-chip:seed ink:-1,True,True,True
176,10,canvas-session-002,lichen_bridge,Kio,rope fiber,832,830,mark signal bell canvas marker,8,9,rope fiber:832,rope fiber:830,inventory-chip:rope fiber:-2,True,True,True
177,10,canvas-session-002,orchid_engine,Cai,gear cloth,831,830,stabilize steam kettle canvas marker,8,9,gear cloth:831,gear cloth:830,inventory-chip:gear cloth:-1,True,True,True
178,10,canvas-session-002,moss_ward,Milo,moss cord,832,831,drain rain path canvas marker,8,9,moss cord:832,moss cord:831,inventory-chip:moss cord:-1,True,True,True
179,10,canvas-session-002,glass_harbor,Sera,salt chalk,832,831,mend fog net canvas marker,8,9,salt chalk:832,salt chalk:831,inventory-chip:salt chalk:-1,True,True,True
180,11,canvas-session-002,lichen_bridge,Sol,lichen glue,831,830,mark signal bell canvas marker,9,10,lichen glue:831,lichen glue:830,inventory-chip:lichen glue:-1,True,True,True
181,11,canvas-session-002,orchid_engine,Bea,valve grease,830,829,stabilize steam kettle canvas marker,9,10,valve grease:830,valve grease:829,inventory-chip:valve grease:-1,True,True,True
182,11,canvas-session-002,moss_ward,Fay,dry clay,830,829,drain rain path canvas marker,9,10,dry clay:830,dry clay:829,inventory-chip:dry clay:-1,True,True,True
183,11,canvas-session-002,glass_harbor,Puck,net fiber,830,829,mend fog net canvas marker,9,10,net fiber:830,net fiber:829,inventory-chip:net fiber:-1,True,True,True
184,11,canvas-session-002,cinder_garden,Wren,seed ink,830,829,cool ash path canvas marker,9,10,seed ink:830,seed ink:829,inventory-chip:seed ink:-1,True,True,True
185,11,canvas-session-002,lichen_bridge,Kio,rope fiber,830,829,repair meal ledger canvas marker,9,10,rope fiber:830,rope fiber:829,inventory-chip:rope fiber:-1,True,True,True
186,11,canvas-session-002,orchid_engine,Cai,gear cloth,830,829,listen to valve pulse canvas marker,9,10,gear cloth:830,gear cloth:829,inventory-chip:gear cloth:-1,True,True,True
187,11,canvas-session-002,moss_ward,Milo,moss cord,831,829,patch blanket loom canvas marker,9,10,moss cord:831,moss cord:829,inventory-chip:moss cord:-2,True,True,True
188,11,canvas-session-002,glass_harbor,Sera,salt chalk,831,830,seal fog catcher canvas marker,9,10,salt chalk:831,salt chalk:830,inventory-chip:salt chalk:-1,True,True,True
189,11,canvas-session-002,cinder_garden,Juno,shade reed,831,830,repair seed calendar canvas marker,9,10,shade reed:831,shade reed:830,inventory-chip:shade reed:-1,True,True,True
190,11,canvas-session-002,lichen_bridge,Luma,bell tin,829,828,test rope bridge canvas marker,9,10,bell tin:829,bell tin:828,inventory-chip:bell tin:-1,True,True,True
191,11,canvas-session-002,orchid_engine,Dax,orchid oil,830,829,clean gear wash canvas marker,9,10,orchid oil:830,orchid oil:829,inventory-chip:orchid oil:-1,True,True,True
192,11,canvas-session-002,moss_ward,Tala,charcoal mark,830,829,copy root ledger canvas marker,9,10,charcoal mark:830,charcoal mark:829,inventory-chip:charcoal mark:-1,True,True,True
193,11,canvas-session-002,glass_harbor,Nia,lamp oil,831,830,mark crossing rope canvas marker,9,10,lamp oil:831,lamp oil:830,inventory-chip:lamp oil:-1,True,True,True
194,11,canvas-session-002,cinder_garden,Pax,ember basket,829,828,shade seed rows canvas marker,9,10,ember basket:829,ember basket:828,inventory-chip:ember basket:-1,True,True,True
195,11,canvas-session-002,lichen_bridge,Rin,meal token,831,830,weave spare rope canvas marker,9,10,meal token:831,meal token:830,inventory-chip:meal token:-1,True,True,True
196,11,canvas-session-002,orchid_engine,Eli,steam seal,830,829,tend orchid lamp canvas marker,9,10,steam seal:830,steam seal:829,inventory-chip:steam seal:-1,True,True,True
197,11,canvas-session-002,moss_ward,Ari,reed bundle,830,829,raise warm-cup shelf canvas marker,9,10,reed bundle:830,reed bundle:829,inventory-chip:reed bundle:-1,True,True,True
198,12,canvas-session-002,cinder_garden,Juno,shade reed,830,828,shade seed rows canvas marker,10,11,shade reed:830,shade reed:828,inventory-chip:shade reed:-2,True,True,True
199,12,canvas-session-002,lichen_bridge,Luma,bell tin,828,827,weave spare rope canvas marker,10,11,bell tin:828,bell tin:827,inventory-chip:bell tin:-1,True,True,True
200,12,canvas-session-002,orchid_engine,Dax,orchid oil,829,828,tend orchid lamp canvas marker,10,11,orchid oil:829,orchid oil:828,inventory-chip:orchid oil:-1,True,True,True
201,12,canvas-session-002,moss_ward,Tala,charcoal mark,829,828,raise warm-cup shelf canvas marker,10,11,charcoal mark:829,charcoal mark:828,inventory-chip:charcoal mark:-1,True,True,True
202,12,canvas-session-002,glass_harbor,Nia,lamp oil,830,829,relight public lamp canvas marker,9,10,lamp oil:830,lamp oil:829,inventory-chip:lamp oil:-1,True,True,True
203,12,canvas-session-002,cinder_garden,Pax,ember basket,828,827,sort ember fruit canvas marker,9,10,ember basket:828,ember basket:827,inventory-chip:ember basket:-1,True,True,True
204,12,canvas-session-002,lichen_bridge,Rin,meal token,830,829,mark signal bell canvas marker,10,11,meal token:830,meal token:829,inventory-chip:meal token:-1,True,True,True
205,12,canvas-session-002,orchid_engine,Eli,steam seal,829,828,stabilize steam kettle canvas marker,10,11,steam seal:829,steam seal:828,inventory-chip:steam seal:-1,True,True,True
206,12,canvas-session-002,moss_ward,Ari,reed bundle,829,828,drain rain path canvas marker,10,11,reed bundle:829,reed bundle:828,inventory-chip:reed bundle:-1,True,True,True
207,12,canvas-session-002,glass_harbor,Oren,glass bead,830,829,mend fog net canvas marker,10,11,glass bead:830,glass bead:829,inventory-chip:glass bead:-1,True,True,True
208,12,canvas-session-002,cinder_garden,Vale,cool stone,829,828,cool ash path canvas marker,10,11,cool stone:829,cool stone:828,inventory-chip:cool stone:-1,True,True,True
209,12,canvas-session-002,lichen_bridge,Sol,lichen glue,830,828,repair meal ledger canvas marker,10,11,lichen glue:830,lichen glue:828,inventory-chip:lichen glue:-2,True,True,True
210,12,canvas-session-002,orchid_engine,Bea,valve grease,829,828,listen to valve pulse canvas marker,10,11,valve grease:829,valve grease:828,inventory-chip:valve grease:-1,True,True,True
211,12,canvas-session-002,moss_ward,Fay,dry clay,829,828,patch blanket loom canvas marker,10,11,dry clay:829,dry clay:828,inventory-chip:dry clay:-1,True,True,True
212,12,canvas-session-002,glass_harbor,Puck,net fiber,829,828,seal fog catcher canvas marker,10,11,net fiber:829,net fiber:828,inventory-chip:net fiber:-1,True,True,True
213,12,canvas-session-002,cinder_garden,Wren,seed ink,829,828,repair seed calendar canvas marker,10,11,seed ink:829,seed ink:828,inventory-chip:seed ink:-1,True,True,True
214,12,canvas-session-002,lichen_bridge,Kio,rope fiber,829,828,test rope bridge canvas marker,10,11,rope fiber:829,rope fiber:828,inventory-chip:rope fiber:-1,True,True,True
215,12,canvas-session-002,orchid_engine,Cai,gear cloth,829,828,clean gear wash canvas marker,10,11,gear cloth:829,gear cloth:828,inventory-chip:gear cloth:-1,True,True,True
216,13,canvas-session-003,glass_harbor,Oren,glass bead,829,828,seal fog catcher canvas marker,11,12,glass bead:829,glass bead:828,inventory-chip:glass bead:-1,True,True,True
217,13,canvas-session-003,cinder_garden,Vale,cool stone,828,827,repair seed calendar canvas marker,11,12,cool stone:828,cool stone:827,inventory-chip:cool stone:-1,True,True,True
218,13,canvas-session-003,lichen_bridge,Sol,lichen glue,828,827,test rope bridge canvas marker,11,12,lichen glue:828,lichen glue:827,inventory-chip:lichen glue:-1,True,True,True
219,13,canvas-session-003,orchid_engine,Bea,valve grease,828,827,clean gear wash canvas marker,11,12,valve grease:828,valve grease:827,inventory-chip:valve grease:-1,True,True,True
220,13,canvas-session-003,moss_ward,Fay,dry clay,828,826,copy root ledger canvas marker,10,11,dry clay:828,dry clay:826,inventory-chip:dry clay:-2,True,True,True
221,13,canvas-session-003,glass_harbor,Puck,net fiber,828,827,mark crossing rope canvas marker,10,11,net fiber:828,net fiber:827,inventory-chip:net fiber:-1,True,True,True
222,13,canvas-session-003,cinder_garden,Wren,seed ink,828,827,shade seed rows canvas marker,11,12,seed ink:828,seed ink:827,inventory-chip:seed ink:-1,True,True,True
223,13,canvas-session-003,lichen_bridge,Kio,rope fiber,828,827,weave spare rope canvas marker,11,12,rope fiber:828,rope fiber:827,inventory-chip:rope fiber:-1,True,True,True
224,13,canvas-session-003,orchid_engine,Cai,gear cloth,828,827,tend orchid lamp canvas marker,11,12,gear cloth:828,gear cloth:827,inventory-chip:gear cloth:-1,True,True,True
225,13,canvas-session-003,moss_ward,Milo,moss cord,829,828,raise warm-cup shelf canvas marker,11,12,moss cord:829,moss cord:828,inventory-chip:moss cord:-1,True,True,True
226,13,canvas-session-003,glass_harbor,Sera,salt chalk,830,829,relight public lamp canvas marker,10,11,salt chalk:830,salt chalk:829,inventory-chip:salt chalk:-1,True,True,True
227,13,canvas-session-003,cinder_garden,Juno,shade reed,828,827,sort ember fruit canvas marker,10,11,shade reed:828,shade reed:827,inventory-chip:shade reed:-1,True,True,True
228,13,canvas-session-003,lichen_bridge,Luma,bell tin,827,826,mark signal bell canvas marker,11,12,bell tin:827,bell tin:826,inventory-chip:bell tin:-1,True,True,True
229,13,canvas-session-003,orchid_engine,Dax,orchid oil,828,827,stabilize steam kettle canvas marker,11,12,orchid oil:828,orchid oil:827,inventory-chip:orchid oil:-1,True,True,True
230,13,canvas-session-003,moss_ward,Tala,charcoal mark,828,827,drain rain path canvas marker,11,12,charcoal mark:828,charcoal mark:827,inventory-chip:charcoal mark:-1,True,True,True
231,13,canvas-session-003,glass_harbor,Nia,lamp oil,829,827,mend fog net canvas marker,11,12,lamp oil:829,lamp oil:827,inventory-chip:lamp oil:-2,True,True,True
232,13,canvas-session-003,cinder_garden,Pax,ember basket,827,826,cool ash path canvas marker,11,12,ember basket:827,ember basket:826,inventory-chip:ember basket:-1,True,True,True
233,13,canvas-session-003,lichen_bridge,Rin,meal token,829,828,repair meal ledger canvas marker,11,12,meal token:829,meal token:828,inventory-chip:meal token:-1,True,True,True
234,14,canvas-session-003,moss_ward,Milo,moss cord,828,827,drain rain path canvas marker,12,13,moss cord:828,moss cord:827,inventory-chip:moss cord:-1,True,True,True
235,14,canvas-session-003,glass_harbor,Sera,salt chalk,829,828,mend fog net canvas marker,12,13,salt chalk:829,salt chalk:828,inventory-chip:salt chalk:-1,True,True,True
236,14,canvas-session-003,cinder_garden,Juno,shade reed,827,826,cool ash path canvas marker,12,13,shade reed:827,shade reed:826,inventory-chip:shade reed:-1,True,True,True
237,14,canvas-session-003,lichen_bridge,Luma,bell tin,826,825,repair meal ledger canvas marker,12,13,bell tin:826,bell tin:825,inventory-chip:bell tin:-1,True,True,True
238,14,canvas-session-003,orchid_engine,Dax,orchid oil,827,826,listen to valve pulse canvas marker,11,12,orchid oil:827,orchid oil:826,inventory-chip:orchid oil:-1,True,True,True
239,14,canvas-session-003,moss_ward,Tala,charcoal mark,827,826,patch blanket loom canvas marker,11,12,charcoal mark:827,charcoal mark:826,inventory-chip:charcoal mark:-1,True,True,True
240,14,canvas-session-003,glass_harbor,Nia,lamp oil,827,826,seal fog catcher canvas marker,12,13,lamp oil:827,lamp oil:826,inventory-chip:lamp oil:-1,True,True,True
241,14,canvas-session-003,cinder_garden,Pax,ember basket,826,825,repair seed calendar canvas marker,12,13,ember basket:826,ember basket:825,inventory-chip:ember basket:-1,True,True,True
242,14,canvas-session-003,lichen_bridge,Rin,meal token,828,826,test rope bridge canvas marker,12,13,meal token:828,meal token:826,inventory-chip:meal token:-2,True,True,True
243,14,canvas-session-003,orchid_engine,Eli,steam seal,828,827,clean gear wash canvas marker,12,13,steam seal:828,steam seal:827,inventory-chip:steam seal:-1,True,True,True
244,14,canvas-session-003,moss_ward,Ari,reed bundle,828,827,copy root ledger canvas marker,11,12,reed bundle:828,reed bundle:827,inventory-chip:reed bundle:-1,True,True,True
245,14,canvas-session-003,glass_harbor,Oren,glass bead,828,827,mark crossing rope canvas marker,11,12,glass bead:828,glass bead:827,inventory-chip:glass bead:-1,True,True,True
246,14,canvas-session-003,cinder_garden,Vale,cool stone,827,826,shade seed rows canvas marker,12,13,cool stone:827,cool stone:826,inventory-chip:cool stone:-1,True,True,True
247,14,canvas-session-003,lichen_bridge,Sol,lichen glue,827,826,weave spare rope canvas marker,12,13,lichen glue:827,lichen glue:826,inventory-chip:lichen glue:-1,True,True,True
248,14,canvas-session-003,orchid_engine,Bea,valve grease,827,826,tend orchid lamp canvas marker,12,13,valve grease:827,valve grease:826,inventory-chip:valve grease:-1,True,True,True
249,14,canvas-session-003,moss_ward,Fay,dry clay,826,825,raise warm-cup shelf canvas marker,12,13,dry clay:826,dry clay:825,inventory-chip:dry clay:-1,True,True,True
250,14,canvas-session-003,glass_harbor,Puck,net fiber,827,826,relight public lamp canvas marker,11,12,net fiber:827,net fiber:826,inventory-chip:net fiber:-1,True,True,True
251,14,canvas-session-003,cinder_garden,Wren,seed ink,827,826,sort ember fruit canvas marker,11,12,seed ink:827,seed ink:826,inventory-chip:seed ink:-1,True,True,True
252,15,canvas-session-003,orchid_engine,Eli,steam seal,827,826,tend orchid lamp canvas marker,13,14,steam seal:827,steam seal:826,inventory-chip:steam seal:-1,True,True,True
253,15,canvas-session-003,moss_ward,Ari,reed bundle,827,825,raise warm-cup shelf canvas marker,13,14,reed bundle:827,reed bundle:825,inventory-chip:reed bundle:-2,True,True,True
254,15,canvas-session-003,glass_harbor,Oren,glass bead,827,826,relight public lamp canvas marker,12,13,glass bead:827,glass bead:826,inventory-chip:glass bead:-1,True,True,True
255,15,canvas-session-003,cinder_garden,Vale,cool stone,826,825,sort ember fruit canvas marker,12,13,cool stone:826,cool stone:825,inventory-chip:cool stone:-1,True,True,True
256,15,canvas-session-003,lichen_bridge,Sol,lichen glue,826,825,mark signal bell canvas marker,12,13,lichen glue:826,lichen glue:825,inventory-chip:lichen glue:-1,True,True,True
257,15,canvas-session-003,orchid_engine,Bea,valve grease,826,825,stabilize steam kettle canvas marker,12,13,valve grease:826,valve grease:825,inventory-chip:valve grease:-1,True,True,True
258,15,canvas-session-003,moss_ward,Fay,dry clay,825,824,drain rain path canvas marker,13,14,dry clay:825,dry clay:824,inventory-chip:dry clay:-1,True,True,True
259,15,canvas-session-003,glass_harbor,Puck,net fiber,826,825,mend fog net canvas marker,13,14,net fiber:826,net fiber:825,inventory-chip:net fiber:-1,True,True,True
