tick_index,agent,rolling_valence,rolling_arousal,rolling_control,rolling_safety,embodied_stress_load,recovery_momentum,affect_memory_charge,dominant_long_mood,private_history_note
1,Ari,0.566599,0.397141,0.687688,0.607617,0.299678,0.227264,0.221136,steady_continuity,private: Ari carries steady_continuity from day 1; stress=0.30; recovery=0.23; charge=0.22
628,Sol,0.657831,0.474006,0.886587,0.721102,0.21417,0.304324,0.028829,steady_continuity,private: Sol carries steady_continuity from day 20; stress=0.21; recovery=0.30; charge=0.03
629,Ari,0.677228,0.442678,0.883048,0.733848,0.198171,0.35233,0.013691,steady_continuity,private: Ari carries steady_continuity from day 20; stress=0.20; recovery=0.35; charge=0.01
630,Fay,0.644428,0.496939,0.866375,0.642397,0.255323,0.378294,0.076474,steady_continuity,private: Fay carries steady_continuity from day 20; stress=0.26; recovery=0.38; charge=0.08
631,Milo,0.633871,0.503862,0.852054,0.668227,0.299634,0.293935,0.066884,steady_continuity,private: Milo carries steady_continuity from day 20; stress=0.30; recovery=0.29; charge=0.07
632,Sol,0.617414,0.499128,0.887996,0.648511,0.287426,0.243805,0.044151,steady_continuity,private: Sol carries steady_continuity from day 20; stress=0.29; recovery=0.24; charge=0.04
633,Ari,0.668385,0.413105,0.888283,0.677628,0.22546,0.395063,0.008504,steady_continuity,private: Ari carries steady_continuity from day 20; stress=0.23; recovery=0.40; charge=0.01
634,Fay,0.692762,0.405761,0.872145,0.710311,0.17362,0.457628,0.046797,steady_continuity,private: Fay carries steady_continuity from day 20; stress=0.17; recovery=0.46; charge=0.05
635,Milo,0.688922,0.411777,0.867897,0.726643,0.205326,0.433429,0.038863,steady_continuity,private: Milo carries steady_continuity from day 20; stress=0.21; recovery=0.43; charge=0.04
636,Sol,0.60588,0.466876,0.8807,0.608433,0.311296,0.261437,0.073189,steady_continuity,private: Sol carries steady_continuity from day 20; stress=0.31; recovery=0.26; charge=0.07
637,Ari,0.647079,0.402663,0.880464,0.631879,0.26266,0.36417,0.027785,steady_continuity,private: Ari carries steady_continuity from day 20; stress=0.26; recovery=0.36; charge=0.03
638,Fay,0.740472,0.329065,0.875148,0.766142,0.118061,0.578241,0.004645,settled_after_care,private: Fay carries settled_after_care from day 20; stress=0.12; recovery=0.58; charge=0.00
639,Milo,0.684653,0.345757,0.875307,0.729107,0.179597,0.424653,0.020959,steady_continuity,private: Milo carries steady_continuity from day 20; stress=0.18; recovery=0.42; charge=0.02
640,Sol,0.669552,0.384037,0.893525,0.683191,0.211681,0.411331,0.047132,steady_continuity,private: Sol carries steady_continuity from day 20; stress=0.21; recovery=0.41; charge=0.05
641,Ari,0.609691,0.461897,0.856184,0.585161,0.332642,0.2845,0.084143,steady_continuity,private: Ari carries steady_continuity from day 21; stress=0.33; recovery=0.28; charge=0.08
642,Fay,0.685438,0.388812,0.877259,0.685381,0.208149,0.430068,0.0,steady_continuity,private: Fay carries steady_continuity from day 21; stress=0.21; recovery=0.43; charge=0.00
643,Milo,0.703467,0.358781,0.880285,0.760967,0.151147,0.418428,0.003045,steady_continuity,private: Milo carries steady_continuity from day 21; stress=0.15; recovery=0.42; charge=0.00
644,Sol,0.693599,0.375935,0.902659,0.726608,0.167046,0.409369,0.019899,steady_continuity,private: Sol carries steady_continuity from day 21; stress=0.17; recovery=0.41; charge=0.02
645,Ari,0.646883,0.461996,0.872205,0.652138,0.253424,0.323124,0.070471,steady_continuity,private: Ari carries steady_continuity from day 21; stress=0.25; recovery=0.32; charge=0.07
646,Fay,0.638382,0.461208,0.864973,0.623221,0.28797,0.32931,0.027447,steady_continuity,private: Fay carries steady_continuity from day 21; stress=0.29; recovery=0.33; charge=0.03
647,Milo,0.716607,0.388567,0.883911,0.784304,0.1338,0.414195,0.0,steady_continuity,private: Milo carries steady_continuity from day 21; stress=0.13; recovery=0.41; charge=0.00
648,Sol,0.669788,0.393763,0.903037,0.716107,0.183149,0.347235,0.013479,steady_continuity,private: Sol carries steady_continuity from day 21; stress=0.18; recovery=0.35; charge=0.01
649,Ari,0.633155,0.475486,0.878663,0.659319,0.245104,0.288588,0.068171,steady_continuity,private: Ari carries steady_continuity from day 21; stress=0.25; recovery=0.29; charge=0.07
650,Fay,0.664432,0.473056,0.872479,0.678615,0.232044,0.353595,0.017587,steady_continuity,private: Fay carries steady_continuity from day 21; stress=0.23; recovery=0.35; charge=0.02
651,Milo,0.65956,0.483794,0.855891,0.698353,0.250399,0.318517,0.047657,steady_continuity,private: Milo carries steady_continuity from day 21; stress=0.25; recovery=0.32; charge=0.05
652,Sol,0.630302,0.472259,0.90243,0.6468,0.257418,0.272984,0.024511,steady_continuity,private: Sol carries steady_continuity from day 21; stress=0.26; recovery=0.27; charge=0.02
653,Ari,0.601124,0.531093,0.882095,0.603278,0.30324,0.233104,0.079347,steady_continuity,private: Ari carries steady_continuity from day 21; stress=0.30; recovery=0.23; charge=0.08
654,Fay,0.681807,0.483197,0.872587,0.71961,0.201127,0.370109,0.010362,steady_continuity,private: Fay carries steady_continuity from day 21; stress=0.20; recovery=0.37; charge=0.01
655,Milo,0.68212,0.483687,0.869608,0.735904,0.202406,0.346255,0.031242,steady_continuity,private: Milo carries steady_continuity from day 21; stress=0.20; recovery=0.35; charge=0.03
656,Sol,0.594992,0.537932,0.888491,0.59323,0.326116,0.222493,0.063504,steady_continuity,private: Sol carries steady_continuity from day 21; stress=0.33; recovery=0.22; charge=0.06
657,Ari,0.5713,0.561805,0.870725,0.559656,0.36141,0.195375,0.116429,steady_continuity,private: Ari carries steady_continuity from day 21; stress=0.36; recovery=0.20; charge=0.12
658,Fay,0.710442,0.466708,0.873401,0.756193,0.166022,0.448282,0.0,steady_continuity,private: Fay carries steady_continuity from day 21; stress=0.17; recovery=0.45; charge=0.00
659,Milo,0.657499,0.467434,0.874666,0.72102,0.214993,0.304318,0.029691,steady_continuity,private: Milo carries steady_continuity from day 21; stress=0.21; recovery=0.30; charge=0.03
660,Sol,0.646564,0.507417,0.896253,0.661457,0.245942,0.347903,0.049891,steady_continuity,private: Sol carries steady_continuity from day 21; stress=0.25; recovery=0.35; charge=0.05
661,Ari,0.627006,0.499445,0.880497,0.635345,0.273997,0.329463,0.099309,steady_continuity,private: Ari carries steady_continuity from day 21; stress=0.27; recovery=0.33; charge=0.10
662,Fay,0.66784,0.495874,0.844924,0.681622,0.264054,0.40864,0.039736,steady_continuity,private: Fay carries steady_continuity from day 21; stress=0.26; recovery=0.41; charge=0.04
663,Milo,0.617331,0.486033,0.877157,0.648437,0.287223,0.2438,0.043688,steady_continuity,private: Milo carries steady_continuity from day 21; stress=0.29; recovery=0.24; charge=0.04
664,Sol,0.668911,0.474432,0.895599,0.707113,0.20985,0.366238,0.039948,steady_continuity,private: Sol carries steady_continuity from day 21; stress=0.21; recovery=0.37; charge=0.04
665,Ari,0.679713,0.407401,0.887447,0.705041,0.186318,0.42452,0.070097,steady_continuity,private: Ari carries steady_continuity from day 21; stress=0.19; recovery=0.42; charge=0.07
666,Fay,0.716022,0.405785,0.860943,0.738083,0.179557,0.511429,0.00518,steady_continuity,private: Fay carries steady_continuity from day 21; stress=0.18; recovery=0.51; charge=0.01
667,Milo,0.605639,0.457297,0.869329,0.608332,0.311752,0.261336,0.073497,steady_continuity,private: Milo carries steady_continuity from day 21; stress=0.31; recovery=0.26; charge=0.07
668,Sol,0.722596,0.380379,0.898852,0.763759,0.142698,0.516172,0.007887,steady_continuity,private: Sol carries steady_continuity from day 21; stress=0.14; recovery=0.52; charge=0.01
669,Ari,0.730696,0.330124,0.891203,0.762203,0.126696,0.555796,0.026915,settled_after_care,private: Ari carries settled_after_care from day 21; stress=0.13; recovery=0.56; charge=0.03
670,Fay,0.705311,0.340642,0.86829,0.737736,0.160835,0.477944,0.0,steady_continuity,private: Fay carries steady_continuity from day 21; stress=0.16; recovery=0.48; charge=0.00
671,Milo,0.669371,0.376853,0.882247,0.683115,0.211991,0.411262,0.047435,steady_continuity,private: Milo carries steady_continuity from day 21; stress=0.21; recovery=0.41; charge=0.05
672,Sol,0.682894,0.387146,0.8725,0.695763,0.224366,0.442868,0.037611,steady_continuity,private: Sol carries steady_continuity from day 21; stress=0.22; recovery=0.44; charge=0.04
