tick_id,day,settlement_id,room_id,action,pain_before,pain_after,energy_before,energy_after,wetness_after,temperature_after,care_action,care_effective,distress_bounded,visible_body_state
1042,87,archive,memory desk,path_to_resident,0.0,0.0,0.08,0.08,0.0,0.842,available,False,True,True
1043,87,signal,lens room,inspect_affordance,0.229,0.223,0.135,0.115878,0.011,0.848,available,False,True,True
1044,88,repair_ring,bell alcove,ask_dialect_memory,0.042,0.036,0.08,0.08,0.097,0.064,available,False,True,True
1045,88,riverbend,kit alcove,inspect_affordance,0.06,0.054,0.135,0.118244,0.0,0.95,available,False,True,True
1046,88,roofward,arrival court,interrupt_routine,0.06,0.054,0.08,0.08,0.035,0.9,available,False,True,True
1047,88,archive,stone stacks,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.816,available,False,True,True
1048,88,signal,lantern walk,rest,0.223,0.193,0.115878,0.170878,0.005,0.872,rest,True,True,True
1049,88,orchard,market plank,dry_off,0.024,0.018,0.08,0.08,0.054,0.924,dry off,True,True,True
1050,88,repair_ring,bell alcove,path_to_resident,0.036,0.03,0.08,0.08,0.091,0.066,available,False,True,True
1051,88,riverbend,kit alcove,rest,0.054,0.024,0.118244,0.173244,0.0,0.95,rest,True,True,True
1052,88,roofward,glass stair,dry_off,0.054,0.084,0.08,0.08,0.0,0.874,dry off,True,True,True
1053,88,archive,memory desk,path_to_resident,0.0,0.0,0.08,0.08,0.0,0.84,available,False,True,True
1054,88,signal,lens room,inspect_affordance,0.193,0.187,0.170878,0.15226,0.0,0.874,available,False,True,True
1055,88,orchard,satchel shed,interrupt_routine,0.018,0.012,0.08,0.08,0.048,0.948,available,False,True,True
1056,89,repair_ring,cool corner,offer_care,0.03,0.024,0.08,0.08,0.085,0.05,available,True,True,True
1057,89,riverbend,dry ridge,perform_chain_step,0.024,0.018,0.173244,0.156992,0.0,0.95,available,False,True,True
1058,89,roofward,warm lane,recover_routine,0.084,0.078,0.08,0.08,0.0,0.898,available,False,True,True
1059,89,archive,ink niche,offer_care,0.0,0.03,0.08,0.08,0.0,0.864,available,True,True,True
1060,89,signal,lantern walk,treat_pain,0.187,0.132,0.15226,0.134412,0.0,0.898,treat pain,True,True,True
1061,89,orchard,satchel shed,continue_project,0.012,0.006,0.08,0.08,0.042,0.95,available,False,True,True
1062,89,repair_ring,cool corner,path_to_rest,0.024,0.018,0.08,0.08,0.079,0.05,available,False,True,True
1063,89,riverbend,kit alcove,treat_pain,0.018,0.0,0.156992,0.140992,0.0,0.95,treat pain,True,True,True
1064,89,roofward,warm lane,continue_project,0.078,0.072,0.08,0.08,0.0,0.922,available,False,True,True
1065,89,archive,memory desk,path_to_rest,0.03,0.024,0.08,0.08,0.0,0.888,available,False,True,True
1066,89,signal,mast base,perform_chain_step,0.132,0.162,0.134412,0.116144,0.0,0.872,available,False,True,True
1067,89,orchard,market plank,recover_routine,0.006,0.0,0.08,0.08,0.036,0.924,available,False,True,True
1068,90,repair_ring,cool corner,rest,0.018,0.0,0.08,0.135,0.073,0.05,rest,True,True,True
1069,90,riverbend,dry ridge,interrupt_routine,0.0,0.0,0.140992,0.124992,0.0,0.95,available,False,True,True
1070,90,roofward,warm lane,ask_dialect_memory,0.072,0.066,0.08,0.08,0.0,0.946,available,False,True,True
1071,90,archive,memory desk,rest,0.024,0.0,0.08,0.135,0.0,0.912,rest,True,True,True
1072,90,signal,signal perch,dry_off,0.162,0.156,0.116144,0.09796,0.0,0.874,dry off,True,True,True
1073,90,orchard,satchel shed,path_to_resident,0.0,0.0,0.08,0.08,0.03,0.948,available,False,True,True
1074,90,repair_ring,wire bench,inspect_affordance,0.0,0.0,0.135,0.119,0.067,0.052,available,False,True,True
1075,90,riverbend,plank hall,dry_off,0.0,0.03,0.124992,0.108572,0.0,0.95,dry off,True,True,True
1076,90,roofward,glass stair,path_to_resident,0.066,0.096,0.08,0.08,0.0,0.92,available,False,True,True
1077,90,archive,memory desk,inspect_affordance,0.0,0.0,0.135,0.119,0.0,0.936,available,False,True,True
1078,90,signal,mast base,interrupt_routine,0.156,0.186,0.09796,0.08,0.0,0.848,available,False,True,True
1079,90,orchard,market plank,ask_dialect_memory,0.0,0.0,0.08,0.08,0.024,0.922,available,False,True,True
1080,91,repair_ring,cool corner,treat_pain,0.0,0.0,0.119,0.103,0.061,0.05,treat pain,True,True,True
1081,91,riverbend,plank hall,recover_routine,0.03,0.06,0.108572,0.091732,0.0,0.95,available,False,True,True
1082,91,roofward,warm lane,offer_care,0.096,0.09,0.08,0.08,0.0,0.944,available,True,True,True
1083,91,archive,memory desk,treat_pain,0.0,0.0,0.119,0.103,0.0,0.95,treat pain,True,True,True
1084,91,signal,arrival court,continue_project,0.186,0.18,0.08,0.08,0.035,0.85,available,False,True,True
1085,91,orchard,satchel shed,path_to_rest,0.0,0.0,0.08,0.08,0.018,0.946,available,False,True,True
1086,91,repair_ring,wire bench,perform_chain_step,0.0,0.0,0.103,0.087,0.055,0.052,available,False,True,True
1087,91,riverbend,dry ridge,continue_project,0.06,0.054,0.091732,0.08,0.0,0.95,available,False,True,True
1088,91,roofward,warm lane,path_to_rest,0.09,0.084,0.08,0.08,0.0,0.95,available,False,True,True
1089,91,archive,stone stacks,perform_chain_step,0.0,0.0,0.103,0.087,0.0,0.924,available,False,True,True
1090,91,signal,arrival court,recover_routine,0.18,0.174,0.08,0.08,0.07,0.852,available,False,True,True
1091,91,orchard,mud row,offer_care,0.0,0.03,0.08,0.08,0.053,0.95,available,True,True,True
1092,92,repair_ring,spark lane,dry_off,0.0,0.03,0.087,0.08,0.09,0.054,dry off,True,True,True
1093,92,riverbend,dry ridge,ask_dialect_memory,0.054,0.048,0.08,0.08,0.0,0.95,available,False,True,True
1094,92,roofward,warm lane,rest,0.084,0.054,0.08,0.135,0.0,0.95,rest,True,True,True
1095,92,archive,arrival court,dry_off,0.0,0.0,0.087,0.08,0.035,0.926,dry off,True,True,True
1096,92,signal,mast base,path_to_resident,0.174,0.204,0.08,0.08,0.064,0.826,available,False,True,True
1097,92,orchard,mud row,inspect_affordance,0.03,0.06,0.08,0.08,0.088,0.95,available,False,True,True
1098,92,repair_ring,bell alcove,interrupt_routine,0.03,0.024,0.08,0.08,0.084,0.056,available,False,True,True
1099,92,riverbend,dry ridge,path_to_resident,0.048,0.042,0.08,0.08,0.0,0.95,available,False,True,True
1100,92,roofward,glass stair,inspect_affordance,0.054,0.084,0.135,0.117824,0.0,0.924,available,False,True,True
1101,92,archive,stone stacks,interrupt_routine,0.0,0.0,0.08,0.08,0.029,0.9,available,False,True,True
1102,92,signal,lantern walk,ask_dialect_memory,0.204,0.198,0.08,0.08,0.058,0.85,available,False,True,True
1103,92,orchard,satchel shed,rest,0.06,0.03,0.08,0.135,0.082,0.95,rest,True,True,True
1104,93,repair_ring,bell alcove,continue_project,0.024,0.018,0.08,0.08,0.078,0.058,available,False,True,True
1105,93,riverbend,kit alcove,offer_care,0.042,0.036,0.08,0.08,0.0,0.95,available,True,True,True
1106,93,roofward,warm lane,treat_pain,0.084,0.029,0.117824,0.101418,0.0,0.948,treat pain,True,True,True
1107,93,archive,stone stacks,continue_project,0.0,0.0,0.08,0.08,0.023,0.874,available,False,True,True
1108,93,signal,lantern walk,path_to_rest,0.198,0.192,0.08,0.08,0.052,0.874,available,False,True,True
1109,93,orchard,market plank,perform_chain_step,0.03,0.024,0.135,0.118664,0.076,0.924,available,False,True,True
1110,93,repair_ring,bell alcove,recover_routine,0.018,0.012,0.08,0.08,0.072,0.06,available,False,True,True
1111,93,riverbend,kit alcove,path_to_rest,0.036,0.03,0.08,0.08,0.0,0.95,available,False,True,True
1112,93,roofward,glass stair,perform_chain_step,0.029,0.059,0.101418,0.084592,0.0,0.922,available,False,True,True
1113,93,archive,memory desk,recover_routine,0.0,0.0,0.08,0.08,0.017,0.898,available,False,True,True
1114,93,signal,lens room,offer_care,0.192,0.186,0.08,0.08,0.046,0.898,available,True,True,True
1115,93,orchard,satchel shed,treat_pain,0.024,0.0,0.118664,0.102664,0.07,0.948,treat pain,True,True,True
1116,94,repair_ring,spark lane,path_to_resident,0.012,0.042,0.08,0.08,0.107,0.062,available,False,True,True
1117,94,riverbend,kit alcove,rest,0.03,0.0,0.08,0.135,0.0,0.95,rest,True,True,True
1118,94,roofward,glass stair,dry_off,0.059,0.089,0.084592,0.08,0.0,0.896,dry off,True,True,True
1119,94,archive,stone stacks,path_to_resident,0.0,0.0,0.08,0.08,0.011,0.872,available,False,True,True
1120,94,signal,lens room,inspect_affordance,0.186,0.18,0.08,0.08,0.04,0.9,available,False,True,True
1121,94,orchard,satchel shed,interrupt_routine,0.0,0.0,0.102664,0.086664,0.064,0.95,available,False,True,True
1122,94,repair_ring,wire bench,ask_dialect_memory,0.042,0.036,0.08,0.08,0.101,0.064,available,False,True,True
1123,94,riverbend,dry ridge,inspect_affordance,0.0,0.0,0.135,0.119,0.0,0.95,available,False,True,True
1124,94,roofward,warm lane,interrupt_routine,0.089,0.083,0.08,0.08,0.0,0.92,available,False,True,True
1125,94,archive,spool room,ask_dialect_memory,0.0,0.0,0.08,0.08,0.005,0.874,available,False,True,True
1126,94,signal,lantern walk,rest,0.18,0.15,0.08,0.135,0.034,0.924,rest,True,True,True
1127,94,orchard,market plank,dry_off,0.0,0.0,0.086664,0.08,0.004,0.924,dry off,True,True,True
1128,95,repair_ring,cool corner,path_to_rest,0.036,0.03,0.08,0.08,0.095,0.05,available,False,True,True
1129,95,riverbend,kit alcove,treat_pain,0.0,0.0,0.119,0.103,0.0,0.95,treat pain,True,True,True
1130,95,roofward,warm lane,continue_project,0.083,0.077,0.08,0.08,0.0,0.944,available,False,True,True
1131,95,archive,stone stacks,path_to_rest,0.0,0.0,0.08,0.08,0.0,0.848,available,False,True,True
1132,95,signal,mast base,perform_chain_step,0.15,0.18,0.135,0.11648,0.028,0.898,available,False,True,True
1133,95,orchard,satchel shed,recover_routine,0.0,0.0,0.08,0.08,0.0,0.948,available,False,True,True
1134,95,repair_ring,wire bench,offer_care,0.03,0.024,0.08,0.08,0.089,0.074,available,True,True,True
1135,95,riverbend,wet crossing,perform_chain_step,0.0,0.0,0.103,0.087,0.035,0.95,available,False,True,True
1136,95,roofward,glass stair,recover_routine,0.077,0.107,0.08,0.08,0.0,0.918,available,False,True,True
1137,95,archive,memory desk,offer_care,0.0,0.0,0.08,0.08,0.0,0.872,available,True,True,True
1138,95,signal,lantern walk,treat_pain,0.18,0.125,0.11648,0.09873,0.022,0.922,treat pain,True,True,True
1139,95,orchard,market plank,continue_project,0.0,0.0,0.08,0.08,0.0,0.922,available,False,True,True
1140,96,riverbend,kit alcove,treat_pain,0.0,0.0,0.087,0.08,0.029,0.95,treat pain,True,True,True
1141,96,roofward,warm lane,continue_project,0.107,0.101,0.08,0.08,0.0,0.942,available,False,True,True
1142,96,archive,memory desk,path_to_rest,0.0,0.0,0.08,0.08,0.0,0.896,available,False,True,True
1143,96,signal,mast base,perform_chain_step,0.125,0.155,0.09873,0.08056,0.016,0.896,available,False,True,True
1144,96,orchard,satchel shed,recover_routine,0.0,0.0,0.08,0.08,0.0,0.946,available,False,True,True
1145,96,repair_ring,wire bench,offer_care,0.024,0.018,0.08,0.08,0.083,0.098,available,True,True,True
1146,96,riverbend,wet crossing,perform_chain_step,0.0,0.0,0.08,0.08,0.064,0.95,available,False,True,True
1147,96,roofward,glass stair,recover_routine,0.101,0.131,0.08,0.08,0.0,0.916,available,False,True,True
1148,96,archive,memory desk,offer_care,0.0,0.0,0.08,0.08,0.0,0.92,available,True,True,True
1149,96,signal,lantern walk,treat_pain,0.155,0.1,0.08056,0.08,0.01,0.92,treat pain,True,True,True
1150,96,orchard,market plank,continue_project,0.0,0.0,0.08,0.08,0.0,0.92,available,False,True,True
1151,96,repair_ring,cool corner,path_to_rest,0.018,0.012,0.08,0.08,0.077,0.072,available,False,True,True
1152,97,riverbend,wet crossing,dry_off,0.0,0.0,0.08,0.08,0.099,0.95,dry off,True,True,True
1153,97,roofward,warm lane,path_to_resident,0.131,0.125,0.08,0.08,0.0,0.94,available,False,True,True
1154,97,archive,memory desk,inspect_affordance,0.0,0.0,0.08,0.08,0.0,0.944,available,False,True,True
1155,97,signal,mast base,interrupt_routine,0.1,0.13,0.08,0.08,0.004,0.894,available,False,True,True
1156,97,orchard,seed lane,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.922,available,False,True,True
1157,97,repair_ring,cool corner,rest,0.012,0.0,0.08,0.135,0.071,0.05,rest,True,True,True
1158,97,riverbend,plank hall,interrupt_routine,0.0,0.03,0.08,0.08,0.093,0.95,available,False,True,True
1159,97,roofward,sun sill,ask_dialect_memory,0.125,0.119,0.08,0.08,0.0,0.942,available,False,True,True
1160,97,archive,memory desk,rest,0.0,0.0,0.08,0.135,0.0,0.95,rest,True,True,True
1161,97,signal,mast base,dry_off,0.13,0.16,0.08,0.08,0.0,0.868,dry off,True,True,True
1162,97,orchard,arrival court,path_to_resident,0.0,0.0,0.08,0.08,0.0,0.924,available,False,True,True
1163,97,repair_ring,bell alcove,inspect_affordance,0.0,0.0,0.135,0.119,0.065,0.052,available,False,True,True
1164,98,riverbend,dry ridge,continue_project,0.03,0.024,0.08,0.08,0.087,0.95,available,False,True,True
1165,98,roofward,warm lane,path_to_rest,0.119,0.113,0.08,0.08,0.0,0.95,available,False,True,True
1166,98,archive,stone stacks,perform_chain_step,0.0,0.0,0.135,0.119,0.0,0.924,available,False,True,True
1167,98,signal,lantern walk,recover_routine,0.16,0.154,0.08,0.08,0.0,0.892,available,False,True,True
1168,98,orchard,seed lane,offer_care,0.0,0.0,0.08,0.08,0.0,0.948,available,True,True,True
1169,98,repair_ring,cool corner,treat_pain,0.0,0.0,0.119,0.103,0.059,0.05,treat pain,True,True,True
1170,98,riverbend,dry ridge,recover_routine,0.024,0.018,0.08,0.08,0.081,0.95,available,False,True,True
1171,98,roofward,glass stair,offer_care,0.113,0.143,0.08,0.08,0.0,0.924,available,True,True,True
1172,98,archive,memory desk,treat_pain,0.0,0.0,0.119,0.103,0.0,0.948,treat pain,True,True,True
1173,98,signal,lantern walk,continue_project,0.154,0.148,0.08,0.08,0.0,0.916,available,False,True,True
1174,98,orchard,mud row,path_to_rest,0.0,0.03,0.08,0.08,0.035,0.95,available,False,True,True
1175,98,repair_ring,cool corner,perform_chain_step,0.0,0.0,0.103,0.087,0.053,0.05,available,False,True,True
1176,99,riverbend,plank hall,path_to_resident,0.018,0.048,0.08,0.08,0.075,0.95,available,False,True,True
1177,99,roofward,arrival court,inspect_affordance,0.143,0.137,0.08,0.08,0.035,0.926,available,False,True,True
1178,99,archive,stone stacks,interrupt_routine,0.0,0.0,0.103,0.087,0.0,0.922,available,False,True,True
1179,99,signal,lantern walk,ask_dialect_memory,0.148,0.142,0.08,0.08,0.0,0.94,available,False,True,True
1180,99,orchard,satchel shed,rest,0.03,0.0,0.08,0.135,0.029,0.95,rest,True,True,True
1181,99,repair_ring,cool corner,dry_off,0.0,0.0,0.087,0.08,0.0,0.05,dry off,True,True,True
1182,99,riverbend,arrival court,ask_dialect_memory,0.048,0.042,0.08,0.08,0.069,0.924,available,False,True,True
1183,99,roofward,glass stair,rest,0.137,0.107,0.08,0.135,0.029,0.9,rest,True,True,True
1184,99,archive,spool room,dry_off,0.0,0.0,0.087,0.08,0.0,0.924,dry off,True,True,True
1185,99,signal,mast base,path_to_resident,0.142,0.172,0.08,0.08,0.0,0.914,available,False,True,True
1186,99,orchard,satchel shed,inspect_affordance,0.0,0.0,0.135,0.119,0.023,0.95,available,False,True,True
1187,99,repair_ring,wire bench,interrupt_routine,0.0,0.0,0.08,0.08,0.0,0.052,available,False,True,True
1188,100,riverbend,plank hall,path_to_rest,0.042,0.072,0.08,0.08,0.063,0.926,available,False,True,True
1189,100,roofward,glass stair,perform_chain_step,0.107,0.137,0.135,0.117082,0.023,0.874,available,False,True,True
1190,100,archive,spool room,recover_routine,0.0,0.0,0.08,0.08,0.0,0.926,available,False,True,True
1191,100,signal,lantern walk,offer_care,0.172,0.166,0.08,0.08,0.0,0.938,available,True,True,True
1192,100,orchard,satchel shed,treat_pain,0.0,0.0,0.119,0.103,0.017,0.95,treat pain,True,True,True
1193,100,repair_ring,arrival court,continue_project,0.0,0.0,0.08,0.08,0.0,0.054,available,False,True,True
1194,100,riverbend,plank hall,offer_care,0.072,0.102,0.08,0.08,0.057,0.95,available,True,True,True
1195,100,roofward,warm lane,treat_pain,0.137,0.082,0.117082,0.099934,0.017,0.898,treat pain,True,True,True
1196,100,archive,ink niche,continue_project,0.0,0.03,0.08,0.08,0.0,0.928,available,False,True,True
1197,100,signal,lantern walk,path_to_rest,0.166,0.16,0.08,0.08,0.0,0.95,available,False,True,True
1198,100,orchard,market plank,perform_chain_step,0.0,0.0,0.103,0.087,0.011,0.924,available,False,True,True
1199,100,repair_ring,wire bench,recover_routine,0.0,0.0,0.08,0.08,0.0,0.056,available,False,True,True
1200,101,riverbend,plank hall,inspect_affordance,0.102,0.132,0.08,0.08,0.051,0.95,available,False,True,True
1201,101,roofward,warm lane,interrupt_routine,0.082,0.076,0.099934,0.08287,0.011,0.922,available,False,True,True
1202,101,archive,ink niche,ask_dialect_memory,0.03,0.06,0.08,0.08,0.0,0.93,available,False,True,True
1203,101,signal,lantern walk,rest,0.16,0.13,0.08,0.135,0.0,0.95,rest,True,True,True
1204,101,orchard,seed lane,dry_off,0.0,0.0,0.087,0.08,0.0,0.926,dry off,True,True,True
1205,101,repair_ring,spark lane,path_to_resident,0.0,0.03,0.08,0.08,0.035,0.058,available,False,True,True
1206,101,riverbend,wet crossing,rest,0.132,0.102,0.08,0.135,0.086,0.95,rest,True,True,True
1207,101,roofward,ledger loft,dry_off,0.076,0.07,0.08287,0.08,0.0,0.924,dry off,True,True,True
1208,101,archive,ink niche,path_to_resident,0.06,0.09,0.08,0.08,0.0,0.932,available,False,True,True
1209,101,signal,mast base,inspect_affordance,0.13,0.16,0.135,0.11676,0.0,0.924,available,False,True,True
1210,101,orchard,seed lane,interrupt_routine,0.0,0.0,0.08,0.08,0.0,0.928,available,False,True,True
1211,101,repair_ring,spark lane,ask_dialect_memory,0.03,0.06,0.08,0.08,0.07,0.06,available,False,True,True
1212,102,riverbend,wet crossing,perform_chain_step,0.102,0.096,0.135,0.117656,0.121,0.95,available,False,True,True
1213,102,roofward,ledger loft,recover_routine,0.07,0.064,0.08,0.08,0.0,0.926,available,False,True,True
1214,102,archive,memory desk,offer_care,0.09,0.084,0.08,0.08,0.0,0.95,available,True,True,True
1215,102,signal,lantern walk,treat_pain,0.16,0.105,0.11676,0.09929,0.0,0.948,treat pain,True,True,True
1216,102,orchard,seed lane,continue_project,0.0,0.0,0.08,0.08,0.0,0.93,available,False,True,True
1217,102,repair_ring,wire bench,path_to_rest,0.06,0.054,0.08,0.08,0.064,0.062,available,False,True,True
1218,102,riverbend,kit alcove,treat_pain,0.096,0.041,0.117656,0.101082,0.115,0.95,treat pain,True,True,True
1219,102,roofward,sun sill,continue_project,0.064,0.058,0.08,0.08,0.0,0.928,available,False,True,True
1220,102,archive,memory desk,path_to_rest,0.084,0.078,0.08,0.08,0.0,0.95,available,False,True,True
1221,102,signal,mast base,perform_chain_step,0.105,0.135,0.09929,0.0814,0.0,0.922,available,False,True,True
1222,102,orchard,arrival court,recover_routine,0.0,0.0,0.08,0.08,0.0,0.932,available,False,True,True
1223,102,repair_ring,spark lane,offer_care,0.054,0.084,0.08,0.08,0.099,0.086,available,True,True,True
1224,103,riverbend,dry ridge,interrupt_routine,0.041,0.035,0.101082,0.084592,0.109,0.95,available,False,True,True
1225,103,roofward,sun sill,ask_dialect_memory,0.058,0.052,0.08,0.08,0.0,0.93,available,False,True,True
1226,103,archive,memory desk,rest,0.078,0.048,0.08,0.135,0.0,0.95,rest,True,True,True
1227,103,signal,mast base,dry_off,0.135,0.165,0.0814,0.08,0.0,0.896,dry off,True,True,True
1228,103,orchard,seed lane,path_to_resident,0.0,0.0,0.08,0.08,0.0,0.934,available,False,True,True
1229,103,repair_ring,bell alcove,inspect_affordance,0.084,0.078,0.08,0.08,0.093,0.088,available,False,True,True
1230,103,riverbend,kit alcove,dry_off,0.035,0.029,0.084592,0.08,0.049,0.95,dry off,True,True,True
1231,103,roofward,warm lane,path_to_resident,0.052,0.046,0.08,0.08,0.0,0.95,available,False,True,True
1232,103,archive,stone stacks,inspect_affordance,0.048,0.042,0.135,0.118412,0.0,0.924,available,False,True,True
1233,103,signal,lantern walk,interrupt_routine,0.165,0.159,0.08,0.08,0.0,0.92,available,False,True,True
1234,103,orchard,market plank,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.908,available,False,True,True
1235,103,repair_ring,cool corner,rest,0.078,0.048,0.08,0.135,0.087,0.062,rest,True,True,True
1236,104,roofward,sun sill,ask_dialect_memory,0.046,0.04,0.08,0.08,0.0,0.95,available,False,True,True
1237,104,archive,memory desk,rest,0.042,0.012,0.118412,0.173412,0.0,0.948,rest,True,True,True
1238,104,signal,mast base,dry_off,0.159,0.189,0.08,0.08,0.0,0.894,dry off,True,True,True
1239,104,orchard,satchel shed,path_to_resident,0.0,0.0,0.08,0.08,0.0,0.932,available,False,True,True
1240,104,repair_ring,bell alcove,inspect_affordance,0.048,0.042,0.135,0.118412,0.081,0.064,available,False,True,True
1241,104,riverbend,kit alcove,dry_off,0.029,0.023,0.08,0.08,0.0,0.95,dry off,True,True,True
1242,104,roofward,warm lane,path_to_resident,0.04,0.034,0.08,0.08,0.0,0.95,available,False,True,True
1243,104,archive,stone stacks,inspect_affordance,0.012,0.006,0.173412,0.157328,0.0,0.922,available,False,True,True
1244,104,signal,lantern walk,interrupt_routine,0.189,0.183,0.08,0.08,0.0,0.918,available,False,True,True
1245,104,orchard,market plank,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.906,available,False,True,True
1246,104,repair_ring,cool corner,rest,0.042,0.012,0.118412,0.173412,0.075,0.05,rest,True,True,True
1247,104,riverbend,dry ridge,interrupt_routine,0.023,0.017,0.08,0.08,0.0,0.95,available,False,True,True
1248,105,roofward,glass stair,offer_care,0.034,0.064,0.08,0.08,0.0,0.924,available,True,True,True
1249,105,archive,memory desk,treat_pain,0.006,0.0,0.157328,0.141328,0.0,0.946,treat pain,True,True,True
1250,105,signal,lantern walk,continue_project,0.183,0.177,0.08,0.08,0.0,0.942,available,False,True,True
1251,105,orchard,satchel shed,path_to_rest,0.0,0.0,0.08,0.08,0.0,0.93,available,False,True,True
1252,105,repair_ring,cool corner,perform_chain_step,0.012,0.006,0.173412,0.157328,0.069,0.05,available,False,True,True
1253,105,riverbend,plank hall,continue_project,0.017,0.047,0.08,0.08,0.0,0.95,available,False,True,True
1254,105,roofward,warm lane,path_to_rest,0.064,0.058,0.08,0.08,0.0,0.948,available,False,True,True
1255,105,archive,ink niche,perform_chain_step,0.0,0.03,0.141328,0.124908,0.0,0.948,available,False,True,True
1256,105,signal,lens room,recover_routine,0.177,0.171,0.08,0.08,0.0,0.944,available,False,True,True
1257,105,orchard,satchel shed,offer_care,0.0,0.0,0.08,0.08,0.0,0.95,available,True,True,True
1258,105,repair_ring,cool corner,treat_pain,0.006,0.0,0.157328,0.141328,0.063,0.05,treat pain,True,True,True
1259,105,riverbend,arrival court,recover_routine,0.047,0.041,0.08,0.08,0.0,0.924,available,False,True,True
1260,106,roofward,warm lane,rest,0.058,0.028,0.08,0.135,0.0,0.95,rest,True,True,True
1261,106,archive,spool room,dry_off,0.03,0.024,0.124908,0.108572,0.0,0.95,dry off,True,True,True
1262,106,signal,lantern walk,path_to_resident,0.171,0.165,0.08,0.08,0.0,0.95,available,False,True,True
1263,106,orchard,satchel shed,inspect_affordance,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
1264,106,repair_ring,wire bench,interrupt_routine,0.0,0.0,0.141328,0.125328,0.057,0.052,available,False,True,True
1265,106,riverbend,plank hall,path_to_resident,0.041,0.071,0.08,0.08,0.0,0.926,available,False,True,True
1266,106,roofward,warm lane,inspect_affordance,0.028,0.022,0.135,0.118692,0.0,0.95,available,False,True,True
1267,106,archive,ink niche,interrupt_routine,0.024,0.054,0.108572,0.091816,0.0,0.95,available,False,True,True
1268,106,signal,mast base,ask_dialect_memory,0.165,0.195,0.08,0.08,0.0,0.924,available,False,True,True
1269,106,orchard,satchel shed,rest,0.0,0.0,0.08,0.135,0.0,0.95,rest,True,True,True
1270,106,repair_ring,wire bench,dry_off,0.0,0.0,0.125328,0.109328,0.0,0.054,dry off,True,True,True
1271,106,riverbend,wet crossing,ask_dialect_memory,0.071,0.065,0.08,0.08,0.035,0.928,available,False,True,True
1272,107,roofward,warm lane,treat_pain,0.022,0.0,0.118692,0.102692,0.0,0.95,treat pain,True,True,True
1273,107,archive,ink niche,continue_project,0.054,0.084,0.091816,0.08,0.0,0.95,available,False,True,True
1274,107,signal,lantern walk,path_to_rest,0.195,0.189,0.08,0.08,0.0,0.948,available,False,True,True
1275,107,orchard,market plank,perform_chain_step,0.0,0.0,0.135,0.119,0.0,0.924,available,False,True,True
1276,107,repair_ring,spark lane,recover_routine,0.0,0.03,0.109328,0.092908,0.035,0.056,available,False,True,True
1277,107,riverbend,kit alcove,path_to_rest,0.065,0.059,0.08,0.08,0.029,0.95,available,False,True,True
1278,107,roofward,ledger loft,perform_chain_step,0.0,0.0,0.102692,0.086692,0.0,0.95,available,False,True,True
1279,107,archive,ink niche,recover_routine,0.084,0.114,0.08,0.08,0.0,0.95,available,False,True,True
1280,107,signal,mast base,offer_care,0.189,0.219,0.08,0.08,0.0,0.922,available,True,True,True
1281,107,orchard,satchel shed,treat_pain,0.0,0.0,0.119,0.103,0.0,0.948,treat pain,True,True,True
1282,107,repair_ring,spark lane,continue_project,0.03,0.06,0.092908,0.08,0.07,0.058,available,False,True,True
1283,107,riverbend,dry ridge,offer_care,0.059,0.053,0.08,0.08,0.023,0.95,available,True,True,True
1284,108,roofward,ledger loft,dry_off,0.0,0.0,0.086692,0.08,0.0,0.95,dry off,True,True,True
1285,108,archive,spool room,path_to_resident,0.114,0.108,0.08,0.08,0.0,0.95,available,False,True,True
1286,108,signal,arrival court,inspect_affordance,0.219,0.213,0.08,0.08,0.035,0.924,available,False,True,True
1287,108,orchard,market plank,interrupt_routine,0.0,0.0,0.103,0.087,0.0,0.922,available,False,True,True
1288,108,repair_ring,spark lane,ask_dialect_memory,0.06,0.09,0.08,0.08,0.105,0.06,available,False,True,True
1289,108,riverbend,dry ridge,inspect_affordance,0.053,0.047,0.08,0.08,0.017,0.95,available,False,True,True
1290,108,roofward,sun sill,interrupt_routine,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
1291,108,archive,stone stacks,ask_dialect_memory,0.108,0.102,0.08,0.08,0.0,0.924,available,False,True,True
1292,108,signal,mast base,rest,0.213,0.183,0.08,0.135,0.029,0.898,rest,True,True,True
1293,108,orchard,seed lane,dry_off,0.0,0.0,0.087,0.08,0.0,0.924,dry off,True,True,True
1294,108,repair_ring,wire bench,path_to_resident,0.09,0.084,0.08,0.08,0.099,0.062,available,False,True,True
1295,108,riverbend,kit alcove,rest,0.047,0.017,0.08,0.135,0.011,0.95,rest,True,True,True
1296,109,roofward,sun sill,continue_project,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
1297,109,archive,memory desk,path_to_rest,0.102,0.096,0.08,0.08,0.0,0.948,available,False,True,True
1298,109,signal,mast base,perform_chain_step,0.183,0.213,0.135,0.116018,0.023,0.872,available,False,True,True
1299,109,orchard,mud row,recover_routine,0.0,0.03,0.08,0.08,0.035,0.926,available,False,True,True
1300,109,repair_ring,spark lane,offer_care,0.084,0.114,0.08,0.08,0.134,0.086,available,True,True,True
