tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,inventory_count,previous_state_key,current_state_key,continuity_valid,scene_clock_ms,replay_frame_key,visible_scene_state
215,12,orchard,arrival court,0.34,0.56,180,inspect_inventory,0,v44-772293,v44-768419,True,53750,ssrm.v44.replay.00215,True
216,13,riverbend,dry ridge,4.0,1.7,0,return_object,0,v44-572460,v44-573154,True,54000,ssrm.v44.replay.00216,True
217,13,roofward,arrival court,0.22,0.48,90,wait_respectfully,0,v44-797810,v44-802067,True,54250,ssrm.v44.replay.00217,True
218,13,archive,arrival court,0.82,0.88,225,listen_memory,0,v44-772024,v44-769132,True,54500,ssrm.v44.replay.00218,True
219,13,signal,lens room,4.0,1.4,0,move_forward,0,v44-441741,v44-443744,True,54750,ssrm.v44.replay.00219,True
220,13,orchard,arrival court,0.34,0.56,225,turn_right,0,v44-768419,v44-769039,True,55000,ssrm.v44.replay.00220,True
221,13,repair_ring,arrival court,0.64,0.76,0,start_conversation,0,v44-907829,v44-909538,True,55250,ssrm.v44.replay.00221,True
222,13,riverbend,dry ridge,4.0,1.7,0,move_forward,0,v44-573154,v44-572386,True,55500,ssrm.v44.replay.00222,True
223,13,roofward,arrival court,0.22,0.48,135,turn_right,0,v44-802067,v44-818699,True,55750,ssrm.v44.replay.00223,True
224,13,archive,arrival court,0.82,0.88,225,start_conversation,0,v44-769132,v44-770587,True,56000,ssrm.v44.replay.00224,True
225,13,signal,lens room,4.0,1.4,0,pickup_owned_object,1,v44-443744,v44-962400,True,56250,ssrm.v44.replay.00225,True
226,13,orchard,arrival court,0.34,0.56,225,drop_object,0,v44-769039,v44-771007,True,56500,ssrm.v44.replay.00226,True
227,13,repair_ring,arrival court,0.58,0.72,0,apologize,0,v44-909538,v44-911078,True,56750,ssrm.v44.replay.00227,True
228,13,riverbend,dry ridge,4.0,1.7,0,pickup_owned_object,0,v44-572386,v44-577452,True,57000,ssrm.v44.replay.00228,True
229,13,roofward,arrival court,0.22,0.48,135,drop_object,0,v44-818699,v44-829144,True,57250,ssrm.v44.replay.00229,True
230,13,archive,arrival court,0.76,0.84,225,apologize,0,v44-770587,v44-771630,True,57500,ssrm.v44.replay.00230,True
231,13,signal,lens room,4.0,1.4,0,offer_help,1,v44-962400,v44-958921,True,57750,ssrm.v44.replay.00231,True
232,13,orchard,arrival court,0.34,0.56,225,inspect_inventory,0,v44-771007,v44-764459,True,58000,ssrm.v44.replay.00232,True
233,13,repair_ring,arrival court,0.58,0.72,315,turn_left,0,v44-911078,v44-954046,True,58250,ssrm.v44.replay.00233,True
234,14,roofward,arrival court,0.16,0.44,135,wait_respectfully,0,v44-829144,v44-821272,True,58500,ssrm.v44.replay.00234,True
235,14,archive,arrival court,0.76,0.84,225,listen_memory,0,v44-771630,v44-769170,True,58750,ssrm.v44.replay.00235,True
236,14,signal,signal perch,4.0,1.4,0,move_forward,1,v44-958921,v44-094453,True,59000,ssrm.v44.replay.00236,True
237,14,orchard,arrival court,0.34,0.56,270,turn_right,0,v44-764459,v44-772257,True,59250,ssrm.v44.replay.00237,True
238,14,repair_ring,arrival court,0.58,0.72,315,start_conversation,0,v44-954046,v44-956956,True,59500,ssrm.v44.replay.00238,True
239,14,riverbend,dry ridge,4.0,1.7,0,move_forward,0,v44-577452,v44-577804,True,59750,ssrm.v44.replay.00239,True
240,14,roofward,arrival court,0.16,0.44,180,turn_right,0,v44-821272,v44-817388,True,60000,ssrm.v44.replay.00240,True
241,14,archive,arrival court,0.76,0.84,225,start_conversation,0,v44-769170,v44-770631,True,60250,ssrm.v44.replay.00241,True
242,14,signal,signal perch,4.0,1.4,0,pickup_owned_object,1,v44-094453,v44-089211,True,60500,ssrm.v44.replay.00242,True
243,14,orchard,arrival court,0.34,0.56,270,drop_object,0,v44-772257,v44-768821,True,60750,ssrm.v44.replay.00243,True
244,14,repair_ring,arrival court,0.52,0.68,315,apologize,0,v44-956956,v44-960723,True,61000,ssrm.v44.replay.00244,True
245,14,riverbend,dry ridge,4.0,1.7,0,pickup_owned_object,1,v44-577804,v44-191677,True,61250,ssrm.v44.replay.00245,True
246,14,roofward,arrival court,0.16,0.44,180,drop_object,0,v44-817388,v44-825613,True,61500,ssrm.v44.replay.00246,True
247,14,archive,arrival court,0.7,0.8,225,apologize,0,v44-770631,v44-722668,True,61750,ssrm.v44.replay.00247,True
248,14,signal,signal perch,4.0,1.4,0,offer_help,1,v44-089211,v44-089798,True,62000,ssrm.v44.replay.00248,True
249,14,orchard,arrival court,0.34,0.56,270,inspect_inventory,0,v44-768821,v44-772104,True,62250,ssrm.v44.replay.00249,True
250,14,repair_ring,arrival court,0.52,0.68,270,turn_left,0,v44-960723,v44-953658,True,62500,ssrm.v44.replay.00250,True
251,14,riverbend,dry ridge,4.0,1.7,0,offer_help,1,v44-191677,v44-190491,True,62750,ssrm.v44.replay.00251,True
252,15,archive,arrival court,0.7,0.8,225,listen_memory,0,v44-722668,v44-724185,True,63000,ssrm.v44.replay.00252,True
253,15,signal,signal perch,4.0,1.4,0,move_forward,1,v44-089798,v44-097255,True,63250,ssrm.v44.replay.00253,True
254,15,orchard,arrival court,0.34,0.56,315,turn_right,0,v44-772104,v44-765612,True,63500,ssrm.v44.replay.00254,True
255,15,repair_ring,arrival court,0.52,0.68,270,start_conversation,0,v44-953658,v44-959741,True,63750,ssrm.v44.replay.00255,True
256,15,riverbend,kit alcove,4.0,1.7,0,move_forward,1,v44-190491,v44-235576,True,64000,ssrm.v44.replay.00256,True
257,15,roofward,arrival court,0.16,0.44,225,turn_right,0,v44-825613,v44-821945,True,64250,ssrm.v44.replay.00257,True
258,15,archive,arrival court,0.7,0.8,225,start_conversation,0,v44-724185,v44-724819,True,64500,ssrm.v44.replay.00258,True
259,15,signal,signal perch,4.0,1.4,0,pickup_owned_object,1,v44-097255,v44-093775,True,64750,ssrm.v44.replay.00259,True
260,15,orchard,arrival court,0.34,0.56,315,drop_object,0,v44-765612,v44-767071,True,65000,ssrm.v44.replay.00260,True
261,15,repair_ring,arrival court,0.46,0.64,270,apologize,0,v44-959741,v44-957606,True,65250,ssrm.v44.replay.00261,True
262,15,riverbend,kit alcove,4.0,1.7,0,pickup_owned_object,1,v44-235576,v44-236195,True,65500,ssrm.v44.replay.00262,True
263,15,roofward,arrival court,0.16,0.44,225,drop_object,0,v44-821945,v44-822530,True,65750,ssrm.v44.replay.00263,True
264,15,archive,arrival court,0.64,0.76,225,apologize,0,v44-724819,v44-772270,True,66000,ssrm.v44.replay.00264,True
265,15,signal,signal perch,4.0,1.4,0,offer_help,1,v44-093775,v44-093933,True,66250,ssrm.v44.replay.00265,True
266,15,orchard,arrival court,0.34,0.56,315,inspect_inventory,0,v44-767071,v44-769930,True,66500,ssrm.v44.replay.00266,True
267,15,repair_ring,arrival court,0.46,0.64,225,turn_left,0,v44-957606,v44-959157,True,66750,ssrm.v44.replay.00267,True
268,15,riverbend,kit alcove,4.0,1.7,0,offer_help,1,v44-236195,v44-237708,True,67000,ssrm.v44.replay.00268,True
269,15,roofward,arrival court,0.16,0.44,225,inspect_inventory,0,v44-822530,v44-820922,True,67250,ssrm.v44.replay.00269,True
270,16,signal,signal perch,4.0,1.4,0,move_forward,1,v44-093933,v44-090512,True,67500,ssrm.v44.replay.00270,True
271,16,orchard,arrival court,0.34,0.56,0,turn_right,0,v44-769930,v44-723634,True,67750,ssrm.v44.replay.00271,True
272,16,repair_ring,arrival court,0.46,0.64,225,start_conversation,0,v44-959157,v44-958884,True,68000,ssrm.v44.replay.00272,True
273,16,riverbend,kit alcove,4.0,1.7,0,move_forward,1,v44-237708,v44-236542,True,68250,ssrm.v44.replay.00273,True
274,16,roofward,arrival court,0.16,0.44,270,turn_right,0,v44-820922,v44-820647,True,68500,ssrm.v44.replay.00274,True
275,16,archive,arrival court,0.64,0.76,225,start_conversation,0,v44-772270,v44-770383,True,68750,ssrm.v44.replay.00275,True
276,16,signal,signal perch,4.0,1.4,0,pickup_owned_object,1,v44-090512,v44-088397,True,69000,ssrm.v44.replay.00276,True
277,16,orchard,arrival court,0.34,0.56,0,drop_object,0,v44-723634,v44-722081,True,69250,ssrm.v44.replay.00277,True
278,16,repair_ring,arrival court,0.4,0.6,225,apologize,0,v44-958884,v44-915844,True,69500,ssrm.v44.replay.00278,True
279,16,riverbend,kit alcove,4.0,1.7,0,pickup_owned_object,1,v44-236542,v44-236684,True,69750,ssrm.v44.replay.00279,True
280,16,roofward,arrival court,0.16,0.44,270,drop_object,0,v44-820647,v44-821233,True,70000,ssrm.v44.replay.00280,True
281,16,archive,arrival court,0.58,0.72,225,apologize,0,v44-770383,v44-770078,True,70250,ssrm.v44.replay.00281,True
282,16,signal,signal perch,4.0,1.4,0,offer_help,1,v44-088397,v44-095341,True,70500,ssrm.v44.replay.00282,True
283,16,orchard,arrival court,0.34,0.56,0,inspect_inventory,0,v44-722081,v44-718659,True,70750,ssrm.v44.replay.00283,True
284,16,repair_ring,arrival court,0.4,0.6,180,turn_left,0,v44-915844,v44-909711,True,71000,ssrm.v44.replay.00284,True
285,16,riverbend,kit alcove,4.0,1.7,0,offer_help,1,v44-236684,v44-238664,True,71250,ssrm.v44.replay.00285,True
286,16,roofward,arrival court,0.16,0.44,270,inspect_inventory,0,v44-821233,v44-820073,True,71500,ssrm.v44.replay.00286,True
287,16,archive,arrival court,0.58,0.72,180,turn_left,0,v44-770078,v44-772940,True,71750,ssrm.v44.replay.00287,True
288,17,orchard,arrival court,0.34,0.56,45,turn_right,0,v44-718659,v44-753353,True,72000,ssrm.v44.replay.00288,True
289,17,repair_ring,arrival court,0.4,0.6,180,start_conversation,0,v44-909711,v44-909942,True,72250,ssrm.v44.replay.00289,True
290,17,riverbend,kit alcove,4.0,1.7,0,move_forward,1,v44-238664,v44-237043,True,72500,ssrm.v44.replay.00290,True
291,17,roofward,arrival court,0.16,0.44,315,turn_right,0,v44-820073,v44-818915,True,72750,ssrm.v44.replay.00291,True
292,17,archive,arrival court,0.58,0.72,180,start_conversation,0,v44-772940,v44-771310,True,73000,ssrm.v44.replay.00292,True
293,17,signal,signal perch,4.0,1.4,0,pickup_owned_object,1,v44-095341,v44-090250,True,73250,ssrm.v44.replay.00293,True
294,17,orchard,arrival court,0.34,0.56,45,drop_object,0,v44-753353,v44-747691,True,73500,ssrm.v44.replay.00294,True
295,17,repair_ring,arrival court,0.34,0.56,180,apologize,0,v44-909942,v44-958713,True,73750,ssrm.v44.replay.00295,True
296,17,riverbend,kit alcove,4.0,1.7,0,pickup_owned_object,1,v44-237043,v44-234914,True,74000,ssrm.v44.replay.00296,True
297,17,roofward,arrival court,0.16,0.44,315,drop_object,0,v44-818915,v44-826677,True,74250,ssrm.v44.replay.00297,True
298,17,archive,arrival court,0.52,0.68,180,apologize,0,v44-771310,v44-768873,True,74500,ssrm.v44.replay.00298,True
299,17,signal,signal perch,4.0,1.4,0,offer_help,1,v44-090250,v44-089948,True,74750,ssrm.v44.replay.00299,True
300,17,orchard,arrival court,0.34,0.56,45,inspect_inventory,0,v44-747691,v44-746424,True,75000,ssrm.v44.replay.00300,True
301,17,repair_ring,arrival court,0.34,0.56,135,turn_left,0,v44-958713,v44-953843,True,75250,ssrm.v44.replay.00301,True
302,17,riverbend,kit alcove,4.0,1.7,0,offer_help,1,v44-234914,v44-231895,True,75500,ssrm.v44.replay.00302,True
303,17,roofward,arrival court,0.16,0.44,315,inspect_inventory,0,v44-826677,v44-823642,True,75750,ssrm.v44.replay.00303,True
304,17,archive,arrival court,0.52,0.68,135,turn_left,0,v44-768873,v44-772968,True,76000,ssrm.v44.replay.00304,True
305,17,signal,signal perch,4.0,1.5,0,approach_group,1,v44-089948,v44-095519,True,76250,ssrm.v44.replay.00305,True
306,18,repair_ring,arrival court,0.34,0.56,135,start_conversation,0,v44-953843,v44-955432,True,76500,ssrm.v44.replay.00306,True
307,18,riverbend,kit alcove,4.0,1.7,0,move_forward,1,v44-231895,v44-236203,True,76750,ssrm.v44.replay.00307,True
308,18,roofward,arrival court,0.16,0.44,0,turn_right,0,v44-823642,v44-773305,True,77000,ssrm.v44.replay.00308,True
309,18,archive,arrival court,0.52,0.68,135,start_conversation,0,v44-772968,v44-774991,True,77250,ssrm.v44.replay.00309,True
310,18,signal,signal perch,4.0,1.5,0,pickup_owned_object,1,v44-095519,v44-089847,True,77500,ssrm.v44.replay.00310,True
311,18,orchard,arrival court,0.34,0.56,45,drop_object,0,v44-746424,v44-744119,True,77750,ssrm.v44.replay.00311,True
312,18,repair_ring,arrival court,0.28,0.52,135,apologize,0,v44-955432,v44-951966,True,78000,ssrm.v44.replay.00312,True
313,18,riverbend,kit alcove,4.0,1.7,0,pickup_owned_object,1,v44-236203,v44-229512,True,78250,ssrm.v44.replay.00313,True
314,18,roofward,arrival court,0.16,0.44,0,drop_object,0,v44-773305,v44-772090,True,78500,ssrm.v44.replay.00314,True
315,18,archive,arrival court,0.46,0.64,135,apologize,0,v44-774991,v44-772439,True,78750,ssrm.v44.replay.00315,True
316,18,signal,signal perch,4.0,1.5,0,offer_help,1,v44-089847,v44-095414,True,79000,ssrm.v44.replay.00316,True
317,18,orchard,arrival court,0.34,0.56,45,inspect_inventory,0,v44-744119,v44-746098,True,79250,ssrm.v44.replay.00317,True
318,18,repair_ring,arrival court,0.28,0.52,90,turn_left,0,v44-951966,v44-936044,True,79500,ssrm.v44.replay.00318,True
319,18,riverbend,kit alcove,4.0,1.7,0,offer_help,1,v44-229512,v44-234209,True,79750,ssrm.v44.replay.00319,True
320,18,roofward,arrival court,0.16,0.44,0,inspect_inventory,0,v44-772090,v44-770880,True,80000,ssrm.v44.replay.00320,True
321,18,archive,arrival court,0.46,0.64,90,turn_left,0,v44-772439,v44-747250,True,80250,ssrm.v44.replay.00321,True
322,18,signal,signal perch,4.0,1.6,0,approach_group,1,v44-095414,v44-088751,True,80500,ssrm.v44.replay.00322,True
323,18,orchard,arrival court,0.34,0.56,45,request_permission,0,v44-746098,v44-748447,True,80750,ssrm.v44.replay.00323,True
324,19,riverbend,arrival court,4.0,1.7,0,move_forward,1,v44-234209,v44-385988,True,81000,ssrm.v44.replay.00324,True
325,19,roofward,arrival court,0.16,0.44,45,turn_right,0,v44-770880,v44-800754,True,81250,ssrm.v44.replay.00325,True
326,19,archive,arrival court,0.46,0.64,90,start_conversation,0,v44-747250,v44-746137,True,81500,ssrm.v44.replay.00326,True
327,19,signal,signal perch,4.0,1.6,0,pickup_owned_object,1,v44-088751,v44-093465,True,81750,ssrm.v44.replay.00327,True
328,19,orchard,arrival court,0.34,0.56,45,drop_object,0,v44-748447,v44-750448,True,82000,ssrm.v44.replay.00328,True
329,19,repair_ring,arrival court,0.22,0.48,90,apologize,0,v44-936044,v44-931967,True,82250,ssrm.v44.replay.00329,True
330,19,riverbend,arrival court,4.0,1.7,0,pickup_owned_object,1,v44-385988,v44-394385,True,82500,ssrm.v44.replay.00330,True
331,19,roofward,arrival court,0.16,0.44,45,drop_object,0,v44-800754,v44-796890,True,82750,ssrm.v44.replay.00331,True
332,19,archive,arrival court,0.4,0.6,90,apologize,0,v44-746137,v44-698655,True,83000,ssrm.v44.replay.00332,True
333,19,signal,signal perch,4.0,1.6,0,offer_help,1,v44-093465,v44-091369,True,83250,ssrm.v44.replay.00333,True
334,19,orchard,arrival court,0.34,0.56,45,inspect_inventory,0,v44-750448,v44-746585,True,83500,ssrm.v44.replay.00334,True
335,19,repair_ring,arrival court,0.22,0.48,45,turn_left,0,v44-931967,v44-934798,True,83750,ssrm.v44.replay.00335,True
336,19,riverbend,arrival court,4.0,1.7,0,offer_help,1,v44-394385,v44-392680,True,84000,ssrm.v44.replay.00336,True
337,19,roofward,arrival court,0.16,0.44,45,inspect_inventory,0,v44-796890,v44-805958,True,84250,ssrm.v44.replay.00337,True
338,19,archive,arrival court,0.4,0.6,45,turn_left,0,v44-698655,v44-705923,True,84500,ssrm.v44.replay.00338,True
339,19,signal,signal perch,4.0,1.7,0,approach_group,1,v44-091369,v44-094661,True,84750,ssrm.v44.replay.00339,True
340,19,orchard,arrival court,0.34,0.56,45,request_permission,0,v44-746585,v44-748480,True,85000,ssrm.v44.replay.00340,True
341,19,repair_ring,arrival court,0.22,0.48,45,pickup_shared_object,0,v44-934798,v44-935821,True,85250,ssrm.v44.replay.00341,True
342,20,roofward,arrival court,0.16,0.44,90,turn_right,0,v44-805958,v44-802588,True,85500,ssrm.v44.replay.00342,True
343,20,archive,arrival court,0.4,0.6,45,start_conversation,0,v44-705923,v44-698579,True,85750,ssrm.v44.replay.00343,True
344,20,signal,signal perch,4.0,1.7,0,pickup_owned_object,1,v44-094661,v44-092133,True,86000,ssrm.v44.replay.00344,True
345,20,orchard,arrival court,0.34,0.56,45,drop_object,0,v44-748480,v44-748702,True,86250,ssrm.v44.replay.00345,True
346,20,repair_ring,arrival court,0.16,0.44,45,apologize,0,v44-935821,v44-932007,True,86500,ssrm.v44.replay.00346,True
347,20,riverbend,arrival court,4.0,1.7,0,pickup_owned_object,1,v44-392680,v44-391647,True,86750,ssrm.v44.replay.00347,True
348,20,roofward,arrival court,0.16,0.44,90,drop_object,0,v44-802588,v44-803232,True,87000,ssrm.v44.replay.00348,True
349,20,archive,arrival court,0.34,0.56,45,apologize,0,v44-698579,v44-755759,True,87250,ssrm.v44.replay.00349,True
350,20,signal,signal perch,4.0,1.7,0,offer_help,1,v44-092133,v44-087316,True,87500,ssrm.v44.replay.00350,True
351,20,orchard,arrival court,0.34,0.56,45,inspect_inventory,0,v44-748702,v44-746159,True,87750,ssrm.v44.replay.00351,True
352,20,repair_ring,arrival court,0.16,0.44,0,turn_left,0,v44-932007,v44-901865,True,88000,ssrm.v44.replay.00352,True
353,20,riverbend,arrival court,4.0,1.7,0,offer_help,1,v44-391647,v44-391361,True,88250,ssrm.v44.replay.00353,True
354,20,roofward,arrival court,0.16,0.44,90,inspect_inventory,0,v44-803232,v44-796219,True,88500,ssrm.v44.replay.00354,True
355,20,archive,arrival court,0.34,0.56,0,turn_left,0,v44-755759,v44-726305,True,88750,ssrm.v44.replay.00355,True
356,20,signal,signal perch,4.0,1.8,0,approach_group,1,v44-087316,v44-093311,True,89000,ssrm.v44.replay.00356,True
357,20,orchard,arrival court,0.34,0.56,45,request_permission,0,v44-746159,v44-750368,True,89250,ssrm.v44.replay.00357,True
358,20,repair_ring,arrival court,0.16,0.44,0,pickup_shared_object,0,v44-901865,v44-907886,True,89500,ssrm.v44.replay.00358,True
359,20,riverbend,arrival court,4.0,1.8,0,approach_group,1,v44-391361,v44-390997,True,89750,ssrm.v44.replay.00359,True
360,21,archive,arrival court,0.34,0.56,0,start_conversation,0,v44-726305,v44-718043,True,90000,ssrm.v44.replay.00360,True
361,21,signal,signal perch,4.0,1.8,0,pickup_owned_object,1,v44-093311,v44-088082,True,90250,ssrm.v44.replay.00361,True
362,21,orchard,arrival court,0.34,0.56,45,drop_object,0,v44-750368,v44-747430,True,90500,ssrm.v44.replay.00362,True
363,21,repair_ring,arrival court,0.1,0.4,0,apologize,0,v44-907886,v44-862334,True,90750,ssrm.v44.replay.00363,True
364,21,riverbend,arrival court,4.0,1.8,0,pickup_owned_object,1,v44-390997,v44-395808,True,91000,ssrm.v44.replay.00364,True
365,21,roofward,arrival court,0.16,0.44,90,drop_object,0,v44-796219,v44-804138,True,91250,ssrm.v44.replay.00365,True
366,21,archive,arrival court,0.28,0.52,0,apologize,0,v44-718043,v44-720013,True,91500,ssrm.v44.replay.00366,True
367,21,signal,signal perch,4.0,1.8,0,offer_help,1,v44-088082,v44-094562,True,91750,ssrm.v44.replay.00367,True
368,21,orchard,arrival court,0.34,0.56,45,inspect_inventory,0,v44-747430,v44-748042,True,92000,ssrm.v44.replay.00368,True
369,21,repair_ring,arrival court,0.1,0.4,315,turn_left,0,v44-862334,v44-906960,True,92250,ssrm.v44.replay.00369,True
370,21,riverbend,arrival court,4.0,1.8,0,offer_help,1,v44-395808,v44-392751,True,92500,ssrm.v44.replay.00370,True
371,21,roofward,arrival court,0.16,0.44,90,inspect_inventory,0,v44-804138,v44-798495,True,92750,ssrm.v44.replay.00371,True
372,21,archive,arrival court,0.28,0.52,315,turn_left,0,v44-720013,v44-761686,True,93000,ssrm.v44.replay.00372,True
373,21,signal,signal perch,4.0,1.9,0,approach_group,1,v44-094562,v44-093782,True,93250,ssrm.v44.replay.00373,True
374,21,orchard,arrival court,0.34,0.56,45,request_permission,0,v44-748042,v44-746839,True,93500,ssrm.v44.replay.00374,True
375,21,repair_ring,arrival court,0.1,0.4,315,pickup_shared_object,0,v44-906960,v44-907529,True,93750,ssrm.v44.replay.00375,True
376,21,riverbend,arrival court,4.0,1.9,0,approach_group,1,v44-392751,v44-392849,True,94000,ssrm.v44.replay.00376,True
377,21,roofward,arrival court,0.16,0.44,90,request_permission,0,v44-798495,v44-808904,True,94250,ssrm.v44.replay.00377,True
378,22,signal,signal perch,4.0,1.9,0,pickup_owned_object,1,v44-093782,v44-097146,True,94500,ssrm.v44.replay.00378,True
