tick_id,day,settlement_id,resident_id,phrase,relationship_prompt,relationship_days,mastery_before,mastery_after,trust_before,trust_after,phrase_used_in_project,phrase_linked_to_resident_memory,persists_across_reload,no_autonomous_language_claim,no_llm_call
247,14,glass_harbor,Sera,lamp bright,guarded lamp for me,14,0.192,0.199,0.608,0.611,True,True,True,True,True
248,14,cinder_garden,Juno,shade first,left my basket sorted,14,0.192,0.201,0.608,0.613,True,True,True,True,True
249,14,lichen_bridge,Luma,bowl shared,kept bowl shared,14,0.192,0.199,0.608,0.611,True,True,True,True,True
250,14,orchid_engine,Dax,valve wait,did not turn the valve,14,0.192,0.201,0.608,0.613,True,True,True,True,True
251,14,moss_ward,Tala,loom wait,waited during repair,14,0.201,0.208,0.608,0.611,True,True,True,True,True
252,15,cinder_garden,Wren,seed sleep,kept the path cool,15,0.185,0.194,0.608,0.613,True,True,True,True,True
253,15,lichen_bridge,Kio,signal hush,heard my signal,15,0.192,0.199,0.608,0.611,True,True,True,True,True
254,15,orchid_engine,Cai,orchid rest,let orchid rest,15,0.183,0.192,0.608,0.613,True,True,True,True,True
255,15,moss_ward,Milo,path dry,helped after rain,15,0.185,0.192,0.613,0.616,True,True,True,True,True
256,15,glass_harbor,Sera,net keeper,kept net lane clear,15,0.183,0.192,0.611,0.616,True,True,True,True,True
257,15,cinder_garden,Juno,cool hand,remembered shade first,15,0.185,0.192,0.613,0.616,True,True,True,True,True
258,15,lichen_bridge,Luma,rope safe,waited at the rope,15,0.192,0.201,0.611,0.616,True,True,True,True,True
259,15,orchid_engine,Dax,gear lane,kept the gear lane open,15,0.192,0.199,0.613,0.616,True,True,True,True,True
260,15,moss_ward,Tala,ledger no touch,asked before ledger,15,0.183,0.192,0.611,0.616,True,True,True,True,True
261,15,glass_harbor,Nia,lamp bright,guarded lamp for me,15,0.185,0.192,0.608,0.611,True,True,True,True,True
262,15,cinder_garden,Pax,shade first,left my basket sorted,15,0.183,0.192,0.608,0.613,True,True,True,True,True
263,15,lichen_bridge,Rin,bowl shared,kept bowl shared,15,0.194,0.201,0.608,0.611,True,True,True,True,True
264,15,orchid_engine,Eli,valve wait,did not turn the valve,15,0.199,0.208,0.608,0.613,True,True,True,True,True
265,15,moss_ward,Ari,loom wait,waited during repair,15,0.192,0.199,0.608,0.611,True,True,True,True,True
266,15,glass_harbor,Oren,tea first,shared crossing tea,15,0.192,0.201,0.613,0.618,True,True,True,True,True
267,15,cinder_garden,Vale,seed sleep,kept the path cool,15,0.192,0.199,0.613,0.616,True,True,True,True,True
268,15,lichen_bridge,Sol,signal hush,heard my signal,15,0.192,0.201,0.613,0.618,True,True,True,True,True
269,15,orchid_engine,Bea,orchid rest,let orchid rest,15,0.201,0.208,0.613,0.616,True,True,True,True,True
270,16,glass_harbor,Nia,net keeper,kept net lane clear,16,0.192,0.201,0.611,0.616,True,True,True,True,True
271,16,cinder_garden,Pax,cool hand,remembered shade first,16,0.201,0.208,0.613,0.616,True,True,True,True,True
272,16,lichen_bridge,Rin,rope safe,waited at the rope,16,0.19,0.199,0.611,0.616,True,True,True,True,True
273,16,orchid_engine,Eli,gear lane,kept the gear lane open,16,0.185,0.192,0.613,0.616,True,True,True,True,True
274,16,moss_ward,Ari,ledger no touch,asked before ledger,16,0.183,0.192,0.611,0.616,True,True,True,True,True
275,16,glass_harbor,Oren,lamp bright,guarded lamp for me,16,0.185,0.194,0.618,0.623,True,True,True,True,True
276,16,cinder_garden,Vale,shade first,left my basket sorted,16,0.194,0.203,0.616,0.621,True,True,True,True,True
277,16,lichen_bridge,Sol,bowl shared,kept bowl shared,16,0.192,0.199,0.618,0.621,True,True,True,True,True
278,16,orchid_engine,Bea,valve wait,did not turn the valve,16,0.183,0.192,0.616,0.621,True,True,True,True,True
279,16,moss_ward,Fay,loom wait,waited during repair,16,0.185,0.192,0.615,0.618,True,True,True,True,True
280,16,glass_harbor,Puck,tea first,shared crossing tea,16,0.183,0.192,0.611,0.616,True,True,True,True,True
281,16,cinder_garden,Wren,seed sleep,kept the path cool,16,0.194,0.201,0.613,0.616,True,True,True,True,True
282,16,lichen_bridge,Kio,signal hush,heard my signal,16,0.199,0.208,0.611,0.616,True,True,True,True,True
283,16,orchid_engine,Cai,orchid rest,let orchid rest,16,0.192,0.199,0.613,0.616,True,True,True,True,True
284,16,moss_ward,Milo,path dry,helped after rain,16,0.192,0.201,0.616,0.621,True,True,True,True,True
285,16,glass_harbor,Sera,net keeper,kept net lane clear,16,0.192,0.199,0.616,0.619,True,True,True,True,True
286,16,cinder_garden,Juno,cool hand,remembered shade first,16,0.192,0.201,0.616,0.621,True,True,True,True,True
287,16,lichen_bridge,Luma,rope safe,waited at the rope,16,0.201,0.208,0.616,0.619,True,True,True,True,True
288,17,moss_ward,Fay,ledger no touch,asked before ledger,17,0.203,0.212,0.618,0.623,True,True,True,True,True
289,17,glass_harbor,Puck,lamp bright,guarded lamp for me,17,0.208,0.215,0.616,0.619,True,True,True,True,True
290,17,cinder_garden,Wren,shade first,left my basket sorted,17,0.199,0.208,0.616,0.621,True,True,True,True,True
291,17,lichen_bridge,Kio,bowl shared,kept bowl shared,17,0.192,0.199,0.616,0.619,True,True,True,True,True
292,17,orchid_engine,Cai,valve wait,did not turn the valve,17,0.192,0.201,0.616,0.621,True,True,True,True,True
293,17,moss_ward,Milo,loom wait,waited during repair,17,0.192,0.2,0.621,0.624,True,True,True,True,True
294,17,glass_harbor,Sera,tea first,shared crossing tea,17,0.201,0.21,0.619,0.624,True,True,True,True,True
295,17,cinder_garden,Juno,seed sleep,kept the path cool,17,0.199,0.207,0.621,0.624,True,True,True,True,True
296,17,lichen_bridge,Luma,signal hush,heard my signal,17,0.192,0.201,0.619,0.624,True,True,True,True,True
297,17,orchid_engine,Dax,orchid rest,let orchid rest,17,0.192,0.199,0.616,0.619,True,True,True,True,True
298,17,moss_ward,Tala,path dry,helped after rain,17,0.192,0.201,0.616,0.621,True,True,True,True,True
299,17,glass_harbor,Nia,net keeper,kept net lane clear,17,0.201,0.208,0.616,0.619,True,True,True,True,True
300,17,cinder_garden,Pax,cool hand,remembered shade first,17,0.208,0.217,0.616,0.621,True,True,True,True,True
301,17,lichen_bridge,Rin,rope safe,waited at the rope,17,0.199,0.206,0.616,0.619,True,True,True,True,True
302,17,orchid_engine,Eli,gear lane,kept the gear lane open,17,0.192,0.201,0.616,0.621,True,True,True,True,True
303,17,moss_ward,Ari,ledger no touch,asked before ledger,17,0.192,0.199,0.616,0.619,True,True,True,True,True
304,17,glass_harbor,Oren,lamp bright,guarded lamp for me,17,0.194,0.204,0.623,0.628,True,True,True,True,True
305,17,cinder_garden,Vale,shade first,left my basket sorted,17,0.203,0.211,0.621,0.624,True,True,True,True,True
306,18,orchid_engine,Dax,valve wait,did not turn the valve,18,0.201,0.21,0.619,0.624,True,True,True,True,True
307,18,moss_ward,Tala,loom wait,waited during repair,18,0.208,0.216,0.621,0.624,True,True,True,True,True
308,18,glass_harbor,Nia,tea first,shared crossing tea,18,0.199,0.208,0.619,0.624,True,True,True,True,True
309,18,cinder_garden,Pax,seed sleep,kept the path cool,18,0.192,0.2,0.621,0.624,True,True,True,True,True
310,18,lichen_bridge,Rin,signal hush,heard my signal,18,0.192,0.201,0.619,0.624,True,True,True,True,True
311,18,orchid_engine,Eli,orchid rest,let orchid rest,18,0.192,0.2,0.621,0.624,True,True,True,True,True
312,18,moss_ward,Ari,path dry,helped after rain,18,0.201,0.21,0.619,0.624,True,True,True,True,True
313,18,glass_harbor,Oren,net keeper,kept net lane clear,18,0.208,0.216,0.628,0.631,True,True,True,True,True
314,18,cinder_garden,Vale,cool hand,remembered shade first,18,0.199,0.209,0.624,0.629,True,True,True,True,True
315,18,lichen_bridge,Sol,rope safe,waited at the rope,18,0.201,0.209,0.621,0.624,True,True,True,True,True
316,18,orchid_engine,Bea,gear lane,kept the gear lane open,18,0.201,0.211,0.621,0.626,True,True,True,True,True
317,18,moss_ward,Fay,ledger no touch,asked before ledger,18,0.212,0.22,0.623,0.626,True,True,True,True,True
318,18,glass_harbor,Puck,lamp bright,guarded lamp for me,18,0.215,0.224,0.619,0.624,True,True,True,True,True
319,18,cinder_garden,Wren,shade first,left my basket sorted,18,0.208,0.216,0.621,0.624,True,True,True,True,True
320,18,lichen_bridge,Kio,bowl shared,kept bowl shared,18,0.199,0.208,0.619,0.624,True,True,True,True,True
321,18,orchid_engine,Cai,valve wait,did not turn the valve,18,0.201,0.209,0.621,0.624,True,True,True,True,True
322,18,moss_ward,Milo,loom wait,waited during repair,18,0.2,0.21,0.624,0.629,True,True,True,True,True
323,18,glass_harbor,Sera,tea first,shared crossing tea,18,0.21,0.218,0.624,0.627,True,True,True,True,True
324,19,lichen_bridge,Sol,signal hush,heard my signal,19,0.201,0.211,0.624,0.629,True,True,True,True,True
325,19,orchid_engine,Bea,orchid rest,let orchid rest,19,0.208,0.216,0.626,0.629,True,True,True,True,True
326,19,moss_ward,Fay,path dry,helped after rain,19,0.199,0.209,0.626,0.631,True,True,True,True,True
327,19,glass_harbor,Puck,net keeper,kept net lane clear,19,0.192,0.2,0.624,0.627,True,True,True,True,True
328,19,cinder_garden,Wren,cool hand,remembered shade first,19,0.192,0.202,0.624,0.629,True,True,True,True,True
329,19,lichen_bridge,Kio,rope safe,waited at the rope,19,0.192,0.2,0.624,0.627,True,True,True,True,True
330,19,orchid_engine,Cai,gear lane,kept the gear lane open,19,0.201,0.211,0.624,0.629,True,True,True,True,True
331,19,moss_ward,Milo,ledger no touch,asked before ledger,19,0.208,0.216,0.629,0.632,True,True,True,True,True
332,19,glass_harbor,Sera,lamp bright,guarded lamp for me,19,0.199,0.209,0.627,0.632,True,True,True,True,True
333,19,cinder_garden,Juno,shade first,left my basket sorted,19,0.201,0.209,0.624,0.627,True,True,True,True,True
334,19,lichen_bridge,Luma,bowl shared,kept bowl shared,19,0.199,0.209,0.624,0.629,True,True,True,True,True
335,19,orchid_engine,Dax,valve wait,did not turn the valve,19,0.21,0.218,0.624,0.627,True,True,True,True,True
336,19,moss_ward,Tala,loom wait,waited during repair,19,0.216,0.226,0.624,0.629,True,True,True,True,True
337,19,glass_harbor,Nia,tea first,shared crossing tea,19,0.208,0.216,0.624,0.627,True,True,True,True,True
338,19,cinder_garden,Pax,seed sleep,kept the path cool,19,0.2,0.21,0.624,0.629,True,True,True,True,True
339,19,lichen_bridge,Rin,signal hush,heard my signal,19,0.201,0.209,0.624,0.627,True,True,True,True,True
340,19,orchid_engine,Eli,orchid rest,let orchid rest,19,0.2,0.21,0.624,0.629,True,True,True,True,True
341,19,moss_ward,Ari,path dry,helped after rain,19,0.21,0.218,0.624,0.627,True,True,True,True,True
342,20,cinder_garden,Juno,cool hand,remembered shade first,20,0.201,0.211,0.627,0.632,True,True,True,True,True
343,20,lichen_bridge,Luma,rope safe,waited at the rope,20,0.208,0.216,0.629,0.632,True,True,True,True,True
344,20,orchid_engine,Dax,gear lane,kept the gear lane open,20,0.199,0.209,0.627,0.632,True,True,True,True,True
345,20,moss_ward,Tala,ledger no touch,asked before ledger,20,0.192,0.2,0.629,0.632,True,True,True,True,True
346,20,glass_harbor,Nia,lamp bright,guarded lamp for me,20,0.192,0.202,0.627,0.632,True,True,True,True,True
347,20,cinder_garden,Pax,shade first,left my basket sorted,20,0.192,0.2,0.629,0.632,True,True,True,True,True
348,20,lichen_bridge,Rin,bowl shared,kept bowl shared,20,0.201,0.211,0.627,0.632,True,True,True,True,True
349,20,orchid_engine,Eli,valve wait,did not turn the valve,20,0.208,0.216,0.629,0.632,True,True,True,True,True
350,20,moss_ward,Ari,loom wait,waited during repair,20,0.199,0.209,0.627,0.632,True,True,True,True,True
351,20,glass_harbor,Oren,tea first,shared crossing tea,20,0.201,0.209,0.631,0.634,True,True,True,True,True
352,20,cinder_garden,Vale,seed sleep,kept the path cool,20,0.199,0.209,0.629,0.634,True,True,True,True,True
353,20,lichen_bridge,Sol,signal hush,heard my signal,20,0.211,0.219,0.629,0.632,True,True,True,True,True
354,20,orchid_engine,Bea,orchid rest,let orchid rest,20,0.216,0.226,0.629,0.634,True,True,True,True,True
355,20,moss_ward,Fay,path dry,helped after rain,20,0.209,0.217,0.631,0.634,True,True,True,True,True
356,20,glass_harbor,Puck,net keeper,kept net lane clear,20,0.2,0.21,0.627,0.632,True,True,True,True,True
357,20,cinder_garden,Wren,cool hand,remembered shade first,20,0.202,0.21,0.629,0.632,True,True,True,True,True
358,20,lichen_bridge,Kio,rope safe,waited at the rope,20,0.2,0.21,0.627,0.632,True,True,True,True,True
359,20,orchid_engine,Cai,gear lane,kept the gear lane open,20,0.211,0.219,0.629,0.632,True,True,True,True,True
360,21,glass_harbor,Oren,lamp bright,guarded lamp for me,21,0.204,0.214,0.634,0.639,True,True,True,True,True
361,21,cinder_garden,Vale,shade first,left my basket sorted,21,0.211,0.219,0.634,0.637,True,True,True,True,True
362,21,lichen_bridge,Sol,bowl shared,kept bowl shared,21,0.199,0.209,0.632,0.637,True,True,True,True,True
363,21,orchid_engine,Bea,valve wait,did not turn the valve,21,0.192,0.2,0.634,0.637,True,True,True,True,True
364,21,moss_ward,Fay,loom wait,waited during repair,21,0.192,0.202,0.634,0.639,True,True,True,True,True
365,21,glass_harbor,Puck,tea first,shared crossing tea,21,0.192,0.2,0.632,0.635,True,True,True,True,True
366,21,cinder_garden,Wren,seed sleep,kept the path cool,21,0.201,0.211,0.632,0.637,True,True,True,True,True
367,21,lichen_bridge,Kio,signal hush,heard my signal,21,0.208,0.216,0.632,0.635,True,True,True,True,True
368,21,orchid_engine,Cai,orchid rest,let orchid rest,21,0.199,0.209,0.632,0.637,True,True,True,True,True
369,21,moss_ward,Milo,path dry,helped after rain,21,0.201,0.209,0.632,0.635,True,True,True,True,True
370,21,glass_harbor,Sera,net keeper,kept net lane clear,21,0.199,0.209,0.632,0.637,True,True,True,True,True
371,21,cinder_garden,Juno,cool hand,remembered shade first,21,0.211,0.219,0.632,0.635,True,True,True,True,True
372,21,lichen_bridge,Luma,rope safe,waited at the rope,21,0.216,0.226,0.632,0.637,True,True,True,True,True
373,21,orchid_engine,Dax,gear lane,kept the gear lane open,21,0.209,0.217,0.632,0.635,True,True,True,True,True
374,21,moss_ward,Tala,ledger no touch,asked before ledger,21,0.2,0.21,0.632,0.637,True,True,True,True,True
375,21,glass_harbor,Nia,lamp bright,guarded lamp for me,21,0.202,0.21,0.632,0.635,True,True,True,True,True
376,21,cinder_garden,Pax,shade first,left my basket sorted,21,0.2,0.21,0.632,0.637,True,True,True,True,True
377,21,lichen_bridge,Rin,bowl shared,kept bowl shared,21,0.211,0.219,0.632,0.635,True,True,True,True,True
378,22,moss_ward,Milo,loom wait,waited during repair,22,0.21,0.22,0.635,0.64,True,True,True,True,True
379,22,glass_harbor,Sera,tea first,shared crossing tea,22,0.218,0.226,0.637,0.64,True,True,True,True,True
380,22,cinder_garden,Juno,seed sleep,kept the path cool,22,0.207,0.217,0.635,0.64,True,True,True,True,True
381,22,lichen_bridge,Luma,signal hush,heard my signal,22,0.201,0.209,0.637,0.64,True,True,True,True,True
382,22,orchid_engine,Dax,orchid rest,let orchid rest,22,0.199,0.209,0.635,0.64,True,True,True,True,True
383,22,moss_ward,Tala,path dry,helped after rain,22,0.201,0.209,0.637,0.64,True,True,True,True,True
384,22,glass_harbor,Nia,net keeper,kept net lane clear,22,0.208,0.218,0.635,0.64,True,True,True,True,True
385,22,cinder_garden,Pax,cool hand,remembered shade first,22,0.217,0.225,0.637,0.64,True,True,True,True,True
386,22,lichen_bridge,Rin,rope safe,waited at the rope,22,0.206,0.216,0.635,0.64,True,True,True,True,True
387,22,orchid_engine,Eli,gear lane,kept the gear lane open,22,0.201,0.209,0.632,0.635,True,True,True,True,True
388,22,moss_ward,Ari,ledger no touch,asked before ledger,22,0.199,0.209,0.632,0.637,True,True,True,True,True
389,22,glass_harbor,Oren,lamp bright,guarded lamp for me,22,0.214,0.222,0.639,0.642,True,True,True,True,True
390,22,cinder_garden,Vale,shade first,left my basket sorted,22,0.219,0.229,0.637,0.642,True,True,True,True,True
391,22,lichen_bridge,Sol,bowl shared,kept bowl shared,22,0.209,0.217,0.637,0.64,True,True,True,True,True
392,22,orchid_engine,Bea,valve wait,did not turn the valve,22,0.2,0.21,0.637,0.642,True,True,True,True,True
393,22,moss_ward,Fay,loom wait,waited during repair,22,0.202,0.21,0.639,0.642,True,True,True,True,True
394,22,glass_harbor,Puck,tea first,shared crossing tea,22,0.2,0.21,0.635,0.64,True,True,True,True,True
395,22,cinder_garden,Wren,seed sleep,kept the path cool,22,0.211,0.219,0.637,0.64,True,True,True,True,True
396,23,orchid_engine,Eli,orchid rest,let orchid rest,23,0.21,0.22,0.635,0.64,True,True,True,True,True
397,23,moss_ward,Ari,path dry,helped after rain,23,0.218,0.226,0.637,0.64,True,True,True,True,True
398,23,glass_harbor,Oren,net keeper,kept net lane clear,23,0.216,0.226,0.642,0.647,True,True,True,True,True
399,23,cinder_garden,Vale,cool hand,remembered shade first,23,0.209,0.217,0.642,0.645,True,True,True,True,True
400,23,lichen_bridge,Sol,rope safe,waited at the rope,23,0.209,0.219,0.64,0.645,True,True,True,True,True
401,23,orchid_engine,Bea,gear lane,kept the gear lane open,23,0.211,0.219,0.642,0.645,True,True,True,True,True
402,23,moss_ward,Fay,ledger no touch,asked before ledger,23,0.22,0.23,0.642,0.647,True,True,True,True,True
403,23,glass_harbor,Puck,lamp bright,guarded lamp for me,23,0.224,0.232,0.64,0.643,True,True,True,True,True
404,23,cinder_garden,Wren,shade first,left my basket sorted,23,0.216,0.226,0.64,0.645,True,True,True,True,True
405,23,lichen_bridge,Kio,bowl shared,kept bowl shared,23,0.208,0.216,0.635,0.638,True,True,True,True,True
406,23,orchid_engine,Cai,valve wait,did not turn the valve,23,0.209,0.219,0.637,0.642,True,True,True,True,True
407,23,moss_ward,Milo,loom wait,waited during repair,23,0.22,0.228,0.64,0.643,True,True,True,True,True
408,23,glass_harbor,Sera,tea first,shared crossing tea,23,0.226,0.236,0.64,0.645,True,True,True,True,True
409,23,cinder_garden,Juno,seed sleep,kept the path cool,23,0.217,0.225,0.64,0.643,True,True,True,True,True
410,23,lichen_bridge,Luma,signal hush,heard my signal,23,0.209,0.219,0.64,0.645,True,True,True,True,True
411,23,orchid_engine,Dax,orchid rest,let orchid rest,23,0.209,0.217,0.64,0.643,True,True,True,True,True
412,23,moss_ward,Tala,path dry,helped after rain,23,0.209,0.219,0.64,0.645,True,True,True,True,True
413,23,glass_harbor,Nia,net keeper,kept net lane clear,23,0.218,0.226,0.64,0.643,True,True,True,True,True
414,24,lichen_bridge,Kio,rope safe,waited at the rope,24,0.21,0.22,0.638,0.643,True,True,True,True,True
415,24,orchid_engine,Cai,gear lane,kept the gear lane open,24,0.219,0.227,0.642,0.645,True,True,True,True,True
416,24,moss_ward,Milo,ledger no touch,asked before ledger,24,0.216,0.226,0.643,0.648,True,True,True,True,True
417,24,glass_harbor,Sera,lamp bright,guarded lamp for me,24,0.209,0.217,0.645,0.648,True,True,True,True,True
418,24,cinder_garden,Juno,shade first,left my basket sorted,24,0.209,0.219,0.643,0.648,True,True,True,True,True
