tick_id,day,route_id,agent,control_id,button_label,click_kind,animation_state_before,animation_state_after,localstorage_key,localstorage_written,dom_event_handler,visible_state_badge,private_workspace_hidden
172,15,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Juno: stepped,True
173,15,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
174,15,roofward_archive,Fay,anim-roofward_archive-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'playing')",Fay: playing,True
175,15,archive_signal,Nia,anim-archive_signal-idle,hold,none,idle,idle,ssrm.v34.route.archive_signal,False,noop,Nia: idle,True
176,15,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Milo: paused,True
177,15,orchard_riverbend,Ivo,anim-orchard_riverbend-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'paused')",Ivo: paused,True
178,15,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Juno: stepped,True
179,15,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
180,16,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,idle,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
181,16,signal_orchard,Milo,anim-signal_orchard-step,Step one frame,animation_step,paused,stepped,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'stepped')",Milo: stepped,True
182,16,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
183,16,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,stepped,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
184,16,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
185,16,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Fay: playing,True
186,16,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
187,16,signal_orchard,Milo,anim-signal_orchard-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'stepped')",Milo: stepped,True
188,16,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
189,16,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
190,16,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
191,16,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Fay: playing,True
192,17,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
193,17,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
194,17,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
195,17,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
196,17,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
197,17,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Nia: playing,True
198,17,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
199,17,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
200,17,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
201,17,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
202,17,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
203,17,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Nia: playing,True
204,18,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
205,18,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
206,18,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
207,18,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
208,18,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
209,18,roofward_archive,Fay,anim-roofward_archive-step,Step one frame,animation_step,playing,stepped,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'stepped')",Fay: stepped,True
210,18,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
211,18,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
212,18,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
213,18,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
214,18,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
215,18,roofward_archive,Fay,anim-roofward_archive-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'stepped')",Fay: stepped,True
216,19,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
217,19,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
218,19,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
219,19,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
220,19,riverbend_roofward,Fay,anim-riverbend_roofward-step,Step one frame,animation_step,playing,stepped,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'stepped')",Fay: stepped,True
221,19,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
222,19,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
223,19,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
224,19,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
225,19,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
226,19,riverbend_roofward,Fay,anim-riverbend_roofward-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'stepped')",Fay: stepped,True
227,19,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
228,20,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
229,20,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
230,20,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
231,20,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
232,20,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
233,20,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
234,20,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
235,20,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
236,20,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
237,20,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
238,20,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
239,20,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
240,21,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
241,21,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
242,21,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
243,21,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
244,21,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
245,21,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
246,21,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
247,21,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
248,21,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
249,21,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
250,21,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
251,21,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
252,22,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
253,22,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
254,22,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
255,22,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
256,22,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
257,22,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
258,22,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
259,22,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
260,22,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
261,22,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
262,22,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
263,22,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
264,23,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
265,23,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
266,23,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
267,23,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
268,23,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
269,23,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
270,23,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
271,23,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
272,23,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
273,23,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
274,23,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
275,23,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
276,24,signal_orchard,Ivo,anim-signal_orchard-play,Play body animation,animation_play,stepped,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
277,24,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
