tick_id,day,tick,caravan_id,route_id,source,destination,position,speed,cargo,cargo_amount,fatigue,blocked,arrived,visible_marker
839,60,13,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.385083,0.09048,herbs,1.35,0.92,False,False,moving
840,61,0,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.52884,0.09168,paper,1.65,0.92,False,False,moving
841,61,1,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.240485,0.09528,oil,1.8,0.92,False,False,moving
842,61,2,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.647236,0.09288,seeds,1.2,0.92,False,False,moving
843,61,3,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.388594,0.08808,wire,1.35,0.92,False,False,moving
844,61,4,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.771021,0.09528,planks,1.35,0.92,False,False,moving
845,61,5,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.406231,0.09288,herbs,1.5,0.92,False,False,moving
846,61,6,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.54429,0.09048,paper,1.65,0.92,False,False,moving
847,61,7,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.258932,0.09408,oil,1.8,0.92,False,False,moving
848,61,8,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.663498,0.08928,seeds,1.2,0.92,False,False,moving
849,61,9,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.416486,0.09528,wire,1.35,0.92,False,False,moving
850,61,10,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.789382,0.09408,planks,1.35,0.92,False,False,moving
851,61,11,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.427105,0.09168,herbs,1.5,0.92,False,False,moving
852,61,12,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.560151,0.09288,paper,1.65,0.92,False,False,moving
853,61,13,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.27386,0.09288,oil,1.8,0.92,False,False,moving
854,62,0,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.680635,0.09408,seeds,1.35,0.92,False,False,moving
855,62,1,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.443325,0.09168,wire,1.5,0.92,False,False,moving
856,62,2,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.80704,0.09048,planks,1.5,0.92,False,False,moving
857,62,3,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.44798,0.09168,herbs,1.65,0.92,False,False,moving
858,62,4,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.579251,0.09168,paper,1.8,0.92,False,False,moving
859,62,5,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.289173,0.09528,oil,1.2,0.92,False,False,moving
860,62,6,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.697553,0.09288,seeds,1.35,0.92,False,False,moving
861,62,7,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.469812,0.09048,wire,1.5,0.92,False,False,moving
862,62,8,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.825166,0.09288,planks,1.5,0.92,False,False,moving
863,62,9,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.469127,0.09288,herbs,1.65,0.92,False,False,moving
864,62,10,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.594702,0.09048,paper,1.8,0.92,False,False,moving
865,62,11,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.304293,0.09408,oil,1.2,0.92,False,False,moving
866,62,12,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.713815,0.08928,seeds,1.35,0.92,False,False,moving
867,62,13,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.497704,0.09528,wire,1.5,0.92,False,False,moving
868,63,0,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.489728,0.09048,herbs,1.8,0.92,False,False,moving
869,63,1,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.614302,0.09408,paper,1.2,0.92,False,False,moving
870,63,2,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.319028,0.09168,oil,1.35,0.92,False,False,moving
871,63,3,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.730733,0.09288,seeds,1.5,0.92,False,False,moving
872,63,4,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.524894,0.09288,wire,1.65,0.92,False,False,moving
873,63,5,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.843059,0.09168,planks,1.65,0.92,False,False,moving
874,63,6,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.511422,0.09528,herbs,1.8,0.92,False,False,moving
875,63,7,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.630163,0.09288,paper,1.2,0.92,False,False,moving
876,63,8,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.333185,0.08808,oil,1.35,0.92,False,False,moving
877,63,9,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.74787,0.09408,seeds,1.5,0.92,False,False,moving
878,63,10,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.551732,0.09168,wire,1.65,0.92,False,False,moving
879,63,11,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.860717,0.09048,planks,1.65,0.92,False,False,moving
880,63,12,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.511422,0.0,herbs,1.8,0.92,True,False,blocked
881,63,13,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.645818,0.09168,paper,1.2,0.92,False,False,moving
882,64,0,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.348112,0.09288,oil,1.5,0.92,False,False,moving
883,64,1,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.764351,0.09048,seeds,1.65,0.92,False,False,moving
884,64,2,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.579273,0.09408,wire,1.8,0.92,False,False,moving
885,64,3,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.878375,0.09048,planks,1.8,0.92,False,False,moving
886,64,4,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.531825,0.089609,herbs,1.2,0.92,False,False,moving
887,64,5,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.661884,0.09408,paper,1.35,0.92,False,False,moving
888,64,6,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.362847,0.09168,oil,1.5,0.92,False,False,moving
889,64,7,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.781706,0.09528,seeds,1.65,0.92,False,False,moving
890,64,8,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.60576,0.09048,wire,1.8,0.92,False,False,moving
891,64,9,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.900203,0.09168,planks,1.8,0.92,False,False,moving
892,64,10,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.553519,0.09528,herbs,1.2,0.92,False,False,moving
893,64,11,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.677745,0.09288,paper,1.35,0.92,False,False,moving
894,64,12,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.377003,0.08808,oil,1.5,0.92,False,False,moving
895,64,13,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.798843,0.09408,seeds,1.65,0.92,False,False,moving
896,65,0,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.633652,0.09528,wire,1.2,0.92,False,False,moving
897,65,1,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.918564,0.09408,planks,1.2,0.92,False,False,moving
898,65,2,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.574393,0.09168,herbs,1.35,0.92,False,False,moving
899,65,3,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.693605,0.09288,paper,1.5,0.92,False,False,moving
900,65,4,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.391931,0.09288,oil,1.65,0.92,False,False,moving
901,65,5,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.815323,0.09048,seeds,1.8,0.92,False,False,moving
902,65,6,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.667252,0.09408,wire,1.2,0.92,False,False,moving
903,65,7,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.93669,0.09288,planks,1.2,0.92,False,False,moving
904,65,8,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.594448,0.08808,herbs,1.35,0.92,False,False,moving
905,65,9,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.709671,0.09408,paper,1.5,0.92,False,False,moving
906,65,10,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.406666,0.09168,oil,1.65,0.92,False,False,moving
907,65,11,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.832679,0.09528,seeds,1.8,0.92,False,False,moving
908,65,12,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.69374,0.09048,wire,1.2,0.92,False,False,moving
909,65,13,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.954583,0.09168,planks,1.2,0.92,False,False,moving
910,66,0,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.615596,0.09288,herbs,1.5,0.92,False,False,moving
911,66,1,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.725122,0.09048,paper,1.65,0.92,False,False,moving
912,66,2,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.421786,0.09408,oil,1.8,0.92,False,False,moving
913,66,3,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.832679,0.0,seeds,1.2,0.92,True,False,blocked
914,66,4,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.721632,0.09528,wire,1.35,0.92,False,False,moving
915,66,5,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.972943,0.09408,planks,1.35,0.92,False,False,moving
916,66,6,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.63647,0.09168,herbs,1.5,0.92,False,False,moving
917,66,7,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.741392,0.09528,paper,1.65,0.92,False,False,moving
918,66,8,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.436328,0.09048,oil,1.8,0.92,False,False,moving
919,66,9,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.848824,0.088639,seeds,1.2,0.92,False,False,moving
920,66,10,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.749173,0.09408,wire,1.35,0.92,False,False,moving
921,66,11,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.99107,0.09288,planks,1.35,0.92,False,False,moving
922,66,12,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.656525,0.08808,herbs,1.5,0.92,False,False,moving
923,66,13,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.757458,0.09408,paper,1.65,0.92,False,False,moving
924,67,0,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.455011,0.09528,oil,1.2,0.92,False,False,moving
925,67,1,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.865742,0.09288,seeds,1.35,0.92,False,False,moving
926,67,2,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.77566,0.09048,wire,1.5,0.92,False,False,moving
927,67,3,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.0,0.09288,planks,1.5,0.82,False,True,arrived
928,67,4,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.677672,0.09288,herbs,1.65,0.92,False,False,moving
929,67,5,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.772908,0.09048,paper,1.8,0.92,False,False,moving
930,67,6,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.470131,0.09408,oil,1.2,0.92,False,False,moving
931,67,7,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.882442,0.09168,seeds,1.35,0.92,False,False,moving
932,67,8,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.80285,0.09288,wire,1.5,0.92,False,False,moving
933,67,9,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.018673,0.09568,planks,1.5,0.830904,False,False,moving
934,67,10,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.698546,0.09168,herbs,1.65,0.92,False,False,moving
935,67,11,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.792758,0.09528,paper,1.8,0.92,False,False,moving
936,67,12,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.484673,0.09048,oil,1.2,0.92,False,False,moving
937,67,13,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.898923,0.09048,seeds,1.35,0.92,False,False,moving
938,68,0,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.829688,0.09168,wire,1.65,0.92,False,False,moving
939,68,1,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.036609,0.091906,planks,1.65,0.842888,False,False,moving
940,68,2,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.719967,0.09408,herbs,1.8,0.92,False,False,moving
941,68,3,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.808004,0.08928,paper,1.2,0.92,False,False,moving
942,68,4,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.499986,0.09528,oil,1.35,0.92,False,False,moving
943,68,5,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.915841,0.09288,seeds,1.5,0.92,False,False,moving
944,68,6,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.856175,0.09048,wire,1.65,0.92,False,False,moving
945,68,7,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.055445,0.096514,planks,1.65,0.853432,False,False,moving
946,68,8,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.719967,0.0,herbs,1.8,0.92,True,False,blocked
947,68,9,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.823455,0.09048,paper,1.2,0.92,False,False,moving
948,68,10,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.515107,0.09408,oil,1.35,0.92,False,False,moving
949,68,11,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.93254,0.09168,seeds,1.5,0.92,False,False,moving
950,68,12,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.883365,0.09288,wire,1.65,0.92,False,False,moving
951,68,13,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.074013,0.095145,planks,1.65,0.864336,False,False,moving
952,69,0,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.741266,0.093543,herbs,1.2,0.92,False,False,moving
953,69,1,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.839316,0.09288,paper,1.35,0.92,False,False,moving
954,69,2,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.529649,0.09048,oil,1.5,0.92,False,False,moving
955,69,3,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.949239,0.09168,seeds,1.65,0.92,False,False,moving
956,69,4,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.910203,0.09168,wire,1.8,0.92,False,False,moving
957,69,5,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.095768,0.091371,planks,1.8,0.87632,False,False,moving
958,69,6,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.762686,0.09408,herbs,1.2,0.92,False,False,moving
959,69,7,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.854972,0.09168,paper,1.35,0.92,False,False,moving
960,69,8,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.544577,0.09288,oil,1.5,0.92,False,False,moving
961,69,9,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.966158,0.09288,seeds,1.65,0.92,False,False,moving
962,69,10,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.93669,0.09048,wire,1.8,0.92,False,False,moving
963,69,11,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.1145,0.095979,planks,1.8,0.886864,False,False,moving
964,69,12,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.783287,0.09048,herbs,1.2,0.92,False,False,moving
965,69,13,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.870422,0.09048,paper,1.35,0.92,False,False,moving
966,70,0,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.982638,0.09048,seeds,1.8,0.92,False,False,moving
967,70,1,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.964231,0.09408,wire,1.2,0.92,False,False,moving
968,70,2,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.13674,0.09341,planks,1.2,0.898128,False,False,moving
969,70,3,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.803342,0.08808,herbs,1.35,0.92,False,False,moving
970,70,4,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.886488,0.09408,paper,1.5,0.92,False,False,moving
971,70,5,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.559311,0.09168,oil,1.65,0.92,False,False,moving
972,70,6,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.999994,0.09528,seeds,1.8,0.92,False,False,moving
973,70,7,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.991421,0.09288,wire,1.2,0.92,False,False,moving
974,70,8,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.154232,0.08963,planks,1.2,0.910472,False,False,moving
975,70,9,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.825036,0.09528,herbs,1.35,0.92,False,False,moving
976,70,10,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.902349,0.09288,paper,1.5,0.92,False,False,moving
977,70,11,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.573853,0.09048,oil,1.65,0.92,False,False,moving
978,70,12,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.0,0.09168,seeds,1.8,0.82,False,True,arrived
979,70,13,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.0,0.09168,wire,1.2,0.82,False,True,arrived
980,71,0,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.172623,0.094232,planks,1.35,0.92,False,False,moving
981,71,1,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.84591,0.09168,herbs,1.5,0.92,False,False,moving
982,71,2,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.918619,0.09528,paper,1.65,0.92,False,False,moving
983,71,3,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.588395,0.09048,oil,1.8,0.92,False,False,moving
984,71,4,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.016772,0.09208,seeds,1.2,0.831984,False,False,moving
985,71,5,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.028009,0.09568,wire,1.35,0.830904,False,False,moving
986,71,6,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.190749,0.09288,planks,1.35,0.92,False,False,moving
987,71,7,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.866512,0.09048,herbs,1.5,0.92,False,False,moving
988,71,8,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.934275,0.09168,paper,1.65,0.92,False,False,moving
989,71,9,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.60313,0.09168,oil,1.8,0.92,False,False,moving
990,71,10,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.038259,0.096688,seeds,1.2,0.842528,False,False,moving
991,71,11,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.055616,0.094306,wire,1.35,0.842168,False,False,moving
992,71,12,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.208173,0.08928,planks,1.35,0.92,False,False,moving
993,71,13,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.888206,0.09528,herbs,1.5,0.92,False,False,moving
994,72,0,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.949726,0.09048,paper,1.8,0.92,False,False,moving
995,72,1,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.618251,0.09408,oil,1.2,0.92,False,False,moving
996,72,2,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.055184,0.09292,seeds,1.35,0.854152,False,False,moving
997,72,3,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.083171,0.094125,wire,1.5,0.853432,False,False,moving
998,72,4,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.226534,0.09408,planks,1.5,0.92,False,False,moving
999,72,5,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.90908,0.09168,herbs,1.65,0.92,False,False,moving
1000,72,6,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.965996,0.09528,paper,1.8,0.92,False,False,moving
1001,72,7,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.636462,0.09288,oil,1.2,0.92,False,False,moving
1002,72,8,caravan:orchard_riverbend,orchard_riverbend,orchard_fen,riverbend,0.071419,0.089134,seeds,1.35,0.866856,False,False,moving
1003,72,9,caravan:central_repair_ring,central_repair_ring,central_exchange,repair_hall,0.111023,0.095145,wire,1.5,0.864336,False,False,moving
1004,72,10,caravan:riverbend_roofward,riverbend_roofward,riverbend,roofward,0.24466,0.09288,planks,1.5,0.92,False,False,moving
1005,72,11,caravan:roofward_archive,roofward_archive,roofward,archive_quarter,0.929681,0.09048,herbs,1.65,0.92,False,False,moving
1006,72,12,caravan:archive_signal,archive_signal,archive_quarter,signal_ridge,0.981652,0.09168,paper,1.8,0.92,False,False,moving
1007,72,13,caravan:signal_orchard,signal_orchard,signal_ridge,orchard_fen,0.651197,0.09168,oil,1.2,0.92,False,False,moving
