tick_id,day,settlement_id,resident_id,object_id,mistake_label,repair_action,trust_before,trust_after,repair_need_before,repair_need_after,object_returned,apology_visible,space_given,repair_partial_not_magic,recovery_path_visible
2645,147,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2646,148,signal,Milo,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2649,148,riverbend,Ari,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
2658,148,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2659,148,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2661,148,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0548,0.0332,True,False,False,True,True
2662,148,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2666,149,riverbend,Cee,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2675,149,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2676,149,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2678,149,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2679,149,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2683,150,riverbend,Lio,dry shawl,object mistake,offer_help,0.98,0.98,0.2852,0.2744,False,False,False,True,True
2689,150,riverbend,Lio,ridge lantern,object mistake,approach_group,0.98,0.98,0.2744,0.2744,False,False,False,True,True
2692,150,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0116,0.0,True,False,False,True,True
2693,150,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2695,150,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.2744,0.2528,True,False,False,True,True
2696,150,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2700,151,riverbend,Ari,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0152,0.0044,False,False,False,True,True
2709,151,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2710,151,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2712,151,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0044,0.0,True,False,False,True,True
2713,151,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2726,152,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2727,152,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2729,152,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2730,152,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2740,153,riverbend,Lio,ridge lantern,object mistake,approach_group,0.98,0.98,0.2528,0.2528,False,False,False,True,True
2743,153,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2744,153,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2746,153,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.2528,0.2312,True,False,False,True,True
2747,153,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2752,153,riverbend,Lio,ridge lantern,object mistake,move_forward,0.98,0.98,0.2312,0.2312,False,False,False,True,True
2760,154,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2761,154,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2763,154,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2764,154,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2777,155,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2778,155,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2780,155,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2781,155,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2791,156,riverbend,Lio,ridge lantern,object mistake,approach_group,0.98,0.98,0.2312,0.2312,False,False,False,True,True
2794,156,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2795,156,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2797,156,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.2312,0.2096,True,False,False,True,True
2798,156,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2803,156,riverbend,Lio,ridge lantern,object mistake,move_forward,0.98,0.98,0.2096,0.2096,False,False,False,True,True
2807,156,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2811,157,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2812,157,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2814,157,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2815,157,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2824,157,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2825,157,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2828,158,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2829,158,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2831,158,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2832,158,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2840,158,signal,Kesh,mast rope,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
2841,158,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2842,158,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2845,159,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2846,159,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2848,159,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.2096,0.188,True,False,False,True,True
2849,159,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2854,159,riverbend,Lio,ridge lantern,object mistake,move_forward,0.98,0.98,0.188,0.188,False,False,False,True,True
2858,159,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2859,159,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2860,159,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.952,0.952,0.358,0.358,False,False,False,True,True
2861,159,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2862,160,signal,Milo,mast rope,minor boundary strain,return_object,0.97,0.98,0.0,0.0,True,False,False,True,True
2863,160,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2865,160,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2866,160,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2875,160,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2876,160,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2878,160,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2879,160,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2880,161,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2882,161,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.97,0.98,0.0,0.0,True,False,False,True,True
2883,161,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2892,161,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2893,161,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2895,161,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2896,161,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2897,161,signal,Kesh,signal lens,object mistake,offer_help,0.965,0.971,0.152,0.1412,False,False,False,True,True
2899,162,riverbend,Lio,dry shawl,object mistake,return_object,0.958,0.97,0.358,0.3364,True,False,False,True,True
2900,162,roofward,Orr,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2905,162,riverbend,Lio,ridge lantern,object mistake,move_forward,0.97,0.97,0.3364,0.3364,False,False,False,True,True
2909,162,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2910,162,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2911,162,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.97,0.97,0.3364,0.3364,False,False,False,True,True
2912,162,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2913,162,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2914,162,signal,Ren,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2916,163,riverbend,Ari,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2917,163,roofward,Sera,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2925,163,signal,Milo,mast rope,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
2926,163,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2927,163,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2929,163,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2930,163,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2931,163,signal,Milo,signal lens,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
2934,164,roofward,Fay,sun lens,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2943,164,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2944,164,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2945,164,riverbend,Cee,dry shawl,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
2946,164,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2947,164,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2948,164,signal,Kesh,signal lens,object mistake,offer_help,0.98,0.98,0.1232,0.1124,False,False,False,True,True
2951,164,riverbend,Cee,ridge lantern,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
2956,165,riverbend,Lio,ridge lantern,object mistake,move_forward,0.976,0.976,0.3364,0.3364,False,False,False,True,True
2960,165,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2961,165,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2962,165,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.976,0.976,0.3364,0.3364,False,False,False,True,True
2963,165,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2964,165,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2965,165,signal,Ren,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2968,165,riverbend,Lio,ridge lantern,object mistake,offer_help,0.98,0.98,0.3184,0.3076,False,False,False,True,True
2977,166,orchard,Mara,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2978,166,repair_ring,Vale,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2980,166,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2981,166,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2982,166,signal,Milo,signal lens,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
2985,166,riverbend,Ari,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2994,167,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2995,167,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2997,167,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2998,167,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2999,167,signal,Kesh,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
3002,167,riverbend,Cee,ridge lantern,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
3007,168,riverbend,Lio,ridge lantern,object mistake,move_forward,0.98,0.98,0.3076,0.3076,False,False,False,True,True
3010,168,signal,Ren,mast rope,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
3011,168,orchard,Pim,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
3012,168,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
3013,168,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.98,0.98,0.3076,0.3076,False,False,False,True,True
3014,168,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
3015,168,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
3016,168,signal,Ren,signal lens,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
3019,168,riverbend,Lio,ridge lantern,object mistake,offer_help,0.98,0.98,0.2896,0.2788,False,False,False,True,True
