tick_id,day,settlement_id,scheduler_id,partner_id,witness_id,scheduled_task,scheduled_room,avatar_action,schedule_source,dependency,start_slot,duration_slots,schedule_status,advanced_without_avatar,visible_schedule_card,private_workspace_sealed
206,12,archive,Nia,Toma,Vell,sort tags,arrival court,ask_forgiveness_limit,resident-to-resident,thread spool,8,3,scheduled,True,True,True
207,12,signal,Ren,Kesh,Oda,fill lantern,mast base,inspect_role_board,resident-to-resident,watch lens,9,1,renegotiated,True,True,True
208,12,orchard,Pim,Suf,Ivo,dry rows,mud row,absent,resident-to-resident,watch mud,10,2,scheduled,True,True,True
209,12,repair_ring,Wren,Juno,Pax,watch sparks,bell alcove,ask_about_debt,resident-to-resident,cool bench,11,3,scheduled,True,True,True
210,12,riverbend,Ari,Lio,Cee,repair crossing,kit alcove,inspect_role_board,resident-to-resident,trim lantern,12,1,scheduled,True,True,True
211,12,roofward,Sera,Orr,Bex,sort ledger,arrival court,absent,resident-to-resident,set hinge,13,2,scheduled,True,True,True
212,12,archive,Vell,Rin,Nia,seal desk,stone stacks,ask_about_debt,resident-to-resident,quiet stacks,14,3,scheduled,True,True,True
213,12,signal,Oda,Milo,Ren,read wind,lantern walk,ask_forgiveness_limit,resident-to-resident,check rope,15,1,scheduled,True,True,True
214,12,orchard,Ivo,Mara,Pim,count seeds,market plank,inspect_role_board,resident-to-resident,trade tokens,16,2,scheduled,True,True,True
215,12,repair_ring,Pax,Vale,Wren,clip wire,cool corner,absent,resident-to-resident,test bell,17,3,scheduled,True,True,True
216,13,roofward,Fay,Sera,Orr,clean lens,ledger loft,ask_forgiveness_limit,resident-to-resident,sort ledger,0,2,renegotiated,True,True,True
217,13,archive,Toma,Vell,Rin,thread spool,memory desk,inspect_role_board,resident-to-resident,seal desk,1,3,scheduled,True,True,True
218,13,signal,Kesh,Oda,Milo,watch lens,arrival court,absent,resident-to-resident,read wind,2,1,scheduled,True,True,True
219,13,orchard,Suf,Ivo,Mara,watch mud,seed lane,ask_about_debt,resident-to-resident,count seeds,3,2,scheduled,True,True,True
220,13,repair_ring,Juno,Pax,Vale,cool bench,spark lane,ask_forgiveness_limit,resident-to-resident,clip wire,4,3,scheduled,True,True,True
221,13,riverbend,Lio,Cee,Nox,trim lantern,dry ridge,absent,resident-to-resident,dry cords,5,1,scheduled,True,True,True
222,13,roofward,Orr,Bex,Fay,set hinge,sun sill,ask_about_debt,resident-to-resident,shade stair,6,2,scheduled,True,True,True
223,13,archive,Rin,Nia,Toma,quiet stacks,arrival court,ask_forgiveness_limit,resident-to-resident,sort tags,7,3,scheduled,True,True,True
224,13,signal,Milo,Ren,Kesh,check rope,mast base,inspect_role_board,resident-to-resident,fill lantern,8,1,scheduled,True,True,True
225,13,orchard,Mara,Pim,Suf,trade tokens,mud row,absent,resident-to-resident,dry rows,9,2,renegotiated,True,True,True
226,13,repair_ring,Vale,Wren,Juno,test bell,bell alcove,ask_about_debt,resident-to-resident,watch sparks,10,3,scheduled,True,True,True
227,13,riverbend,Nox,Ari,Lio,watch water,kit alcove,inspect_role_board,resident-to-resident,repair crossing,11,1,scheduled,True,True,True
228,13,roofward,Fay,Sera,Orr,clean lens,arrival court,absent,resident-to-resident,sort ledger,12,2,scheduled,True,True,True
229,13,archive,Toma,Vell,Rin,thread spool,stone stacks,ask_about_debt,resident-to-resident,seal desk,13,3,scheduled,True,True,True
230,13,signal,Kesh,Oda,Milo,watch lens,lantern walk,ask_forgiveness_limit,resident-to-resident,read wind,14,1,scheduled,True,True,True
231,13,orchard,Suf,Ivo,Mara,watch mud,market plank,inspect_role_board,resident-to-resident,count seeds,15,2,scheduled,True,True,True
232,13,repair_ring,Juno,Pax,Vale,cool bench,cool corner,absent,resident-to-resident,clip wire,16,3,scheduled,True,True,True
233,13,riverbend,Lio,Cee,Nox,trim lantern,arrival court,ask_forgiveness_limit,resident-to-resident,dry cords,17,1,scheduled,True,True,True
234,14,archive,Nia,Toma,Vell,sort tags,memory desk,inspect_role_board,resident-to-resident,thread spool,0,3,renegotiated,True,True,True
235,14,signal,Ren,Kesh,Oda,fill lantern,arrival court,absent,resident-to-resident,watch lens,1,1,scheduled,True,True,True
236,14,orchard,Pim,Suf,Ivo,dry rows,seed lane,ask_about_debt,resident-to-resident,watch mud,2,2,scheduled,True,True,True
237,14,repair_ring,Wren,Juno,Pax,watch sparks,spark lane,ask_forgiveness_limit,resident-to-resident,cool bench,3,3,scheduled,True,True,True
238,14,riverbend,Ari,Lio,Cee,repair crossing,dry ridge,absent,resident-to-resident,trim lantern,4,1,scheduled,True,True,True
239,14,roofward,Sera,Orr,Bex,sort ledger,sun sill,ask_about_debt,resident-to-resident,set hinge,5,2,scheduled,True,True,True
240,14,archive,Vell,Rin,Nia,seal desk,arrival court,ask_forgiveness_limit,resident-to-resident,quiet stacks,6,3,scheduled,True,True,True
241,14,signal,Oda,Milo,Ren,read wind,mast base,inspect_role_board,resident-to-resident,check rope,7,1,scheduled,True,True,True
242,14,orchard,Ivo,Mara,Pim,count seeds,mud row,absent,resident-to-resident,trade tokens,8,2,scheduled,True,True,True
243,14,repair_ring,Pax,Vale,Wren,clip wire,bell alcove,ask_about_debt,resident-to-resident,test bell,9,3,renegotiated,True,True,True
244,14,riverbend,Cee,Nox,Ari,dry cords,kit alcove,inspect_role_board,resident-to-resident,watch water,10,1,scheduled,True,True,True
245,14,roofward,Bex,Fay,Sera,shade stair,arrival court,absent,resident-to-resident,clean lens,11,2,scheduled,True,True,True
246,14,archive,Nia,Toma,Vell,sort tags,stone stacks,ask_about_debt,resident-to-resident,thread spool,12,3,scheduled,True,True,True
247,14,signal,Ren,Kesh,Oda,fill lantern,lantern walk,ask_forgiveness_limit,resident-to-resident,watch lens,13,1,scheduled,True,True,True
248,14,orchard,Pim,Suf,Ivo,dry rows,market plank,inspect_role_board,resident-to-resident,watch mud,14,2,scheduled,True,True,True
249,14,repair_ring,Wren,Juno,Pax,watch sparks,cool corner,absent,resident-to-resident,cool bench,15,3,scheduled,True,True,True
250,14,riverbend,Ari,Lio,Cee,repair crossing,arrival court,ask_forgiveness_limit,resident-to-resident,trim lantern,16,1,scheduled,True,True,True
251,14,roofward,Sera,Orr,Bex,sort ledger,glass stair,inspect_role_board,resident-to-resident,set hinge,17,2,scheduled,True,True,True
252,15,signal,Milo,Ren,Kesh,check rope,arrival court,absent,resident-to-resident,fill lantern,0,1,renegotiated,True,True,True
253,15,orchard,Mara,Pim,Suf,trade tokens,seed lane,ask_about_debt,resident-to-resident,dry rows,1,2,scheduled,True,True,True
254,15,repair_ring,Vale,Wren,Juno,test bell,spark lane,ask_forgiveness_limit,resident-to-resident,watch sparks,2,3,scheduled,True,True,True
255,15,riverbend,Nox,Ari,Lio,watch water,dry ridge,absent,resident-to-resident,repair crossing,3,1,scheduled,True,True,True
256,15,roofward,Fay,Sera,Orr,clean lens,sun sill,ask_about_debt,resident-to-resident,sort ledger,4,2,scheduled,True,True,True
257,15,archive,Toma,Vell,Rin,thread spool,arrival court,ask_forgiveness_limit,resident-to-resident,seal desk,5,3,scheduled,True,True,True
258,15,signal,Kesh,Oda,Milo,watch lens,mast base,inspect_role_board,resident-to-resident,read wind,6,1,scheduled,True,True,True
259,15,orchard,Suf,Ivo,Mara,watch mud,mud row,absent,resident-to-resident,count seeds,7,2,scheduled,True,True,True
260,15,repair_ring,Juno,Pax,Vale,cool bench,bell alcove,ask_about_debt,resident-to-resident,clip wire,8,3,scheduled,True,True,True
261,15,riverbend,Lio,Cee,Nox,trim lantern,kit alcove,inspect_role_board,resident-to-resident,dry cords,9,1,renegotiated,True,True,True
262,15,roofward,Orr,Bex,Fay,set hinge,arrival court,absent,resident-to-resident,shade stair,10,2,scheduled,True,True,True
263,15,archive,Rin,Nia,Toma,quiet stacks,stone stacks,ask_about_debt,resident-to-resident,sort tags,11,3,scheduled,True,True,True
264,15,signal,Milo,Ren,Kesh,check rope,lantern walk,ask_forgiveness_limit,resident-to-resident,fill lantern,12,1,scheduled,True,True,True
265,15,orchard,Mara,Pim,Suf,trade tokens,market plank,inspect_role_board,resident-to-resident,dry rows,13,2,scheduled,True,True,True
266,15,repair_ring,Vale,Wren,Juno,test bell,cool corner,absent,resident-to-resident,watch sparks,14,3,scheduled,True,True,True
267,15,riverbend,Nox,Ari,Lio,watch water,arrival court,ask_forgiveness_limit,resident-to-resident,repair crossing,15,1,scheduled,True,True,True
268,15,roofward,Fay,Sera,Orr,clean lens,glass stair,inspect_role_board,resident-to-resident,sort ledger,16,2,scheduled,True,True,True
269,15,archive,Toma,Vell,Rin,thread spool,spool room,absent,resident-to-resident,seal desk,17,3,scheduled,True,True,True
270,16,orchard,Ivo,Mara,Pim,count seeds,seed lane,ask_about_debt,resident-to-resident,trade tokens,0,2,renegotiated,True,True,True
271,16,repair_ring,Pax,Vale,Wren,clip wire,spark lane,ask_forgiveness_limit,resident-to-resident,test bell,1,3,scheduled,True,True,True
272,16,riverbend,Cee,Nox,Ari,dry cords,dry ridge,absent,resident-to-resident,watch water,2,1,scheduled,True,True,True
273,16,roofward,Bex,Fay,Sera,shade stair,sun sill,ask_about_debt,resident-to-resident,clean lens,3,2,scheduled,True,True,True
274,16,archive,Nia,Toma,Vell,sort tags,arrival court,ask_forgiveness_limit,resident-to-resident,thread spool,4,3,scheduled,True,True,True
275,16,signal,Ren,Kesh,Oda,fill lantern,mast base,inspect_role_board,resident-to-resident,watch lens,5,1,scheduled,True,True,True
276,16,orchard,Pim,Suf,Ivo,dry rows,mud row,absent,resident-to-resident,watch mud,6,2,scheduled,True,True,True
277,16,repair_ring,Wren,Juno,Pax,watch sparks,bell alcove,ask_about_debt,resident-to-resident,cool bench,7,3,scheduled,True,True,True
278,16,riverbend,Ari,Lio,Cee,repair crossing,kit alcove,inspect_role_board,resident-to-resident,trim lantern,8,1,scheduled,True,True,True
279,16,roofward,Sera,Orr,Bex,sort ledger,arrival court,absent,resident-to-resident,set hinge,9,2,renegotiated,True,True,True
280,16,archive,Vell,Rin,Nia,seal desk,stone stacks,ask_about_debt,resident-to-resident,quiet stacks,10,3,scheduled,True,True,True
281,16,signal,Oda,Milo,Ren,read wind,lantern walk,ask_forgiveness_limit,resident-to-resident,check rope,11,1,scheduled,True,True,True
282,16,orchard,Ivo,Mara,Pim,count seeds,market plank,inspect_role_board,resident-to-resident,trade tokens,12,2,scheduled,True,True,True
283,16,repair_ring,Pax,Vale,Wren,clip wire,cool corner,absent,resident-to-resident,test bell,13,3,scheduled,True,True,True
284,16,riverbend,Cee,Nox,Ari,dry cords,arrival court,ask_forgiveness_limit,resident-to-resident,watch water,14,1,scheduled,True,True,True
285,16,roofward,Bex,Fay,Sera,shade stair,glass stair,inspect_role_board,resident-to-resident,clean lens,15,2,scheduled,True,True,True
286,16,archive,Nia,Toma,Vell,sort tags,spool room,absent,resident-to-resident,thread spool,16,3,scheduled,True,True,True
287,16,signal,Ren,Kesh,Oda,fill lantern,lens room,ask_about_debt,resident-to-resident,watch lens,17,1,scheduled,True,True,True
288,17,repair_ring,Juno,Pax,Vale,cool bench,spark lane,ask_forgiveness_limit,resident-to-resident,clip wire,0,3,renegotiated,True,True,True
289,17,riverbend,Lio,Cee,Nox,trim lantern,dry ridge,absent,resident-to-resident,dry cords,1,1,scheduled,True,True,True
290,17,roofward,Orr,Bex,Fay,set hinge,sun sill,ask_about_debt,resident-to-resident,shade stair,2,2,scheduled,True,True,True
291,17,archive,Rin,Nia,Toma,quiet stacks,arrival court,ask_forgiveness_limit,resident-to-resident,sort tags,3,3,scheduled,True,True,True
292,17,signal,Milo,Ren,Kesh,check rope,mast base,inspect_role_board,resident-to-resident,fill lantern,4,1,scheduled,True,True,True
293,17,orchard,Mara,Pim,Suf,trade tokens,mud row,absent,resident-to-resident,dry rows,5,2,scheduled,True,True,True
294,17,repair_ring,Vale,Wren,Juno,test bell,bell alcove,ask_about_debt,resident-to-resident,watch sparks,6,3,scheduled,True,True,True
295,17,riverbend,Nox,Ari,Lio,watch water,kit alcove,inspect_role_board,resident-to-resident,repair crossing,7,1,scheduled,True,True,True
296,17,roofward,Fay,Sera,Orr,clean lens,arrival court,absent,resident-to-resident,sort ledger,8,2,scheduled,True,True,True
297,17,archive,Toma,Vell,Rin,thread spool,stone stacks,ask_about_debt,resident-to-resident,seal desk,9,3,renegotiated,True,True,True
298,17,signal,Kesh,Oda,Milo,watch lens,lantern walk,ask_forgiveness_limit,resident-to-resident,read wind,10,1,scheduled,True,True,True
299,17,orchard,Suf,Ivo,Mara,watch mud,market plank,inspect_role_board,resident-to-resident,count seeds,11,2,scheduled,True,True,True
300,17,repair_ring,Juno,Pax,Vale,cool bench,cool corner,absent,resident-to-resident,clip wire,12,3,scheduled,True,True,True
301,17,riverbend,Lio,Cee,Nox,trim lantern,arrival court,ask_forgiveness_limit,resident-to-resident,dry cords,13,1,scheduled,True,True,True
302,17,roofward,Orr,Bex,Fay,set hinge,glass stair,inspect_role_board,resident-to-resident,shade stair,14,2,scheduled,True,True,True
303,17,archive,Rin,Nia,Toma,quiet stacks,spool room,absent,resident-to-resident,sort tags,15,3,scheduled,True,True,True
304,17,signal,Milo,Ren,Kesh,check rope,lens room,ask_about_debt,resident-to-resident,fill lantern,16,1,scheduled,True,True,True
305,17,orchard,Mara,Pim,Suf,trade tokens,satchel shed,ask_forgiveness_limit,resident-to-resident,dry rows,17,2,scheduled,True,True,True
306,18,riverbend,Ari,Lio,Cee,repair crossing,dry ridge,absent,resident-to-resident,trim lantern,0,1,renegotiated,True,True,True
307,18,roofward,Sera,Orr,Bex,sort ledger,sun sill,ask_about_debt,resident-to-resident,set hinge,1,2,scheduled,True,True,True
308,18,archive,Vell,Rin,Nia,seal desk,arrival court,ask_forgiveness_limit,resident-to-resident,quiet stacks,2,3,scheduled,True,True,True
309,18,signal,Oda,Milo,Ren,read wind,mast base,inspect_role_board,resident-to-resident,check rope,3,1,scheduled,True,True,True
310,18,orchard,Ivo,Mara,Pim,count seeds,mud row,absent,resident-to-resident,trade tokens,4,2,scheduled,True,True,True
311,18,repair_ring,Pax,Vale,Wren,clip wire,bell alcove,ask_about_debt,resident-to-resident,test bell,5,3,scheduled,True,True,True
312,18,riverbend,Cee,Nox,Ari,dry cords,kit alcove,inspect_role_board,resident-to-resident,watch water,6,1,scheduled,True,True,True
313,18,roofward,Bex,Fay,Sera,shade stair,arrival court,absent,resident-to-resident,clean lens,7,2,scheduled,True,True,True
314,18,archive,Nia,Toma,Vell,sort tags,stone stacks,ask_about_debt,resident-to-resident,thread spool,8,3,scheduled,True,True,True
315,18,signal,Ren,Kesh,Oda,fill lantern,lantern walk,ask_forgiveness_limit,resident-to-resident,watch lens,9,1,renegotiated,True,True,True
316,18,orchard,Pim,Suf,Ivo,dry rows,market plank,inspect_role_board,resident-to-resident,watch mud,10,2,scheduled,True,True,True
317,18,repair_ring,Wren,Juno,Pax,watch sparks,cool corner,absent,resident-to-resident,cool bench,11,3,scheduled,True,True,True
318,18,riverbend,Ari,Lio,Cee,repair crossing,arrival court,ask_forgiveness_limit,resident-to-resident,trim lantern,12,1,scheduled,True,True,True
319,18,roofward,Sera,Orr,Bex,sort ledger,glass stair,inspect_role_board,resident-to-resident,set hinge,13,2,scheduled,True,True,True
320,18,archive,Vell,Rin,Nia,seal desk,spool room,absent,resident-to-resident,quiet stacks,14,3,scheduled,True,True,True
321,18,signal,Oda,Milo,Ren,read wind,lens room,ask_about_debt,resident-to-resident,check rope,15,1,scheduled,True,True,True
322,18,orchard,Ivo,Mara,Pim,count seeds,satchel shed,ask_forgiveness_limit,resident-to-resident,trade tokens,16,2,scheduled,True,True,True
323,18,repair_ring,Pax,Vale,Wren,clip wire,arrival court,inspect_role_board,resident-to-resident,test bell,17,3,scheduled,True,True,True
324,19,roofward,Fay,Sera,Orr,clean lens,sun sill,ask_about_debt,resident-to-resident,sort ledger,0,2,renegotiated,True,True,True
325,19,archive,Toma,Vell,Rin,thread spool,arrival court,ask_forgiveness_limit,resident-to-resident,seal desk,1,3,scheduled,True,True,True
326,19,signal,Kesh,Oda,Milo,watch lens,mast base,inspect_role_board,resident-to-resident,read wind,2,1,scheduled,True,True,True
327,19,orchard,Suf,Ivo,Mara,watch mud,mud row,absent,resident-to-resident,count seeds,3,2,scheduled,True,True,True
328,19,repair_ring,Juno,Pax,Vale,cool bench,bell alcove,ask_about_debt,resident-to-resident,clip wire,4,3,scheduled,True,True,True
329,19,riverbend,Lio,Cee,Nox,trim lantern,kit alcove,inspect_role_board,resident-to-resident,dry cords,5,1,scheduled,True,True,True
330,19,roofward,Orr,Bex,Fay,set hinge,arrival court,absent,resident-to-resident,shade stair,6,2,scheduled,True,True,True
331,19,archive,Rin,Nia,Toma,quiet stacks,stone stacks,ask_about_debt,resident-to-resident,sort tags,7,3,scheduled,True,True,True
332,19,signal,Milo,Ren,Kesh,check rope,lantern walk,ask_forgiveness_limit,resident-to-resident,fill lantern,8,1,scheduled,True,True,True
333,19,orchard,Mara,Pim,Suf,trade tokens,market plank,inspect_role_board,resident-to-resident,dry rows,9,2,renegotiated,True,True,True
334,19,repair_ring,Vale,Wren,Juno,test bell,cool corner,absent,resident-to-resident,watch sparks,10,3,scheduled,True,True,True
335,19,riverbend,Nox,Ari,Lio,watch water,arrival court,ask_forgiveness_limit,resident-to-resident,repair crossing,11,1,scheduled,True,True,True
336,19,roofward,Fay,Sera,Orr,clean lens,glass stair,inspect_role_board,resident-to-resident,sort ledger,12,2,scheduled,True,True,True
337,19,archive,Toma,Vell,Rin,thread spool,spool room,absent,resident-to-resident,seal desk,13,3,scheduled,True,True,True
338,19,signal,Kesh,Oda,Milo,watch lens,lens room,ask_about_debt,resident-to-resident,read wind,14,1,scheduled,True,True,True
339,19,orchard,Suf,Ivo,Mara,watch mud,satchel shed,ask_forgiveness_limit,resident-to-resident,count seeds,15,2,scheduled,True,True,True
340,19,repair_ring,Juno,Pax,Vale,cool bench,arrival court,inspect_role_board,resident-to-resident,clip wire,16,3,scheduled,True,True,True
341,19,riverbend,Lio,Cee,Nox,trim lantern,plank hall,ask_about_debt,resident-to-resident,dry cords,17,1,scheduled,True,True,True
342,20,archive,Nia,Toma,Vell,sort tags,arrival court,ask_forgiveness_limit,resident-to-resident,thread spool,0,3,renegotiated,True,True,True
343,20,signal,Ren,Kesh,Oda,fill lantern,mast base,inspect_role_board,resident-to-resident,watch lens,1,1,scheduled,True,True,True
