tick_id,day,week,settlement_id,caregiver_id,recipient_id,ritual,care_reason,reciprocity_before,reciprocity_after,trust_before,trust_after,burden_before,burden_after,remembered_over_weeks,reciprocal_not_transactional,visible_reciprocity_marker
344,22,4,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.8242,0.841,0.422,0.433,True,True,Puck->Nia:tea before crossing
346,22,4,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.8242,0.841,0.422,0.433,True,True,Kio->Rin:signal hush
348,22,4,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.8242,0.841,0.422,0.433,True,True,Milo->Ari:blanket share
350,22,4,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.8242,0.841,0.422,0.433,True,True,Juno->Vale:shade cloth bow
352,23,4,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.841,0.8578,0.433,0.444,True,True,Milo->Ari:blanket share
354,23,4,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.841,0.8578,0.433,0.444,True,True,Juno->Vale:shade cloth bow
356,23,4,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.8242,0.841,0.422,0.433,True,True,Dax->Bea:gear-wash thanks
358,23,4,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.8242,0.841,0.422,0.433,True,True,Nia->Puck:lamp touch
360,23,4,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.841,0.8578,0.433,0.444,True,True,Rin->Kio:rope touch
362,23,4,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.841,0.8578,0.433,0.444,True,True,Ari->Milo:door-watch blessing
364,23,4,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.8284,0.8452,0.422,0.433,True,True,Vale->Juno:seed-count chant
366,23,4,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.8284,0.8452,0.422,0.433,True,True,Bea->Dax:valve pause
368,24,4,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.8452,0.862,0.433,0.444,True,True,Vale->Juno:seed-count chant
370,24,4,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.8452,0.862,0.433,0.444,True,True,Bea->Dax:valve pause
372,24,4,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.841,0.8578,0.433,0.444,True,True,Puck->Nia:net-knot thanks
374,24,4,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.841,0.8578,0.433,0.444,True,True,Kio->Rin:shared bowl
376,24,4,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.8578,0.8746,0.444,0.455,True,True,Milo->Ari:warm cup before work
378,24,4,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.8578,0.8746,0.444,0.455,True,True,Juno->Vale:cool hand sign
380,24,4,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.841,0.8578,0.433,0.444,True,True,Dax->Bea:orchid cup
382,24,4,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.841,0.8578,0.433,0.444,True,True,Nia->Puck:tea before crossing
384,25,4,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.8578,0.8746,0.444,0.455,True,True,Dax->Bea:orchid cup
386,25,4,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.8578,0.8746,0.444,0.455,True,True,Nia->Puck:tea before crossing
388,25,4,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.8578,0.8746,0.444,0.455,True,True,Rin->Kio:signal hush
390,25,4,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.8578,0.8746,0.444,0.455,True,True,Ari->Milo:blanket share
392,25,4,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.862,0.8788,0.444,0.455,True,True,Vale->Juno:shade cloth bow
394,25,4,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.862,0.8788,0.444,0.455,True,True,Bea->Dax:gear-wash thanks
396,25,4,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.8578,0.8746,0.444,0.455,True,True,Puck->Nia:lamp touch
398,25,4,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.8578,0.8746,0.444,0.455,True,True,Kio->Rin:rope touch
400,26,4,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.8746,0.8914,0.455,0.466,True,True,Puck->Nia:lamp touch
402,26,4,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.8746,0.8914,0.455,0.466,True,True,Kio->Rin:rope touch
404,26,4,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.8746,0.8914,0.455,0.466,True,True,Milo->Ari:door-watch blessing
406,26,4,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.8746,0.8914,0.455,0.466,True,True,Juno->Vale:seed-count chant
408,26,4,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.8746,0.8914,0.455,0.466,True,True,Dax->Bea:valve pause
410,26,4,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.8746,0.8914,0.455,0.466,True,True,Nia->Puck:net-knot thanks
412,26,4,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.8746,0.8914,0.455,0.466,True,True,Rin->Kio:shared bowl
414,26,4,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.8746,0.8914,0.455,0.466,True,True,Ari->Milo:warm cup before work
416,27,4,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.8914,0.9082,0.466,0.477,True,True,Rin->Kio:shared bowl
418,27,4,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.8914,0.9082,0.466,0.477,True,True,Ari->Milo:warm cup before work
420,27,4,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.8788,0.8956,0.455,0.466,True,True,Vale->Juno:cool hand sign
422,27,4,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.8788,0.8956,0.455,0.466,True,True,Bea->Dax:orchid cup
424,27,4,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.8914,0.9082,0.466,0.477,True,True,Puck->Nia:tea before crossing
426,27,4,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.8914,0.9082,0.466,0.477,True,True,Kio->Rin:signal hush
428,27,4,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.8914,0.9082,0.466,0.477,True,True,Milo->Ari:blanket share
430,27,4,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.8914,0.9082,0.466,0.477,True,True,Juno->Vale:shade cloth bow
432,28,4,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.9082,0.925,0.477,0.488,True,True,Milo->Ari:blanket share
434,28,4,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.9082,0.925,0.477,0.488,True,True,Juno->Vale:shade cloth bow
436,28,4,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.8914,0.9082,0.466,0.477,True,True,Dax->Bea:gear-wash thanks
438,28,4,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.8914,0.9082,0.466,0.477,True,True,Nia->Puck:lamp touch
440,28,4,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.9082,0.925,0.477,0.488,True,True,Rin->Kio:rope touch
442,28,4,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.9082,0.925,0.477,0.488,True,True,Ari->Milo:door-watch blessing
444,28,4,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.8956,0.9124,0.466,0.477,True,True,Vale->Juno:seed-count chant
446,28,4,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.8956,0.9124,0.466,0.477,True,True,Bea->Dax:valve pause
448,29,5,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.9124,0.925,0.477,0.488,True,True,Vale->Juno:cool hand sign
450,29,5,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.9124,0.925,0.477,0.488,True,True,Bea->Dax:orchid cup
452,29,5,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.9082,0.9208,0.477,0.488,True,True,Puck->Nia:tea before crossing
454,29,5,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.9082,0.9208,0.477,0.488,True,True,Kio->Rin:signal hush
456,29,5,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.925,0.9376,0.488,0.499,True,True,Milo->Ari:blanket share
458,29,5,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.925,0.9376,0.488,0.499,True,True,Juno->Vale:shade cloth bow
460,29,5,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.9082,0.9208,0.477,0.488,True,True,Dax->Bea:gear-wash thanks
462,29,5,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.9082,0.9208,0.477,0.488,True,True,Nia->Puck:lamp touch
464,30,5,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.9208,0.9334,0.488,0.499,True,True,Dax->Bea:gear-wash thanks
466,30,5,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.9208,0.9334,0.488,0.499,True,True,Nia->Puck:lamp touch
468,30,5,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.925,0.9376,0.488,0.499,True,True,Rin->Kio:rope touch
470,30,5,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.925,0.9376,0.488,0.499,True,True,Ari->Milo:door-watch blessing
472,30,5,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.925,0.9376,0.488,0.499,True,True,Vale->Juno:seed-count chant
474,30,5,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.925,0.9376,0.488,0.499,True,True,Bea->Dax:valve pause
476,30,5,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.9208,0.9334,0.488,0.499,True,True,Puck->Nia:net-knot thanks
478,30,5,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.9208,0.9334,0.488,0.499,True,True,Kio->Rin:shared bowl
480,31,5,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.9334,0.946,0.499,0.51,True,True,Puck->Nia:net-knot thanks
482,31,5,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.9334,0.946,0.499,0.51,True,True,Kio->Rin:shared bowl
484,31,5,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.9376,0.95,0.499,0.51,True,True,Milo->Ari:warm cup before work
486,31,5,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.9376,0.95,0.499,0.51,True,True,Juno->Vale:cool hand sign
488,31,5,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.9334,0.946,0.499,0.51,True,True,Dax->Bea:orchid cup
490,31,5,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.9334,0.946,0.499,0.51,True,True,Nia->Puck:tea before crossing
492,31,5,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.9376,0.95,0.499,0.51,True,True,Rin->Kio:signal hush
494,31,5,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.9376,0.95,0.499,0.51,True,True,Ari->Milo:blanket share
496,32,5,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.51,0.521,True,True,Rin->Kio:signal hush
498,32,5,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.51,0.521,True,True,Ari->Milo:blanket share
500,32,5,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.9376,0.95,0.499,0.51,True,True,Vale->Juno:shade cloth bow
502,32,5,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.9376,0.95,0.499,0.51,True,True,Bea->Dax:gear-wash thanks
504,32,5,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.946,0.95,0.51,0.521,True,True,Puck->Nia:lamp touch
506,32,5,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.946,0.95,0.51,0.521,True,True,Kio->Rin:rope touch
508,32,5,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.51,0.521,True,True,Milo->Ari:door-watch blessing
510,32,5,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.51,0.521,True,True,Juno->Vale:seed-count chant
512,33,5,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Milo->Ari:door-watch blessing
514,33,5,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Juno->Vale:seed-count chant
516,33,5,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.946,0.95,0.51,0.521,True,True,Dax->Bea:valve pause
518,33,5,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.946,0.95,0.51,0.521,True,True,Nia->Puck:net-knot thanks
520,33,5,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Rin->Kio:shared bowl
522,33,5,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Ari->Milo:warm cup before work
524,33,5,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.51,0.521,True,True,Vale->Juno:cool hand sign
526,33,5,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.51,0.521,True,True,Bea->Dax:orchid cup
528,34,5,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Vale->Juno:cool hand sign
530,34,5,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Bea->Dax:orchid cup
532,34,5,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Puck->Nia:tea before crossing
534,34,5,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Kio->Rin:signal hush
536,34,5,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Milo->Ari:blanket share
538,34,5,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Juno->Vale:shade cloth bow
540,34,5,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Dax->Bea:gear-wash thanks
542,34,5,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.521,0.532,True,True,Nia->Puck:lamp touch
544,35,5,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Dax->Bea:gear-wash thanks
546,35,5,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Nia->Puck:lamp touch
548,35,5,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Rin->Kio:rope touch
550,35,5,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Ari->Milo:door-watch blessing
552,35,5,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Vale->Juno:seed-count chant
554,35,5,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Bea->Dax:valve pause
556,35,5,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Puck->Nia:net-knot thanks
558,35,5,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.532,0.543,True,True,Kio->Rin:shared bowl
560,36,6,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Puck->Nia:tea before crossing
562,36,6,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Kio->Rin:signal hush
564,36,6,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Milo->Ari:blanket share
566,36,6,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Juno->Vale:shade cloth bow
568,36,6,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Dax->Bea:gear-wash thanks
570,36,6,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Nia->Puck:lamp touch
572,36,6,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Rin->Kio:rope touch
574,36,6,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Ari->Milo:door-watch blessing
576,37,6,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Rin->Kio:rope touch
578,37,6,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Ari->Milo:door-watch blessing
580,37,6,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Vale->Juno:seed-count chant
582,37,6,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.543,0.554,True,True,Bea->Dax:valve pause
584,37,6,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Puck->Nia:net-knot thanks
586,37,6,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Kio->Rin:shared bowl
588,37,6,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Milo->Ari:warm cup before work
590,37,6,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Juno->Vale:cool hand sign
592,38,6,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Milo->Ari:warm cup before work
594,38,6,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Juno->Vale:cool hand sign
596,38,6,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Dax->Bea:orchid cup
598,38,6,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Nia->Puck:tea before crossing
600,38,6,lichen_bridge,Rin,Kio,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Rin->Kio:signal hush
602,38,6,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Ari->Milo:blanket share
604,38,6,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Vale->Juno:shade cloth bow
606,38,6,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.554,0.565,True,True,Bea->Dax:gear-wash thanks
608,39,6,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Vale->Juno:shade cloth bow
610,39,6,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Bea->Dax:gear-wash thanks
612,39,6,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Puck->Nia:lamp touch
614,39,6,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Kio->Rin:rope touch
616,39,6,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Milo->Ari:door-watch blessing
618,39,6,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Juno->Vale:seed-count chant
620,39,6,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Dax->Bea:valve pause
622,39,6,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.565,0.576,True,True,Nia->Puck:net-knot thanks
624,40,6,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Dax->Bea:valve pause
626,40,6,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Nia->Puck:net-knot thanks
628,40,6,lichen_bridge,Rin,Kio,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Rin->Kio:shared bowl
630,40,6,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Ari->Milo:warm cup before work
632,40,6,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Vale->Juno:cool hand sign
634,40,6,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Bea->Dax:orchid cup
636,40,6,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Puck->Nia:tea before crossing
638,40,6,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.576,0.587,True,True,Kio->Rin:signal hush
640,41,6,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.587,0.598,True,True,Puck->Nia:tea before crossing
642,41,6,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.587,0.598,True,True,Kio->Rin:signal hush
644,41,6,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.587,0.598,True,True,Milo->Ari:blanket share
646,41,6,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.587,0.598,True,True,Juno->Vale:shade cloth bow
648,41,6,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.587,0.598,True,True,Dax->Bea:gear-wash thanks
650,41,6,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.587,0.598,True,True,Nia->Puck:lamp touch
652,41,6,lichen_bridge,Rin,Kio,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.587,0.598,True,True,Rin->Kio:rope touch
654,41,6,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.587,0.598,True,True,Ari->Milo:door-watch blessing
