tick_id,day,week,settlement_id,resident_id,work_site,forecast_weather,planned_action,risk_before,risk_after,productivity_before,productivity_after,shelter_route_used,tool_protection,plan_visible,bounded_weather_risk
224,15,3,orchid_engine,Bea,engine ring,engine heat,normal work with forecast check,0.297994,0.237994,0.638,0.652,False,True,True,True
225,15,3,moss_ward,Fay,rain gate,rain,normal work with forecast check,0.298119,0.238119,0.71,0.724,False,True,True,True
226,15,3,glass_harbor,Puck,net room,clear,normal work with forecast check,0.29804,0.23804,0.71,0.724,False,True,True,True
227,15,3,cinder_garden,Wren,ember bed,cold night,normal work with forecast check,0.262167,0.202167,0.638,0.652,False,True,True,True
228,15,3,lichen_bridge,Kio,signal post,hail,short weather-bounded work shift,0.540591,0.410591,0.622,0.628,True,True,True,True
229,15,3,orchid_engine,Cai,gear wash,engine heat,normal work with forecast check,0.296456,0.236456,0.734,0.748,False,True,True,True
230,15,3,moss_ward,Milo,moss lane,rain,normal work with forecast check,0.29642,0.23642,0.734,0.748,False,True,True,True
231,15,3,glass_harbor,Sera,salt steps,clear,normal work with forecast check,0.26592,0.20592,0.638,0.652,False,True,True,True
232,15,3,cinder_garden,Juno,seed shelf,cold night,normal work with forecast check,0.298209,0.238209,0.614,0.628,False,True,True,True
233,15,3,lichen_bridge,Luma,rope bridge,hail,delay exposed work and use shelter route,0.538345,0.338345,0.67,0.652,True,True,True,True
234,15,3,orchid_engine,Dax,orchid bay,engine heat,normal work with forecast check,0.29609,0.23609,0.71,0.724,False,True,True,True
235,15,3,moss_ward,Tala,tool nook,rain,normal work with forecast check,0.263271,0.203271,0.638,0.652,False,True,True,True
236,15,3,glass_harbor,Nia,lamp pier,clear,normal work with forecast check,0.296742,0.236742,0.638,0.652,False,True,True,True
237,15,3,cinder_garden,Pax,ash path,cold night,normal work with forecast check,0.301166,0.241166,0.614,0.628,False,True,True,True
238,15,3,lichen_bridge,Rin,lichen wall,hail,short weather-bounded work shift,0.538798,0.408798,0.694,0.7,True,True,True,True
239,15,3,orchid_engine,Eli,engine ring,engine heat,normal work with forecast check,0.264755,0.204755,0.71,0.724,False,True,True,True
240,16,3,glass_harbor,Nia,salt steps,sleet,delay exposed work and use shelter route,0.525146,0.325146,0.652,0.634,True,True,True,True
241,16,3,cinder_garden,Pax,seed shelf,clear,normal work with forecast check,0.289621,0.229621,0.628,0.642,False,True,True,True
242,16,3,lichen_bridge,Rin,rope bridge,cold fog,short weather-bounded work shift,0.52717,0.39717,0.7,0.706,True,True,True,True
243,16,3,orchid_engine,Eli,orchid bay,drizzle,normal work with forecast check,0.26,0.2,0.724,0.738,False,True,True,True
244,16,3,moss_ward,Ari,tool nook,mist,normal work with forecast check,0.30121,0.24121,0.724,0.738,False,True,True,True
245,16,3,glass_harbor,Oren,lamp pier,sleet,short weather-bounded work shift,0.54203,0.41203,0.724,0.73,True,False,True,True
246,16,3,cinder_garden,Vale,ash path,clear,normal work with forecast check,0.303329,0.243329,0.7,0.714,False,True,True,True
247,16,3,lichen_bridge,Sol,lichen wall,cold fog,short weather-bounded work shift,0.509087,0.379087,0.724,0.73,True,True,True,True
248,16,3,orchid_engine,Bea,engine ring,drizzle,normal work with forecast check,0.300954,0.240954,0.652,0.666,False,True,True,True
249,16,3,moss_ward,Fay,rain gate,mist,normal work with forecast check,0.301079,0.241079,0.724,0.738,False,True,True,True
250,16,3,glass_harbor,Puck,net room,sleet,short weather-bounded work shift,0.54172,0.41172,0.724,0.73,True,False,True,True
251,16,3,cinder_garden,Wren,ember bed,clear,normal work with forecast check,0.265127,0.205127,0.652,0.666,False,True,True,True
252,16,3,lichen_bridge,Kio,signal post,cold fog,delay exposed work and use shelter route,0.544271,0.344271,0.628,0.61,True,True,True,True
253,16,3,orchid_engine,Cai,gear wash,drizzle,normal work with forecast check,0.299416,0.239416,0.748,0.762,False,True,True,True
254,16,3,moss_ward,Milo,moss lane,mist,normal work with forecast check,0.29938,0.23938,0.748,0.762,False,True,True,True
255,16,3,glass_harbor,Sera,salt steps,sleet,delay exposed work and use shelter route,0.5,0.3,0.652,0.634,True,True,True,True
256,17,3,lichen_bridge,Kio,lichen wall,clear,normal work with forecast check,0.292643,0.232643,0.61,0.624,False,True,True,True
257,17,3,orchid_engine,Cai,engine ring,cold draft,normal work with forecast check,0.287883,0.227883,0.762,0.776,False,True,True,True
258,17,3,moss_ward,Milo,rain gate,wind,normal work with forecast check,0.287802,0.227802,0.762,0.776,False,True,True,True
259,17,3,glass_harbor,Sera,net room,fog,normal work with forecast check,0.26,0.2,0.634,0.648,False,True,True,True
260,17,3,cinder_garden,Juno,ember bed,dust wind,short weather-bounded work shift,0.541889,0.411889,0.628,0.634,True,False,True,True
261,17,3,lichen_bridge,Luma,signal post,clear,normal work with forecast check,0.301305,0.241305,0.652,0.666,False,True,True,True
262,17,3,orchid_engine,Dax,gear wash,cold draft,normal work with forecast check,0.29905,0.23905,0.724,0.738,False,True,True,True
263,17,3,moss_ward,Tala,moss lane,wind,normal work with forecast check,0.266231,0.206231,0.652,0.666,False,True,True,True
264,17,3,glass_harbor,Nia,salt steps,fog,normal work with forecast check,0.288106,0.228106,0.634,0.648,False,True,True,True
265,17,3,cinder_garden,Pax,seed shelf,dust wind,delay exposed work and use shelter route,0.533301,0.333301,0.642,0.624,True,True,True,True
266,17,3,lichen_bridge,Rin,rope bridge,clear,normal work with forecast check,0.29013,0.23013,0.706,0.72,False,True,True,True
267,17,3,orchid_engine,Eli,orchid bay,cold draft,normal work with forecast check,0.26296,0.20296,0.738,0.752,False,True,True,True
268,17,3,moss_ward,Ari,tool nook,wind,normal work with forecast check,0.30417,0.24417,0.738,0.752,False,True,True,True
269,17,3,glass_harbor,Oren,lamp pier,fog,normal work with forecast check,0.30499,0.24499,0.73,0.744,False,True,True,True
270,17,3,cinder_garden,Vale,ash path,dust wind,short weather-bounded work shift,0.547009,0.417009,0.714,0.72,True,False,True,True
271,17,3,lichen_bridge,Sol,lichen wall,clear,normal work with forecast check,0.260732,0.200732,0.73,0.744,False,True,True,True
272,18,3,moss_ward,Ari,moss lane,clear,normal work with forecast check,0.292542,0.232542,0.752,0.766,False,True,True,True
273,18,3,glass_harbor,Oren,salt steps,spray,normal work with forecast check,0.293405,0.233405,0.744,0.758,False,True,True,True
274,18,3,cinder_garden,Vale,seed shelf,heat,normal work with forecast check,0.295381,0.235381,0.72,0.734,False,True,True,True
275,18,3,lichen_bridge,Sol,rope bridge,rain,normal work with forecast check,0.26,0.2,0.744,0.758,False,True,True,True
276,18,3,orchid_engine,Bea,orchid bay,clear,normal work with forecast check,0.303914,0.243914,0.666,0.68,False,True,True,True
277,18,3,moss_ward,Fay,tool nook,clear,normal work with forecast check,0.304039,0.244039,0.738,0.752,False,True,True,True
278,18,3,glass_harbor,Puck,lamp pier,spray,normal work with forecast check,0.30468,0.24468,0.73,0.744,False,True,True,True
279,18,3,cinder_garden,Wren,ash path,heat,normal work with forecast check,0.268087,0.208087,0.666,0.68,False,True,True,True
280,18,3,lichen_bridge,Kio,lichen wall,rain,normal work with forecast check,0.295603,0.235603,0.624,0.638,False,True,True,True
281,18,3,orchid_engine,Cai,engine ring,clear,normal work with forecast check,0.290843,0.230843,0.776,0.79,False,True,True,True
282,18,3,moss_ward,Milo,rain gate,clear,normal work with forecast check,0.290762,0.230762,0.776,0.79,False,True,True,True
283,18,3,glass_harbor,Sera,net room,spray,normal work with forecast check,0.26296,0.20296,0.648,0.662,False,True,True,True
284,18,3,cinder_garden,Juno,ember bed,heat,normal work with forecast check,0.304849,0.244849,0.634,0.648,False,True,True,True
285,18,3,lichen_bridge,Luma,signal post,rain,normal work with forecast check,0.304265,0.244265,0.666,0.68,False,True,True,True
286,18,3,orchid_engine,Dax,gear wash,clear,normal work with forecast check,0.30201,0.24201,0.738,0.752,False,True,True,True
287,18,3,moss_ward,Tala,moss lane,clear,normal work with forecast check,0.26,0.2,0.666,0.68,False,True,True,True
288,19,3,cinder_garden,Juno,ash path,dry gale,delay exposed work and use shelter route,0.533221,0.333221,0.648,0.63,True,True,True,True
289,19,3,lichen_bridge,Luma,lichen wall,crosswind,normal work with forecast check,0.292714,0.232714,0.68,0.694,False,True,True,True
290,19,3,orchid_engine,Dax,engine ring,steam leak,short weather-bounded work shift,0.530382,0.400382,0.752,0.758,True,False,True,True
291,19,3,moss_ward,Tala,rain gate,cold rain,delay exposed work and use shelter route,0.5,0.3,0.68,0.662,True,True,True,True
292,19,3,glass_harbor,Nia,net room,wind,normal work with forecast check,0.291066,0.231066,0.648,0.662,False,True,True,True
293,19,3,cinder_garden,Pax,ember bed,dry gale,short weather-bounded work shift,0.536981,0.406981,0.624,0.63,True,True,True,True
294,19,3,lichen_bridge,Rin,signal post,crosswind,normal work with forecast check,0.29309,0.23309,0.72,0.734,False,True,True,True
295,19,3,orchid_engine,Eli,gear wash,steam leak,short weather-bounded work shift,0.50664,0.37664,0.752,0.758,True,False,True,True
296,19,3,moss_ward,Ari,moss lane,cold rain,short weather-bounded work shift,0.536222,0.406222,0.766,0.772,True,True,True,True
297,19,3,glass_harbor,Oren,salt steps,wind,normal work with forecast check,0.296365,0.236365,0.758,0.772,False,True,True,True
298,19,3,cinder_garden,Vale,seed shelf,dry gale,short weather-bounded work shift,0.539061,0.409061,0.734,0.74,True,True,True,True
299,19,3,lichen_bridge,Sol,rope bridge,crosswind,normal work with forecast check,0.26296,0.20296,0.758,0.772,False,True,True,True
300,19,3,orchid_engine,Bea,orchid bay,steam leak,delay exposed work and use shelter route,0.547594,0.347594,0.68,0.662,True,True,True,True
301,19,3,moss_ward,Fay,tool nook,cold rain,short weather-bounded work shift,0.547719,0.417719,0.752,0.758,True,True,True,True
302,19,3,glass_harbor,Puck,lamp pier,wind,normal work with forecast check,0.30764,0.24764,0.744,0.758,False,True,True,True
303,19,3,cinder_garden,Wren,ash path,dry gale,delay exposed work and use shelter route,0.5,0.3,0.68,0.662,True,True,True,True
304,20,3,orchid_engine,Bea,gear wash,engine heat,normal work with forecast check,0.295965,0.235965,0.662,0.676,False,True,True,True
305,20,3,moss_ward,Fay,moss lane,rain,normal work with forecast check,0.296128,0.236128,0.758,0.772,False,True,True,True
306,20,3,glass_harbor,Puck,salt steps,clear,normal work with forecast check,0.296011,0.236011,0.758,0.772,False,True,True,True
307,20,3,cinder_garden,Wren,seed shelf,cold night,normal work with forecast check,0.26,0.2,0.662,0.676,False,True,True,True
308,20,3,lichen_bridge,Kio,rope bridge,hail,short weather-bounded work shift,0.539283,0.409283,0.638,0.644,True,True,True,True
309,20,3,orchid_engine,Cai,orchid bay,engine heat,normal work with forecast check,0.293803,0.233803,0.79,0.804,False,True,True,True
310,20,3,moss_ward,Milo,tool nook,rain,normal work with forecast check,0.293722,0.233722,0.79,0.804,False,True,True,True
311,20,3,glass_harbor,Sera,lamp pier,clear,normal work with forecast check,0.26592,0.20592,0.662,0.676,False,True,True,True
312,20,3,cinder_garden,Juno,ash path,cold night,normal work with forecast check,0.296181,0.236181,0.63,0.644,False,True,True,True
313,20,3,lichen_bridge,Luma,lichen wall,hail,delay exposed work and use shelter route,0.536394,0.336394,0.694,0.676,True,True,True,True
314,20,3,orchid_engine,Dax,engine ring,engine heat,normal work with forecast check,0.293342,0.233342,0.758,0.772,False,True,True,True
315,20,3,moss_ward,Tala,rain gate,rain,normal work with forecast check,0.26296,0.20296,0.662,0.676,False,True,True,True
316,20,3,glass_harbor,Nia,net room,clear,normal work with forecast check,0.294026,0.234026,0.662,0.676,False,True,True,True
317,20,3,cinder_garden,Pax,ember bed,cold night,normal work with forecast check,0.299941,0.239941,0.63,0.644,False,True,True,True
318,20,3,lichen_bridge,Rin,signal post,hail,short weather-bounded work shift,0.53677,0.40677,0.734,0.74,True,True,True,True
319,20,3,orchid_engine,Eli,gear wash,engine heat,normal work with forecast check,0.26,0.2,0.758,0.772,False,True,True,True
320,21,3,glass_harbor,Nia,lamp pier,sleet,delay exposed work and use shelter route,0.522398,0.322398,0.676,0.658,True,True,True,True
321,21,3,cinder_garden,Pax,ash path,clear,normal work with forecast check,0.288313,0.228313,0.644,0.658,False,True,True,True
322,21,3,lichen_bridge,Rin,lichen wall,cold fog,short weather-bounded work shift,0.525142,0.395142,0.74,0.746,True,True,True,True
323,21,3,orchid_engine,Eli,engine ring,drizzle,normal work with forecast check,0.26,0.2,0.772,0.786,False,True,True,True
324,21,3,moss_ward,Ari,rain gate,mist,normal work with forecast check,0.299182,0.239182,0.772,0.786,False,True,True,True
325,21,3,glass_harbor,Oren,net room,sleet,short weather-bounded work shift,0.540045,0.410045,0.772,0.778,True,False,True,True
326,21,3,cinder_garden,Vale,ember bed,clear,normal work with forecast check,0.302021,0.242021,0.74,0.754,False,True,True,True
327,21,3,lichen_bridge,Sol,signal post,cold fog,short weather-bounded work shift,0.50664,0.37664,0.772,0.778,True,True,True,True
328,21,3,orchid_engine,Bea,gear wash,drizzle,normal work with forecast check,0.298925,0.238925,0.676,0.69,False,True,True,True
329,21,3,moss_ward,Fay,moss lane,mist,normal work with forecast check,0.299088,0.239088,0.772,0.786,False,True,True,True
330,21,3,glass_harbor,Puck,salt steps,sleet,short weather-bounded work shift,0.539691,0.409691,0.772,0.778,True,False,True,True
331,21,3,cinder_garden,Wren,seed shelf,clear,normal work with forecast check,0.26296,0.20296,0.676,0.69,False,True,True,True
332,21,3,lichen_bridge,Kio,rope bridge,cold fog,delay exposed work and use shelter route,0.542963,0.342963,0.644,0.626,True,True,True,True
333,21,3,orchid_engine,Cai,orchid bay,drizzle,normal work with forecast check,0.296763,0.236763,0.804,0.818,False,True,True,True
334,21,3,moss_ward,Milo,tool nook,mist,normal work with forecast check,0.296682,0.236682,0.804,0.818,False,True,True,True
335,21,3,glass_harbor,Sera,lamp pier,sleet,delay exposed work and use shelter route,0.5,0.3,0.676,0.658,True,True,True,True
336,22,4,lichen_bridge,Kio,signal post,clear,normal work with forecast check,0.291334,0.231334,0.626,0.64,False,True,True,True
337,22,4,orchid_engine,Cai,gear wash,cold draft,normal work with forecast check,0.285134,0.225134,0.818,0.832,False,True,True,True
338,22,4,moss_ward,Milo,moss lane,wind,normal work with forecast check,0.285054,0.225054,0.818,0.832,False,True,True,True
339,22,4,glass_harbor,Sera,salt steps,fog,normal work with forecast check,0.26,0.2,0.658,0.672,False,True,True,True
340,22,4,cinder_garden,Juno,seed shelf,dust wind,short weather-bounded work shift,0.539861,0.409861,0.644,0.65,True,False,True,True
341,22,4,lichen_bridge,Luma,rope bridge,clear,normal work with forecast check,0.299354,0.239354,0.676,0.69,False,True,True,True
342,22,4,orchid_engine,Dax,orchid bay,cold draft,normal work with forecast check,0.296302,0.236302,0.772,0.786,False,True,True,True
343,22,4,moss_ward,Tala,tool nook,wind,normal work with forecast check,0.26592,0.20592,0.676,0.69,False,True,True,True
344,22,4,glass_harbor,Nia,lamp pier,fog,normal work with forecast check,0.285358,0.225358,0.658,0.672,False,True,True,True
345,22,4,cinder_garden,Pax,ash path,dust wind,delay exposed work and use shelter route,0.531993,0.331993,0.658,0.64,True,True,True,True
346,22,4,lichen_bridge,Rin,lichen wall,clear,normal work with forecast check,0.288102,0.228102,0.746,0.76,False,True,True,True
347,22,4,orchid_engine,Eli,engine ring,cold draft,normal work with forecast check,0.26296,0.20296,0.786,0.8,False,True,True,True
348,22,4,moss_ward,Ari,rain gate,wind,normal work with forecast check,0.302142,0.242142,0.786,0.8,False,True,True,True
349,22,4,glass_harbor,Oren,net room,fog,normal work with forecast check,0.303005,0.243005,0.778,0.792,False,True,True,True
350,22,4,cinder_garden,Vale,ember bed,dust wind,short weather-bounded work shift,0.545701,0.415701,0.754,0.76,True,False,True,True
351,22,4,lichen_bridge,Sol,signal post,clear,normal work with forecast check,0.26,0.2,0.778,0.792,False,True,True,True
