tick_id,day,session_id,settlement_id,avatar_x_before,avatar_y_before,click_x,click_y,avatar_x_after,avatar_y_after,movement_command,canvas_state_mutated,collision_checked,pointer_event_visible,localstorage_written,no_llm_call
260,15,canvas-session-003,cinder_garden,242,271,114,231,224,253,pointer-click:seed_shelf,True,True,True,True,True
261,15,canvas-session-003,lichen_bridge,273,273,242,0,255,255,pointer-click:signal_post,True,True,True,True,True
262,15,canvas-session-003,orchid_engine,289,174,447,177,307,177,pointer-click:orchid_bay,True,True,True,True,True
263,15,canvas-session-003,moss_ward,248,169,96,326,230,187,pointer-click:rain_gate,True,True,True,True,True
264,15,canvas-session-003,glass_harbor,300,212,305,215,305,215,pointer-click:net_room,True,True,True,True,True
265,15,canvas-session-003,cinder_garden,224,253,385,256,242,256,pointer-click:shade_tent,True,True,True,True,True
266,15,canvas-session-003,lichen_bridge,255,255,70,309,237,273,pointer-click:rope_bridge,True,True,True,True,True
267,15,canvas-session-003,orchid_engine,307,177,319,310,319,195,pointer-click:gear_wash,True,True,True,True,True
268,15,canvas-session-003,moss_ward,230,187,392,115,248,169,pointer-click:root_alcove,True,True,True,True,True
269,15,canvas-session-003,glass_harbor,305,215,129,360,287,233,pointer-click:lamp_pier,True,True,True,True,True
270,16,canvas-session-003,lichen_bridge,237,273,379,214,255,255,pointer-click:meal_room,True,True,True,True,True
271,16,canvas-session-003,orchid_engine,319,195,152,139,301,177,pointer-click:engine_ring,True,True,True,True,True
272,16,canvas-session-003,moss_ward,248,169,253,172,253,172,pointer-click:blanket_room,True,True,True,True,True
273,16,canvas-session-003,glass_harbor,287,233,450,131,305,215,pointer-click:fog_rail,True,True,True,True,True
274,16,canvas-session-003,cinder_garden,242,256,78,234,224,238,pointer-click:seed_shelf,True,True,True,True,True
275,16,canvas-session-003,lichen_bridge,255,255,247,3,247,237,pointer-click:signal_post,True,True,True,True,True
276,16,canvas-session-003,orchid_engine,301,177,452,180,319,180,pointer-click:orchid_bay,True,True,True,True,True
277,16,canvas-session-003,moss_ward,253,172,101,329,235,190,pointer-click:rain_gate,True,True,True,True,True
278,16,canvas-session-003,glass_harbor,305,215,310,218,310,218,pointer-click:net_room,True,True,True,True,True
279,16,canvas-session-003,cinder_garden,224,238,390,259,242,256,pointer-click:shade_tent,True,True,True,True,True
280,16,canvas-session-003,lichen_bridge,247,237,75,312,229,255,pointer-click:rope_bridge,True,True,True,True,True
281,16,canvas-session-003,orchid_engine,319,180,324,272,324,198,pointer-click:gear_wash,True,True,True,True,True
282,16,canvas-session-003,moss_ward,235,190,397,77,253,172,pointer-click:root_alcove,True,True,True,True,True
283,16,canvas-session-003,glass_harbor,310,218,93,322,292,236,pointer-click:lamp_pier,True,True,True,True,True
284,16,canvas-session-003,cinder_garden,242,256,218,335,224,274,pointer-click:ash_path,True,True,True,True,True
285,16,canvas-session-003,lichen_bridge,229,255,391,188,247,237,pointer-click:meal_room,True,True,True,True,True
286,16,canvas-session-003,orchid_engine,324,198,164,113,306,180,pointer-click:engine_ring,True,True,True,True,True
287,16,canvas-session-003,moss_ward,253,172,265,146,265,154,pointer-click:blanket_room,True,True,True,True,True
288,17,canvas-session-003,cinder_garden,224,274,83,237,206,256,pointer-click:seed_shelf,True,True,True,True,True
289,17,canvas-session-003,lichen_bridge,247,237,252,6,252,219,pointer-click:signal_post,True,True,True,True,True
290,17,canvas-session-003,orchid_engine,306,180,457,183,324,183,pointer-click:orchid_bay,True,True,True,True,True
291,17,canvas-session-003,moss_ward,265,154,106,332,247,172,pointer-click:rain_gate,True,True,True,True,True
292,17,canvas-session-003,glass_harbor,292,236,274,180,274,218,pointer-click:net_room,True,True,True,True,True
293,17,canvas-session-003,cinder_garden,206,256,395,221,224,238,pointer-click:shade_tent,True,True,True,True,True
294,17,canvas-session-003,lichen_bridge,252,219,80,274,234,237,pointer-click:rope_bridge,True,True,True,True,True
295,17,canvas-session-003,orchid_engine,324,183,329,275,329,201,pointer-click:gear_wash,True,True,True,True,True
296,17,canvas-session-003,moss_ward,247,172,402,80,265,154,pointer-click:root_alcove,True,True,True,True,True
297,17,canvas-session-003,glass_harbor,274,218,98,325,256,236,pointer-click:lamp_pier,True,True,True,True,True
298,17,canvas-session-003,cinder_garden,224,238,223,338,223,256,pointer-click:ash_path,True,True,True,True,True
299,17,canvas-session-003,lichen_bridge,234,237,396,191,252,219,pointer-click:meal_room,True,True,True,True,True
300,17,canvas-session-003,orchid_engine,329,201,169,116,311,183,pointer-click:engine_ring,True,True,True,True,True
301,17,canvas-session-003,moss_ward,265,154,229,149,247,149,pointer-click:blanket_room,True,True,True,True,True
302,17,canvas-session-003,glass_harbor,256,236,426,108,274,218,pointer-click:fog_rail,True,True,True,True,True
303,17,canvas-session-003,cinder_garden,223,256,95,211,205,238,pointer-click:seed_shelf,True,True,True,True,True
304,17,canvas-session-003,lichen_bridge,252,219,264,364,264,237,pointer-click:signal_post,True,True,True,True,True
305,17,canvas-session-003,orchid_engine,311,183,469,157,329,165,pointer-click:orchid_bay,True,True,True,True,True
306,18,canvas-session-003,glass_harbor,274,218,279,183,279,200,pointer-click:net_room,True,True,True,True,True
307,18,canvas-session-003,cinder_garden,205,238,400,224,223,224,pointer-click:shade_tent,True,True,True,True,True
308,18,canvas-session-003,lichen_bridge,264,237,85,277,246,255,pointer-click:rope_bridge,True,True,True,True,True
309,18,canvas-session-003,orchid_engine,329,165,334,278,334,183,pointer-click:gear_wash,True,True,True,True,True
310,18,canvas-session-003,moss_ward,247,149,366,83,265,131,pointer-click:root_alcove,True,True,True,True,True
311,18,canvas-session-003,glass_harbor,279,200,103,328,261,218,pointer-click:lamp_pier,True,True,True,True,True
312,18,canvas-session-003,cinder_garden,223,224,228,341,228,242,pointer-click:ash_path,True,True,True,True,True
313,18,canvas-session-003,lichen_bridge,246,255,401,194,264,237,pointer-click:meal_room,True,True,True,True,True
314,18,canvas-session-003,orchid_engine,334,183,174,119,316,165,pointer-click:engine_ring,True,True,True,True,True
315,18,canvas-session-003,moss_ward,265,131,234,152,247,149,pointer-click:blanket_room,True,True,True,True,True
316,18,canvas-session-003,glass_harbor,261,218,431,111,279,200,pointer-click:fog_rail,True,True,True,True,True
317,18,canvas-session-003,cinder_garden,228,242,100,214,210,224,pointer-click:seed_shelf,True,True,True,True,True
318,18,canvas-session-003,lichen_bridge,264,237,269,367,269,255,pointer-click:signal_post,True,True,True,True,True
319,18,canvas-session-003,orchid_engine,316,165,433,160,334,160,pointer-click:orchid_bay,True,True,True,True,True
320,18,canvas-session-003,moss_ward,247,149,82,309,229,167,pointer-click:rain_gate,True,True,True,True,True
321,18,canvas-session-003,glass_harbor,279,200,291,198,291,198,pointer-click:net_room,True,True,True,True,True
322,18,canvas-session-003,cinder_garden,210,224,412,239,228,239,pointer-click:shade_tent,True,True,True,True,True
323,18,canvas-session-003,lichen_bridge,269,255,97,292,251,273,pointer-click:rope_bridge,True,True,True,True,True
324,19,canvas-session-004,moss_ward,229,167,371,86,247,149,pointer-click:root_alcove,True,True,True,True,True
325,19,canvas-session-004,glass_harbor,291,198,108,331,273,216,pointer-click:lamp_pier,True,True,True,True,True
326,19,canvas-session-004,cinder_garden,228,239,233,344,233,257,pointer-click:ash_path,True,True,True,True,True
327,19,canvas-session-004,lichen_bridge,251,273,406,197,269,255,pointer-click:meal_room,True,True,True,True,True
328,19,canvas-session-004,orchid_engine,334,160,138,122,316,142,pointer-click:engine_ring,True,True,True,True,True
329,19,canvas-session-004,moss_ward,247,149,239,155,239,155,pointer-click:blanket_room,True,True,True,True,True
330,19,canvas-session-004,glass_harbor,273,216,436,114,291,198,pointer-click:fog_rail,True,True,True,True,True
331,19,canvas-session-004,cinder_garden,233,257,105,217,215,239,pointer-click:seed_shelf,True,True,True,True,True
332,19,canvas-session-004,lichen_bridge,269,255,274,370,274,273,pointer-click:signal_post,True,True,True,True,True
333,19,canvas-session-004,orchid_engine,316,142,438,163,334,160,pointer-click:orchid_bay,True,True,True,True,True
334,19,canvas-session-004,moss_ward,239,155,87,312,221,173,pointer-click:rain_gate,True,True,True,True,True
335,19,canvas-session-004,glass_harbor,291,198,296,201,296,201,pointer-click:net_room,True,True,True,True,True
336,19,canvas-session-004,cinder_garden,215,239,417,242,233,242,pointer-click:shade_tent,True,True,True,True,True
337,19,canvas-session-004,lichen_bridge,274,273,61,295,256,291,pointer-click:rope_bridge,True,True,True,True,True
338,19,canvas-session-004,orchid_engine,334,160,310,296,316,178,pointer-click:gear_wash,True,True,True,True,True
339,19,canvas-session-004,moss_ward,221,173,383,101,239,155,pointer-click:root_alcove,True,True,True,True,True
340,19,canvas-session-004,glass_harbor,296,201,120,346,278,219,pointer-click:lamp_pier,True,True,True,True,True
341,19,canvas-session-004,cinder_garden,233,242,245,359,245,260,pointer-click:ash_path,True,True,True,True,True
342,20,canvas-session-004,orchid_engine,316,178,143,125,298,160,pointer-click:engine_ring,True,True,True,True,True
343,20,canvas-session-004,moss_ward,239,155,244,158,244,158,pointer-click:blanket_room,True,True,True,True,True
344,20,canvas-session-004,glass_harbor,278,219,441,117,296,201,pointer-click:fog_rail,True,True,True,True,True
345,20,canvas-session-004,cinder_garden,245,260,110,220,227,242,pointer-click:seed_shelf,True,True,True,True,True
346,20,canvas-session-004,lichen_bridge,256,291,238,373,238,309,pointer-click:signal_post,True,True,True,True,True
347,20,canvas-session-004,orchid_engine,298,160,443,166,316,166,pointer-click:orchid_bay,True,True,True,True,True
348,20,canvas-session-004,moss_ward,244,158,92,315,226,176,pointer-click:rain_gate,True,True,True,True,True
349,20,canvas-session-004,glass_harbor,296,201,301,204,301,204,pointer-click:net_room,True,True,True,True,True
350,20,canvas-session-004,cinder_garden,227,242,422,245,245,245,pointer-click:shade_tent,True,True,True,True,True
351,20,canvas-session-004,lichen_bridge,238,309,66,298,220,298,pointer-click:rope_bridge,True,True,True,True,True
352,20,canvas-session-004,orchid_engine,316,166,315,299,315,184,pointer-click:gear_wash,True,True,True,True,True
353,20,canvas-session-004,moss_ward,226,176,388,104,244,158,pointer-click:root_alcove,True,True,True,True,True
354,20,canvas-session-004,glass_harbor,301,204,125,349,283,222,pointer-click:lamp_pier,True,True,True,True,True
355,20,canvas-session-004,cinder_garden,245,245,209,362,227,263,pointer-click:ash_path,True,True,True,True,True
356,20,canvas-session-004,lichen_bridge,220,298,382,215,238,280,pointer-click:meal_room,True,True,True,True,True
357,20,canvas-session-004,orchid_engine,315,184,155,140,297,166,pointer-click:engine_ring,True,True,True,True,True
358,20,canvas-session-004,moss_ward,244,158,256,173,256,173,pointer-click:blanket_room,True,True,True,True,True
359,20,canvas-session-004,glass_harbor,283,222,453,132,301,204,pointer-click:fog_rail,True,True,True,True,True
360,21,canvas-session-004,lichen_bridge,238,280,243,376,243,298,pointer-click:signal_post,True,True,True,True,True
361,21,canvas-session-004,orchid_engine,297,166,448,169,315,169,pointer-click:orchid_bay,True,True,True,True,True
362,21,canvas-session-004,moss_ward,256,173,97,318,238,191,pointer-click:rain_gate,True,True,True,True,True
363,21,canvas-session-004,glass_harbor,301,204,306,207,306,207,pointer-click:net_room,True,True,True,True,True
364,21,canvas-session-004,cinder_garden,227,263,386,248,245,248,pointer-click:shade_tent,True,True,True,True,True
365,21,canvas-session-004,lichen_bridge,243,298,71,301,225,301,pointer-click:rope_bridge,True,True,True,True,True
366,21,canvas-session-004,orchid_engine,315,169,320,302,320,187,pointer-click:gear_wash,True,True,True,True,True
367,21,canvas-session-004,moss_ward,238,191,393,107,256,173,pointer-click:root_alcove,True,True,True,True,True
368,21,canvas-session-004,glass_harbor,306,207,130,352,288,225,pointer-click:lamp_pier,True,True,True,True,True
369,21,canvas-session-004,cinder_garden,245,248,214,365,227,266,pointer-click:ash_path,True,True,True,True,True
370,21,canvas-session-004,lichen_bridge,225,301,387,218,243,283,pointer-click:meal_room,True,True,True,True,True
371,21,canvas-session-004,orchid_engine,320,187,160,143,302,169,pointer-click:engine_ring,True,True,True,True,True
372,21,canvas-session-004,moss_ward,256,173,261,176,261,176,pointer-click:blanket_room,True,True,True,True,True
373,21,canvas-session-004,glass_harbor,288,225,417,135,306,207,pointer-click:fog_rail,True,True,True,True,True
374,21,canvas-session-004,cinder_garden,227,266,86,238,209,248,pointer-click:seed_shelf,True,True,True,True,True
375,21,canvas-session-004,lichen_bridge,243,283,255,7,255,265,pointer-click:signal_post,True,True,True,True,True
376,21,canvas-session-004,orchid_engine,302,169,460,184,320,184,pointer-click:orchid_bay,True,True,True,True,True
377,21,canvas-session-004,moss_ward,261,176,109,292,243,194,pointer-click:rain_gate,True,True,True,True,True
378,22,canvas-session-004,cinder_garden,209,248,391,251,227,251,pointer-click:shade_tent,True,True,True,True,True
379,22,canvas-session-004,lichen_bridge,255,265,76,304,237,283,pointer-click:rope_bridge,True,True,True,True,True
380,22,canvas-session-004,orchid_engine,320,184,325,305,325,202,pointer-click:gear_wash,True,True,True,True,True
381,22,canvas-session-004,moss_ward,243,194,398,110,261,176,pointer-click:root_alcove,True,True,True,True,True
382,22,canvas-session-004,glass_harbor,306,207,94,355,288,225,pointer-click:lamp_pier,True,True,True,True,True
383,22,canvas-session-004,cinder_garden,227,251,219,368,219,269,pointer-click:ash_path,True,True,True,True,True
384,22,canvas-session-004,lichen_bridge,237,283,392,221,255,265,pointer-click:meal_room,True,True,True,True,True
385,22,canvas-session-004,orchid_engine,325,202,165,146,307,184,pointer-click:engine_ring,True,True,True,True,True
386,22,canvas-session-004,moss_ward,261,176,266,179,266,179,pointer-click:blanket_room,True,True,True,True,True
387,22,canvas-session-004,glass_harbor,288,225,422,138,306,207,pointer-click:fog_rail,True,True,True,True,True
388,22,canvas-session-004,cinder_garden,219,269,91,200,201,251,pointer-click:seed_shelf,True,True,True,True,True
389,22,canvas-session-004,lichen_bridge,255,265,260,353,260,283,pointer-click:signal_post,True,True,True,True,True
390,22,canvas-session-004,orchid_engine,307,184,465,146,325,166,pointer-click:orchid_bay,True,True,True,True,True
391,22,canvas-session-004,moss_ward,266,179,73,295,248,197,pointer-click:rain_gate,True,True,True,True,True
392,22,canvas-session-004,glass_harbor,306,207,282,184,288,189,pointer-click:net_room,True,True,True,True,True
393,22,canvas-session-004,cinder_garden,201,251,403,225,219,233,pointer-click:shade_tent,True,True,True,True,True
394,22,canvas-session-004,lichen_bridge,260,283,88,278,242,278,pointer-click:rope_bridge,True,True,True,True,True
395,22,canvas-session-004,orchid_engine,325,166,337,279,337,184,pointer-click:gear_wash,True,True,True,True,True
396,23,canvas-session-004,glass_harbor,288,189,99,358,270,207,pointer-click:lamp_pier,True,True,True,True,True
397,23,canvas-session-004,cinder_garden,219,233,224,371,224,251,pointer-click:ash_path,True,True,True,True,True
