tick_id,day,agent,infrastructure_id,public_memory_key,remembered_stock,remembered_durability,remembered_tool,remembered_failure,private_workspace_sealed,replay_pointer
669,38,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day38,paper:25.02,durability:0.79,binding awl:0.76,none,True,replay:669:archive_public_kiosk
670,38,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day38,oil:22.13,durability:0.70,wire crimper:0.76,none,True,replay:670:dusk_signal_workshop
671,38,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day38,planks:28.07,durability:0.75,drawknife:0.67,none,True,replay:671:river_mill_bridge
672,38,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day38,water:48.73,durability:0.71,glass tongs:0.78,none,True,replay:672:roof_greenhouse_cistern
673,38,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day38,paper:24.92,durability:0.87,binding awl:0.76,none,True,replay:673:archive_public_kiosk
674,38,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day38,oil:22.30,durability:0.68,wire crimper:0.75,none,True,replay:674:dusk_signal_workshop
675,38,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day38,planks:28.07,durability:0.75,drawknife:0.79,none,True,replay:675:river_mill_bridge
676,38,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day38,water:48.73,durability:0.70,glass tongs:0.78,none,True,replay:676:roof_greenhouse_cistern
677,38,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day38,paper:25.05,durability:0.86,binding awl:0.75,none,True,replay:677:archive_public_kiosk
678,38,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day38,oil:22.30,durability:0.68,wire crimper:0.75,none,True,replay:678:dusk_signal_workshop
679,38,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day38,planks:28.07,durability:0.74,drawknife:0.79,none,True,replay:679:river_mill_bridge
680,38,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day38,water:48.82,durability:0.69,glass tongs:0.77,none,True,replay:680:roof_greenhouse_cistern
681,38,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day38,paper:25.05,durability:0.85,binding awl:0.75,none,True,replay:681:archive_public_kiosk
682,38,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day38,oil:22.30,durability:0.67,wire crimper:0.75,none,True,replay:682:dusk_signal_workshop
683,38,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day38,planks:28.07,durability:0.73,drawknife:0.79,none,True,replay:683:river_mill_bridge
684,39,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day39,water:49.00,durability:0.68,glass tongs:0.76,none,True,replay:684:roof_greenhouse_cistern
685,39,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day39,paper:25.05,durability:0.85,binding awl:0.75,none,True,replay:685:archive_public_kiosk
686,39,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day39,oil:22.41,durability:0.66,wire crimper:0.74,none,True,replay:686:dusk_signal_workshop
687,39,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day39,planks:28.07,durability:0.73,drawknife:0.79,none,True,replay:687:river_mill_bridge
688,39,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day39,water:49.00,durability:0.67,glass tongs:0.76,none,True,replay:688:roof_greenhouse_cistern
689,39,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day39,paper:25.12,durability:0.84,binding awl:0.74,none,True,replay:689:archive_public_kiosk
690,39,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day39,oil:22.31,durability:0.74,wire crimper:0.86,none,True,replay:690:dusk_signal_workshop
691,39,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day39,planks:28.07,durability:0.72,drawknife:0.78,none,True,replay:691:river_mill_bridge
692,39,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day39,water:49.17,durability:0.66,glass tongs:0.75,none,True,replay:692:roof_greenhouse_cistern
693,39,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day39,paper:25.14,durability:0.92,binding awl:0.73,none,True,replay:693:archive_public_kiosk
694,39,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day39,oil:22.31,durability:0.74,wire crimper:0.86,none,True,replay:694:dusk_signal_workshop
695,39,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day39,planks:28.21,durability:0.71,drawknife:0.77,none,True,replay:695:river_mill_bridge
696,39,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day39,water:49.17,durability:0.66,glass tongs:0.75,none,True,replay:696:roof_greenhouse_cistern
697,39,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day39,paper:25.14,durability:0.91,binding awl:0.73,none,True,replay:697:archive_public_kiosk
698,39,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day39,oil:22.41,durability:0.72,wire crimper:0.85,overbright relay startles patrol,True,replay:698:dusk_signal_workshop
699,39,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day39,planks:28.21,durability:0.70,drawknife:0.77,none,True,replay:699:river_mill_bridge
700,39,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day39,water:49.17,durability:0.65,glass tongs:0.75,none,True,replay:700:roof_greenhouse_cistern
701,39,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day39,paper:25.04,durability:0.98,binding awl:0.73,none,True,replay:701:archive_public_kiosk
702,40,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day40,planks:28.31,durability:0.69,drawknife:0.76,none,True,replay:702:river_mill_bridge
703,40,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day40,water:49.17,durability:0.64,glass tongs:0.75,none,True,replay:703:roof_greenhouse_cistern
704,40,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day40,paper:25.24,durability:0.97,binding awl:0.72,none,True,replay:704:archive_public_kiosk
705,40,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day40,oil:22.41,durability:0.72,wire crimper:0.85,overbright relay startles patrol,True,replay:705:dusk_signal_workshop
706,40,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day40,planks:28.31,durability:0.68,drawknife:0.76,none,True,replay:706:river_mill_bridge
707,40,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day40,water:49.33,durability:0.63,glass tongs:0.74,none,True,replay:707:roof_greenhouse_cistern
708,40,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day40,paper:25.24,durability:0.96,binding awl:0.72,none,True,replay:708:archive_public_kiosk
709,40,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day40,oil:22.59,durability:0.71,wire crimper:0.84,overbright relay startles patrol,True,replay:709:dusk_signal_workshop
710,40,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day40,planks:28.43,durability:0.67,drawknife:0.75,none,True,replay:710:river_mill_bridge
711,40,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day40,water:49.46,durability:0.62,glass tongs:0.73,none,True,replay:711:roof_greenhouse_cistern
712,40,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day40,paper:25.24,durability:0.95,binding awl:0.71,none,True,replay:712:archive_public_kiosk
713,40,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day40,oil:22.81,durability:0.70,wire crimper:0.83,overbright relay startles patrol,True,replay:713:dusk_signal_workshop
714,40,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day40,planks:28.43,durability:0.67,drawknife:0.75,none,True,replay:714:river_mill_bridge
715,40,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day40,water:49.46,durability:0.61,glass tongs:0.73,none,True,replay:715:roof_greenhouse_cistern
716,40,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day40,paper:25.43,durability:0.94,binding awl:0.71,none,True,replay:716:archive_public_kiosk
717,40,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day40,oil:22.81,durability:0.69,wire crimper:0.83,overbright relay startles patrol,True,replay:717:dusk_signal_workshop
718,40,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day40,planks:28.43,durability:0.66,drawknife:0.75,none,True,replay:718:river_mill_bridge
719,40,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day40,water:49.36,durability:0.70,glass tongs:0.72,none,True,replay:719:roof_greenhouse_cistern
720,41,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day41,paper:25.33,durability:0.98,binding awl:0.70,none,True,replay:720:archive_public_kiosk
721,41,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day41,oil:22.81,durability:0.68,wire crimper:0.83,overbright relay startles patrol,True,replay:721:dusk_signal_workshop
722,41,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day41,planks:28.63,durability:0.65,drawknife:0.74,none,True,replay:722:river_mill_bridge
723,41,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day41,water:49.36,durability:0.70,glass tongs:0.72,none,True,replay:723:roof_greenhouse_cistern
724,41,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day41,paper:25.23,durability:0.98,binding awl:0.70,none,True,replay:724:archive_public_kiosk
725,41,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day41,oil:22.98,durability:0.67,wire crimper:0.82,overbright relay startles patrol,True,replay:725:dusk_signal_workshop
726,41,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day41,planks:28.63,durability:0.64,drawknife:0.74,none,True,replay:726:river_mill_bridge
727,41,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day41,water:49.36,durability:0.69,glass tongs:0.72,none,True,replay:727:roof_greenhouse_cistern
728,41,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day41,paper:25.36,durability:0.97,binding awl:0.69,index dampness erases route marks,True,replay:728:archive_public_kiosk
729,41,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day41,oil:22.88,durability:0.77,wire crimper:0.82,none,True,replay:729:dusk_signal_workshop
730,41,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day41,planks:28.63,durability:0.64,drawknife:0.74,none,True,replay:730:river_mill_bridge
731,41,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day41,water:49.46,durability:0.68,glass tongs:0.71,none,True,replay:731:roof_greenhouse_cistern
732,41,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day41,paper:25.36,durability:0.96,binding awl:0.69,index dampness erases route marks,True,replay:732:archive_public_kiosk
733,41,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day41,oil:22.88,durability:0.76,wire crimper:0.81,none,True,replay:733:dusk_signal_workshop
734,41,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day41,planks:28.83,durability:0.62,drawknife:0.73,none,True,replay:734:river_mill_bridge
735,41,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day41,water:49.46,durability:0.68,glass tongs:0.71,none,True,replay:735:roof_greenhouse_cistern
736,41,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day41,paper:25.36,durability:0.95,binding awl:0.69,index dampness erases route marks,True,replay:736:archive_public_kiosk
737,41,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day41,oil:22.78,durability:0.85,wire crimper:0.81,none,True,replay:737:dusk_signal_workshop
738,42,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day42,planks:28.73,durability:0.71,drawknife:0.72,none,True,replay:738:river_mill_bridge
739,42,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day42,water:49.46,durability:0.67,glass tongs:0.71,none,True,replay:739:roof_greenhouse_cistern
740,42,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day42,paper:25.43,durability:0.94,binding awl:0.68,index dampness erases route marks,True,replay:740:archive_public_kiosk
741,42,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day42,oil:22.78,durability:0.84,wire crimper:0.81,none,True,replay:741:dusk_signal_workshop
742,42,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day42,planks:28.73,durability:0.70,drawknife:0.72,none,True,replay:742:river_mill_bridge
743,42,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day42,water:49.59,durability:0.66,glass tongs:0.70,none,True,replay:743:roof_greenhouse_cistern
744,42,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day42,paper:25.55,durability:0.93,binding awl:0.67,index dampness erases route marks,True,replay:744:archive_public_kiosk
745,42,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day42,oil:22.78,durability:0.83,wire crimper:0.81,none,True,replay:745:dusk_signal_workshop
746,42,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day42,planks:28.87,durability:0.69,drawknife:0.71,none,True,replay:746:river_mill_bridge
747,42,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day42,water:49.49,durability:0.74,glass tongs:0.70,none,True,replay:747:roof_greenhouse_cistern
748,42,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day42,paper:25.55,durability:0.93,binding awl:0.67,index dampness erases route marks,True,replay:748:archive_public_kiosk
749,42,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day42,oil:22.89,durability:0.82,wire crimper:0.80,none,True,replay:749:dusk_signal_workshop
750,42,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day42,planks:28.87,durability:0.68,drawknife:0.71,none,True,replay:750:river_mill_bridge
751,42,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day42,water:49.49,durability:0.74,glass tongs:0.69,none,True,replay:751:roof_greenhouse_cistern
752,42,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day42,paper:25.62,durability:0.91,binding awl:0.66,index dampness erases route marks,True,replay:752:archive_public_kiosk
753,42,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day42,oil:23.04,durability:0.81,wire crimper:0.79,none,True,replay:753:dusk_signal_workshop
754,42,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day42,planks:28.87,durability:0.68,drawknife:0.71,none,True,replay:754:river_mill_bridge
755,42,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day42,water:49.66,durability:0.72,glass tongs:0.68,none,True,replay:755:roof_greenhouse_cistern
756,43,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day43,paper:25.52,durability:0.98,binding awl:0.78,none,True,replay:756:archive_public_kiosk
757,43,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day43,oil:23.04,durability:0.80,wire crimper:0.79,none,True,replay:757:dusk_signal_workshop
758,43,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day43,planks:29.03,durability:0.66,drawknife:0.70,none,True,replay:758:river_mill_bridge
759,43,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day43,water:49.66,durability:0.72,glass tongs:0.68,none,True,replay:759:roof_greenhouse_cistern
760,43,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day43,paper:25.52,durability:0.97,binding awl:0.78,none,True,replay:760:archive_public_kiosk
761,43,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day43,oil:23.17,durability:0.79,wire crimper:0.78,none,True,replay:761:dusk_signal_workshop
762,43,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day43,planks:29.03,durability:0.66,drawknife:0.70,none,True,replay:762:river_mill_bridge
763,43,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day43,water:49.66,durability:0.71,glass tongs:0.68,none,True,replay:763:roof_greenhouse_cistern
764,43,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day43,paper:25.75,durability:0.96,binding awl:0.77,none,True,replay:764:archive_public_kiosk
765,43,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day43,oil:23.17,durability:0.79,wire crimper:0.78,none,True,replay:765:dusk_signal_workshop
766,43,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day43,planks:29.03,durability:0.65,drawknife:0.70,none,True,replay:766:river_mill_bridge
767,43,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day43,water:49.85,durability:0.70,glass tongs:0.67,cistern leak chills seedlings,True,replay:767:roof_greenhouse_cistern
768,43,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day43,paper:25.75,durability:0.95,binding awl:0.77,none,True,replay:768:archive_public_kiosk
769,43,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day43,oil:23.17,durability:0.78,wire crimper:0.78,none,True,replay:769:dusk_signal_workshop
770,43,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day43,planks:29.19,durability:0.64,drawknife:0.69,none,True,replay:770:river_mill_bridge
771,43,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day43,water:49.85,durability:0.69,glass tongs:0.67,cistern leak chills seedlings,True,replay:771:roof_greenhouse_cistern
772,43,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day43,paper:25.75,durability:0.95,binding awl:0.77,none,True,replay:772:archive_public_kiosk
773,43,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day43,oil:23.17,durability:0.78,wire crimper:0.77,none,True,replay:773:dusk_signal_workshop
774,44,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day44,water:49.75,durability:0.79,glass tongs:0.79,none,True,replay:774:roof_greenhouse_cistern
775,44,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day44,paper:25.65,durability:0.98,binding awl:0.77,none,True,replay:775:archive_public_kiosk
776,44,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day44,oil:23.33,durability:0.76,wire crimper:0.76,none,True,replay:776:dusk_signal_workshop
777,44,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day44,planks:29.19,durability:0.64,drawknife:0.69,none,True,replay:777:river_mill_bridge
778,44,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day44,water:49.70,durability:0.78,glass tongs:0.79,none,True,replay:778:roof_greenhouse_cistern
779,44,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day44,paper:25.78,durability:0.97,binding awl:0.76,none,True,replay:779:archive_public_kiosk
780,44,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day44,oil:23.33,durability:0.76,wire crimper:0.76,none,True,replay:780:dusk_signal_workshop
781,44,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day44,planks:29.19,durability:0.63,drawknife:0.68,none,True,replay:781:river_mill_bridge
782,44,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day44,water:49.80,durability:0.77,glass tongs:0.78,none,True,replay:782:roof_greenhouse_cistern
783,44,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day44,paper:25.68,durability:0.98,binding awl:0.76,none,True,replay:783:archive_public_kiosk
784,44,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day44,oil:23.33,durability:0.75,wire crimper:0.76,none,True,replay:784:dusk_signal_workshop
785,44,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day44,planks:29.39,durability:0.62,drawknife:0.67,none,True,replay:785:river_mill_bridge
786,44,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day44,water:49.80,durability:0.77,glass tongs:0.78,none,True,replay:786:roof_greenhouse_cistern
787,44,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day44,paper:25.68,durability:0.97,binding awl:0.75,none,True,replay:787:archive_public_kiosk
788,44,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day44,oil:23.50,durability:0.74,wire crimper:0.75,none,True,replay:788:dusk_signal_workshop
789,44,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day44,planks:29.39,durability:0.61,drawknife:0.67,none,True,replay:789:river_mill_bridge
790,44,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day44,water:49.80,durability:0.76,glass tongs:0.78,none,True,replay:790:roof_greenhouse_cistern
791,44,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day44,paper:25.68,durability:0.97,binding awl:0.75,none,True,replay:791:archive_public_kiosk
792,45,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day45,oil:23.50,durability:0.73,wire crimper:0.75,none,True,replay:792:dusk_signal_workshop
793,45,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day45,planks:29.39,durability:0.60,drawknife:0.67,none,True,replay:793:river_mill_bridge
794,45,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day45,water:49.98,durability:0.75,glass tongs:0.77,none,True,replay:794:roof_greenhouse_cistern
795,45,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day45,paper:25.80,durability:0.96,binding awl:0.74,none,True,replay:795:archive_public_kiosk
796,45,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day45,oil:23.50,durability:0.72,wire crimper:0.75,none,True,replay:796:dusk_signal_workshop
797,45,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day45,planks:29.53,durability:0.59,drawknife:0.66,joint swelling blocks wheel,True,replay:797:river_mill_bridge
798,45,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day45,water:49.98,durability:0.75,glass tongs:0.77,none,True,replay:798:roof_greenhouse_cistern
799,45,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day45,paper:25.80,durability:0.95,binding awl:0.74,none,True,replay:799:archive_public_kiosk
800,45,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day45,oil:23.60,durability:0.71,wire crimper:0.74,none,True,replay:800:dusk_signal_workshop
801,45,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day45,planks:29.43,durability:0.69,drawknife:0.79,none,True,replay:801:river_mill_bridge
802,45,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day45,water:49.88,durability:0.83,glass tongs:0.77,none,True,replay:802:roof_greenhouse_cistern
803,45,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day45,paper:25.87,durability:0.94,binding awl:0.73,none,True,replay:803:archive_public_kiosk
804,45,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day45,oil:23.76,durability:0.70,wire crimper:0.73,none,True,replay:804:dusk_signal_workshop
805,45,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day45,planks:29.43,durability:0.69,drawknife:0.78,none,True,replay:805:river_mill_bridge
806,45,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day45,water:50.05,durability:0.82,glass tongs:0.76,none,True,replay:806:roof_greenhouse_cistern
807,45,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day45,paper:25.87,durability:0.93,binding awl:0.73,none,True,replay:807:archive_public_kiosk
808,45,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day45,oil:23.76,durability:0.70,wire crimper:0.73,none,True,replay:808:dusk_signal_workshop
809,45,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day45,planks:29.33,durability:0.77,drawknife:0.78,none,True,replay:809:river_mill_bridge
810,46,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day46,water:49.95,durability:0.90,glass tongs:0.75,none,True,replay:810:roof_greenhouse_cistern
811,46,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day46,paper:25.87,durability:0.93,binding awl:0.73,none,True,replay:811:archive_public_kiosk
812,46,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day46,oil:23.88,durability:0.69,wire crimper:0.72,none,True,replay:812:dusk_signal_workshop
813,46,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day46,planks:29.33,durability:0.77,drawknife:0.78,none,True,replay:813:river_mill_bridge
814,46,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day46,water:49.95,durability:0.90,glass tongs:0.75,none,True,replay:814:roof_greenhouse_cistern
815,46,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day46,paper:26.10,durability:0.92,binding awl:0.72,none,True,replay:815:archive_public_kiosk
816,46,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day46,oil:23.88,durability:0.68,wire crimper:0.72,none,True,replay:816:dusk_signal_workshop
817,46,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day46,planks:29.33,durability:0.76,drawknife:0.78,none,True,replay:817:river_mill_bridge
818,46,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day46,water:50.14,durability:0.88,glass tongs:0.74,none,True,replay:818:roof_greenhouse_cistern
819,46,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day46,paper:26.10,durability:0.91,binding awl:0.72,none,True,replay:819:archive_public_kiosk
820,46,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day46,oil:23.88,durability:0.68,wire crimper:0.71,none,True,replay:820:dusk_signal_workshop
821,46,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day46,planks:29.48,durability:0.75,drawknife:0.77,none,True,replay:821:river_mill_bridge
822,46,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day46,water:50.14,durability:0.88,glass tongs:0.74,none,True,replay:822:roof_greenhouse_cistern
823,46,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day46,paper:26.10,durability:0.90,binding awl:0.71,none,True,replay:823:archive_public_kiosk
824,46,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day46,oil:24.00,durability:0.67,wire crimper:0.71,none,True,replay:824:dusk_signal_workshop
825,46,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day46,planks:29.38,durability:0.84,drawknife:0.77,none,True,replay:825:river_mill_bridge
826,46,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day46,water:50.09,durability:0.87,glass tongs:0.74,none,True,replay:826:roof_greenhouse_cistern
827,46,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day46,paper:26.10,durability:0.90,binding awl:0.71,none,True,replay:827:archive_public_kiosk
828,47,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day47,oil:24.08,durability:0.75,wire crimper:0.82,none,True,replay:828:dusk_signal_workshop
829,47,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day47,planks:29.28,durability:0.93,drawknife:0.76,none,True,replay:829:river_mill_bridge
830,47,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day47,water:50.23,durability:0.86,glass tongs:0.73,none,True,replay:830:roof_greenhouse_cistern
831,47,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day47,paper:26.10,durability:0.89,binding awl:0.71,none,True,replay:831:archive_public_kiosk
832,47,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day47,oil:24.08,durability:0.74,wire crimper:0.82,none,True,replay:832:dusk_signal_workshop
833,47,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day47,planks:29.38,durability:0.91,drawknife:0.76,none,True,replay:833:river_mill_bridge
834,47,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day47,water:50.23,durability:0.85,glass tongs:0.73,none,True,replay:834:roof_greenhouse_cistern
835,47,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day47,paper:26.10,durability:0.88,binding awl:0.71,none,True,replay:835:archive_public_kiosk
