tick_id,day,agent,route_id,public_memory_key,remembered_dialogue_choice,remembered_branch_action,remembered_snapshot,remembered_body_language,remembered_recovery,private_workspace_sealed,replay_pointer
136,10,Juno,central_repair_ring,v32:Juno:central_repair_ring:day10,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v17:shared,watchful neutral stance,0.70,True,replay:136:central_repair_ring
137,10,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day10,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v17:shared,watchful neutral stance,0.88,True,replay:137:riverbend_roofward
138,10,Fay,roofward_archive,v32:Fay:roofward_archive:day10,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v19:shared,open forward lean,0.88,True,replay:138:roofward_archive
139,10,Milo,archive_signal,v32:Milo:archive_signal:day10,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v16:local,watchful neutral stance,0.84,True,replay:139:archive_signal
140,11,Milo,signal_orchard,v32:Milo:signal_orchard:day11,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v15:local,watchful neutral stance,0.77,True,replay:140:signal_orchard
141,11,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day11,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v14:local,watchful neutral stance,0.72,True,replay:141:orchard_riverbend
142,11,Juno,central_repair_ring,v32:Juno:central_repair_ring:day11,none,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v18:shared,watchful neutral stance,0.71,True,replay:142:central_repair_ring
143,11,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day11,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v18:shared,watchful neutral stance,0.88,True,replay:143:riverbend_roofward
144,11,Fay,roofward_archive,v32:Fay:roofward_archive:day11,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v19:local,open forward lean,0.88,True,replay:144:roofward_archive
145,11,Milo,archive_signal,v32:Milo:archive_signal:day11,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v16:local,watchful neutral stance,0.83,True,replay:145:archive_signal
146,11,Milo,signal_orchard,v32:Milo:signal_orchard:day11,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v16:shared,watchful neutral stance,0.78,True,replay:146:signal_orchard
147,11,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day11,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v15:shared,watchful neutral stance,0.72,True,replay:147:orchard_riverbend
148,11,Juno,central_repair_ring,v32:Juno:central_repair_ring:day11,ask to merge detour,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v19:shared,watchful neutral stance,0.74,True,replay:148:central_repair_ring
149,11,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day11,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v18:local,watchful neutral stance,0.88,True,replay:149:riverbend_roofward
150,11,Fay,roofward_archive,v32:Fay:roofward_archive:day11,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v20:local,open forward lean,0.90,True,replay:150:roofward_archive
151,11,Milo,archive_signal,v32:Milo:archive_signal:day11,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v17:shared,watchful neutral stance,0.84,True,replay:151:archive_signal
152,11,Milo,signal_orchard,v32:Milo:signal_orchard:day11,ask to merge detour,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v17:shared,watchful neutral stance,0.81,True,replay:152:signal_orchard
153,11,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day11,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v15:local,watchful neutral stance,0.72,True,replay:153:orchard_riverbend
154,12,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day12,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v19:shared,watchful neutral stance,0.88,True,replay:154:riverbend_roofward
155,12,Nia,roofward_archive,v32:Nia:roofward_archive:day12,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v21:local,watchful neutral stance,0.93,True,replay:155:roofward_archive
156,12,Nia,archive_signal,v32:Nia:archive_signal:day12,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v18:shared,watchful neutral stance,0.85,True,replay:156:archive_signal
157,12,Ivo,signal_orchard,v32:Ivo:signal_orchard:day12,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v18:shared,watchful neutral stance,0.82,True,replay:157:signal_orchard
158,12,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day12,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v15:local,watchful neutral stance,0.73,True,replay:158:orchard_riverbend
159,12,Pax,central_repair_ring,v32:Pax:central_repair_ring:day12,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v19:local,watchful neutral stance,0.74,True,replay:159:central_repair_ring
160,12,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day12,none,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v20:shared,watchful neutral stance,0.90,True,replay:160:riverbend_roofward
161,12,Nia,roofward_archive,v32:Nia:roofward_archive:day12,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v22:shared,watchful neutral stance,0.92,True,replay:161:roofward_archive
162,12,Nia,archive_signal,v32:Nia:archive_signal:day12,ask to merge detour,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v19:shared,open forward lean,0.88,True,replay:162:archive_signal
163,12,Ivo,signal_orchard,v32:Ivo:signal_orchard:day12,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v18:local,watchful neutral stance,0.81,True,replay:163:signal_orchard
164,12,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day12,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v16:shared,watchful neutral stance,0.74,True,replay:164:orchard_riverbend
165,12,Pax,central_repair_ring,v32:Pax:central_repair_ring:day12,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v20:shared,watchful neutral stance,0.74,True,replay:165:central_repair_ring
166,12,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day12,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v21:shared,open forward lean,0.94,True,replay:166:riverbend_roofward
167,12,Nia,roofward_archive,v32:Nia:roofward_archive:day12,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v22:local,watchful neutral stance,0.92,True,replay:167:roofward_archive
168,13,Nia,archive_signal,v32:Nia:archive_signal:day13,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v20:shared,open forward lean,0.88,True,replay:168:archive_signal
169,13,Ivo,signal_orchard,v32:Ivo:signal_orchard:day13,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v18:local,watchful neutral stance,0.82,True,replay:169:signal_orchard
170,13,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day13,none,merge=False;rollback=False;branch=market plank route,snap:orchard_riverbend:v17:local,watchful neutral stance,0.73,True,replay:170:orchard_riverbend
171,13,Pax,central_repair_ring,v32:Pax:central_repair_ring:day13,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v21:shared,watchful neutral stance,0.74,True,replay:171:central_repair_ring
172,13,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day13,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v21:local,open forward lean,0.94,True,replay:172:riverbend_roofward
173,13,Nia,roofward_archive,v32:Nia:roofward_archive:day13,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v23:shared,watchful neutral stance,0.92,True,replay:173:roofward_archive
174,13,Nia,archive_signal,v32:Nia:archive_signal:day13,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v21:shared,open forward lean,0.89,True,replay:174:archive_signal
175,13,Ivo,signal_orchard,v32:Ivo:signal_orchard:day13,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v19:local,watchful neutral stance,0.83,True,replay:175:signal_orchard
176,13,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day13,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v18:shared,watchful neutral stance,0.76,True,replay:176:orchard_riverbend
177,13,Pax,central_repair_ring,v32:Pax:central_repair_ring:day13,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v21:local,watchful neutral stance,0.74,True,replay:177:central_repair_ring
178,13,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day13,ask to keep direct route,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v22:shared,open forward lean,0.94,True,replay:178:riverbend_roofward
179,13,Nia,roofward_archive,v32:Nia:roofward_archive:day13,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v24:shared,watchful neutral stance,0.93,True,replay:179:roofward_archive
180,13,Nia,archive_signal,v32:Nia:archive_signal:day13,ask to merge detour,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v22:local,open forward lean,0.92,True,replay:180:archive_signal
181,13,Ivo,signal_orchard,v32:Ivo:signal_orchard:day13,ask to keep direct route,merge=False;rollback=True;branch=dusk road,snap:signal_orchard:v20:shared,relieved reset stance,0.85,True,replay:181:signal_orchard
182,14,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day14,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v19:shared,watchful neutral stance,0.76,True,replay:182:orchard_riverbend
183,14,Pax,central_repair_ring,v32:Pax:central_repair_ring:day14,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v21:local,watchful neutral stance,0.75,True,replay:183:central_repair_ring
184,14,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day14,none,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v23:shared,open forward lean,0.94,True,replay:184:riverbend_roofward
185,14,Nia,roofward_archive,v32:Nia:roofward_archive:day14,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v25:shared,watchful neutral stance,0.93,True,replay:185:roofward_archive
186,14,Nia,archive_signal,v32:Nia:archive_signal:day14,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v23:shared,open forward lean,0.93,True,replay:186:archive_signal
187,14,Ivo,signal_orchard,v32:Ivo:signal_orchard:day14,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v20:local,watchful neutral stance,0.85,True,replay:187:signal_orchard
188,14,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day14,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v20:shared,watchful neutral stance,0.77,True,replay:188:orchard_riverbend
189,14,Pax,central_repair_ring,v32:Pax:central_repair_ring:day14,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v22:shared,watchful neutral stance,0.75,True,replay:189:central_repair_ring
190,14,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day14,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v23:local,open forward lean,0.94,True,replay:190:riverbend_roofward
191,14,Nia,roofward_archive,v32:Nia:roofward_archive:day14,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v25:local,watchful neutral stance,0.93,True,replay:191:roofward_archive
192,14,Nia,archive_signal,v32:Nia:archive_signal:day14,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v24:shared,open forward lean,0.94,True,replay:192:archive_signal
193,14,Ivo,signal_orchard,v32:Ivo:signal_orchard:day14,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v21:shared,watchful neutral stance,0.85,True,replay:193:signal_orchard
194,14,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day14,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v21:shared,open forward lean,0.80,True,replay:194:orchard_riverbend
195,14,Pax,central_repair_ring,v32:Pax:central_repair_ring:day14,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v22:local,watchful neutral stance,0.74,True,replay:195:central_repair_ring
196,15,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day15,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v24:shared,open forward lean,0.94,True,replay:196:riverbend_roofward
197,15,Nia,roofward_archive,v32:Nia:roofward_archive:day15,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v25:local,watchful neutral stance,0.94,True,replay:197:roofward_archive
198,15,Nia,archive_signal,v32:Nia:archive_signal:day15,none,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v25:shared,open forward lean,0.94,True,replay:198:archive_signal
199,15,Ivo,signal_orchard,v32:Ivo:signal_orchard:day15,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v22:shared,watchful neutral stance,0.85,True,replay:199:signal_orchard
200,15,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day15,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v21:local,open forward lean,0.81,True,replay:200:orchard_riverbend
201,15,Pax,central_repair_ring,v32:Pax:central_repair_ring:day15,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v22:local,watchful neutral stance,0.74,True,replay:201:central_repair_ring
202,15,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day15,none,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v25:shared,open forward lean,0.94,True,replay:202:riverbend_roofward
203,15,Nia,roofward_archive,v32:Nia:roofward_archive:day15,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v26:shared,watchful neutral stance,0.93,True,replay:203:roofward_archive
204,15,Nia,archive_signal,v32:Nia:archive_signal:day15,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v25:local,open forward lean,0.94,True,replay:204:archive_signal
205,15,Ivo,signal_orchard,v32:Ivo:signal_orchard:day15,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v23:shared,watchful neutral stance,0.85,True,replay:205:signal_orchard
206,15,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day15,ask to keep direct route,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v22:shared,open forward lean,0.84,True,replay:206:orchard_riverbend
207,15,Pax,central_repair_ring,v32:Pax:central_repair_ring:day15,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v23:shared,watchful neutral stance,0.75,True,replay:207:central_repair_ring
208,15,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day15,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v26:shared,open forward lean,0.94,True,replay:208:riverbend_roofward
209,15,Nia,roofward_archive,v32:Nia:roofward_archive:day15,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v26:local,watchful neutral stance,0.94,True,replay:209:roofward_archive
210,16,Nia,archive_signal,v32:Nia:archive_signal:day16,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v26:local,open forward lean,0.94,True,replay:210:archive_signal
211,16,Ivo,signal_orchard,v32:Ivo:signal_orchard:day16,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v23:local,watchful neutral stance,0.86,True,replay:211:signal_orchard
212,16,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day16,none,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v23:shared,open forward lean,0.86,True,replay:212:orchard_riverbend
