tick_id,day,settlement_id,resident_id,object_id,default_state,forgiveness_state,forgiveness_ceiling,trust_before,trust_after,resentment_before,resentment_after,gaze_keyframes,posture_keyframes,gesture_keyframes,visible_limit,no_forced_forgiveness,partial_repair_only
421,24,roofward,Bex,shade cloth,defaulted,repairing,0.4328,0.508,0.518,0.22,0.208,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
424,24,orchard,Pim,dry cord,current,observed,0.42014,0.48,0.48,0.25,0.25,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
428,24,archive,Vell,memory tag,defaulted,observed,0.42364,0.499,0.499,0.26,0.26,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
429,24,signal,Oda,wind wrap,defaulted,repairing,0.41546,0.432,0.442,0.316,0.304,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
432,25,roofward,Sera,herb ledger,defaulted,observed,0.4148,0.47,0.47,0.298,0.298,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
435,25,orchard,Ivo,seed satchel,current,repairing,0.45576,0.522,0.532,0.0,0.0,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,False,True
436,25,repair_ring,Pax,copper wire,defaulted,observed,0.4447,0.535,0.535,0.116,0.116,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
438,25,roofward,Bex,shade cloth,defaulted,repairing,0.43048,0.496,0.506,0.218,0.206,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
440,25,signal,Ren,oil lantern,current,observed,0.41866,0.457,0.457,0.236,0.236,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
444,25,roofward,Sera,herb ledger,defaulted,observed,0.40894,0.443,0.443,0.308,0.308,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
446,25,signal,Oda,wind wrap,defaulted,repairing,0.40782,0.429,0.439,0.324,0.312,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
448,25,repair_ring,Pax,copper wire,defaulted,observed,0.44082,0.519,0.519,0.126,0.126,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
449,25,riverbend,Cee,binding cord,defaulted,repairing,0.43132,0.534,0.544,0.278,0.266,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
452,26,orchard,Ivo,seed satchel,current,repairing,0.45828,0.474,0.484,0.01,0.0,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,False,True
455,26,roofward,Bex,shade cloth,defaulted,repairing,0.43176,0.461,0.471,0.216,0.204,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
456,26,archive,Nia,signal spool,defaulted,observed,0.4507,0.475,0.475,0.038,0.038,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
460,26,riverbend,Ari,cedar plank,defaulted,observed,0.4535,0.544,0.544,0.082,0.082,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
463,26,signal,Oda,wind wrap,current,repairing,0.4101,0.396,0.406,0.312,0.3,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
464,26,orchard,Ivo,seed satchel,current,observed,0.45728,0.484,0.484,0.01,0.01,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
466,26,riverbend,Cee,binding cord,defaulted,repairing,0.4324,0.498,0.508,0.278,0.266,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
468,27,signal,Oda,wind wrap,current,observed,0.4101,0.454,0.454,0.3,0.3,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
469,27,orchard,Ivo,seed satchel,defaulted,repairing,0.45748,0.467,0.477,0.02,0.008,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
472,27,roofward,Bex,shade cloth,defaulted,repairing,0.43096,0.419,0.429,0.224,0.212,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
476,27,repair_ring,Wren,cool cloth,defaulted,observed,0.41546,0.498,0.498,0.34,0.34,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
480,27,signal,Oda,wind wrap,current,repairing,0.41076,0.454,0.464,0.3,0.288,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
483,27,riverbend,Cee,binding cord,defaulted,repairing,0.42674,0.517,0.527,0.286,0.274,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
484,27,roofward,Bex,shade cloth,current,observed,0.42664,0.435,0.435,0.212,0.212,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
486,28,orchard,Ivo,seed satchel,defaulted,repairing,0.4564,0.473,0.483,0.02,0.008,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
488,28,riverbend,Cee,binding cord,defaulted,observed,0.42654,0.517,0.517,0.276,0.276,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
489,28,roofward,Bex,shade cloth,current,repairing,0.42784,0.5,0.51,0.212,0.2,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
492,28,orchard,Pim,dry cord,defaulted,observed,0.4217,0.48,0.48,0.256,0.256,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
496,28,archive,Vell,memory tag,defaulted,observed,0.40386,0.477,0.477,0.294,0.294,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
497,28,signal,Oda,wind wrap,current,repairing,0.41096,0.439,0.449,0.298,0.286,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
500,28,riverbend,Cee,binding cord,defaulted,repairing,0.42754,0.493,0.503,0.278,0.266,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
504,29,repair_ring,Pax,copper wire,defaulted,observed,0.42572,0.474,0.474,0.196,0.196,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
506,29,roofward,Bex,shade cloth,current,repairing,0.42876,0.482,0.492,0.21,0.198,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
508,29,signal,Ren,oil lantern,defaulted,observed,0.41692,0.464,0.464,0.266,0.266,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
512,29,roofward,Sera,herb ledger,current,observed,0.40486,0.437,0.437,0.338,0.338,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
514,29,signal,Oda,wind wrap,defaulted,repairing,0.41188,0.436,0.446,0.296,0.284,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
516,29,repair_ring,Pax,copper wire,defaulted,observed,0.42184,0.458,0.458,0.206,0.206,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
517,29,riverbend,Cee,binding cord,defaulted,repairing,0.4199,0.475,0.485,0.286,0.274,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
520,29,signal,Ren,oil lantern,defaulted,observed,0.4143,0.455,0.455,0.276,0.276,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
523,30,roofward,Bex,shade cloth,defaulted,repairing,0.4294,0.455,0.465,0.218,0.206,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
524,30,archive,Nia,signal spool,defaulted,observed,0.43448,0.453,0.453,0.112,0.112,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
528,30,riverbend,Ari,cedar plank,current,observed,0.44228,0.509,0.509,0.088,0.088,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
531,30,signal,Oda,wind wrap,defaulted,repairing,0.41316,0.385,0.395,0.294,0.282,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
532,30,orchard,Ivo,seed satchel,defaulted,observed,0.4532,0.456,0.456,0.022,0.022,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
534,30,riverbend,Cee,binding cord,defaulted,repairing,0.42098,0.439,0.449,0.286,0.274,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
536,30,archive,Nia,signal spool,defaulted,observed,0.43428,0.437,0.437,0.114,0.114,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
539,30,repair_ring,Wren,cool cloth,defaulted,repairing,0.40348,0.367,0.377,0.38,0.368,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
540,31,roofward,Bex,shade cloth,defaulted,repairing,0.4286,0.425,0.435,0.226,0.214,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
544,31,repair_ring,Wren,cool cloth,defaulted,observed,0.40248,0.431,0.431,0.378,0.378,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
548,31,signal,Oda,wind wrap,defaulted,repairing,0.40958,0.437,0.447,0.292,0.28,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
551,31,riverbend,Cee,binding cord,defaulted,repairing,0.41956,0.482,0.492,0.284,0.272,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
552,31,roofward,Bex,shade cloth,defaulted,observed,0.42544,0.429,0.429,0.224,0.224,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
556,31,repair_ring,Wren,cool cloth,defaulted,repairing,0.40214,0.407,0.417,0.388,0.376,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
560,32,orchard,Pim,dry cord,defaulted,observed,0.40414,0.44,0.44,0.338,0.338,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
564,32,archive,Vell,memory tag,defaulted,observed,0.39236,0.41,0.41,0.31,0.31,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
565,32,signal,Oda,wind wrap,defaulted,repairing,0.40654,0.404,0.414,0.29,0.278,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
568,32,riverbend,Cee,binding cord,defaulted,repairing,0.41948,0.482,0.492,0.274,0.262,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
572,32,orchard,Pim,dry cord,current,observed,0.40494,0.44,0.44,0.33,0.33,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
573,32,repair_ring,Wren,cool cloth,current,repairing,0.40334,0.452,0.462,0.376,0.364,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
576,33,signal,Ren,oil lantern,defaulted,observed,0.40262,0.429,0.429,0.346,0.346,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
580,33,roofward,Sera,herb ledger,defaulted,observed,0.39554,0.413,0.413,0.388,0.388,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
582,33,signal,Oda,wind wrap,defaulted,repairing,0.40422,0.389,0.399,0.288,0.276,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
584,33,repair_ring,Pax,copper wire,current,observed,0.41246,0.417,0.417,0.226,0.226,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
585,33,riverbend,Cee,binding cord,defaulted,repairing,0.41716,0.452,0.462,0.272,0.26,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
588,33,signal,Ren,oil lantern,defaulted,observed,0.39676,0.402,0.402,0.356,0.356,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
590,33,repair_ring,Wren,cool cloth,current,repairing,0.40218,0.431,0.441,0.384,0.372,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
592,33,roofward,Sera,herb ledger,defaulted,observed,0.39022,0.389,0.389,0.398,0.398,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
593,33,archive,Vell,memory tag,defaulted,repairing,0.38472,0.304,0.314,0.33,0.318,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
596,34,riverbend,Ari,cedar plank,defaulted,observed,0.42998,0.48,0.48,0.148,0.148,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
599,34,signal,Oda,wind wrap,defaulted,repairing,0.4055,0.326,0.336,0.286,0.274,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
600,34,orchard,Ivo,seed satchel,defaulted,observed,0.44008,0.416,0.416,0.038,0.038,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
602,34,riverbend,Cee,binding cord,defaulted,repairing,0.41924,0.416,0.426,0.262,0.25,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
604,34,archive,Nia,signal spool,defaulted,observed,0.4215,0.386,0.386,0.15,0.15,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
607,34,repair_ring,Wren,cool cloth,defaulted,repairing,0.40246,0.368,0.378,0.392,0.38,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
608,34,riverbend,Ari,cedar plank,defaulted,observed,0.42838,0.459,0.459,0.164,0.164,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
610,34,archive,Vell,memory tag,defaulted,repairing,0.3858,0.298,0.308,0.33,0.318,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
612,35,repair_ring,Wren,cool cloth,defaulted,observed,0.40146,0.402,0.402,0.39,0.39,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
616,35,signal,Oda,wind wrap,current,repairing,0.4057,0.402,0.412,0.284,0.272,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
619,35,riverbend,Cee,binding cord,defaulted,repairing,0.41538,0.447,0.457,0.252,0.24,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
620,35,roofward,Bex,shade cloth,defaulted,observed,0.41424,0.365,0.365,0.264,0.264,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
624,35,repair_ring,Wren,cool cloth,defaulted,repairing,0.39896,0.39,0.4,0.4,0.388,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
627,35,archive,Vell,memory tag,defaulted,repairing,0.38014,0.377,0.387,0.338,0.326,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
628,35,signal,Oda,wind wrap,current,observed,0.4057,0.418,0.418,0.272,0.272,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
632,36,archive,Vell,memory tag,defaulted,observed,0.37994,0.359,0.359,0.328,0.328,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
633,36,signal,Oda,wind wrap,current,repairing,0.4069,0.42,0.43,0.272,0.26,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
636,36,riverbend,Cee,binding cord,defaulted,repairing,0.41206,0.435,0.445,0.242,0.23,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
640,36,orchard,Pim,dry cord,defaulted,observed,0.3968,0.418,0.418,0.334,0.334,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
641,36,repair_ring,Wren,cool cloth,defaulted,repairing,0.39916,0.441,0.451,0.398,0.386,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
644,36,archive,Vell,memory tag,defaulted,repairing,0.37954,0.335,0.345,0.344,0.332,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
648,37,roofward,Sera,herb ledger,defaulted,observed,0.37602,0.349,0.349,0.468,0.468,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
650,37,signal,Oda,wind wrap,current,repairing,0.40782,0.399,0.409,0.27,0.258,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
652,37,repair_ring,Pax,copper wire,defaulted,observed,0.40116,0.382,0.382,0.276,0.276,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
653,37,riverbend,Cee,binding cord,defaulted,repairing,0.40974,0.393,0.403,0.24,0.228,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
656,37,signal,Ren,oil lantern,current,observed,0.399,0.42,0.42,0.366,0.366,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
658,37,repair_ring,Wren,cool cloth,defaulted,repairing,0.39684,0.408,0.418,0.396,0.384,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
660,37,roofward,Sera,herb ledger,current,observed,0.37602,0.349,0.349,0.468,0.468,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
661,37,archive,Vell,memory tag,current,repairing,0.38254,0.293,0.303,0.332,0.32,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
664,37,repair_ring,Pax,copper wire,defaulted,observed,0.3953,0.355,0.355,0.286,0.286,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
