tick_id,day,settlement_id,first_person_panel,room_sensory_field_panel,tool_claim_panel,consent_dialogue_panel,queue_consequence_panel,save_restore_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
263,15,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00263
264,15,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00264
265,15,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00265
266,15,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00266
267,15,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00267
268,15,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00268
269,15,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00269
270,16,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00270
271,16,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00271
272,16,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00272
273,16,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00273
274,16,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00274
275,16,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00275
276,16,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00276
277,16,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00277
278,16,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00278
279,16,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00279
280,16,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00280
281,16,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00281
282,16,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00282
283,16,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00283
284,16,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00284
285,16,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00285
286,16,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00286
287,16,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00287
288,17,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00288
289,17,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00289
290,17,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00290
291,17,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00291
292,17,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00292
293,17,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00293
294,17,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00294
295,17,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00295
296,17,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00296
297,17,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00297
298,17,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00298
299,17,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00299
300,17,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00300
301,17,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00301
302,17,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00302
303,17,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00303
304,17,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00304
305,17,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00305
306,18,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00306
307,18,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00307
308,18,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00308
309,18,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00309
310,18,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00310
311,18,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00311
312,18,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00312
313,18,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00313
314,18,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00314
315,18,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00315
316,18,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00316
317,18,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00317
318,18,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00318
319,18,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00319
320,18,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00320
321,18,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00321
322,18,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00322
323,18,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00323
324,19,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00324
325,19,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00325
326,19,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00326
327,19,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00327
328,19,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00328
329,19,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00329
330,19,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00330
331,19,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00331
332,19,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00332
333,19,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00333
334,19,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00334
335,19,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00335
336,19,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00336
337,19,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00337
338,19,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00338
339,19,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00339
340,19,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00340
341,19,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00341
342,20,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00342
343,20,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00343
344,20,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00344
345,20,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00345
346,20,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00346
347,20,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00347
348,20,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00348
349,20,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00349
350,20,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00350
351,20,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00351
352,20,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00352
353,20,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00353
354,20,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00354
355,20,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00355
356,20,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00356
357,20,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00357
358,20,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00358
359,20,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00359
360,21,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00360
361,21,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00361
362,21,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00362
363,21,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00363
364,21,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00364
365,21,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00365
366,21,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00366
367,21,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00367
368,21,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00368
369,21,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00369
370,21,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00370
371,21,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00371
372,21,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00372
373,21,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00373
374,21,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00374
375,21,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00375
376,21,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00376
377,21,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00377
378,22,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00378
379,22,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00379
380,22,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00380
381,22,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00381
382,22,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00382
383,22,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00383
384,22,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00384
385,22,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00385
386,22,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00386
387,22,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00387
388,22,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00388
389,22,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00389
390,22,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00390
391,22,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00391
392,22,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00392
393,22,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00393
394,22,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00394
395,22,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00395
396,23,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00396
397,23,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00397
398,23,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00398
399,23,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00399
400,23,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00400
401,23,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00401
402,23,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00402
403,23,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00403
404,23,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00404
405,23,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00405
406,23,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00406
407,23,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00407
408,23,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00408
409,23,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00409
410,23,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00410
411,23,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00411
412,23,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00412
413,23,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00413
414,24,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00414
415,24,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00415
416,24,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00416
417,24,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00417
418,24,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00418
419,24,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00419
420,24,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00420
421,24,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00421
422,24,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00422
423,24,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00423
424,24,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00424
425,24,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00425
426,24,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00426
427,24,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00427
428,24,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00428
429,24,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00429
430,24,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00430
431,24,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00431
432,25,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.00432
433,25,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.00433
434,25,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.00434
435,25,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.00435
436,25,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.00436
437,25,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.00437
