tick_id,day,settlement_id,resident_id,resident_goal,goal_priority,goal_pressure_before,goal_pressure_after,avatar_visible,resident_goal_owned,private_workspace_sealed,visible_goal_marker,frequency_hz,flower_phase
212,12,lichen_bridge,Rin,mark signal bell,0.4525,0.415,0.42405,True,True,True,Rin:mark signal bell,10.904915,0.935905
213,12,orchid_engine,Eli,prepare steam tea,0.485,0.4202,0.4299,True,True,True,Eli:prepare steam tea,13.24431,0.963071
214,12,moss_ward,Ari,keep rain path dry,0.5175,0.33605,0.3364,True,True,True,Ari:keep rain path dry,8.615585,0.921238
215,12,glass_harbor,Oren,mend net before fog,0.55,0.4467,0.4577,True,True,True,Oren:mend net before fog,9.75926,0.938405
216,13,lichen_bridge,Kio,weave spare rope,0.5175,0.33705,0.3374,True,True,True,Kio:weave spare rope,10.985145,0.953286
217,13,orchid_engine,Cai,tend orchid lamp,0.55,0.4551,0.4661,True,True,True,Cai:tend orchid lamp,13.31948,0.980452
218,13,moss_ward,Milo,prepare warm-cup ritual,0.42,0.437,0.4454,True,True,True,Milo:prepare warm-cup ritual,8.64964,0.938619
219,13,glass_harbor,Sera,keep public lamp bright,0.4525,0.437,0.44605,True,True,True,Sera:keep public lamp bright,9.797495,0.955786
220,13,cinder_garden,Juno,sort ember fruit,0.485,0.33575,0.33545,True,True,True,Juno:sort ember fruit,12.37811,0.980952
221,13,lichen_bridge,Luma,mark signal bell,0.5175,0.45705,0.4674,True,True,True,Luma:mark signal bell,11.052445,0.974119
222,13,orchid_engine,Dax,prepare steam tea,0.55,0.4344,0.4454,True,True,True,Dax:prepare steam tea,13.40042,0.001286
223,13,moss_ward,Tala,keep rain path dry,0.42,0.4344,0.4428,True,True,True,Tala:keep rain path dry,8.7198,0.959452
224,13,glass_harbor,Nia,mend net before fog,0.4525,0.3377,0.33675,True,True,True,Nia:mend net before fog,9.880855,0.976619
225,13,cinder_garden,Pax,cool ash path,0.485,0.45575,0.46545,True,True,True,Pax:cool ash path,12.44365,0.001786
226,13,lichen_bridge,Rin,prepare shared bowl,0.5175,0.42405,0.4344,True,True,True,Rin:prepare shared bowl,11.130525,0.994952
227,13,orchid_engine,Eli,listen to valve pulse,0.55,0.4299,0.4409,True,True,True,Eli:listen to valve pulse,13.46992,0.022119
228,13,moss_ward,Ari,repair blanket loom,0.42,0.3364,0.3348,True,True,True,Ari:repair blanket loom,8.8047,0.980286
229,13,glass_harbor,Oren,seal fog catcher,0.4525,0.4577,0.46675,True,True,True,Oren:seal fog catcher,9.946835,0.997452
230,13,cinder_garden,Vale,guard seed calendar,0.485,0.43055,0.44025,True,True,True,Vale:guard seed calendar,12.52503,0.022619
231,13,lichen_bridge,Sol,test rope bridge,0.5175,0.4299,0.44025,True,True,True,Sol:test rope bridge,11.201785,0.015786
232,13,orchid_engine,Bea,clean gear wash,0.55,0.3351,0.3361,True,True,True,Bea:clean gear wash,13.5535,0.042952
233,13,moss_ward,Fay,protect root archive,0.42,0.4564,0.4648,True,True,True,Fay:protect root archive,8.8687,0.001119
234,14,cinder_garden,Juno,cool ash path,0.55,0.33545,0.33645,True,True,True,Juno:cool ash path,12.60372,0.04
235,14,lichen_bridge,Luma,prepare shared bowl,0.42,0.4674,0.4758,True,True,True,Luma:prepare shared bowl,11.24002,0.033167
236,14,orchid_engine,Dax,listen to valve pulse,0.4525,0.4454,0.45445,True,True,True,Dax:listen to valve pulse,13.589315,0.060333
237,14,moss_ward,Tala,repair blanket loom,0.485,0.4428,0.4525,True,True,True,Tala:repair blanket loom,8.94475,0.0185
238,14,glass_harbor,Nia,seal fog catcher,0.5175,0.33675,0.3371,True,True,True,Nia:seal fog catcher,10.107125,0.035667
239,14,cinder_garden,Pax,guard seed calendar,0.55,0.46545,0.47645,True,True,True,Pax:guard seed calendar,12.66926,0.060833
240,14,lichen_bridge,Rin,test rope bridge,0.42,0.4344,0.4428,True,True,True,Rin:test rope bridge,11.31876,0.054
241,14,orchid_engine,Eli,clean gear wash,0.4525,0.4409,0.44995,True,True,True,Eli:clean gear wash,13.658155,0.081167
242,14,moss_ward,Ari,protect root archive,0.485,0.3348,0.3345,True,True,True,Ari:protect root archive,9.03097,0.039333
243,14,glass_harbor,Oren,prepare crossing tea,0.5175,0.46675,0.4771,True,True,True,Oren:prepare crossing tea,10.171785,0.0565
244,14,cinder_garden,Vale,shade seed rows,0.55,0.44025,0.45125,True,True,True,Vale:shade seed rows,12.75086,0.081667
245,14,lichen_bridge,Sol,weave spare rope,0.42,0.44025,0.44865,True,True,True,Sol:weave spare rope,11.39002,0.074833
246,14,orchid_engine,Bea,tend orchid lamp,0.4525,0.3361,0.33515,True,True,True,Bea:tend orchid lamp,13.741735,0.102
247,14,moss_ward,Fay,prepare warm-cup ritual,0.485,0.4648,0.4745,True,True,True,Fay:prepare warm-cup ritual,9.09431,0.060167
248,14,glass_harbor,Puck,keep public lamp bright,0.5175,0.4396,0.44995,True,True,True,Puck:keep public lamp bright,10.252065,0.077333
249,14,cinder_garden,Wren,sort ember fruit,0.55,0.43635,0.44735,True,True,True,Wren:sort ember fruit,12.82036,0.1025
250,14,lichen_bridge,Kio,mark signal bell,0.42,0.3374,0.3358,True,True,True,Kio:mark signal bell,11.47404,0.095667
251,14,orchid_engine,Cai,prepare steam tea,0.4525,0.4661,0.47515,True,True,True,Cai:prepare steam tea,13.807495,0.122833
252,15,glass_harbor,Nia,prepare crossing tea,0.42,0.3371,0.3355,True,True,True,Nia:prepare crossing tea,10.2958,0.094714
253,15,cinder_garden,Pax,shade seed rows,0.4525,0.47645,0.4855,True,True,True,Pax:shade seed rows,12.856835,0.119881
254,15,lichen_bridge,Rin,weave spare rope,0.485,0.4428,0.4525,True,True,True,Rin:weave spare rope,11.54481,0.113048
255,15,orchid_engine,Eli,tend orchid lamp,0.5175,0.44995,0.4603,True,True,True,Eli:tend orchid lamp,13.883105,0.140214
256,15,moss_ward,Ari,prepare warm-cup ritual,0.55,0.3345,0.3355,True,True,True,Ari:prepare warm-cup ritual,9.2568,0.098381
257,15,glass_harbor,Oren,keep public lamp bright,0.42,0.4771,0.4855,True,True,True,Oren:keep public lamp bright,10.36002,0.115548
258,15,cinder_garden,Vale,sort ember fruit,0.4525,0.45125,0.4603,True,True,True,Vale:sort ember fruit,12.938875,0.140714
259,15,lichen_bridge,Sol,mark signal bell,0.485,0.44865,0.45835,True,True,True,Sol:mark signal bell,11.61497,0.133881
260,15,orchid_engine,Bea,prepare steam tea,0.5175,0.33515,0.3355,True,True,True,Bea:prepare steam tea,13.968005,0.161048
261,15,moss_ward,Fay,keep rain path dry,0.55,0.4745,0.4855,True,True,True,Fay:keep rain path dry,9.31926,0.119214
262,15,glass_harbor,Puck,mend net before fog,0.42,0.44995,0.45835,True,True,True,Puck:mend net before fog,10.44118,0.136381
263,15,cinder_garden,Wren,cool ash path,0.4525,0.44735,0.4564,True,True,True,Wren:cool ash path,13.008595,0.161548
264,15,lichen_bridge,Kio,prepare shared bowl,0.485,0.3358,0.3355,True,True,True,Kio:prepare shared bowl,11.69943,0.154714
265,15,orchid_engine,Cai,listen to valve pulse,0.5175,0.47515,0.4855,True,True,True,Cai:listen to valve pulse,14.032445,0.181881
266,15,moss_ward,Milo,repair blanket loom,0.55,0.4454,0.4564,True,True,True,Milo:repair blanket loom,9.40108,0.140048
267,15,glass_harbor,Sera,seal fog catcher,0.42,0.44605,0.45445,True,True,True,Sera:seal fog catcher,10.51068,0.157214
268,15,cinder_garden,Juno,guard seed calendar,0.4525,0.33645,0.3355,True,True,True,Juno:guard seed calendar,13.092615,0.182381
269,15,lichen_bridge,Luma,test rope bridge,0.485,0.4758,0.4855,True,True,True,Luma:test rope bridge,11.76497,0.175548
270,16,moss_ward,Ari,keep rain path dry,0.4525,0.3355,0.33455,True,True,True,Ari:keep rain path dry,9.445695,0.157429
271,16,glass_harbor,Oren,mend net before fog,0.485,0.4855,0.4952,True,True,True,Oren:mend net before fog,10.58497,0.174595
272,16,cinder_garden,Vale,cool ash path,0.5175,0.4603,0.47065,True,True,True,Vale:cool ash path,13.165365,0.199762
273,16,lichen_bridge,Sol,prepare shared bowl,0.55,0.45835,0.46935,True,True,True,Sol:prepare shared bowl,11.84058,0.192929
274,16,orchid_engine,Bea,listen to valve pulse,0.42,0.3355,0.3339,True,True,True,Bea:listen to valve pulse,14.15624,0.220095
275,16,moss_ward,Fay,repair blanket loom,0.4525,0.4855,0.49455,True,True,True,Fay:repair blanket loom,9.507495,0.178262
276,16,glass_harbor,Puck,seal fog catcher,0.485,0.45835,0.46805,True,True,True,Puck:seal fog catcher,10.66745,0.195429
277,16,cinder_garden,Wren,guard seed calendar,0.5175,0.4564,0.46675,True,True,True,Wren:guard seed calendar,13.233545,0.220595
278,16,lichen_bridge,Kio,test rope bridge,0.55,0.3355,0.3365,True,True,True,Kio:test rope bridge,11.9257,0.213762
279,16,orchid_engine,Cai,clean gear wash,0.42,0.4855,0.4939,True,True,True,Cai:clean gear wash,14.22002,0.240929
280,16,moss_ward,Milo,protect root archive,0.4525,0.4564,0.46545,True,True,True,Milo:protect root archive,9.589975,0.199095
281,16,glass_harbor,Sera,prepare crossing tea,0.485,0.45445,0.46415,True,True,True,Sera:prepare crossing tea,10.73629,0.216262
282,16,cinder_garden,Juno,shade seed rows,0.5175,0.3355,0.33585,True,True,True,Juno:shade seed rows,13.318225,0.241429
283,16,lichen_bridge,Luma,weave spare rope,0.55,0.4855,0.4965,True,True,True,Luma:weave spare rope,11.98992,0.234595
284,16,orchid_engine,Dax,tend orchid lamp,0.42,0.45445,0.46285,True,True,True,Dax:tend orchid lamp,14.30272,0.261762
285,16,moss_ward,Tala,prepare warm-cup ritual,0.4525,0.4525,0.46155,True,True,True,Tala:prepare warm-cup ritual,9.657935,0.219929
286,16,glass_harbor,Nia,keep public lamp bright,0.485,0.3355,0.3352,True,True,True,Nia:keep public lamp bright,10.82207,0.237095
287,16,cinder_garden,Pax,sort ember fruit,0.5175,0.4855,0.49585,True,True,True,Pax:sort ember fruit,13.382445,0.262262
288,17,orchid_engine,Bea,clean gear wash,0.485,0.3339,0.3336,True,True,True,Bea:clean gear wash,14.38185,0.279143
289,17,moss_ward,Fay,protect root archive,0.5175,0.49455,0.5049,True,True,True,Fay:protect root archive,9.732445,0.23731
290,17,glass_harbor,Puck,prepare crossing tea,0.55,0.46805,0.47905,True,True,True,Puck:prepare crossing tea,10.89394,0.254476
291,17,cinder_garden,Wren,shade seed rows,0.42,0.46675,0.47515,True,True,True,Wren:shade seed rows,13.42112,0.279643
292,17,lichen_bridge,Kio,weave spare rope,0.4525,0.3365,0.33555,True,True,True,Kio:weave spare rope,12.113715,0.27281
293,17,orchid_engine,Cai,tend orchid lamp,0.485,0.4939,0.5036,True,True,True,Cai:tend orchid lamp,14.44563,0.299976
294,17,moss_ward,Milo,prepare warm-cup ritual,0.5175,0.46545,0.4758,True,True,True,Milo:prepare warm-cup ritual,9.815585,0.258143
295,17,glass_harbor,Sera,keep public lamp bright,0.55,0.46415,0.47515,True,True,True,Sera:keep public lamp bright,10.96124,0.27531
296,17,cinder_garden,Juno,sort ember fruit,0.42,0.33585,0.33425,True,True,True,Juno:sort ember fruit,13.50734,0.300476
297,17,lichen_bridge,Luma,mark signal bell,0.4525,0.4965,0.50555,True,True,True,Luma:mark signal bell,12.177495,0.293643
298,17,orchid_engine,Dax,prepare steam tea,0.485,0.46285,0.47255,True,True,True,Dax:prepare steam tea,14.52811,0.32081
299,17,moss_ward,Tala,keep rain path dry,0.5175,0.46155,0.4719,True,True,True,Tala:keep rain path dry,9.883545,0.278976
300,17,glass_harbor,Nia,mend net before fog,0.55,0.3352,0.3362,True,True,True,Nia:mend net before fog,11.04768,0.296143
301,17,cinder_garden,Pax,cool ash path,0.42,0.49585,0.50425,True,True,True,Pax:cool ash path,13.57046,0.32131
302,17,lichen_bridge,Rin,prepare shared bowl,0.4525,0.4525,0.46155,True,True,True,Rin:prepare shared bowl,12.258655,0.314476
303,17,orchid_engine,Eli,listen to valve pulse,0.485,0.4603,0.47,True,True,True,Eli:listen to valve pulse,14.59629,0.341643
304,17,moss_ward,Ari,repair blanket loom,0.5175,0.33455,0.3349,True,True,True,Ari:repair blanket loom,9.972185,0.29981
305,17,glass_harbor,Oren,seal fog catcher,0.55,0.4952,0.5062,True,True,True,Oren:seal fog catcher,11.10992,0.316976
306,18,lichen_bridge,Kio,mark signal bell,0.5175,0.33555,0.3359,True,True,True,Kio:mark signal bell,12.339545,0.331857
307,18,orchid_engine,Cai,prepare steam tea,0.55,0.5036,0.5146,True,True,True,Cai:prepare steam tea,14.67058,0.359024
308,18,moss_ward,Milo,keep rain path dry,0.42,0.4758,0.4842,True,True,True,Milo:keep rain path dry,10.00448,0.31719
309,18,glass_harbor,Sera,mend net before fog,0.4525,0.47515,0.4842,True,True,True,Sera:mend net before fog,11.148815,0.334357
310,18,cinder_garden,Juno,cool ash path,0.485,0.33425,0.33395,True,True,True,Juno:cool ash path,13.73361,0.359524
311,18,lichen_bridge,Luma,prepare shared bowl,0.5175,0.50555,0.5159,True,True,True,Luma:prepare shared bowl,12.403105,0.35269
312,18,orchid_engine,Dax,listen to valve pulse,0.55,0.47255,0.48355,True,True,True,Dax:listen to valve pulse,14.75394,0.379857
313,18,moss_ward,Tala,repair blanket loom,0.42,0.4719,0.4803,True,True,True,Tala:repair blanket loom,10.07112,0.338024
314,18,glass_harbor,Nia,seal fog catcher,0.4525,0.3362,0.33525,True,True,True,Nia:seal fog catcher,11.236575,0.35519
315,18,cinder_garden,Pax,guard seed calendar,0.485,0.50425,0.51395,True,True,True,Pax:guard seed calendar,13.79607,0.380357
316,18,lichen_bridge,Rin,test rope bridge,0.5175,0.46155,0.4719,True,True,True,Rin:test rope bridge,12.484925,0.373524
317,18,orchid_engine,Eli,clean gear wash,0.55,0.47,0.481,True,True,True,Eli:clean gear wash,14.8219,0.40069
318,18,moss_ward,Ari,protect root archive,0.42,0.3349,0.3333,True,True,True,Ari:protect root archive,10.16064,0.358857
319,18,glass_harbor,Oren,prepare crossing tea,0.4525,0.5062,0.51525,True,True,True,Oren:prepare crossing tea,11.297495,0.376024
320,18,cinder_garden,Vale,shade seed rows,0.485,0.47065,0.48035,True,True,True,Vale:shade seed rows,13.87899,0.40119
321,18,lichen_bridge,Sol,weave spare rope,0.5175,0.46935,0.4797,True,True,True,Sol:weave spare rope,12.553765,0.394357
322,18,orchid_engine,Bea,tend orchid lamp,0.55,0.3336,0.3346,True,True,True,Bea:tend orchid lamp,14.90812,0.421524
323,18,moss_ward,Fay,prepare warm-cup ritual,0.42,0.5049,0.5133,True,True,True,Fay:prepare warm-cup ritual,10.22002,0.37969
324,19,cinder_garden,Juno,guard seed calendar,0.55,0.33395,0.33495,True,True,True,Juno:guard seed calendar,13.9601,0.418571
325,19,lichen_bridge,Luma,test rope bridge,0.42,0.5159,0.5243,True,True,True,Luma:test rope bridge,12.59068,0.411738
326,19,orchid_engine,Dax,clean gear wash,0.4525,0.48355,0.4926,True,True,True,Dax:clean gear wash,14.942615,0.438905
327,19,moss_ward,Tala,protect root archive,0.485,0.4803,0.49,True,True,True,Tala:protect root archive,10.29607,0.397071
328,19,glass_harbor,Nia,prepare crossing tea,0.5175,0.33525,0.3356,True,True,True,Nia:prepare crossing tea,11.462185,0.414238
329,19,cinder_garden,Pax,shade seed rows,0.55,0.51395,0.52495,True,True,True,Pax:shade seed rows,14.02168,0.439405
330,19,lichen_bridge,Rin,weave spare rope,0.42,0.4719,0.4803,True,True,True,Rin:weave spare rope,12.67338,0.432571
331,19,orchid_engine,Eli,tend orchid lamp,0.4525,0.481,0.49005,True,True,True,Eli:tend orchid lamp,15.009475,0.459738
332,19,moss_ward,Ari,prepare warm-cup ritual,0.485,0.3333,0.333,True,True,True,Ari:prepare warm-cup ritual,10.38669,0.417905
333,19,glass_harbor,Oren,keep public lamp bright,0.5175,0.51525,0.5256,True,True,True,Oren:keep public lamp bright,11.522445,0.435071
334,19,cinder_garden,Vale,sort ember fruit,0.55,0.48035,0.49135,True,True,True,Vale:sort ember fruit,14.1046,0.460238
335,19,lichen_bridge,Sol,mark signal bell,0.42,0.4797,0.4881,True,True,True,Sol:mark signal bell,12.742,0.453405
336,19,orchid_engine,Bea,prepare steam tea,0.4525,0.3346,0.33365,True,True,True,Bea:prepare steam tea,15.097235,0.480571
337,19,moss_ward,Fay,keep rain path dry,0.485,0.5133,0.523,True,True,True,Fay:keep rain path dry,10.44563,0.438738
338,19,glass_harbor,Puck,mend net before fog,0.5175,0.47905,0.4894,True,True,True,Puck:mend net before fog,11.607125,0.455905
339,19,cinder_garden,Wren,cool ash path,0.55,0.47515,0.48615,True,True,True,Wren:cool ash path,14.17168,0.481071
340,19,lichen_bridge,Kio,prepare shared bowl,0.42,0.3359,0.3343,True,True,True,Kio:prepare shared bowl,12.82822,0.474238
341,19,orchid_engine,Cai,listen to valve pulse,0.4525,0.5146,0.52365,True,True,True,Cai:listen to valve pulse,15.158155,0.501405
342,20,glass_harbor,Nia,keep public lamp bright,0.42,0.3356,0.334,True,True,True,Nia:keep public lamp bright,11.65042,0.473286
343,20,cinder_garden,Pax,sort ember fruit,0.4525,0.52495,0.534,True,True,True,Pax:sort ember fruit,14.209915,0.498452
344,20,lichen_bridge,Rin,mark signal bell,0.485,0.4803,0.49,True,True,True,Rin:mark signal bell,12.89965,0.491619
345,20,orchid_engine,Eli,prepare steam tea,0.5175,0.49005,0.5004,True,True,True,Eli:prepare steam tea,15.234425,0.518786
346,20,moss_ward,Ari,keep rain path dry,0.55,0.333,0.334,True,True,True,Ari:keep rain path dry,10.61252,0.476952
347,20,glass_harbor,Oren,mend net before fog,0.42,0.5256,0.534,True,True,True,Oren:mend net before fog,11.71068,0.494119
348,20,cinder_garden,Vale,cool ash path,0.4525,0.49135,0.5004,True,True,True,Vale:cool ash path,14.292835,0.519286
349,20,lichen_bridge,Sol,prepare shared bowl,0.485,0.4881,0.4978,True,True,True,Sol:prepare shared bowl,12.96695,0.512452
350,20,orchid_engine,Bea,listen to valve pulse,0.5175,0.33365,0.334,True,True,True,Bea:listen to valve pulse,15.323505,0.539619
351,20,moss_ward,Fay,repair blanket loom,0.55,0.523,0.534,True,True,True,Fay:repair blanket loom,10.67124,0.497786
352,20,glass_harbor,Puck,seal fog catcher,0.42,0.4894,0.4978,True,True,True,Puck:seal fog catcher,11.79624,0.514952
353,20,cinder_garden,Wren,guard seed calendar,0.4525,0.48615,0.4952,True,True,True,Wren:guard seed calendar,14.359915,0.540119
354,20,lichen_bridge,Kio,test rope bridge,0.485,0.3343,0.334,True,True,True,Kio:test rope bridge,13.05449,0.533286
355,20,orchid_engine,Cai,clean gear wash,0.5175,0.52365,0.534,True,True,True,Cai:clean gear wash,15.383105,0.560452
356,20,moss_ward,Milo,protect root archive,0.55,0.4842,0.4952,True,True,True,Milo:protect root archive,10.75548,0.518619
357,20,glass_harbor,Sera,prepare crossing tea,0.42,0.4842,0.4926,True,True,True,Sera:prepare crossing tea,11.862,0.535786
358,20,cinder_garden,Juno,shade seed rows,0.4525,0.33495,0.334,True,True,True,Juno:shade seed rows,14.448995,0.560952
359,20,lichen_bridge,Luma,weave spare rope,0.485,0.5243,0.534,True,True,True,Luma:weave spare rope,13.11563,0.554119
360,21,moss_ward,Ari,repair blanket loom,0.4525,0.334,0.33305,True,True,True,Ari:repair blanket loom,10.800535,0.536
361,21,glass_harbor,Oren,seal fog catcher,0.485,0.534,0.5437,True,True,True,Oren:seal fog catcher,11.93563,0.553167
362,21,cinder_garden,Vale,guard seed calendar,0.5175,0.5004,0.51075,True,True,True,Vale:guard seed calendar,14.518885,0.578333
363,21,lichen_bridge,Sol,test rope bridge,0.55,0.4978,0.5088,True,True,True,Sol:test rope bridge,13.1919,0.5715
364,21,orchid_engine,Bea,clean gear wash,0.42,0.334,0.3324,True,True,True,Bea:clean gear wash,15.51196,0.598667
365,21,moss_ward,Fay,protect root archive,0.4525,0.534,0.54305,True,True,True,Fay:protect root archive,10.859475,0.556833
366,21,glass_harbor,Puck,prepare crossing tea,0.485,0.4978,0.5075,True,True,True,Puck:prepare crossing tea,12.02229,0.574
367,21,cinder_garden,Wren,shade seed rows,0.5175,0.4952,0.50555,True,True,True,Wren:shade seed rows,14.584865,0.599167
368,21,lichen_bridge,Kio,weave spare rope,0.55,0.334,0.335,True,True,True,Kio:weave spare rope,13.28076,0.592333
369,21,orchid_engine,Cai,tend orchid lamp,0.42,0.534,0.5424,True,True,True,Cai:tend orchid lamp,15.57068,0.6195
370,21,moss_ward,Milo,prepare warm-cup ritual,0.4525,0.4952,0.50425,True,True,True,Milo:prepare warm-cup ritual,10.943935,0.577667
371,21,glass_harbor,Sera,keep public lamp bright,0.485,0.4926,0.5023,True,True,True,Sera:keep public lamp bright,12.08761,0.594833
372,21,cinder_garden,Juno,sort ember fruit,0.5175,0.334,0.33435,True,True,True,Juno:sort ember fruit,14.674385,0.62
373,21,lichen_bridge,Luma,mark signal bell,0.55,0.534,0.545,True,True,True,Luma:mark signal bell,13.34058,0.613167
