tick_id,day,settlement_id,resident_id,scheduled_task,scheduled_room,avatar_action,interrupted,recovery_action_available,recovery_completed,routine_integrity,visible_routine_state
1252,105,repair_ring,Pax,teach dialect,spark lane,perform_chain_step,False,False,False,0.96,on schedule
1253,105,riverbend,Ari,teach dialect,kit alcove,continue_project,False,False,False,0.96,on schedule
1254,105,roofward,Sera,patrol hazard,glass stair,path_to_rest,False,False,False,0.95,on schedule
1255,105,archive,Nia,patrol hazard,ink niche,perform_chain_step,False,False,False,0.96,on schedule
1256,105,signal,Ren,patrol hazard,lens room,recover_routine,False,True,True,0.96,recovered
1257,105,orchard,Ivo,restore memory,arrival court,offer_care,False,False,False,0.96,on schedule
1258,105,repair_ring,Pax,restore memory,cool corner,treat_pain,False,False,False,0.96,on schedule
1259,105,riverbend,Ari,restore memory,arrival court,recover_routine,False,True,True,0.96,recovered
1260,106,roofward,Fay,repair project,ledger loft,rest,False,False,False,0.56,on schedule
1261,106,archive,Toma,repair project,spool room,dry_off,False,False,False,0.56,on schedule
1262,106,signal,Milo,repair project,mast base,path_to_resident,False,False,False,0.48,on schedule
1263,106,orchard,Mara,teach dialect,satchel shed,inspect_affordance,False,False,False,0.48,on schedule
1264,106,repair_ring,Juno,teach dialect,spark lane,interrupt_routine,True,True,True,0.35,recovered
1265,106,riverbend,Lio,teach dialect,kit alcove,path_to_resident,False,False,False,0.41,on schedule
1266,106,roofward,Fay,patrol hazard,glass stair,inspect_affordance,False,False,False,0.56,on schedule
1267,106,archive,Toma,patrol hazard,ink niche,interrupt_routine,True,True,False,0.49,interrupted
1268,106,signal,Milo,patrol hazard,lens room,ask_dialect_memory,False,False,False,0.48,on schedule
1269,106,orchard,Mara,restore memory,arrival court,rest,False,False,False,0.48,on schedule
1270,106,repair_ring,Juno,restore memory,cool corner,dry_off,False,False,False,0.35,on schedule
1271,106,riverbend,Lio,restore memory,arrival court,ask_dialect_memory,False,False,False,0.41,on schedule
1272,107,roofward,Sera,repair project,ledger loft,treat_pain,True,True,True,0.94,recovered
1273,107,archive,Nia,repair project,spool room,continue_project,False,False,False,0.96,on schedule
1274,107,signal,Ren,repair project,mast base,path_to_rest,False,False,False,0.96,on schedule
1275,107,orchard,Ivo,teach dialect,satchel shed,perform_chain_step,False,False,False,0.96,on schedule
1276,107,repair_ring,Pax,teach dialect,spark lane,recover_routine,False,True,True,0.96,recovered
1277,107,riverbend,Ari,teach dialect,kit alcove,path_to_rest,False,False,False,0.96,on schedule
1278,107,roofward,Sera,patrol hazard,glass stair,perform_chain_step,False,False,False,0.94,on schedule
1279,107,archive,Nia,patrol hazard,ink niche,recover_routine,False,True,True,0.96,recovered
1280,107,signal,Ren,patrol hazard,lens room,offer_care,False,False,False,0.96,on schedule
1281,107,orchard,Ivo,restore memory,arrival court,treat_pain,False,False,False,0.96,on schedule
1282,107,repair_ring,Pax,restore memory,cool corner,continue_project,False,False,False,0.96,on schedule
1283,107,riverbend,Ari,restore memory,arrival court,offer_care,False,False,False,0.96,on schedule
1284,108,roofward,Fay,repair project,ledger loft,dry_off,False,False,False,0.56,on schedule
1285,108,archive,Toma,repair project,spool room,path_to_resident,False,False,False,0.49,on schedule
1286,108,signal,Milo,repair project,mast base,inspect_affordance,False,False,False,0.48,on schedule
1287,108,orchard,Mara,teach dialect,satchel shed,interrupt_routine,True,True,True,0.47,recovered
1288,108,repair_ring,Juno,teach dialect,spark lane,ask_dialect_memory,False,False,False,0.35,on schedule
1289,108,riverbend,Lio,teach dialect,kit alcove,inspect_affordance,False,False,False,0.41,on schedule
1290,108,roofward,Fay,patrol hazard,glass stair,interrupt_routine,True,True,True,0.55,recovered
1291,108,archive,Toma,patrol hazard,ink niche,ask_dialect_memory,False,False,False,0.49,on schedule
1292,108,signal,Milo,patrol hazard,lens room,rest,False,False,False,0.48,on schedule
1293,108,orchard,Mara,restore memory,arrival court,dry_off,False,False,False,0.47,on schedule
1294,108,repair_ring,Juno,restore memory,cool corner,path_to_resident,False,False,False,0.35,on schedule
1295,108,riverbend,Lio,restore memory,arrival court,rest,False,False,False,0.41,on schedule
1296,109,roofward,Sera,repair project,ledger loft,continue_project,False,False,False,0.94,on schedule
1297,109,archive,Nia,repair project,spool room,path_to_rest,False,False,False,0.96,on schedule
1298,109,signal,Ren,repair project,mast base,perform_chain_step,False,False,False,0.96,on schedule
1299,109,orchard,Ivo,teach dialect,satchel shed,recover_routine,False,True,True,0.96,recovered
1300,109,repair_ring,Pax,teach dialect,spark lane,offer_care,False,False,False,0.96,on schedule
1301,109,riverbend,Ari,teach dialect,kit alcove,perform_chain_step,False,False,False,0.96,on schedule
1302,109,roofward,Sera,patrol hazard,glass stair,recover_routine,False,True,True,0.96,recovered
1303,109,archive,Nia,patrol hazard,ink niche,offer_care,False,False,False,0.96,on schedule
1304,109,signal,Ren,patrol hazard,lens room,treat_pain,False,False,False,0.96,on schedule
1305,109,orchard,Ivo,restore memory,arrival court,continue_project,False,False,False,0.96,on schedule
1306,109,repair_ring,Pax,restore memory,cool corner,path_to_rest,False,False,False,0.96,on schedule
1307,109,riverbend,Ari,restore memory,arrival court,treat_pain,False,False,False,0.96,on schedule
1308,110,roofward,Fay,repair project,ledger loft,path_to_resident,False,False,False,0.55,on schedule
1309,110,archive,Toma,repair project,spool room,inspect_affordance,False,False,False,0.49,on schedule
1310,110,signal,Milo,repair project,mast base,interrupt_routine,True,True,True,0.47,recovered
1311,110,orchard,Mara,teach dialect,satchel shed,ask_dialect_memory,False,False,False,0.47,on schedule
1312,110,repair_ring,Juno,teach dialect,spark lane,rest,False,False,False,0.35,on schedule
1313,110,riverbend,Lio,teach dialect,kit alcove,interrupt_routine,True,True,True,0.4,recovered
1314,110,roofward,Fay,patrol hazard,glass stair,ask_dialect_memory,False,False,False,0.55,on schedule
1315,110,archive,Toma,patrol hazard,ink niche,rest,False,False,False,0.49,on schedule
1316,110,signal,Milo,patrol hazard,lens room,dry_off,False,False,False,0.47,on schedule
1317,110,orchard,Mara,restore memory,arrival court,path_to_resident,False,False,False,0.47,on schedule
1318,110,repair_ring,Juno,restore memory,cool corner,inspect_affordance,False,False,False,0.35,on schedule
1319,110,riverbend,Lio,restore memory,arrival court,dry_off,False,False,False,0.4,on schedule
1320,111,roofward,Sera,repair project,ledger loft,path_to_rest,False,False,False,0.96,on schedule
1321,111,archive,Nia,repair project,spool room,perform_chain_step,False,False,False,0.96,on schedule
1322,111,signal,Ren,repair project,mast base,recover_routine,False,True,True,0.96,recovered
1323,111,orchard,Ivo,teach dialect,satchel shed,offer_care,False,False,False,0.96,on schedule
1324,111,repair_ring,Pax,teach dialect,spark lane,treat_pain,False,False,False,0.96,on schedule
1325,111,riverbend,Ari,teach dialect,kit alcove,recover_routine,True,True,True,0.95,recovered
1326,111,roofward,Sera,patrol hazard,glass stair,offer_care,False,False,False,0.96,on schedule
1327,111,archive,Nia,patrol hazard,ink niche,treat_pain,False,False,False,0.96,on schedule
1328,111,signal,Ren,patrol hazard,lens room,continue_project,False,False,False,0.96,on schedule
1329,111,orchard,Ivo,restore memory,arrival court,path_to_rest,False,False,False,0.96,on schedule
1330,111,repair_ring,Pax,restore memory,cool corner,perform_chain_step,False,False,False,0.96,on schedule
1331,111,riverbend,Ari,restore memory,arrival court,continue_project,False,False,False,0.95,on schedule
1332,112,archive,Nia,repair project,spool room,perform_chain_step,False,False,False,0.96,on schedule
1333,112,signal,Ren,repair project,mast base,recover_routine,False,True,True,0.96,recovered
1334,112,orchard,Ivo,repair project,seed lane,offer_care,False,False,False,0.96,on schedule
1335,112,repair_ring,Pax,teach dialect,spark lane,treat_pain,False,False,False,0.96,on schedule
1336,112,riverbend,Ari,teach dialect,kit alcove,recover_routine,False,True,True,0.96,recovered
1337,112,roofward,Sera,teach dialect,warm lane,offer_care,False,False,False,0.96,on schedule
1338,112,archive,Nia,patrol hazard,ink niche,treat_pain,False,False,False,0.96,on schedule
1339,112,signal,Ren,patrol hazard,lens room,continue_project,False,False,False,0.96,on schedule
1340,112,orchard,Ivo,patrol hazard,market plank,path_to_rest,False,False,False,0.96,on schedule
1341,112,repair_ring,Pax,restore memory,cool corner,perform_chain_step,False,False,False,0.96,on schedule
1342,112,riverbend,Ari,restore memory,arrival court,continue_project,False,False,False,0.96,on schedule
1343,112,roofward,Sera,restore memory,arrival court,path_to_rest,False,False,False,0.96,on schedule
