tick_id,day,guild,region_id,assigned_agent,backlog_before,new_work,repair_capacity,backlog_after,repair_success,safety_clause,visible_guild_board
921,58,Bridgewright Guild,riverbend,Toma,0.183526,0.0,0.0,0.183526,False,normal repair safety,Bridgewright Guild:0.18
922,58,Glassgarden Guild,roofward,Lio,0.054,0.028575,0.0,0.082575,False,normal repair safety,Glassgarden Guild:0.08
923,58,Index Guild,archive_quarter,Sera,0.094158,0.029079,0.0,0.123237,False,normal repair safety,Index Guild:0.12
924,58,Signal Guild,signal_ridge,Ren,0.628002,0.0,0.114715,0.513287,True,normal repair safety,Signal Guild:0.51
925,58,Seed Guild,orchard_fen,Mara,0.224325,0.030087,0.0,0.254412,False,normal repair safety,Seed Guild:0.25
926,58,Bridgewright Guild,riverbend,Toma,0.183526,0.0,0.0,0.183526,False,normal repair safety,Bridgewright Guild:0.18
927,58,Glassgarden Guild,roofward,Lio,0.100575,0.028575,0.112405,0.016745,False,normal repair safety,Glassgarden Guild:0.02
928,59,Index Guild,archive_quarter,Sera,0.123237,0.029079,0.0,0.152316,False,normal repair safety,Index Guild:0.15
929,59,Signal Guild,signal_ridge,Ren,0.513287,0.0,0.0,0.513287,False,normal repair safety,Signal Guild:0.51
930,59,Seed Guild,orchard_fen,Mara,0.272412,0.030087,0.11559,0.186909,True,normal repair safety,Seed Guild:0.19
931,59,Bridgewright Guild,riverbend,Toma,0.201526,0.0,0.0,0.201526,False,normal repair safety,Bridgewright Guild:0.20
932,59,Glassgarden Guild,roofward,Lio,0.034745,0.029205,0.0,0.06395,False,normal repair safety,Glassgarden Guild:0.06
933,59,Index Guild,archive_quarter,Sera,0.170316,0.029079,0.0,0.199395,False,normal repair safety,Index Guild:0.20
934,59,Signal Guild,signal_ridge,Ren,0.531287,0.029583,0.0,0.56087,False,guild may close route while shoring collapse,Signal Guild:0.56
935,59,Seed Guild,orchard_fen,Mara,0.204909,0.0,0.1158,0.089109,True,normal repair safety,Seed Guild:0.09
936,59,Bridgewright Guild,riverbend,Toma,0.219526,0.0,0.0,0.219526,False,normal repair safety,Bridgewright Guild:0.22
937,59,Glassgarden Guild,roofward,Lio,0.08195,0.029205,0.0,0.111155,False,normal repair safety,Glassgarden Guild:0.11
938,59,Index Guild,archive_quarter,Sera,0.199395,0.029079,0.0,0.228474,False,normal repair safety,Index Guild:0.23
939,59,Signal Guild,signal_ridge,Ren,0.57887,0.0,0.0,0.57887,False,normal repair safety,Signal Guild:0.58
940,59,Seed Guild,orchard_fen,Mara,0.107109,0.0,0.11601,0.0,False,normal repair safety,Seed Guild:0.00
941,59,Bridgewright Guild,riverbend,Toma,0.219526,0.028071,0.0,0.247597,False,normal repair safety,Bridgewright Guild:0.25
942,59,Glassgarden Guild,roofward,Lio,0.129155,0.029205,0.0,0.15836,False,normal repair safety,Glassgarden Guild:0.16
943,59,Index Guild,archive_quarter,Sera,0.228474,0.029079,0.11335,0.144203,True,normal repair safety,Index Guild:0.14
944,60,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
945,60,Bridgewright Guild,riverbend,Toma,0.265597,0.030087,0.0,0.295684,False,normal repair safety,Bridgewright Guild:0.30
946,60,Glassgarden Guild,roofward,Lio,0.17636,0.028071,0.112685,0.091746,True,normal repair safety,Glassgarden Guild:0.09
947,60,Index Guild,archive_quarter,Sera,0.162203,0.028575,0.0,0.190778,False,normal repair safety,Index Guild:0.19
948,60,Signal Guild,signal_ridge,Ren,0.59687,0.0,0.0,0.59687,False,normal repair safety,Signal Guild:0.60
949,60,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
950,60,Bridgewright Guild,riverbend,Toma,0.295684,0.030087,0.0,0.325771,False,normal repair safety,Bridgewright Guild:0.33
951,60,Glassgarden Guild,roofward,Lio,0.109746,0.0,0.112895,0.0,False,normal repair safety,Glassgarden Guild:0.00
952,60,Index Guild,archive_quarter,Sera,0.208778,0.028575,0.0,0.237353,False,normal repair safety,Index Guild:0.24
953,60,Signal Guild,signal_ridge,Ren,0.61487,0.0,0.0,0.61487,False,normal repair safety,Signal Guild:0.61
954,60,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
955,60,Bridgewright Guild,riverbend,Toma,0.343771,0.030087,0.0,0.373858,False,normal repair safety,Bridgewright Guild:0.37
956,60,Glassgarden Guild,roofward,Lio,0.018,0.0,0.112965,0.0,False,normal repair safety,Glassgarden Guild:0.00
957,60,Index Guild,archive_quarter,Sera,0.255353,0.028575,0.0,0.283928,False,normal repair safety,Index Guild:0.28
958,60,Signal Guild,signal_ridge,Ren,0.63287,0.0,0.0,0.63287,False,normal repair safety,Signal Guild:0.63
959,60,Seed Guild,orchard_fen,Mara,0.018,0.0,0.11629,0.0,False,normal repair safety,Seed Guild:0.00
960,61,Bridgewright Guild,riverbend,Toma,0.391858,0.030087,0.0,0.421945,False,normal repair safety,Bridgewright Guild:0.42
961,61,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
962,61,Index Guild,archive_quarter,Sera,0.301928,0.028575,0.11419,0.216313,True,normal repair safety,Index Guild:0.22
963,61,Signal Guild,signal_ridge,Ren,0.65087,0.0,0.0,0.65087,False,normal repair safety,Signal Guild:0.65
964,61,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
965,61,Bridgewright Guild,riverbend,Toma,0.421945,0.030087,0.0,0.452032,False,normal repair safety,Bridgewright Guild:0.45
966,61,Glassgarden Guild,roofward,Lio,0.036,0.028071,0.0,0.064071,False,guild may close route while shoring collapse,Glassgarden Guild:0.06
967,61,Index Guild,archive_quarter,Sera,0.234313,0.0,0.1144,0.119913,True,normal repair safety,Index Guild:0.12
968,61,Signal Guild,signal_ridge,Ren,0.65087,0.0,0.0,0.65087,False,normal repair safety,Signal Guild:0.65
969,61,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
970,61,Bridgewright Guild,riverbend,Toma,0.470032,0.030087,0.0,0.500119,False,normal repair safety,Bridgewright Guild:0.50
971,61,Glassgarden Guild,roofward,Lio,0.064071,0.028071,0.0,0.092142,False,normal repair safety,Glassgarden Guild:0.09
972,61,Index Guild,archive_quarter,Sera,0.119913,0.0,0.11461,0.005303,False,normal repair safety,Index Guild:0.01
973,61,Signal Guild,signal_ridge,Ren,0.66887,0.029079,0.0,0.697949,False,normal repair safety,Signal Guild:0.70
974,61,Seed Guild,orchard_fen,Mara,0.036,0.0,0.0,0.036,False,normal repair safety,Seed Guild:0.04
975,61,Bridgewright Guild,riverbend,Toma,0.518119,0.030087,0.11237,0.435836,True,normal repair safety,Bridgewright Guild:0.44
976,62,Glassgarden Guild,roofward,Lio,0.110142,0.028071,0.0,0.138213,False,normal repair safety,Glassgarden Guild:0.14
977,62,Index Guild,archive_quarter,Sera,0.005303,0.0,0.0,0.005303,False,normal repair safety,Index Guild:0.01
978,62,Signal Guild,signal_ridge,Ren,0.715949,0.029079,0.115975,0.629053,True,normal repair safety,Signal Guild:0.63
979,62,Seed Guild,orchard_fen,Mara,0.036,0.0,0.0,0.036,False,normal repair safety,Seed Guild:0.04
980,62,Bridgewright Guild,riverbend,Toma,0.453836,0.0,0.0,0.453836,False,normal repair safety,Bridgewright Guild:0.45
981,62,Glassgarden Guild,roofward,Lio,0.138213,0.028071,0.0,0.166284,False,normal repair safety,Glassgarden Guild:0.17
982,62,Index Guild,archive_quarter,Sera,0.023303,0.0,0.0,0.023303,False,normal repair safety,Index Guild:0.02
983,62,Signal Guild,signal_ridge,Ren,0.629053,0.0,0.116185,0.512868,True,normal repair safety,Signal Guild:0.51
984,62,Seed Guild,orchard_fen,Mara,0.054,0.029583,0.0,0.083583,False,normal repair safety,Seed Guild:0.08
985,62,Bridgewright Guild,riverbend,Toma,0.471836,0.030717,0.0,0.502553,False,normal repair safety,Bridgewright Guild:0.50
986,62,Glassgarden Guild,roofward,Lio,0.184284,0.028071,0.0,0.212355,False,normal repair safety,Glassgarden Guild:0.21
987,62,Index Guild,archive_quarter,Sera,0.041303,0.0,0.0,0.041303,False,normal repair safety,Index Guild:0.04
988,62,Signal Guild,signal_ridge,Ren,0.530868,0.0,0.116395,0.414473,True,normal repair safety,Signal Guild:0.41
989,62,Seed Guild,orchard_fen,Mara,0.101583,0.029583,0.0,0.131166,False,normal repair safety,Seed Guild:0.13
990,62,Bridgewright Guild,riverbend,Toma,0.520553,0.030717,0.0,0.55127,False,guild may close route while shoring collapse,Bridgewright Guild:0.55
991,62,Glassgarden Guild,roofward,Lio,0.230355,0.028071,0.113455,0.144971,True,normal repair safety,Glassgarden Guild:0.14
992,63,Index Guild,archive_quarter,Sera,0.041303,0.0,0.0,0.041303,False,normal repair safety,Index Guild:0.04
993,63,Signal Guild,signal_ridge,Ren,0.414473,0.0,0.0,0.414473,False,normal repair safety,Signal Guild:0.41
994,63,Seed Guild,orchard_fen,Mara,0.131166,0.029583,0.1172,0.043549,True,normal repair safety,Seed Guild:0.04
995,63,Bridgewright Guild,riverbend,Toma,0.56927,0.030087,0.0,0.599357,False,normal repair safety,Bridgewright Guild:0.60
996,63,Glassgarden Guild,roofward,Lio,0.144971,0.028701,0.0,0.173672,False,normal repair safety,Glassgarden Guild:0.17
997,63,Index Guild,archive_quarter,Sera,0.041303,0.0,0.0,0.041303,False,normal repair safety,Index Guild:0.04
998,63,Signal Guild,signal_ridge,Ren,0.432473,0.0,0.0,0.432473,False,normal repair safety,Signal Guild:0.43
999,63,Seed Guild,orchard_fen,Mara,0.061549,0.0,0.1172,0.0,False,normal repair safety,Seed Guild:0.00
1000,63,Bridgewright Guild,riverbend,Toma,0.617357,0.030087,0.0,0.647444,False,normal repair safety,Bridgewright Guild:0.65
1001,63,Glassgarden Guild,roofward,Lio,0.191672,0.028701,0.0,0.220373,False,normal repair safety,Glassgarden Guild:0.22
1002,63,Index Guild,archive_quarter,Sera,0.059303,0.0,0.0,0.059303,False,normal repair safety,Index Guild:0.06
1003,63,Signal Guild,signal_ridge,Ren,0.450473,0.0,0.0,0.450473,False,normal repair safety,Signal Guild:0.45
1004,63,Seed Guild,orchard_fen,Mara,0.018,0.0,0.1172,0.0,False,normal repair safety,Seed Guild:0.00
1005,63,Bridgewright Guild,riverbend,Toma,0.647444,0.030087,0.0,0.677531,False,normal repair safety,Bridgewright Guild:0.68
1006,63,Glassgarden Guild,roofward,Lio,0.238373,0.028701,0.0,0.267074,False,normal repair safety,Glassgarden Guild:0.27
1007,63,Index Guild,archive_quarter,Sera,0.059303,0.0,0.1151,0.0,False,normal repair safety,Index Guild:0.00
1008,64,Signal Guild,signal_ridge,Ren,0.468473,0.0,0.0,0.468473,False,normal repair safety,Signal Guild:0.47
1009,64,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
1010,64,Bridgewright Guild,riverbend,Toma,0.695531,0.030087,0.11342,0.612198,True,normal repair safety,Bridgewright Guild:0.61
1011,64,Glassgarden Guild,roofward,Lio,0.267074,0.028071,0.0,0.295145,False,normal repair safety,Glassgarden Guild:0.30
1012,64,Index Guild,archive_quarter,Sera,0.018,0.0,0.0,0.018,False,normal repair safety,Index Guild:0.02
1013,64,Signal Guild,signal_ridge,Ren,0.468473,0.0,0.0,0.468473,False,normal repair safety,Signal Guild:0.47
1014,64,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
1015,64,Bridgewright Guild,riverbend,Toma,0.630198,0.030087,0.11363,0.546655,True,normal repair safety,Bridgewright Guild:0.55
1016,64,Glassgarden Guild,roofward,Lio,0.313145,0.028071,0.0,0.341216,False,normal repair safety,Glassgarden Guild:0.34
1017,64,Index Guild,archive_quarter,Sera,0.036,0.0,0.0,0.036,False,normal repair safety,Index Guild:0.04
1018,64,Signal Guild,signal_ridge,Ren,0.486473,0.0,0.0,0.486473,False,normal repair safety,Signal Guild:0.49
1019,64,Seed Guild,orchard_fen,Mara,0.036,0.0,0.0,0.036,False,normal repair safety,Seed Guild:0.04
1020,64,Bridgewright Guild,riverbend,Toma,0.564655,0.0,0.11384,0.450815,True,normal repair safety,Bridgewright Guild:0.45
1021,64,Glassgarden Guild,roofward,Lio,0.359216,0.028071,0.0,0.387287,False,normal repair safety,Glassgarden Guild:0.39
1022,64,Index Guild,archive_quarter,Sera,0.036,0.0,0.0,0.036,False,normal repair safety,Index Guild:0.04
1023,64,Signal Guild,signal_ridge,Ren,0.504473,0.0,0.117025,0.387448,True,normal repair safety,Signal Guild:0.39
