tick_id,day,session_id,settlement_id,canvas_panel,animated_pathing_panel,inventory_ui_panel,tool_dispute_panel,repair_minigame_panel,phrase_consequence_panel,reload_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
176,10,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
177,10,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
178,10,canvas-session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-002,ssrm.v56.moss_ward.replay
179,10,canvas-session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-002,ssrm.v56.glass_harbor.replay
180,11,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
181,11,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
182,11,canvas-session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-002,ssrm.v56.moss_ward.replay
183,11,canvas-session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-002,ssrm.v56.glass_harbor.replay
184,11,canvas-session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-002,ssrm.v56.cinder_garden.replay
185,11,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
186,11,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
187,11,canvas-session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-002,ssrm.v56.moss_ward.replay
188,11,canvas-session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-002,ssrm.v56.glass_harbor.replay
189,11,canvas-session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-002,ssrm.v56.cinder_garden.replay
190,11,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
191,11,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
192,11,canvas-session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-002,ssrm.v56.moss_ward.replay
193,11,canvas-session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-002,ssrm.v56.glass_harbor.replay
194,11,canvas-session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-002,ssrm.v56.cinder_garden.replay
195,11,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
196,11,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
197,11,canvas-session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-002,ssrm.v56.moss_ward.replay
198,12,canvas-session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-002,ssrm.v56.cinder_garden.replay
199,12,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
200,12,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
201,12,canvas-session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-002,ssrm.v56.moss_ward.replay
202,12,canvas-session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-002,ssrm.v56.glass_harbor.replay
203,12,canvas-session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-002,ssrm.v56.cinder_garden.replay
204,12,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
205,12,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
206,12,canvas-session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-002,ssrm.v56.moss_ward.replay
207,12,canvas-session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-002,ssrm.v56.glass_harbor.replay
208,12,canvas-session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-002,ssrm.v56.cinder_garden.replay
209,12,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
210,12,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
211,12,canvas-session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-002,ssrm.v56.moss_ward.replay
212,12,canvas-session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-002,ssrm.v56.glass_harbor.replay
213,12,canvas-session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-002,ssrm.v56.cinder_garden.replay
214,12,canvas-session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-002,ssrm.v56.lichen_bridge.replay
215,12,canvas-session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-002,ssrm.v56.orchid_engine.replay
216,13,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
217,13,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
218,13,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
219,13,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
220,13,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
221,13,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
222,13,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
223,13,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
224,13,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
225,13,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
226,13,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
227,13,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
228,13,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
229,13,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
230,13,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
231,13,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
232,13,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
233,13,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
234,14,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
235,14,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
236,14,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
237,14,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
238,14,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
239,14,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
240,14,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
241,14,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
242,14,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
243,14,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
244,14,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
245,14,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
246,14,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
247,14,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
248,14,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
249,14,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
250,14,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
251,14,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
252,15,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
253,15,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
254,15,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
255,15,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
256,15,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
257,15,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
258,15,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
259,15,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
260,15,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
261,15,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
262,15,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
263,15,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
264,15,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
265,15,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
266,15,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
267,15,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
268,15,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
269,15,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
270,16,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
271,16,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
272,16,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
273,16,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
274,16,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
275,16,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
276,16,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
277,16,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
278,16,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
279,16,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
280,16,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
281,16,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
282,16,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
283,16,canvas-session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-003,ssrm.v56.glass_harbor.replay
284,16,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
285,16,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
286,16,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
287,16,canvas-session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-003,ssrm.v56.moss_ward.replay
288,17,canvas-session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-003,ssrm.v56.cinder_garden.replay
289,17,canvas-session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-003,ssrm.v56.lichen_bridge.replay
290,17,canvas-session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-003,ssrm.v56.orchid_engine.replay
