tick_id,day,settlement_id,resident_id,tool_name,wear_before,wear_after,maintenance_due,maintenance_action,maintenance_after,tool_wear_visible,maintenance_reduces_wear_when_due,tool_can_fail
294,17,glass_harbor,Sera,rope gauge,0.278,0.284,False,logged as usable,0.284,True,True,False
295,17,cinder_garden,Juno,shade mallet,0.238,0.244,False,logged as usable,0.244,True,True,False
296,17,lichen_bridge,Luma,bell file,0.26,0.266,False,logged as usable,0.266,True,True,False
297,17,orchid_engine,Dax,lamp tongs,0.279,0.286,False,logged as usable,0.286,True,True,False
298,17,moss_ward,Tala,reed knife,0.239,0.245,False,logged as usable,0.245,True,True,False
299,17,glass_harbor,Nia,net shuttle,0.186,0.194,False,logged as usable,0.194,True,True,False
300,17,cinder_garden,Pax,calendar stylus,0.161,0.167,False,logged as usable,0.167,True,True,False
301,17,lichen_bridge,Rin,tension peg,0.15,0.156,False,logged as usable,0.156,True,True,False
302,17,orchid_engine,Eli,gear brush,0.125,0.131,False,logged as usable,0.131,True,True,False
303,17,moss_ward,Ari,ledger awl,0.106,0.112,False,logged as usable,0.112,True,True,False
304,17,glass_harbor,Oren,wick clamp,0.093,0.099,False,logged as usable,0.099,True,True,False
305,17,cinder_garden,Vale,basket hook,0.104,0.11,False,logged as usable,0.11,True,True,False
306,18,orchid_engine,Dax,valve key,0.246,0.253,False,logged as usable,0.253,True,True,False
307,18,moss_ward,Tala,loom hook,0.266,0.272,False,logged as usable,0.272,True,True,False
308,18,glass_harbor,Nia,rope gauge,0.284,0.291,False,logged as usable,0.291,True,True,False
309,18,cinder_garden,Pax,shade mallet,0.244,0.25,False,logged as usable,0.25,True,True,False
310,18,lichen_bridge,Rin,bell file,0.266,0.273,False,logged as usable,0.273,True,True,False
311,18,orchid_engine,Eli,lamp tongs,0.286,0.292,False,logged as usable,0.292,True,True,False
312,18,moss_ward,Ari,reed knife,0.245,0.253,False,logged as usable,0.253,True,True,False
313,18,glass_harbor,Oren,net shuttle,0.194,0.2,False,logged as usable,0.2,True,True,False
314,18,cinder_garden,Vale,calendar stylus,0.167,0.174,False,logged as usable,0.174,True,True,False
315,18,lichen_bridge,Sol,tension peg,0.156,0.162,False,logged as usable,0.162,True,True,False
316,18,orchid_engine,Bea,gear brush,0.131,0.137,False,logged as usable,0.137,True,True,False
317,18,moss_ward,Fay,ledger awl,0.112,0.118,False,logged as usable,0.118,True,True,False
318,18,glass_harbor,Puck,wick clamp,0.099,0.106,False,logged as usable,0.106,True,True,False
319,18,cinder_garden,Wren,basket hook,0.11,0.117,True,"file, oil, and schedule spare handoff",0.08,True,True,False
320,18,lichen_bridge,Kio,ledger punch,0.286,0.292,False,logged as usable,0.292,True,True,False
321,18,orchid_engine,Cai,valve key,0.253,0.259,False,logged as usable,0.259,True,True,False
322,18,moss_ward,Milo,loom hook,0.272,0.279,False,logged as usable,0.279,True,True,False
323,18,glass_harbor,Sera,rope gauge,0.291,0.297,False,logged as usable,0.297,True,True,False
324,19,lichen_bridge,Sol,bell file,0.273,0.279,False,logged as usable,0.279,True,True,False
325,19,orchid_engine,Bea,lamp tongs,0.292,0.3,False,logged as usable,0.3,True,True,False
326,19,moss_ward,Fay,reed knife,0.253,0.259,False,logged as usable,0.259,True,True,False
327,19,glass_harbor,Puck,net shuttle,0.2,0.206,False,logged as usable,0.206,True,True,False
328,19,cinder_garden,Wren,calendar stylus,0.174,0.18,False,logged as usable,0.18,True,True,False
329,19,lichen_bridge,Kio,tension peg,0.162,0.168,False,logged as usable,0.168,True,True,False
330,19,orchid_engine,Cai,gear brush,0.137,0.144,False,logged as usable,0.144,True,True,False
331,19,moss_ward,Milo,ledger awl,0.118,0.124,False,logged as usable,0.124,True,True,False
332,19,glass_harbor,Sera,wick clamp,0.106,0.112,False,logged as usable,0.112,True,True,False
333,19,cinder_garden,Juno,basket hook,0.08,0.086,False,logged as usable,0.086,True,True,False
334,19,lichen_bridge,Luma,ledger punch,0.292,0.298,False,logged as usable,0.298,True,True,False
335,19,orchid_engine,Dax,valve key,0.259,0.265,False,logged as usable,0.265,True,True,False
336,19,moss_ward,Tala,loom hook,0.279,0.285,False,logged as usable,0.285,True,True,False
337,19,glass_harbor,Nia,rope gauge,0.297,0.303,False,logged as usable,0.303,True,True,False
338,19,cinder_garden,Pax,shade mallet,0.25,0.258,False,logged as usable,0.258,True,True,False
339,19,lichen_bridge,Rin,bell file,0.279,0.285,False,logged as usable,0.285,True,True,False
340,19,orchid_engine,Eli,lamp tongs,0.3,0.306,False,logged as usable,0.306,True,True,False
341,19,moss_ward,Ari,reed knife,0.259,0.266,False,logged as usable,0.266,True,True,False
342,20,cinder_garden,Juno,calendar stylus,0.18,0.186,False,logged as usable,0.186,True,True,False
343,20,lichen_bridge,Luma,tension peg,0.168,0.174,False,logged as usable,0.174,True,True,False
344,20,orchid_engine,Dax,gear brush,0.144,0.15,False,logged as usable,0.15,True,True,False
345,20,moss_ward,Tala,ledger awl,0.124,0.13,False,logged as usable,0.13,True,True,False
346,20,glass_harbor,Nia,wick clamp,0.112,0.118,False,logged as usable,0.118,True,True,False
347,20,cinder_garden,Pax,basket hook,0.086,0.092,False,logged as usable,0.092,True,True,False
348,20,lichen_bridge,Rin,ledger punch,0.298,0.304,True,"file, oil, and schedule spare handoff",0.144,True,True,False
349,20,orchid_engine,Eli,valve key,0.265,0.271,False,logged as usable,0.271,True,True,False
350,20,moss_ward,Ari,loom hook,0.285,0.291,False,logged as usable,0.291,True,True,False
351,20,glass_harbor,Oren,rope gauge,0.303,0.311,False,logged as usable,0.311,True,True,False
352,20,cinder_garden,Vale,shade mallet,0.258,0.265,False,logged as usable,0.265,True,True,False
353,20,lichen_bridge,Sol,bell file,0.285,0.291,False,logged as usable,0.291,True,True,False
354,20,orchid_engine,Bea,lamp tongs,0.306,0.312,False,logged as usable,0.312,True,True,False
355,20,moss_ward,Fay,reed knife,0.266,0.272,False,logged as usable,0.272,True,True,False
356,20,glass_harbor,Puck,net shuttle,0.206,0.212,False,logged as usable,0.212,True,True,False
357,20,cinder_garden,Wren,calendar stylus,0.186,0.192,False,logged as usable,0.192,True,True,False
358,20,lichen_bridge,Kio,tension peg,0.174,0.18,False,logged as usable,0.18,True,True,False
359,20,orchid_engine,Cai,gear brush,0.15,0.156,False,logged as usable,0.156,True,True,False
360,21,glass_harbor,Oren,wick clamp,0.118,0.124,False,logged as usable,0.124,True,True,False
361,21,cinder_garden,Vale,basket hook,0.092,0.098,False,logged as usable,0.098,True,True,False
362,21,lichen_bridge,Sol,ledger punch,0.144,0.15,False,logged as usable,0.15,True,True,False
363,21,orchid_engine,Bea,valve key,0.271,0.278,False,logged as usable,0.278,True,True,False
364,21,moss_ward,Fay,loom hook,0.291,0.299,False,logged as usable,0.299,True,True,False
365,21,glass_harbor,Puck,rope gauge,0.311,0.317,False,logged as usable,0.317,True,True,False
366,21,cinder_garden,Wren,shade mallet,0.265,0.271,False,logged as usable,0.271,True,True,False
367,21,lichen_bridge,Kio,bell file,0.291,0.297,False,logged as usable,0.297,True,True,False
368,21,orchid_engine,Cai,lamp tongs,0.312,0.318,False,logged as usable,0.318,True,True,False
369,21,moss_ward,Milo,reed knife,0.272,0.278,False,logged as usable,0.278,True,True,False
370,21,glass_harbor,Sera,net shuttle,0.212,0.218,False,logged as usable,0.218,True,True,False
371,21,cinder_garden,Juno,calendar stylus,0.192,0.198,False,logged as usable,0.198,True,True,False
372,21,lichen_bridge,Luma,tension peg,0.18,0.186,False,logged as usable,0.186,True,True,False
373,21,orchid_engine,Dax,gear brush,0.156,0.162,False,logged as usable,0.162,True,True,False
374,21,moss_ward,Tala,ledger awl,0.13,0.137,False,logged as usable,0.137,True,True,False
375,21,glass_harbor,Nia,wick clamp,0.124,0.13,False,logged as usable,0.13,True,True,False
376,21,cinder_garden,Pax,basket hook,0.098,0.104,False,logged as usable,0.104,True,True,False
377,21,lichen_bridge,Rin,ledger punch,0.15,0.158,True,"file, oil, and schedule spare handoff",0.08,True,True,False
378,22,moss_ward,Milo,loom hook,0.299,0.305,False,logged as usable,0.305,True,True,False
379,22,glass_harbor,Sera,rope gauge,0.317,0.323,False,logged as usable,0.323,True,True,False
380,22,cinder_garden,Juno,shade mallet,0.271,0.277,False,logged as usable,0.277,True,True,False
381,22,lichen_bridge,Luma,bell file,0.297,0.303,False,logged as usable,0.303,True,True,False
382,22,orchid_engine,Dax,lamp tongs,0.318,0.324,False,logged as usable,0.324,True,True,False
383,22,moss_ward,Tala,reed knife,0.278,0.284,False,logged as usable,0.284,True,True,False
384,22,glass_harbor,Nia,net shuttle,0.218,0.224,False,logged as usable,0.224,True,True,False
385,22,cinder_garden,Pax,calendar stylus,0.198,0.205,False,logged as usable,0.205,True,True,False
386,22,lichen_bridge,Rin,tension peg,0.186,0.192,False,logged as usable,0.192,True,True,False
387,22,orchid_engine,Eli,gear brush,0.162,0.168,False,logged as usable,0.168,True,True,False
388,22,moss_ward,Ari,ledger awl,0.137,0.143,False,logged as usable,0.143,True,True,False
389,22,glass_harbor,Oren,wick clamp,0.13,0.136,False,logged as usable,0.136,True,True,False
390,22,cinder_garden,Vale,basket hook,0.104,0.112,False,logged as usable,0.112,True,True,False
391,22,lichen_bridge,Sol,ledger punch,0.08,0.086,False,logged as usable,0.086,True,True,False
392,22,orchid_engine,Bea,valve key,0.278,0.284,False,logged as usable,0.284,True,True,False
393,22,moss_ward,Fay,loom hook,0.305,0.311,False,logged as usable,0.311,True,True,False
394,22,glass_harbor,Puck,rope gauge,0.323,0.329,False,logged as usable,0.329,True,True,False
395,22,cinder_garden,Wren,shade mallet,0.277,0.283,False,logged as usable,0.283,True,True,False
396,23,orchid_engine,Eli,lamp tongs,0.324,0.331,False,logged as usable,0.331,True,True,False
397,23,moss_ward,Ari,reed knife,0.284,0.29,False,logged as usable,0.29,True,True,False
398,23,glass_harbor,Oren,net shuttle,0.224,0.23,False,logged as usable,0.23,True,True,False
399,23,cinder_garden,Vale,calendar stylus,0.205,0.211,False,logged as usable,0.211,True,True,False
400,23,lichen_bridge,Sol,tension peg,0.192,0.198,False,logged as usable,0.198,True,True,False
401,23,orchid_engine,Bea,gear brush,0.168,0.174,False,logged as usable,0.174,True,True,False
402,23,moss_ward,Fay,ledger awl,0.143,0.149,False,logged as usable,0.149,True,True,False
403,23,glass_harbor,Puck,wick clamp,0.136,0.144,False,logged as usable,0.144,True,True,False
404,23,cinder_garden,Wren,basket hook,0.112,0.118,False,logged as usable,0.118,True,True,False
405,23,lichen_bridge,Kio,ledger punch,0.086,0.092,False,logged as usable,0.092,True,True,False
406,23,orchid_engine,Cai,valve key,0.284,0.29,True,"file, oil, and schedule spare handoff",0.13,True,True,False
407,23,moss_ward,Milo,loom hook,0.311,0.318,False,logged as usable,0.318,True,True,False
408,23,glass_harbor,Sera,rope gauge,0.329,0.335,False,logged as usable,0.335,True,True,False
409,23,cinder_garden,Juno,shade mallet,0.283,0.289,False,logged as usable,0.289,True,True,False
410,23,lichen_bridge,Luma,bell file,0.303,0.309,False,logged as usable,0.309,True,True,False
411,23,orchid_engine,Dax,lamp tongs,0.331,0.337,False,logged as usable,0.337,True,True,False
412,23,moss_ward,Tala,reed knife,0.29,0.296,False,logged as usable,0.296,True,True,False
413,23,glass_harbor,Nia,net shuttle,0.23,0.236,False,logged as usable,0.236,True,True,False
414,24,lichen_bridge,Kio,tension peg,0.198,0.204,False,logged as usable,0.204,True,True,False
415,24,orchid_engine,Cai,gear brush,0.174,0.18,False,logged as usable,0.18,True,True,False
416,24,moss_ward,Milo,ledger awl,0.149,0.157,False,logged as usable,0.157,True,True,False
417,24,glass_harbor,Sera,wick clamp,0.144,0.15,False,logged as usable,0.15,True,True,False
418,24,cinder_garden,Juno,basket hook,0.118,0.125,False,logged as usable,0.125,True,True,False
419,24,lichen_bridge,Luma,ledger punch,0.092,0.098,False,logged as usable,0.098,True,True,False
420,24,orchid_engine,Dax,valve key,0.13,0.136,False,logged as usable,0.136,True,True,False
421,24,moss_ward,Tala,loom hook,0.318,0.324,False,logged as usable,0.324,True,True,False
422,24,glass_harbor,Nia,rope gauge,0.335,0.341,False,logged as usable,0.341,True,True,False
423,24,cinder_garden,Pax,shade mallet,0.289,0.295,False,logged as usable,0.295,True,True,False
424,24,lichen_bridge,Rin,bell file,0.309,0.315,False,logged as usable,0.315,True,True,False
425,24,orchid_engine,Eli,lamp tongs,0.337,0.343,False,logged as usable,0.343,True,True,False
426,24,moss_ward,Ari,reed knife,0.296,0.302,False,logged as usable,0.302,True,True,False
427,24,glass_harbor,Oren,net shuttle,0.236,0.242,False,logged as usable,0.242,True,True,False
428,24,cinder_garden,Vale,calendar stylus,0.211,0.217,False,logged as usable,0.217,True,True,False
429,24,lichen_bridge,Sol,tension peg,0.204,0.213,False,logged as usable,0.213,True,True,False
430,24,orchid_engine,Bea,gear brush,0.18,0.186,False,logged as usable,0.186,True,True,False
431,24,moss_ward,Fay,ledger awl,0.157,0.163,False,logged as usable,0.163,True,True,False
432,25,cinder_garden,Pax,basket hook,0.125,0.131,False,logged as usable,0.131,True,True,False
433,25,lichen_bridge,Rin,ledger punch,0.098,0.104,False,logged as usable,0.104,True,True,False
434,25,orchid_engine,Eli,valve key,0.136,0.142,False,logged as usable,0.142,True,True,False
435,25,moss_ward,Ari,loom hook,0.324,0.33,True,"file, oil, and schedule spare handoff",0.17,True,True,False
436,25,glass_harbor,Oren,rope gauge,0.341,0.347,False,logged as usable,0.347,True,True,False
437,25,cinder_garden,Vale,shade mallet,0.295,0.301,False,logged as usable,0.301,True,True,False
438,25,lichen_bridge,Sol,bell file,0.315,0.321,False,logged as usable,0.321,True,True,False
439,25,orchid_engine,Bea,lamp tongs,0.343,0.349,False,logged as usable,0.349,True,True,False
440,25,moss_ward,Fay,reed knife,0.302,0.309,False,logged as usable,0.309,True,True,False
441,25,glass_harbor,Puck,net shuttle,0.242,0.248,False,logged as usable,0.248,True,True,False
442,25,cinder_garden,Wren,calendar stylus,0.217,0.225,False,logged as usable,0.225,True,True,False
443,25,lichen_bridge,Kio,tension peg,0.213,0.219,False,logged as usable,0.219,True,True,False
444,25,orchid_engine,Cai,gear brush,0.186,0.192,False,logged as usable,0.192,True,True,False
445,25,moss_ward,Milo,ledger awl,0.163,0.169,False,logged as usable,0.169,True,True,False
446,25,glass_harbor,Sera,wick clamp,0.15,0.156,False,logged as usable,0.156,True,True,False
447,25,cinder_garden,Juno,basket hook,0.131,0.137,False,logged as usable,0.137,True,True,False
448,25,lichen_bridge,Luma,ledger punch,0.104,0.11,False,logged as usable,0.11,True,True,False
449,25,orchid_engine,Dax,valve key,0.142,0.148,False,logged as usable,0.148,True,True,False
450,26,glass_harbor,Puck,rope gauge,0.347,0.353,False,logged as usable,0.353,True,True,False
451,26,cinder_garden,Wren,shade mallet,0.301,0.308,False,logged as usable,0.308,True,True,False
452,26,lichen_bridge,Kio,bell file,0.321,0.327,False,logged as usable,0.327,True,True,False
453,26,orchid_engine,Cai,lamp tongs,0.349,0.355,False,logged as usable,0.355,True,True,False
454,26,moss_ward,Milo,reed knife,0.309,0.315,False,logged as usable,0.315,True,True,False
455,26,glass_harbor,Sera,net shuttle,0.248,0.256,False,logged as usable,0.256,True,True,False
456,26,cinder_garden,Juno,calendar stylus,0.225,0.231,False,logged as usable,0.231,True,True,False
457,26,lichen_bridge,Luma,tension peg,0.219,0.225,False,logged as usable,0.225,True,True,False
458,26,orchid_engine,Dax,gear brush,0.192,0.198,False,logged as usable,0.198,True,True,False
459,26,moss_ward,Tala,ledger awl,0.169,0.175,False,logged as usable,0.175,True,True,False
460,26,glass_harbor,Nia,wick clamp,0.156,0.162,False,logged as usable,0.162,True,True,False
461,26,cinder_garden,Pax,basket hook,0.137,0.143,False,logged as usable,0.143,True,True,False
462,26,lichen_bridge,Rin,ledger punch,0.11,0.117,False,logged as usable,0.117,True,True,False
463,26,orchid_engine,Eli,valve key,0.148,0.154,False,logged as usable,0.154,True,True,False
464,26,moss_ward,Ari,loom hook,0.17,0.176,True,"file, oil, and schedule spare handoff",0.08,True,True,False
465,26,glass_harbor,Oren,rope gauge,0.353,0.359,False,logged as usable,0.359,True,True,False
466,26,cinder_garden,Vale,shade mallet,0.308,0.314,False,logged as usable,0.314,True,True,False
467,26,lichen_bridge,Sol,bell file,0.327,0.333,False,logged as usable,0.333,True,True,False
468,27,moss_ward,Tala,reed knife,0.315,0.324,False,logged as usable,0.324,True,True,False
469,27,glass_harbor,Nia,net shuttle,0.256,0.262,False,logged as usable,0.262,True,True,False
470,27,cinder_garden,Pax,calendar stylus,0.231,0.237,False,logged as usable,0.237,True,True,False
471,27,lichen_bridge,Rin,tension peg,0.225,0.231,False,logged as usable,0.231,True,True,False
472,27,orchid_engine,Eli,gear brush,0.198,0.205,False,logged as usable,0.205,True,True,False
473,27,moss_ward,Ari,ledger awl,0.175,0.182,False,logged as usable,0.182,True,True,False
474,27,glass_harbor,Oren,wick clamp,0.162,0.168,False,logged as usable,0.168,True,True,False
475,27,cinder_garden,Vale,basket hook,0.143,0.149,False,logged as usable,0.149,True,True,False
476,27,lichen_bridge,Sol,ledger punch,0.117,0.124,False,logged as usable,0.124,True,True,False
477,27,orchid_engine,Bea,valve key,0.154,0.16,False,logged as usable,0.16,True,True,False
