tick_id,day,debtor,infrastructure_id,owed_work,debt_before,debt_delta,debt_after,settled,visible_to_household,repair_option
804,45,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.174223,0.0,0.174223,False,True,"schedule repair, borrow tool, exchange stock"
805,45,Ari,river_mill_bridge,maintain River mill bridge,0.310013,0.012,0.322013,False,True,"schedule repair, borrow tool, exchange stock"
806,45,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
807,45,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
808,45,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.174223,0.012,0.186223,False,True,"schedule repair, borrow tool, exchange stock"
809,45,Ari,river_mill_bridge,maintain River mill bridge,0.322013,-0.130184,0.191829,True,True,"schedule repair, borrow tool, exchange stock"
810,46,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
811,46,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
812,46,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.186223,0.012,0.198223,False,True,"schedule repair, borrow tool, exchange stock"
813,46,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
814,46,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
815,46,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
816,46,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.198223,0.012,0.210223,False,True,"schedule repair, borrow tool, exchange stock"
817,46,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
818,46,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
819,46,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
820,46,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.210223,0.012,0.222223,False,True,"schedule repair, borrow tool, exchange stock"
821,46,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
822,46,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
823,46,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
824,46,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.222223,0.012,0.234223,False,True,"schedule repair, borrow tool, exchange stock"
825,46,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
826,46,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
827,46,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
828,47,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.234223,-0.130184,0.104039,True,True,"schedule repair, borrow tool, exchange stock"
829,47,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
830,47,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
831,47,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
832,47,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.104039,0.0,0.104039,False,True,"schedule repair, borrow tool, exchange stock"
833,47,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
834,47,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
835,47,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
836,47,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.104039,0.0,0.104039,False,True,"schedule repair, borrow tool, exchange stock"
837,47,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
838,47,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
839,47,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
840,47,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.104039,0.0,0.104039,False,True,"schedule repair, borrow tool, exchange stock"
841,47,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
842,47,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
843,47,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
844,47,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.104039,0.0,0.104039,False,True,"schedule repair, borrow tool, exchange stock"
845,47,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
846,48,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
847,48,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.104039,0.0,0.104039,False,True,"schedule repair, borrow tool, exchange stock"
848,48,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
849,48,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
850,48,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
851,48,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.284039,0.012,0.296039,False,True,"schedule repair, borrow tool, exchange stock"
852,48,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
853,48,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
854,48,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
855,48,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.296039,-0.139984,0.156055,True,True,"schedule repair, borrow tool, exchange stock"
856,48,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
857,48,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
858,48,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
859,48,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.156055,0.0,0.156055,False,True,"schedule repair, borrow tool, exchange stock"
860,48,Ari,river_mill_bridge,maintain River mill bridge,0.191829,0.0,0.191829,False,True,"schedule repair, borrow tool, exchange stock"
861,48,Fay,roof_greenhouse_cistern,maintain Roof greenhouse cistern,0.193615,0.0,0.193615,False,True,"schedule repair, borrow tool, exchange stock"
862,48,Nia,archive_public_kiosk,maintain Archive public kiosk,0.095521,0.0,0.095521,False,True,"schedule repair, borrow tool, exchange stock"
863,48,Milo,dusk_signal_workshop,maintain Dusk signal workshop,0.156055,0.0,0.156055,False,True,"schedule repair, borrow tool, exchange stock"
