tick_id,day,tick,season,route_id,source,destination,forecast_key,forecast_risk,route_choice,planned_distance,hazard_expected,detour_selected,plan_visible,reason
718,52,4,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d52:r30,0.415304,direct route,2.8,False,False,True,direct route acceptable
719,52,5,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d52:r25,0.465547,orchard_fen ridge path,5.124,True,True,True,forecast detour
720,52,6,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d52:r31,0.438334,cool archive lane,4.392,True,True,True,forecast detour
721,52,7,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d52:r30,0.394833,direct route,4.8,False,False,True,direct route acceptable
722,52,8,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d52:r27,0.46467,river lantern loop,6.222,True,True,True,forecast detour
723,52,9,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d52:r30,0.384612,direct route,4.5,False,False,True,direct route acceptable
724,52,10,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d52:r30,0.415304,direct route,2.8,False,False,True,direct route acceptable
725,52,11,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d52:r25,0.465547,orchard_fen ridge path,5.124,True,True,True,forecast detour
726,52,12,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d52:r31,0.438334,direct route,3.6,True,False,True,direct route acceptable
727,52,13,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d52:r31,0.394833,direct route,4.8,False,False,True,direct route acceptable
728,53,0,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d53:r27,0.392188,direct route,5.1,False,False,True,direct route acceptable
729,53,1,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d53:r30,0.384612,direct route,4.5,False,False,True,direct route acceptable
730,53,2,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d53:r30,0.415304,direct route,2.8,False,False,True,direct route acceptable
731,53,3,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d53:r25,0.465547,orchard_fen ridge path,5.124,True,True,True,forecast detour
732,53,4,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d53:r31,0.438334,cool archive lane,4.392,True,True,True,forecast detour
733,53,5,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d53:r31,0.394833,direct route,4.8,False,False,True,direct route acceptable
734,53,6,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d53:r28,0.392188,direct route,5.1,False,False,True,direct route acceptable
735,53,7,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d53:r30,0.499371,market plank route,5.49,True,True,True,forecast detour
736,53,8,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d53:r30,0.415304,direct route,2.8,False,False,True,direct route acceptable
737,53,9,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d53:r25,0.465547,direct route,4.2,True,False,True,direct route acceptable
738,53,10,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d53:r31,0.438334,cool archive lane,4.392,True,True,True,forecast detour
739,53,11,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d53:r31,0.394833,direct route,4.8,False,False,True,direct route acceptable
740,53,12,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d53:r28,0.392188,direct route,5.1,False,False,True,direct route acceptable
741,53,13,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d53:r31,0.499371,market plank route,5.49,True,True,True,forecast detour
742,54,0,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d54:r30,0.507965,outer bell path,3.416,True,True,True,forecast detour
743,54,1,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d54:r25,0.349233,direct route,4.2,False,False,True,direct route acceptable
744,54,2,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d54:r31,0.438334,cool archive lane,4.392,True,True,True,forecast detour
745,54,3,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d54:r31,0.394833,direct route,4.8,False,False,True,direct route acceptable
746,54,4,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d54:r28,0.392188,direct route,5.1,False,False,True,direct route acceptable
747,54,5,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d54:r31,0.499371,market plank route,5.49,True,True,True,forecast detour
748,54,6,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d54:r31,0.507965,direct route,2.8,True,False,True,direct route acceptable
749,54,7,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d54:r26,0.359865,direct route,4.2,False,False,True,direct route acceptable
750,54,8,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d54:r31,0.438334,cool archive lane,4.392,True,True,True,forecast detour
751,54,9,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d54:r31,0.394833,direct route,4.8,False,False,True,direct route acceptable
752,54,10,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d54:r28,0.392188,direct route,5.1,False,False,True,direct route acceptable
753,54,11,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d54:r31,0.499371,market plank route,5.49,True,True,True,forecast detour
754,54,12,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d54:r31,0.507965,outer bell path,3.416,True,True,True,forecast detour
755,54,13,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d54:r27,0.406042,direct route,4.2,False,False,True,direct route acceptable
756,55,0,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d55:r31,0.471214,cool archive lane,4.392,True,True,True,forecast detour
757,55,1,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d55:r31,0.394833,direct route,4.8,False,False,True,direct route acceptable
758,55,2,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d55:r28,0.392188,direct route,5.1,False,False,True,direct route acceptable
759,55,3,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d55:r31,0.499371,direct route,4.5,True,False,True,direct route acceptable
760,55,4,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d55:r31,0.507965,outer bell path,3.416,True,True,True,forecast detour
761,55,5,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d55:r28,0.406042,direct route,4.2,False,False,True,direct route acceptable
762,55,6,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d55:r32,0.52362,cool archive lane,4.392,True,True,True,forecast detour
763,55,7,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d55:r31,0.588633,stone kiosk path,5.856,True,True,True,forecast detour
764,55,8,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d55:r28,0.392188,direct route,5.1,False,False,True,direct route acceptable
765,55,9,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d55:r31,0.499371,market plank route,5.49,True,True,True,forecast detour
766,55,10,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d55:r31,0.507965,outer bell path,3.416,True,True,True,forecast detour
767,55,11,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d55:r28,0.406042,direct route,4.2,False,False,True,direct route acceptable
768,55,12,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d55:r33,0.667894,cool archive lane,4.392,True,True,True,forecast detour
769,55,13,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d55:r32,0.588633,stone kiosk path,5.856,True,True,True,forecast detour
770,56,0,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d56:r31,0.445104,direct route,4.5,True,False,True,direct route acceptable
771,56,1,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d56:r31,0.507965,outer bell path,3.416,True,True,True,forecast detour
772,56,2,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d56:r28,0.406042,direct route,4.2,False,False,True,direct route acceptable
773,56,3,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d56:r34,0.667894,cool archive lane,4.392,True,True,True,forecast detour
774,56,4,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d56:r32,0.556497,stone kiosk path,5.856,True,True,True,forecast detour
775,56,5,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d56:r28,0.392188,direct route,5.1,False,False,True,direct route acceptable
776,56,6,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d56:r32,0.445104,market plank route,5.49,True,True,True,forecast detour
777,56,7,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d56:r31,0.57711,outer bell path,3.416,True,True,True,forecast detour
778,56,8,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d56:r28,0.406042,direct route,4.2,False,False,True,direct route acceptable
779,56,9,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d56:r34,0.667894,cool archive lane,4.392,True,True,True,forecast detour
780,56,10,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d56:r33,0.590699,stone kiosk path,5.856,True,True,True,forecast detour
781,56,11,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d56:r28,0.392188,direct route,5.1,False,False,True,direct route acceptable
782,56,12,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d56:r32,0.445104,market plank route,5.49,True,True,True,forecast detour
783,56,13,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d56:r32,0.57711,outer bell path,3.416,True,True,True,forecast detour
784,57,0,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d57:r28,0.512105,orchard_fen ridge path,5.124,True,True,True,forecast detour
785,57,1,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d57:r34,0.667894,cool archive lane,4.392,True,True,True,forecast detour
786,57,2,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d57:r34,0.590699,stone kiosk path,5.856,True,True,True,forecast detour
787,57,3,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d57:r28,0.631093,river lantern loop,6.222,True,True,True,forecast detour
788,57,4,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d57:r32,0.445104,market plank route,5.49,True,True,True,forecast detour
789,57,5,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d57:r32,0.57711,outer bell path,3.416,True,True,True,forecast detour
790,57,6,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d57:r29,0.512105,orchard_fen ridge path,5.124,True,True,True,forecast detour
791,57,7,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d57:r34,0.49229,cool archive lane,4.392,True,True,True,forecast detour
792,57,8,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d57:r34,0.590699,direct route,4.8,True,False,True,direct route acceptable
793,57,9,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d57:r29,0.654786,river lantern loop,6.222,True,True,True,forecast detour
794,57,10,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d57:r32,0.445104,market plank route,5.49,True,True,True,forecast detour
795,57,11,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d57:r32,0.57711,outer bell path,3.416,True,True,True,forecast detour
796,57,12,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d57:r29,0.512105,orchard_fen ridge path,5.124,True,True,True,forecast detour
797,57,13,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d57:r35,0.49229,cool archive lane,4.392,True,True,True,forecast detour
798,58,0,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d58:r34,0.473969,stone kiosk path,5.856,True,True,True,forecast detour
799,58,1,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d58:r30,0.654786,river lantern loop,6.222,True,True,True,forecast detour
800,58,2,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d58:r32,0.602709,market plank route,5.49,True,True,True,forecast detour
801,58,3,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d58:r32,0.57711,outer bell path,3.416,True,True,True,forecast detour
802,58,4,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d58:r29,0.512105,orchard_fen ridge path,5.124,True,True,True,forecast detour
803,58,5,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d58:r35,0.49229,direct route,3.6,True,False,True,direct route acceptable
804,58,6,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d58:r35,0.473969,stone kiosk path,5.856,True,True,True,forecast detour
805,58,7,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d58:r30,0.61822,river lantern loop,6.222,True,True,True,forecast detour
806,58,8,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d58:r33,0.560439,market plank route,5.49,True,True,True,forecast detour
807,58,9,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d58:r32,0.57711,outer bell path,3.416,True,True,True,forecast detour
808,58,10,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d58:r29,0.512105,orchard_fen ridge path,5.124,True,True,True,forecast detour
809,58,11,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d58:r35,0.49229,cool archive lane,4.392,True,True,True,forecast detour
810,58,12,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d58:r35,0.473969,stone kiosk path,5.856,True,True,True,forecast detour
811,58,13,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d58:r31,0.61822,river lantern loop,6.222,True,True,True,forecast detour
812,59,0,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d59:r34,0.591803,market plank route,5.49,True,True,True,forecast detour
813,59,1,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d59:r32,0.466871,outer bell path,3.416,True,True,True,forecast detour
814,59,2,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d59:r29,0.512105,direct route,4.2,True,False,True,direct route acceptable
815,59,3,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d59:r35,0.49229,cool archive lane,4.392,True,True,True,forecast detour
816,59,4,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d59:r35,0.473969,stone kiosk path,5.856,True,True,True,forecast detour
817,59,5,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d59:r31,0.61822,river lantern loop,6.222,True,True,True,forecast detour
818,59,6,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d59:r35,0.591803,market plank route,5.49,True,True,True,forecast detour
819,59,7,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d59:r33,0.479204,outer bell path,3.416,True,True,True,forecast detour
820,59,8,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d59:r29,0.512105,orchard_fen ridge path,5.124,True,True,True,forecast detour
821,59,9,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d59:r35,0.49229,cool archive lane,4.392,True,True,True,forecast detour
822,59,10,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d59:r35,0.473969,stone kiosk path,5.856,True,True,True,forecast detour
823,59,11,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d59:r31,0.61822,river lantern loop,6.222,True,True,True,forecast detour
824,59,12,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d59:r35,0.591803,market plank route,5.49,True,True,True,forecast detour
825,59,13,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d59:r34,0.525857,direct route,2.8,True,False,True,direct route acceptable
826,60,0,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d60:r29,0.448669,orchard_fen ridge path,5.124,True,True,True,forecast detour
827,60,1,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d60:r35,0.49229,cool archive lane,4.392,True,True,True,forecast detour
828,60,2,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d60:r35,0.473969,stone kiosk path,5.856,True,True,True,forecast detour
829,60,3,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d60:r31,0.61822,river lantern loop,6.222,True,True,True,forecast detour
830,60,4,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d60:r35,0.591803,market plank route,5.49,True,True,True,forecast detour
831,60,5,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d60:r35,0.525857,outer bell path,3.416,True,True,True,forecast detour
832,60,6,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d60:r30,0.448669,orchard_fen ridge path,5.124,True,True,True,forecast detour
833,60,7,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d60:r35,0.572721,cool archive lane,4.392,True,True,True,forecast detour
834,60,8,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d60:r35,0.473969,stone kiosk path,5.856,True,True,True,forecast detour
835,60,9,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d60:r31,0.61822,river lantern loop,6.222,True,True,True,forecast detour
836,60,10,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d60:r35,0.591803,direct route,4.5,True,False,True,direct route acceptable
837,60,11,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d60:r35,0.525857,outer bell path,3.416,True,True,True,forecast detour
838,60,12,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d60:r30,0.448669,orchard_fen ridge path,5.124,True,True,True,forecast detour
839,60,13,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d60:r36,0.572721,cool archive lane,4.392,True,True,True,forecast detour
840,61,0,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d61:r35,0.567591,stone kiosk path,5.856,True,True,True,forecast detour
841,61,1,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d61:r31,0.61822,river lantern loop,6.222,True,True,True,forecast detour
842,61,2,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d61:r35,0.591803,market plank route,5.49,True,True,True,forecast detour
843,61,3,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d61:r35,0.525857,outer bell path,3.416,True,True,True,forecast detour
844,61,4,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d61:r30,0.448669,orchard_fen ridge path,5.124,True,True,True,forecast detour
845,61,5,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d61:r36,0.572721,cool archive lane,4.392,True,True,True,forecast detour
846,61,6,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d61:r36,0.567591,stone kiosk path,5.856,True,True,True,forecast detour
847,61,7,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d61:r31,0.521582,direct route,5.1,True,False,True,direct route acceptable
848,61,8,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d61:r35,0.591803,market plank route,5.49,True,True,True,forecast detour
849,61,9,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d61:r35,0.525857,outer bell path,3.416,True,True,True,forecast detour
850,61,10,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d61:r30,0.448669,orchard_fen ridge path,5.124,True,True,True,forecast detour
851,61,11,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d61:r36,0.572721,cool archive lane,4.392,True,True,True,forecast detour
852,61,12,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d61:r36,0.567591,stone kiosk path,5.856,True,True,True,forecast detour
853,61,13,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d61:r32,0.521582,river lantern loop,6.222,True,True,True,forecast detour
854,62,0,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d62:r35,0.514185,market plank route,5.49,True,True,True,forecast detour
855,62,1,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d62:r35,0.525857,outer bell path,3.416,True,True,True,forecast detour
856,62,2,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d62:r30,0.448669,orchard_fen ridge path,5.124,True,True,True,forecast detour
857,62,3,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d62:r36,0.572721,cool archive lane,4.392,True,True,True,forecast detour
858,62,4,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d62:r36,0.567591,direct route,4.8,True,False,True,direct route acceptable
859,62,5,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d62:r32,0.521582,river lantern loop,6.222,True,True,True,forecast detour
860,62,6,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d62:r36,0.514185,market plank route,5.49,True,True,True,forecast detour
861,62,7,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d62:r35,0.62532,outer bell path,3.416,True,True,True,forecast detour
862,62,8,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d62:r30,0.448669,orchard_fen ridge path,5.124,True,True,True,forecast detour
863,62,9,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d62:r36,0.572721,cool archive lane,4.392,True,True,True,forecast detour
864,62,10,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d62:r36,0.567591,stone kiosk path,5.856,True,True,True,forecast detour
865,62,11,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d62:r32,0.521582,river lantern loop,6.222,True,True,True,forecast detour
866,62,12,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d62:r36,0.514185,market plank route,5.49,True,True,True,forecast detour
867,62,13,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d62:r36,0.62532,outer bell path,3.416,True,True,True,forecast detour
868,63,0,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d63:r36,0.638442,cool archive lane,4.392,True,True,True,forecast detour
869,63,1,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d63:r36,0.567591,direct route,4.8,True,False,True,direct route acceptable
870,63,2,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d63:r32,0.521582,river lantern loop,6.222,True,True,True,forecast detour
871,63,3,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d63:r36,0.514185,market plank route,5.49,True,True,True,forecast detour
872,63,4,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d63:r36,0.62532,outer bell path,3.416,True,True,True,forecast detour
873,63,5,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d63:r30,0.560507,orchard_fen ridge path,5.124,True,True,True,forecast detour
874,63,6,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d63:r37,0.638442,cool archive lane,4.392,True,True,True,forecast detour
875,63,7,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d63:r36,0.550605,stone kiosk path,5.856,True,True,True,forecast detour
876,63,8,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d63:r32,0.521582,river lantern loop,6.222,True,True,True,forecast detour
877,63,9,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d63:r36,0.514185,market plank route,5.49,True,True,True,forecast detour
878,63,10,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d63:r36,0.62532,outer bell path,3.416,True,True,True,forecast detour
879,63,11,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d63:r31,0.635022,orchard_fen ridge path,5.124,True,True,True,forecast detour
880,63,12,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d63:r37,0.638442,direct route,3.6,True,False,True,direct route acceptable
881,63,13,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d63:r37,0.550605,stone kiosk path,5.856,True,True,True,forecast detour
882,64,0,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d64:r32,0.537723,river lantern loop,6.222,True,True,True,forecast detour
883,64,1,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d64:r36,0.514185,market plank route,5.49,True,True,True,forecast detour
884,64,2,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d64:r36,0.62532,outer bell path,3.416,True,True,True,forecast detour
885,64,3,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d64:r32,0.635022,orchard_fen ridge path,5.124,True,True,True,forecast detour
886,64,4,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d64:r37,0.658411,cool archive lane,4.392,True,True,True,forecast detour
887,64,5,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d64:r37,0.550605,stone kiosk path,5.856,True,True,True,forecast detour
888,64,6,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d64:r33,0.537723,river lantern loop,6.222,True,True,True,forecast detour
889,64,7,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d64:r36,0.449252,market plank route,5.49,True,True,True,forecast detour
890,64,8,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d64:r36,0.62532,outer bell path,3.416,True,True,True,forecast detour
891,64,9,winter_cold,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d64:r32,0.635022,direct route,4.2,True,False,True,direct route acceptable
892,64,10,winter_cold,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d64:r38,0.489635,cool archive lane,4.392,True,True,True,forecast detour
893,64,11,winter_cold,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d64:r37,0.550605,stone kiosk path,5.856,True,True,True,forecast detour
894,64,12,winter_cold,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d64:r33,0.537723,river lantern loop,6.222,True,True,True,forecast detour
895,64,13,winter_cold,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d64:r37,0.449252,market plank route,5.49,True,True,True,forecast detour
896,65,0,winter_cold,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d65:r36,0.48037,outer bell path,3.416,True,True,True,forecast detour
