epoch_id,simulated_year,generation,settlement_id,population_estimate,resource_pressure,conflict_pressure,cooperation_norm_strength,institution_count,avatar_absent,civilization_marker,continuity_score,bounded_history
882,880,35,cinder_garden,73,0.243529,0.129741,0.768323,7,True,cinder_garden ash garden year 880 institutions 7,0.615712,True
883,880,35,lichen_bridge,80,0.257059,0.150282,0.766475,7,True,lichen_bridge rope bridge valley year 880 institutions 7,0.614463,True
884,880,35,orchid_engine,87,0.270588,0.170824,0.764626,7,True,orchid_engine warm engine terrace year 880 institutions 7,0.613214,True
885,885,35,moss_ward,60,0.23,0.2692,0.755772,7,True,moss_ward wet temperate ward year 885 institutions 7,0.607233,True
886,885,35,glass_harbor,67,0.243529,0.109741,0.770123,7,True,glass_harbor fog harbor year 885 institutions 7,0.616928,True
887,885,35,cinder_garden,74,0.257059,0.130282,0.768275,7,True,cinder_garden ash garden year 885 institutions 7,0.615679,True
888,885,35,lichen_bridge,81,0.270588,0.150824,0.766426,7,True,lichen_bridge rope bridge valley year 885 institutions 7,0.61443,True
889,885,35,orchid_engine,88,0.284118,0.171365,0.764577,7,True,orchid_engine warm engine terrace year 885 institutions 7,0.613181,True
890,890,35,moss_ward,60,0.243529,0.269741,0.755723,7,True,moss_ward wet temperate ward year 890 institutions 7,0.6072,True
891,890,35,glass_harbor,67,0.257059,0.110282,0.770075,7,True,glass_harbor fog harbor year 890 institutions 7,0.616895,True
892,890,35,cinder_garden,74,0.270588,0.130824,0.768226,7,True,cinder_garden ash garden year 890 institutions 7,0.615646,True
893,890,35,lichen_bridge,81,0.284118,0.151365,0.766377,7,True,lichen_bridge rope bridge valley year 890 institutions 7,0.614397,True
894,890,35,orchid_engine,88,0.297647,0.171906,0.764528,7,True,orchid_engine warm engine terrace year 890 institutions 7,0.613148,True
895,895,35,moss_ward,60,0.257059,0.270282,0.755675,7,True,moss_ward wet temperate ward year 895 institutions 7,0.607167,True
896,895,35,glass_harbor,67,0.270588,0.110824,0.770026,7,True,glass_harbor fog harbor year 895 institutions 7,0.616862,True
897,895,35,cinder_garden,74,0.284118,0.131365,0.768177,7,True,cinder_garden ash garden year 895 institutions 7,0.615613,True
898,895,35,lichen_bridge,81,0.297647,0.151906,0.766328,7,True,lichen_bridge rope bridge valley year 895 institutions 7,0.614364,True
899,895,35,orchid_engine,88,0.311176,0.172447,0.76448,7,True,orchid_engine warm engine terrace year 895 institutions 7,0.613115,True
900,900,36,moss_ward,60,0.220588,0.108824,0.776206,7,True,moss_ward wet temperate ward year 900 institutions 7,0.623704,True
901,900,36,glass_harbor,67,0.234118,0.129365,0.774357,7,True,glass_harbor fog harbor year 900 institutions 7,0.622455,True
902,900,36,cinder_garden,74,0.247647,0.149906,0.772508,7,True,cinder_garden ash garden year 900 institutions 7,0.621206,True
903,900,36,lichen_bridge,81,0.261176,0.170447,0.77066,7,True,lichen_bridge rope bridge valley year 900 institutions 7,0.619957,True
904,900,36,orchid_engine,88,0.274706,0.190988,0.768811,7,True,orchid_engine warm engine terrace year 900 institutions 7,0.618708,True
905,905,36,moss_ward,60,0.234118,0.109365,0.776157,8,True,moss_ward wet temperate ward year 905 institutions 8,0.623671,True
906,905,36,glass_harbor,67,0.247647,0.129906,0.774308,8,True,glass_harbor fog harbor year 905 institutions 8,0.622422,True
907,905,36,cinder_garden,74,0.261176,0.150447,0.77246,8,True,cinder_garden ash garden year 905 institutions 8,0.621173,True
908,905,36,lichen_bridge,81,0.274706,0.170988,0.770611,8,True,lichen_bridge rope bridge valley year 905 institutions 8,0.619924,True
909,905,36,orchid_engine,88,0.288235,0.191529,0.768762,8,True,orchid_engine warm engine terrace year 905 institutions 8,0.618675,True
910,910,36,moss_ward,60,0.247647,0.109906,0.776108,8,True,moss_ward wet temperate ward year 910 institutions 8,0.623638,True
911,910,36,glass_harbor,67,0.261176,0.130447,0.77426,8,True,glass_harbor fog harbor year 910 institutions 8,0.622389,True
912,910,36,cinder_garden,74,0.274706,0.150988,0.772411,8,True,cinder_garden ash garden year 910 institutions 8,0.62114,True
913,910,36,lichen_bridge,81,0.288235,0.171529,0.770562,8,True,lichen_bridge rope bridge valley year 910 institutions 8,0.619891,True
914,910,36,orchid_engine,88,0.301765,0.192071,0.768714,8,True,orchid_engine warm engine terrace year 910 institutions 8,0.618642,True
915,915,36,moss_ward,60,0.261176,0.110447,0.77606,8,True,moss_ward wet temperate ward year 915 institutions 8,0.623605,True
916,915,36,glass_harbor,67,0.274706,0.130988,0.774211,8,True,glass_harbor fog harbor year 915 institutions 8,0.622356,True
917,915,36,cinder_garden,74,0.288235,0.151529,0.772362,8,True,cinder_garden ash garden year 915 institutions 8,0.621107,True
918,915,36,lichen_bridge,81,0.301765,0.172071,0.770514,8,True,lichen_bridge rope bridge valley year 915 institutions 8,0.619858,True
919,915,36,orchid_engine,88,0.315294,0.192612,0.768665,8,True,orchid_engine warm engine terrace year 915 institutions 8,0.618609,True
920,920,36,moss_ward,60,0.274706,0.110988,0.776011,8,True,moss_ward wet temperate ward year 920 institutions 8,0.623572,True
921,920,36,glass_harbor,67,0.288235,0.131529,0.774162,8,True,glass_harbor fog harbor year 920 institutions 8,0.622323,True
922,920,36,cinder_garden,74,0.301765,0.152071,0.772314,8,True,cinder_garden ash garden year 920 institutions 8,0.621074,True
923,920,36,lichen_bridge,81,0.315294,0.172612,0.770465,8,True,lichen_bridge rope bridge valley year 920 institutions 8,0.619825,True
924,920,36,orchid_engine,88,0.328824,0.193153,0.768616,8,True,orchid_engine warm engine terrace year 920 institutions 8,0.618576,True
925,925,37,moss_ward,61,0.288235,0.131529,0.780162,8,True,moss_ward wet temperate ward year 925 institutions 8,0.629043,True
926,925,37,glass_harbor,68,0.301765,0.152071,0.778314,8,True,glass_harbor fog harbor year 925 institutions 8,0.627794,True
927,925,37,cinder_garden,75,0.315294,0.172612,0.776465,8,True,cinder_garden ash garden year 925 institutions 8,0.626545,True
928,925,37,lichen_bridge,82,0.328824,0.193153,0.774616,8,True,lichen_bridge rope bridge valley year 925 institutions 8,0.625296,True
929,925,37,orchid_engine,89,0.342353,0.213694,0.772768,8,True,orchid_engine warm engine terrace year 925 institutions 8,0.624047,True
930,930,37,moss_ward,61,0.301765,0.132071,0.780114,8,True,moss_ward wet temperate ward year 930 institutions 8,0.62901,True
931,930,37,glass_harbor,68,0.315294,0.152612,0.778265,8,True,glass_harbor fog harbor year 930 institutions 8,0.627761,True
932,930,37,cinder_garden,75,0.328824,0.173153,0.776416,8,True,cinder_garden ash garden year 930 institutions 8,0.626512,True
933,930,37,lichen_bridge,82,0.342353,0.193694,0.774568,8,True,lichen_bridge rope bridge valley year 930 institutions 8,0.625263,True
934,930,37,orchid_engine,89,0.355882,0.214235,0.772719,8,True,orchid_engine warm engine terrace year 930 institutions 8,0.624014,True
935,935,37,moss_ward,61,0.315294,0.132612,0.780065,8,True,moss_ward wet temperate ward year 935 institutions 8,0.628977,True
936,935,37,glass_harbor,68,0.328824,0.153153,0.778216,8,True,glass_harbor fog harbor year 935 institutions 8,0.627728,True
937,935,37,cinder_garden,75,0.342353,0.173694,0.776368,8,True,cinder_garden ash garden year 935 institutions 8,0.626479,True
938,935,37,lichen_bridge,82,0.355882,0.194235,0.774519,8,True,lichen_bridge rope bridge valley year 935 institutions 8,0.62523,True
939,935,37,orchid_engine,89,0.369412,0.214776,0.77267,8,True,orchid_engine warm engine terrace year 935 institutions 8,0.623982,True
940,940,37,moss_ward,61,0.328824,0.133153,0.780016,8,True,moss_ward wet temperate ward year 940 institutions 8,0.628944,True
941,940,37,glass_harbor,68,0.342353,0.153694,0.778168,8,True,glass_harbor fog harbor year 940 institutions 8,0.627695,True
942,940,37,cinder_garden,75,0.355882,0.174235,0.776319,8,True,cinder_garden ash garden year 940 institutions 8,0.626446,True
943,940,37,lichen_bridge,82,0.369412,0.194776,0.77447,8,True,lichen_bridge rope bridge valley year 940 institutions 8,0.625198,True
944,940,37,orchid_engine,89,0.382941,0.215318,0.772621,8,True,orchid_engine warm engine terrace year 940 institutions 8,0.623949,True
945,945,37,moss_ward,61,0.342353,0.133694,0.779968,8,True,moss_ward wet temperate ward year 945 institutions 8,0.628911,True
946,945,37,glass_harbor,68,0.355882,0.154235,0.778119,8,True,glass_harbor fog harbor year 945 institutions 8,0.627662,True
947,945,37,cinder_garden,75,0.369412,0.174776,0.77627,8,True,cinder_garden ash garden year 945 institutions 8,0.626414,True
948,945,37,lichen_bridge,82,0.382941,0.195318,0.774421,8,True,lichen_bridge rope bridge valley year 945 institutions 8,0.625165,True
949,945,37,orchid_engine,89,0.396471,0.215859,0.772573,8,True,orchid_engine warm engine terrace year 945 institutions 8,0.623916,True
950,950,38,moss_ward,61,0.355882,0.154235,0.784119,8,True,moss_ward wet temperate ward year 950 institutions 8,0.634382,True
951,950,38,glass_harbor,68,0.369412,0.174776,0.78227,8,True,glass_harbor fog harbor year 950 institutions 8,0.633134,True
952,950,38,cinder_garden,75,0.382941,0.195318,0.780421,8,True,cinder_garden ash garden year 950 institutions 8,0.631885,True
953,950,38,lichen_bridge,82,0.396471,0.215859,0.778573,8,True,lichen_bridge rope bridge valley year 950 institutions 8,0.630636,True
954,950,38,orchid_engine,89,0.18,0.2272,0.777552,8,True,orchid_engine warm engine terrace year 950 institutions 8,0.629946,True
955,955,38,moss_ward,61,0.369412,0.154776,0.78407,8,True,moss_ward wet temperate ward year 955 institutions 8,0.63435,True
956,955,38,glass_harbor,68,0.382941,0.175318,0.782221,8,True,glass_harbor fog harbor year 955 institutions 8,0.633101,True
957,955,38,cinder_garden,75,0.396471,0.195859,0.780373,8,True,cinder_garden ash garden year 955 institutions 8,0.631852,True
958,955,38,lichen_bridge,82,0.18,0.2072,0.779352,8,True,lichen_bridge rope bridge valley year 955 institutions 8,0.631162,True
959,955,38,orchid_engine,89,0.193529,0.227741,0.777503,8,True,orchid_engine warm engine terrace year 955 institutions 8,0.629913,True
960,960,38,moss_ward,61,0.382941,0.155318,0.784021,8,True,moss_ward wet temperate ward year 960 institutions 8,0.634317,True
961,960,38,glass_harbor,68,0.396471,0.175859,0.782173,8,True,glass_harbor fog harbor year 960 institutions 8,0.633068,True
962,960,38,cinder_garden,75,0.18,0.1872,0.781152,8,True,cinder_garden ash garden year 960 institutions 8,0.632378,True
963,960,38,lichen_bridge,82,0.193529,0.207741,0.779303,8,True,lichen_bridge rope bridge valley year 960 institutions 8,0.631129,True
964,960,38,orchid_engine,89,0.207059,0.228282,0.777455,8,True,orchid_engine warm engine terrace year 960 institutions 8,0.62988,True
965,965,38,moss_ward,61,0.396471,0.155859,0.783973,8,True,moss_ward wet temperate ward year 965 institutions 8,0.634284,True
966,965,38,glass_harbor,68,0.18,0.1672,0.782952,8,True,glass_harbor fog harbor year 965 institutions 8,0.633594,True
967,965,38,cinder_garden,75,0.193529,0.187741,0.781103,8,True,cinder_garden ash garden year 965 institutions 8,0.632345,True
968,965,38,lichen_bridge,82,0.207059,0.208282,0.779255,8,True,lichen_bridge rope bridge valley year 965 institutions 8,0.631096,True
969,965,38,orchid_engine,89,0.220588,0.228824,0.777406,8,True,orchid_engine warm engine terrace year 965 institutions 8,0.629848,True
970,970,38,moss_ward,62,0.18,0.1472,0.784752,8,True,moss_ward wet temperate ward year 970 institutions 8,0.63481,True
971,970,38,glass_harbor,69,0.193529,0.167741,0.782903,8,True,glass_harbor fog harbor year 970 institutions 8,0.633561,True
972,970,38,cinder_garden,76,0.207059,0.188282,0.781055,8,True,cinder_garden ash garden year 970 institutions 8,0.632312,True
973,970,38,lichen_bridge,83,0.220588,0.208824,0.779206,8,True,lichen_bridge rope bridge valley year 970 institutions 8,0.631064,True
974,970,38,orchid_engine,90,0.234118,0.229365,0.777357,8,True,orchid_engine warm engine terrace year 970 institutions 8,0.629815,True
975,975,39,moss_ward,62,0.193529,0.167741,0.788903,8,True,moss_ward wet temperate ward year 975 institutions 8,0.640281,True
976,975,39,glass_harbor,69,0.207059,0.188282,0.787055,8,True,glass_harbor fog harbor year 975 institutions 8,0.639032,True
977,975,39,cinder_garden,76,0.220588,0.208824,0.785206,8,True,cinder_garden ash garden year 975 institutions 8,0.637784,True
978,975,39,lichen_bridge,83,0.234118,0.229365,0.783357,8,True,lichen_bridge rope bridge valley year 975 institutions 8,0.636535,True
979,975,39,orchid_engine,90,0.247647,0.249906,0.781508,8,True,orchid_engine warm engine terrace year 975 institutions 8,0.635286,True
980,980,39,moss_ward,62,0.207059,0.168282,0.788855,8,True,moss_ward wet temperate ward year 980 institutions 8,0.640248,True
981,980,39,glass_harbor,69,0.220588,0.188824,0.787006,8,True,glass_harbor fog harbor year 980 institutions 8,0.639,True
982,980,39,cinder_garden,76,0.234118,0.209365,0.785157,8,True,cinder_garden ash garden year 980 institutions 8,0.637751,True
983,980,39,lichen_bridge,83,0.247647,0.229906,0.783308,8,True,lichen_bridge rope bridge valley year 980 institutions 8,0.636502,True
984,980,39,orchid_engine,90,0.261176,0.250447,0.78146,8,True,orchid_engine warm engine terrace year 980 institutions 8,0.635253,True
985,985,39,moss_ward,62,0.220588,0.168824,0.788806,8,True,moss_ward wet temperate ward year 985 institutions 8,0.640216,True
986,985,39,glass_harbor,69,0.234118,0.189365,0.786957,8,True,glass_harbor fog harbor year 985 institutions 8,0.638967,True
987,985,39,cinder_garden,76,0.247647,0.209906,0.785108,8,True,cinder_garden ash garden year 985 institutions 8,0.637718,True
988,985,39,lichen_bridge,83,0.261176,0.230447,0.78326,8,True,lichen_bridge rope bridge valley year 985 institutions 8,0.636469,True
989,985,39,orchid_engine,90,0.274706,0.250988,0.781411,8,True,orchid_engine warm engine terrace year 985 institutions 8,0.63522,True
990,990,39,moss_ward,62,0.234118,0.169365,0.788757,8,True,moss_ward wet temperate ward year 990 institutions 8,0.640183,True
991,990,39,glass_harbor,69,0.247647,0.189906,0.786908,8,True,glass_harbor fog harbor year 990 institutions 8,0.638934,True
992,990,39,cinder_garden,76,0.261176,0.210447,0.78506,8,True,cinder_garden ash garden year 990 institutions 8,0.637685,True
993,990,39,lichen_bridge,83,0.274706,0.230988,0.783211,8,True,lichen_bridge rope bridge valley year 990 institutions 8,0.636436,True
994,990,39,orchid_engine,90,0.288235,0.251529,0.781362,8,True,orchid_engine warm engine terrace year 990 institutions 8,0.635187,True
995,995,39,moss_ward,62,0.247647,0.169906,0.788708,8,True,moss_ward wet temperate ward year 995 institutions 8,0.64015,True
996,995,39,glass_harbor,69,0.261176,0.190447,0.78686,8,True,glass_harbor fog harbor year 995 institutions 8,0.638901,True
997,995,39,cinder_garden,76,0.274706,0.210988,0.785011,8,True,cinder_garden ash garden year 995 institutions 8,0.637652,True
998,995,39,lichen_bridge,83,0.288235,0.231529,0.783162,8,True,lichen_bridge rope bridge valley year 995 institutions 8,0.636403,True
999,995,39,orchid_engine,90,0.301765,0.252071,0.781314,8,True,orchid_engine warm engine terrace year 995 institutions 8,0.635154,True
1000,1000,40,moss_ward,62,0.261176,0.190447,0.79286,9,True,moss_ward wet temperate ward year 1000 institutions 9,0.645621,True
1001,1000,40,glass_harbor,69,0.274706,0.210988,0.791011,9,True,glass_harbor fog harbor year 1000 institutions 9,0.644372,True
1002,1000,40,cinder_garden,76,0.288235,0.231529,0.789162,9,True,cinder_garden ash garden year 1000 institutions 9,0.643123,True
1003,1000,40,lichen_bridge,83,0.301765,0.252071,0.787314,9,True,lichen_bridge rope bridge valley year 1000 institutions 9,0.641874,True
1004,1000,40,orchid_engine,90,0.315294,0.272612,0.785465,9,True,orchid_engine warm engine terrace year 1000 institutions 9,0.640625,True
1005,1005,40,moss_ward,63,0.274706,0.190988,0.792811,9,True,moss_ward wet temperate ward year 1005 institutions 9,0.645588,True
1006,1005,40,glass_harbor,70,0.288235,0.211529,0.790962,9,True,glass_harbor fog harbor year 1005 institutions 9,0.644339,True
1007,1005,40,cinder_garden,77,0.301765,0.232071,0.789114,9,True,cinder_garden ash garden year 1005 institutions 9,0.64309,True
1008,1005,40,lichen_bridge,83,0.315294,0.252612,0.787265,9,True,lichen_bridge rope bridge valley year 1005 institutions 9,0.641841,True
1009,1005,40,orchid_engine,90,0.328824,0.273153,0.785416,9,True,orchid_engine warm engine terrace year 1005 institutions 9,0.640592,True
1010,1010,40,moss_ward,63,0.288235,0.191529,0.792762,9,True,moss_ward wet temperate ward year 1010 institutions 9,0.645555,True
1011,1010,40,glass_harbor,70,0.301765,0.212071,0.790914,9,True,glass_harbor fog harbor year 1010 institutions 9,0.644306,True
1012,1010,40,cinder_garden,77,0.315294,0.232612,0.789065,9,True,cinder_garden ash garden year 1010 institutions 9,0.643057,True
1013,1010,40,lichen_bridge,84,0.328824,0.253153,0.787216,9,True,lichen_bridge rope bridge valley year 1010 institutions 9,0.641808,True
1014,1010,40,orchid_engine,91,0.342353,0.273694,0.785368,9,True,orchid_engine warm engine terrace year 1010 institutions 9,0.640559,True
1015,1015,40,moss_ward,63,0.301765,0.192071,0.792714,9,True,moss_ward wet temperate ward year 1015 institutions 9,0.645522,True
1016,1015,40,glass_harbor,70,0.315294,0.212612,0.790865,9,True,glass_harbor fog harbor year 1015 institutions 9,0.644273,True
1017,1015,40,cinder_garden,77,0.328824,0.233153,0.789016,9,True,cinder_garden ash garden year 1015 institutions 9,0.643024,True
1018,1015,40,lichen_bridge,84,0.342353,0.253694,0.787168,9,True,lichen_bridge rope bridge valley year 1015 institutions 9,0.641775,True
1019,1015,40,orchid_engine,91,0.355882,0.274235,0.785319,9,True,orchid_engine warm engine terrace year 1015 institutions 9,0.640526,True
1020,1020,40,moss_ward,63,0.315294,0.192612,0.792665,9,True,moss_ward wet temperate ward year 1020 institutions 9,0.645489,True
1021,1020,40,glass_harbor,70,0.328824,0.213153,0.790816,9,True,glass_harbor fog harbor year 1020 institutions 9,0.64424,True
1022,1020,40,cinder_garden,77,0.342353,0.233694,0.788968,9,True,cinder_garden ash garden year 1020 institutions 9,0.642991,True
1023,1020,40,lichen_bridge,84,0.355882,0.254235,0.787119,9,True,lichen_bridge rope bridge valley year 1020 institutions 9,0.641742,True
1024,1020,40,orchid_engine,91,0.369412,0.274776,0.78527,9,True,orchid_engine warm engine terrace year 1020 institutions 9,0.640494,True
1025,1025,41,moss_ward,63,0.328824,0.213153,0.796816,9,True,moss_ward wet temperate ward year 1025 institutions 9,0.65096,True
1026,1025,41,glass_harbor,70,0.342353,0.233694,0.794968,9,True,glass_harbor fog harbor year 1025 institutions 9,0.649711,True
1027,1025,41,cinder_garden,77,0.355882,0.254235,0.793119,9,True,cinder_garden ash garden year 1025 institutions 9,0.648462,True
1028,1025,41,lichen_bridge,84,0.369412,0.274776,0.79127,9,True,lichen_bridge rope bridge valley year 1025 institutions 9,0.647214,True
1029,1025,41,orchid_engine,91,0.382941,0.115318,0.805621,9,True,orchid_engine warm engine terrace year 1025 institutions 9,0.656909,True
1030,1030,41,moss_ward,63,0.342353,0.213694,0.796768,9,True,moss_ward wet temperate ward year 1030 institutions 9,0.650927,True
1031,1030,41,glass_harbor,70,0.355882,0.234235,0.794919,9,True,glass_harbor fog harbor year 1030 institutions 9,0.649678,True
1032,1030,41,cinder_garden,77,0.369412,0.254776,0.79307,9,True,cinder_garden ash garden year 1030 institutions 9,0.64843,True
1033,1030,41,lichen_bridge,84,0.382941,0.275318,0.791221,9,True,lichen_bridge rope bridge valley year 1030 institutions 9,0.647181,True
1034,1030,41,orchid_engine,91,0.396471,0.115859,0.805573,9,True,orchid_engine warm engine terrace year 1030 institutions 9,0.656876,True
1035,1035,41,moss_ward,63,0.355882,0.214235,0.796719,9,True,moss_ward wet temperate ward year 1035 institutions 9,0.650894,True
1036,1035,41,glass_harbor,70,0.369412,0.234776,0.79487,9,True,glass_harbor fog harbor year 1035 institutions 9,0.649646,True
1037,1035,41,cinder_garden,77,0.382941,0.255318,0.793021,9,True,cinder_garden ash garden year 1035 institutions 9,0.648397,True
1038,1035,41,lichen_bridge,84,0.396471,0.275859,0.791173,9,True,lichen_bridge rope bridge valley year 1035 institutions 9,0.647148,True
1039,1035,41,orchid_engine,91,0.18,0.1072,0.806352,9,True,orchid_engine warm engine terrace year 1035 institutions 9,0.657402,True
1040,1040,41,moss_ward,63,0.369412,0.214776,0.79667,9,True,moss_ward wet temperate ward year 1040 institutions 9,0.650862,True
1041,1040,41,glass_harbor,70,0.382941,0.235318,0.794821,9,True,glass_harbor fog harbor year 1040 institutions 9,0.649613,True
1042,1040,41,cinder_garden,77,0.396471,0.255859,0.792973,9,True,cinder_garden ash garden year 1040 institutions 9,0.648364,True
1043,1040,41,lichen_bridge,84,0.18,0.2672,0.791952,9,True,lichen_bridge rope bridge valley year 1040 institutions 9,0.647674,True
1044,1040,41,orchid_engine,91,0.193529,0.107741,0.806303,9,True,orchid_engine warm engine terrace year 1040 institutions 9,0.657369,True
1045,1045,41,moss_ward,63,0.382941,0.215318,0.796621,9,True,moss_ward wet temperate ward year 1045 institutions 9,0.650829,True
1046,1045,41,glass_harbor,70,0.396471,0.235859,0.794773,9,True,glass_harbor fog harbor year 1045 institutions 9,0.64958,True
1047,1045,41,cinder_garden,77,0.18,0.2472,0.793752,9,True,cinder_garden ash garden year 1045 institutions 9,0.64889,True
1048,1045,41,lichen_bridge,84,0.193529,0.267741,0.791903,9,True,lichen_bridge rope bridge valley year 1045 institutions 9,0.647641,True
1049,1045,41,orchid_engine,92,0.207059,0.108282,0.806255,9,True,orchid_engine warm engine terrace year 1045 institutions 9,0.657336,True
1050,1050,42,moss_ward,64,0.446471,0.237859,0.800593,9,True,moss_ward wet temperate ward year 1050 institutions 9,0.656178,True
1051,1050,42,glass_harbor,71,0.23,0.2492,0.799572,9,True,glass_harbor fog harbor year 1050 institutions 9,0.655489,True
1052,1050,42,cinder_garden,78,0.243529,0.269741,0.797723,9,True,cinder_garden ash garden year 1050 institutions 9,0.65424,True
1053,1050,42,lichen_bridge,85,0.257059,0.110282,0.812075,9,True,lichen_bridge rope bridge valley year 1050 institutions 9,0.663935,True
1054,1050,42,orchid_engine,92,0.270588,0.130824,0.810226,9,True,orchid_engine warm engine terrace year 1050 institutions 9,0.662686,True
1055,1055,42,moss_ward,64,0.23,0.2292,0.801372,9,True,moss_ward wet temperate ward year 1055 institutions 9,0.656705,True
1056,1055,42,glass_harbor,71,0.243529,0.249741,0.799523,9,True,glass_harbor fog harbor year 1055 institutions 9,0.655456,True
1057,1055,42,cinder_garden,78,0.257059,0.270282,0.797675,9,True,cinder_garden ash garden year 1055 institutions 9,0.654207,True
1058,1055,42,lichen_bridge,85,0.270588,0.110824,0.812026,9,True,lichen_bridge rope bridge valley year 1055 institutions 9,0.663902,True
1059,1055,42,orchid_engine,92,0.284118,0.131365,0.810177,9,True,orchid_engine warm engine terrace year 1055 institutions 9,0.662653,True
1060,1060,42,moss_ward,64,0.243529,0.229741,0.801323,9,True,moss_ward wet temperate ward year 1060 institutions 9,0.656672,True
1061,1060,42,glass_harbor,71,0.257059,0.250282,0.799475,9,True,glass_harbor fog harbor year 1060 institutions 9,0.655423,True
1062,1060,42,cinder_garden,78,0.270588,0.270824,0.797626,9,True,cinder_garden ash garden year 1060 institutions 9,0.654174,True
1063,1060,42,lichen_bridge,85,0.284118,0.111365,0.811977,9,True,lichen_bridge rope bridge valley year 1060 institutions 9,0.663869,True
1064,1060,42,orchid_engine,92,0.297647,0.131906,0.810128,9,True,orchid_engine warm engine terrace year 1060 institutions 9,0.66262,True
1065,1065,42,moss_ward,64,0.257059,0.230282,0.801275,9,True,moss_ward wet temperate ward year 1065 institutions 9,0.656639,True
1066,1065,42,glass_harbor,71,0.270588,0.250824,0.799426,9,True,glass_harbor fog harbor year 1065 institutions 9,0.65539,True
1067,1065,42,cinder_garden,78,0.284118,0.271365,0.797577,9,True,cinder_garden ash garden year 1065 institutions 9,0.654141,True
1068,1065,42,lichen_bridge,85,0.297647,0.111906,0.811928,9,True,lichen_bridge rope bridge valley year 1065 institutions 9,0.663836,True
1069,1065,42,orchid_engine,92,0.311176,0.132447,0.81008,9,True,orchid_engine warm engine terrace year 1065 institutions 9,0.662587,True
1070,1070,42,moss_ward,64,0.270588,0.230824,0.801226,9,True,moss_ward wet temperate ward year 1070 institutions 9,0.656606,True
1071,1070,42,glass_harbor,71,0.284118,0.251365,0.799377,9,True,glass_harbor fog harbor year 1070 institutions 9,0.655357,True
1072,1070,42,cinder_garden,78,0.297647,0.271906,0.797528,9,True,cinder_garden ash garden year 1070 institutions 9,0.654108,True
1073,1070,42,lichen_bridge,85,0.311176,0.112447,0.81188,9,True,lichen_bridge rope bridge valley year 1070 institutions 9,0.663803,True
1074,1070,42,orchid_engine,92,0.324706,0.132988,0.810031,9,True,orchid_engine warm engine terrace year 1070 institutions 9,0.662554,True
1075,1075,43,moss_ward,64,0.234118,0.249365,0.805557,9,True,moss_ward wet temperate ward year 1075 institutions 9,0.662199,True
1076,1075,43,glass_harbor,71,0.247647,0.269906,0.803708,9,True,glass_harbor fog harbor year 1075 institutions 9,0.66095,True
1077,1075,43,cinder_garden,78,0.261176,0.110447,0.81806,9,True,cinder_garden ash garden year 1075 institutions 9,0.670645,True
1078,1075,43,lichen_bridge,85,0.274706,0.130988,0.816211,9,True,lichen_bridge rope bridge valley year 1075 institutions 9,0.669396,True
1079,1075,43,orchid_engine,92,0.288235,0.151529,0.814362,9,True,orchid_engine warm engine terrace year 1075 institutions 9,0.668147,True
1080,1080,43,moss_ward,64,0.247647,0.249906,0.805508,9,True,moss_ward wet temperate ward year 1080 institutions 9,0.662166,True
1081,1080,43,glass_harbor,71,0.261176,0.270447,0.80366,9,True,glass_harbor fog harbor year 1080 institutions 9,0.660917,True
1082,1080,43,cinder_garden,78,0.274706,0.110988,0.818011,9,True,cinder_garden ash garden year 1080 institutions 9,0.670612,True
1083,1080,43,lichen_bridge,85,0.288235,0.131529,0.816162,9,True,lichen_bridge rope bridge valley year 1080 institutions 9,0.669363,True
1084,1080,43,orchid_engine,92,0.301765,0.152071,0.814314,9,True,orchid_engine warm engine terrace year 1080 institutions 9,0.668114,True
1085,1085,43,moss_ward,65,0.261176,0.250447,0.80546,9,True,moss_ward wet temperate ward year 1085 institutions 9,0.662133,True
1086,1085,43,glass_harbor,72,0.274706,0.270988,0.803611,9,True,glass_harbor fog harbor year 1085 institutions 9,0.660884,True
1087,1085,43,cinder_garden,79,0.288235,0.111529,0.817962,9,True,cinder_garden ash garden year 1085 institutions 9,0.670579,True
1088,1085,43,lichen_bridge,86,0.301765,0.132071,0.816114,9,True,lichen_bridge rope bridge valley year 1085 institutions 9,0.66933,True
1089,1085,43,orchid_engine,93,0.315294,0.152612,0.814265,9,True,orchid_engine warm engine terrace year 1085 institutions 9,0.668081,True
1090,1090,43,moss_ward,65,0.274706,0.250988,0.805411,9,True,moss_ward wet temperate ward year 1090 institutions 9,0.6621,True
1091,1090,43,glass_harbor,72,0.288235,0.271529,0.803562,9,True,glass_harbor fog harbor year 1090 institutions 9,0.660851,True
1092,1090,43,cinder_garden,79,0.301765,0.112071,0.817914,9,True,cinder_garden ash garden year 1090 institutions 9,0.670546,True
1093,1090,43,lichen_bridge,86,0.315294,0.132612,0.816065,9,True,lichen_bridge rope bridge valley year 1090 institutions 9,0.669297,True
1094,1090,43,orchid_engine,93,0.328824,0.153153,0.814216,9,True,orchid_engine warm engine terrace year 1090 institutions 9,0.668048,True
1095,1095,43,moss_ward,65,0.288235,0.251529,0.805362,9,True,moss_ward wet temperate ward year 1095 institutions 9,0.662067,True
1096,1095,43,glass_harbor,72,0.301765,0.272071,0.803514,9,True,glass_harbor fog harbor year 1095 institutions 9,0.660818,True
1097,1095,43,cinder_garden,79,0.315294,0.112612,0.817865,9,True,cinder_garden ash garden year 1095 institutions 9,0.670513,True
