tick_id,day,settlement_id,resident_id,object_id,memory_key,reload_index,trust_before,trust_after,debt_before,debt_after,memory_span_days,recalled_after_multiple_reloads,inventory_trust_effect_visible,private_memory_not_dumped
275,16,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,5,0.727,0.729,0.15,0.15,15,True,True,True
276,16,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,9,0.692,0.694,0.08,0.08,14,True,True,True
277,16,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,4,0.81,0.82,0.0,0.0,15,True,True,True
278,16,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,5,0.722,0.723,0.188,0.188,14,True,True,True
279,16,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,9,0.691,0.692,0.08,0.08,15,True,True,True
280,16,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,6,0.98,0.98,0.0,0.0,15,True,True,True
282,16,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,9,0.662,0.663,0.08,0.08,15,True,True,True
284,16,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,5,0.758,0.764,0.17,0.18,15,True,True,True
286,16,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,6,0.631,0.633,0.08,0.08,14,True,True,True
287,16,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,5,0.729,0.731,0.15,0.15,15,True,True,True
288,17,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,4,0.808,0.809,0.0,0.0,16,True,True,True
289,17,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,5,0.766,0.768,0.18,0.18,16,True,True,True
290,17,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,9,0.646,0.648,0.08,0.08,12,True,True,True
292,17,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.731,0.737,0.15,0.16,16,True,True,True
294,17,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,5,0.809,0.819,0.0,0.0,16,True,True,True
296,17,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,9,0.694,0.695,0.08,0.08,16,True,True,True
297,17,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,6,0.98,0.98,0.0,0.0,16,True,True,True
298,17,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,6,0.739,0.74,0.176,0.176,12,True,True,True
299,17,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,9,0.665,0.666,0.08,0.08,16,True,True,True
300,17,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,5,0.819,0.82,0.0,0.0,16,True,True,True
301,17,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,5,0.77,0.772,0.18,0.18,16,True,True,True
302,17,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,10,0.65,0.652,0.08,0.08,12,True,True,True
304,17,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.737,0.743,0.16,0.17,16,True,True,True
306,18,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,5,0.772,0.774,0.18,0.18,17,True,True,True
308,18,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,6,0.633,0.635,0.08,0.08,16,True,True,True
309,18,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.745,0.747,0.17,0.17,17,True,True,True
310,18,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,10,0.696,0.698,0.08,0.08,16,True,True,True
311,18,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,5,0.786,0.796,0.0,0.0,15,True,True,True
312,18,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,6,0.733,0.734,0.2,0.2,16,True,True,True
313,18,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,10,0.695,0.696,0.08,0.08,17,True,True,True
314,18,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,6,0.98,0.98,0.0,0.0,17,True,True,True
316,18,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,10,0.668,0.669,0.08,0.08,17,True,True,True
318,18,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,6,0.774,0.776,0.18,0.18,17,True,True,True
320,18,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,6,0.635,0.636,0.08,0.08,16,True,True,True
321,18,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.749,0.751,0.17,0.17,17,True,True,True
322,18,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,10,0.7,0.702,0.08,0.08,16,True,True,True
323,18,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,5,0.796,0.806,0.0,0.0,15,True,True,True
324,19,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,10,0.698,0.7,0.08,0.08,18,True,True,True
326,19,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.751,0.753,0.17,0.17,18,True,True,True
328,19,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,6,0.832,0.842,0.0,0.0,18,True,True,True
330,19,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,11,0.702,0.704,0.08,0.08,18,True,True,True
331,19,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,6,0.98,0.98,0.0,0.0,18,True,True,True
332,19,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,6,0.645,0.646,0.08,0.08,18,True,True,True
333,19,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,10,0.669,0.67,0.08,0.08,18,True,True,True
334,19,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,6,0.844,0.845,0.0,0.0,18,True,True,True
335,19,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,6,0.776,0.782,0.18,0.19,18,True,True,True
336,19,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,11,0.706,0.708,0.08,0.08,18,True,True,True
338,19,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.753,0.755,0.17,0.17,18,True,True,True
340,19,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,6,0.842,0.852,0.0,0.0,18,True,True,True
342,20,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,6,0.636,0.637,0.08,0.08,18,True,True,True
343,20,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.755,0.761,0.17,0.18,19,True,True,True
344,20,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,11,0.702,0.704,0.08,0.08,18,True,True,True
345,20,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,6,0.845,0.855,0.0,0.0,19,True,True,True
346,20,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,7,0.744,0.745,0.212,0.212,18,True,True,True
347,20,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,11,0.708,0.709,0.08,0.08,19,True,True,True
348,20,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,7,0.98,0.98,0.0,0.0,19,True,True,True
350,20,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,11,0.672,0.673,0.08,0.08,19,True,True,True
352,20,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,7,0.784,0.786,0.19,0.19,19,True,True,True
354,20,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,7,0.637,0.638,0.08,0.08,18,True,True,True
355,20,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.761,0.767,0.18,0.19,19,True,True,True
356,20,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,11,0.704,0.706,0.08,0.08,18,True,True,True
357,20,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,6,0.855,0.865,0.0,0.0,19,True,True,True
358,20,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,7,0.745,0.746,0.212,0.212,18,True,True,True
359,20,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,11,0.709,0.71,0.08,0.08,19,True,True,True
360,21,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,6,0.769,0.771,0.19,0.19,19,True,True,True
362,21,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,6,0.83,0.84,0.0,0.0,18,True,True,True
364,21,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,12,0.71,0.711,0.08,0.08,20,True,True,True
365,21,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,7,0.98,0.98,0.0,0.0,20,True,True,True
366,21,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,7,0.771,0.772,0.19,0.19,18,True,True,True
367,21,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,11,0.675,0.676,0.08,0.08,20,True,True,True
368,21,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,6,0.877,0.878,0.0,0.0,20,True,True,True
369,21,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,7,0.786,0.788,0.19,0.19,20,True,True,True
370,21,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,12,0.688,0.69,0.08,0.08,18,True,True,True
372,21,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,7,0.774,0.776,0.19,0.19,18,True,True,True
374,21,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,6,0.84,0.85,0.0,0.0,18,True,True,True
376,21,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,13,0.711,0.712,0.08,0.08,20,True,True,True
377,21,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,7,0.98,0.98,0.0,0.0,20,True,True,True
378,22,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,11,0.71,0.712,0.08,0.08,20,True,True,True
379,22,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,6,0.876,0.886,0.0,0.0,21,True,True,True
380,22,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,7,0.746,0.747,0.212,0.212,20,True,True,True
381,22,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,13,0.712,0.713,0.08,0.08,21,True,True,True
382,22,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,21,True,True,True
384,22,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,12,0.676,0.677,0.08,0.08,21,True,True,True
386,22,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,7,0.788,0.794,0.19,0.2,21,True,True,True
388,22,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,8,0.638,0.639,0.08,0.08,20,True,True,True
389,22,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,7,0.776,0.778,0.19,0.19,19,True,True,True
390,22,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,12,0.712,0.714,0.08,0.08,20,True,True,True
391,22,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,6,0.886,0.896,0.0,0.0,21,True,True,True
392,22,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,7,0.757,0.758,0.224,0.224,20,True,True,True
393,22,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,13,0.715,0.716,0.08,0.08,21,True,True,True
394,22,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,21,True,True,True
396,23,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,6,0.89,0.9,0.0,0.0,22,True,True,True
398,23,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,13,0.716,0.717,0.08,0.08,21,True,True,True
399,23,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,22,True,True,True
400,23,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,8,0.77,0.771,0.212,0.212,18,True,True,True
401,23,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,12,0.677,0.678,0.08,0.08,22,True,True,True
402,23,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,7,0.9,0.901,0.0,0.0,22,True,True,True
403,23,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,7,0.796,0.798,0.2,0.2,22,True,True,True
404,23,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,13,0.656,0.658,0.08,0.08,18,True,True,True
406,23,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,8,0.778,0.784,0.19,0.2,19,True,True,True
408,23,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,7,0.901,0.911,0.0,0.0,22,True,True,True
410,23,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,13,0.717,0.718,0.08,0.08,20,True,True,True
411,23,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,22,True,True,True
412,23,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,8,0.781,0.782,0.224,0.224,18,True,True,True
413,23,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,13,0.68,0.681,0.08,0.08,22,True,True,True
414,24,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,7,0.758,0.759,0.224,0.224,22,True,True,True
415,24,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,13,0.718,0.719,0.08,0.08,20,True,True,True
416,24,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,23,True,True,True
418,24,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,14,0.681,0.683,0.08,0.08,23,True,True,True
420,24,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,8,0.798,0.8,0.2,0.2,23,True,True,True
422,24,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,8,0.639,0.64,0.08,0.08,22,True,True,True
423,24,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,8,0.786,0.788,0.2,0.2,20,True,True,True
424,24,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,14,0.718,0.72,0.08,0.08,22,True,True,True
425,24,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,7,0.874,0.884,0.0,0.0,21,True,True,True
426,24,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,8,0.759,0.76,0.224,0.224,22,True,True,True
427,24,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,13,0.719,0.72,0.08,0.08,19,True,True,True
428,24,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,23,True,True,True
430,24,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,14,0.683,0.684,0.08,0.08,23,True,True,True
432,25,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,13,0.72,0.721,0.08,0.08,19,True,True,True
433,25,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,24,True,True,True
434,25,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,8,0.65,0.651,0.08,0.08,24,True,True,True
435,25,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,14,0.684,0.685,0.08,0.08,24,True,True,True
436,25,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,8,0.923,0.924,0.0,0.0,24,True,True,True
437,25,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,8,0.8,0.806,0.2,0.21,24,True,True,True
438,25,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,14,0.723,0.725,0.08,0.08,18,True,True,True
440,25,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,8,0.788,0.79,0.2,0.2,20,True,True,True
442,25,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,8,0.92,0.93,0.0,0.0,24,True,True,True
444,25,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,14,0.725,0.726,0.08,0.08,18,True,True,True
445,25,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,23,True,True,True
446,25,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,8,0.653,0.654,0.08,0.08,24,True,True,True
447,25,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,14,0.685,0.686,0.08,0.08,23,True,True,True
448,25,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,8,0.924,0.925,0.0,0.0,24,True,True,True
449,25,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,8,0.806,0.812,0.21,0.22,23,True,True,True
450,26,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,8,0.98,0.98,0.0,0.0,24,True,True,True
452,26,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,14,0.686,0.687,0.08,0.08,24,True,True,True
454,26,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.814,0.816,0.22,0.22,24,True,True,True
456,26,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,9,0.64,0.641,0.08,0.08,24,True,True,True
457,26,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,8,0.79,0.796,0.2,0.21,21,True,True,True
458,26,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,14,0.72,0.722,0.08,0.08,24,True,True,True
459,26,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,8,0.925,0.935,0.0,0.0,25,True,True,True
460,26,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,9,0.78,0.781,0.248,0.248,24,True,True,True
461,26,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,15,0.726,0.727,0.08,0.08,19,True,True,True
462,26,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,9,0.98,0.98,0.0,0.0,23,True,True,True
464,26,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,14,0.689,0.69,0.08,0.08,23,True,True,True
466,26,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.818,0.82,0.22,0.22,23,True,True,True
468,27,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,8,0.796,0.797,0.21,0.21,21,True,True,True
469,27,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,14,0.69,0.691,0.08,0.08,24,True,True,True
470,27,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,8,0.935,0.936,0.0,0.0,26,True,True,True
471,27,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.82,0.822,0.22,0.22,24,True,True,True
472,27,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,16,0.694,0.696,0.08,0.08,24,True,True,True
474,27,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,9,0.799,0.801,0.21,0.21,21,True,True,True
476,27,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,8,0.896,0.906,0.0,0.0,24,True,True,True
478,27,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,16,0.727,0.728,0.08,0.08,19,True,True,True
479,27,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,9,0.98,0.98,0.0,0.0,23,True,True,True
480,27,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,9,0.801,0.802,0.21,0.21,20,True,True,True
481,27,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,14,0.691,0.692,0.08,0.08,23,True,True,True
482,27,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,8,0.948,0.949,0.0,0.0,26,True,True,True
483,27,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.822,0.824,0.22,0.22,23,True,True,True
484,27,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,16,0.698,0.7,0.08,0.08,24,True,True,True
486,28,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,15,0.692,0.693,0.08,0.08,24,True,True,True
488,28,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.824,0.83,0.22,0.23,24,True,True,True
490,28,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,10,0.641,0.642,0.08,0.08,26,True,True,True
491,28,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,9,0.802,0.804,0.21,0.21,21,True,True,True
492,28,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,16,0.724,0.726,0.08,0.08,26,True,True,True
493,28,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,8,0.942,0.952,0.0,0.0,27,True,True,True
494,28,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,9,0.791,0.792,0.26,0.26,26,True,True,True
495,28,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,16,0.732,0.734,0.08,0.08,20,True,True,True
496,28,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,10,0.98,0.98,0.0,0.0,23,True,True,True
498,28,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,16,0.693,0.694,0.08,0.08,23,True,True,True
500,28,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.83,0.836,0.23,0.24,23,True,True,True
502,28,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,10,0.642,0.643,0.08,0.08,26,True,True,True
503,28,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,9,0.804,0.806,0.21,0.21,20,True,True,True
504,29,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,8,0.949,0.95,0.0,0.0,28,True,True,True
505,29,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.838,0.84,0.24,0.24,24,True,True,True
506,29,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,16,0.664,0.666,0.08,0.08,24,True,True,True
508,29,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,10,0.806,0.812,0.21,0.22,21,True,True,True
510,29,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,9,0.95,0.96,0.0,0.0,28,True,True,True
512,29,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,16,0.736,0.737,0.08,0.08,20,True,True,True
513,29,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,10,0.98,0.98,0.0,0.0,23,True,True,True
514,29,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,10,0.802,0.803,0.248,0.248,24,True,True,True
515,29,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,16,0.696,0.697,0.08,0.08,23,True,True,True
516,29,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,9,0.96,0.961,0.0,0.0,27,True,True,True
517,29,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.842,0.844,0.24,0.24,23,True,True,True
518,29,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,16,0.668,0.67,0.08,0.08,24,True,True,True
520,29,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,10,0.812,0.818,0.22,0.23,20,True,True,True
522,30,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,9,0.844,0.846,0.24,0.24,24,True,True,True
524,30,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,10,0.643,0.644,0.08,0.08,28,True,True,True
525,30,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,10,0.82,0.822,0.23,0.23,21,True,True,True
526,30,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,17,0.728,0.73,0.08,0.08,28,True,True,True
527,30,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,9,0.918,0.928,0.0,0.0,27,True,True,True
528,30,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,10,0.802,0.804,0.272,0.272,28,True,True,True
529,30,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,17,0.737,0.738,0.08,0.08,21,True,True,True
530,30,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,10,0.98,0.98,0.0,0.0,23,True,True,True
532,30,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,17,0.699,0.7,0.08,0.08,23,True,True,True
534,30,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,10,0.846,0.848,0.24,0.24,23,True,True,True
