tick_id,day,settlement_id,room_id,sound_cue,sound_intensity,smell_cue,smell_intensity,temperature_c,wetness_level,light_level,vibration_hz,flower_phase,field_bound_to_room,bounded_sensory_rate,visible_field_marker
234,14,orchard,market plank,cart creak,0.61,dry twine,0.4,15.08,0.26,0.72,5.77,0.925,True,True,True
235,14,repair_ring,arrival court,wire snap,0.43,clean cloth,0.5,15.06,0.22,0.54,10.09,0.631944,True,True,True
236,14,riverbend,plank hall,river slap,0.41,wet cedar,0.3,10.64,0.26,0.6,7.92,0.738889,True,True,True
237,14,roofward,ledger loft,hinge ticks,0.58,polished brass,0.4,19.52,0.24,0.72,8.345,0.945833,True,True,True
238,14,archive,arrival court,spool click,0.4,wax seal,0.5,13.7,0.67,0.54,6.505,0.652778,True,True,True
239,14,signal,lantern walk,rope creak,0.57,salt wind,0.35,9.98,0.32,0.66,9.27,0.859722,True,True,True
240,14,orchard,satchel shed,seed rattle,0.62,apple soil,0.45,16.26,0.25,0.42,5.71,0.066667,True,True,True
241,14,repair_ring,wire bench,cool fan,0.44,hot copper,0.3,16.24,0.26,0.6,10.03,0.773611,True,True,True
242,14,riverbend,wet crossing,cedar knock,0.54,mud thread,0.35,11.82,0.66,0.66,7.86,0.880556,True,True,True
243,14,roofward,sun sill,paper hush,0.71,thyme paper,0.45,19.98,0.28,0.42,8.285,0.0875,True,True,True
244,14,archive,stone stacks,stone echo,0.41,ink linen,0.3,14.16,0.29,0.6,6.445,0.794444,True,True,True
245,14,signal,lens room,beacon pulse,0.58,hot glass,0.4,10.44,0.22,0.72,9.21,0.001389,True,True,True
246,14,orchard,arrival court,cart creak,0.4,dry twine,0.5,13.22,0.23,0.54,5.74,0.708333,True,True,True
247,14,repair_ring,spark lane,bell hum,0.57,stone chalk,0.35,16.7,0.66,0.66,10.135,0.915278,True,True,True
248,14,riverbend,dry ridge,lantern tick,0.55,warm oil,0.4,12.28,0.25,0.72,7.965,0.022222,True,True,True
249,14,roofward,arrival court,hinge ticks,0.37,polished brass,0.5,17.66,0.68,0.54,8.315,0.729167,True,True,True
250,14,archive,spool room,page flutter,0.54,cold dust,0.35,15.34,0.28,0.66,6.55,0.936111,True,True,True
251,14,signal,signal perch,static crickets,0.71,lamp oil,0.45,11.62,0.26,0.42,9.15,0.143056,True,True,True
252,15,repair_ring,arrival court,bell hum,0.34,hot copper,0.3,14.98,0.24,0.6,10.18,0.75,True,True,True
253,15,riverbend,plank hall,lantern tick,0.44,mud thread,0.35,10.56,0.28,0.66,7.845,0.856944,True,True,True
254,15,roofward,ledger loft,sun glass hum,0.61,thyme paper,0.45,19.44,0.26,0.42,8.27,0.063889,True,True,True
255,15,archive,arrival court,page flutter,0.43,ink linen,0.3,13.62,0.64,0.6,6.43,0.770833,True,True,True
256,15,signal,lantern walk,static crickets,0.48,hot glass,0.4,9.9,0.29,0.72,9.195,0.977778,True,True,True
257,15,orchard,satchel shed,cart creak,0.65,mud reed,0.5,16.18,0.27,0.48,5.8,0.184722,True,True,True
258,15,repair_ring,wire bench,wire snap,0.47,stone chalk,0.35,16.16,0.28,0.66,10.12,0.891667,True,True,True
259,15,riverbend,wet crossing,river slap,0.57,warm oil,0.4,11.74,0.68,0.72,7.95,0.998611,True,True,True
260,15,roofward,sun sill,hinge ticks,0.62,warm dust,0.5,20.62,0.25,0.48,8.21,0.205556,True,True,True
261,15,archive,stone stacks,spool click,0.44,cold dust,0.35,14.08,0.26,0.66,6.535,0.9125,True,True,True
262,15,signal,lens room,rope creak,0.61,lamp oil,0.45,10.36,0.24,0.42,9.135,0.119444,True,True,True
263,15,orchard,arrival court,roof drip,0.43,apple soil,0.3,13.14,0.25,0.6,5.83,0.826389,True,True,True
264,15,repair_ring,spark lane,cool fan,0.48,clean cloth,0.4,16.62,0.68,0.72,10.06,0.033333,True,True,True
265,15,riverbend,dry ridge,cedar knock,0.58,wet cedar,0.45,12.2,0.22,0.42,7.89,0.140278,True,True,True
266,15,roofward,arrival court,sun glass hum,0.4,thyme paper,0.3,17.58,0.65,0.6,8.24,0.847222,True,True,True
267,15,archive,spool room,stone echo,0.57,wax seal,0.4,15.26,0.3,0.72,6.475,0.054167,True,True,True
268,15,signal,signal perch,beacon pulse,0.62,salt wind,0.5,11.54,0.28,0.48,9.24,0.261111,True,True,True
269,15,orchard,seed lane,cart creak,0.44,mud reed,0.35,14.32,0.29,0.66,5.77,0.968056,True,True,True
270,16,riverbend,plank hall,cedar knock,0.47,warm oil,0.4,10.48,0.25,0.72,7.935,0.975,True,True,True
271,16,roofward,ledger loft,paper hush,0.64,warm dust,0.5,19.36,0.23,0.48,8.36,0.181944,True,True,True
272,16,archive,arrival court,stone echo,0.34,cold dust,0.35,13.54,0.66,0.66,6.52,0.888889,True,True,True
273,16,signal,lantern walk,beacon pulse,0.51,lamp oil,0.45,9.82,0.31,0.42,9.12,0.095833,True,True,True
274,16,orchard,satchel shed,roof drip,0.68,dry twine,0.3,16.1,0.29,0.54,5.725,0.302778,True,True,True
275,16,repair_ring,wire bench,bell hum,0.5,clean cloth,0.4,16.08,0.25,0.72,10.045,0.009722,True,True,True
276,16,riverbend,wet crossing,lantern tick,0.48,wet cedar,0.45,11.66,0.65,0.42,7.875,0.116667,True,True,True
277,16,roofward,sun sill,sun glass hum,0.65,polished brass,0.3,20.54,0.27,0.54,8.3,0.323611,True,True,True
278,16,archive,stone stacks,page flutter,0.47,wax seal,0.4,14.72,0.28,0.72,6.46,0.030556,True,True,True
279,16,signal,lens room,static crickets,0.64,salt wind,0.5,10.28,0.26,0.48,9.225,0.2375,True,True,True
280,16,orchard,arrival court,seed rattle,0.34,mud reed,0.35,13.06,0.22,0.66,5.755,0.944444,True,True,True
281,16,repair_ring,spark lane,wire snap,0.51,hot copper,0.45,16.54,0.65,0.42,10.15,0.151389,True,True,True
282,16,riverbend,dry ridge,river slap,0.61,mud thread,0.5,12.12,0.24,0.48,7.98,0.258333,True,True,True
283,16,roofward,arrival court,paper hush,0.43,warm dust,0.35,17.5,0.67,0.66,8.33,0.965278,True,True,True
284,16,archive,spool room,spool click,0.48,ink linen,0.45,15.18,0.32,0.42,6.4,0.172222,True,True,True
285,16,signal,signal perch,rope creak,0.65,hot glass,0.3,11.46,0.25,0.54,9.165,0.379167,True,True,True
286,16,orchard,seed lane,roof drip,0.47,dry twine,0.4,14.24,0.26,0.72,5.695,0.086111,True,True,True
287,16,repair_ring,bell alcove,cool fan,0.64,stone chalk,0.5,17.72,0.24,0.48,10.09,0.293056,True,True,True
288,17,roofward,ledger loft,hinge ticks,0.55,polished brass,0.3,19.28,0.25,0.54,8.285,0.3,True,True,True
289,17,archive,arrival court,spool click,0.37,wax seal,0.4,13.46,0.68,0.72,6.445,0.006944,True,True,True
290,17,signal,lantern walk,rope creak,0.54,salt wind,0.5,9.74,0.28,0.48,9.21,0.213889,True,True,True
291,17,orchard,satchel shed,seed rattle,0.71,apple soil,0.35,16.02,0.26,0.6,5.815,0.420833,True,True,True
292,17,repair_ring,wire bench,cool fan,0.41,hot copper,0.45,16.0,0.27,0.42,10.135,0.127778,True,True,True
293,17,riverbend,wet crossing,cedar knock,0.51,mud thread,0.5,11.58,0.67,0.48,7.965,0.234722,True,True,True
294,17,roofward,sun sill,paper hush,0.68,thyme paper,0.35,20.46,0.29,0.6,8.225,0.441667,True,True,True
295,17,archive,stone stacks,stone echo,0.5,ink linen,0.45,14.64,0.25,0.42,6.55,0.148611,True,True,True
296,17,signal,lens room,beacon pulse,0.55,hot glass,0.3,10.92,0.23,0.54,9.15,0.355556,True,True,True
297,17,orchard,arrival court,cart creak,0.37,dry twine,0.4,12.98,0.24,0.72,5.68,0.0625,True,True,True
298,17,repair_ring,spark lane,bell hum,0.54,stone chalk,0.5,16.46,0.67,0.48,10.075,0.269444,True,True,True
299,17,riverbend,dry ridge,lantern tick,0.64,warm oil,0.3,12.04,0.26,0.54,7.905,0.376389,True,True,True
300,17,roofward,arrival court,hinge ticks,0.34,polished brass,0.4,17.42,0.64,0.72,8.255,0.083333,True,True,True
301,17,archive,spool room,page flutter,0.51,cold dust,0.5,15.1,0.29,0.48,6.49,0.290278,True,True,True
302,17,signal,signal perch,static crickets,0.68,lamp oil,0.35,11.38,0.27,0.6,9.255,0.497222,True,True,True
303,17,orchard,seed lane,seed rattle,0.5,apple soil,0.45,14.16,0.28,0.42,5.785,0.204167,True,True,True
304,17,repair_ring,bell alcove,wire snap,0.55,clean cloth,0.3,17.64,0.26,0.54,10.18,0.411111,True,True,True
305,17,riverbend,kit alcove,river slap,0.65,wet cedar,0.35,13.22,0.25,0.6,7.845,0.518056,True,True,True
306,18,archive,arrival court,page flutter,0.4,ink linen,0.45,13.38,0.65,0.42,6.535,0.125,True,True,True
307,18,signal,lantern walk,static crickets,0.57,hot glass,0.3,9.66,0.3,0.54,9.135,0.331944,True,True,True
308,18,orchard,satchel shed,cart creak,0.62,mud reed,0.4,15.94,0.28,0.66,5.74,0.538889,True,True,True
309,18,repair_ring,wire bench,wire snap,0.44,stone chalk,0.5,15.92,0.29,0.48,10.06,0.245833,True,True,True
310,18,riverbend,wet crossing,river slap,0.54,warm oil,0.3,11.5,0.64,0.54,7.89,0.352778,True,True,True
311,18,roofward,sun sill,hinge ticks,0.71,warm dust,0.4,20.38,0.26,0.66,8.315,0.559722,True,True,True
312,18,archive,stone stacks,spool click,0.41,cold dust,0.5,14.56,0.27,0.48,6.475,0.266667,True,True,True
313,18,signal,lens room,rope creak,0.58,lamp oil,0.35,10.84,0.25,0.6,9.24,0.473611,True,True,True
314,18,orchard,arrival court,roof drip,0.4,apple soil,0.45,13.62,0.26,0.42,5.77,0.180556,True,True,True
315,18,repair_ring,spark lane,cool fan,0.57,clean cloth,0.3,16.38,0.64,0.54,10.165,0.3875,True,True,True
316,18,riverbend,dry ridge,cedar knock,0.55,wet cedar,0.35,11.96,0.23,0.6,7.83,0.494444,True,True,True
317,18,roofward,arrival court,sun glass hum,0.37,thyme paper,0.45,17.34,0.66,0.42,8.345,0.201389,True,True,True
318,18,archive,spool room,stone echo,0.54,wax seal,0.3,15.02,0.31,0.54,6.415,0.408333,True,True,True
319,18,signal,signal perch,beacon pulse,0.71,salt wind,0.4,11.3,0.29,0.66,9.18,0.615278,True,True,True
320,18,orchard,seed lane,cart creak,0.41,mud reed,0.5,14.08,0.25,0.48,5.71,0.322222,True,True,True
321,18,repair_ring,bell alcove,bell hum,0.58,hot copper,0.35,17.56,0.23,0.6,10.105,0.529167,True,True,True
322,18,riverbend,kit alcove,lantern tick,0.68,mud thread,0.4,13.14,0.27,0.66,7.935,0.636111,True,True,True
323,18,roofward,glass stair,hinge ticks,0.5,warm dust,0.5,18.52,0.28,0.48,8.285,0.343056,True,True,True
324,19,signal,lantern walk,beacon pulse,0.48,lamp oil,0.35,9.58,0.32,0.6,9.225,0.45,True,True,True
325,19,orchard,satchel shed,roof drip,0.65,dry twine,0.45,15.86,0.25,0.72,5.83,0.656944,True,True,True
326,19,repair_ring,wire bench,bell hum,0.47,clean cloth,0.3,15.84,0.26,0.54,10.15,0.363889,True,True,True
327,19,riverbend,wet crossing,lantern tick,0.57,wet cedar,0.35,11.42,0.66,0.6,7.98,0.470833,True,True,True
328,19,roofward,sun sill,sun glass hum,0.62,polished brass,0.45,20.3,0.28,0.72,8.24,0.677778,True,True,True
329,19,archive,stone stacks,page flutter,0.44,wax seal,0.3,14.48,0.29,0.54,6.4,0.384722,True,True,True
330,19,signal,lens room,static crickets,0.61,salt wind,0.4,10.76,0.22,0.66,9.165,0.591667,True,True,True
331,19,orchard,arrival court,seed rattle,0.43,mud reed,0.5,13.54,0.23,0.48,5.695,0.298611,True,True,True
332,19,repair_ring,spark lane,wire snap,0.48,hot copper,0.35,17.02,0.66,0.6,10.09,0.505556,True,True,True
333,19,riverbend,dry ridge,river slap,0.58,mud thread,0.4,11.88,0.25,0.66,7.92,0.6125,True,True,True
334,19,roofward,arrival court,paper hush,0.4,warm dust,0.5,17.26,0.68,0.48,8.27,0.319444,True,True,True
335,19,archive,spool room,spool click,0.57,ink linen,0.35,14.94,0.28,0.6,6.505,0.526389,True,True,True
336,19,signal,signal perch,rope creak,0.62,hot glass,0.45,11.22,0.26,0.72,9.27,0.733333,True,True,True
337,19,orchard,seed lane,roof drip,0.44,dry twine,0.3,14.0,0.27,0.54,5.8,0.440278,True,True,True
338,19,repair_ring,bell alcove,cool fan,0.61,stone chalk,0.4,17.48,0.25,0.66,10.03,0.647222,True,True,True
339,19,riverbend,kit alcove,cedar knock,0.71,warm oil,0.45,13.06,0.29,0.72,7.86,0.754167,True,True,True
340,19,roofward,glass stair,sun glass hum,0.41,polished brass,0.3,18.44,0.25,0.54,8.21,0.461111,True,True,True
341,19,archive,ink niche,stone echo,0.58,cold dust,0.4,16.12,0.23,0.66,6.445,0.668056,True,True,True
342,20,orchard,satchel shed,seed rattle,0.68,apple soil,0.5,15.78,0.27,0.42,5.755,0.775,True,True,True
343,20,repair_ring,wire bench,cool fan,0.5,hot copper,0.35,15.76,0.28,0.6,10.075,0.481944,True,True,True
344,20,riverbend,wet crossing,cedar knock,0.48,mud thread,0.4,11.34,0.68,0.66,7.905,0.588889,True,True,True
345,20,roofward,sun sill,paper hush,0.65,thyme paper,0.5,20.22,0.25,0.42,8.33,0.795833,True,True,True
346,20,archive,stone stacks,stone echo,0.47,ink linen,0.35,14.4,0.26,0.6,6.49,0.502778,True,True,True
347,20,signal,lens room,beacon pulse,0.64,hot glass,0.45,10.68,0.24,0.72,9.255,0.709722,True,True,True
348,20,orchard,arrival court,cart creak,0.34,dry twine,0.3,13.46,0.25,0.54,5.785,0.416667,True,True,True
349,20,repair_ring,spark lane,bell hum,0.51,stone chalk,0.4,16.94,0.68,0.66,10.18,0.623611,True,True,True
350,20,riverbend,dry ridge,lantern tick,0.61,warm oil,0.45,12.52,0.22,0.72,7.845,0.730556,True,True,True
351,20,roofward,arrival court,hinge ticks,0.43,polished brass,0.3,17.18,0.65,0.54,8.36,0.4375,True,True,True
352,20,archive,spool room,page flutter,0.48,cold dust,0.4,14.86,0.3,0.66,6.43,0.644444,True,True,True
353,20,signal,signal perch,static crickets,0.65,lamp oil,0.5,11.14,0.28,0.42,9.195,0.851389,True,True,True
354,20,orchard,seed lane,seed rattle,0.47,apple soil,0.35,13.92,0.29,0.6,5.725,0.558333,True,True,True
355,20,repair_ring,bell alcove,wire snap,0.64,clean cloth,0.45,17.4,0.22,0.72,10.12,0.765278,True,True,True
356,20,riverbend,kit alcove,river slap,0.62,wet cedar,0.5,12.98,0.26,0.42,7.95,0.872222,True,True,True
357,20,roofward,glass stair,paper hush,0.44,thyme paper,0.35,18.36,0.27,0.6,8.3,0.579167,True,True,True
358,20,archive,ink niche,spool click,0.61,wax seal,0.45,16.04,0.25,0.72,6.535,0.786111,True,True,True
359,20,signal,arrival court,beacon pulse,0.43,hot glass,0.3,8.82,0.68,0.54,9.225,0.493056,True,True,True
360,21,repair_ring,wire bench,wire snap,0.41,stone chalk,0.4,15.68,0.25,0.66,10.165,0.6,True,True,True
361,21,riverbend,wet crossing,river slap,0.51,warm oil,0.45,11.26,0.65,0.72,7.83,0.706944,True,True,True
362,21,roofward,sun sill,hinge ticks,0.68,warm dust,0.3,20.14,0.27,0.48,8.255,0.913889,True,True,True
363,21,archive,stone stacks,spool click,0.5,cold dust,0.4,14.32,0.28,0.66,6.415,0.620833,True,True,True
364,21,signal,lens room,rope creak,0.55,lamp oil,0.5,10.6,0.26,0.42,9.18,0.827778,True,True,True
365,21,orchard,arrival court,roof drip,0.37,apple soil,0.35,13.38,0.22,0.6,5.71,0.534722,True,True,True
366,21,repair_ring,spark lane,cool fan,0.54,clean cloth,0.45,16.86,0.65,0.72,10.105,0.741667,True,True,True
367,21,riverbend,dry ridge,cedar knock,0.64,wet cedar,0.5,12.44,0.24,0.42,7.935,0.848611,True,True,True
368,21,roofward,arrival court,sun glass hum,0.34,thyme paper,0.35,17.82,0.67,0.6,8.285,0.555556,True,True,True
369,21,archive,spool room,stone echo,0.51,wax seal,0.45,14.78,0.32,0.72,6.52,0.7625,True,True,True
370,21,signal,signal perch,beacon pulse,0.68,salt wind,0.3,11.06,0.25,0.48,9.12,0.969444,True,True,True
371,21,orchard,seed lane,cart creak,0.5,mud reed,0.4,13.84,0.26,0.66,5.815,0.676389,True,True,True
372,21,repair_ring,bell alcove,bell hum,0.55,hot copper,0.5,17.32,0.24,0.42,10.045,0.883333,True,True,True
373,21,riverbend,kit alcove,lantern tick,0.65,mud thread,0.3,12.9,0.28,0.48,7.875,0.990278,True,True,True
374,21,roofward,glass stair,hinge ticks,0.47,warm dust,0.4,18.28,0.29,0.66,8.225,0.697222,True,True,True
375,21,archive,ink niche,page flutter,0.64,ink linen,0.5,15.96,0.22,0.42,6.46,0.904167,True,True,True
376,21,signal,arrival court,rope creak,0.34,lamp oil,0.35,8.74,0.65,0.6,9.15,0.611111,True,True,True
377,21,orchard,mud row,seed rattle,0.51,dry twine,0.45,15.02,0.66,0.72,5.755,0.818056,True,True,True
378,22,riverbend,wet crossing,lantern tick,0.54,wet cedar,0.5,11.18,0.67,0.42,7.92,0.825,True,True,True
379,22,roofward,sun sill,sun glass hum,0.71,polished brass,0.35,20.06,0.29,0.54,8.345,0.031944,True,True,True
380,22,archive,stone stacks,page flutter,0.41,wax seal,0.45,14.24,0.25,0.72,6.505,0.738889,True,True,True
381,22,signal,lens room,static crickets,0.58,salt wind,0.3,10.52,0.23,0.48,9.27,0.945833,True,True,True
382,22,orchard,arrival court,seed rattle,0.4,mud reed,0.4,13.3,0.24,0.66,5.8,0.652778,True,True,True
383,22,repair_ring,spark lane,wire snap,0.57,hot copper,0.5,16.78,0.67,0.42,10.03,0.859722,True,True,True
384,22,riverbend,dry ridge,river slap,0.55,mud thread,0.3,12.36,0.26,0.48,7.86,0.966667,True,True,True
385,22,roofward,arrival court,paper hush,0.37,warm dust,0.4,17.74,0.64,0.66,8.21,0.673611,True,True,True
386,22,archive,spool room,spool click,0.54,ink linen,0.5,15.42,0.29,0.42,6.445,0.880556,True,True,True
387,22,signal,signal perch,rope creak,0.71,hot glass,0.35,10.98,0.27,0.54,9.21,0.0875,True,True,True
388,22,orchard,seed lane,roof drip,0.41,dry twine,0.45,13.76,0.28,0.72,5.74,0.794444,True,True,True
389,22,repair_ring,bell alcove,cool fan,0.58,stone chalk,0.3,17.24,0.26,0.48,10.135,0.001389,True,True,True
390,22,riverbend,kit alcove,cedar knock,0.68,warm oil,0.35,12.82,0.25,0.54,7.965,0.108333,True,True,True
391,22,roofward,glass stair,sun glass hum,0.5,polished brass,0.45,18.2,0.26,0.72,8.315,0.815278,True,True,True
392,22,archive,ink niche,stone echo,0.55,cold dust,0.3,15.88,0.24,0.48,6.55,0.022222,True,True,True
393,22,signal,arrival court,static crickets,0.37,salt wind,0.4,8.66,0.67,0.66,9.24,0.729167,True,True,True
394,22,orchard,mud row,cart creak,0.54,apple soil,0.5,14.94,0.68,0.42,5.68,0.936111,True,True,True
395,22,repair_ring,cool corner,bell hum,0.71,clean cloth,0.35,18.42,0.25,0.54,10.075,0.143056,True,True,True
396,23,roofward,sun sill,paper hush,0.62,thyme paper,0.4,19.98,0.26,0.6,8.27,0.15,True,True,True
397,23,archive,stone stacks,stone echo,0.44,ink linen,0.5,14.16,0.27,0.42,6.43,0.856944,True,True,True
398,23,signal,lens room,beacon pulse,0.61,hot glass,0.35,10.44,0.25,0.54,9.195,0.063889,True,True,True
399,23,orchard,arrival court,cart creak,0.43,dry twine,0.45,13.22,0.26,0.72,5.725,0.770833,True,True,True
400,23,repair_ring,spark lane,bell hum,0.48,stone chalk,0.3,16.7,0.64,0.48,10.12,0.977778,True,True,True
401,23,riverbend,dry ridge,lantern tick,0.58,warm oil,0.35,12.28,0.23,0.54,7.95,0.084722,True,True,True
402,23,roofward,arrival court,hinge ticks,0.4,polished brass,0.45,17.66,0.66,0.72,8.3,0.791667,True,True,True
403,23,archive,spool room,page flutter,0.57,cold dust,0.3,15.34,0.31,0.48,6.535,0.998611,True,True,True
404,23,signal,signal perch,static crickets,0.62,lamp oil,0.4,11.62,0.29,0.6,9.135,0.205556,True,True,True
405,23,orchard,seed lane,seed rattle,0.44,apple soil,0.5,13.68,0.25,0.42,5.83,0.9125,True,True,True
406,23,repair_ring,bell alcove,wire snap,0.61,clean cloth,0.35,17.16,0.23,0.54,10.06,0.119444,True,True,True
407,23,riverbend,kit alcove,river slap,0.71,wet cedar,0.4,12.74,0.27,0.6,7.89,0.226389,True,True,True
408,23,roofward,glass stair,paper hush,0.41,thyme paper,0.5,18.12,0.28,0.42,8.24,0.933333,True,True,True
409,23,archive,ink niche,spool click,0.58,wax seal,0.35,15.8,0.26,0.54,6.475,0.140278,True,True,True
410,23,signal,arrival court,beacon pulse,0.4,hot glass,0.45,8.58,0.64,0.72,9.165,0.847222,True,True,True
411,23,orchard,mud row,roof drip,0.57,mud reed,0.3,14.86,0.65,0.48,5.77,0.054167,True,True,True
412,23,repair_ring,cool corner,cool fan,0.62,hot copper,0.4,18.34,0.27,0.6,10.165,0.261111,True,True,True
413,23,riverbend,arrival court,lantern tick,0.37,warm oil,0.45,10.42,0.25,0.72,7.92,0.868056,True,True,True
414,24,archive,stone stacks,spool click,0.47,cold dust,0.3,14.08,0.29,0.48,6.52,0.975,True,True,True
415,24,signal,lens room,rope creak,0.64,lamp oil,0.4,10.36,0.22,0.6,9.12,0.181944,True,True,True
416,24,orchard,arrival court,roof drip,0.34,apple soil,0.5,13.14,0.23,0.42,5.815,0.888889,True,True,True
417,24,repair_ring,spark lane,cool fan,0.51,clean cloth,0.35,16.62,0.66,0.54,10.045,0.095833,True,True,True
418,24,riverbend,dry ridge,cedar knock,0.61,wet cedar,0.4,12.2,0.25,0.6,7.875,0.202778,True,True,True
419,24,roofward,arrival court,sun glass hum,0.43,thyme paper,0.5,17.58,0.68,0.42,8.225,0.909722,True,True,True
420,24,archive,spool room,stone echo,0.48,wax seal,0.35,15.26,0.28,0.54,6.46,0.116667,True,True,True
421,24,signal,signal perch,beacon pulse,0.65,salt wind,0.45,11.54,0.26,0.66,9.225,0.323611,True,True,True
422,24,orchard,seed lane,cart creak,0.47,mud reed,0.3,14.32,0.27,0.48,5.755,0.030556,True,True,True
423,24,repair_ring,bell alcove,bell hum,0.64,hot copper,0.4,17.08,0.25,0.6,10.15,0.2375,True,True,True
424,24,riverbend,kit alcove,lantern tick,0.62,mud thread,0.45,12.66,0.29,0.66,7.98,0.344444,True,True,True
425,24,roofward,glass stair,hinge ticks,0.44,warm dust,0.3,18.04,0.25,0.48,8.33,0.051389,True,True,True
426,24,archive,ink niche,page flutter,0.61,ink linen,0.4,15.72,0.23,0.6,6.4,0.258333,True,True,True
427,24,signal,arrival court,rope creak,0.43,lamp oil,0.5,8.5,0.66,0.42,9.255,0.965278,True,True,True
428,24,orchard,mud row,seed rattle,0.48,dry twine,0.35,14.78,0.67,0.54,5.695,0.172222,True,True,True
