tick_id,day,settlement_id,object_id,lender_id,borrower_id,witness_id,loan_start_day,due_day,days_overdue,default_state,custody_holder,debt_before,debt_after,trust_before,trust_after,default_visible,repair_available,bounded_default
339,19,orchard,dry cord,Pim,Ivo,Mara,2,17,2,defaulted,Mara,0.379,0.403,0.542,0.53,True,True,True
340,19,repair_ring,cool cloth,Wren,Pax,Vale,2,15,4,defaulted,Vale,0.286,0.334,0.599,0.575,True,True,True
342,20,archive,signal spool,Nia,Toma,Vell,3,18,2,defaulted,Vell,0.346,0.37,0.538,0.526,True,True,True
343,20,signal,oil lantern,Ren,Kesh,Oda,3,7,13,defaulted,Oda,0.382,0.43,0.498,0.474,True,True,True
344,20,orchard,dry cord,Pim,Suf,Ivo,2,17,3,defaulted,Mara,0.375,0.411,0.527,0.509,True,True,True
345,20,repair_ring,cool cloth,Wren,Juno,Pax,2,15,5,defaulted,Vale,0.19,0.238,0.616,0.592,True,True,True
347,20,roofward,herb ledger,Sera,Orr,Bex,3,20,1,late,Bex,0.323,0.335,0.559,0.553,True,True,True
348,20,archive,memory tag,Vell,Rin,Nia,2,18,2,defaulted,Toma,0.319,0.343,0.575,0.563,True,True,True
349,20,signal,wind wrap,Oda,Milo,Ren,2,16,4,defaulted,Kesh,0.3,0.348,0.531,0.507,True,True,True
350,20,orchard,seed satchel,Ivo,Mara,Pim,3,17,3,defaulted,Pim,0.343,0.379,0.52,0.502,True,True,True
351,20,repair_ring,copper wire,Pax,Vale,Wren,2,15,5,defaulted,Juno,0.363,0.411,0.529,0.505,True,True,True
353,20,roofward,shade cloth,Bex,Fay,Sera,2,11,9,defaulted,Orr,0.275,0.323,0.567,0.543,True,True,True
354,20,archive,signal spool,Nia,Toma,Vell,3,18,2,defaulted,Vell,0.356,0.38,0.542,0.53,True,True,True
355,20,signal,oil lantern,Ren,Kesh,Oda,3,7,13,defaulted,Oda,0.41,0.458,0.482,0.458,True,True,True
356,20,orchard,dry cord,Pim,Suf,Ivo,2,17,3,defaulted,Mara,0.417,0.453,0.506,0.488,True,True,True
357,20,repair_ring,cool cloth,Wren,Juno,Pax,2,15,5,defaulted,Vale,0.239,0.287,0.592,0.568,True,True,True
359,20,roofward,herb ledger,Sera,Orr,Bex,3,20,1,late,Bex,0.341,0.353,0.55,0.544,True,True,True
360,21,signal,oil lantern,Ren,Ren,Kesh,3,7,14,defaulted,Oda,0.377,0.425,0.532,0.508,True,True,True
361,21,orchard,dry cord,Pim,Pim,Suf,2,17,4,defaulted,Mara,0.363,0.411,0.548,0.524,True,True,True
362,21,repair_ring,cool cloth,Wren,Wren,Juno,2,15,6,defaulted,Vale,0.303,0.351,0.559,0.535,True,True,True
364,21,roofward,herb ledger,Sera,Sera,Orr,3,20,1,late,Bex,0.347,0.359,0.517,0.511,True,True,True
365,21,archive,memory tag,Vell,Vell,Rin,2,18,3,defaulted,Toma,0.351,0.387,0.55,0.532,True,True,True
366,21,signal,wind wrap,Oda,Oda,Milo,2,16,5,defaulted,Kesh,0.413,0.461,0.528,0.504,True,True,True
367,21,orchard,seed satchel,Ivo,Ivo,Mara,3,17,4,defaulted,Pim,0.404,0.452,0.53,0.506,True,True,True
368,21,repair_ring,copper wire,Pax,Pax,Vale,2,15,6,defaulted,Juno,0.334,0.382,0.575,0.551,True,True,True
370,21,roofward,shade cloth,Bex,Bex,Fay,2,11,10,defaulted,Orr,0.306,0.354,0.567,0.543,True,True,True
371,21,archive,signal spool,Nia,Nia,Toma,3,18,3,defaulted,Vell,0.288,0.324,0.599,0.581,True,True,True
372,21,signal,oil lantern,Ren,Ren,Kesh,3,7,14,defaulted,Oda,0.405,0.453,0.516,0.492,True,True,True
373,21,orchard,dry cord,Pim,Pim,Suf,2,17,4,defaulted,Mara,0.417,0.465,0.521,0.497,True,True,True
376,21,roofward,herb ledger,Sera,Sera,Orr,3,20,1,late,Bex,0.365,0.377,0.508,0.502,True,True,True
377,21,archive,memory tag,Vell,Vell,Rin,2,18,3,defaulted,Toma,0.387,0.423,0.532,0.514,True,True,True
378,22,orchard,dry cord,Pim,Mara,Pim,2,17,5,defaulted,Mara,0.365,0.413,0.518,0.494,True,True,True
380,22,riverbend,cedar plank,Ari,Nox,Ari,4,22,1,late,Lio,0.269,0.281,0.587,0.581,True,True,True
381,22,roofward,herb ledger,Sera,Fay,Sera,3,20,2,defaulted,Bex,0.309,0.333,0.559,0.547,True,True,True
382,22,archive,memory tag,Vell,Toma,Vell,2,18,4,defaulted,Toma,0.36,0.408,0.538,0.514,True,True,True
383,22,signal,wind wrap,Oda,Kesh,Oda,2,16,6,defaulted,Kesh,0.464,0.512,0.455,0.431,True,True,True
384,22,orchard,seed satchel,Ivo,Suf,Ivo,3,17,5,defaulted,Pim,0.453,0.501,0.488,0.464,True,True,True
385,22,repair_ring,copper wire,Pax,Juno,Pax,2,15,7,defaulted,Juno,0.288,0.336,0.568,0.544,True,True,True
386,22,riverbend,binding cord,Cee,Lio,Cee,2,22,1,late,Lio,0.331,0.343,0.571,0.565,True,True,True
387,22,roofward,shade cloth,Bex,Orr,Bex,2,11,11,defaulted,Orr,0.353,0.401,0.544,0.52,True,True,True
388,22,archive,signal spool,Nia,Rin,Nia,3,18,4,defaulted,Vell,0.344,0.392,0.563,0.539,True,True,True
389,22,signal,oil lantern,Ren,Milo,Ren,3,7,15,defaulted,Oda,0.348,0.396,0.507,0.483,True,True,True
390,22,orchard,dry cord,Pim,Mara,Pim,2,17,5,defaulted,Mara,0.419,0.467,0.491,0.467,True,True,True
392,22,riverbend,cedar plank,Ari,Nox,Ari,4,22,1,late,Lio,0.261,0.273,0.589,0.583,True,True,True
393,22,roofward,herb ledger,Sera,Fay,Sera,3,20,2,defaulted,Bex,0.339,0.363,0.544,0.532,True,True,True
394,22,archive,memory tag,Vell,Toma,Vell,2,18,4,defaulted,Toma,0.408,0.456,0.514,0.49,True,True,True
395,22,signal,wind wrap,Oda,Kesh,Oda,2,16,6,defaulted,Kesh,0.512,0.56,0.431,0.407,True,True,True
397,23,riverbend,cedar plank,Ari,Cee,Nox,4,22,1,late,Lio,0.318,0.33,0.577,0.571,True,True,True
398,23,roofward,herb ledger,Sera,Bex,Fay,3,20,3,defaulted,Bex,0.34,0.376,0.559,0.541,True,True,True
399,23,archive,memory tag,Vell,Nia,Toma,2,18,5,defaulted,Toma,0.304,0.352,0.589,0.565,True,True,True
400,23,signal,wind wrap,Oda,Ren,Kesh,2,16,7,defaulted,Kesh,0.459,0.507,0.489,0.465,True,True,True
401,23,orchard,seed satchel,Ivo,Pim,Suf,3,17,6,defaulted,Pim,0.465,0.513,0.497,0.473,True,True,True
402,23,repair_ring,copper wire,Pax,Wren,Juno,2,15,8,defaulted,Juno,0.351,0.399,0.535,0.511,True,True,True
403,23,riverbend,binding cord,Cee,Ari,Lio,2,22,1,late,Lio,0.257,0.269,0.592,0.586,True,True,True
404,23,roofward,shade cloth,Bex,Sera,Orr,2,11,12,defaulted,Orr,0.377,0.425,0.502,0.478,True,True,True
405,23,archive,signal spool,Nia,Vell,Rin,3,18,5,defaulted,Vell,0.423,0.471,0.514,0.49,True,True,True
406,23,signal,oil lantern,Ren,Oda,Milo,3,7,16,defaulted,Oda,0.462,0.51,0.504,0.48,True,True,True
409,23,riverbend,cedar plank,Ari,Cee,Nox,4,22,1,late,Lio,0.31,0.322,0.579,0.573,True,True,True
410,23,roofward,herb ledger,Sera,Bex,Fay,3,20,3,defaulted,Bex,0.382,0.418,0.538,0.52,True,True,True
411,23,archive,memory tag,Vell,Nia,Toma,2,18,5,defaulted,Toma,0.353,0.401,0.565,0.541,True,True,True
412,23,signal,wind wrap,Oda,Ren,Kesh,2,16,7,defaulted,Kesh,0.507,0.555,0.465,0.441,True,True,True
413,23,orchard,seed satchel,Ivo,Pim,Suf,3,17,6,defaulted,Pim,0.499,0.547,0.489,0.465,True,True,True
414,24,riverbend,cedar plank,Ari,Lio,Cee,4,22,2,defaulted,Lio,0.343,0.367,0.565,0.553,True,True,True
415,24,roofward,herb ledger,Sera,Orr,Bex,3,20,4,defaulted,Bex,0.387,0.435,0.536,0.512,True,True,True
416,24,archive,memory tag,Vell,Rin,Nia,2,18,6,defaulted,Toma,0.372,0.42,0.547,0.523,True,True,True
417,24,signal,wind wrap,Oda,Milo,Ren,2,16,8,defaulted,Kesh,0.402,0.45,0.48,0.456,True,True,True
419,24,repair_ring,copper wire,Pax,Vale,Wren,2,15,9,defaulted,Juno,0.391,0.439,0.513,0.489,True,True,True
420,24,riverbend,binding cord,Cee,Nox,Ari,2,22,2,defaulted,Lio,0.279,0.303,0.58,0.568,True,True,True
421,24,roofward,shade cloth,Bex,Fay,Sera,2,11,13,defaulted,Orr,0.364,0.412,0.532,0.508,True,True,True
422,24,archive,signal spool,Nia,Toma,Vell,3,18,6,defaulted,Vell,0.456,0.504,0.49,0.466,True,True,True
423,24,signal,oil lantern,Ren,Kesh,Oda,3,7,17,defaulted,Oda,0.546,0.594,0.423,0.399,True,True,True
425,24,repair_ring,cool cloth,Wren,Juno,Pax,2,24,1,late,Vale,0.316,0.328,0.552,0.546,True,True,True
426,24,riverbend,cedar plank,Ari,Lio,Cee,4,22,2,defaulted,Lio,0.347,0.371,0.561,0.549,True,True,True
427,24,roofward,herb ledger,Sera,Orr,Bex,3,20,4,defaulted,Bex,0.441,0.489,0.509,0.485,True,True,True
428,24,archive,memory tag,Vell,Rin,Nia,2,18,6,defaulted,Toma,0.42,0.468,0.523,0.499,True,True,True
429,24,signal,wind wrap,Oda,Milo,Ren,2,16,8,defaulted,Kesh,0.451,0.499,0.456,0.432,True,True,True
431,24,repair_ring,copper wire,Pax,Vale,Wren,2,15,9,defaulted,Juno,0.419,0.467,0.497,0.473,True,True,True
432,25,roofward,herb ledger,Sera,Sera,Orr,3,20,5,defaulted,Bex,0.411,0.459,0.494,0.47,True,True,True
433,25,archive,memory tag,Vell,Vell,Rin,2,18,7,defaulted,Toma,0.451,0.499,0.498,0.474,True,True,True
434,25,signal,wind wrap,Oda,Oda,Milo,2,16,9,defaulted,Kesh,0.516,0.564,0.477,0.453,True,True,True
436,25,repair_ring,copper wire,Pax,Pax,Vale,2,15,10,defaulted,Juno,0.364,0.412,0.559,0.535,True,True,True
437,25,riverbend,binding cord,Cee,Cee,Nox,2,22,3,defaulted,Lio,0.328,0.364,0.57,0.552,True,True,True
438,25,roofward,shade cloth,Bex,Bex,Fay,2,11,14,defaulted,Orr,0.418,0.466,0.52,0.496,True,True,True
439,25,archive,signal spool,Nia,Nia,Toma,3,18,7,defaulted,Vell,0.402,0.45,0.541,0.517,True,True,True
442,25,repair_ring,cool cloth,Wren,Wren,Juno,2,24,1,late,Vale,0.379,0.391,0.519,0.513,True,True,True
443,25,riverbend,cedar plank,Ari,Ari,Lio,4,22,3,defaulted,Lio,0.269,0.305,0.586,0.568,True,True,True
444,25,roofward,herb ledger,Sera,Sera,Orr,3,20,5,defaulted,Bex,0.465,0.513,0.467,0.443,True,True,True
445,25,archive,memory tag,Vell,Vell,Rin,2,18,7,defaulted,Toma,0.499,0.547,0.474,0.45,True,True,True
446,25,signal,wind wrap,Oda,Oda,Milo,2,16,9,defaulted,Kesh,0.564,0.612,0.453,0.429,True,True,True
448,25,repair_ring,copper wire,Pax,Pax,Vale,2,15,10,defaulted,Juno,0.392,0.44,0.543,0.519,True,True,True
449,25,riverbend,binding cord,Cee,Cee,Nox,2,22,3,defaulted,Lio,0.364,0.4,0.552,0.534,True,True,True
450,26,archive,memory tag,Vell,Toma,Vell,2,18,8,defaulted,Toma,0.484,0.532,0.474,0.45,True,True,True
452,26,orchard,seed satchel,Ivo,Suf,Ivo,3,26,1,late,Pim,0.487,0.499,0.48,0.474,True,True,True
453,26,repair_ring,copper wire,Pax,Juno,Pax,2,15,11,defaulted,Juno,0.328,0.376,0.546,0.522,True,True,True
454,26,riverbend,binding cord,Cee,Lio,Cee,2,22,4,defaulted,Lio,0.377,0.425,0.546,0.522,True,True,True
455,26,roofward,shade cloth,Bex,Orr,Bex,2,11,15,defaulted,Orr,0.489,0.537,0.485,0.461,True,True,True
456,26,archive,signal spool,Nia,Rin,Nia,3,18,8,defaulted,Vell,0.468,0.516,0.499,0.475,True,True,True
458,26,orchard,dry cord,Pim,Mara,Pim,2,26,1,late,Mara,0.434,0.446,0.491,0.485,True,True,True
459,26,repair_ring,cool cloth,Wren,Vale,Wren,2,24,2,defaulted,Vale,0.473,0.497,0.47,0.458,True,True,True
460,26,riverbend,cedar plank,Ari,Nox,Ari,4,22,4,defaulted,Lio,0.304,0.352,0.568,0.544,True,True,True
461,26,roofward,herb ledger,Sera,Fay,Sera,3,20,6,defaulted,Bex,0.398,0.446,0.524,0.5,True,True,True
464,26,orchard,seed satchel,Ivo,Suf,Ivo,3,26,1,late,Pim,0.485,0.497,0.49,0.484,True,True,True
465,26,repair_ring,copper wire,Pax,Juno,Pax,2,15,11,defaulted,Juno,0.356,0.404,0.53,0.506,True,True,True
466,26,riverbend,binding cord,Cee,Lio,Cee,2,22,4,defaulted,Lio,0.425,0.473,0.522,0.498,True,True,True
467,26,roofward,shade cloth,Bex,Orr,Bex,2,11,15,defaulted,Orr,0.523,0.571,0.477,0.453,True,True,True
469,27,orchard,seed satchel,Ivo,Pim,Suf,3,26,1,late,Pim,0.528,0.54,0.473,0.467,True,True,True
470,27,repair_ring,copper wire,Pax,Wren,Juno,2,15,12,defaulted,Juno,0.391,0.439,0.513,0.489,True,True,True
471,27,riverbend,binding cord,Cee,Ari,Lio,2,22,5,defaulted,Lio,0.311,0.359,0.565,0.541,True,True,True
472,27,roofward,shade cloth,Bex,Sera,Orr,2,11,16,defaulted,Orr,0.514,0.562,0.443,0.419,True,True,True
473,27,archive,signal spool,Nia,Vell,Rin,3,18,9,defaulted,Vell,0.547,0.595,0.45,0.426,True,True,True
475,27,orchard,dry cord,Pim,Ivo,Mara,2,26,1,late,Mara,0.404,0.416,0.546,0.54,True,True,True
476,27,repair_ring,cool cloth,Wren,Pax,Vale,2,24,3,defaulted,Vale,0.446,0.482,0.516,0.498,True,True,True
477,27,riverbend,cedar plank,Ari,Cee,Nox,4,22,5,defaulted,Lio,0.386,0.434,0.55,0.526,True,True,True
478,27,roofward,herb ledger,Sera,Bex,Fay,3,20,7,defaulted,Bex,0.452,0.5,0.512,0.488,True,True,True
479,27,archive,memory tag,Vell,Nia,Toma,2,27,1,late,Toma,0.43,0.442,0.525,0.519,True,True,True
481,27,orchard,seed satchel,Ivo,Pim,Suf,3,26,1,late,Pim,0.526,0.538,0.483,0.477,True,True,True
482,27,repair_ring,copper wire,Pax,Wren,Juno,2,15,12,defaulted,Juno,0.419,0.467,0.497,0.473,True,True,True
483,27,riverbend,binding cord,Cee,Ari,Lio,2,22,5,defaulted,Lio,0.36,0.408,0.541,0.517,True,True,True
485,27,archive,signal spool,Nia,Vell,Rin,3,18,9,defaulted,Vell,0.575,0.623,0.434,0.41,True,True,True
486,28,orchard,seed satchel,Ivo,Mara,Pim,3,26,2,defaulted,Pim,0.446,0.47,0.485,0.473,True,True,True
487,28,repair_ring,copper wire,Pax,Vale,Wren,2,15,13,defaulted,Juno,0.498,0.546,0.458,0.434,True,True,True
488,28,riverbend,binding cord,Cee,Nox,Ari,2,22,6,defaulted,Lio,0.358,0.406,0.541,0.517,True,True,True
490,28,archive,signal spool,Nia,Toma,Vell,3,18,10,defaulted,Vell,0.534,0.582,0.45,0.426,True,True,True
491,28,signal,oil lantern,Ren,Kesh,Oda,3,28,1,late,Oda,0.586,0.598,0.412,0.406,True,True,True
492,28,orchard,dry cord,Pim,Suf,Ivo,2,26,2,defaulted,Mara,0.477,0.501,0.492,0.48,True,True,True
493,28,repair_ring,cool cloth,Wren,Juno,Pax,2,24,4,defaulted,Vale,0.41,0.458,0.503,0.479,True,True,True
494,28,riverbend,cedar plank,Ari,Lio,Cee,4,22,6,defaulted,Lio,0.459,0.507,0.514,0.49,True,True,True
496,28,archive,memory tag,Vell,Rin,Nia,2,27,1,late,Toma,0.496,0.508,0.483,0.477,True,True,True
497,28,signal,wind wrap,Oda,Milo,Ren,2,28,1,late,Kesh,0.491,0.503,0.445,0.439,True,True,True
498,28,orchard,seed satchel,Ivo,Mara,Pim,3,26,2,defaulted,Pim,0.456,0.48,0.489,0.477,True,True,True
499,28,repair_ring,copper wire,Pax,Vale,Wren,2,15,13,defaulted,Juno,0.526,0.574,0.442,0.418,True,True,True
500,28,riverbend,binding cord,Cee,Nox,Ari,2,22,6,defaulted,Lio,0.406,0.454,0.517,0.493,True,True,True
502,28,archive,signal spool,Nia,Toma,Vell,3,18,10,defaulted,Vell,0.562,0.61,0.434,0.41,True,True,True
503,28,signal,oil lantern,Ren,Kesh,Oda,3,28,1,late,Oda,0.604,0.616,0.403,0.397,True,True,True
504,29,repair_ring,copper wire,Pax,Pax,Vale,2,15,14,defaulted,Juno,0.482,0.53,0.498,0.474,True,True,True
505,29,riverbend,binding cord,Cee,Cee,Nox,2,22,7,defaulted,Lio,0.44,0.488,0.523,0.499,True,True,True
506,29,roofward,shade cloth,Bex,Bex,Fay,2,29,1,late,Orr,0.5,0.512,0.488,0.482,True,True,True
507,29,archive,signal spool,Nia,Nia,Toma,3,18,11,defaulted,Vell,0.442,0.49,0.519,0.495,True,True,True
508,29,signal,oil lantern,Ren,Ren,Kesh,3,28,1,late,Oda,0.534,0.546,0.47,0.464,True,True,True
509,29,orchard,dry cord,Pim,Pim,Suf,2,26,3,defaulted,Mara,0.518,0.554,0.485,0.467,True,True,True
510,29,repair_ring,cool cloth,Wren,Wren,Juno,2,24,5,defaulted,Vale,0.473,0.521,0.47,0.446,True,True,True
511,29,riverbend,cedar plank,Ari,Ari,Lio,4,22,7,defaulted,Lio,0.394,0.442,0.533,0.509,True,True,True
512,29,roofward,herb ledger,Sera,Sera,Orr,3,29,1,late,Bex,0.528,0.54,0.443,0.437,True,True,True
513,29,archive,memory tag,Vell,Vell,Rin,2,27,2,defaulted,Toma,0.629,0.653,0.407,0.395,True,True,True
514,29,signal,wind wrap,Oda,Oda,Milo,2,28,1,late,Kesh,0.604,0.616,0.442,0.436,True,True,True
515,29,orchard,seed satchel,Ivo,Ivo,Mara,3,26,3,defaulted,Pim,0.416,0.452,0.54,0.522,True,True,True
516,29,repair_ring,copper wire,Pax,Pax,Vale,2,15,14,defaulted,Juno,0.51,0.558,0.482,0.458,True,True,True
517,29,riverbend,binding cord,Cee,Cee,Nox,2,22,7,defaulted,Lio,0.488,0.536,0.499,0.475,True,True,True
518,29,roofward,shade cloth,Bex,Bex,Fay,2,29,1,late,Orr,0.498,0.51,0.498,0.492,True,True,True
519,29,archive,signal spool,Nia,Nia,Toma,3,18,11,defaulted,Vell,0.47,0.518,0.503,0.479,True,True,True
520,29,signal,oil lantern,Ren,Ren,Kesh,3,28,1,late,Oda,0.552,0.564,0.461,0.455,True,True,True
521,29,orchard,dry cord,Pim,Pim,Suf,2,26,3,defaulted,Mara,0.554,0.59,0.467,0.449,True,True,True
522,30,riverbend,binding cord,Cee,Lio,Cee,2,22,8,defaulted,Lio,0.513,0.561,0.487,0.463,True,True,True
523,30,roofward,shade cloth,Bex,Orr,Bex,2,29,1,late,Orr,0.552,0.564,0.461,0.455,True,True,True
524,30,archive,signal spool,Nia,Rin,Nia,3,18,12,defaulted,Vell,0.508,0.556,0.477,0.453,True,True,True
525,30,signal,oil lantern,Ren,Milo,Ren,3,28,2,defaulted,Oda,0.489,0.513,0.455,0.443,True,True,True
526,30,orchard,dry cord,Pim,Mara,Pim,2,26,4,defaulted,Mara,0.46,0.508,0.485,0.461,True,True,True
527,30,repair_ring,cool cloth,Wren,Vale,Wren,2,24,6,defaulted,Vale,0.58,0.628,0.415,0.391,True,True,True
529,30,roofward,herb ledger,Sera,Fay,Sera,3,29,1,late,Bex,0.412,0.424,0.524,0.518,True,True,True
530,30,archive,memory tag,Vell,Toma,Vell,2,27,3,defaulted,Toma,0.616,0.652,0.407,0.389,True,True,True
531,30,signal,wind wrap,Oda,Kesh,Oda,2,28,2,defaulted,Kesh,0.616,0.64,0.397,0.385,True,True,True
532,30,orchard,seed satchel,Ivo,Suf,Ivo,3,26,4,defaulted,Pim,0.502,0.55,0.48,0.456,True,True,True
533,30,repair_ring,copper wire,Pax,Juno,Pax,2,15,15,defaulted,Juno,0.458,0.506,0.479,0.455,True,True,True
534,30,riverbend,binding cord,Cee,Lio,Cee,2,22,8,defaulted,Lio,0.562,0.61,0.463,0.439,True,True,True
535,30,roofward,shade cloth,Bex,Orr,Bex,2,29,1,late,Orr,0.55,0.562,0.471,0.465,True,True,True
536,30,archive,signal spool,Nia,Rin,Nia,3,18,12,defaulted,Vell,0.536,0.584,0.461,0.437,True,True,True
537,30,signal,oil lantern,Ren,Milo,Ren,3,28,2,defaulted,Oda,0.519,0.543,0.44,0.428,True,True,True
538,30,orchard,dry cord,Pim,Mara,Pim,2,26,4,defaulted,Mara,0.508,0.556,0.461,0.437,True,True,True
539,30,repair_ring,cool cloth,Wren,Vale,Wren,2,24,6,defaulted,Vale,0.628,0.676,0.391,0.367,True,True,True
540,31,roofward,shade cloth,Bex,Sera,Orr,2,29,2,defaulted,Orr,0.54,0.564,0.437,0.425,True,True,True
541,31,archive,signal spool,Nia,Vell,Rin,3,18,13,defaulted,Vell,0.654,0.702,0.395,0.371,True,True,True
542,31,signal,oil lantern,Ren,Oda,Milo,3,28,3,defaulted,Oda,0.602,0.638,0.452,0.434,True,True,True
543,31,orchard,dry cord,Pim,Ivo,Mara,2,26,5,defaulted,Mara,0.432,0.48,0.53,0.506,True,True,True
544,31,repair_ring,cool cloth,Wren,Pax,Vale,2,24,7,defaulted,Vale,0.564,0.612,0.455,0.431,True,True,True
545,31,riverbend,cedar plank,Ari,Cee,Nox,4,31,1,late,Lio,0.522,0.534,0.491,0.485,True,True,True
546,31,roofward,herb ledger,Sera,Bex,Fay,3,29,2,defaulted,Bex,0.49,0.514,0.5,0.488,True,True,True
547,31,archive,memory tag,Vell,Nia,Toma,2,27,4,defaulted,Toma,0.524,0.572,0.476,0.452,True,True,True
548,31,signal,wind wrap,Oda,Ren,Kesh,2,28,3,defaulted,Kesh,0.564,0.6,0.455,0.437,True,True,True
549,31,orchard,seed satchel,Ivo,Pim,Suf,3,26,5,defaulted,Pim,0.59,0.638,0.449,0.425,True,True,True
551,31,riverbend,binding cord,Cee,Ari,Lio,2,22,9,defaulted,Lio,0.448,0.496,0.506,0.482,True,True,True
552,31,roofward,shade cloth,Bex,Sera,Orr,2,29,2,defaulted,Orr,0.55,0.574,0.441,0.429,True,True,True
553,31,archive,signal spool,Nia,Vell,Rin,3,18,13,defaulted,Vell,0.682,0.73,0.379,0.355,True,True,True
554,31,signal,oil lantern,Ren,Oda,Milo,3,28,3,defaulted,Oda,0.644,0.68,0.431,0.413,True,True,True
555,31,orchard,dry cord,Pim,Ivo,Mara,2,26,5,defaulted,Mara,0.481,0.529,0.506,0.482,True,True,True
556,31,repair_ring,cool cloth,Wren,Pax,Vale,2,24,7,defaulted,Vale,0.612,0.66,0.431,0.407,True,True,True
557,31,riverbend,cedar plank,Ari,Cee,Nox,4,31,1,late,Lio,0.54,0.552,0.482,0.476,True,True,True
558,32,archive,signal spool,Nia,Toma,Vell,3,18,14,defaulted,Vell,0.652,0.7,0.389,0.365,True,True,True
559,32,signal,oil lantern,Ren,Kesh,Oda,3,28,4,defaulted,Oda,0.626,0.674,0.401,0.377,True,True,True
560,32,orchard,dry cord,Pim,Suf,Ivo,2,26,6,defaulted,Mara,0.53,0.578,0.464,0.44,True,True,True
562,32,riverbend,cedar plank,Ari,Lio,Cee,4,31,1,late,Lio,0.596,0.608,0.455,0.449,True,True,True
563,32,roofward,herb ledger,Sera,Orr,Bex,3,29,3,defaulted,Bex,0.542,0.578,0.473,0.455,True,True,True
564,32,archive,memory tag,Vell,Rin,Nia,2,27,5,defaulted,Toma,0.59,0.638,0.434,0.41,True,True,True
565,32,signal,wind wrap,Oda,Milo,Ren,2,28,4,defaulted,Kesh,0.544,0.592,0.428,0.404,True,True,True
566,32,orchard,seed satchel,Ivo,Mara,Pim,3,26,6,defaulted,Pim,0.556,0.604,0.437,0.413,True,True,True
568,32,riverbend,binding cord,Cee,Nox,Ari,2,22,10,defaulted,Lio,0.446,0.494,0.506,0.482,True,True,True
569,32,roofward,shade cloth,Bex,Fay,Sera,2,29,3,defaulted,Orr,0.424,0.46,0.518,0.5,True,True,True
570,32,archive,signal spool,Nia,Toma,Vell,3,18,14,defaulted,Vell,0.68,0.728,0.373,0.349,True,True,True
571,32,signal,oil lantern,Ren,Kesh,Oda,3,28,4,defaulted,Oda,0.68,0.728,0.374,0.35,True,True,True
574,32,riverbend,cedar plank,Ari,Lio,Cee,4,31,1,late,Lio,0.614,0.626,0.446,0.44,True,True,True
575,32,roofward,herb ledger,Sera,Orr,Bex,3,29,3,defaulted,Bex,0.578,0.614,0.455,0.437,True,True,True
576,33,signal,oil lantern,Ren,Ren,Kesh,3,28,5,defaulted,Oda,0.586,0.634,0.453,0.429,True,True,True
578,33,repair_ring,cool cloth,Wren,Wren,Juno,2,33,1,late,Vale,0.528,0.54,0.443,0.437,True,True,True
579,33,riverbend,cedar plank,Ari,Ari,Lio,4,31,2,defaulted,Lio,0.482,0.506,0.498,0.486,True,True,True
580,33,roofward,herb ledger,Sera,Sera,Orr,3,29,4,defaulted,Bex,0.554,0.602,0.437,0.413,True,True,True
581,33,archive,memory tag,Vell,Vell,Rin,2,27,6,defaulted,Toma,0.736,0.76,0.352,0.328,True,True,True
582,33,signal,wind wrap,Oda,Oda,Milo,2,28,5,defaulted,Kesh,0.68,0.728,0.413,0.389,True,True,True
583,33,orchard,seed satchel,Ivo,Ivo,Mara,3,26,7,defaulted,Pim,0.53,0.578,0.482,0.458,True,True,True
584,33,repair_ring,copper wire,Pax,Pax,Vale,2,33,1,late,Juno,0.646,0.658,0.423,0.417,True,True,True
585,33,riverbend,binding cord,Cee,Cee,Nox,2,22,11,defaulted,Lio,0.552,0.6,0.476,0.452,True,True,True
586,33,roofward,shade cloth,Bex,Bex,Fay,2,29,4,defaulted,Orr,0.515,0.563,0.488,0.464,True,True,True
587,33,archive,signal spool,Nia,Nia,Toma,3,18,15,defaulted,Vell,0.572,0.62,0.452,0.428,True,True,True
588,33,signal,oil lantern,Ren,Ren,Kesh,3,28,5,defaulted,Oda,0.64,0.688,0.426,0.402,True,True,True
590,33,repair_ring,cool cloth,Wren,Wren,Juno,2,33,1,late,Vale,0.54,0.552,0.437,0.431,True,True,True
591,33,riverbend,cedar plank,Ari,Ari,Lio,4,31,2,defaulted,Lio,0.512,0.536,0.483,0.471,True,True,True
592,33,roofward,herb ledger,Sera,Sera,Orr,3,29,4,defaulted,Bex,0.602,0.65,0.413,0.389,True,True,True
593,33,archive,memory tag,Vell,Vell,Rin,2,27,6,defaulted,Toma,0.76,0.76,0.328,0.304,True,True,True
595,34,repair_ring,cool cloth,Wren,Vale,Wren,2,33,1,late,Vale,0.668,0.68,0.38,0.374,True,True,True
596,34,riverbend,cedar plank,Ari,Nox,Ari,4,31,3,defaulted,Lio,0.48,0.516,0.498,0.48,True,True,True
597,34,roofward,herb ledger,Sera,Fay,Sera,3,29,5,defaulted,Bex,0.44,0.488,0.508,0.484,True,True,True
598,34,archive,memory tag,Vell,Toma,Vell,2,27,7,defaulted,Toma,0.734,0.76,0.346,0.322,True,True,True
599,34,signal,wind wrap,Oda,Kesh,Oda,2,28,6,defaulted,Kesh,0.728,0.76,0.35,0.326,True,True,True
600,34,orchard,seed satchel,Ivo,Suf,Ivo,3,26,8,defaulted,Pim,0.578,0.626,0.44,0.416,True,True,True
