tick_id,day,week,settlement_id,resident_id,food_item,water_source,shelter_id,food_stock_before,food_stock_after,water_stock_before,water_stock_after,shelter_occupancy,shelter_capacity,hunger_before,hunger_after,thirst_before,thirst_after,ration_policy,economy_visible,reserve_floor_preserved
176,12,2,lichen_bridge,Kio,bridge stew,wall seep,lichen wall,142.97,143.43,125.7,125.92,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
177,12,2,orchid_engine,Cai,orchid rice,valve cistern,sleep cot,142.73,143.07,124.9,125.12,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
178,12,2,moss_ward,Milo,broth,rain jar,moss hall,142.91,143.25,125.7,125.92,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
179,12,2,glass_harbor,Sera,tea loaf,fog catcher,net room,143.52,143.86,125.92,126.14,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
180,12,2,cinder_garden,Juno,seed meal,cool basin,shade tent,143.54,143.82,123.7,123.82,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
181,12,2,lichen_bridge,Luma,rope grain,meal cistern,meal room,143.43,143.83,125.92,126.14,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
182,12,2,orchid_engine,Dax,steam tea,condense pan,warm vent,143.07,143.35,125.12,125.34,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
183,12,2,moss_ward,Tala,moss bread,spring pipe,dry loft,143.25,143.53,125.92,126.14,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
184,12,2,glass_harbor,Nia,kelp roll,cistern,lamp bunk,143.86,144.14,126.14,126.36,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
185,12,2,cinder_garden,Pax,cool mash,dew tray,seed shelf,143.82,144.1,123.82,123.94,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
186,12,2,lichen_bridge,Rin,lichen soup,wall seep,rest alcove,143.83,144.23,126.14,126.36,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
187,12,2,orchid_engine,Eli,gear stew,valve cistern,orchid bay,143.35,143.58,125.34,125.56,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
188,12,2,moss_ward,Ari,root cakes,rain jar,root alcove,143.53,143.76,126.14,126.36,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
189,12,2,glass_harbor,Oren,salt porridge,fog catcher,steam alcove,144.14,144.42,126.36,126.58,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
190,12,2,cinder_garden,Vale,ember fruit,cool basin,cool basin,144.1,144.38,123.94,124.06,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
191,12,2,lichen_bridge,Sol,bridge stew,meal cistern,lichen wall,144.23,144.64,126.36,126.58,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
192,13,2,moss_ward,Ari,root cakes,spring pipe,dry loft,143.76,144.17,126.36,126.58,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
193,13,2,glass_harbor,Oren,salt porridge,cistern,lamp bunk,144.42,144.76,126.58,126.8,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
194,13,2,cinder_garden,Vale,ember fruit,dew tray,seed shelf,144.38,144.72,124.06,124.18,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
195,13,2,lichen_bridge,Sol,bridge stew,wall seep,rest alcove,144.64,144.93,126.58,126.8,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
196,13,2,orchid_engine,Bea,orchid rice,valve cistern,orchid bay,143.58,143.98,125.56,125.78,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
197,13,2,moss_ward,Fay,broth,rain jar,root alcove,144.17,144.57,126.58,126.8,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
198,13,2,glass_harbor,Puck,tea loaf,fog catcher,steam alcove,144.76,145.04,126.8,127.02,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
199,13,2,cinder_garden,Wren,seed meal,cool basin,cool basin,144.72,145.0,124.18,124.3,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
200,13,2,lichen_bridge,Kio,rope grain,meal cistern,lichen wall,144.93,145.21,126.8,127.02,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
201,13,2,orchid_engine,Cai,steam tea,condense pan,sleep cot,143.98,144.38,125.78,126.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
202,13,2,moss_ward,Milo,moss bread,spring pipe,moss hall,144.57,144.97,126.8,127.02,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
203,13,2,glass_harbor,Sera,kelp roll,cistern,net room,145.04,145.32,127.02,127.24,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
204,13,2,cinder_garden,Juno,cool mash,dew tray,shade tent,145.0,145.28,124.3,124.42,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
205,13,2,lichen_bridge,Luma,lichen soup,wall seep,meal room,145.21,145.49,127.02,127.24,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
206,13,2,orchid_engine,Dax,gear stew,valve cistern,warm vent,144.38,144.78,126.0,126.22,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
207,13,2,moss_ward,Tala,root cakes,rain jar,dry loft,144.97,145.43,127.02,127.24,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
208,14,2,cinder_garden,Juno,cool mash,cool basin,cool basin,145.28,145.62,124.42,124.54,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
209,14,2,lichen_bridge,Luma,lichen soup,meal cistern,lichen wall,145.49,145.83,127.24,127.46,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
210,14,2,orchid_engine,Dax,gear stew,condense pan,sleep cot,144.78,145.12,126.22,126.44,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
211,14,2,moss_ward,Tala,root cakes,spring pipe,moss hall,145.43,145.77,127.24,127.46,8,9,0.0,0.0,0.0,0.0,normal meal,True,True
212,14,2,glass_harbor,Nia,salt porridge,cistern,net room,145.32,145.6,127.24,127.46,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
213,14,2,cinder_garden,Pax,ember fruit,dew tray,shade tent,145.62,145.9,124.54,124.66,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
214,14,2,lichen_bridge,Rin,bridge stew,wall seep,meal room,145.83,146.11,127.46,127.68,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
215,14,2,orchid_engine,Eli,orchid rice,valve cistern,warm vent,145.12,145.35,126.44,126.66,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
216,14,2,moss_ward,Ari,broth,rain jar,dry loft,145.77,146.0,127.46,127.68,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
217,14,2,glass_harbor,Oren,tea loaf,fog catcher,lamp bunk,145.6,145.88,127.46,127.68,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
218,14,2,cinder_garden,Vale,seed meal,cool basin,seed shelf,145.9,146.18,124.66,124.78,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
219,14,2,lichen_bridge,Sol,rope grain,meal cistern,rest alcove,146.11,146.34,127.68,127.9,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
220,14,2,orchid_engine,Bea,steam tea,condense pan,orchid bay,145.35,145.63,126.66,126.88,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
221,14,2,moss_ward,Fay,moss bread,spring pipe,root alcove,146.0,146.28,127.68,127.9,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
222,14,2,glass_harbor,Puck,kelp roll,cistern,steam alcove,145.88,146.16,127.68,127.9,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
223,14,2,cinder_garden,Wren,cool mash,dew tray,cool basin,146.18,146.52,124.78,124.9,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
224,15,3,orchid_engine,Bea,orchid rice,valve cistern,sleep cot,145.63,145.97,126.88,127.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
225,15,3,moss_ward,Fay,broth,rain jar,moss hall,146.28,146.62,127.9,128.12,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
226,15,3,glass_harbor,Puck,tea loaf,fog catcher,net room,146.16,146.62,127.9,128.12,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
227,15,3,cinder_garden,Wren,seed meal,cool basin,shade tent,146.52,146.86,124.9,125.12,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
228,15,3,lichen_bridge,Kio,rope grain,meal cistern,meal room,146.34,146.62,127.9,128.12,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
229,15,3,orchid_engine,Cai,steam tea,condense pan,warm vent,145.97,146.25,127.0,127.12,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
230,15,3,moss_ward,Milo,moss bread,spring pipe,dry loft,146.62,146.9,128.12,128.34,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
231,15,3,glass_harbor,Sera,kelp roll,cistern,lamp bunk,146.62,147.02,128.12,128.34,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
232,15,3,cinder_garden,Juno,cool mash,dew tray,seed shelf,146.86,147.14,125.12,125.34,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
233,15,3,lichen_bridge,Luma,lichen soup,wall seep,rest alcove,146.62,146.9,128.12,128.34,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
234,15,3,orchid_engine,Dax,gear stew,valve cistern,orchid bay,146.25,146.53,127.12,127.24,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
235,15,3,moss_ward,Tala,root cakes,rain jar,root alcove,146.9,147.18,128.34,128.56,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
236,15,3,glass_harbor,Nia,salt porridge,fog catcher,steam alcove,147.02,147.42,128.34,128.56,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
237,15,3,cinder_garden,Pax,ember fruit,cool basin,cool basin,147.14,147.42,125.34,125.56,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
238,15,3,lichen_bridge,Rin,bridge stew,meal cistern,lichen wall,146.9,147.18,128.34,128.56,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
239,15,3,orchid_engine,Eli,orchid rice,condense pan,sleep cot,146.53,146.82,127.24,127.36,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
240,16,3,glass_harbor,Nia,salt porridge,cistern,lamp bunk,147.42,147.76,128.56,128.78,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
241,16,3,cinder_garden,Pax,ember fruit,dew tray,seed shelf,147.42,147.88,125.56,125.78,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
242,16,3,lichen_bridge,Rin,bridge stew,wall seep,rest alcove,147.18,147.52,128.56,128.78,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
243,16,3,orchid_engine,Eli,orchid rice,valve cistern,orchid bay,146.82,147.11,127.36,127.58,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
244,16,3,moss_ward,Ari,broth,rain jar,root alcove,147.18,147.41,128.56,128.78,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
245,16,3,glass_harbor,Oren,tea loaf,fog catcher,steam alcove,147.76,148.04,128.78,129.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
246,16,3,cinder_garden,Vale,seed meal,cool basin,cool basin,147.88,148.28,125.78,126.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
247,16,3,lichen_bridge,Sol,rope grain,meal cistern,lichen wall,147.52,147.75,128.78,129.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
248,16,3,orchid_engine,Bea,steam tea,condense pan,sleep cot,147.11,147.39,127.58,127.8,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
249,16,3,moss_ward,Fay,moss bread,spring pipe,moss hall,147.41,147.69,128.78,129.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
250,16,3,glass_harbor,Puck,kelp roll,cistern,net room,148.04,148.32,129.0,129.22,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
251,16,3,cinder_garden,Wren,cool mash,dew tray,shade tent,148.28,148.68,126.0,126.22,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
252,16,3,lichen_bridge,Kio,lichen soup,wall seep,meal room,147.75,148.03,129.0,129.22,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
253,16,3,orchid_engine,Cai,gear stew,valve cistern,warm vent,147.39,147.67,127.8,128.02,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
254,16,3,moss_ward,Milo,root cakes,rain jar,dry loft,147.69,147.97,129.0,129.22,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
255,16,3,glass_harbor,Sera,salt porridge,fog catcher,lamp bunk,148.32,148.66,129.22,129.44,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
256,17,3,lichen_bridge,Kio,lichen soup,meal cistern,lichen wall,148.03,148.49,129.22,129.44,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
257,17,3,orchid_engine,Cai,gear stew,condense pan,sleep cot,147.67,148.01,128.02,128.24,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
258,17,3,moss_ward,Milo,root cakes,spring pipe,moss hall,147.97,148.31,129.22,129.44,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
259,17,3,glass_harbor,Sera,salt porridge,cistern,net room,148.66,149.0,129.44,129.66,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
260,17,3,cinder_garden,Juno,ember fruit,dew tray,shade tent,148.68,148.96,126.22,126.34,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
261,17,3,lichen_bridge,Luma,bridge stew,wall seep,meal room,148.49,148.89,129.44,129.66,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
262,17,3,orchid_engine,Dax,orchid rice,valve cistern,warm vent,148.01,148.29,128.24,128.46,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
263,17,3,moss_ward,Tala,broth,rain jar,dry loft,148.31,148.59,129.44,129.66,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
264,17,3,glass_harbor,Nia,tea loaf,fog catcher,lamp bunk,149.0,149.28,129.66,129.88,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
265,17,3,cinder_garden,Pax,seed meal,cool basin,seed shelf,148.96,149.24,126.34,126.46,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
266,17,3,lichen_bridge,Rin,rope grain,meal cistern,rest alcove,148.89,149.29,129.66,129.88,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
267,17,3,orchid_engine,Eli,steam tea,condense pan,orchid bay,148.29,148.52,128.46,128.68,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
268,17,3,moss_ward,Ari,moss bread,spring pipe,root alcove,148.59,148.82,129.66,129.88,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
269,17,3,glass_harbor,Oren,kelp roll,cistern,steam alcove,149.28,149.56,129.88,130.1,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
270,17,3,cinder_garden,Vale,cool mash,dew tray,cool basin,149.24,149.52,126.46,126.58,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
271,17,3,lichen_bridge,Sol,lichen soup,wall seep,lichen wall,149.29,149.7,129.88,130.1,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
272,18,3,moss_ward,Ari,moss bread,rain jar,dry loft,148.82,149.23,129.88,130.1,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
273,18,3,glass_harbor,Oren,kelp roll,fog catcher,lamp bunk,149.56,149.9,130.1,130.32,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
274,18,3,cinder_garden,Vale,cool mash,cool basin,seed shelf,149.52,149.86,126.58,126.7,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
275,18,3,lichen_bridge,Sol,lichen soup,meal cistern,rest alcove,149.7,149.99,130.1,130.32,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
276,18,3,orchid_engine,Bea,gear stew,condense pan,orchid bay,148.52,148.92,128.68,128.9,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
277,18,3,moss_ward,Fay,root cakes,spring pipe,root alcove,149.23,149.63,130.1,130.32,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
278,18,3,glass_harbor,Puck,salt porridge,cistern,steam alcove,149.9,150.18,130.32,130.54,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
279,18,3,cinder_garden,Wren,ember fruit,dew tray,cool basin,149.86,150.14,126.7,126.82,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
280,18,3,lichen_bridge,Kio,bridge stew,wall seep,lichen wall,149.99,150.27,130.32,130.54,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
281,18,3,orchid_engine,Cai,orchid rice,valve cistern,sleep cot,148.92,149.32,128.9,129.12,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
282,18,3,moss_ward,Milo,broth,rain jar,moss hall,149.63,150.03,130.32,130.54,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
283,18,3,glass_harbor,Sera,tea loaf,fog catcher,net room,150.18,150.46,130.54,130.76,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
284,18,3,cinder_garden,Juno,seed meal,cool basin,shade tent,150.14,150.42,126.82,126.94,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
285,18,3,lichen_bridge,Luma,rope grain,meal cistern,meal room,150.27,150.55,130.54,130.76,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
286,18,3,orchid_engine,Dax,steam tea,condense pan,warm vent,149.32,149.72,129.12,129.34,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
287,18,3,moss_ward,Tala,moss bread,spring pipe,dry loft,150.03,150.49,130.54,130.76,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
288,19,3,cinder_garden,Juno,seed meal,dew tray,cool basin,150.42,150.76,126.94,127.06,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
289,19,3,lichen_bridge,Luma,rope grain,wall seep,lichen wall,150.55,150.89,130.76,130.98,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
290,19,3,orchid_engine,Dax,steam tea,valve cistern,sleep cot,149.72,150.06,129.34,129.56,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
291,19,3,moss_ward,Tala,moss bread,rain jar,moss hall,150.49,150.83,130.76,130.98,8,9,0.0,0.0,0.0,0.0,normal meal,True,True
292,19,3,glass_harbor,Nia,kelp roll,fog catcher,net room,150.46,150.74,130.76,130.98,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
293,19,3,cinder_garden,Pax,cool mash,cool basin,shade tent,150.76,151.04,127.06,127.18,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
294,19,3,lichen_bridge,Rin,lichen soup,meal cistern,meal room,150.89,151.17,130.98,131.2,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
295,19,3,orchid_engine,Eli,gear stew,condense pan,warm vent,150.06,150.29,129.56,129.78,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
296,19,3,moss_ward,Ari,root cakes,spring pipe,dry loft,150.83,151.06,130.98,131.2,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
297,19,3,glass_harbor,Oren,salt porridge,cistern,lamp bunk,150.74,151.02,130.98,131.2,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
298,19,3,cinder_garden,Vale,ember fruit,dew tray,seed shelf,151.04,151.32,127.18,127.3,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
299,19,3,lichen_bridge,Sol,bridge stew,wall seep,rest alcove,151.17,151.4,131.2,131.42,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
300,19,3,orchid_engine,Bea,orchid rice,valve cistern,orchid bay,150.29,150.57,129.78,130.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
301,19,3,moss_ward,Fay,broth,rain jar,root alcove,151.06,151.34,131.2,131.42,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
302,19,3,glass_harbor,Puck,tea loaf,fog catcher,steam alcove,151.02,151.3,131.2,131.42,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
303,19,3,cinder_garden,Wren,seed meal,cool basin,cool basin,151.32,151.66,127.3,127.42,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
304,20,3,orchid_engine,Bea,orchid rice,condense pan,warm vent,150.57,150.91,130.0,130.12,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
305,20,3,moss_ward,Fay,broth,spring pipe,dry loft,151.34,151.68,131.42,131.64,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
306,20,3,glass_harbor,Puck,tea loaf,cistern,lamp bunk,151.3,151.76,131.42,131.64,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
307,20,3,cinder_garden,Wren,seed meal,dew tray,seed shelf,151.66,152.0,127.42,127.64,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
308,20,3,lichen_bridge,Kio,rope grain,wall seep,rest alcove,151.4,151.68,131.42,131.64,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
309,20,3,orchid_engine,Cai,steam tea,valve cistern,orchid bay,150.91,151.19,130.12,130.24,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
310,20,3,moss_ward,Milo,moss bread,rain jar,root alcove,151.68,151.96,131.64,131.86,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
311,20,3,glass_harbor,Sera,kelp roll,fog catcher,steam alcove,151.76,152.16,131.64,131.86,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
312,20,3,cinder_garden,Juno,cool mash,cool basin,cool basin,152.0,152.28,127.64,127.86,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
313,20,3,lichen_bridge,Luma,lichen soup,meal cistern,lichen wall,151.68,151.96,131.64,131.86,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
314,20,3,orchid_engine,Dax,gear stew,condense pan,sleep cot,151.19,151.47,130.24,130.36,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
315,20,3,moss_ward,Tala,root cakes,spring pipe,moss hall,151.96,152.24,131.86,132.08,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
316,20,3,glass_harbor,Nia,salt porridge,cistern,net room,152.16,152.56,131.86,132.08,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
317,20,3,cinder_garden,Pax,ember fruit,dew tray,shade tent,152.28,152.56,127.86,128.08,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
318,20,3,lichen_bridge,Rin,bridge stew,wall seep,meal room,151.96,152.24,131.86,132.08,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
319,20,3,orchid_engine,Eli,orchid rice,valve cistern,warm vent,151.47,151.76,130.36,130.48,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
320,21,3,glass_harbor,Nia,salt porridge,fog catcher,steam alcove,152.56,152.9,132.08,132.3,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
321,21,3,cinder_garden,Pax,ember fruit,cool basin,cool basin,152.56,153.02,128.08,128.3,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
322,21,3,lichen_bridge,Rin,bridge stew,meal cistern,lichen wall,152.24,152.58,132.08,132.3,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
323,21,3,orchid_engine,Eli,orchid rice,condense pan,sleep cot,151.76,152.05,130.48,130.7,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
324,21,3,moss_ward,Ari,broth,spring pipe,moss hall,152.24,152.47,132.08,132.3,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
325,21,3,glass_harbor,Oren,tea loaf,cistern,net room,152.9,153.18,132.3,132.52,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
326,21,3,cinder_garden,Vale,seed meal,dew tray,shade tent,153.02,153.42,128.3,128.52,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
327,21,3,lichen_bridge,Sol,rope grain,wall seep,meal room,152.58,152.81,132.3,132.52,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
328,21,3,orchid_engine,Bea,steam tea,valve cistern,warm vent,152.05,152.33,130.7,130.92,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
329,21,3,moss_ward,Fay,moss bread,rain jar,dry loft,152.47,152.75,132.3,132.52,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
330,21,3,glass_harbor,Puck,kelp roll,fog catcher,lamp bunk,153.18,153.46,132.52,132.74,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
331,21,3,cinder_garden,Wren,cool mash,cool basin,seed shelf,153.42,153.82,128.52,128.74,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
332,21,3,lichen_bridge,Kio,lichen soup,meal cistern,rest alcove,152.81,153.09,132.52,132.74,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
333,21,3,orchid_engine,Cai,gear stew,condense pan,orchid bay,152.33,152.61,130.92,131.14,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
