tick_id,day,settlement_id,resident_id,animation_id,gaze_keyframes,posture_keyframes,gesture_keyframes,duration_ms,loop_mode,relationship,queue_pressure,trust_repair_need,animation_matches_state,visible_animation_timeline,not_private_workspace_dump
51,3,repair_ring,Juno,anim:repair_ring:Juno:24,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
51,3,repair_ring,Pax,anim:repair_ring:Pax:25,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.665,0.334,0.042,True,True,True
51,3,repair_ring,Vale,anim:repair_ring:Vale:26,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
52,3,riverbend,Ari,anim:riverbend:Ari:24,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.685,0.334,0.0096,True,True,True
52,3,riverbend,Lio,anim:riverbend:Lio:25,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.678,0.344,0.0384,True,True,True
52,3,riverbend,Cee,anim:riverbend:Cee:26,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.672,0.344,0.0384,True,True,True
53,3,roofward,Fay,anim:roofward:Fay:24,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
53,3,roofward,Sera,anim:roofward:Sera:25,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.694,0.334,0.0258,True,True,True
53,3,roofward,Orr,anim:roofward:Orr:26,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
54,4,signal,Milo,anim:signal:Milo:27,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.346,0.0384,True,True,True
54,4,signal,Ren,anim:signal:Ren:28,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.672,0.344,0.0384,True,True,True
54,4,signal,Kesh,anim:signal:Kesh:29,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.344,0.0384,True,True,True
55,4,orchard,Ivo,anim:orchard:Ivo:27,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
55,4,orchard,Mara,anim:orchard:Mara:28,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.7,0.334,0.0258,True,True,True
55,4,orchard,Pim,anim:orchard:Pim:29,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
56,4,repair_ring,Juno,anim:repair_ring:Juno:27,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
56,4,repair_ring,Pax,anim:repair_ring:Pax:28,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.665,0.334,0.042,True,True,True
56,4,repair_ring,Vale,anim:repair_ring:Vale:29,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
57,4,riverbend,Ari,anim:riverbend:Ari:27,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.685,0.336,0.0096,True,True,True
57,4,riverbend,Lio,anim:riverbend:Lio:28,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.678,0.344,0.0384,True,True,True
57,4,riverbend,Cee,anim:riverbend:Cee:29,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.672,0.344,0.0384,True,True,True
58,4,roofward,Fay,anim:roofward:Fay:27,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
58,4,roofward,Sera,anim:roofward:Sera:28,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.7,0.334,0.0258,True,True,True
58,4,roofward,Orr,anim:roofward:Orr:29,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
59,4,archive,Nia,anim:archive:Nia:27,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.661,0.334,0.042,True,True,True
59,4,archive,Toma,anim:archive:Toma:28,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.679,0.334,0.042,True,True,True
59,4,archive,Vell,anim:archive:Vell:29,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.679,0.334,0.042,True,True,True
60,4,signal,Milo,anim:signal:Milo:30,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.346,0.0384,True,True,True
60,4,signal,Ren,anim:signal:Ren:31,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.678,0.344,0.0384,True,True,True
60,4,signal,Kesh,anim:signal:Kesh:32,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.344,0.0384,True,True,True
61,4,orchard,Ivo,anim:orchard:Ivo:30,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
61,4,orchard,Mara,anim:orchard:Mara:31,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.707,0.326,0.0078,True,True,True
61,4,orchard,Pim,anim:orchard:Pim:32,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
62,4,repair_ring,Juno,anim:repair_ring:Juno:30,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
62,4,repair_ring,Pax,anim:repair_ring:Pax:31,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.665,0.334,0.042,True,True,True
62,4,repair_ring,Vale,anim:repair_ring:Vale:32,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.326,0.024,True,True,True
63,4,riverbend,Ari,anim:riverbend:Ari:30,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.685,0.336,0.0096,True,True,True
63,4,riverbend,Lio,anim:riverbend:Lio:31,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.684,0.344,0.0384,True,True,True
63,4,riverbend,Cee,anim:riverbend:Cee:32,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.672,0.344,0.0384,True,True,True
64,4,roofward,Fay,anim:roofward:Fay:30,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
64,4,roofward,Sera,anim:roofward:Sera:31,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.707,0.326,0.0078,True,True,True
64,4,roofward,Orr,anim:roofward:Orr:32,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
65,4,archive,Nia,anim:archive:Nia:30,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.661,0.334,0.042,True,True,True
65,4,archive,Toma,anim:archive:Toma:31,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.679,0.334,0.042,True,True,True
65,4,archive,Vell,anim:archive:Vell:32,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.686,0.326,0.024,True,True,True
66,4,signal,Milo,anim:signal:Milo:33,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.702,0.348,0.0168,True,True,True
66,4,signal,Ren,anim:signal:Ren:34,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.678,0.344,0.0384,True,True,True
66,4,signal,Kesh,anim:signal:Kesh:35,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.344,0.0384,True,True,True
67,4,orchard,Ivo,anim:orchard:Ivo:33,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
67,4,orchard,Mara,anim:orchard:Mara:34,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.716,0.328,0.0,True,True,True
67,4,orchard,Pim,anim:orchard:Pim:35,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
68,4,repair_ring,Juno,anim:repair_ring:Juno:33,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
68,4,repair_ring,Pax,anim:repair_ring:Pax:34,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.665,0.334,0.042,True,True,True
68,4,repair_ring,Vale,anim:repair_ring:Vale:35,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.694,0.328,0.024,True,True,True
69,4,riverbend,Ari,anim:riverbend:Ari:33,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.697,0.338,0.0,True,True,True
69,4,riverbend,Lio,anim:riverbend:Lio:34,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.684,0.344,0.0384,True,True,True
69,4,riverbend,Cee,anim:riverbend:Cee:35,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.672,0.344,0.0384,True,True,True
70,4,roofward,Fay,anim:roofward:Fay:33,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
70,4,roofward,Sera,anim:roofward:Sera:34,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.716,0.328,0.0,True,True,True
70,4,roofward,Orr,anim:roofward:Orr:35,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
71,4,archive,Nia,anim:archive:Nia:33,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.661,0.334,0.042,True,True,True
71,4,archive,Toma,anim:archive:Toma:34,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.679,0.334,0.042,True,True,True
71,4,archive,Vell,anim:archive:Vell:35,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.328,0.024,True,True,True
72,5,orchard,Ivo,anim:orchard:Ivo:36,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.682,0.334,0.0258,True,True,True
72,5,orchard,Mara,anim:orchard:Mara:37,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.716,0.328,0.0,True,True,True
72,5,orchard,Pim,anim:orchard:Pim:38,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
73,5,repair_ring,Juno,anim:repair_ring:Juno:36,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
73,5,repair_ring,Pax,anim:repair_ring:Pax:37,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.665,0.334,0.042,True,True,True
73,5,repair_ring,Vale,anim:repair_ring:Vale:38,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.694,0.328,0.024,True,True,True
74,5,riverbend,Ari,anim:riverbend:Ari:36,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.697,0.338,0.0,True,True,True
74,5,riverbend,Lio,anim:riverbend:Lio:37,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.684,0.344,0.0384,True,True,True
74,5,riverbend,Cee,anim:riverbend:Cee:38,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.672,0.346,0.0384,True,True,True
75,5,roofward,Fay,anim:roofward:Fay:36,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.682,0.334,0.0258,True,True,True
75,5,roofward,Sera,anim:roofward:Sera:37,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.716,0.328,0.0,True,True,True
75,5,roofward,Orr,anim:roofward:Orr:38,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
76,5,archive,Nia,anim:archive:Nia:36,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.661,0.334,0.042,True,True,True
76,5,archive,Toma,anim:archive:Toma:37,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.679,0.334,0.042,True,True,True
76,5,archive,Vell,anim:archive:Vell:38,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.328,0.024,True,True,True
77,5,signal,Milo,anim:signal:Milo:36,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.708,0.348,0.0168,True,True,True
77,5,signal,Ren,anim:signal:Ren:37,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.678,0.344,0.0384,True,True,True
77,5,signal,Kesh,anim:signal:Kesh:38,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.344,0.0384,True,True,True
78,5,orchard,Ivo,anim:orchard:Ivo:39,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.689,0.326,0.0078,True,True,True
78,5,orchard,Mara,anim:orchard:Mara:40,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.716,0.328,0.0,True,True,True
78,5,orchard,Pim,anim:orchard:Pim:41,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
79,5,repair_ring,Juno,anim:repair_ring:Juno:39,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
79,5,repair_ring,Pax,anim:repair_ring:Pax:40,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.672,0.326,0.024,True,True,True
79,5,repair_ring,Vale,anim:repair_ring:Vale:41,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.694,0.328,0.024,True,True,True
80,5,riverbend,Ari,anim:riverbend:Ari:39,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.703,0.338,0.0,True,True,True
80,5,riverbend,Lio,anim:riverbend:Lio:40,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.684,0.344,0.0384,True,True,True
80,5,riverbend,Cee,anim:riverbend:Cee:41,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.672,0.346,0.0384,True,True,True
81,5,roofward,Fay,anim:roofward:Fay:39,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.689,0.326,0.0078,True,True,True
81,5,roofward,Sera,anim:roofward:Sera:40,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.716,0.328,0.0,True,True,True
81,5,roofward,Orr,anim:roofward:Orr:41,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
82,5,archive,Nia,anim:archive:Nia:39,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.661,0.334,0.042,True,True,True
82,5,archive,Toma,anim:archive:Toma:40,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.686,0.326,0.024,True,True,True
82,5,archive,Vell,anim:archive:Vell:41,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.328,0.024,True,True,True
83,5,signal,Milo,anim:signal:Milo:39,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.708,0.348,0.0168,True,True,True
83,5,signal,Ren,anim:signal:Ren:40,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.678,0.344,0.0384,True,True,True
83,5,signal,Kesh,anim:signal:Kesh:41,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.702,0.346,0.0168,True,True,True
84,5,orchard,Ivo,anim:orchard:Ivo:42,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.698,0.328,0.0,True,True,True
84,5,orchard,Mara,anim:orchard:Mara:43,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.716,0.328,0.0,True,True,True
84,5,orchard,Pim,anim:orchard:Pim:44,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
85,5,repair_ring,Juno,anim:repair_ring:Juno:42,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
85,5,repair_ring,Pax,anim:repair_ring:Pax:43,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.328,0.024,True,True,True
85,5,repair_ring,Vale,anim:repair_ring:Vale:44,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.694,0.328,0.024,True,True,True
86,5,riverbend,Ari,anim:riverbend:Ari:42,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.703,0.338,0.0,True,True,True
86,5,riverbend,Lio,anim:riverbend:Lio:43,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.684,0.344,0.0384,True,True,True
86,5,riverbend,Cee,anim:riverbend:Cee:44,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.684,0.348,0.0168,True,True,True
87,5,roofward,Fay,anim:roofward:Fay:42,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.698,0.328,0.0,True,True,True
87,5,roofward,Sera,anim:roofward:Sera:43,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.716,0.328,0.0,True,True,True
87,5,roofward,Orr,anim:roofward:Orr:44,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.334,0.0258,True,True,True
88,5,archive,Nia,anim:archive:Nia:42,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.661,0.334,0.042,True,True,True
88,5,archive,Toma,anim:archive:Toma:43,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.328,0.024,True,True,True
88,5,archive,Vell,anim:archive:Vell:44,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.69,0.328,0.024,True,True,True
89,5,signal,Milo,anim:signal:Milo:42,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.708,0.348,0.0168,True,True,True
89,5,signal,Ren,anim:signal:Ren:43,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.678,0.344,0.0384,True,True,True
89,5,signal,Kesh,anim:signal:Kesh:44,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.702,0.346,0.0168,True,True,True
90,6,repair_ring,Juno,anim:repair_ring:Juno:45,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.683,0.334,0.042,True,True,True
90,6,repair_ring,Pax,anim:repair_ring:Pax:46,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.676,0.328,0.024,True,True,True
90,6,repair_ring,Vale,anim:repair_ring:Vale:47,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.694,0.328,0.024,True,True,True
91,6,riverbend,Ari,anim:riverbend:Ari:45,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.703,0.338,0.0,True,True,True
91,6,riverbend,Lio,anim:riverbend:Lio:46,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.684,0.346,0.0384,True,True,True
91,6,riverbend,Cee,anim:riverbend:Cee:47,scan>avatar>room,neutral>attentive>neutral,idle-hands>small-turn>idle-hands,800,loop-idle,0.684,0.348,0.0168,True,True,True
