epoch_id,simulated_year,origin_id,destination_id,trade_good,route_age_years,route_reliability,conflict_risk,weather_risk,reciprocal_obligation,route_visible_on_map,bounded_trade
267,265,cinder_garden,lichen_bridge,shade poles,145,0.86594,0.174776,0.272353,0.879142,True,True
267,265,cinder_garden,orchid_engine,cool bowls,140,0.85094,0.174776,0.302353,0.859142,True,True
268,265,lichen_bridge,moss_ward,signal bells,140,0.849523,0.195318,0.278235,0.858994,True,True
268,265,lichen_bridge,cinder_garden,lichen soup,145,0.864523,0.195318,0.308235,0.878994,True,True
269,265,orchid_engine,glass_harbor,orchid lamps,145,0.863106,0.215859,0.284118,0.878846,True,True
269,265,orchid_engine,cinder_garden,steam tea,140,0.848106,0.215859,0.314118,0.858846,True,True
270,270,moss_ward,glass_harbor,root cakes,150,0.883738,0.134235,0.266471,0.899434,True,True
270,270,moss_ward,lichen_bridge,jar seals,145,0.868738,0.134235,0.296471,0.879434,True,True
271,270,glass_harbor,moss_ward,kelp cord,145,0.86732,0.154776,0.272353,0.879286,True,True
271,270,glass_harbor,orchid_engine,salt tea,150,0.88232,0.154776,0.302353,0.899286,True,True
272,270,cinder_garden,lichen_bridge,shade poles,150,0.880903,0.175318,0.278235,0.899138,True,True
272,270,cinder_garden,orchid_engine,cool bowls,145,0.865903,0.175318,0.308235,0.879138,True,True
273,270,lichen_bridge,moss_ward,signal bells,145,0.864486,0.195859,0.284118,0.87899,True,True
273,270,lichen_bridge,cinder_garden,lichen soup,150,0.879486,0.195859,0.314118,0.89899,True,True
274,270,orchid_engine,glass_harbor,orchid lamps,150,0.878703,0.2072,0.19,0.898908,True,True
274,270,orchid_engine,cinder_garden,steam tea,145,0.863703,0.2072,0.22,0.878908,True,True
275,275,moss_ward,glass_harbor,jar seals,155,0.89792,0.154776,0.272353,0.9,True,True
275,275,moss_ward,lichen_bridge,dry cloaks,150,0.88292,0.154776,0.302353,0.899766,True,True
276,275,glass_harbor,moss_ward,salt tea,150,0.881503,0.175318,0.278235,0.899618,True,True
276,275,glass_harbor,orchid_engine,lantern lenses,155,0.896503,0.175318,0.308235,0.9,True,True
277,275,cinder_garden,lichen_bridge,cool bowls,155,0.895086,0.195859,0.284118,0.9,True,True
277,275,cinder_garden,orchid_engine,seed meal,150,0.880086,0.195859,0.314118,0.89947,True,True
278,275,lichen_bridge,moss_ward,lichen soup,150,0.879303,0.2072,0.19,0.899388,True,True
278,275,lichen_bridge,cinder_garden,rope kits,155,0.894303,0.2072,0.22,0.9,True,True
279,275,orchid_engine,glass_harbor,steam tea,155,0.892886,0.227741,0.195882,0.9,True,True
279,275,orchid_engine,cinder_garden,valve keys,150,0.877886,0.227741,0.225882,0.89924,True,True
280,280,moss_ward,glass_harbor,jar seals,160,0.912883,0.155318,0.278235,0.9,True,True
280,280,moss_ward,lichen_bridge,dry cloaks,155,0.897883,0.155318,0.308235,0.9,True,True
281,280,glass_harbor,moss_ward,salt tea,155,0.896466,0.175859,0.284118,0.9,True,True
281,280,glass_harbor,orchid_engine,lantern lenses,160,0.911466,0.175859,0.314118,0.9,True,True
282,280,cinder_garden,lichen_bridge,cool bowls,160,0.910683,0.1872,0.19,0.9,True,True
282,280,cinder_garden,orchid_engine,seed meal,155,0.895683,0.1872,0.22,0.9,True,True
283,280,lichen_bridge,moss_ward,lichen soup,155,0.894266,0.207741,0.195882,0.9,True,True
283,280,lichen_bridge,cinder_garden,rope kits,160,0.909266,0.207741,0.225882,0.9,True,True
284,280,orchid_engine,glass_harbor,steam tea,160,0.907849,0.228282,0.201765,0.9,True,True
284,280,orchid_engine,cinder_garden,valve keys,155,0.892849,0.228282,0.231765,0.9,True,True
285,285,moss_ward,glass_harbor,jar seals,165,0.927846,0.155859,0.284118,0.9,True,True
285,285,moss_ward,lichen_bridge,dry cloaks,160,0.912846,0.155859,0.314118,0.9,True,True
286,285,glass_harbor,moss_ward,salt tea,160,0.912063,0.1672,0.19,0.9,True,True
286,285,glass_harbor,orchid_engine,lantern lenses,165,0.927063,0.1672,0.22,0.9,True,True
287,285,cinder_garden,lichen_bridge,cool bowls,165,0.925646,0.187741,0.195882,0.9,True,True
287,285,cinder_garden,orchid_engine,seed meal,160,0.910646,0.187741,0.225882,0.9,True,True
288,285,lichen_bridge,moss_ward,lichen soup,160,0.909229,0.208282,0.201765,0.9,True,True
288,285,lichen_bridge,cinder_garden,rope kits,165,0.924229,0.208282,0.231765,0.9,True,True
289,285,orchid_engine,glass_harbor,steam tea,165,0.922811,0.228824,0.207647,0.9,True,True
289,285,orchid_engine,cinder_garden,valve keys,160,0.907811,0.228824,0.237647,0.9,True,True
290,290,moss_ward,glass_harbor,jar seals,170,0.943443,0.1472,0.19,0.9,True,True
290,290,moss_ward,lichen_bridge,dry cloaks,165,0.928443,0.1472,0.22,0.9,True,True
291,290,glass_harbor,moss_ward,salt tea,165,0.927026,0.167741,0.195882,0.9,True,True
291,290,glass_harbor,orchid_engine,lantern lenses,170,0.942026,0.167741,0.225882,0.9,True,True
292,290,cinder_garden,lichen_bridge,cool bowls,170,0.940609,0.188282,0.201765,0.9,True,True
292,290,cinder_garden,orchid_engine,seed meal,165,0.925609,0.188282,0.231765,0.9,True,True
293,290,lichen_bridge,moss_ward,lichen soup,165,0.924191,0.208824,0.207647,0.9,True,True
293,290,lichen_bridge,cinder_garden,rope kits,170,0.939191,0.208824,0.237647,0.9,True,True
294,290,orchid_engine,glass_harbor,steam tea,170,0.937774,0.229365,0.213529,0.9,True,True
294,290,orchid_engine,cinder_garden,valve keys,165,0.922774,0.229365,0.243529,0.9,True,True
295,295,moss_ward,glass_harbor,jar seals,175,0.958406,0.147741,0.195882,0.9,True,True
295,295,moss_ward,lichen_bridge,dry cloaks,170,0.943406,0.147741,0.225882,0.9,True,True
296,295,glass_harbor,moss_ward,salt tea,170,0.941989,0.168282,0.201765,0.9,True,True
296,295,glass_harbor,orchid_engine,lantern lenses,175,0.956989,0.168282,0.231765,0.9,True,True
297,295,cinder_garden,lichen_bridge,cool bowls,175,0.955571,0.188824,0.207647,0.9,True,True
297,295,cinder_garden,orchid_engine,seed meal,170,0.940571,0.188824,0.237647,0.9,True,True
298,295,lichen_bridge,moss_ward,lichen soup,170,0.939154,0.209365,0.213529,0.9,True,True
298,295,lichen_bridge,cinder_garden,rope kits,175,0.954154,0.209365,0.243529,0.9,True,True
299,295,orchid_engine,glass_harbor,steam tea,175,0.952736,0.229906,0.219412,0.9,True,True
299,295,orchid_engine,cinder_garden,valve keys,170,0.937736,0.229906,0.249412,0.9,True,True
300,300,moss_ward,glass_harbor,dry cloaks,180,0.96,0.168282,0.201765,0.9,True,True
300,300,moss_ward,lichen_bridge,root cakes,175,0.957589,0.168282,0.231765,0.9,True,True
301,300,glass_harbor,moss_ward,lantern lenses,175,0.956171,0.188824,0.207647,0.9,True,True
301,300,glass_harbor,orchid_engine,kelp cord,180,0.96,0.188824,0.237647,0.9,True,True
302,300,cinder_garden,lichen_bridge,seed meal,180,0.96,0.209365,0.213529,0.9,True,True
302,300,cinder_garden,orchid_engine,shade poles,175,0.954754,0.209365,0.243529,0.9,True,True
303,300,lichen_bridge,moss_ward,rope kits,175,0.953336,0.229906,0.219412,0.9,True,True
303,300,lichen_bridge,cinder_garden,signal bells,180,0.96,0.229906,0.249412,0.9,True,True
304,300,orchid_engine,glass_harbor,valve keys,180,0.96,0.250447,0.225294,0.9,True,True
304,300,orchid_engine,cinder_garden,orchid lamps,175,0.951919,0.250447,0.255294,0.9,True,True
305,305,moss_ward,glass_harbor,dry cloaks,185,0.96,0.168824,0.207647,0.9,True,True
305,305,moss_ward,lichen_bridge,root cakes,180,0.96,0.168824,0.237647,0.9,True,True
306,305,glass_harbor,moss_ward,lantern lenses,180,0.96,0.189365,0.213529,0.9,True,True
306,305,glass_harbor,orchid_engine,kelp cord,185,0.96,0.189365,0.243529,0.9,True,True
307,305,cinder_garden,lichen_bridge,seed meal,185,0.96,0.209906,0.219412,0.9,True,True
307,305,cinder_garden,orchid_engine,shade poles,180,0.96,0.209906,0.249412,0.9,True,True
308,305,lichen_bridge,moss_ward,rope kits,180,0.96,0.230447,0.225294,0.9,True,True
308,305,lichen_bridge,cinder_garden,signal bells,185,0.96,0.230447,0.255294,0.9,True,True
309,305,orchid_engine,glass_harbor,valve keys,185,0.96,0.250988,0.231176,0.9,True,True
309,305,orchid_engine,cinder_garden,orchid lamps,180,0.96,0.250988,0.261176,0.9,True,True
310,310,moss_ward,glass_harbor,dry cloaks,190,0.96,0.169365,0.213529,0.9,True,True
310,310,moss_ward,lichen_bridge,root cakes,185,0.96,0.169365,0.243529,0.9,True,True
311,310,glass_harbor,moss_ward,lantern lenses,185,0.96,0.189906,0.219412,0.9,True,True
311,310,glass_harbor,orchid_engine,kelp cord,190,0.96,0.189906,0.249412,0.9,True,True
312,310,cinder_garden,lichen_bridge,seed meal,190,0.96,0.210447,0.225294,0.9,True,True
312,310,cinder_garden,orchid_engine,shade poles,185,0.96,0.210447,0.255294,0.9,True,True
313,310,lichen_bridge,moss_ward,rope kits,185,0.96,0.230988,0.231176,0.9,True,True
313,310,lichen_bridge,cinder_garden,signal bells,190,0.96,0.230988,0.261176,0.9,True,True
314,310,orchid_engine,glass_harbor,valve keys,190,0.96,0.251529,0.237059,0.9,True,True
314,310,orchid_engine,cinder_garden,orchid lamps,185,0.96,0.251529,0.267059,0.9,True,True
315,315,moss_ward,glass_harbor,dry cloaks,195,0.96,0.169906,0.219412,0.9,True,True
315,315,moss_ward,lichen_bridge,root cakes,190,0.96,0.169906,0.249412,0.9,True,True
316,315,glass_harbor,moss_ward,lantern lenses,190,0.96,0.190447,0.225294,0.9,True,True
316,315,glass_harbor,orchid_engine,kelp cord,195,0.96,0.190447,0.255294,0.9,True,True
317,315,cinder_garden,lichen_bridge,seed meal,195,0.96,0.210988,0.231176,0.9,True,True
317,315,cinder_garden,orchid_engine,shade poles,190,0.96,0.210988,0.261176,0.9,True,True
318,315,lichen_bridge,moss_ward,rope kits,190,0.96,0.231529,0.237059,0.9,True,True
318,315,lichen_bridge,cinder_garden,signal bells,195,0.96,0.231529,0.267059,0.9,True,True
319,315,orchid_engine,glass_harbor,valve keys,195,0.96,0.252071,0.242941,0.9,True,True
319,315,orchid_engine,cinder_garden,orchid lamps,190,0.96,0.252071,0.272941,0.9,True,True
320,320,moss_ward,glass_harbor,dry cloaks,200,0.96,0.170447,0.225294,0.9,True,True
320,320,moss_ward,lichen_bridge,root cakes,195,0.96,0.170447,0.255294,0.9,True,True
321,320,glass_harbor,moss_ward,lantern lenses,195,0.96,0.190988,0.231176,0.9,True,True
321,320,glass_harbor,orchid_engine,kelp cord,200,0.96,0.190988,0.261176,0.9,True,True
322,320,cinder_garden,lichen_bridge,seed meal,200,0.96,0.211529,0.237059,0.9,True,True
322,320,cinder_garden,orchid_engine,shade poles,195,0.96,0.211529,0.267059,0.9,True,True
323,320,lichen_bridge,moss_ward,rope kits,195,0.96,0.232071,0.242941,0.9,True,True
323,320,lichen_bridge,cinder_garden,signal bells,200,0.96,0.232071,0.272941,0.9,True,True
324,320,orchid_engine,glass_harbor,valve keys,200,0.96,0.252612,0.248824,0.9,True,True
324,320,orchid_engine,cinder_garden,orchid lamps,195,0.96,0.252612,0.278824,0.9,True,True
325,325,moss_ward,glass_harbor,root cakes,205,0.96,0.190988,0.231176,0.9,True,True
325,325,moss_ward,lichen_bridge,jar seals,200,0.96,0.190988,0.261176,0.9,True,True
326,325,glass_harbor,moss_ward,kelp cord,200,0.96,0.211529,0.237059,0.9,True,True
326,325,glass_harbor,orchid_engine,salt tea,205,0.96,0.211529,0.267059,0.9,True,True
327,325,cinder_garden,lichen_bridge,shade poles,205,0.96,0.232071,0.242941,0.9,True,True
327,325,cinder_garden,orchid_engine,cool bowls,200,0.96,0.232071,0.272941,0.9,True,True
328,325,lichen_bridge,moss_ward,signal bells,200,0.96,0.252612,0.248824,0.9,True,True
328,325,lichen_bridge,cinder_garden,lichen soup,205,0.96,0.252612,0.278824,0.9,True,True
329,325,orchid_engine,glass_harbor,orchid lamps,205,0.96,0.273153,0.254706,0.9,True,True
329,325,orchid_engine,cinder_garden,steam tea,200,0.96,0.273153,0.284706,0.9,True,True
330,330,moss_ward,glass_harbor,root cakes,210,0.96,0.191529,0.237059,0.9,True,True
330,330,moss_ward,lichen_bridge,jar seals,205,0.96,0.191529,0.267059,0.9,True,True
331,330,glass_harbor,moss_ward,kelp cord,205,0.96,0.212071,0.242941,0.9,True,True
331,330,glass_harbor,orchid_engine,salt tea,210,0.96,0.212071,0.272941,0.9,True,True
332,330,cinder_garden,lichen_bridge,shade poles,210,0.96,0.232612,0.248824,0.9,True,True
332,330,cinder_garden,orchid_engine,cool bowls,205,0.96,0.232612,0.278824,0.9,True,True
333,330,lichen_bridge,moss_ward,signal bells,205,0.96,0.253153,0.254706,0.9,True,True
333,330,lichen_bridge,cinder_garden,lichen soup,210,0.96,0.253153,0.284706,0.9,True,True
334,330,orchid_engine,glass_harbor,orchid lamps,210,0.96,0.273694,0.260588,0.9,True,True
334,330,orchid_engine,cinder_garden,steam tea,205,0.96,0.273694,0.290588,0.9,True,True
335,335,moss_ward,glass_harbor,root cakes,215,0.96,0.192071,0.242941,0.9,True,True
335,335,moss_ward,lichen_bridge,jar seals,210,0.96,0.192071,0.272941,0.9,True,True
336,335,glass_harbor,moss_ward,kelp cord,210,0.96,0.212612,0.248824,0.9,True,True
336,335,glass_harbor,orchid_engine,salt tea,215,0.96,0.212612,0.278824,0.9,True,True
337,335,cinder_garden,lichen_bridge,shade poles,215,0.96,0.233153,0.254706,0.9,True,True
337,335,cinder_garden,orchid_engine,cool bowls,210,0.96,0.233153,0.284706,0.9,True,True
338,335,lichen_bridge,moss_ward,signal bells,210,0.96,0.253694,0.260588,0.9,True,True
338,335,lichen_bridge,cinder_garden,lichen soup,215,0.96,0.253694,0.290588,0.9,True,True
339,335,orchid_engine,glass_harbor,orchid lamps,215,0.96,0.274235,0.266471,0.9,True,True
339,335,orchid_engine,cinder_garden,steam tea,210,0.96,0.274235,0.296471,0.9,True,True
340,340,moss_ward,glass_harbor,root cakes,220,0.96,0.192612,0.248824,0.9,True,True
340,340,moss_ward,lichen_bridge,jar seals,215,0.96,0.192612,0.278824,0.9,True,True
341,340,glass_harbor,moss_ward,kelp cord,215,0.96,0.213153,0.254706,0.9,True,True
341,340,glass_harbor,orchid_engine,salt tea,220,0.96,0.213153,0.284706,0.9,True,True
342,340,cinder_garden,lichen_bridge,shade poles,220,0.96,0.233694,0.260588,0.9,True,True
342,340,cinder_garden,orchid_engine,cool bowls,215,0.96,0.233694,0.290588,0.9,True,True
343,340,lichen_bridge,moss_ward,signal bells,215,0.96,0.254235,0.266471,0.9,True,True
343,340,lichen_bridge,cinder_garden,lichen soup,220,0.96,0.254235,0.296471,0.9,True,True
344,340,orchid_engine,glass_harbor,orchid lamps,220,0.96,0.274776,0.272353,0.9,True,True
344,340,orchid_engine,cinder_garden,steam tea,215,0.96,0.274776,0.302353,0.9,True,True
345,345,moss_ward,glass_harbor,root cakes,225,0.96,0.193153,0.254706,0.9,True,True
345,345,moss_ward,lichen_bridge,jar seals,220,0.96,0.193153,0.284706,0.9,True,True
346,345,glass_harbor,moss_ward,kelp cord,220,0.96,0.213694,0.260588,0.9,True,True
346,345,glass_harbor,orchid_engine,salt tea,225,0.96,0.213694,0.290588,0.9,True,True
347,345,cinder_garden,lichen_bridge,shade poles,225,0.96,0.234235,0.266471,0.9,True,True
347,345,cinder_garden,orchid_engine,cool bowls,220,0.96,0.234235,0.296471,0.9,True,True
348,345,lichen_bridge,moss_ward,signal bells,220,0.96,0.254776,0.272353,0.9,True,True
348,345,lichen_bridge,cinder_garden,lichen soup,225,0.96,0.254776,0.302353,0.9,True,True
349,345,orchid_engine,glass_harbor,orchid lamps,225,0.96,0.275318,0.278235,0.9,True,True
349,345,orchid_engine,cinder_garden,steam tea,220,0.96,0.275318,0.308235,0.9,True,True
350,350,moss_ward,glass_harbor,jar seals,230,0.96,0.215694,0.260588,0.9,True,True
350,350,moss_ward,lichen_bridge,dry cloaks,225,0.96,0.215694,0.290588,0.9,True,True
351,350,glass_harbor,moss_ward,salt tea,225,0.96,0.236235,0.266471,0.9,True,True
351,350,glass_harbor,orchid_engine,lantern lenses,230,0.96,0.236235,0.296471,0.9,True,True
352,350,cinder_garden,lichen_bridge,cool bowls,230,0.96,0.256776,0.272353,0.9,True,True
352,350,cinder_garden,orchid_engine,seed meal,225,0.96,0.256776,0.302353,0.9,True,True
353,350,lichen_bridge,moss_ward,lichen soup,225,0.96,0.277318,0.278235,0.9,True,True
353,350,lichen_bridge,cinder_garden,rope kits,230,0.96,0.277318,0.308235,0.9,True,True
354,350,orchid_engine,glass_harbor,steam tea,230,0.96,0.117859,0.284118,0.9,True,True
354,350,orchid_engine,cinder_garden,valve keys,225,0.96,0.117859,0.314118,0.9,True,True
355,355,moss_ward,glass_harbor,jar seals,235,0.96,0.216235,0.266471,0.9,True,True
355,355,moss_ward,lichen_bridge,dry cloaks,230,0.96,0.216235,0.296471,0.9,True,True
356,355,glass_harbor,moss_ward,salt tea,230,0.96,0.236776,0.272353,0.9,True,True
356,355,glass_harbor,orchid_engine,lantern lenses,235,0.96,0.236776,0.302353,0.9,True,True
357,355,cinder_garden,lichen_bridge,cool bowls,235,0.96,0.257318,0.278235,0.9,True,True
357,355,cinder_garden,orchid_engine,seed meal,230,0.96,0.257318,0.308235,0.9,True,True
358,355,lichen_bridge,moss_ward,lichen soup,230,0.96,0.277859,0.284118,0.9,True,True
358,355,lichen_bridge,cinder_garden,rope kits,235,0.96,0.277859,0.314118,0.9,True,True
359,355,orchid_engine,glass_harbor,steam tea,235,0.96,0.1092,0.19,0.9,True,True
359,355,orchid_engine,cinder_garden,valve keys,230,0.96,0.1092,0.22,0.9,True,True
360,360,moss_ward,glass_harbor,jar seals,240,0.96,0.216776,0.272353,0.9,True,True
360,360,moss_ward,lichen_bridge,dry cloaks,235,0.96,0.216776,0.302353,0.9,True,True
361,360,glass_harbor,moss_ward,salt tea,235,0.96,0.237318,0.278235,0.9,True,True
361,360,glass_harbor,orchid_engine,lantern lenses,240,0.96,0.237318,0.308235,0.9,True,True
362,360,cinder_garden,lichen_bridge,cool bowls,240,0.96,0.257859,0.284118,0.9,True,True
362,360,cinder_garden,orchid_engine,seed meal,235,0.96,0.257859,0.314118,0.9,True,True
363,360,lichen_bridge,moss_ward,lichen soup,235,0.96,0.2692,0.19,0.9,True,True
363,360,lichen_bridge,cinder_garden,rope kits,240,0.96,0.2692,0.22,0.9,True,True
364,360,orchid_engine,glass_harbor,steam tea,240,0.96,0.109741,0.195882,0.9,True,True
364,360,orchid_engine,cinder_garden,valve keys,235,0.96,0.109741,0.225882,0.9,True,True
365,365,moss_ward,glass_harbor,jar seals,245,0.96,0.217318,0.278235,0.9,True,True
365,365,moss_ward,lichen_bridge,dry cloaks,240,0.96,0.217318,0.308235,0.9,True,True
366,365,glass_harbor,moss_ward,salt tea,240,0.96,0.237859,0.284118,0.9,True,True
366,365,glass_harbor,orchid_engine,lantern lenses,245,0.96,0.237859,0.314118,0.9,True,True
367,365,cinder_garden,lichen_bridge,cool bowls,245,0.96,0.2492,0.19,0.9,True,True
367,365,cinder_garden,orchid_engine,seed meal,240,0.96,0.2492,0.22,0.9,True,True
368,365,lichen_bridge,moss_ward,lichen soup,240,0.96,0.269741,0.195882,0.9,True,True
368,365,lichen_bridge,cinder_garden,rope kits,245,0.96,0.269741,0.225882,0.9,True,True
369,365,orchid_engine,glass_harbor,steam tea,245,0.96,0.110282,0.201765,0.9,True,True
369,365,orchid_engine,cinder_garden,valve keys,240,0.96,0.110282,0.231765,0.9,True,True
370,370,moss_ward,glass_harbor,jar seals,250,0.96,0.217859,0.284118,0.9,True,True
370,370,moss_ward,lichen_bridge,dry cloaks,245,0.96,0.217859,0.314118,0.9,True,True
371,370,glass_harbor,moss_ward,salt tea,245,0.96,0.2292,0.19,0.9,True,True
371,370,glass_harbor,orchid_engine,lantern lenses,250,0.96,0.2292,0.22,0.9,True,True
