tick_id,day,session_id,settlement_id,resident_id,tool_name,tool_action,owner_id,location_before,location_after,carried_by_before,carried_by_after,permission_checked,visible_hand_state,tool_slot_changed,tool_returned_or_carried
241,14,session-003,orchid_engine,Dax,lamp tongs,carry-visible,Cai,carried,carried,Bea,Bea,True,True,False,True
242,14,session-003,moss_ward,Tala,reed knife,pickup,Milo,root_alcove,carried,none,Tala,True,True,True,True
243,14,session-003,glass_harbor,Nia,net shuttle,carry-visible,Sera,carried,carried,Nia,Nia,True,True,True,True
244,14,session-003,cinder_garden,Pax,calendar stylus,carry-visible,Juno,carried,carried,Wren,Wren,True,True,False,True
245,14,session-003,lichen_bridge,Rin,tension peg,drop,Luma,carried,rope_bridge,Kio,none,True,True,True,True
246,14,session-003,orchid_engine,Eli,gear brush,carry-visible,Dax,carried,carried,Eli,Eli,True,True,True,True
247,14,session-003,moss_ward,Ari,ledger awl,nearby-visible,Tala,rain_gate,rain_gate,none,none,True,True,False,True
248,14,session-003,glass_harbor,Oren,wick clamp,carry-visible,Nia,carried,carried,Sera,Sera,True,True,False,True
249,14,session-003,cinder_garden,Vale,basket hook,pickup,Pax,seed_shelf,carried,none,Vale,True,True,True,True
250,14,session-003,lichen_bridge,Sol,ledger punch,carry-visible,Rin,carried,carried,Kio,Kio,True,True,False,True
251,14,session-003,orchid_engine,Bea,valve key,carry-visible,Eli,carried,carried,Dax,Dax,True,True,False,True
252,15,session-003,glass_harbor,Nia,wick clamp,pickup,Puck,carried,carried,Sera,Nia,True,True,True,True
253,15,session-003,cinder_garden,Pax,basket hook,carry-visible,Wren,carried,carried,Vale,Vale,True,True,False,True
254,15,session-003,lichen_bridge,Rin,ledger punch,carry-visible,Kio,carried,carried,Kio,Kio,True,True,False,True
255,15,session-003,orchid_engine,Eli,valve key,drop,Cai,carried,orchid_bay,Dax,none,True,True,True,True
256,15,session-003,moss_ward,Ari,loom hook,carry-visible,Milo,carried,carried,Ari,Ari,True,True,True,True
257,15,session-003,glass_harbor,Oren,rope gauge,nearby-visible,Sera,fog_rail,fog_rail,none,none,True,True,False,True
258,15,session-003,cinder_garden,Vale,shade mallet,carry-visible,Juno,carried,carried,Juno,Juno,True,True,False,True
259,15,session-003,lichen_bridge,Sol,bell file,pickup,Luma,meal_room,carried,none,Sol,True,True,True,True
260,15,session-003,orchid_engine,Bea,lamp tongs,carry-visible,Dax,carried,carried,Bea,Bea,True,True,True,True
261,15,session-003,moss_ward,Fay,reed knife,carry-visible,Tala,carried,carried,Tala,Tala,True,True,False,True
262,15,session-003,glass_harbor,Puck,net shuttle,drop,Nia,carried,lamp_pier,Nia,none,True,True,True,True
263,15,session-003,cinder_garden,Wren,calendar stylus,carry-visible,Pax,carried,carried,Wren,Wren,True,True,True,True
264,15,session-003,lichen_bridge,Kio,tension peg,nearby-visible,Rin,rope_bridge,rope_bridge,none,none,True,True,False,True
265,15,session-003,orchid_engine,Cai,gear brush,carry-visible,Eli,carried,carried,Eli,Eli,True,True,False,True
266,15,session-003,moss_ward,Milo,ledger awl,pickup,Ari,rain_gate,carried,none,Milo,True,True,True,True
267,15,session-003,glass_harbor,Sera,wick clamp,carry-visible,Oren,carried,carried,Nia,Nia,True,True,False,True
268,15,session-003,cinder_garden,Juno,basket hook,carry-visible,Vale,carried,carried,Vale,Vale,True,True,False,True
269,15,session-003,lichen_bridge,Luma,ledger punch,drop,Sol,carried,signal_post,Kio,none,True,True,True,True
270,16,session-003,moss_ward,Fay,ledger awl,carry-visible,Milo,carried,carried,Milo,Milo,True,True,False,True
271,16,session-003,glass_harbor,Puck,wick clamp,carry-visible,Sera,carried,carried,Nia,Nia,True,True,False,True
272,16,session-003,cinder_garden,Wren,basket hook,drop,Juno,carried,shade_tent,Vale,none,True,True,True,True
273,16,session-003,lichen_bridge,Kio,ledger punch,nearby-visible,Luma,signal_post,signal_post,none,none,True,True,False,True
274,16,session-003,orchid_engine,Cai,valve key,nearby-visible,Dax,orchid_bay,orchid_bay,none,none,True,True,False,True
275,16,session-003,moss_ward,Milo,loom hook,carry-visible,Tala,carried,carried,Ari,Ari,True,True,False,True
276,16,session-003,glass_harbor,Sera,rope gauge,pickup,Nia,fog_rail,carried,none,Sera,True,True,True,True
277,16,session-003,cinder_garden,Juno,shade mallet,carry-visible,Pax,carried,carried,Juno,Juno,True,True,True,True
278,16,session-003,lichen_bridge,Luma,bell file,carry-visible,Rin,carried,carried,Sol,Sol,True,True,False,True
279,16,session-003,orchid_engine,Dax,lamp tongs,drop,Eli,carried,engine_ring,Bea,none,True,True,True,True
280,16,session-003,moss_ward,Tala,reed knife,carry-visible,Ari,carried,carried,Tala,Tala,True,True,True,True
281,16,session-003,glass_harbor,Nia,net shuttle,nearby-visible,Oren,lamp_pier,lamp_pier,none,none,True,True,False,True
282,16,session-003,cinder_garden,Pax,calendar stylus,carry-visible,Vale,carried,carried,Wren,Wren,True,True,False,True
283,16,session-003,lichen_bridge,Rin,tension peg,pickup,Sol,rope_bridge,carried,none,Rin,True,True,True,True
284,16,session-003,orchid_engine,Eli,gear brush,carry-visible,Bea,carried,carried,Eli,Eli,True,True,True,True
285,16,session-003,moss_ward,Ari,ledger awl,carry-visible,Fay,carried,carried,Milo,Milo,True,True,False,True
286,16,session-003,glass_harbor,Oren,wick clamp,drop,Puck,carried,net_room,Nia,none,True,True,True,True
287,16,session-003,cinder_garden,Vale,basket hook,nearby-visible,Wren,shade_tent,shade_tent,none,none,True,True,True,True
288,17,session-003,orchid_engine,Dax,gear brush,carry-visible,Dax,carried,carried,Eli,Eli,True,True,False,True
289,17,session-003,moss_ward,Tala,ledger awl,drop,Tala,carried,root_alcove,Milo,none,True,True,True,True
290,17,session-003,glass_harbor,Nia,wick clamp,nearby-visible,Nia,net_room,net_room,none,none,True,True,False,True
291,17,session-003,cinder_garden,Pax,basket hook,nearby-visible,Pax,shade_tent,shade_tent,none,none,True,True,False,True
292,17,session-003,lichen_bridge,Rin,ledger punch,nearby-visible,Rin,signal_post,signal_post,none,none,True,True,False,True
293,17,session-003,orchid_engine,Eli,valve key,pickup,Eli,orchid_bay,carried,none,Eli,True,True,True,True
294,17,session-003,moss_ward,Ari,loom hook,carry-visible,Ari,carried,carried,Ari,Ari,True,True,True,True
295,17,session-003,glass_harbor,Oren,rope gauge,carry-visible,Oren,carried,carried,Sera,Sera,True,True,False,True
296,17,session-003,cinder_garden,Vale,shade mallet,drop,Vale,carried,seed_shelf,Juno,none,True,True,True,True
297,17,session-003,lichen_bridge,Sol,bell file,carry-visible,Sol,carried,carried,Sol,Sol,True,True,True,True
298,17,session-003,orchid_engine,Bea,lamp tongs,nearby-visible,Bea,engine_ring,engine_ring,none,none,True,True,False,True
299,17,session-003,moss_ward,Fay,reed knife,carry-visible,Fay,carried,carried,Tala,Tala,True,True,False,True
300,17,session-003,glass_harbor,Puck,net shuttle,pickup,Puck,lamp_pier,carried,none,Puck,True,True,True,True
301,17,session-003,cinder_garden,Wren,calendar stylus,carry-visible,Wren,carried,carried,Wren,Wren,True,True,True,True
302,17,session-003,lichen_bridge,Kio,tension peg,carry-visible,Kio,carried,carried,Rin,Rin,True,True,False,True
303,17,session-003,orchid_engine,Cai,gear brush,drop,Cai,carried,gear_wash,Eli,none,True,True,True,True
304,17,session-003,moss_ward,Milo,ledger awl,nearby-visible,Milo,root_alcove,root_alcove,none,none,True,True,True,True
305,17,session-003,glass_harbor,Sera,wick clamp,nearby-visible,Sera,net_room,net_room,none,none,True,True,False,True
306,18,session-003,lichen_bridge,Sol,tension peg,drop,Rin,carried,meal_room,Rin,none,True,True,True,True
307,18,session-003,orchid_engine,Bea,gear brush,nearby-visible,Eli,gear_wash,gear_wash,none,none,True,True,False,True
308,18,session-003,moss_ward,Fay,ledger awl,nearby-visible,Ari,root_alcove,root_alcove,none,none,True,True,False,True
309,18,session-003,glass_harbor,Puck,wick clamp,nearby-visible,Oren,net_room,net_room,none,none,True,True,False,True
310,18,session-003,cinder_garden,Wren,basket hook,pickup,Vale,shade_tent,carried,none,Wren,True,True,True,True
311,18,session-003,lichen_bridge,Kio,ledger punch,nearby-visible,Sol,signal_post,signal_post,none,none,True,True,True,True
312,18,session-003,orchid_engine,Cai,valve key,carry-visible,Bea,carried,carried,Eli,Eli,True,True,False,True
313,18,session-003,moss_ward,Milo,loom hook,drop,Fay,carried,rain_gate,Ari,none,True,True,True,True
314,18,session-003,glass_harbor,Sera,rope gauge,carry-visible,Puck,carried,carried,Sera,Sera,True,True,True,True
315,18,session-003,cinder_garden,Juno,shade mallet,nearby-visible,Wren,seed_shelf,seed_shelf,none,none,True,True,False,True
316,18,session-003,lichen_bridge,Luma,bell file,carry-visible,Kio,carried,carried,Sol,Sol,True,True,False,True
317,18,session-003,orchid_engine,Dax,lamp tongs,pickup,Cai,engine_ring,carried,none,Dax,True,True,True,True
318,18,session-003,moss_ward,Tala,reed knife,carry-visible,Milo,carried,carried,Tala,Tala,True,True,True,True
319,18,session-003,glass_harbor,Nia,net shuttle,carry-visible,Sera,carried,carried,Puck,Puck,True,True,False,True
320,18,session-003,cinder_garden,Pax,calendar stylus,drop,Juno,carried,ash_path,Wren,none,True,True,True,True
321,18,session-003,lichen_bridge,Rin,tension peg,nearby-visible,Luma,meal_room,meal_room,none,none,True,True,True,True
322,18,session-003,orchid_engine,Eli,gear brush,nearby-visible,Dax,gear_wash,gear_wash,none,none,True,True,False,True
323,18,session-003,moss_ward,Ari,ledger awl,nearby-visible,Tala,root_alcove,root_alcove,none,none,True,True,False,True
324,19,session-004,cinder_garden,Juno,calendar stylus,nearby-visible,Vale,ash_path,ash_path,none,none,True,True,False,True
325,19,session-004,lichen_bridge,Luma,tension peg,nearby-visible,Sol,meal_room,meal_room,none,none,True,True,False,True
326,19,session-004,orchid_engine,Dax,gear brush,nearby-visible,Bea,gear_wash,gear_wash,none,none,True,True,False,True
327,19,session-004,moss_ward,Tala,ledger awl,pickup,Fay,root_alcove,carried,none,Tala,True,True,True,True
328,19,session-004,glass_harbor,Nia,wick clamp,nearby-visible,Puck,net_room,net_room,none,none,True,True,True,True
329,19,session-004,cinder_garden,Pax,basket hook,carry-visible,Wren,carried,carried,Wren,Wren,True,True,False,True
330,19,session-004,lichen_bridge,Rin,ledger punch,drop,Kio,signal_post,rope_bridge,none,none,True,True,True,True
331,19,session-004,orchid_engine,Eli,valve key,carry-visible,Cai,carried,carried,Eli,Eli,True,True,True,True
332,19,session-004,moss_ward,Ari,loom hook,nearby-visible,Milo,rain_gate,rain_gate,none,none,True,True,False,True
333,19,session-004,glass_harbor,Oren,rope gauge,carry-visible,Sera,carried,carried,Sera,Sera,True,True,False,True
334,19,session-004,cinder_garden,Vale,shade mallet,pickup,Juno,seed_shelf,carried,none,Vale,True,True,True,True
335,19,session-004,lichen_bridge,Sol,bell file,carry-visible,Luma,carried,carried,Sol,Sol,True,True,True,True
336,19,session-004,orchid_engine,Bea,lamp tongs,carry-visible,Dax,carried,carried,Dax,Dax,True,True,False,True
337,19,session-004,moss_ward,Fay,reed knife,drop,Tala,carried,blanket_room,Tala,none,True,True,True,True
338,19,session-004,glass_harbor,Puck,net shuttle,carry-visible,Nia,carried,carried,Puck,Puck,True,True,True,True
339,19,session-004,cinder_garden,Wren,calendar stylus,nearby-visible,Pax,ash_path,ash_path,none,none,True,True,False,True
340,19,session-004,lichen_bridge,Kio,tension peg,nearby-visible,Rin,meal_room,meal_room,none,none,True,True,False,True
341,19,session-004,orchid_engine,Cai,gear brush,pickup,Eli,gear_wash,carried,none,Cai,True,True,True,True
342,20,session-004,glass_harbor,Oren,net shuttle,carry-visible,Puck,carried,carried,Puck,Puck,True,True,False,True
343,20,session-004,cinder_garden,Vale,calendar stylus,nearby-visible,Wren,ash_path,ash_path,none,none,True,True,False,True
344,20,session-004,lichen_bridge,Sol,tension peg,pickup,Kio,meal_room,carried,none,Sol,True,True,True,True
345,20,session-004,orchid_engine,Bea,gear brush,carry-visible,Cai,carried,carried,Cai,Cai,True,True,False,True
346,20,session-004,moss_ward,Fay,ledger awl,carry-visible,Milo,carried,carried,Tala,Tala,True,True,False,True
347,20,session-004,glass_harbor,Puck,wick clamp,drop,Sera,net_room,lamp_pier,none,none,True,True,True,True
348,20,session-004,cinder_garden,Wren,basket hook,carry-visible,Juno,carried,carried,Wren,Wren,True,True,True,True
349,20,session-004,lichen_bridge,Kio,ledger punch,nearby-visible,Luma,rope_bridge,rope_bridge,none,none,True,True,False,True
350,20,session-004,orchid_engine,Cai,valve key,carry-visible,Dax,carried,carried,Eli,Eli,True,True,False,True
351,20,session-004,moss_ward,Milo,loom hook,pickup,Tala,rain_gate,carried,none,Milo,True,True,True,True
352,20,session-004,glass_harbor,Sera,rope gauge,carry-visible,Nia,carried,carried,Sera,Sera,True,True,True,True
353,20,session-004,cinder_garden,Juno,shade mallet,carry-visible,Pax,carried,carried,Vale,Vale,True,True,False,True
354,20,session-004,lichen_bridge,Luma,bell file,drop,Rin,carried,signal_post,Sol,none,True,True,True,True
355,20,session-004,orchid_engine,Dax,lamp tongs,carry-visible,Eli,carried,carried,Dax,Dax,True,True,True,True
356,20,session-004,moss_ward,Tala,reed knife,nearby-visible,Ari,blanket_room,blanket_room,none,none,True,True,False,True
357,20,session-004,glass_harbor,Nia,net shuttle,carry-visible,Oren,carried,carried,Puck,Puck,True,True,False,True
358,20,session-004,cinder_garden,Pax,calendar stylus,pickup,Vale,ash_path,carried,none,Pax,True,True,True,True
359,20,session-004,lichen_bridge,Rin,tension peg,carry-visible,Sol,carried,carried,Sol,Sol,True,True,False,True
360,21,session-004,moss_ward,Milo,reed knife,nearby-visible,Milo,blanket_room,blanket_room,none,none,True,True,False,True
361,21,session-004,glass_harbor,Sera,net shuttle,pickup,Sera,carried,carried,Puck,Sera,True,True,True,True
362,21,session-004,cinder_garden,Juno,calendar stylus,carry-visible,Juno,carried,carried,Pax,Pax,True,True,False,True
363,21,session-004,lichen_bridge,Luma,tension peg,carry-visible,Luma,carried,carried,Sol,Sol,True,True,False,True
364,21,session-004,orchid_engine,Dax,gear brush,drop,Dax,carried,engine_ring,Cai,none,True,True,True,True
365,21,session-004,moss_ward,Tala,ledger awl,carry-visible,Tala,carried,carried,Tala,Tala,True,True,True,True
366,21,session-004,glass_harbor,Nia,wick clamp,nearby-visible,Nia,lamp_pier,lamp_pier,none,none,True,True,False,True
367,21,session-004,cinder_garden,Pax,basket hook,carry-visible,Pax,carried,carried,Wren,Wren,True,True,False,True
368,21,session-004,lichen_bridge,Rin,ledger punch,pickup,Rin,rope_bridge,carried,none,Rin,True,True,True,True
369,21,session-004,orchid_engine,Eli,valve key,carry-visible,Eli,carried,carried,Eli,Eli,True,True,True,True
370,21,session-004,moss_ward,Ari,loom hook,carry-visible,Ari,carried,carried,Milo,Milo,True,True,False,True
371,21,session-004,glass_harbor,Oren,rope gauge,drop,Oren,carried,net_room,Sera,none,True,True,True,True
372,21,session-004,cinder_garden,Vale,shade mallet,carry-visible,Vale,carried,carried,Vale,Vale,True,True,True,True
373,21,session-004,lichen_bridge,Sol,bell file,nearby-visible,Sol,signal_post,signal_post,none,none,True,True,False,True
374,21,session-004,orchid_engine,Bea,lamp tongs,carry-visible,Bea,carried,carried,Dax,Dax,True,True,False,True
375,21,session-004,moss_ward,Fay,reed knife,pickup,Fay,blanket_room,carried,none,Fay,True,True,True,True
376,21,session-004,glass_harbor,Puck,net shuttle,carry-visible,Puck,carried,carried,Sera,Sera,True,True,False,True
377,21,session-004,cinder_garden,Wren,calendar stylus,carry-visible,Wren,carried,carried,Pax,Pax,True,True,False,True
378,22,session-004,orchid_engine,Eli,lamp tongs,pickup,Dax,carried,carried,Dax,Eli,True,True,True,True
379,22,session-004,moss_ward,Ari,reed knife,carry-visible,Tala,carried,carried,Fay,Fay,True,True,False,True
380,22,session-004,glass_harbor,Oren,net shuttle,carry-visible,Nia,carried,carried,Sera,Sera,True,True,False,True
381,22,session-004,cinder_garden,Vale,calendar stylus,drop,Pax,carried,seed_shelf,Pax,none,True,True,True,True
382,22,session-004,lichen_bridge,Sol,tension peg,carry-visible,Rin,carried,carried,Sol,Sol,True,True,True,True
383,22,session-004,orchid_engine,Bea,gear brush,nearby-visible,Eli,engine_ring,engine_ring,none,none,True,True,False,True
384,22,session-004,moss_ward,Fay,ledger awl,carry-visible,Ari,carried,carried,Tala,Tala,True,True,False,True
385,22,session-004,glass_harbor,Puck,wick clamp,pickup,Oren,lamp_pier,carried,none,Puck,True,True,True,True
386,22,session-004,cinder_garden,Wren,basket hook,carry-visible,Vale,carried,carried,Wren,Wren,True,True,True,True
387,22,session-004,lichen_bridge,Kio,ledger punch,carry-visible,Sol,carried,carried,Rin,Rin,True,True,False,True
388,22,session-004,orchid_engine,Cai,valve key,drop,Bea,carried,gear_wash,Eli,none,True,True,True,True
389,22,session-004,moss_ward,Milo,loom hook,carry-visible,Fay,carried,carried,Milo,Milo,True,True,True,True
390,22,session-004,glass_harbor,Sera,rope gauge,nearby-visible,Puck,net_room,net_room,none,none,True,True,False,True
391,22,session-004,cinder_garden,Juno,shade mallet,carry-visible,Wren,carried,carried,Vale,Vale,True,True,False,True
392,22,session-004,lichen_bridge,Luma,bell file,pickup,Kio,signal_post,carried,none,Luma,True,True,True,True
393,22,session-004,orchid_engine,Dax,lamp tongs,carry-visible,Cai,carried,carried,Eli,Eli,True,True,False,True
394,22,session-004,moss_ward,Tala,reed knife,carry-visible,Milo,carried,carried,Fay,Fay,True,True,False,True
395,22,session-004,glass_harbor,Nia,net shuttle,drop,Sera,carried,fog_rail,Sera,none,True,True,True,True
