tick_id,day,settlement_id,resident_id,object_id,avatar_prompt,remembered_debt,trust_before,trust_after,resident_reply,available_choice,debt_hook_visible,private_memory_not_dumped,choice_changes_debt_or_trust
288,17,repair_ring,Pax,copper wire,ask_forgiveness_limit,0.296,0.758,0.759,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
290,17,roofward,Bex,shade cloth,ask_about_debt,0.242,0.705,0.708,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
291,17,archive,Nia,signal spool,ask_forgiveness_limit,0.116,0.697,0.698,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
292,17,signal,Ren,oil lantern,inspect_role_board,0.278,0.723,0.724,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
294,17,repair_ring,Wren,cool cloth,ask_about_debt,0.26,0.722,0.725,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
295,17,riverbend,Ari,cedar plank,inspect_role_board,0.116,0.673,0.674,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
297,17,archive,Vell,memory tag,ask_about_debt,0.134,0.689,0.692,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
299,17,orchard,Ivo,seed satchel,inspect_role_board,0.152,0.682,0.683,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
300,17,repair_ring,Pax,copper wire,absent,0.314,0.764,0.765,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
302,17,roofward,Bex,shade cloth,inspect_role_board,0.26,0.713,0.714,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
303,17,archive,Nia,signal spool,absent,0.116,0.698,0.699,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
304,17,signal,Ren,oil lantern,ask_about_debt,0.296,0.729,0.732,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
306,18,riverbend,Lio,binding cord,absent,0.296,0.724,0.725,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
307,18,roofward,Orr,shade cloth,ask_about_debt,0.152,0.685,0.688,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
309,18,signal,Milo,oil lantern,inspect_role_board,0.116,0.679,0.68,Milo: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
311,18,repair_ring,Vale,cool cloth,ask_about_debt,0.134,0.688,0.691,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
312,18,riverbend,Nox,cedar plank,inspect_role_board,0.26,0.712,0.713,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
314,18,archive,Toma,memory tag,ask_about_debt,0.296,0.739,0.742,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
315,18,signal,Kesh,wind wrap,ask_forgiveness_limit,0.116,0.684,0.685,Kesh: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
316,18,orchard,Suf,seed satchel,inspect_role_board,0.26,0.716,0.717,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
318,18,riverbend,Lio,binding cord,ask_forgiveness_limit,0.314,0.73,0.731,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
319,18,roofward,Orr,shade cloth,inspect_role_board,0.152,0.688,0.689,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
321,18,signal,Milo,oil lantern,ask_about_debt,0.134,0.685,0.688,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
323,18,repair_ring,Vale,cool cloth,inspect_role_board,0.134,0.691,0.692,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
324,19,roofward,Sera,shade cloth,ask_about_debt,0.35,0.778,0.781,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
326,19,signal,Oda,oil lantern,inspect_role_board,0.278,0.739,0.74,Oda: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
327,19,orchard,Ivo,dry cord,absent,0.152,0.683,0.684,Ivo: The role board says who owns the dry cord.,listen without changing custody,True,True,True
328,19,repair_ring,Pax,cool cloth,ask_about_debt,0.332,0.77,0.773,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
329,19,riverbend,Cee,cedar plank,inspect_role_board,0.134,0.698,0.699,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
330,19,roofward,Bex,herb ledger,absent,0.278,0.719,0.72,Bex: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
331,19,archive,Nia,memory tag,ask_about_debt,0.134,0.708,0.711,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
333,19,orchard,Pim,seed satchel,inspect_role_board,0.134,0.704,0.705,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
336,19,roofward,Sera,shade cloth,inspect_role_board,0.35,0.783,0.784,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
338,19,signal,Oda,oil lantern,ask_about_debt,0.296,0.747,0.75,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
339,19,orchard,Ivo,dry cord,ask_forgiveness_limit,0.152,0.684,0.685,Ivo: The role board says who owns the dry cord.,listen without changing custody,True,True,True
340,19,repair_ring,Pax,cool cloth,inspect_role_board,0.35,0.778,0.779,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
341,19,riverbend,Cee,cedar plank,ask_about_debt,0.152,0.706,0.709,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
342,20,archive,Toma,signal spool,ask_forgiveness_limit,0.314,0.747,0.748,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
343,20,signal,Kesh,oil lantern,inspect_role_board,0.116,0.685,0.686,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
345,20,repair_ring,Juno,cool cloth,ask_about_debt,0.152,0.693,0.696,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
346,20,riverbend,Lio,cedar plank,inspect_role_board,0.332,0.736,0.737,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
348,20,archive,Rin,memory tag,ask_about_debt,0.278,0.714,0.717,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
350,20,orchard,Mara,seed satchel,inspect_role_board,0.332,0.749,0.75,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
351,20,repair_ring,Vale,copper wire,absent,0.134,0.692,0.693,Vale: The role board says who owns the copper wire.,listen without changing custody,True,True,True
353,20,roofward,Fay,shade cloth,inspect_role_board,0.134,0.679,0.68,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
354,20,archive,Toma,signal spool,absent,0.332,0.753,0.754,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
355,20,signal,Kesh,oil lantern,ask_about_debt,0.134,0.691,0.694,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
357,20,repair_ring,Juno,cool cloth,inspect_role_board,0.152,0.696,0.697,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
358,20,riverbend,Lio,cedar plank,ask_about_debt,0.35,0.742,0.745,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
360,21,signal,Ren,oil lantern,inspect_role_board,0.332,0.742,0.743,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
362,21,repair_ring,Wren,cool cloth,ask_about_debt,0.296,0.735,0.738,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
363,21,riverbend,Ari,cedar plank,inspect_role_board,0.116,0.674,0.675,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
365,21,archive,Vell,memory tag,ask_about_debt,0.152,0.697,0.7,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
366,21,signal,Oda,wind wrap,ask_forgiveness_limit,0.314,0.759,0.76,Oda: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
367,21,orchard,Ivo,seed satchel,inspect_role_board,0.152,0.685,0.686,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
369,21,riverbend,Cee,binding cord,ask_forgiveness_limit,0.152,0.713,0.714,Cee: The role board says who owns the binding cord.,listen without changing custody,True,True,True
370,21,roofward,Bex,shade cloth,inspect_role_board,0.296,0.725,0.726,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
372,21,signal,Ren,oil lantern,ask_about_debt,0.35,0.748,0.751,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
374,21,repair_ring,Wren,cool cloth,inspect_role_board,0.314,0.743,0.744,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
375,21,riverbend,Ari,cedar plank,ask_about_debt,0.134,0.68,0.683,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
377,21,archive,Vell,memory tag,inspect_role_board,0.152,0.7,0.701,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
378,22,orchard,Mara,dry cord,absent,0.332,0.752,0.753,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
379,22,repair_ring,Vale,cool cloth,ask_about_debt,0.152,0.698,0.701,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
380,22,riverbend,Nox,cedar plank,inspect_role_board,0.296,0.723,0.724,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
381,22,roofward,Fay,herb ledger,absent,0.134,0.68,0.681,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
382,22,archive,Toma,memory tag,ask_about_debt,0.35,0.759,0.762,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
384,22,orchard,Suf,seed satchel,inspect_role_board,0.314,0.732,0.733,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
387,22,roofward,Orr,shade cloth,inspect_role_board,0.152,0.689,0.69,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
389,22,signal,Milo,oil lantern,ask_about_debt,0.152,0.693,0.696,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
390,22,orchard,Mara,dry cord,ask_forgiveness_limit,0.35,0.758,0.759,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
391,22,repair_ring,Vale,cool cloth,inspect_role_board,0.152,0.701,0.702,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
392,22,riverbend,Nox,cedar plank,ask_about_debt,0.296,0.726,0.729,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
393,22,roofward,Fay,herb ledger,ask_forgiveness_limit,0.134,0.681,0.682,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
394,22,archive,Toma,memory tag,inspect_role_board,0.368,0.767,0.768,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
396,23,repair_ring,Pax,cool cloth,ask_about_debt,0.386,0.789,0.792,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
397,23,riverbend,Cee,cedar plank,inspect_role_board,0.152,0.716,0.717,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
399,23,archive,Nia,memory tag,ask_about_debt,0.134,0.715,0.718,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
401,23,orchard,Pim,seed satchel,inspect_role_board,0.134,0.713,0.714,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
402,23,repair_ring,Wren,copper wire,absent,0.332,0.749,0.75,Wren: The role board says who owns the copper wire.,listen without changing custody,True,True,True
404,23,roofward,Sera,shade cloth,inspect_role_board,0.386,0.802,0.803,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
405,23,archive,Vell,signal spool,absent,0.152,0.701,0.702,Vell: The role board says who owns the signal spool.,listen without changing custody,True,True,True
406,23,signal,Oda,oil lantern,ask_about_debt,0.314,0.766,0.769,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
408,23,repair_ring,Pax,cool cloth,inspect_role_board,0.404,0.797,0.798,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
