tick_id,day,settlement_id,resident_id,relationship,queue_pressure,trust_repair_need,gaze,posture,gesture,movement_speed,expression_reason,visible_body_language,matches_state,not_private_workspace_dump
241,14,riverbend,Lio,0.98,0.259,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
242,14,roofward,Fay,0.888,0.303,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
243,14,archive,Toma,0.952,0.263,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
244,14,signal,Milo,0.96,0.274,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
245,14,orchard,Mara,0.847,0.286,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
246,14,repair_ring,Juno,0.924,0.258,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
247,14,riverbend,Lio,0.98,0.265,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
248,14,roofward,Fay,0.893,0.303,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
249,14,archive,Toma,0.962,0.259,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
250,14,signal,Milo,0.98,0.264,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
251,14,orchard,Mara,0.861,0.276,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
252,15,riverbend,Lio,0.98,0.255,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
253,15,roofward,Fay,0.907,0.293,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
254,15,archive,Toma,0.963,0.258,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
255,15,signal,Milo,0.98,0.264,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
256,15,orchard,Mara,0.861,0.282,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
257,15,repair_ring,Juno,0.928,0.257,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
258,15,riverbend,Lio,0.98,0.245,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
259,15,roofward,Fay,0.907,0.293,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
260,15,archive,Toma,0.966,0.258,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
261,15,signal,Milo,0.98,0.27,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
262,15,orchard,Mara,0.866,0.282,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
263,15,repair_ring,Juno,0.938,0.253,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
264,15,riverbend,Lio,0.98,0.251,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
265,15,roofward,Fay,0.909,0.293,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
266,15,archive,Toma,0.979,0.254,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
267,15,signal,Milo,0.98,0.26,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
268,15,orchard,Mara,0.88,0.272,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
269,15,repair_ring,Juno,0.938,0.253,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
270,16,roofward,Fay,0.923,0.283,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
271,16,archive,Toma,0.98,0.254,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
272,16,signal,Milo,0.98,0.259,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
273,16,orchard,Mara,0.883,0.278,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
274,16,repair_ring,Juno,0.94,0.253,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
275,16,riverbend,Lio,0.98,0.241,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
276,16,roofward,Fay,0.927,0.282,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
277,16,archive,Toma,0.98,0.254,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
278,16,signal,Milo,0.98,0.265,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
279,16,orchard,Mara,0.885,0.278,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
280,16,repair_ring,Juno,0.953,0.249,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
281,16,riverbend,Lio,0.98,0.247,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
282,16,roofward,Fay,0.932,0.282,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
283,16,archive,Toma,0.98,0.25,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
284,16,signal,Milo,0.98,0.255,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
285,16,orchard,Mara,0.899,0.268,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
286,16,repair_ring,Juno,0.956,0.249,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
287,16,riverbend,Lio,0.98,0.237,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
288,17,archive,Toma,0.98,0.25,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
289,17,signal,Milo,0.98,0.255,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
290,17,orchard,Mara,0.899,0.274,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
291,17,repair_ring,Juno,0.961,0.249,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
292,17,riverbend,Lio,0.98,0.237,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
293,17,roofward,Fay,0.946,0.272,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
294,17,archive,Toma,0.98,0.249,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
295,17,signal,Milo,0.98,0.261,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
296,17,orchard,Mara,0.904,0.274,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
297,17,repair_ring,Juno,0.971,0.245,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
298,17,riverbend,Lio,0.98,0.243,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
299,17,roofward,Fay,0.948,0.272,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
300,17,archive,Toma,0.98,0.245,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
301,17,signal,Milo,0.98,0.251,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
302,17,orchard,Mara,0.918,0.264,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
303,17,repair_ring,Juno,0.972,0.244,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
304,17,riverbend,Lio,0.98,0.233,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
305,17,roofward,Fay,0.962,0.262,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
306,18,signal,Milo,0.98,0.251,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
307,18,orchard,Mara,0.921,0.27,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
308,18,repair_ring,Juno,0.974,0.244,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
309,18,riverbend,Lio,0.98,0.233,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
310,18,roofward,Fay,0.962,0.268,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
311,18,archive,Toma,0.98,0.244,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
312,18,signal,Milo,0.98,0.257,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
313,18,orchard,Mara,0.923,0.27,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
314,18,repair_ring,Juno,0.98,0.24,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
315,18,riverbend,Lio,0.98,0.239,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
316,18,roofward,Fay,0.967,0.268,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
317,18,archive,Toma,0.98,0.24,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
318,18,signal,Milo,0.98,0.247,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
319,18,orchard,Mara,0.937,0.26,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
320,18,repair_ring,Juno,0.98,0.24,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
321,18,riverbend,Lio,0.98,0.229,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
322,18,roofward,Fay,0.98,0.258,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
323,18,archive,Toma,0.98,0.24,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
324,19,orchard,Mara,0.937,0.266,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
325,19,repair_ring,Juno,0.98,0.246,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
326,19,riverbend,Lio,0.98,0.228,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
327,19,roofward,Fay,0.98,0.264,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
328,19,archive,Toma,0.98,0.246,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
329,19,signal,Milo,0.98,0.246,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
330,19,orchard,Mara,0.942,0.266,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
331,19,repair_ring,Juno,0.98,0.242,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
332,19,riverbend,Lio,0.98,0.234,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
333,19,roofward,Fay,0.98,0.27,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
334,19,archive,Toma,0.98,0.242,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
335,19,signal,Milo,0.98,0.236,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
336,19,orchard,Mara,0.956,0.256,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
337,19,repair_ring,Juno,0.98,0.242,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
338,19,riverbend,Lio,0.98,0.224,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
339,19,roofward,Fay,0.98,0.26,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
340,19,archive,Toma,0.98,0.242,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
341,19,signal,Milo,0.98,0.236,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
342,20,repair_ring,Juno,0.98,0.248,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
343,20,riverbend,Lio,0.98,0.224,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
344,20,roofward,Fay,0.98,0.266,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
345,20,archive,Toma,0.98,0.248,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
346,20,signal,Milo,0.98,0.232,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
347,20,orchard,Mara,0.959,0.262,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
348,20,repair_ring,Juno,0.98,0.244,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
349,20,riverbend,Lio,0.98,0.23,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
350,20,roofward,Fay,0.98,0.272,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
351,20,archive,Toma,0.98,0.244,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
352,20,signal,Milo,0.98,0.222,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
353,20,orchard,Mara,0.973,0.252,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
354,20,repair_ring,Juno,0.98,0.243,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
355,20,riverbend,Lio,0.98,0.22,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
356,20,roofward,Fay,0.98,0.262,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
357,20,archive,Toma,0.98,0.243,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
358,20,signal,Milo,0.98,0.222,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
359,20,orchard,Mara,0.973,0.258,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
360,21,riverbend,Lio,0.98,0.22,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
361,21,roofward,Fay,0.98,0.268,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
362,21,archive,Toma,0.98,0.249,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
363,21,signal,Milo,0.98,0.218,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
364,21,orchard,Mara,0.98,0.248,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
365,21,repair_ring,Juno,0.98,0.249,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
366,21,riverbend,Lio,0.98,0.226,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
367,21,roofward,Fay,0.98,0.274,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
368,21,archive,Toma,0.98,0.245,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
369,21,signal,Milo,0.98,0.208,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
370,21,orchard,Mara,0.98,0.238,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
371,21,repair_ring,Juno,0.98,0.249,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
372,21,riverbend,Lio,0.98,0.216,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
373,21,roofward,Fay,0.98,0.264,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
374,21,archive,Toma,0.98,0.245,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
375,21,signal,Milo,0.98,0.207,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
376,21,orchard,Mara,0.98,0.244,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
377,21,repair_ring,Juno,0.98,0.255,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
378,22,roofward,Fay,0.98,0.27,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
379,22,archive,Toma,0.98,0.251,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
380,22,signal,Milo,0.98,0.203,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
381,22,orchard,Mara,0.98,0.234,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
382,22,repair_ring,Juno,0.98,0.245,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
