tick_id,day,settlement_id,resident_id,avatar_action,queue_before,queue_after,task_delay_ms,relationship_delta,project_progress_delta,consequence_label,resident_response_marker,consequence_visible,bounded_consequence,no_permanent_damage
242,14,riverbend,Ari,interrupt_queue,0.9,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
243,14,roofward,Sera,consent_dialogue,0.67,0.678,364,0.006,0.0,claim understood,looks toward avatar,True,True,True
244,14,archive,Nia,step_back,0.518,0.512,295,0.006,0.0,claim understood,looks toward avatar,True,True,True
245,14,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
246,14,orchard,Ivo,ask_about_tool,0.678,0.686,368,0.0,0.0,claim understood,looks toward avatar,True,True,True
247,14,repair_ring,Pax,touch_claimed_tool,0.551,0.557,313,0.003,0.0,boundary respected,looks toward avatar,True,True,True
248,14,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
249,14,roofward,Sera,ask_about_tool,0.678,0.686,368,0.006,0.0,claim understood,looks toward avatar,True,True,True
250,14,archive,Nia,touch_claimed_tool,0.512,0.518,297,0.003,0.0,boundary respected,looks toward avatar,True,True,True
251,14,signal,Ren,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
252,15,repair_ring,Pax,touch_claimed_tool,0.557,0.602,332,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
253,15,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
254,15,roofward,Sera,ask_about_tool,0.686,0.694,371,0.0,0.0,claim understood,looks toward avatar,True,True,True
255,15,archive,Nia,touch_claimed_tool,0.518,0.524,300,0.003,0.0,boundary respected,looks toward avatar,True,True,True
256,15,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
257,15,orchard,Ivo,consent_dialogue,0.686,0.694,371,0.0,0.0,claim understood,looks toward avatar,True,True,True
258,15,repair_ring,Pax,step_back,0.602,0.596,330,0.006,0.0,claim understood,looks toward avatar,True,True,True
259,15,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
260,15,roofward,Sera,consent_dialogue,0.694,0.702,374,0.0,0.0,claim understood,looks toward avatar,True,True,True
261,15,archive,Nia,step_back,0.524,0.518,297,0.006,0.0,claim understood,looks toward avatar,True,True,True
262,15,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
263,15,orchard,Ivo,ask_about_tool,0.694,0.702,374,0.0,0.0,claim understood,looks toward avatar,True,True,True
264,15,repair_ring,Pax,touch_claimed_tool,0.596,0.641,349,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
265,15,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
266,15,roofward,Sera,ask_about_tool,0.702,0.71,378,0.0,0.0,claim understood,looks toward avatar,True,True,True
267,15,archive,Nia,touch_claimed_tool,0.518,0.524,300,0.003,0.0,boundary respected,looks toward avatar,True,True,True
268,15,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
269,15,orchard,Ivo,consent_dialogue,0.702,0.71,378,0.0,0.0,claim understood,looks toward avatar,True,True,True
270,16,riverbend,Ari,approach,0.894,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
271,16,roofward,Sera,ask_about_tool,0.71,0.718,381,0.0,0.0,claim understood,looks toward avatar,True,True,True
272,16,archive,Nia,touch_claimed_tool,0.524,0.569,318,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
273,16,signal,Ren,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
274,16,orchard,Ivo,consent_dialogue,0.71,0.718,381,0.0,0.0,claim understood,looks toward avatar,True,True,True
275,16,repair_ring,Pax,step_back,0.641,0.635,346,0.006,0.0,claim understood,looks toward avatar,True,True,True
276,16,riverbend,Ari,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
277,16,roofward,Sera,consent_dialogue,0.718,0.726,384,0.0,0.0,claim understood,looks toward avatar,True,True,True
278,16,archive,Nia,step_back,0.569,0.563,316,0.006,0.0,claim understood,looks toward avatar,True,True,True
279,16,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
280,16,orchard,Ivo,ask_about_tool,0.718,0.726,384,0.0,0.0,claim understood,looks toward avatar,True,True,True
281,16,repair_ring,Pax,touch_claimed_tool,0.635,0.641,349,0.003,0.0,boundary respected,looks toward avatar,True,True,True
282,16,riverbend,Ari,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
283,16,roofward,Sera,ask_about_tool,0.726,0.734,388,0.0,0.0,claim understood,looks toward avatar,True,True,True
284,16,archive,Nia,touch_claimed_tool,0.563,0.608,335,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
285,16,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
286,16,orchard,Ivo,consent_dialogue,0.726,0.734,388,0.0,0.0,claim understood,looks toward avatar,True,True,True
287,16,repair_ring,Pax,step_back,0.641,0.635,346,0.006,0.0,claim understood,looks toward avatar,True,True,True
288,17,roofward,Sera,ask_about_tool,0.734,0.742,391,0.0,0.0,claim understood,looks toward avatar,True,True,True
289,17,archive,Nia,touch_claimed_tool,0.608,0.614,337,0.003,0.0,boundary respected,looks toward avatar,True,True,True
290,17,signal,Ren,interrupt_queue,0.886,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
291,17,orchard,Ivo,consent_dialogue,0.734,0.742,391,0.0,0.0,claim understood,looks toward avatar,True,True,True
292,17,repair_ring,Pax,step_back,0.635,0.629,344,0.006,0.0,claim understood,looks toward avatar,True,True,True
293,17,riverbend,Ari,interrupt_queue,0.892,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
294,17,roofward,Sera,consent_dialogue,0.742,0.75,395,0.0,0.0,claim understood,looks toward avatar,True,True,True
295,17,archive,Nia,step_back,0.614,0.608,335,0.006,0.0,claim understood,looks toward avatar,True,True,True
296,17,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
297,17,orchard,Ivo,ask_about_tool,0.742,0.75,395,0.0,0.0,claim understood,looks toward avatar,True,True,True
298,17,repair_ring,Pax,touch_claimed_tool,0.629,0.635,346,0.003,0.0,boundary respected,looks toward avatar,True,True,True
299,17,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
300,17,roofward,Sera,ask_about_tool,0.75,0.758,398,0.0,0.0,claim understood,looks toward avatar,True,True,True
301,17,archive,Nia,touch_claimed_tool,0.608,0.614,337,0.003,0.0,boundary respected,looks toward avatar,True,True,True
302,17,signal,Ren,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
303,17,orchard,Ivo,consent_dialogue,0.75,0.758,398,0.0,0.0,claim understood,looks toward avatar,True,True,True
304,17,repair_ring,Pax,step_back,0.635,0.629,344,0.006,0.0,claim understood,looks toward avatar,True,True,True
305,17,riverbend,Ari,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
306,18,archive,Nia,touch_claimed_tool,0.614,0.62,340,0.003,0.0,boundary respected,looks toward avatar,True,True,True
307,18,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
308,18,orchard,Ivo,consent_dialogue,0.758,0.766,401,0.0,0.0,claim understood,looks toward avatar,True,True,True
309,18,repair_ring,Pax,step_back,0.629,0.623,341,0.006,0.0,claim understood,looks toward avatar,True,True,True
310,18,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
311,18,roofward,Sera,consent_dialogue,0.758,0.766,401,0.0,0.0,claim understood,looks toward avatar,True,True,True
312,18,archive,Nia,step_back,0.62,0.614,337,0.006,0.0,claim understood,looks toward avatar,True,True,True
313,18,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
314,18,orchard,Ivo,ask_about_tool,0.766,0.774,405,0.0,0.0,claim understood,looks toward avatar,True,True,True
315,18,repair_ring,Pax,touch_claimed_tool,0.623,0.629,344,0.003,0.0,boundary respected,looks toward avatar,True,True,True
316,18,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
317,18,roofward,Sera,ask_about_tool,0.766,0.774,405,0.0,0.0,claim understood,looks toward avatar,True,True,True
318,18,archive,Nia,touch_claimed_tool,0.614,0.62,340,0.003,0.0,boundary respected,looks toward avatar,True,True,True
319,18,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
320,18,orchard,Ivo,consent_dialogue,0.774,0.782,408,0.0,0.0,claim understood,looks toward avatar,True,True,True
321,18,repair_ring,Pax,step_back,0.629,0.623,341,0.006,0.0,claim understood,looks toward avatar,True,True,True
322,18,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
323,18,roofward,Sera,consent_dialogue,0.774,0.782,408,0.0,0.0,claim understood,looks toward avatar,True,True,True
324,19,signal,Ren,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
325,19,orchard,Ivo,consent_dialogue,0.782,0.79,411,0.0,0.0,claim understood,looks toward avatar,True,True,True
326,19,repair_ring,Pax,step_back,0.623,0.617,339,0.006,0.0,claim understood,looks toward avatar,True,True,True
327,19,riverbend,Ari,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
328,19,roofward,Sera,consent_dialogue,0.782,0.79,411,0.0,0.0,claim understood,looks toward avatar,True,True,True
329,19,archive,Nia,step_back,0.62,0.614,337,0.006,0.0,claim understood,looks toward avatar,True,True,True
330,19,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
331,19,orchard,Ivo,ask_about_tool,0.79,0.798,415,0.0,0.0,claim understood,looks toward avatar,True,True,True
332,19,repair_ring,Pax,touch_claimed_tool,0.617,0.662,358,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
333,19,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
334,19,roofward,Sera,ask_about_tool,0.79,0.798,415,0.0,0.0,claim understood,looks toward avatar,True,True,True
335,19,archive,Nia,touch_claimed_tool,0.614,0.62,340,0.003,0.0,boundary respected,looks toward avatar,True,True,True
336,19,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
337,19,orchard,Ivo,consent_dialogue,0.798,0.806,418,0.0,0.0,claim understood,looks toward avatar,True,True,True
338,19,repair_ring,Pax,step_back,0.662,0.656,355,0.006,0.0,claim understood,looks toward avatar,True,True,True
339,19,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
340,19,roofward,Sera,consent_dialogue,0.798,0.806,418,0.0,0.0,claim understood,looks toward avatar,True,True,True
341,19,archive,Nia,step_back,0.62,0.614,337,0.006,0.0,claim understood,looks toward avatar,True,True,True
342,20,orchard,Ivo,consent_dialogue,0.806,0.814,421,0.0,0.0,claim understood,looks toward avatar,True,True,True
343,20,repair_ring,Pax,step_back,0.656,0.65,353,0.006,0.0,claim understood,looks toward avatar,True,True,True
344,20,riverbend,Ari,interrupt_queue,0.886,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
345,20,roofward,Sera,consent_dialogue,0.806,0.814,421,0.0,0.0,claim understood,looks toward avatar,True,True,True
346,20,archive,Nia,step_back,0.614,0.608,335,0.006,0.0,claim understood,looks toward avatar,True,True,True
347,20,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
348,20,orchard,Ivo,ask_about_tool,0.814,0.822,425,0.0,0.0,claim understood,looks toward avatar,True,True,True
349,20,repair_ring,Pax,touch_claimed_tool,0.65,0.656,355,0.003,0.0,boundary respected,looks toward avatar,True,True,True
350,20,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
351,20,roofward,Sera,ask_about_tool,0.814,0.822,425,0.0,0.0,claim understood,looks toward avatar,True,True,True
352,20,archive,Nia,touch_claimed_tool,0.608,0.653,354,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
353,20,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
354,20,orchard,Ivo,consent_dialogue,0.822,0.83,428,0.0,0.0,claim understood,looks toward avatar,True,True,True
355,20,repair_ring,Pax,step_back,0.656,0.65,353,0.006,0.0,claim understood,looks toward avatar,True,True,True
356,20,riverbend,Ari,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
357,20,roofward,Sera,consent_dialogue,0.822,0.83,428,0.0,0.0,claim understood,looks toward avatar,True,True,True
358,20,archive,Nia,step_back,0.653,0.647,351,0.006,0.0,claim understood,looks toward avatar,True,True,True
359,20,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
360,21,repair_ring,Pax,step_back,0.65,0.644,350,0.006,0.0,claim understood,looks toward avatar,True,True,True
361,21,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
362,21,roofward,Sera,consent_dialogue,0.83,0.838,431,0.0,0.0,claim understood,looks toward avatar,True,True,True
363,21,archive,Nia,step_back,0.647,0.641,349,0.006,0.0,claim understood,looks toward avatar,True,True,True
364,21,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
365,21,orchard,Ivo,ask_about_tool,0.83,0.838,431,0.0,0.0,claim understood,looks toward avatar,True,True,True
366,21,repair_ring,Pax,touch_claimed_tool,0.644,0.65,353,0.003,0.0,boundary respected,looks toward avatar,True,True,True
367,21,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
368,21,roofward,Sera,ask_about_tool,0.838,0.846,435,0.0,0.0,claim understood,looks toward avatar,True,True,True
369,21,archive,Nia,touch_claimed_tool,0.641,0.647,351,0.003,0.0,boundary respected,looks toward avatar,True,True,True
370,21,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
371,21,orchard,Ivo,consent_dialogue,0.838,0.846,435,0.0,0.0,claim understood,looks toward avatar,True,True,True
372,21,repair_ring,Pax,step_back,0.65,0.644,350,0.006,0.0,claim understood,looks toward avatar,True,True,True
373,21,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
374,21,roofward,Sera,consent_dialogue,0.846,0.854,438,0.0,0.0,claim understood,looks toward avatar,True,True,True
375,21,archive,Nia,step_back,0.647,0.641,349,0.006,0.0,claim understood,looks toward avatar,True,True,True
376,21,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
377,21,orchard,Ivo,ask_about_tool,0.846,0.854,438,0.0,0.0,claim understood,looks toward avatar,True,True,True
378,22,riverbend,Ari,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
379,22,roofward,Sera,consent_dialogue,0.854,0.862,442,0.0,0.0,claim understood,looks toward avatar,True,True,True
380,22,archive,Nia,step_back,0.641,0.635,346,0.006,0.0,claim understood,looks toward avatar,True,True,True
381,22,signal,Ren,approach,0.894,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
382,22,orchard,Ivo,ask_about_tool,0.854,0.862,442,0.0,0.0,claim understood,looks toward avatar,True,True,True
383,22,repair_ring,Pax,touch_claimed_tool,0.644,0.65,353,0.003,0.0,boundary respected,looks toward avatar,True,True,True
384,22,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
385,22,roofward,Sera,ask_about_tool,0.862,0.87,445,0.0,0.0,claim understood,looks toward avatar,True,True,True
386,22,archive,Nia,touch_claimed_tool,0.635,0.641,349,0.003,0.0,boundary respected,looks toward avatar,True,True,True
387,22,signal,Ren,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
388,22,orchard,Ivo,consent_dialogue,0.862,0.87,445,0.0,0.0,claim understood,looks toward avatar,True,True,True
389,22,repair_ring,Pax,step_back,0.65,0.644,350,0.006,0.0,claim understood,looks toward avatar,True,True,True
390,22,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
391,22,roofward,Sera,consent_dialogue,0.87,0.878,448,0.0,0.0,claim understood,looks toward avatar,True,True,True
392,22,archive,Nia,step_back,0.641,0.635,346,0.006,0.0,claim understood,looks toward avatar,True,True,True
393,22,signal,Ren,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
394,22,orchard,Ivo,ask_about_tool,0.87,0.878,448,0.0,0.0,claim understood,looks toward avatar,True,True,True
