tick_id,day,session_id,settlement_id,playable_task_panel,pathing_panel,tool_pickup_panel,inventory_delta_panel,failure_recovery_panel,phrase_session_panel,reload_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
196,11,session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-002,ssrm.v55.glass_harbor.replay
197,11,session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-002,ssrm.v55.cinder_garden.replay
198,12,session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-002,ssrm.v55.orchid_engine.replay
199,12,session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-002,ssrm.v55.moss_ward.replay
200,12,session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-002,ssrm.v55.glass_harbor.replay
201,12,session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-002,ssrm.v55.cinder_garden.replay
202,12,session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-002,ssrm.v55.lichen_bridge.replay
203,12,session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-002,ssrm.v55.orchid_engine.replay
204,12,session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-002,ssrm.v55.moss_ward.replay
205,12,session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-002,ssrm.v55.glass_harbor.replay
206,12,session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-002,ssrm.v55.cinder_garden.replay
207,12,session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-002,ssrm.v55.lichen_bridge.replay
208,12,session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-002,ssrm.v55.orchid_engine.replay
209,12,session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-002,ssrm.v55.moss_ward.replay
210,12,session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-002,ssrm.v55.glass_harbor.replay
211,12,session-002,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-002,ssrm.v55.cinder_garden.replay
212,12,session-002,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-002,ssrm.v55.lichen_bridge.replay
213,12,session-002,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-002,ssrm.v55.orchid_engine.replay
214,12,session-002,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-002,ssrm.v55.moss_ward.replay
215,12,session-002,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-002,ssrm.v55.glass_harbor.replay
216,13,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
217,13,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
218,13,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
219,13,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
220,13,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
221,13,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
222,13,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
223,13,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
224,13,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
225,13,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
226,13,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
227,13,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
228,13,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
229,13,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
230,13,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
231,13,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
232,13,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
233,13,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
234,14,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
235,14,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
236,14,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
237,14,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
238,14,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
239,14,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
240,14,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
241,14,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
242,14,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
243,14,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
244,14,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
245,14,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
246,14,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
247,14,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
248,14,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
249,14,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
250,14,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
251,14,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
252,15,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
253,15,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
254,15,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
255,15,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
256,15,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
257,15,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
258,15,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
259,15,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
260,15,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
261,15,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
262,15,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
263,15,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
264,15,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
265,15,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
266,15,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
267,15,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
268,15,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
269,15,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
270,16,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
271,16,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
272,16,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
273,16,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
274,16,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
275,16,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
276,16,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
277,16,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
278,16,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
279,16,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
280,16,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
281,16,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
282,16,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
283,16,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
284,16,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
285,16,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
286,16,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
287,16,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
288,17,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
289,17,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
290,17,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
291,17,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
292,17,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
293,17,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
294,17,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
295,17,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
296,17,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
297,17,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
298,17,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
299,17,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
300,17,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
301,17,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
302,17,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
303,17,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
304,17,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
305,17,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
306,18,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
307,18,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
308,18,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
309,18,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
310,18,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
311,18,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
312,18,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
313,18,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
314,18,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
315,18,session-003,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-003,ssrm.v55.cinder_garden.replay
316,18,session-003,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-003,ssrm.v55.lichen_bridge.replay
317,18,session-003,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-003,ssrm.v55.orchid_engine.replay
318,18,session-003,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-003,ssrm.v55.moss_ward.replay
319,18,session-003,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-003,ssrm.v55.glass_harbor.replay
