tick_id,day,tick,season,source_region,destination_region,resource,source_stock_before,requested,delivered,source_stock_after,destination_stock_after,route_blocked,visible_delivery_ledger
789,50,5,winter_cold,archive_quarter,signal_ridge,paper,0.2891,0.33,0.0,0.2891,23.2315,False,archive_quarter->signal_ridge:paper:0.00
790,50,6,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.43,0.0,0.092,26.1134,False,signal_ridge->orchard_fen:planks:0.00
791,50,7,winter_cold,orchard_fen,riverbend,seeds,0.14558,0.33,0.0,0.14558,22.68744,False,orchard_fen->riverbend:seeds:0.00
792,50,8,winter_cold,riverbend,roofward,planks,0.38088,0.38,0.3344,0.04648,23.4184,False,riverbend->roofward:planks:0.33
793,50,9,winter_cold,roofward,archive_quarter,thread,1.746,0.28,0.2464,1.4996,24.7649,False,roofward->archive_quarter:thread:0.25
794,50,10,winter_cold,archive_quarter,signal_ridge,paper,0.41502,0.38,0.3344,0.08062,23.5659,False,archive_quarter->signal_ridge:paper:0.33
795,50,11,winter_cold,signal_ridge,orchard_fen,oil,0.15148,0.28,0.0,0.15148,9.77594,False,signal_ridge->orchard_fen:oil:0.00
796,50,12,winter_cold,orchard_fen,riverbend,oil,9.77594,0.38,0.3344,9.44154,35.8763,False,orchard_fen->riverbend:oil:0.33
797,50,13,winter_cold,riverbend,roofward,planks,0.17368,0.43,0.0,0.17368,23.4184,False,riverbend->roofward:planks:0.00
798,50,14,winter_cold,roofward,archive_quarter,herbs,0.33944,0.33,0.2904,0.04904,23.8589,False,roofward->archive_quarter:herbs:0.29
799,50,15,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.43,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
800,51,0,winter_cold,signal_ridge,riverbend,oil,0.1828,0.38,0.0,0.07848,35.98062,False,signal_ridge->riverbend:oil:0.00
801,51,1,winter_cold,orchard_fen,roofward,seeds,0.30538,0.28,0.2464,0.05898,26.30774,False,orchard_fen->roofward:seeds:0.25
802,51,2,winter_cold,riverbend,archive_quarter,planks,0.20548,0.33,0.0,0.20548,16.7506,False,riverbend->archive_quarter:planks:0.00
803,51,3,winter_cold,roofward,signal_ridge,wire,0.23,0.43,0.0,0.23,19.904,False,roofward->signal_ridge:wire:0.00
804,51,4,winter_cold,archive_quarter,orchard_fen,paper,0.14338,0.33,0.0,0.14338,26.7464,False,archive_quarter->orchard_fen:paper:0.00
805,51,5,winter_cold,signal_ridge,riverbend,oil,0.20376,0.43,0.0,0.09944,36.08494,False,signal_ridge->riverbend:oil:0.00
806,51,6,winter_cold,orchard_fen,roofward,water,0.0461,0.33,0.0,0.0461,25.8978,False,orchard_fen->roofward:water:0.00
807,51,7,winter_cold,riverbend,archive_quarter,planks,0.23728,0.38,0.0,0.23728,16.7506,False,riverbend->archive_quarter:planks:0.00
808,51,8,winter_cold,roofward,signal_ridge,herbs,0.11232,0.28,0.0,0.11232,26.8389,False,roofward->signal_ridge:herbs:0.00
809,51,9,winter_cold,archive_quarter,orchard_fen,planks,16.7506,0.38,0.3344,16.4162,26.4478,False,archive_quarter->orchard_fen:planks:0.33
810,51,10,winter_cold,signal_ridge,riverbend,oil,0.22472,0.28,0.0,0.1204,36.18926,False,signal_ridge->riverbend:oil:0.00
811,51,11,winter_cold,orchard_fen,roofward,seeds,0.1229,0.38,0.0,0.1229,26.30774,False,orchard_fen->roofward:seeds:0.00
812,51,12,winter_cold,riverbend,archive_quarter,thread,0.0355,0.43,0.0,0.0355,24.7649,False,riverbend->archive_quarter:thread:0.00
813,51,13,winter_cold,roofward,signal_ridge,herbs,0.23888,0.33,0.0,0.23888,26.8389,False,roofward->signal_ridge:herbs:0.00
814,51,14,winter_cold,archive_quarter,orchard_fen,paper,0.20594,0.43,0.0,0.20594,26.7464,False,archive_quarter->orchard_fen:paper:0.00
815,51,15,winter_cold,signal_ridge,riverbend,oil,0.15172,0.33,0.0,0.0474,36.29358,False,signal_ridge->riverbend:oil:0.00
816,52,0,winter_cold,orchard_fen,riverbend,oil,9.54522,0.28,0.2464,9.19706,36.53998,False,orchard_fen->riverbend:oil:0.25
817,52,1,winter_cold,riverbend,roofward,planks,0.39628,0.33,0.2904,0.10588,23.7088,False,riverbend->roofward:planks:0.29
818,52,2,winter_cold,roofward,archive_quarter,herbs,0.27052,0.43,0.0,0.27052,23.8589,False,roofward->archive_quarter:herbs:0.00
819,52,3,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.33,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
820,52,4,winter_cold,signal_ridge,orchard_fen,oil,0.07852,0.43,0.0,0.07852,9.19706,False,signal_ridge->orchard_fen:oil:0.00
821,52,5,winter_cold,orchard_fen,riverbend,seeds,0.2827,0.33,0.0,0.2827,22.68744,False,orchard_fen->riverbend:seeds:0.00
822,52,6,winter_cold,riverbend,roofward,water,1.3561,0.38,0.3344,1.0217,26.2322,False,riverbend->roofward:water:0.33
823,52,7,winter_cold,roofward,archive_quarter,herbs,0.30216,0.28,0.2464,0.05576,24.1053,False,roofward->archive_quarter:herbs:0.25
824,52,8,winter_cold,archive_quarter,signal_ridge,paper,0.2689,0.38,0.0,0.2689,23.5659,False,archive_quarter->signal_ridge:paper:0.00
825,52,9,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.28,0.0,0.092,26.4478,False,signal_ridge->orchard_fen:planks:0.00
826,52,10,winter_cold,orchard_fen,riverbend,seeds,0.41054,0.38,0.3344,0.07614,23.02184,False,orchard_fen->riverbend:seeds:0.33
827,52,11,winter_cold,riverbend,roofward,planks,0.16948,0.43,0.0,0.16948,23.7088,False,riverbend->roofward:planks:0.00
828,52,12,winter_cold,roofward,archive_quarter,thread,1.4996,0.33,0.2904,1.2092,25.0553,False,roofward->archive_quarter:thread:0.29
829,52,13,winter_cold,archive_quarter,signal_ridge,paper,0.39482,0.43,0.0,0.39482,23.5659,False,archive_quarter->signal_ridge:paper:0.00
830,52,14,winter_cold,signal_ridge,orchard_fen,oil,0.14076,0.33,0.0,0.14076,8.99354,False,signal_ridge->orchard_fen:oil:0.00
831,52,15,winter_cold,orchard_fen,riverbend,oil,8.99354,0.43,0.3784,8.51338,36.91838,False,orchard_fen->riverbend:oil:0.38
832,53,0,winter_cold,riverbend,archive_quarter,thread,0.0355,0.33,0.0,0.0355,25.0553,False,riverbend->archive_quarter:thread:0.00
833,53,1,winter_cold,roofward,signal_ridge,herbs,0.21396,0.43,0.0,0.21396,26.8389,False,roofward->signal_ridge:herbs:0.00
834,53,2,winter_cold,archive_quarter,orchard_fen,paper,0.4263,0.33,0.2904,0.1359,27.0368,False,archive_quarter->orchard_fen:paper:0.29
835,53,3,winter_cold,signal_ridge,riverbend,oil,0.17208,0.43,0.0,0.17208,36.81598,False,signal_ridge->riverbend:oil:0.00
836,53,4,winter_cold,orchard_fen,roofward,seeds,0.13986,0.33,0.0,0.13986,26.30774,False,orchard_fen->roofward:seeds:0.00
837,53,5,winter_cold,riverbend,archive_quarter,planks,0.32848,0.38,0.0,0.32848,16.4162,False,riverbend->archive_quarter:planks:0.00
838,53,6,winter_cold,roofward,signal_ridge,wire,0.23,0.28,0.0,0.23,19.904,False,roofward->signal_ridge:wire:0.00
839,53,7,winter_cold,archive_quarter,orchard_fen,paper,0.16738,0.38,0.0,0.16738,27.0368,False,archive_quarter->orchard_fen:paper:0.00
840,53,8,winter_cold,signal_ridge,riverbend,oil,0.2034,0.28,0.0,0.2034,36.71358,False,signal_ridge->riverbend:oil:0.00
841,53,9,winter_cold,orchard_fen,roofward,water,0.0461,0.38,0.0,0.0461,26.2322,False,orchard_fen->roofward:water:0.00
842,53,10,winter_cold,riverbend,archive_quarter,planks,0.45568,0.43,0.3784,0.07728,16.7946,False,riverbend->archive_quarter:planks:0.38
843,53,11,winter_cold,roofward,signal_ridge,herbs,0.27724,0.33,0.0,0.27724,26.8389,False,roofward->signal_ridge:herbs:0.00
844,53,12,winter_cold,archive_quarter,orchard_fen,planks,16.7946,0.43,0.3784,16.4162,26.8262,False,archive_quarter->orchard_fen:planks:0.38
845,53,13,winter_cold,signal_ridge,riverbend,oil,0.32868,0.33,0.0,0.32868,36.61118,False,signal_ridge->riverbend:oil:0.00
846,53,14,winter_cold,orchard_fen,roofward,seeds,0.20338,0.43,0.0,0.20338,26.30774,False,orchard_fen->roofward:seeds:0.00
847,53,15,winter_cold,riverbend,archive_quarter,thread,0.0355,0.28,0.0,0.0355,25.0553,False,riverbend->archive_quarter:thread:0.00
848,54,0,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.28,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
849,54,1,winter_cold,signal_ridge,orchard_fen,oil,0.4546,0.38,0.3344,0.1202,8.95082,False,signal_ridge->orchard_fen:oil:0.33
850,54,2,winter_cold,orchard_fen,riverbend,seeds,0.2347,0.28,0.0,0.2347,23.02184,False,orchard_fen->riverbend:seeds:0.00
851,54,3,winter_cold,riverbend,roofward,water,1.0217,0.33,0.2904,0.7313,26.5226,False,riverbend->roofward:water:0.29
852,54,4,winter_cold,roofward,archive_quarter,herbs,0.30884,0.43,0.0,0.30884,24.1053,False,roofward->archive_quarter:herbs:0.00
853,54,5,winter_cold,archive_quarter,signal_ridge,paper,0.35706,0.33,0.2904,0.06666,23.8563,False,archive_quarter->signal_ridge:paper:0.29
854,54,6,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.43,0.0,0.092,26.8262,False,signal_ridge->orchard_fen:planks:0.00
855,54,7,winter_cold,orchard_fen,riverbend,seeds,0.26602,0.33,0.0,0.26602,23.02184,False,orchard_fen->riverbend:seeds:0.00
856,54,8,winter_cold,riverbend,roofward,planks,0.173,0.38,0.0,0.173,23.7088,False,riverbend->roofward:planks:0.00
857,54,9,winter_cold,roofward,archive_quarter,thread,1.2092,0.28,0.2464,0.9628,25.3017,False,roofward->archive_quarter:thread:0.25
858,54,10,winter_cold,archive_quarter,signal_ridge,paper,0.19322,0.38,0.0,0.19322,23.8563,False,archive_quarter->signal_ridge:paper:0.00
859,54,11,winter_cold,signal_ridge,orchard_fen,oil,0.18316,0.28,0.0,0.18316,9.1569,False,signal_ridge->orchard_fen:oil:0.00
860,54,12,winter_cold,orchard_fen,riverbend,oil,9.1569,0.38,0.3344,8.8225,36.84318,False,orchard_fen->riverbend:oil:0.33
861,54,13,winter_cold,riverbend,roofward,planks,0.30084,0.43,0.0,0.30084,23.7088,False,riverbend->roofward:planks:0.00
862,54,14,winter_cold,roofward,archive_quarter,herbs,0.37204,0.33,0.2904,0.08164,24.3957,False,roofward->archive_quarter:herbs:0.29
863,54,15,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.43,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
864,55,0,winter_cold,signal_ridge,riverbend,oil,0.21464,0.38,0.0,0.11096,36.94686,False,signal_ridge->riverbend:oil:0.00
865,55,1,winter_cold,orchard_fen,roofward,seeds,0.42262,0.28,0.2464,0.17622,26.55414,False,orchard_fen->roofward:seeds:0.25
866,55,2,winter_cold,riverbend,archive_quarter,planks,0.3328,0.33,0.2904,0.0424,16.7066,False,riverbend->archive_quarter:planks:0.29
867,55,3,winter_cold,roofward,signal_ridge,wire,0.23,0.43,0.0,0.23,19.904,False,roofward->signal_ridge:wire:0.00
868,55,4,winter_cold,archive_quarter,orchard_fen,paper,0.2563,0.33,0.0,0.2563,27.0368,False,archive_quarter->orchard_fen:paper:0.00
869,55,5,winter_cold,signal_ridge,riverbend,oil,0.23688,0.43,0.0,0.1332,37.05054,False,signal_ridge->riverbend:oil:0.00
870,55,6,winter_cold,orchard_fen,roofward,water,0.0461,0.33,0.0,0.0461,26.5226,False,orchard_fen->roofward:water:0.00
871,55,7,winter_cold,riverbend,archive_quarter,planks,0.07436,0.38,0.0,0.07436,16.7066,False,riverbend->archive_quarter:planks:0.00
872,55,8,winter_cold,roofward,signal_ridge,herbs,0.14524,0.28,0.0,0.14524,26.8389,False,roofward->signal_ridge:herbs:0.00
873,55,9,winter_cold,archive_quarter,orchard_fen,planks,16.7066,0.38,0.3344,16.3722,27.1606,False,archive_quarter->orchard_fen:planks:0.33
874,55,10,winter_cold,signal_ridge,riverbend,oil,0.25912,0.28,0.0,0.15544,37.15422,False,signal_ridge->riverbend:oil:0.00
875,55,11,winter_cold,orchard_fen,roofward,seeds,0.23886,0.38,0.0,0.23886,26.55414,False,orchard_fen->roofward:seeds:0.00
876,55,12,winter_cold,riverbend,archive_quarter,thread,0.0355,0.43,0.0,0.0355,25.3017,False,riverbend->archive_quarter:thread:0.00
877,55,13,winter_cold,roofward,signal_ridge,herbs,0.27244,0.33,0.0,0.27244,26.8389,False,roofward->signal_ridge:herbs:0.00
878,55,14,winter_cold,archive_quarter,orchard_fen,paper,0.31918,0.43,0.0,0.31918,27.0368,False,archive_quarter->orchard_fen:paper:0.00
879,55,15,winter_cold,signal_ridge,riverbend,oil,0.18692,0.33,0.0,0.08324,37.2579,False,signal_ridge->riverbend:oil:0.00
880,56,0,winter_cold,orchard_fen,riverbend,oil,8.92554,0.28,0.2464,8.57482,37.5043,False,orchard_fen->riverbend:oil:0.25
881,56,1,winter_cold,riverbend,roofward,planks,0.23416,0.33,0.0,0.23416,23.7088,False,riverbend->roofward:planks:0.00
882,56,2,winter_cold,roofward,archive_quarter,herbs,0.30424,0.43,0.0,0.30424,24.3957,False,roofward->archive_quarter:herbs:0.00
883,56,3,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.33,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
884,56,4,winter_cold,signal_ridge,orchard_fen,oil,0.11452,0.43,0.0,0.11452,8.57482,False,signal_ridge->orchard_fen:oil:0.00
885,56,5,winter_cold,orchard_fen,riverbend,seeds,0.39546,0.33,0.2904,0.10506,23.31224,False,orchard_fen->riverbend:seeds:0.29
886,56,6,winter_cold,riverbend,roofward,water,0.7313,0.38,0.3344,0.3969,26.857,False,riverbend->roofward:water:0.33
887,56,7,winter_cold,roofward,archive_quarter,herbs,0.33604,0.28,0.2464,0.08964,24.6421,False,roofward->archive_quarter:herbs:0.25
888,56,8,winter_cold,archive_quarter,signal_ridge,paper,0.38246,0.38,0.3344,0.04806,24.1907,False,archive_quarter->signal_ridge:paper:0.33
889,56,9,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.28,0.0,0.092,27.1606,False,signal_ridge->orchard_fen:planks:0.00
890,56,10,winter_cold,orchard_fen,riverbend,seeds,0.23034,0.38,0.0,0.23034,23.31224,False,orchard_fen->riverbend:seeds:0.00
891,56,11,winter_cold,riverbend,roofward,planks,0.29808,0.43,0.0,0.29808,23.7088,False,riverbend->roofward:planks:0.00
892,56,12,winter_cold,roofward,archive_quarter,thread,0.9628,0.33,0.2904,0.6724,25.5921,False,roofward->archive_quarter:thread:0.29
893,56,13,winter_cold,archive_quarter,signal_ridge,paper,0.17462,0.43,0.0,0.17462,24.1907,False,archive_quarter->signal_ridge:paper:0.00
894,56,14,winter_cold,signal_ridge,orchard_fen,oil,0.17708,0.33,0.0,0.17708,8.36618,False,signal_ridge->orchard_fen:oil:0.00
895,56,15,winter_cold,orchard_fen,riverbend,oil,8.36618,0.43,0.3784,7.88346,37.8827,False,orchard_fen->riverbend:oil:0.38
896,57,0,winter_cold,riverbend,archive_quarter,thread,0.0355,0.33,0.0,0.0355,25.5921,False,riverbend->archive_quarter:thread:0.00
897,57,1,winter_cold,roofward,signal_ridge,herbs,0.24864,0.43,0.0,0.24864,26.8389,False,roofward->signal_ridge:herbs:0.00
898,57,2,winter_cold,archive_quarter,orchard_fen,paper,0.20626,0.33,0.0,0.20626,27.0368,False,archive_quarter->orchard_fen:paper:0.00
899,57,3,winter_cold,signal_ridge,riverbend,oil,0.20856,0.43,0.0,0.20856,37.78094,False,signal_ridge->riverbend:oil:0.00
900,57,4,winter_cold,orchard_fen,roofward,seeds,0.29278,0.33,0.0,0.29278,26.55414,False,orchard_fen->roofward:seeds:0.00
901,57,5,winter_cold,riverbend,archive_quarter,planks,0.45788,0.38,0.3344,0.12348,16.7066,False,riverbend->archive_quarter:planks:0.33
902,57,6,winter_cold,roofward,signal_ridge,wire,0.23,0.28,0.0,0.23,19.904,False,roofward->signal_ridge:wire:0.00
903,57,7,winter_cold,archive_quarter,orchard_fen,paper,0.2379,0.38,0.0,0.2379,27.0368,False,archive_quarter->orchard_fen:paper:0.00
904,57,8,winter_cold,signal_ridge,riverbend,oil,0.24004,0.28,0.0,0.24004,37.67918,False,signal_ridge->riverbend:oil:0.00
905,57,9,winter_cold,orchard_fen,roofward,water,0.0461,0.38,0.0,0.0461,26.857,False,orchard_fen->roofward:water:0.00
906,57,10,winter_cold,riverbend,archive_quarter,planks,0.25132,0.43,0.0,0.25132,16.7066,False,riverbend->archive_quarter:planks:0.00
907,57,11,winter_cold,roofward,signal_ridge,herbs,0.31224,0.33,0.0,0.31224,26.8389,False,roofward->signal_ridge:herbs:0.00
908,57,12,winter_cold,archive_quarter,orchard_fen,planks,16.7066,0.43,0.3784,16.3282,27.539,False,archive_quarter->orchard_fen:planks:0.38
909,57,13,winter_cold,signal_ridge,riverbend,oil,0.36596,0.33,0.2904,0.07556,37.86782,False,signal_ridge->riverbend:oil:0.29
910,57,14,winter_cold,orchard_fen,roofward,seeds,0.35502,0.43,0.0,0.35502,26.55414,False,orchard_fen->roofward:seeds:0.00
911,57,15,winter_cold,riverbend,archive_quarter,thread,0.0355,0.28,0.0,0.0355,25.5921,False,riverbend->archive_quarter:thread:0.00
912,58,0,winter_cold,roofward,archive_quarter,thread,0.6724,0.43,0.3784,0.294,25.9705,False,roofward->archive_quarter:thread:0.38
913,58,1,winter_cold,archive_quarter,signal_ridge,paper,0.3961,0.33,0.2904,0.1057,24.4811,False,archive_quarter->signal_ridge:paper:0.29
914,58,2,winter_cold,signal_ridge,orchard_fen,oil,0.20944,0.43,0.0,0.20944,7.88346,False,signal_ridge->orchard_fen:oil:0.00
915,58,3,winter_cold,orchard_fen,riverbend,oil,7.88346,0.33,0.2904,7.59306,38.05646,False,orchard_fen->riverbend:oil:0.29
916,58,4,winter_cold,riverbend,roofward,planks,0.31504,0.38,0.0,0.31504,23.7088,False,riverbend->roofward:planks:0.00
917,58,5,winter_cold,roofward,archive_quarter,herbs,0.47124,0.28,0.2464,0.22484,24.8885,False,roofward->archive_quarter:herbs:0.25
918,58,6,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.38,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
919,58,7,winter_cold,signal_ridge,orchard_fen,oil,0.34332,0.28,0.2464,0.09692,7.83946,False,signal_ridge->orchard_fen:oil:0.25
920,58,8,winter_cold,orchard_fen,riverbend,seeds,0.41766,0.38,0.3344,0.08326,23.64664,False,orchard_fen->riverbend:seeds:0.33
921,58,9,winter_cold,riverbend,roofward,water,0.3969,0.43,0.0,0.3969,26.857,False,riverbend->roofward:water:0.00
922,58,10,winter_cold,roofward,archive_quarter,herbs,0.35204,0.33,0.2904,0.06164,25.1789,False,roofward->archive_quarter:herbs:0.29
923,58,11,winter_cold,archive_quarter,signal_ridge,paper,0.16898,0.43,0.0,0.16898,24.4811,False,archive_quarter->signal_ridge:paper:0.00
924,58,12,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.33,0.0,0.092,27.539,False,signal_ridge->orchard_fen:planks:0.00
925,58,13,winter_cold,orchard_fen,riverbend,seeds,0.20854,0.43,0.0,0.20854,23.64664,False,orchard_fen->riverbend:seeds:0.00
926,58,14,winter_cold,riverbend,roofward,planks,0.37856,0.28,0.2464,0.13216,23.9552,False,riverbend->roofward:planks:0.25
927,58,15,winter_cold,roofward,archive_quarter,thread,0.294,0.38,0.0,0.294,25.9705,False,roofward->archive_quarter:thread:0.00
928,59,0,winter_cold,archive_quarter,orchard_fen,planks,16.3282,0.33,0.2904,16.0378,27.8294,False,archive_quarter->orchard_fen:planks:0.29
929,59,1,winter_cold,signal_ridge,riverbend,oil,0.45912,0.43,0.3784,0.08072,38.43486,False,signal_ridge->riverbend:oil:0.38
930,59,2,winter_cold,orchard_fen,roofward,seeds,0.23986,0.33,0.0,0.23986,26.55414,False,orchard_fen->roofward:seeds:0.00
931,59,3,winter_cold,riverbend,archive_quarter,thread,0.0355,0.38,0.0,0.0355,25.9705,False,riverbend->archive_quarter:thread:0.00
932,59,4,winter_cold,roofward,signal_ridge,herbs,0.12504,0.28,0.0,0.12504,26.8389,False,roofward->signal_ridge:herbs:0.00
933,59,5,winter_cold,archive_quarter,orchard_fen,paper,0.32718,0.38,0.0,0.32718,27.0368,False,archive_quarter->orchard_fen:paper:0.00
934,59,6,winter_cold,signal_ridge,riverbend,oil,0.1122,0.28,0.0,0.1122,38.43486,True,signal_ridge->riverbend:oil:0.00
935,59,7,winter_cold,orchard_fen,roofward,seeds,0.27118,0.38,0.0,0.27118,26.55414,False,orchard_fen->roofward:seeds:0.00
936,59,8,winter_cold,riverbend,archive_quarter,planks,0.19608,0.43,0.0,0.19608,16.0378,False,riverbend->archive_quarter:planks:0.00
937,59,9,winter_cold,roofward,signal_ridge,wire,0.23,0.33,0.0,0.23,19.904,False,roofward->signal_ridge:wire:0.00
938,59,10,winter_cold,archive_quarter,orchard_fen,paper,0.45374,0.43,0.3784,0.07534,27.4152,False,archive_quarter->orchard_fen:paper:0.38
939,59,11,winter_cold,signal_ridge,riverbend,oil,0.14368,0.33,0.0,0.14368,38.43486,False,signal_ridge->riverbend:oil:0.00
940,59,12,winter_cold,orchard_fen,roofward,water,0.0461,0.43,0.0,0.0461,26.857,False,orchard_fen->roofward:water:0.00
941,59,13,winter_cold,riverbend,archive_quarter,planks,0.32392,0.28,0.2464,0.07752,16.2842,False,riverbend->archive_quarter:planks:0.25
942,59,14,winter_cold,roofward,signal_ridge,herbs,0.18824,0.38,0.0,0.18824,26.8389,False,roofward->signal_ridge:herbs:0.00
943,59,15,winter_cold,archive_quarter,orchard_fen,planks,16.2842,0.28,0.2464,16.0378,28.0758,False,archive_quarter->orchard_fen:planks:0.25
944,60,0,winter_cold,orchard_fen,riverbend,oil,8.25162,0.28,0.2464,7.90154,38.68126,False,orchard_fen->riverbend:oil:0.25
945,60,1,winter_cold,riverbend,roofward,planks,0.2028,0.33,0.0,0.2028,23.9552,False,riverbend->roofward:planks:0.00
946,60,2,winter_cold,roofward,archive_quarter,herbs,0.2202,0.43,0.0,0.2202,25.1789,False,roofward->archive_quarter:herbs:0.00
947,60,3,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.33,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
948,60,4,winter_cold,signal_ridge,orchard_fen,oil,0.17512,0.43,0.0,0.17512,7.90154,False,signal_ridge->orchard_fen:oil:0.00
949,60,5,winter_cold,orchard_fen,riverbend,seeds,0.4599,0.33,0.2904,0.1695,23.93704,False,orchard_fen->riverbend:seeds:0.29
950,60,6,winter_cold,riverbend,roofward,water,0.3969,0.38,0.3344,0.0625,27.1914,False,riverbend->roofward:water:0.33
951,60,7,winter_cold,roofward,archive_quarter,herbs,0.25216,0.28,0.0,0.25216,25.1789,False,roofward->archive_quarter:herbs:0.00
952,60,8,winter_cold,archive_quarter,signal_ridge,paper,0.17058,0.38,0.0,0.17058,24.4811,False,archive_quarter->signal_ridge:paper:0.00
953,60,9,winter_cold,signal_ridge,orchard_fen,planks,0.092,0.28,0.0,0.092,28.0758,False,signal_ridge->orchard_fen:planks:0.00
954,60,10,winter_cold,orchard_fen,riverbend,seeds,0.29542,0.38,0.0,0.29542,23.93704,False,orchard_fen->riverbend:seeds:0.00
955,60,11,winter_cold,riverbend,roofward,planks,0.26544,0.43,0.0,0.26544,23.9552,False,riverbend->roofward:planks:0.00
956,60,12,winter_cold,roofward,archive_quarter,thread,0.294,0.33,0.0,0.294,25.9705,False,roofward->archive_quarter:thread:0.00
957,60,13,winter_cold,archive_quarter,signal_ridge,paper,0.29778,0.43,0.0,0.29778,24.4811,False,archive_quarter->signal_ridge:paper:0.00
958,60,14,winter_cold,signal_ridge,orchard_fen,oil,0.238,0.33,0.0,0.238,7.69418,False,signal_ridge->orchard_fen:oil:0.00
959,60,15,winter_cold,orchard_fen,riverbend,oil,7.69418,0.43,0.3784,7.2121,39.05966,False,orchard_fen->riverbend:oil:0.38
960,61,0,winter_cold,riverbend,archive_quarter,thread,0.0355,0.33,0.0,0.0355,25.9705,False,riverbend->archive_quarter:thread:0.00
961,61,1,winter_cold,roofward,signal_ridge,herbs,0.41196,0.43,0.0,0.41196,26.8389,False,roofward->signal_ridge:herbs:0.00
962,61,2,winter_cold,archive_quarter,orchard_fen,paper,0.32958,0.33,0.0,0.32958,27.4152,False,archive_quarter->orchard_fen:paper:0.00
963,61,3,winter_cold,signal_ridge,riverbend,oil,0.26964,0.43,0.0,0.26964,38.95534,False,signal_ridge->riverbend:oil:0.00
964,61,4,winter_cold,orchard_fen,roofward,seeds,0.35818,0.33,0.2904,0.06778,26.84454,False,orchard_fen->roofward:seeds:0.29
965,61,5,winter_cold,riverbend,archive_quarter,planks,0.42204,0.38,0.3344,0.08764,16.3722,False,riverbend->archive_quarter:planks:0.33
966,61,6,winter_cold,roofward,signal_ridge,wire,0.23,0.28,0.0,0.23,19.904,True,roofward->signal_ridge:wire:0.00
967,61,7,winter_cold,archive_quarter,orchard_fen,paper,0.36138,0.38,0.0,0.36138,27.4152,False,archive_quarter->orchard_fen:paper:0.00
968,61,8,winter_cold,signal_ridge,riverbend,oil,0.30128,0.28,0.2464,0.05488,39.09742,False,signal_ridge->riverbend:oil:0.25
969,61,9,winter_cold,orchard_fen,roofward,water,0.0461,0.38,0.0,0.0461,27.1914,False,orchard_fen->roofward:water:0.00
970,61,10,winter_cold,riverbend,archive_quarter,planks,0.21292,0.43,0.0,0.21292,16.3722,False,riverbend->archive_quarter:planks:0.00
971,61,11,winter_cold,roofward,signal_ridge,herbs,0.47588,0.33,0.2904,0.18548,27.1293,False,roofward->signal_ridge:herbs:0.29
972,61,12,winter_cold,archive_quarter,orchard_fen,planks,16.3722,0.43,0.3784,15.9938,28.4542,False,archive_quarter->orchard_fen:planks:0.38
973,61,13,winter_cold,signal_ridge,riverbend,oil,0.18144,0.33,0.0,0.18144,38.9931,False,signal_ridge->riverbend:oil:0.00
974,61,14,winter_cold,orchard_fen,roofward,seeds,0.13034,0.43,0.0,0.13034,26.84454,False,orchard_fen->roofward:seeds:0.00
975,61,15,winter_cold,riverbend,archive_quarter,thread,0.0355,0.28,0.0,0.0355,25.9705,False,riverbend->archive_quarter:thread:0.00
976,62,0,winter_cold,roofward,archive_quarter,thread,0.294,0.43,0.0,0.294,25.9705,False,roofward->archive_quarter:thread:0.00
977,62,1,winter_cold,archive_quarter,signal_ridge,paper,0.52038,0.33,0.2904,0.22998,24.7715,False,archive_quarter->signal_ridge:paper:0.29
978,62,2,winter_cold,signal_ridge,orchard_fen,oil,0.31484,0.43,0.0,0.31484,7.2121,False,signal_ridge->orchard_fen:oil:0.00
979,62,3,winter_cold,orchard_fen,riverbend,oil,7.2121,0.33,0.2904,6.9217,39.17918,False,orchard_fen->riverbend:oil:0.29
980,62,4,winter_cold,riverbend,roofward,planks,0.27536,0.38,0.0,0.27536,23.9552,False,riverbend->roofward:planks:0.00
981,62,5,winter_cold,roofward,archive_quarter,herbs,0.34528,0.28,0.2464,0.09888,25.4253,False,roofward->archive_quarter:herbs:0.25
982,62,6,winter_cold,archive_quarter,signal_ridge,wire,0.166,0.38,0.0,0.166,19.904,False,archive_quarter->signal_ridge:wire:0.00
983,62,7,winter_cold,signal_ridge,orchard_fen,oil,0.44824,0.28,0.2464,0.20184,7.1681,False,signal_ridge->orchard_fen:oil:0.25
