tick_id,day,session_id,settlement_id,resident_id,project_id,failure_mode,failure_trigger,work_integrity_before,work_integrity_after,recovery_action,recovery_option_visible,failed_work_not_erased,retry_available,relationship_damage_bounded,recovered_enough_to_continue
292,17,session-003,lichen_bridge,Rin,48fc2b7680,token shortage,path/tool/material uncertainty,0.74,0.755,ask resident lead,True,True,True,True,True
294,17,session-003,moss_ward,Ari,da0f22a6f5,cord snap,path/tool/material uncertainty,0.725,0.74,restore material,True,True,True,True,True
295,17,session-003,glass_harbor,Oren,9f03b2f23d,fog seal leak,explicit recovery step,0.689,0.704,schedule retry,True,True,True,True,True
296,17,session-003,cinder_garden,Vale,58b08d67ce,heat spike,path/tool/material uncertainty,0.746,0.755,step back,True,True,True,True,True
297,17,session-003,lichen_bridge,Sol,6a6945c048,bell mistune,path/tool/material uncertainty,0.704,0.713,ask resident lead,True,True,True,True,True
298,17,session-003,orchid_engine,Bea,1a39418cc8,orchid dim,path/tool/material uncertainty,0.725,0.74,swap worn tool,True,True,True,True,True
299,17,session-003,moss_ward,Fay,cbe617b6af,wet footing,path/tool/material uncertainty,0.689,0.698,restore material,True,True,True,True,True
300,17,session-003,glass_harbor,Puck,19e61c2da4,net tear,path/tool/material uncertainty,0.734,0.749,schedule retry,True,True,True,True,True
301,17,session-003,cinder_garden,Wren,b1df32837e,calendar mismatch,path/tool/material uncertainty,0.689,0.698,step back,True,True,True,True,True
302,17,session-003,lichen_bridge,Kio,0c14394478,rope slack,explicit recovery step,0.719,0.74,ask resident lead,True,True,True,True,True
303,17,session-003,orchid_engine,Cai,80ecb7dbcd,gear jam,path/tool/material uncertainty,0.719,0.728,swap worn tool,True,True,True,True,True
304,17,session-003,moss_ward,Milo,4f19e26857,ledger miscopy,path/tool/material uncertainty,0.734,0.749,restore material,True,True,True,True,True
306,18,session-003,lichen_bridge,Sol,85cb036eb5,token shortage,path/tool/material uncertainty,0.716,0.725,restore material,True,True,True,True,True
308,18,session-003,moss_ward,Fay,6a7b5adb25,cord snap,path/tool/material uncertainty,0.725,0.74,step back,True,True,True,True,True
310,18,session-003,cinder_garden,Wren,81aa359945,heat spike,path/tool/material uncertainty,0.734,0.749,swap worn tool,True,True,True,True,True
312,18,session-003,orchid_engine,Cai,2fe151eb17,orchid dim,explicit recovery step,0.713,0.734,schedule retry,True,True,True,True,True
314,18,session-003,glass_harbor,Sera,768a4d2ad8,net tear,path/tool/material uncertainty,0.74,0.755,ask resident lead,True,True,True,True,True
316,18,session-003,lichen_bridge,Luma,450c18baea,rope slack,path/tool/material uncertainty,0.719,0.728,restore material,True,True,True,True,True
318,18,session-003,moss_ward,Tala,572744cec7,ledger miscopy,path/tool/material uncertainty,0.734,0.743,step back,True,True,True,True,True
319,18,session-003,glass_harbor,Nia,2c46e6f05e,lamp sputter,explicit recovery step,0.68,0.695,ask resident lead,True,True,True,True,True
320,18,session-003,cinder_garden,Pax,1e5830ef22,basket spill,path/tool/material uncertainty,0.725,0.734,swap worn tool,True,True,True,True,True
322,18,session-003,orchid_engine,Eli,a3b8dc6d55,valve knock,path/tool/material uncertainty,0.74,0.755,schedule retry,True,True,True,True,True
324,19,session-004,cinder_garden,Juno,f754fc777c,heat spike,path/tool/material uncertainty,0.746,0.761,schedule retry,True,True,True,True,True
326,19,session-004,orchid_engine,Dax,947f5c8b39,orchid dim,path/tool/material uncertainty,0.725,0.734,ask resident lead,True,True,True,True,True
328,19,session-004,glass_harbor,Nia,7d03d3d3f1,net tear,path/tool/material uncertainty,0.74,0.755,restore material,True,True,True,True,True
329,19,session-004,cinder_garden,Pax,2ac4db2919,calendar mismatch,explicit recovery step,0.707,0.728,schedule retry,True,True,True,True,True
330,19,session-004,lichen_bridge,Rin,b522b59c7e,rope slack,path/tool/material uncertainty,0.725,0.74,step back,True,True,True,True,True
332,19,session-004,moss_ward,Ari,acb2c21249,ledger miscopy,path/tool/material uncertainty,0.74,0.755,swap worn tool,True,True,True,True,True
333,19,session-004,glass_harbor,Oren,65ab173ea1,lamp sputter,path/tool/material uncertainty,0.71,0.719,restore material,True,True,True,True,True
334,19,session-004,cinder_garden,Vale,7525471538,basket spill,path/tool/material uncertainty,0.731,0.74,schedule retry,True,True,True,True,True
335,19,session-004,lichen_bridge,Sol,032f2286f3,token shortage,path/tool/material uncertainty,0.689,0.698,step back,True,True,True,True,True
336,19,session-004,orchid_engine,Bea,a0d3597080,valve knock,explicit recovery step,0.74,0.755,ask resident lead,True,True,True,True,True
338,19,session-004,glass_harbor,Puck,d99abac1ce,fog seal leak,path/tool/material uncertainty,0.719,0.734,restore material,True,True,True,True,True
340,19,session-004,lichen_bridge,Kio,096f63fbc9,bell mistune,path/tool/material uncertainty,0.746,0.761,step back,True,True,True,True,True
341,19,session-004,orchid_engine,Cai,7b17b6bca2,orchid dim,path/tool/material uncertainty,0.689,0.698,ask resident lead,True,True,True,True,True
342,20,session-004,glass_harbor,Oren,f949aa8fd3,net tear,path/tool/material uncertainty,0.74,0.755,step back,True,True,True,True,True
343,20,session-004,cinder_garden,Vale,6b0dbec2ed,calendar mismatch,path/tool/material uncertainty,0.695,0.704,ask resident lead,True,True,True,True,True
344,20,session-004,lichen_bridge,Sol,910495b9ec,rope slack,path/tool/material uncertainty,0.731,0.746,swap worn tool,True,True,True,True,True
346,20,session-004,moss_ward,Fay,9c82c8d116,ledger miscopy,explicit recovery step,0.728,0.749,schedule retry,True,True,True,True,True
348,20,session-004,cinder_garden,Wren,9ee5bba78b,basket spill,path/tool/material uncertainty,0.713,0.728,ask resident lead,True,True,True,True,True
350,20,session-004,orchid_engine,Cai,aa06bc447d,valve knock,path/tool/material uncertainty,0.734,0.749,restore material,True,True,True,True,True
352,20,session-004,glass_harbor,Sera,35df557118,fog seal leak,path/tool/material uncertainty,0.719,0.728,step back,True,True,True,True,True
353,20,session-004,cinder_garden,Juno,a3cdbd8180,heat spike,explicit recovery step,0.68,0.701,ask resident lead,True,True,True,True,True
354,20,session-004,lichen_bridge,Luma,a72c4caf94,bell mistune,path/tool/material uncertainty,0.734,0.743,swap worn tool,True,True,True,True,True
355,20,session-004,orchid_engine,Dax,e5be4a3317,orchid dim,path/tool/material uncertainty,0.704,0.713,restore material,True,True,True,True,True
356,20,session-004,moss_ward,Tala,ab7eb655b8,wet footing,path/tool/material uncertainty,0.725,0.74,schedule retry,True,True,True,True,True
358,20,session-004,cinder_garden,Pax,cfb8cd3fed,calendar mismatch,path/tool/material uncertainty,0.734,0.749,ask resident lead,True,True,True,True,True
360,21,session-004,moss_ward,Milo,4f19e26857,ledger miscopy,path/tool/material uncertainty,0.749,0.758,ask resident lead,True,True,True,True,True
361,21,session-004,glass_harbor,Sera,ee1d01c438,lamp sputter,path/tool/material uncertainty,0.71,0.719,swap worn tool,True,True,True,True,True
362,21,session-004,cinder_garden,Juno,9c5554028b,basket spill,path/tool/material uncertainty,0.746,0.761,restore material,True,True,True,True,True
363,21,session-004,lichen_bridge,Luma,5fbf6bf7bd,token shortage,explicit recovery step,0.689,0.71,schedule retry,True,True,True,True,True
364,21,session-004,orchid_engine,Dax,8d36ca6708,valve knock,path/tool/material uncertainty,0.737,0.752,step back,True,True,True,True,True
366,21,session-004,glass_harbor,Nia,24a6670b6c,fog seal leak,path/tool/material uncertainty,0.74,0.755,swap worn tool,True,True,True,True,True
367,21,session-004,cinder_garden,Pax,9dfff354ca,heat spike,path/tool/material uncertainty,0.719,0.728,restore material,True,True,True,True,True
368,21,session-004,lichen_bridge,Rin,48fc2b7680,bell mistune,path/tool/material uncertainty,0.755,0.764,schedule retry,True,True,True,True,True
369,21,session-004,orchid_engine,Eli,86759406ca,orchid dim,path/tool/material uncertainty,0.71,0.719,step back,True,True,True,True,True
370,21,session-004,moss_ward,Ari,da0f22a6f5,wet footing,explicit recovery step,0.74,0.761,ask resident lead,True,True,True,True,True
371,21,session-004,glass_harbor,Oren,9f03b2f23d,net tear,path/tool/material uncertainty,0.704,0.713,swap worn tool,True,True,True,True,True
372,21,session-004,cinder_garden,Vale,58b08d67ce,calendar mismatch,path/tool/material uncertainty,0.755,0.764,restore material,True,True,True,True,True
374,21,session-004,orchid_engine,Bea,1a39418cc8,gear jam,path/tool/material uncertainty,0.74,0.755,step back,True,True,True,True,True
376,21,session-004,glass_harbor,Puck,19e61c2da4,lamp sputter,path/tool/material uncertainty,0.749,0.764,swap worn tool,True,True,True,True,True
377,21,session-004,cinder_garden,Wren,b1df32837e,basket spill,explicit recovery step,0.698,0.713,restore material,True,True,True,True,True
378,22,session-004,orchid_engine,Eli,a3b8dc6d55,valve knock,path/tool/material uncertainty,0.755,0.77,swap worn tool,True,True,True,True,True
380,22,session-004,glass_harbor,Oren,d2b7153668,fog seal leak,explicit recovery step,0.74,0.761,schedule retry,True,True,True,True,True
382,22,session-004,lichen_bridge,Sol,85cb036eb5,bell mistune,path/tool/material uncertainty,0.725,0.74,ask resident lead,True,True,True,True,True
384,22,session-004,moss_ward,Fay,6a7b5adb25,wet footing,path/tool/material uncertainty,0.74,0.749,restore material,True,True,True,True,True
386,22,session-004,cinder_garden,Wren,81aa359945,calendar mismatch,path/tool/material uncertainty,0.749,0.758,step back,True,True,True,True,True
387,22,session-004,lichen_bridge,Kio,ebef679159,rope slack,explicit recovery step,0.68,0.701,ask resident lead,True,True,True,True,True
388,22,session-004,orchid_engine,Cai,2fe151eb17,gear jam,path/tool/material uncertainty,0.734,0.749,swap worn tool,True,True,True,True,True
390,22,session-004,glass_harbor,Sera,768a4d2ad8,lamp sputter,path/tool/material uncertainty,0.755,0.77,schedule retry,True,True,True,True,True
392,22,session-004,lichen_bridge,Luma,450c18baea,token shortage,path/tool/material uncertainty,0.728,0.743,ask resident lead,True,True,True,True,True
394,22,session-004,moss_ward,Tala,572744cec7,cord snap,explicit recovery step,0.743,0.764,restore material,True,True,True,True,True
396,23,session-004,lichen_bridge,Kio,096f63fbc9,bell mistune,path/tool/material uncertainty,0.761,0.776,restore material,True,True,True,True,True
397,23,session-004,orchid_engine,Cai,7b17b6bca2,orchid dim,explicit recovery step,0.698,0.719,schedule retry,True,True,True,True,True
398,23,session-004,moss_ward,Milo,42164b006a,wet footing,path/tool/material uncertainty,0.728,0.743,step back,True,True,True,True,True
400,23,session-004,cinder_garden,Juno,f754fc777c,calendar mismatch,path/tool/material uncertainty,0.761,0.776,swap worn tool,True,True,True,True,True
401,23,session-004,lichen_bridge,Luma,7017cc792d,rope slack,path/tool/material uncertainty,0.719,0.728,restore material,True,True,True,True,True
402,23,session-004,orchid_engine,Dax,947f5c8b39,gear jam,path/tool/material uncertainty,0.734,0.743,schedule retry,True,True,True,True,True
403,23,session-004,moss_ward,Tala,f91d6085d8,ledger miscopy,path/tool/material uncertainty,0.71,0.719,step back,True,True,True,True,True
404,23,session-004,glass_harbor,Nia,7d03d3d3f1,lamp sputter,explicit recovery step,0.755,0.776,ask resident lead,True,True,True,True,True
406,23,session-004,lichen_bridge,Rin,b522b59c7e,token shortage,path/tool/material uncertainty,0.74,0.749,restore material,True,True,True,True,True
408,23,session-004,moss_ward,Ari,acb2c21249,cord snap,path/tool/material uncertainty,0.755,0.77,step back,True,True,True,True,True
410,23,session-004,cinder_garden,Vale,7525471538,heat spike,path/tool/material uncertainty,0.74,0.755,swap worn tool,True,True,True,True,True
411,23,session-004,lichen_bridge,Sol,032f2286f3,bell mistune,explicit recovery step,0.698,0.719,restore material,True,True,True,True,True
412,23,session-004,orchid_engine,Bea,a0d3597080,orchid dim,path/tool/material uncertainty,0.755,0.77,schedule retry,True,True,True,True,True
413,23,session-004,moss_ward,Fay,72cfe9f03b,wet footing,path/tool/material uncertainty,0.71,0.719,step back,True,True,True,True,True
414,24,session-004,cinder_garden,Pax,cfb8cd3fed,calendar mismatch,explicit recovery step,0.749,0.77,schedule retry,True,True,True,True,True
415,24,session-004,lichen_bridge,Rin,d21d02a5bc,rope slack,path/tool/material uncertainty,0.68,0.689,step back,True,True,True,True,True
416,24,session-004,orchid_engine,Eli,3f711d3e3b,gear jam,path/tool/material uncertainty,0.728,0.743,ask resident lead,True,True,True,True,True
418,24,session-004,glass_harbor,Oren,f949aa8fd3,lamp sputter,path/tool/material uncertainty,0.755,0.77,restore material,True,True,True,True,True
419,24,session-004,cinder_garden,Vale,6b0dbec2ed,basket spill,path/tool/material uncertainty,0.704,0.713,schedule retry,True,True,True,True,True
420,24,session-004,lichen_bridge,Sol,910495b9ec,token shortage,path/tool/material uncertainty,0.746,0.755,step back,True,True,True,True,True
421,24,session-004,orchid_engine,Bea,d5a5690d8e,valve knock,explicit recovery step,0.68,0.701,ask resident lead,True,True,True,True,True
422,24,session-004,moss_ward,Fay,9c82c8d116,cord snap,path/tool/material uncertainty,0.749,0.764,swap worn tool,True,True,True,True,True
423,24,session-004,glass_harbor,Puck,4a73f95e3d,fog seal leak,path/tool/material uncertainty,0.71,0.719,restore material,True,True,True,True,True
424,24,session-004,cinder_garden,Wren,9ee5bba78b,heat spike,path/tool/material uncertainty,0.728,0.743,schedule retry,True,True,True,True,True
426,24,session-004,orchid_engine,Cai,aa06bc447d,orchid dim,path/tool/material uncertainty,0.749,0.764,ask resident lead,True,True,True,True,True
428,24,session-004,glass_harbor,Sera,35df557118,net tear,explicit recovery step,0.728,0.749,restore material,True,True,True,True,True
430,24,session-004,lichen_bridge,Luma,a72c4caf94,rope slack,path/tool/material uncertainty,0.743,0.752,step back,True,True,True,True,True
432,25,session-005,glass_harbor,Puck,19e61c2da4,lamp sputter,path/tool/material uncertainty,0.764,0.773,step back,True,True,True,True,True
434,25,session-005,lichen_bridge,Kio,0c14394478,token shortage,path/tool/material uncertainty,0.74,0.755,swap worn tool,True,True,True,True,True
435,25,session-005,orchid_engine,Cai,80ecb7dbcd,valve knock,path/tool/material uncertainty,0.728,0.737,restore material,True,True,True,True,True
436,25,session-005,moss_ward,Milo,4f19e26857,cord snap,path/tool/material uncertainty,0.758,0.767,schedule retry,True,True,True,True,True
437,25,session-005,glass_harbor,Sera,ee1d01c438,fog seal leak,path/tool/material uncertainty,0.719,0.728,step back,True,True,True,True,True
438,25,session-005,cinder_garden,Juno,9c5554028b,heat spike,explicit recovery step,0.761,0.782,ask resident lead,True,True,True,True,True
440,25,session-005,orchid_engine,Dax,8d36ca6708,orchid dim,path/tool/material uncertainty,0.752,0.761,restore material,True,True,True,True,True
442,25,session-005,glass_harbor,Nia,24a6670b6c,net tear,path/tool/material uncertainty,0.755,0.77,step back,True,True,True,True,True
444,25,session-005,lichen_bridge,Rin,48fc2b7680,rope slack,path/tool/material uncertainty,0.764,0.779,swap worn tool,True,True,True,True,True
445,25,session-005,orchid_engine,Eli,86759406ca,gear jam,explicit recovery step,0.719,0.74,restore material,True,True,True,True,True
446,25,session-005,moss_ward,Ari,da0f22a6f5,ledger miscopy,path/tool/material uncertainty,0.761,0.776,schedule retry,True,True,True,True,True
447,25,session-005,glass_harbor,Oren,9f03b2f23d,lamp sputter,path/tool/material uncertainty,0.713,0.722,step back,True,True,True,True,True
448,25,session-005,cinder_garden,Vale,58b08d67ce,basket spill,path/tool/material uncertainty,0.764,0.773,ask resident lead,True,True,True,True,True
