tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,movement_allowed,collision_marker,crosshair_target,render_layer,input_hint_visible,first_person_camera_active,local_scene_not_global
238,14,signal,mast base,2.68,1.84,45,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
239,14,orchard,market plank,4.0,4.0,45,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
240,14,repair_ring,arrival court,0.15,1.41,270,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
241,14,riverbend,plank hall,3.55,1.78,0,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
242,14,roofward,ledger loft,0.0,2.05,180,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
243,14,archive,arrival court,0.18,0.42,270,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
244,14,signal,lantern walk,2.56,1.76,45,wait_respectfully,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
245,14,orchard,satchel shed,4.0,4.0,45,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
246,14,repair_ring,wire bench,0.15,1.21,270,move_forward,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
247,14,riverbend,wet crossing,3.43,1.7,0,wait_respectfully,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
248,14,roofward,sun sill,0.0,2.05,180,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
249,14,archive,stone stacks,0.18,0.22,270,move_forward,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
250,14,signal,lens room,2.56,1.76,90,turn_right,True,none,lens room,first-person-room-card+depth-cues,True,True,True
251,14,orchard,arrival court,4.0,4.0,45,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
252,15,riverbend,arrival court,3.43,1.7,0,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
253,15,roofward,warm lane,0.0,2.05,180,move_forward,False,room edge,warm lane,first-person-room-card+depth-cues,True,True,True
254,15,archive,memory desk,0.18,0.22,315,turn_right,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
255,15,signal,mast base,2.74,1.86,90,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
256,15,orchard,market plank,4.0,4.0,45,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
257,15,repair_ring,arrival court,0.15,1.21,270,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
258,15,riverbend,plank hall,3.61,1.8,0,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
259,15,roofward,ledger loft,0.0,2.05,180,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
260,15,archive,arrival court,0.18,0.22,315,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
261,15,signal,lantern walk,2.62,1.78,90,wait_respectfully,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
262,15,orchard,satchel shed,4.0,4.0,45,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
263,15,repair_ring,wire bench,0.15,1.01,270,move_forward,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
264,15,riverbend,wet crossing,3.49,1.72,0,wait_respectfully,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
265,15,roofward,sun sill,0.0,2.05,180,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
266,15,archive,stone stacks,0.53,0.02,315,move_forward,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
267,15,signal,lens room,2.62,1.78,135,turn_right,True,none,lens room,first-person-room-card+depth-cues,True,True,True
268,15,orchard,arrival court,4.0,4.0,45,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
269,15,repair_ring,spark lane,0.15,1.01,270,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
270,16,roofward,warm lane,0.0,2.05,180,move_forward,False,room edge,warm lane,first-person-room-card+depth-cues,True,True,True
271,16,archive,memory desk,0.53,0.02,0,turn_right,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
272,16,signal,mast base,2.8,1.88,135,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
273,16,orchard,market plank,4.0,4.0,45,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
274,16,repair_ring,arrival court,0.15,1.01,270,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
275,16,riverbend,plank hall,3.67,1.82,0,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
276,16,roofward,ledger loft,0.0,2.05,180,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
277,16,archive,arrival court,0.53,0.02,0,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
278,16,signal,lantern walk,2.68,1.8,135,wait_respectfully,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
279,16,orchard,satchel shed,4.0,4.0,45,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
280,16,repair_ring,wire bench,0.15,0.81,270,move_forward,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
281,16,riverbend,wet crossing,3.55,1.74,0,wait_respectfully,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
282,16,roofward,sun sill,0.0,2.05,180,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
283,16,archive,stone stacks,0.88,0.02,0,move_forward,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
284,16,signal,lens room,2.68,1.8,180,turn_right,True,none,lens room,first-person-room-card+depth-cues,True,True,True
285,16,orchard,arrival court,4.0,4.0,45,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
286,16,repair_ring,spark lane,0.15,0.81,270,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
287,16,riverbend,dry ridge,3.55,1.74,45,turn_right,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
288,17,archive,memory desk,0.88,0.02,45,turn_right,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
289,17,signal,mast base,2.86,1.9,180,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
290,17,orchard,market plank,4.0,4.0,45,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
291,17,repair_ring,arrival court,0.15,0.81,270,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
292,17,riverbend,plank hall,3.73,1.84,45,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
293,17,roofward,ledger loft,0.0,2.05,180,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
294,17,archive,arrival court,0.88,0.02,45,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
295,17,signal,lantern walk,2.74,1.82,180,wait_respectfully,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
296,17,orchard,satchel shed,4.0,4.0,45,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
297,17,repair_ring,wire bench,0.15,0.61,270,move_forward,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
298,17,riverbend,wet crossing,3.61,1.76,45,wait_respectfully,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
299,17,roofward,sun sill,0.0,2.05,180,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
300,17,archive,stone stacks,1.23,0.37,45,move_forward,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
301,17,signal,lens room,2.74,1.82,225,turn_right,True,none,lens room,first-person-room-card+depth-cues,True,True,True
302,17,orchard,arrival court,4.0,4.0,45,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
303,17,repair_ring,spark lane,0.15,0.61,270,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
304,17,riverbend,dry ridge,3.61,1.76,90,turn_right,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
305,17,roofward,arrival court,0.18,2.15,180,approach_resident,True,none,Fay,first-person-room-card+depth-cues,True,True,True
306,18,signal,mast base,2.92,1.92,225,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
307,18,orchard,market plank,4.0,4.0,45,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
308,18,repair_ring,arrival court,0.15,0.61,270,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
309,18,riverbend,plank hall,3.79,1.86,90,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
310,18,roofward,ledger loft,0.18,2.15,180,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
311,18,archive,arrival court,1.23,0.37,45,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
312,18,signal,lantern walk,2.8,1.84,225,wait_respectfully,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
313,18,orchard,satchel shed,4.0,4.0,45,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
314,18,repair_ring,wire bench,0.15,0.41,270,move_forward,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
315,18,riverbend,wet crossing,3.67,1.78,90,wait_respectfully,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
316,18,roofward,sun sill,0.18,2.15,180,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
317,18,archive,stone stacks,1.58,0.72,45,move_forward,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
318,18,signal,lens room,2.8,1.84,270,turn_right,True,none,lens room,first-person-room-card+depth-cues,True,True,True
319,18,orchard,arrival court,4.0,4.0,45,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
320,18,repair_ring,spark lane,0.15,0.41,270,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
321,18,riverbend,dry ridge,3.67,1.78,135,turn_right,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
322,18,roofward,arrival court,0.36,2.25,180,approach_resident,True,none,Fay,first-person-room-card+depth-cues,True,True,True
323,18,archive,spool room,1.58,0.72,45,drop_object,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
324,19,orchard,market plank,4.0,4.0,45,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
325,19,repair_ring,arrival court,0.15,0.41,270,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
326,19,riverbend,plank hall,3.85,1.88,135,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
327,19,roofward,ledger loft,0.36,2.25,180,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
328,19,archive,arrival court,1.58,0.72,45,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
329,19,signal,lantern walk,2.68,1.76,270,wait_respectfully,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
330,19,orchard,satchel shed,4.0,4.0,45,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
331,19,repair_ring,wire bench,0.15,0.21,270,move_forward,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
332,19,riverbend,wet crossing,3.73,1.8,135,wait_respectfully,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
333,19,roofward,sun sill,0.36,2.25,180,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
334,19,archive,stone stacks,1.93,1.07,45,move_forward,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
335,19,signal,lens room,2.68,1.76,315,turn_right,True,none,lens room,first-person-room-card+depth-cues,True,True,True
336,19,orchard,arrival court,4.0,4.0,45,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
337,19,repair_ring,spark lane,0.15,0.21,270,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
338,19,riverbend,dry ridge,3.73,1.8,180,turn_right,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
339,19,roofward,arrival court,0.54,2.35,180,approach_resident,True,none,Fay,first-person-room-card+depth-cues,True,True,True
340,19,archive,spool room,1.93,1.07,45,drop_object,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
341,19,signal,signal perch,2.68,1.76,315,request_permission,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
342,20,repair_ring,arrival court,0.15,0.21,270,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
343,20,riverbend,plank hall,3.91,1.9,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
344,20,roofward,ledger loft,0.54,2.35,180,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
345,20,archive,arrival court,1.93,1.07,45,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
346,20,signal,lantern walk,2.56,1.68,315,wait_respectfully,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
347,20,orchard,satchel shed,4.0,4.0,45,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
348,20,repair_ring,wire bench,0.15,0.01,270,move_forward,True,none,wire bench,first-person-room-card+depth-cues,True,True,True
349,20,riverbend,wet crossing,3.79,1.82,180,wait_respectfully,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
350,20,roofward,sun sill,0.54,2.35,180,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
351,20,archive,stone stacks,2.28,1.42,45,move_forward,True,none,stone stacks,first-person-room-card+depth-cues,True,True,True
352,20,signal,lens room,2.56,1.68,0,turn_right,True,none,lens room,first-person-room-card+depth-cues,True,True,True
353,20,orchard,arrival court,4.0,4.0,45,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
354,20,repair_ring,spark lane,0.15,0.01,270,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
355,20,riverbend,dry ridge,3.79,1.82,225,turn_right,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
356,20,roofward,arrival court,0.72,2.45,180,approach_resident,True,none,Fay,first-person-room-card+depth-cues,True,True,True
357,20,archive,spool room,2.28,1.42,45,drop_object,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
358,20,signal,signal perch,2.56,1.68,0,request_permission,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
359,20,orchard,seed lane,3.88,3.92,45,wait_respectfully,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
