tick_id,day,settlement_id,resident_id,avatar_action,resident_response,dialogue_hook,consent_or_boundary_state,gaze_after,posture_after,relationship_delta,queue_delta,trust_repair_marker,turn_visible,private_workspace_sealed
302,17,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
303,17,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.002,0.0,stable,True,True
304,17,riverbend,Lio,turn_right,Lio: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
305,17,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
306,18,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
307,18,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.002,0.0,stable,True,True
308,18,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.006,-0.004,stable,True,True
309,18,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
310,18,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.002,0.0,stable,True,True
311,18,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
312,18,signal,Milo,wait_respectfully,Milo: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.01,stable,True,True
313,18,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.006,-0.01,stable,True,True
316,18,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.006,-0.01,stable,True,True
319,18,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
320,18,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
322,18,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
323,18,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
324,19,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.002,0.0,stable,True,True
325,19,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
326,19,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
327,19,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
328,19,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
330,19,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.006,-0.01,stable,True,True
332,19,riverbend,Lio,wait_respectfully,Lio: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.01,stable,True,True
333,19,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
336,19,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
337,19,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
339,19,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
340,19,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
341,19,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
342,20,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
343,20,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
344,20,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
345,20,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
347,20,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.006,-0.01,stable,True,True
348,20,repair_ring,Juno,move_forward,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,-0.001,stable,True,True
350,20,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
352,20,signal,Milo,turn_right,Milo: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
353,20,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
354,20,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
356,20,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
357,20,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
358,20,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
360,21,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
361,21,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
362,21,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
364,21,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
367,21,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
368,21,archive,Toma,move_forward,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
370,21,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
371,21,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
372,21,riverbend,Lio,turn_right,Lio: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,-0.001,stable,True,True
373,21,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
374,21,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
375,21,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
376,21,orchard,Mara,wait_respectfully,Mara: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.01,stable,True,True
377,21,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
378,22,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
379,22,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
380,22,signal,Milo,wait_respectfully,Milo: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.01,stable,True,True
381,22,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
384,22,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
387,22,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
388,22,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
390,22,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
391,22,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
392,22,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
394,22,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
395,22,riverbend,Lio,request_permission,Lio: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
396,23,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
398,23,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
400,23,riverbend,Lio,wait_respectfully,Lio: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.01,stable,True,True
401,23,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
404,23,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
405,23,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
407,23,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
408,23,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
409,23,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
411,23,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
412,23,riverbend,Lio,request_permission,Lio: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
415,24,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
416,24,repair_ring,Juno,move_forward,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
418,24,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
420,24,signal,Milo,turn_right,Milo: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,-0.001,stable,True,True
421,24,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
422,24,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
424,24,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
425,24,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
426,24,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
428,24,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
429,24,riverbend,Lio,request_permission,Lio: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
431,24,archive,Toma,listen_memory,Toma: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
432,25,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
435,25,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
436,25,archive,Toma,move_forward,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
438,25,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
