tick_id,day,settlement_id,resident_id,question,resident_need,avatar_response_type,answer_state,trust_before,trust_after,resident_initiated,unknown_respected,question_card_visible
423,24,cinder_garden,Pax,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.684,0.688,True,True,True
425,24,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.674,0.688,True,True,True
426,24,moss_ward,Ari,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.714,0.728,True,True,True
427,24,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.688,0.698,True,True,True
429,24,lichen_bridge,Sol,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.686,0.69,True,True,True
431,24,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.664,0.678,True,True,True
432,25,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.722,0.732,True,True,True
435,25,moss_ward,Tala,Will you keep the path clear?,safety check,answer_known,bounded answer,0.696,0.704,True,True,True
436,25,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.704,0.718,True,True,True
438,25,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.672,0.682,True,True,True
441,25,glass_harbor,Oren,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.698,0.706,True,True,True
442,25,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.654,0.668,True,True,True
444,25,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.708,0.718,True,True,True
447,25,cinder_garden,Wren,Can you wait by ash path?,safety check,answer_known,bounded answer,0.694,0.702,True,True,True
448,25,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.7,0.714,True,True,True
450,26,glass_harbor,Nia,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.718,0.722,True,True,True
453,26,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.688,0.702,True,True,True
455,26,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.706,0.716,True,True,True
456,26,cinder_garden,Vale,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.668,0.672,True,True,True
459,26,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.678,0.692,True,True,True
461,26,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.702,0.712,True,True,True
462,26,lichen_bridge,Kio,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.714,0.718,True,True,True
465,26,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.69,0.704,True,True,True
467,26,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.69,0.7,True,True,True
468,27,moss_ward,Ari,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.728,0.732,True,True,True
470,27,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.672,0.686,True,True,True
471,27,lichen_bridge,Sol,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.69,0.704,True,True,True
472,27,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.718,0.728,True,True,True
474,27,glass_harbor,Puck,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.692,0.696,True,True,True
476,27,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.718,0.732,True,True,True
477,27,orchid_engine,Cai,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.688,0.702,True,True,True
478,27,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.668,0.678,True,True,True
480,27,cinder_garden,Juno,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.732,0.736,True,True,True
482,27,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.664,0.678,True,True,True
483,27,moss_ward,Tala,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.704,0.718,True,True,True
484,27,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.722,0.732,True,True,True
486,28,orchid_engine,Bea,Can you keep the lane open?,safety check,answer_known,bounded answer,0.728,0.736,True,True,True
487,28,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.692,0.706,True,True,True
489,28,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.712,0.722,True,True,True
492,28,moss_ward,Milo,Will you keep the path clear?,safety check,answer_known,bounded answer,0.678,0.686,True,True,True
493,28,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.704,0.718,True,True,True
495,28,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.7,0.71,True,True,True
498,28,glass_harbor,Nia,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.732,0.74,True,True,True
499,28,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.688,0.702,True,True,True
501,28,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.702,0.712,True,True,True
504,29,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.732,0.746,True,True,True
506,29,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.686,0.696,True,True,True
507,29,glass_harbor,Sera,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.718,0.722,True,True,True
510,29,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.678,0.692,True,True,True
512,29,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.74,0.75,True,True,True
513,29,cinder_garden,Pax,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.702,0.706,True,True,True
516,29,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.732,0.746,True,True,True
518,29,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.686,0.696,True,True,True
519,29,lichen_bridge,Sol,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.704,0.708,True,True,True
522,30,cinder_garden,Juno,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.736,0.75,True,True,True
523,30,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.71,0.72,True,True,True
525,30,moss_ward,Tala,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.718,0.722,True,True,True
527,30,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.706,0.72,True,True,True
528,30,lichen_bridge,Rin,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.682,0.696,True,True,True
529,30,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.712,0.722,True,True,True
531,30,glass_harbor,Oren,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.716,0.72,True,True,True
533,30,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.708,0.722,True,True,True
534,30,orchid_engine,Bea,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.736,0.75,True,True,True
535,30,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.706,0.716,True,True,True
537,30,cinder_garden,Wren,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.722,0.726,True,True,True
539,30,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.702,0.716,True,True,True
540,31,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.75,0.76,True,True,True
543,31,orchid_engine,Eli,Can you keep the lane open?,safety check,answer_known,bounded answer,0.722,0.73,True,True,True
544,31,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.746,0.76,True,True,True
546,31,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.696,0.706,True,True,True
549,31,moss_ward,Fay,Will you keep the path clear?,safety check,answer_known,bounded answer,0.716,0.724,True,True,True
550,31,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.696,0.71,True,True,True
552,31,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.746,0.756,True,True,True
555,31,glass_harbor,Sera,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.722,0.73,True,True,True
556,31,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.75,0.764,True,True,True
558,32,moss_ward,Ari,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.76,0.764,True,True,True
561,32,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.722,0.736,True,True,True
563,32,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.724,0.734,True,True,True
564,32,glass_harbor,Puck,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.71,0.714,True,True,True
567,32,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.716,0.73,True,True,True
569,32,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.73,0.74,True,True,True
570,32,cinder_garden,Juno,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.764,0.768,True,True,True
573,32,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.722,0.736,True,True,True
575,32,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.72,0.73,True,True,True
576,33,orchid_engine,Bea,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.75,0.754,True,True,True
578,33,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.714,0.728,True,True,True
579,33,cinder_garden,Wren,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.726,0.74,True,True,True
580,33,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.756,0.766,True,True,True
582,33,moss_ward,Milo,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.696,0.7,True,True,True
584,33,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.768,0.782,True,True,True
585,33,lichen_bridge,Luma,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.72,0.734,True,True,True
586,33,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.692,0.702,True,True,True
588,33,glass_harbor,Nia,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.76,0.764,True,True,True
590,33,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.696,0.71,True,True,True
591,33,orchid_engine,Eli,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.73,0.744,True,True,True
592,33,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.764,0.774,True,True,True
594,34,lichen_bridge,Kio,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.766,0.774,True,True,True
595,34,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.73,0.744,True,True,True
597,34,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.74,0.75,True,True,True
600,34,orchid_engine,Dax,Can you keep the lane open?,safety check,answer_known,bounded answer,0.702,0.71,True,True,True
601,34,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.736,0.75,True,True,True
603,34,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.73,0.74,True,True,True
606,34,moss_ward,Ari,Will you keep the path clear?,safety check,answer_known,bounded answer,0.774,0.782,True,True,True
607,34,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.72,0.734,True,True,True
609,34,lichen_bridge,Sol,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.736,0.746,True,True,True
612,35,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.782,0.796,True,True,True
614,35,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.71,0.72,True,True,True
615,35,moss_ward,Tala,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.75,0.754,True,True,True
618,35,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.71,0.724,True,True,True
620,35,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.782,0.792,True,True,True
621,35,glass_harbor,Oren,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.734,0.738,True,True,True
624,35,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.754,0.768,True,True,True
626,35,glass_harbor,Puck,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.728,0.738,True,True,True
627,35,cinder_garden,Wren,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.74,0.744,True,True,True
630,36,glass_harbor,Nia,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.764,0.778,True,True,True
631,36,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.74,0.75,True,True,True
633,36,orchid_engine,Eli,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.744,0.748,True,True,True
