epoch_id,simulated_year,settlement_id,lineage_id,memory_depth_generations,remembered_event,ritual_anchor,law_or_custom,relationship_continuity,memory_not_global_dump,visible_archive_marker
150,150,moss_ward,Tala-line,7,Tala-line remembers warm-cup rule from generation 4,warm-cup,custom: ask before taking root starch,0.442821,True,archive:moss_ward:Tala-line:150
151,150,glass_harbor,Nia-line,7,Nia-line remembers net-knot-thanks rule from generation 4,net-knot-thanks,custom: ask before taking kelp fiber,0.442673,True,archive:glass_harbor:Nia-line:150
153,150,lichen_bridge,Luma-line,7,Luma-line remembers rope-touch rule from generation 4,rope-touch,custom: ask before taking signal stone,0.443673,True,archive:lichen_bridge:Luma-line:150
154,150,orchid_engine,Bea-line,7,Bea-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443525,True,archive:orchid_engine:Bea-line:150
154,150,orchid_engine,Cai-line,7,Cai-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443525,True,archive:orchid_engine:Cai-line:150
154,150,orchid_engine,Eli-line,7,Eli-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443525,True,archive:orchid_engine:Eli-line:150
155,155,moss_ward,Tala-line,7,Tala-line remembers warm-cup rule from generation 4,warm-cup,custom: ask before taking root starch,0.442817,True,archive:moss_ward:Tala-line:155
156,155,glass_harbor,Nia-line,7,Nia-line remembers net-knot-thanks rule from generation 4,net-knot-thanks,custom: ask before taking kelp fiber,0.442669,True,archive:glass_harbor:Nia-line:155
158,155,lichen_bridge,Luma-line,7,Luma-line remembers rope-touch rule from generation 4,rope-touch,custom: ask before taking signal stone,0.443669,True,archive:lichen_bridge:Luma-line:155
159,155,orchid_engine,Bea-line,7,Bea-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443521,True,archive:orchid_engine:Bea-line:155
159,155,orchid_engine,Cai-line,7,Cai-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443521,True,archive:orchid_engine:Cai-line:155
159,155,orchid_engine,Eli-line,7,Eli-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443521,True,archive:orchid_engine:Eli-line:155
160,160,moss_ward,Tala-line,7,Tala-line remembers warm-cup rule from generation 4,warm-cup,custom: ask before taking root starch,0.442813,True,archive:moss_ward:Tala-line:160
161,160,glass_harbor,Nia-line,7,Nia-line remembers net-knot-thanks rule from generation 4,net-knot-thanks,custom: ask before taking kelp fiber,0.442665,True,archive:glass_harbor:Nia-line:160
163,160,lichen_bridge,Luma-line,7,Luma-line remembers rope-touch rule from generation 4,rope-touch,custom: ask before taking signal stone,0.443665,True,archive:lichen_bridge:Luma-line:160
164,160,orchid_engine,Bea-line,7,Bea-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443517,True,archive:orchid_engine:Bea-line:160
164,160,orchid_engine,Cai-line,7,Cai-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443517,True,archive:orchid_engine:Cai-line:160
164,160,orchid_engine,Eli-line,7,Eli-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443517,True,archive:orchid_engine:Eli-line:160
165,165,moss_ward,Tala-line,7,Tala-line remembers warm-cup rule from generation 4,warm-cup,custom: ask before taking root starch,0.442809,True,archive:moss_ward:Tala-line:165
166,165,glass_harbor,Nia-line,7,Nia-line remembers net-knot-thanks rule from generation 4,net-knot-thanks,custom: ask before taking kelp fiber,0.442661,True,archive:glass_harbor:Nia-line:165
168,165,lichen_bridge,Luma-line,7,Luma-line remembers rope-touch rule from generation 4,rope-touch,custom: ask before taking signal stone,0.443661,True,archive:lichen_bridge:Luma-line:165
169,165,orchid_engine,Bea-line,7,Bea-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443514,True,archive:orchid_engine:Bea-line:165
169,165,orchid_engine,Cai-line,7,Cai-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443514,True,archive:orchid_engine:Cai-line:165
169,165,orchid_engine,Eli-line,7,Eli-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.443514,True,archive:orchid_engine:Eli-line:165
170,170,moss_ward,Tala-line,7,Tala-line remembers warm-cup rule from generation 4,warm-cup,custom: ask before taking root starch,0.442805,True,archive:moss_ward:Tala-line:170
171,170,glass_harbor,Nia-line,7,Nia-line remembers net-knot-thanks rule from generation 4,net-knot-thanks,custom: ask before taking kelp fiber,0.442657,True,archive:glass_harbor:Nia-line:170
173,170,lichen_bridge,Luma-line,7,Luma-line remembers rope-touch rule from generation 4,rope-touch,custom: ask before taking signal stone,0.443658,True,archive:lichen_bridge:Luma-line:170
174,170,orchid_engine,Bea-line,7,Bea-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.44351,True,archive:orchid_engine:Bea-line:170
174,170,orchid_engine,Cai-line,7,Cai-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.44351,True,archive:orchid_engine:Cai-line:170
174,170,orchid_engine,Eli-line,7,Eli-line remembers gear-wash-thanks rule from generation 4,gear-wash-thanks,custom: ask before taking steam water,0.44351,True,archive:orchid_engine:Eli-line:170
175,175,moss_ward,Ari-line,8,Ari-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449123,True,archive:moss_ward:Ari-line:175
175,175,moss_ward,Fay-line,8,Fay-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449123,True,archive:moss_ward:Fay-line:175
177,175,cinder_garden,Juno-line,8,Juno-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450123,True,archive:cinder_garden:Juno-line:175
177,175,cinder_garden,Wren-line,8,Wren-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450123,True,archive:cinder_garden:Wren-line:175
178,175,lichen_bridge,Kio-line,8,Kio-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.449975,True,archive:lichen_bridge:Kio-line:175
178,175,lichen_bridge,Sol-line,8,Sol-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.449975,True,archive:lichen_bridge:Sol-line:175
180,180,moss_ward,Ari-line,8,Ari-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449119,True,archive:moss_ward:Ari-line:180
180,180,moss_ward,Fay-line,8,Fay-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449119,True,archive:moss_ward:Fay-line:180
182,180,cinder_garden,Juno-line,8,Juno-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450119,True,archive:cinder_garden:Juno-line:180
182,180,cinder_garden,Wren-line,8,Wren-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450119,True,archive:cinder_garden:Wren-line:180
183,180,lichen_bridge,Kio-line,8,Kio-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.449971,True,archive:lichen_bridge:Kio-line:180
183,180,lichen_bridge,Sol-line,8,Sol-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.449971,True,archive:lichen_bridge:Sol-line:180
185,185,moss_ward,Ari-line,8,Ari-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449115,True,archive:moss_ward:Ari-line:185
185,185,moss_ward,Fay-line,8,Fay-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449115,True,archive:moss_ward:Fay-line:185
187,185,cinder_garden,Juno-line,8,Juno-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450115,True,archive:cinder_garden:Juno-line:185
187,185,cinder_garden,Wren-line,8,Wren-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450115,True,archive:cinder_garden:Wren-line:185
188,185,lichen_bridge,Kio-line,8,Kio-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.449967,True,archive:lichen_bridge:Kio-line:185
188,185,lichen_bridge,Sol-line,8,Sol-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.449967,True,archive:lichen_bridge:Sol-line:185
190,190,moss_ward,Ari-line,8,Ari-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449111,True,archive:moss_ward:Ari-line:190
190,190,moss_ward,Fay-line,8,Fay-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449111,True,archive:moss_ward:Fay-line:190
192,190,cinder_garden,Juno-line,8,Juno-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450111,True,archive:cinder_garden:Juno-line:190
192,190,cinder_garden,Wren-line,8,Wren-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450111,True,archive:cinder_garden:Wren-line:190
193,190,lichen_bridge,Kio-line,8,Kio-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.45003,True,archive:lichen_bridge:Kio-line:190
193,190,lichen_bridge,Sol-line,8,Sol-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.45003,True,archive:lichen_bridge:Sol-line:190
195,195,moss_ward,Ari-line,8,Ari-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449107,True,archive:moss_ward:Ari-line:195
195,195,moss_ward,Fay-line,8,Fay-line remembers warm-cup rule from generation 5,warm-cup,custom: ask before taking moss fiber,0.449107,True,archive:moss_ward:Fay-line:195
197,195,cinder_garden,Juno-line,8,Juno-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450174,True,archive:cinder_garden:Juno-line:195
197,195,cinder_garden,Wren-line,8,Wren-line remembers seed-count rule from generation 5,seed-count,custom: ask before taking ember fruit,0.450174,True,archive:cinder_garden:Wren-line:195
198,195,lichen_bridge,Kio-line,8,Kio-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.450026,True,archive:lichen_bridge:Kio-line:195
198,195,lichen_bridge,Sol-line,8,Sol-line remembers rope-touch rule from generation 5,rope-touch,custom: ask before taking lichen paste,0.450026,True,archive:lichen_bridge:Sol-line:195
201,200,glass_harbor,Oren-line,9,Oren-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.456668,True,archive:glass_harbor:Oren-line:200
201,200,glass_harbor,Sera-line,9,Sera-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.456668,True,archive:glass_harbor:Sera-line:200
202,200,cinder_garden,Pax-line,9,Pax-line remembers seed-count rule from generation 6,seed-count,custom: ask before taking shade wood,0.45652,True,archive:cinder_garden:Pax-line:200
206,205,glass_harbor,Oren-line,9,Oren-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.456664,True,archive:glass_harbor:Oren-line:205
206,205,glass_harbor,Sera-line,9,Sera-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.456664,True,archive:glass_harbor:Sera-line:205
207,205,cinder_garden,Pax-line,9,Pax-line remembers seed-count rule from generation 6,seed-count,custom: ask before taking shade wood,0.456516,True,archive:cinder_garden:Pax-line:205
211,210,glass_harbor,Oren-line,9,Oren-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.45666,True,archive:glass_harbor:Oren-line:210
211,210,glass_harbor,Sera-line,9,Sera-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.45666,True,archive:glass_harbor:Sera-line:210
212,210,cinder_garden,Pax-line,9,Pax-line remembers seed-count rule from generation 6,seed-count,custom: ask before taking shade wood,0.456512,True,archive:cinder_garden:Pax-line:210
216,215,glass_harbor,Oren-line,9,Oren-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.456656,True,archive:glass_harbor:Oren-line:215
216,215,glass_harbor,Sera-line,9,Sera-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.456656,True,archive:glass_harbor:Sera-line:215
217,215,cinder_garden,Pax-line,9,Pax-line remembers seed-count rule from generation 6,seed-count,custom: ask before taking shade wood,0.456509,True,archive:cinder_garden:Pax-line:215
221,220,glass_harbor,Oren-line,9,Oren-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.456653,True,archive:glass_harbor:Oren-line:220
221,220,glass_harbor,Sera-line,9,Sera-line remembers net-knot-thanks rule from generation 6,net-knot-thanks,custom: ask before taking lamp oil,0.456653,True,archive:glass_harbor:Sera-line:220
222,220,cinder_garden,Pax-line,9,Pax-line remembers seed-count rule from generation 6,seed-count,custom: ask before taking shade wood,0.456505,True,archive:cinder_garden:Pax-line:220
225,225,moss_ward,Tala-line,10,Tala-line remembers warm-cup rule from generation 7,warm-cup,custom: ask before taking root starch,0.463133,True,archive:moss_ward:Tala-line:225
226,225,glass_harbor,Nia-line,10,Nia-line remembers net-knot-thanks rule from generation 7,net-knot-thanks,custom: ask before taking kelp fiber,0.462985,True,archive:glass_harbor:Nia-line:225
228,225,lichen_bridge,Luma-line,10,Luma-line remembers rope-touch rule from generation 7,rope-touch,custom: ask before taking signal stone,0.462689,True,archive:lichen_bridge:Luma-line:225
229,225,orchid_engine,Bea-line,10,Bea-line remembers gear-wash-thanks rule from generation 7,gear-wash-thanks,custom: ask before taking steam water,0.462541,True,archive:orchid_engine:Bea-line:225
229,225,orchid_engine,Cai-line,10,Cai-line remembers gear-wash-thanks rule from generation 7,gear-wash-thanks,custom: ask before taking steam water,0.462541,True,archive:orchid_engine:Cai-line:225
229,225,orchid_engine,Eli-line,10,Eli-line remembers gear-wash-thanks rule from generation 7,gear-wash-thanks,custom: ask before taking steam water,0.462541,True,archive:orchid_engine:Eli-line:225
230,230,moss_ward,Tala-line,10,Tala-line remembers warm-cup rule from generation 7,warm-cup,custom: ask before taking root starch,0.463129,True,archive:moss_ward:Tala-line:230
231,230,glass_harbor,Nia-line,10,Nia-line remembers net-knot-thanks rule from generation 7,net-knot-thanks,custom: ask before taking kelp fiber,0.462981,True,archive:glass_harbor:Nia-line:230
