epoch_id,simulated_year,settlement_id,proto_family,root_count,lexicon_size,grammar_complexity,dialect_split_count,mutual_intelligibility,example_phrase,not_autonomous_language_claim,frequency_hz,flower_phase
867,865,cinder_garden,proto-cinder-pulse,27,304,0.562,4,0.926181,cinder pulse keeps shade-bow 12,True,18.96394,0.491778
868,865,lichen_bridge,proto-bridge-hum,28,306,0.562,4,0.926089,bridge hum keeps rope-touch 12,True,17.63694,0.480778
869,865,orchid_engine,proto-engine-ring,29,308,0.562,4,0.926038,engine ring keeps valve-pause 12,True,19.96994,0.503778
870,870,moss_ward,proto-moss-breath,25,300,0.562,4,0.925554,moss breath keeps warm-cup 9,True,15.31294,0.471667
871,870,glass_harbor,proto-harbor-chime,26,302,0.562,4,0.925461,harbor chime keeps lamp-touch 12,True,16.45594,0.484667
872,870,cinder_garden,proto-cinder-pulse,27,304,0.562,4,0.926179,cinder pulse keeps shade-bow 0,True,19.01894,0.505667
873,870,lichen_bridge,proto-bridge-hum,28,306,0.562,4,0.926128,bridge hum keeps rope-touch 0,True,17.69194,0.494667
874,870,orchid_engine,proto-engine-ring,29,308,0.562,4,0.926035,engine ring keeps valve-pause 0,True,20.02494,0.517667
875,875,moss_ward,proto-moss-breath,25,305,0.572,4,0.925752,moss breath keeps blanket-share 11,True,15.37164,0.486556
876,875,glass_harbor,proto-harbor-chime,26,307,0.572,4,0.92647,harbor chime keeps tea-before-crossing 1,True,16.51464,0.499556
877,875,cinder_garden,proto-cinder-pulse,27,309,0.572,4,0.926419,cinder pulse keeps cool-hand 2,True,19.07764,0.520556
878,875,lichen_bridge,proto-bridge-hum,28,311,0.572,4,0.926326,bridge hum keeps shared-bowl 2,True,17.75064,0.509556
879,875,orchid_engine,proto-engine-ring,29,313,0.572,4,0.926234,engine ring keeps gear-wash-thanks 2,True,20.08364,0.532556
880,880,moss_ward,proto-moss-breath,25,305,0.572,4,0.92575,moss breath keeps warm-cup 12,True,15.42664,0.500444
881,880,glass_harbor,proto-harbor-chime,26,307,0.572,4,0.926509,harbor chime keeps net-knot-thanks 2,True,16.56964,0.513444
882,880,cinder_garden,proto-cinder-pulse,27,309,0.572,4,0.926416,cinder pulse keeps shade-bow 3,True,19.13264,0.534444
883,880,lichen_bridge,proto-bridge-hum,28,311,0.572,4,0.926324,bridge hum keeps rope-touch 3,True,17.80564,0.523444
884,880,orchid_engine,proto-engine-ring,29,313,0.572,4,0.926231,engine ring keeps valve-pause 3,True,20.13864,0.546444
885,885,moss_ward,proto-moss-breath,25,305,0.572,4,0.925789,moss breath keeps warm-cup 0,True,15.48164,0.514333
886,885,glass_harbor,proto-harbor-chime,26,307,0.572,4,0.926506,harbor chime keeps lamp-touch 3,True,16.62464,0.527333
887,885,cinder_garden,proto-cinder-pulse,27,309,0.572,4,0.926414,cinder pulse keeps seed-count 4,True,19.18764,0.548333
888,885,lichen_bridge,proto-bridge-hum,28,311,0.572,4,0.926321,bridge hum keeps signal-hush 4,True,17.86064,0.537333
889,885,orchid_engine,proto-engine-ring,29,313,0.572,4,0.926229,engine ring keeps orchid-cup 4,True,20.19364,0.560333
890,890,moss_ward,proto-moss-breath,25,305,0.572,4,0.925786,moss breath keeps door-watch 1,True,15.53664,0.528222
891,890,glass_harbor,proto-harbor-chime,26,307,0.572,4,0.926504,harbor chime keeps tea-before-crossing 4,True,16.67964,0.541222
892,890,cinder_garden,proto-cinder-pulse,27,309,0.572,4,0.926411,cinder pulse keeps cool-hand 5,True,19.24264,0.562222
893,890,lichen_bridge,proto-bridge-hum,28,311,0.572,4,0.926319,bridge hum keeps shared-bowl 5,True,17.91564,0.551222
894,890,orchid_engine,proto-engine-ring,29,313,0.572,4,0.926226,engine ring keeps gear-wash-thanks 5,True,20.24864,0.574222
895,895,moss_ward,proto-moss-breath,25,305,0.572,4,0.925784,moss breath keeps blanket-share 2,True,15.59164,0.542111
896,895,glass_harbor,proto-harbor-chime,26,307,0.572,4,0.926501,harbor chime keeps net-knot-thanks 5,True,16.73464,0.555111
897,895,cinder_garden,proto-cinder-pulse,27,309,0.572,4,0.926409,cinder pulse keeps shade-bow 6,True,19.29764,0.576111
898,895,lichen_bridge,proto-bridge-hum,28,311,0.572,4,0.926316,bridge hum keeps rope-touch 6,True,17.97064,0.565111
899,895,orchid_engine,proto-engine-ring,29,313,0.572,4,0.926224,engine ring keeps valve-pause 6,True,20.30364,0.588111
900,900,moss_ward,proto-moss-breath,26,312,0.582,4,0.92681,moss breath keeps door-watch 4,True,15.66334,0.557
901,900,glass_harbor,proto-harbor-chime,27,314,0.582,4,0.926718,harbor chime keeps tea-before-crossing 7,True,16.80634,0.57
902,900,cinder_garden,proto-cinder-pulse,28,316,0.582,4,0.926625,cinder pulse keeps cool-hand 8,True,19.36934,0.591
903,900,lichen_bridge,proto-bridge-hum,29,318,0.582,4,0.926533,bridge hum keeps shared-bowl 8,True,18.04234,0.58
904,900,orchid_engine,proto-engine-ring,30,320,0.582,4,0.926441,engine ring keeps gear-wash-thanks 8,True,20.37534,0.603
905,905,moss_ward,proto-moss-breath,26,312,0.588,4,0.926808,moss breath keeps blanket-share 5,True,15.72056,0.570889
906,905,glass_harbor,proto-harbor-chime,27,314,0.588,4,0.926715,harbor chime keeps net-knot-thanks 8,True,16.86356,0.583889
907,905,cinder_garden,proto-cinder-pulse,28,316,0.588,4,0.926623,cinder pulse keeps shade-bow 9,True,19.42656,0.604889
908,905,lichen_bridge,proto-bridge-hum,29,318,0.588,4,0.926531,bridge hum keeps rope-touch 9,True,18.09956,0.593889
909,905,orchid_engine,proto-engine-ring,30,320,0.588,4,0.926438,engine ring keeps valve-pause 9,True,20.43256,0.616889
910,910,moss_ward,proto-moss-breath,26,312,0.588,4,0.926805,moss breath keeps warm-cup 6,True,15.77556,0.584778
911,910,glass_harbor,proto-harbor-chime,27,314,0.588,4,0.926713,harbor chime keeps lamp-touch 9,True,16.91856,0.597778
912,910,cinder_garden,proto-cinder-pulse,28,316,0.588,4,0.926621,cinder pulse keeps seed-count 10,True,19.48156,0.618778
913,910,lichen_bridge,proto-bridge-hum,29,318,0.588,4,0.926528,bridge hum keeps signal-hush 10,True,18.15456,0.607778
914,910,orchid_engine,proto-engine-ring,30,320,0.588,4,0.926436,engine ring keeps orchid-cup 10,True,20.48756,0.630778
915,915,moss_ward,proto-moss-breath,26,312,0.588,4,0.926803,moss breath keeps door-watch 7,True,15.83056,0.598667
916,915,glass_harbor,proto-harbor-chime,27,314,0.588,4,0.926711,harbor chime keeps tea-before-crossing 10,True,16.97356,0.611667
917,915,cinder_garden,proto-cinder-pulse,28,316,0.588,4,0.926618,cinder pulse keeps cool-hand 11,True,19.53656,0.632667
918,915,lichen_bridge,proto-bridge-hum,29,318,0.588,4,0.926526,bridge hum keeps shared-bowl 11,True,18.20956,0.621667
919,915,orchid_engine,proto-engine-ring,30,320,0.588,4,0.926433,engine ring keeps gear-wash-thanks 11,True,20.54256,0.644667
920,920,moss_ward,proto-moss-breath,26,312,0.588,4,0.926801,moss breath keeps blanket-share 8,True,15.88556,0.612556
921,920,glass_harbor,proto-harbor-chime,27,314,0.588,4,0.926708,harbor chime keeps net-knot-thanks 11,True,17.02856,0.625556
922,920,cinder_garden,proto-cinder-pulse,28,316,0.588,4,0.926616,cinder pulse keeps shade-bow 12,True,19.59156,0.646556
923,920,lichen_bridge,proto-bridge-hum,29,318,0.588,4,0.926523,bridge hum keeps rope-touch 12,True,18.26456,0.635556
924,920,orchid_engine,proto-engine-ring,30,320,0.588,4,0.926431,engine ring keeps valve-pause 12,True,20.59756,0.658556
925,925,moss_ward,proto-moss-breath,26,317,0.598,4,0.927008,moss breath keeps door-watch 10,True,15.94426,0.627444
926,925,glass_harbor,proto-harbor-chime,27,319,0.598,4,0.926916,harbor chime keeps lamp-touch 0,True,17.08726,0.640444
927,925,cinder_garden,proto-cinder-pulse,28,321,0.598,4,0.926823,cinder pulse keeps seed-count 1,True,19.65026,0.661444
928,925,lichen_bridge,proto-bridge-hum,29,323,0.598,4,0.926731,bridge hum keeps signal-hush 1,True,18.32326,0.650444
929,925,orchid_engine,proto-engine-ring,30,325,0.598,4,0.926638,engine ring keeps orchid-cup 1,True,20.65626,0.673444
930,930,moss_ward,proto-moss-breath,26,317,0.598,4,0.927006,moss breath keeps blanket-share 11,True,15.99926,0.641333
931,930,glass_harbor,proto-harbor-chime,27,319,0.598,4,0.926913,harbor chime keeps tea-before-crossing 1,True,17.14226,0.654333
932,930,cinder_garden,proto-cinder-pulse,28,321,0.598,4,0.926821,cinder pulse keeps cool-hand 2,True,19.70526,0.675333
933,930,lichen_bridge,proto-bridge-hum,29,323,0.598,4,0.926728,bridge hum keeps shared-bowl 2,True,18.37826,0.664333
934,930,orchid_engine,proto-engine-ring,30,325,0.598,4,0.926636,engine ring keeps gear-wash-thanks 2,True,20.71126,0.687333
935,935,moss_ward,proto-moss-breath,26,317,0.598,4,0.927003,moss breath keeps warm-cup 12,True,16.05426,0.655222
936,935,glass_harbor,proto-harbor-chime,27,319,0.598,4,0.926911,harbor chime keeps net-knot-thanks 2,True,17.19726,0.668222
937,935,cinder_garden,proto-cinder-pulse,28,321,0.598,4,0.926818,cinder pulse keeps shade-bow 3,True,19.76026,0.689222
938,935,lichen_bridge,proto-bridge-hum,29,323,0.598,4,0.926726,bridge hum keeps rope-touch 3,True,18.43326,0.678222
939,935,orchid_engine,proto-engine-ring,30,325,0.598,4,0.926634,engine ring keeps valve-pause 3,True,20.76626,0.701222
940,940,moss_ward,proto-moss-breath,26,317,0.598,4,0.927001,moss breath keeps warm-cup 0,True,16.10926,0.669111
941,940,glass_harbor,proto-harbor-chime,27,319,0.598,4,0.926908,harbor chime keeps lamp-touch 3,True,17.25226,0.682111
942,940,cinder_garden,proto-cinder-pulse,28,321,0.598,4,0.926816,cinder pulse keeps seed-count 4,True,19.81526,0.703111
943,940,lichen_bridge,proto-bridge-hum,29,323,0.598,4,0.926724,bridge hum keeps signal-hush 4,True,18.48826,0.692111
944,940,orchid_engine,proto-engine-ring,30,325,0.598,4,0.926631,engine ring keeps orchid-cup 4,True,20.82126,0.715111
945,945,moss_ward,proto-moss-breath,26,317,0.598,4,0.926998,moss breath keeps door-watch 1,True,16.16426,0.683
946,945,glass_harbor,proto-harbor-chime,27,319,0.598,4,0.926906,harbor chime keeps tea-before-crossing 4,True,17.30726,0.696
947,945,cinder_garden,proto-cinder-pulse,28,321,0.598,4,0.926814,cinder pulse keeps cool-hand 5,True,19.87026,0.717
948,945,lichen_bridge,proto-bridge-hum,29,323,0.598,4,0.926721,bridge hum keeps shared-bowl 5,True,18.54326,0.706
949,945,orchid_engine,proto-engine-ring,30,325,0.598,4,0.926629,engine ring keeps gear-wash-thanks 5,True,20.87626,0.729
950,950,moss_ward,proto-moss-breath,26,322,0.608,4,0.927206,moss breath keeps warm-cup 3,True,16.22296,0.697889
951,950,glass_harbor,proto-harbor-chime,27,324,0.608,4,0.927114,harbor chime keeps lamp-touch 6,True,17.36596,0.710889
952,950,cinder_garden,proto-cinder-pulse,28,326,0.608,4,0.927021,cinder pulse keeps seed-count 7,True,19.92896,0.731889
953,950,lichen_bridge,proto-bridge-hum,29,328,0.608,4,0.926929,bridge hum keeps signal-hush 7,True,18.60196,0.720889
954,950,orchid_engine,proto-engine-ring,30,330,0.608,4,0.926878,engine ring keeps orchid-cup 7,True,20.93496,0.743889
955,955,moss_ward,proto-moss-breath,26,322,0.608,4,0.927204,moss breath keeps door-watch 4,True,16.27796,0.711778
956,955,glass_harbor,proto-harbor-chime,27,324,0.608,4,0.927111,harbor chime keeps tea-before-crossing 7,True,17.42096,0.724778
957,955,cinder_garden,proto-cinder-pulse,28,326,0.608,4,0.927019,cinder pulse keeps cool-hand 8,True,19.98396,0.745778
958,955,lichen_bridge,proto-bridge-hum,29,328,0.608,4,0.926968,bridge hum keeps shared-bowl 8,True,18.65696,0.734778
959,955,orchid_engine,proto-engine-ring,30,330,0.608,4,0.926875,engine ring keeps gear-wash-thanks 8,True,20.98996,0.757778
960,960,moss_ward,proto-moss-breath,26,322,0.608,4,0.927201,moss breath keeps blanket-share 5,True,16.33296,0.725667
961,960,glass_harbor,proto-harbor-chime,27,324,0.608,4,0.927109,harbor chime keeps net-knot-thanks 8,True,17.47596,0.738667
962,960,cinder_garden,proto-cinder-pulse,28,326,0.608,4,0.927058,cinder pulse keeps shade-bow 9,True,20.03896,0.759667
963,960,lichen_bridge,proto-bridge-hum,29,328,0.608,4,0.926965,bridge hum keeps rope-touch 9,True,18.71196,0.748667
964,960,orchid_engine,proto-engine-ring,30,330,0.608,4,0.926873,engine ring keeps valve-pause 9,True,21.04496,0.771667
965,965,moss_ward,proto-moss-breath,26,322,0.608,4,0.927199,moss breath keeps warm-cup 6,True,16.38796,0.739556
966,965,glass_harbor,proto-harbor-chime,27,324,0.608,4,0.927148,harbor chime keeps lamp-touch 9,True,17.53096,0.752556
967,965,cinder_garden,proto-cinder-pulse,28,326,0.608,4,0.927055,cinder pulse keeps seed-count 10,True,20.09396,0.773556
968,965,lichen_bridge,proto-bridge-hum,29,328,0.608,4,0.926963,bridge hum keeps signal-hush 10,True,18.76696,0.762556
969,965,orchid_engine,proto-engine-ring,30,330,0.608,4,0.92687,engine ring keeps orchid-cup 10,True,21.09996,0.785556
970,970,moss_ward,proto-moss-breath,26,322,0.608,4,0.927238,moss breath keeps door-watch 7,True,16.44296,0.753444
971,970,glass_harbor,proto-harbor-chime,27,324,0.608,4,0.927145,harbor chime keeps tea-before-crossing 10,True,17.58596,0.766444
972,970,cinder_garden,proto-cinder-pulse,28,326,0.608,4,0.927053,cinder pulse keeps cool-hand 11,True,20.14896,0.787444
973,970,lichen_bridge,proto-bridge-hum,29,328,0.608,4,0.92696,bridge hum keeps shared-bowl 11,True,18.82196,0.776444
974,970,orchid_engine,proto-engine-ring,30,330,0.608,4,0.926868,engine ring keeps gear-wash-thanks 11,True,21.15496,0.799444
975,975,moss_ward,proto-moss-breath,27,329,0.618,4,0.927445,moss breath keeps warm-cup 9,True,16.51466,0.768333
976,975,glass_harbor,proto-harbor-chime,28,331,0.618,4,0.927353,harbor chime keeps lamp-touch 12,True,17.65766,0.781333
977,975,cinder_garden,proto-cinder-pulse,29,333,0.618,4,0.92726,cinder pulse keeps shade-bow 0,True,20.22066,0.802333
978,975,lichen_bridge,proto-bridge-hum,30,335,0.618,4,0.927168,bridge hum keeps rope-touch 0,True,18.89366,0.791333
979,975,orchid_engine,proto-engine-ring,31,337,0.618,4,0.927075,engine ring keeps valve-pause 0,True,21.22666,0.814333
980,980,moss_ward,proto-moss-breath,27,329,0.618,4,0.927443,moss breath keeps door-watch 10,True,16.56966,0.782222
981,980,glass_harbor,proto-harbor-chime,28,331,0.618,4,0.92735,harbor chime keeps lamp-touch 0,True,17.71266,0.795222
982,980,cinder_garden,proto-cinder-pulse,29,333,0.618,4,0.927258,cinder pulse keeps seed-count 1,True,20.27566,0.816222
983,980,lichen_bridge,proto-bridge-hum,30,335,0.618,4,0.927165,bridge hum keeps signal-hush 1,True,18.94866,0.805222
984,980,orchid_engine,proto-engine-ring,31,337,0.618,4,0.927073,engine ring keeps orchid-cup 1,True,21.28166,0.828222
985,985,moss_ward,proto-moss-breath,27,329,0.618,4,0.92744,moss breath keeps blanket-share 11,True,16.62466,0.796111
986,985,glass_harbor,proto-harbor-chime,28,331,0.618,4,0.927348,harbor chime keeps tea-before-crossing 1,True,17.76766,0.809111
987,985,cinder_garden,proto-cinder-pulse,29,333,0.618,4,0.927255,cinder pulse keeps cool-hand 2,True,20.33066,0.830111
988,985,lichen_bridge,proto-bridge-hum,30,335,0.618,4,0.927163,bridge hum keeps shared-bowl 2,True,19.00366,0.819111
989,985,orchid_engine,proto-engine-ring,31,337,0.618,4,0.927071,engine ring keeps gear-wash-thanks 2,True,21.33666,0.842111
990,990,moss_ward,proto-moss-breath,27,329,0.618,4,0.927438,moss breath keeps warm-cup 12,True,16.67966,0.81
991,990,glass_harbor,proto-harbor-chime,28,331,0.618,4,0.927345,harbor chime keeps net-knot-thanks 2,True,17.82266,0.823
992,990,cinder_garden,proto-cinder-pulse,29,333,0.618,4,0.927253,cinder pulse keeps shade-bow 3,True,20.38566,0.844
993,990,lichen_bridge,proto-bridge-hum,30,335,0.618,4,0.927161,bridge hum keeps rope-touch 3,True,19.05866,0.833
994,990,orchid_engine,proto-engine-ring,31,337,0.618,4,0.927068,engine ring keeps valve-pause 3,True,21.39166,0.856
995,995,moss_ward,proto-moss-breath,27,329,0.618,4,0.927435,moss breath keeps warm-cup 0,True,16.73466,0.823889
996,995,glass_harbor,proto-harbor-chime,28,331,0.618,4,0.927343,harbor chime keeps lamp-touch 3,True,17.87766,0.836889
997,995,cinder_garden,proto-cinder-pulse,29,333,0.618,4,0.927251,cinder pulse keeps seed-count 4,True,20.44066,0.857889
998,995,lichen_bridge,proto-bridge-hum,30,335,0.618,4,0.927158,bridge hum keeps signal-hush 4,True,19.11366,0.846889
999,995,orchid_engine,proto-engine-ring,31,337,0.618,4,0.927066,engine ring keeps orchid-cup 4,True,21.44666,0.869889
1000,1000,moss_ward,proto-moss-breath,27,334,0.634,5,0.909643,moss breath keeps blanket-share 2,True,16.79558,0.838778
1001,1000,glass_harbor,proto-harbor-chime,28,336,0.634,5,0.909551,harbor chime keeps net-knot-thanks 5,True,17.93858,0.851778
1002,1000,cinder_garden,proto-cinder-pulse,29,338,0.634,5,0.909458,cinder pulse keeps shade-bow 6,True,20.50158,0.872778
1003,1000,lichen_bridge,proto-bridge-hum,30,340,0.634,5,0.909366,bridge hum keeps rope-touch 6,True,19.17458,0.861778
1004,1000,orchid_engine,proto-engine-ring,31,342,0.634,5,0.909273,engine ring keeps valve-pause 6,True,21.50758,0.884778
1005,1005,moss_ward,proto-moss-breath,27,334,0.634,6,0.891641,moss breath keeps warm-cup 3,True,16.85058,0.852667
1006,1005,glass_harbor,proto-harbor-chime,28,336,0.634,6,0.891548,harbor chime keeps lamp-touch 6,True,17.99358,0.865667
1007,1005,cinder_garden,proto-cinder-pulse,29,338,0.634,6,0.891456,cinder pulse keeps seed-count 7,True,20.55658,0.886667
1008,1005,lichen_bridge,proto-bridge-hum,30,340,0.634,6,0.891363,bridge hum keeps signal-hush 7,True,19.22958,0.875667
1009,1005,orchid_engine,proto-engine-ring,31,342,0.634,6,0.891271,engine ring keeps orchid-cup 7,True,21.56258,0.898667
1010,1010,moss_ward,proto-moss-breath,27,334,0.634,6,0.891638,moss breath keeps door-watch 4,True,16.90558,0.866556
1011,1010,glass_harbor,proto-harbor-chime,28,336,0.634,6,0.891546,harbor chime keeps tea-before-crossing 7,True,18.04858,0.879556
1012,1010,cinder_garden,proto-cinder-pulse,29,338,0.634,6,0.891453,cinder pulse keeps cool-hand 8,True,20.61158,0.900556
1013,1010,lichen_bridge,proto-bridge-hum,30,340,0.634,6,0.891361,bridge hum keeps shared-bowl 8,True,19.28458,0.889556
1014,1010,orchid_engine,proto-engine-ring,31,342,0.634,6,0.891268,engine ring keeps gear-wash-thanks 8,True,21.61758,0.912556
1015,1015,moss_ward,proto-moss-breath,27,334,0.634,6,0.891636,moss breath keeps blanket-share 5,True,16.96058,0.880444
1016,1015,glass_harbor,proto-harbor-chime,28,336,0.634,6,0.891543,harbor chime keeps net-knot-thanks 8,True,18.10358,0.893444
1017,1015,cinder_garden,proto-cinder-pulse,29,338,0.634,6,0.891451,cinder pulse keeps shade-bow 9,True,20.66658,0.914444
1018,1015,lichen_bridge,proto-bridge-hum,30,340,0.634,6,0.891358,bridge hum keeps rope-touch 9,True,19.33958,0.903444
1019,1015,orchid_engine,proto-engine-ring,31,342,0.634,6,0.891266,engine ring keeps valve-pause 9,True,21.67258,0.926444
1020,1020,moss_ward,proto-moss-breath,27,334,0.634,6,0.891633,moss breath keeps warm-cup 6,True,17.01558,0.894333
1021,1020,glass_harbor,proto-harbor-chime,28,336,0.634,6,0.891541,harbor chime keeps lamp-touch 9,True,18.15858,0.907333
1022,1020,cinder_garden,proto-cinder-pulse,29,338,0.634,6,0.891448,cinder pulse keeps seed-count 10,True,20.72158,0.928333
1023,1020,lichen_bridge,proto-bridge-hum,30,340,0.634,6,0.891356,bridge hum keeps signal-hush 10,True,19.39458,0.917333
1024,1020,orchid_engine,proto-engine-ring,31,342,0.634,6,0.891264,engine ring keeps orchid-cup 10,True,21.72758,0.940333
1025,1025,moss_ward,proto-moss-breath,27,339,0.644,6,0.891841,moss breath keeps blanket-share 8,True,17.07428,0.909222
1026,1025,glass_harbor,proto-harbor-chime,28,341,0.644,6,0.891748,harbor chime keeps net-knot-thanks 11,True,18.21728,0.922222
1027,1025,cinder_garden,proto-cinder-pulse,29,343,0.644,6,0.891656,cinder pulse keeps shade-bow 12,True,20.78028,0.943222
1028,1025,lichen_bridge,proto-bridge-hum,30,345,0.644,6,0.891564,bridge hum keeps rope-touch 12,True,19.45328,0.932222
1029,1025,orchid_engine,proto-engine-ring,31,347,0.644,6,0.892281,engine ring keeps valve-pause 12,True,21.78628,0.955222
1030,1030,moss_ward,proto-moss-breath,27,339,0.644,6,0.891838,moss breath keeps warm-cup 9,True,17.12928,0.923111
1031,1030,glass_harbor,proto-harbor-chime,28,341,0.644,6,0.891746,harbor chime keeps lamp-touch 12,True,18.27228,0.936111
1032,1030,cinder_garden,proto-cinder-pulse,29,343,0.644,6,0.891654,cinder pulse keeps shade-bow 0,True,20.83528,0.957111
1033,1030,lichen_bridge,proto-bridge-hum,30,345,0.644,6,0.891561,bridge hum keeps rope-touch 0,True,19.50828,0.946111
1034,1030,orchid_engine,proto-engine-ring,31,347,0.644,6,0.892279,engine ring keeps valve-pause 0,True,21.84128,0.969111
1035,1035,moss_ward,proto-moss-breath,27,339,0.644,6,0.891836,moss breath keeps door-watch 10,True,17.18428,0.937
1036,1035,glass_harbor,proto-harbor-chime,28,341,0.644,6,0.891744,harbor chime keeps lamp-touch 0,True,18.32728,0.95
1037,1035,cinder_garden,proto-cinder-pulse,29,343,0.644,6,0.891651,cinder pulse keeps seed-count 1,True,20.89028,0.971
1038,1035,lichen_bridge,proto-bridge-hum,30,345,0.644,6,0.891559,bridge hum keeps signal-hush 1,True,19.56328,0.96
1039,1035,orchid_engine,proto-engine-ring,31,347,0.644,6,0.892318,engine ring keeps orchid-cup 1,True,21.89628,0.983
1040,1040,moss_ward,proto-moss-breath,27,339,0.644,6,0.891834,moss breath keeps blanket-share 11,True,17.23928,0.950889
1041,1040,glass_harbor,proto-harbor-chime,28,341,0.644,6,0.891741,harbor chime keeps tea-before-crossing 1,True,18.38228,0.963889
1042,1040,cinder_garden,proto-cinder-pulse,29,343,0.644,6,0.891649,cinder pulse keeps cool-hand 2,True,20.94528,0.984889
1043,1040,lichen_bridge,proto-bridge-hum,30,345,0.644,6,0.891598,bridge hum keeps shared-bowl 2,True,19.61828,0.973889
1044,1040,orchid_engine,proto-engine-ring,31,347,0.644,6,0.892315,engine ring keeps gear-wash-thanks 2,True,21.95128,0.996889
1045,1045,moss_ward,proto-moss-breath,27,339,0.644,6,0.891831,moss breath keeps warm-cup 12,True,17.29428,0.964778
1046,1045,glass_harbor,proto-harbor-chime,28,341,0.644,6,0.891739,harbor chime keeps net-knot-thanks 2,True,18.43728,0.977778
1047,1045,cinder_garden,proto-cinder-pulse,29,343,0.644,6,0.891688,cinder pulse keeps shade-bow 3,True,21.00028,0.998778
1048,1045,lichen_bridge,proto-bridge-hum,30,345,0.644,6,0.891595,bridge hum keeps rope-touch 3,True,19.67328,0.987778
1049,1045,orchid_engine,proto-engine-ring,31,347,0.644,6,0.892313,engine ring keeps valve-pause 3,True,22.00628,0.010778
1050,1050,moss_ward,proto-moss-breath,28,346,0.654,6,0.89203,moss breath keeps door-watch 1,True,17.36598,0.979667
1051,1050,glass_harbor,proto-harbor-chime,29,348,0.654,6,0.891979,harbor chime keeps tea-before-crossing 4,True,18.50898,0.992667
1052,1050,cinder_garden,proto-cinder-pulse,30,350,0.654,6,0.891886,cinder pulse keeps cool-hand 5,True,21.07198,0.013667
1053,1050,lichen_bridge,proto-bridge-hum,31,352,0.654,6,0.892604,bridge hum keeps shared-bowl 5,True,19.74498,0.002667
1054,1050,orchid_engine,proto-engine-ring,32,354,0.654,6,0.892511,engine ring keeps gear-wash-thanks 5,True,22.07798,0.025667
1055,1055,moss_ward,proto-moss-breath,28,346,0.654,6,0.892069,moss breath keeps blanket-share 2,True,17.42098,0.993556
1056,1055,glass_harbor,proto-harbor-chime,29,348,0.654,6,0.891976,harbor chime keeps net-knot-thanks 5,True,18.56398,0.006556
1057,1055,cinder_garden,proto-cinder-pulse,30,350,0.654,6,0.891884,cinder pulse keeps shade-bow 6,True,21.12698,0.027556
1058,1055,lichen_bridge,proto-bridge-hum,31,352,0.654,6,0.892601,bridge hum keeps rope-touch 6,True,19.79998,0.016556
1059,1055,orchid_engine,proto-engine-ring,32,354,0.654,6,0.892509,engine ring keeps valve-pause 6,True,22.13298,0.039556
1060,1060,moss_ward,proto-moss-breath,28,346,0.654,6,0.892066,moss breath keeps warm-cup 3,True,17.47598,0.007444
1061,1060,glass_harbor,proto-harbor-chime,29,348,0.654,6,0.891974,harbor chime keeps lamp-touch 6,True,18.61898,0.020444
1062,1060,cinder_garden,proto-cinder-pulse,30,350,0.654,6,0.891881,cinder pulse keeps seed-count 7,True,21.18198,0.041444
1063,1060,lichen_bridge,proto-bridge-hum,31,352,0.654,6,0.892599,bridge hum keeps signal-hush 7,True,19.85498,0.030444
1064,1060,orchid_engine,proto-engine-ring,32,354,0.654,6,0.892506,engine ring keeps orchid-cup 7,True,22.18798,0.053444
1065,1065,moss_ward,proto-moss-breath,28,346,0.654,6,0.892064,moss breath keeps door-watch 4,True,17.53098,0.021333
1066,1065,glass_harbor,proto-harbor-chime,29,348,0.654,6,0.891971,harbor chime keeps tea-before-crossing 7,True,18.67398,0.034333
1067,1065,cinder_garden,proto-cinder-pulse,30,350,0.654,6,0.891879,cinder pulse keeps cool-hand 8,True,21.23698,0.055333
1068,1065,lichen_bridge,proto-bridge-hum,31,352,0.654,6,0.892596,bridge hum keeps shared-bowl 8,True,19.90998,0.044333
1069,1065,orchid_engine,proto-engine-ring,32,354,0.654,6,0.892504,engine ring keeps gear-wash-thanks 8,True,22.24298,0.067333
1070,1070,moss_ward,proto-moss-breath,28,346,0.654,6,0.892061,moss breath keeps blanket-share 5,True,17.58598,0.035222
1071,1070,glass_harbor,proto-harbor-chime,29,348,0.654,6,0.891969,harbor chime keeps net-knot-thanks 8,True,18.72898,0.048222
1072,1070,cinder_garden,proto-cinder-pulse,30,350,0.654,6,0.891876,cinder pulse keeps shade-bow 9,True,21.29198,0.069222
1073,1070,lichen_bridge,proto-bridge-hum,31,352,0.654,6,0.892594,bridge hum keeps rope-touch 9,True,19.96498,0.058222
1074,1070,orchid_engine,proto-engine-ring,32,354,0.654,6,0.892502,engine ring keeps valve-pause 9,True,22.29798,0.081222
1075,1075,moss_ward,proto-moss-breath,28,351,0.664,6,0.892278,moss breath keeps door-watch 7,True,17.64468,0.050111
1076,1075,glass_harbor,proto-harbor-chime,29,353,0.664,6,0.892185,harbor chime keeps tea-before-crossing 10,True,18.78768,0.063111
1077,1075,cinder_garden,proto-cinder-pulse,30,355,0.664,6,0.892903,cinder pulse keeps cool-hand 11,True,21.35068,0.084111
1078,1075,lichen_bridge,proto-bridge-hum,31,357,0.664,6,0.892811,bridge hum keeps shared-bowl 11,True,20.02368,0.073111
1079,1075,orchid_engine,proto-engine-ring,32,359,0.664,6,0.892718,engine ring keeps gear-wash-thanks 11,True,22.35668,0.096111
1080,1080,moss_ward,proto-moss-breath,28,351,0.664,6,0.892275,moss breath keeps blanket-share 8,True,17.69968,0.064
