tick_id,day,settlement_id,resident_id,project_id,failure_mode,failure_trigger,plan_quality_before,plan_quality_after,recovery_step,recovery_success_visible,failed_plan_not_erased,regression_or_debt_visible,retry_scheduled
446,25,glass_harbor,Sera,c5ce3bb82a,lamp sputter,mid-task uncertainty,0.43,0.444,schedule retry,True,True,True,True
448,25,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.45,0.464,request safer tool,True,True,True,True
450,26,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.444,0.458,request safer tool,True,True,True,True
452,26,lichen_bridge,Kio,a9335a1d29,bell mistune,mid-task uncertainty,0.416,0.43,ask resident lead,True,True,True,True
454,26,moss_ward,Milo,48ae12c016,wet footing,mid-task uncertainty,0.444,0.458,pause and inspect,True,True,True,True
456,26,cinder_garden,Juno,5f79a57e6f,calendar mismatch,mid-task uncertainty,0.43,0.444,restock material,True,True,True,True
458,26,orchid_engine,Dax,3645f43e1d,gear jam,mid-task uncertainty,0.45,0.464,schedule retry,True,True,True,True
460,26,glass_harbor,Nia,9a5c1e063a,lamp sputter,mid-task uncertainty,0.43,0.444,request safer tool,True,True,True,True
462,26,lichen_bridge,Rin,0d07f43a57,token shortage,mid-task uncertainty,0.444,0.458,ask resident lead,True,True,True,True
464,26,moss_ward,Ari,2ea8f2d96e,cord snap,mid-task uncertainty,0.43,0.444,pause and inspect,True,True,True,True
466,26,cinder_garden,Vale,5e37aea90d,heat spike,mid-task uncertainty,0.444,0.458,restock material,True,True,True,True
468,27,moss_ward,Tala,5b51e19d49,wet footing,schedule conflict,0.444,0.464,restock material,True,True,True,True
470,27,cinder_garden,Pax,301d0ea001,calendar mismatch,mid-task uncertainty,0.416,0.43,schedule retry,True,True,True,True
472,27,orchid_engine,Eli,b41913dbe2,gear jam,mid-task uncertainty,0.45,0.464,request safer tool,True,True,True,True
473,27,moss_ward,Ari,572d4e939c,ledger miscopy,schedule conflict,0.36,0.38,restock material,True,True,True,True
474,27,glass_harbor,Oren,5a399028bb,lamp sputter,mid-task uncertainty,0.43,0.444,ask resident lead,True,True,True,True
476,27,lichen_bridge,Sol,76f402ab6a,token shortage,mid-task uncertainty,0.444,0.458,pause and inspect,True,True,True,True
478,27,moss_ward,Fay,69fbe1ae68,cord snap,mid-task uncertainty,0.43,0.444,restock material,True,True,True,True
480,27,cinder_garden,Wren,88d6240bdd,heat spike,mid-task uncertainty,0.444,0.458,schedule retry,True,True,True,True
482,27,orchid_engine,Cai,b805ef5f3b,orchid dim,mid-task uncertainty,0.43,0.444,request safer tool,True,True,True,True
484,27,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.444,0.458,ask resident lead,True,True,True,True
486,28,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.444,0.458,ask resident lead,True,True,True,True
488,28,glass_harbor,Puck,ed218dd38f,lamp sputter,mid-task uncertainty,0.416,0.43,pause and inspect,True,True,True,True
490,28,lichen_bridge,Kio,505b3ed3bc,token shortage,mid-task uncertainty,0.444,0.458,restock material,True,True,True,True
492,28,moss_ward,Milo,022ca473b4,cord snap,mid-task uncertainty,0.43,0.444,schedule retry,True,True,True,True
494,28,cinder_garden,Juno,46bd9e887d,heat spike,mid-task uncertainty,0.444,0.458,request safer tool,True,True,True,True
496,28,orchid_engine,Dax,5ea66d74e7,orchid dim,mid-task uncertainty,0.43,0.444,ask resident lead,True,True,True,True
498,28,glass_harbor,Nia,aa85d5f3cf,net tear,mid-task uncertainty,0.444,0.458,pause and inspect,True,True,True,True
500,28,lichen_bridge,Rin,1ca3ca05c1,rope slack,mid-task uncertainty,0.43,0.444,restock material,True,True,True,True
502,28,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.45,0.464,schedule retry,True,True,True,True
504,29,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.464,0.478,schedule retry,True,True,True,True
506,29,moss_ward,Tala,ffd144b235,cord snap,mid-task uncertainty,0.43,0.444,request safer tool,True,True,True,True
508,29,cinder_garden,Pax,f91854767d,heat spike,mid-task uncertainty,0.458,0.472,ask resident lead,True,True,True,True
510,29,orchid_engine,Eli,ee36774892,orchid dim,mid-task uncertainty,0.43,0.444,pause and inspect,True,True,True,True
512,29,glass_harbor,Oren,4691632fda,net tear,mid-task uncertainty,0.464,0.478,restock material,True,True,True,True
514,29,lichen_bridge,Sol,797e050dde,rope slack,mid-task uncertainty,0.45,0.464,schedule retry,True,True,True,True
516,29,moss_ward,Fay,23961e054e,ledger miscopy,mid-task uncertainty,0.458,0.472,request safer tool,True,True,True,True
518,29,cinder_garden,Wren,f54993de4d,basket spill,mid-task uncertainty,0.444,0.458,ask resident lead,True,True,True,True
520,29,orchid_engine,Cai,fee339b1d9,valve knock,mid-task uncertainty,0.458,0.472,pause and inspect,True,True,True,True
522,30,cinder_garden,Vale,5e37aea90d,heat spike,mid-task uncertainty,0.458,0.472,pause and inspect,True,True,True,True
524,30,orchid_engine,Bea,ff802a82b5,orchid dim,mid-task uncertainty,0.43,0.444,restock material,True,True,True,True
526,30,glass_harbor,Puck,b9f27156b1,net tear,mid-task uncertainty,0.458,0.472,schedule retry,True,True,True,True
528,30,lichen_bridge,Kio,a9335a1d29,rope slack,mid-task uncertainty,0.43,0.444,request safer tool,True,True,True,True
530,30,moss_ward,Milo,48ae12c016,ledger miscopy,mid-task uncertainty,0.458,0.472,ask resident lead,True,True,True,True
532,30,cinder_garden,Juno,5f79a57e6f,basket spill,mid-task uncertainty,0.444,0.458,pause and inspect,True,True,True,True
534,30,orchid_engine,Dax,3645f43e1d,valve knock,mid-task uncertainty,0.464,0.478,restock material,True,True,True,True
536,30,glass_harbor,Nia,9a5c1e063a,fog seal leak,mid-task uncertainty,0.444,0.458,schedule retry,True,True,True,True
538,30,lichen_bridge,Rin,0d07f43a57,bell mistune,mid-task uncertainty,0.458,0.472,request safer tool,True,True,True,True
540,31,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.458,0.472,request safer tool,True,True,True,True
542,31,lichen_bridge,Luma,c11ee45638,rope slack,mid-task uncertainty,0.43,0.444,ask resident lead,True,True,True,True
544,31,moss_ward,Tala,5b51e19d49,ledger miscopy,mid-task uncertainty,0.464,0.478,pause and inspect,True,True,True,True
546,31,cinder_garden,Pax,301d0ea001,basket spill,mid-task uncertainty,0.43,0.444,restock material,True,True,True,True
548,31,orchid_engine,Eli,b41913dbe2,valve knock,mid-task uncertainty,0.464,0.478,schedule retry,True,True,True,True
550,31,glass_harbor,Oren,5a399028bb,fog seal leak,schedule conflict,0.444,0.464,request safer tool,True,True,True,True
552,31,lichen_bridge,Sol,76f402ab6a,bell mistune,mid-task uncertainty,0.458,0.472,ask resident lead,True,True,True,True
554,31,moss_ward,Fay,69fbe1ae68,wet footing,mid-task uncertainty,0.444,0.458,pause and inspect,True,True,True,True
556,31,cinder_garden,Wren,88d6240bdd,calendar mismatch,mid-task uncertainty,0.458,0.472,restock material,True,True,True,True
558,32,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.464,0.478,restock material,True,True,True,True
560,32,cinder_garden,Vale,50e2b859c6,basket spill,mid-task uncertainty,0.436,0.45,schedule retry,True,True,True,True
562,32,orchid_engine,Bea,2899e764df,valve knock,mid-task uncertainty,0.458,0.472,request safer tool,True,True,True,True
564,32,glass_harbor,Puck,ed218dd38f,fog seal leak,mid-task uncertainty,0.43,0.444,ask resident lead,True,True,True,True
566,32,lichen_bridge,Kio,505b3ed3bc,bell mistune,mid-task uncertainty,0.458,0.472,pause and inspect,True,True,True,True
568,32,moss_ward,Milo,022ca473b4,wet footing,mid-task uncertainty,0.444,0.458,restock material,True,True,True,True
570,32,cinder_garden,Juno,46bd9e887d,calendar mismatch,mid-task uncertainty,0.458,0.472,schedule retry,True,True,True,True
572,32,orchid_engine,Dax,5ea66d74e7,gear jam,mid-task uncertainty,0.444,0.458,request safer tool,True,True,True,True
574,32,glass_harbor,Nia,aa85d5f3cf,lamp sputter,mid-task uncertainty,0.458,0.472,ask resident lead,True,True,True,True
576,33,orchid_engine,Cai,fee339b1d9,valve knock,mid-task uncertainty,0.472,0.486,ask resident lead,True,True,True,True
578,33,glass_harbor,Sera,c5ce3bb82a,fog seal leak,mid-task uncertainty,0.444,0.458,pause and inspect,True,True,True,True
580,33,lichen_bridge,Luma,6e76849c77,bell mistune,mid-task uncertainty,0.478,0.492,restock material,True,True,True,True
582,33,moss_ward,Tala,ffd144b235,wet footing,mid-task uncertainty,0.444,0.458,schedule retry,True,True,True,True
584,33,cinder_garden,Pax,f91854767d,calendar mismatch,mid-task uncertainty,0.472,0.486,request safer tool,True,True,True,True
586,33,orchid_engine,Eli,ee36774892,gear jam,mid-task uncertainty,0.444,0.458,ask resident lead,True,True,True,True
588,33,glass_harbor,Oren,4691632fda,lamp sputter,mid-task uncertainty,0.478,0.492,pause and inspect,True,True,True,True
590,33,lichen_bridge,Sol,797e050dde,token shortage,mid-task uncertainty,0.464,0.478,restock material,True,True,True,True
592,33,moss_ward,Fay,23961e054e,cord snap,mid-task uncertainty,0.472,0.486,schedule retry,True,True,True,True
594,34,lichen_bridge,Rin,0d07f43a57,bell mistune,schedule conflict,0.472,0.492,schedule retry,True,True,True,True
596,34,moss_ward,Ari,2ea8f2d96e,wet footing,mid-task uncertainty,0.444,0.458,request safer tool,True,True,True,True
598,34,cinder_garden,Vale,5e37aea90d,calendar mismatch,mid-task uncertainty,0.472,0.486,ask resident lead,True,True,True,True
600,34,orchid_engine,Bea,ff802a82b5,gear jam,mid-task uncertainty,0.444,0.458,pause and inspect,True,True,True,True
602,34,glass_harbor,Puck,b9f27156b1,lamp sputter,mid-task uncertainty,0.472,0.486,restock material,True,True,True,True
604,34,lichen_bridge,Kio,a9335a1d29,token shortage,mid-task uncertainty,0.444,0.458,schedule retry,True,True,True,True
606,34,moss_ward,Milo,48ae12c016,cord snap,mid-task uncertainty,0.472,0.486,request safer tool,True,True,True,True
608,34,cinder_garden,Juno,5f79a57e6f,heat spike,mid-task uncertainty,0.458,0.472,ask resident lead,True,True,True,True
610,34,orchid_engine,Dax,3645f43e1d,orchid dim,mid-task uncertainty,0.478,0.492,pause and inspect,True,True,True,True
612,35,cinder_garden,Wren,88d6240bdd,calendar mismatch,mid-task uncertainty,0.472,0.486,pause and inspect,True,True,True,True
614,35,orchid_engine,Cai,b805ef5f3b,gear jam,mid-task uncertainty,0.444,0.458,restock material,True,True,True,True
616,35,glass_harbor,Sera,39906512c4,lamp sputter,mid-task uncertainty,0.472,0.486,schedule retry,True,True,True,True
618,35,lichen_bridge,Luma,c11ee45638,token shortage,mid-task uncertainty,0.444,0.458,request safer tool,True,True,True,True
620,35,moss_ward,Tala,5b51e19d49,cord snap,mid-task uncertainty,0.478,0.492,ask resident lead,True,True,True,True
622,35,cinder_garden,Pax,301d0ea001,heat spike,mid-task uncertainty,0.444,0.458,pause and inspect,True,True,True,True
624,35,orchid_engine,Eli,b41913dbe2,orchid dim,mid-task uncertainty,0.478,0.492,restock material,True,True,True,True
626,35,glass_harbor,Oren,5a399028bb,net tear,mid-task uncertainty,0.464,0.478,schedule retry,True,True,True,True
627,35,cinder_garden,Vale,cc7272cc69,calendar mismatch,schedule conflict,0.36,0.38,pause and inspect,True,True,True,True
628,35,lichen_bridge,Sol,76f402ab6a,rope slack,mid-task uncertainty,0.472,0.486,request safer tool,True,True,True,True
630,36,glass_harbor,Nia,aa85d5f3cf,lamp sputter,schedule conflict,0.472,0.492,request safer tool,True,True,True,True
632,36,lichen_bridge,Rin,1ca3ca05c1,token shortage,mid-task uncertainty,0.444,0.458,ask resident lead,True,True,True,True
634,36,moss_ward,Ari,27a5f6be30,cord snap,mid-task uncertainty,0.478,0.492,pause and inspect,True,True,True,True
636,36,cinder_garden,Vale,50e2b859c6,heat spike,mid-task uncertainty,0.45,0.464,restock material,True,True,True,True
638,36,orchid_engine,Bea,2899e764df,orchid dim,mid-task uncertainty,0.472,0.486,schedule retry,True,True,True,True
640,36,glass_harbor,Puck,ed218dd38f,net tear,mid-task uncertainty,0.444,0.458,request safer tool,True,True,True,True
642,36,lichen_bridge,Kio,505b3ed3bc,rope slack,mid-task uncertainty,0.472,0.486,ask resident lead,True,True,True,True
644,36,moss_ward,Milo,022ca473b4,ledger miscopy,mid-task uncertainty,0.458,0.472,pause and inspect,True,True,True,True
646,36,cinder_garden,Juno,46bd9e887d,basket spill,mid-task uncertainty,0.472,0.486,restock material,True,True,True,True
648,37,moss_ward,Fay,23961e054e,cord snap,mid-task uncertainty,0.486,0.5,restock material,True,True,True,True
650,37,cinder_garden,Wren,f54993de4d,heat spike,mid-task uncertainty,0.458,0.472,schedule retry,True,True,True,True
652,37,orchid_engine,Cai,fee339b1d9,orchid dim,mid-task uncertainty,0.486,0.5,request safer tool,True,True,True,True
654,37,glass_harbor,Sera,c5ce3bb82a,net tear,mid-task uncertainty,0.458,0.472,ask resident lead,True,True,True,True
656,37,lichen_bridge,Luma,6e76849c77,rope slack,mid-task uncertainty,0.492,0.506,pause and inspect,True,True,True,True
658,37,moss_ward,Tala,ffd144b235,ledger miscopy,mid-task uncertainty,0.458,0.472,restock material,True,True,True,True
660,37,cinder_garden,Pax,f91854767d,basket spill,mid-task uncertainty,0.486,0.5,schedule retry,True,True,True,True
662,37,orchid_engine,Eli,ee36774892,valve knock,mid-task uncertainty,0.458,0.472,request safer tool,True,True,True,True
664,37,glass_harbor,Oren,4691632fda,fog seal leak,mid-task uncertainty,0.492,0.506,ask resident lead,True,True,True,True
666,38,orchid_engine,Dax,3645f43e1d,orchid dim,mid-task uncertainty,0.492,0.506,ask resident lead,True,True,True,True
668,38,glass_harbor,Nia,9a5c1e063a,net tear,mid-task uncertainty,0.458,0.472,pause and inspect,True,True,True,True
670,38,lichen_bridge,Rin,0d07f43a57,rope slack,mid-task uncertainty,0.492,0.506,restock material,True,True,True,True
671,38,orchid_engine,Eli,2432f12bb3,gear jam,schedule conflict,0.36,0.38,ask resident lead,True,True,True,True
672,38,moss_ward,Ari,2ea8f2d96e,ledger miscopy,mid-task uncertainty,0.458,0.472,schedule retry,True,True,True,True
674,38,cinder_garden,Vale,5e37aea90d,basket spill,mid-task uncertainty,0.486,0.5,request safer tool,True,True,True,True
676,38,orchid_engine,Bea,ff802a82b5,valve knock,mid-task uncertainty,0.458,0.472,ask resident lead,True,True,True,True
678,38,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.486,0.5,pause and inspect,True,True,True,True
680,38,lichen_bridge,Kio,a9335a1d29,bell mistune,mid-task uncertainty,0.458,0.472,restock material,True,True,True,True
682,38,moss_ward,Milo,48ae12c016,wet footing,mid-task uncertainty,0.486,0.5,schedule retry,True,True,True,True
684,39,lichen_bridge,Sol,76f402ab6a,rope slack,mid-task uncertainty,0.486,0.5,schedule retry,True,True,True,True
686,39,moss_ward,Fay,69fbe1ae68,ledger miscopy,mid-task uncertainty,0.458,0.472,request safer tool,True,True,True,True
688,39,cinder_garden,Wren,88d6240bdd,basket spill,mid-task uncertainty,0.486,0.5,ask resident lead,True,True,True,True
690,39,orchid_engine,Cai,b805ef5f3b,valve knock,mid-task uncertainty,0.458,0.472,pause and inspect,True,True,True,True
692,39,glass_harbor,Sera,39906512c4,fog seal leak,mid-task uncertainty,0.486,0.5,restock material,True,True,True,True
694,39,lichen_bridge,Luma,c11ee45638,bell mistune,mid-task uncertainty,0.458,0.472,schedule retry,True,True,True,True
696,39,moss_ward,Tala,5b51e19d49,wet footing,mid-task uncertainty,0.492,0.506,request safer tool,True,True,True,True
698,39,cinder_garden,Pax,301d0ea001,calendar mismatch,mid-task uncertainty,0.458,0.472,ask resident lead,True,True,True,True
700,39,orchid_engine,Eli,b41913dbe2,gear jam,mid-task uncertainty,0.492,0.506,pause and inspect,True,True,True,True
702,40,cinder_garden,Juno,46bd9e887d,basket spill,mid-task uncertainty,0.486,0.5,pause and inspect,True,True,True,True
704,40,orchid_engine,Dax,5ea66d74e7,valve knock,mid-task uncertainty,0.458,0.472,restock material,True,True,True,True
706,40,glass_harbor,Nia,aa85d5f3cf,fog seal leak,mid-task uncertainty,0.492,0.506,schedule retry,True,True,True,True
708,40,lichen_bridge,Rin,1ca3ca05c1,bell mistune,mid-task uncertainty,0.458,0.472,request safer tool,True,True,True,True
710,40,moss_ward,Ari,27a5f6be30,wet footing,mid-task uncertainty,0.492,0.506,ask resident lead,True,True,True,True
712,40,cinder_garden,Vale,50e2b859c6,calendar mismatch,mid-task uncertainty,0.464,0.478,pause and inspect,True,True,True,True
714,40,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.486,0.5,restock material,True,True,True,True
716,40,glass_harbor,Puck,ed218dd38f,lamp sputter,mid-task uncertainty,0.458,0.472,schedule retry,True,True,True,True
718,40,lichen_bridge,Kio,505b3ed3bc,token shortage,mid-task uncertainty,0.486,0.5,request safer tool,True,True,True,True
720,41,glass_harbor,Oren,4691632fda,fog seal leak,mid-task uncertainty,0.506,0.52,request safer tool,True,True,True,True
722,41,lichen_bridge,Sol,797e050dde,bell mistune,mid-task uncertainty,0.478,0.492,ask resident lead,True,True,True,True
724,41,moss_ward,Fay,23961e054e,wet footing,mid-task uncertainty,0.5,0.514,pause and inspect,True,True,True,True
726,41,cinder_garden,Wren,f54993de4d,calendar mismatch,mid-task uncertainty,0.472,0.486,restock material,True,True,True,True
728,41,orchid_engine,Cai,fee339b1d9,gear jam,mid-task uncertainty,0.5,0.514,schedule retry,True,True,True,True
730,41,glass_harbor,Sera,c5ce3bb82a,lamp sputter,mid-task uncertainty,0.472,0.486,request safer tool,True,True,True,True
732,41,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.506,0.52,ask resident lead,True,True,True,True
734,41,moss_ward,Tala,ffd144b235,cord snap,mid-task uncertainty,0.472,0.486,pause and inspect,True,True,True,True
736,41,cinder_garden,Pax,f91854767d,heat spike,mid-task uncertainty,0.5,0.514,restock material,True,True,True,True
738,42,moss_ward,Milo,48ae12c016,wet footing,mid-task uncertainty,0.5,0.514,restock material,True,True,True,True
740,42,cinder_garden,Juno,5f79a57e6f,calendar mismatch,mid-task uncertainty,0.472,0.486,schedule retry,True,True,True,True
