tick,day,invariant_name,observed_value,lower_bound,upper_bound,passed,severity,repair_hint,linked_replay_key
324,19,debt_nonnegative,0.486218,0.0,3.0,True,ok,none,v58-loop-event-00324
325,19,project_progress_bounds,0.638147,0.0,1.0,True,ok,none,v58-loop-event-00325
326,19,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00326
327,19,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00327
328,19,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00328
329,19,trust_bounds,0.330398,0.0,1.0,True,ok,none,v58-loop-event-00329
330,19,debt_nonnegative,0.550177,0.0,3.0,True,ok,none,v58-loop-event-00330
331,19,project_progress_bounds,0.632613,0.0,1.0,True,ok,none,v58-loop-event-00331
332,19,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00332
333,19,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00333
334,19,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00334
335,19,trust_bounds,0.33348,0.0,1.0,True,ok,none,v58-loop-event-00335
336,19,debt_nonnegative,0.562017,0.0,3.0,True,ok,none,v58-loop-event-00336
337,19,project_progress_bounds,0.625508,0.0,1.0,True,ok,none,v58-loop-event-00337
338,19,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00338
339,19,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00339
340,19,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00340
341,19,trust_bounds,0.313556,0.0,1.0,True,ok,none,v58-loop-event-00341
342,20,project_progress_bounds,0.645161,0.0,1.0,True,ok,none,v58-loop-event-00342
343,20,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00343
344,20,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00344
345,20,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00345
346,20,trust_bounds,0.325931,0.0,1.0,True,ok,none,v58-loop-event-00346
347,20,debt_nonnegative,0.513875,0.0,3.0,True,ok,none,v58-loop-event-00347
348,20,project_progress_bounds,0.636779,0.0,1.0,True,ok,none,v58-loop-event-00348
349,20,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00349
350,20,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00350
351,20,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00351
352,20,trust_bounds,0.332157,0.0,1.0,True,ok,none,v58-loop-event-00352
353,20,debt_nonnegative,0.537632,0.0,3.0,True,ok,none,v58-loop-event-00353
354,20,project_progress_bounds,0.629064,0.0,1.0,True,ok,none,v58-loop-event-00354
355,20,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00355
356,20,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00356
357,20,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00357
358,20,trust_bounds,0.344188,0.0,1.0,True,ok,none,v58-loop-event-00358
359,20,debt_nonnegative,0.509885,0.0,3.0,True,ok,none,v58-loop-event-00359
360,21,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00360
361,21,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00361
362,21,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00362
363,21,trust_bounds,0.475479,0.0,1.0,True,ok,none,v58-loop-event-00363
364,21,debt_nonnegative,0.452473,0.0,3.0,True,ok,none,v58-loop-event-00364
365,21,project_progress_bounds,0.648652,0.0,1.0,True,ok,none,v58-loop-event-00365
366,21,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00366
367,21,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00367
368,21,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00368
369,21,trust_bounds,0.471256,0.0,1.0,True,ok,none,v58-loop-event-00369
370,21,debt_nonnegative,0.397131,0.0,3.0,True,ok,none,v58-loop-event-00370
371,21,project_progress_bounds,0.64742,0.0,1.0,True,ok,none,v58-loop-event-00371
372,21,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00372
373,21,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00373
374,21,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00374
375,21,trust_bounds,0.47208,0.0,1.0,True,ok,none,v58-loop-event-00375
376,21,debt_nonnegative,0.393119,0.0,3.0,True,ok,none,v58-loop-event-00376
377,21,project_progress_bounds,0.648577,0.0,1.0,True,ok,none,v58-loop-event-00377
378,22,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00378
379,22,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00379
380,22,trust_bounds,0.654947,0.0,1.0,True,ok,none,v58-loop-event-00380
381,22,debt_nonnegative,0.352834,0.0,3.0,True,ok,none,v58-loop-event-00381
382,22,project_progress_bounds,0.686973,0.0,1.0,True,ok,none,v58-loop-event-00382
383,22,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00383
384,22,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00384
385,22,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00385
386,22,trust_bounds,0.631085,0.0,1.0,True,ok,none,v58-loop-event-00386
387,22,debt_nonnegative,0.276217,0.0,3.0,True,ok,none,v58-loop-event-00387
388,22,project_progress_bounds,0.693357,0.0,1.0,True,ok,none,v58-loop-event-00388
389,22,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00389
390,22,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00390
391,22,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00391
392,22,trust_bounds,0.640194,0.0,1.0,True,ok,none,v58-loop-event-00392
393,22,debt_nonnegative,0.215552,0.0,3.0,True,ok,none,v58-loop-event-00393
394,22,project_progress_bounds,0.70104,0.0,1.0,True,ok,none,v58-loop-event-00394
395,22,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00395
396,23,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00396
397,23,trust_bounds,0.703063,0.0,1.0,True,ok,none,v58-loop-event-00397
398,23,debt_nonnegative,0.221814,0.0,3.0,True,ok,none,v58-loop-event-00398
399,23,project_progress_bounds,0.746169,0.0,1.0,True,ok,none,v58-loop-event-00399
400,23,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00400
401,23,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00401
402,23,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00402
403,23,trust_bounds,0.698498,0.0,1.0,True,ok,none,v58-loop-event-00403
404,23,debt_nonnegative,0.184531,0.0,3.0,True,ok,none,v58-loop-event-00404
405,23,project_progress_bounds,0.754299,0.0,1.0,True,ok,none,v58-loop-event-00405
406,23,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00406
407,23,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00407
408,23,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00408
409,23,trust_bounds,0.700128,0.0,1.0,True,ok,none,v58-loop-event-00409
410,23,debt_nonnegative,0.127074,0.0,3.0,True,ok,none,v58-loop-event-00410
411,23,project_progress_bounds,0.761444,0.0,1.0,True,ok,none,v58-loop-event-00411
412,23,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00412
413,23,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00413
414,24,trust_bounds,0.535079,0.0,1.0,True,ok,none,v58-loop-event-00414
415,24,debt_nonnegative,0.095562,0.0,3.0,True,ok,none,v58-loop-event-00415
416,24,project_progress_bounds,0.801472,0.0,1.0,True,ok,none,v58-loop-event-00416
417,24,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00417
418,24,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00418
419,24,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00419
420,24,trust_bounds,0.537364,0.0,1.0,True,ok,none,v58-loop-event-00420
421,24,debt_nonnegative,0.125884,0.0,3.0,True,ok,none,v58-loop-event-00421
422,24,project_progress_bounds,0.803874,0.0,1.0,True,ok,none,v58-loop-event-00422
423,24,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00423
424,24,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00424
425,24,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00425
426,24,trust_bounds,0.541443,0.0,1.0,True,ok,none,v58-loop-event-00426
427,24,debt_nonnegative,0.124911,0.0,3.0,True,ok,none,v58-loop-event-00427
428,24,project_progress_bounds,0.803912,0.0,1.0,True,ok,none,v58-loop-event-00428
429,24,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00429
430,24,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00430
431,24,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00431
432,25,debt_nonnegative,0.104329,0.0,3.0,True,ok,none,v58-loop-event-00432
433,25,project_progress_bounds,0.831696,0.0,1.0,True,ok,none,v58-loop-event-00433
434,25,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00434
435,25,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00435
436,25,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00436
437,25,trust_bounds,0.368747,0.0,1.0,True,ok,none,v58-loop-event-00437
438,25,debt_nonnegative,0.108725,0.0,3.0,True,ok,none,v58-loop-event-00438
439,25,project_progress_bounds,0.826161,0.0,1.0,True,ok,none,v58-loop-event-00439
440,25,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00440
441,25,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00441
442,25,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00442
443,25,trust_bounds,0.374469,0.0,1.0,True,ok,none,v58-loop-event-00443
444,25,debt_nonnegative,0.178608,0.0,3.0,True,ok,none,v58-loop-event-00444
445,25,project_progress_bounds,0.819057,0.0,1.0,True,ok,none,v58-loop-event-00445
446,25,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00446
447,25,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00447
448,25,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00448
449,25,trust_bounds,0.361157,0.0,1.0,True,ok,none,v58-loop-event-00449
450,26,project_progress_bounds,0.83871,0.0,1.0,True,ok,none,v58-loop-event-00450
451,26,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00451
452,26,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00452
453,26,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00453
454,26,trust_bounds,0.294534,0.0,1.0,True,ok,none,v58-loop-event-00454
455,26,debt_nonnegative,0.221546,0.0,3.0,True,ok,none,v58-loop-event-00455
456,26,project_progress_bounds,0.830327,0.0,1.0,True,ok,none,v58-loop-event-00456
457,26,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00457
458,26,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00458
459,26,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00459
460,26,trust_bounds,0.30756,0.0,1.0,True,ok,none,v58-loop-event-00460
461,26,debt_nonnegative,0.253612,0.0,3.0,True,ok,none,v58-loop-event-00461
462,26,project_progress_bounds,0.822612,0.0,1.0,True,ok,none,v58-loop-event-00462
463,26,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00463
464,26,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00464
465,26,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00465
466,26,trust_bounds,0.310342,0.0,1.0,True,ok,none,v58-loop-event-00466
467,26,debt_nonnegative,0.344053,0.0,3.0,True,ok,none,v58-loop-event-00467
468,27,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00468
469,27,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00469
470,27,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00470
471,27,trust_bounds,0.421934,0.0,1.0,True,ok,none,v58-loop-event-00471
472,27,debt_nonnegative,0.38452,0.0,3.0,True,ok,none,v58-loop-event-00472
473,27,project_progress_bounds,0.8422,0.0,1.0,True,ok,none,v58-loop-event-00473
474,27,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00474
475,27,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00475
476,27,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00476
477,27,trust_bounds,0.386219,0.0,1.0,True,ok,none,v58-loop-event-00477
478,27,debt_nonnegative,0.403137,0.0,3.0,True,ok,none,v58-loop-event-00478
479,27,project_progress_bounds,0.840968,0.0,1.0,True,ok,none,v58-loop-event-00479
480,27,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00480
481,27,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00481
482,27,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00482
483,27,trust_bounds,0.409855,0.0,1.0,True,ok,none,v58-loop-event-00483
484,27,debt_nonnegative,0.431477,0.0,3.0,True,ok,none,v58-loop-event-00484
485,27,project_progress_bounds,0.842126,0.0,1.0,True,ok,none,v58-loop-event-00485
486,28,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00486
487,28,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00487
488,28,trust_bounds,0.587986,0.0,1.0,True,ok,none,v58-loop-event-00488
489,28,debt_nonnegative,0.503985,0.0,3.0,True,ok,none,v58-loop-event-00489
490,28,project_progress_bounds,0.880522,0.0,1.0,True,ok,none,v58-loop-event-00490
491,28,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00491
492,28,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00492
493,28,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00493
494,28,trust_bounds,0.604179,0.0,1.0,True,ok,none,v58-loop-event-00494
495,28,debt_nonnegative,0.533309,0.0,3.0,True,ok,none,v58-loop-event-00495
496,28,project_progress_bounds,0.886905,0.0,1.0,True,ok,none,v58-loop-event-00496
497,28,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00497
498,28,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00498
499,28,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00499
500,28,trust_bounds,0.57858,0.0,1.0,True,ok,none,v58-loop-event-00500
501,28,debt_nonnegative,0.525341,0.0,3.0,True,ok,none,v58-loop-event-00501
502,28,project_progress_bounds,0.894589,0.0,1.0,True,ok,none,v58-loop-event-00502
503,28,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00503
504,29,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00504
505,29,trust_bounds,0.679127,0.0,1.0,True,ok,none,v58-loop-event-00505
506,29,debt_nonnegative,0.520213,0.0,3.0,True,ok,none,v58-loop-event-00506
507,29,project_progress_bounds,0.939717,0.0,1.0,True,ok,none,v58-loop-event-00507
508,29,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00508
509,29,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00509
510,29,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00510
511,29,trust_bounds,0.695911,0.0,1.0,True,ok,none,v58-loop-event-00511
512,29,debt_nonnegative,0.56302,0.0,3.0,True,ok,none,v58-loop-event-00512
513,29,project_progress_bounds,0.947847,0.0,1.0,True,ok,none,v58-loop-event-00513
514,29,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00514
515,29,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00515
516,29,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00516
517,29,trust_bounds,0.697668,0.0,1.0,True,ok,none,v58-loop-event-00517
518,29,debt_nonnegative,0.553077,0.0,3.0,True,ok,none,v58-loop-event-00518
519,29,project_progress_bounds,0.954993,0.0,1.0,True,ok,none,v58-loop-event-00519
520,29,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00520
521,29,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00521
522,30,trust_bounds,0.607261,0.0,1.0,True,ok,none,v58-loop-event-00522
523,30,debt_nonnegative,0.508916,0.0,3.0,True,ok,none,v58-loop-event-00523
524,30,project_progress_bounds,0.995021,0.0,1.0,True,ok,none,v58-loop-event-00524
525,30,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00525
526,30,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00526
527,30,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00527
528,30,trust_bounds,0.590367,0.0,1.0,True,ok,none,v58-loop-event-00528
529,30,debt_nonnegative,0.466897,0.0,3.0,True,ok,none,v58-loop-event-00529
530,30,project_progress_bounds,0.997423,0.0,1.0,True,ok,none,v58-loop-event-00530
531,30,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00531
532,30,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00532
533,30,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00533
534,30,trust_bounds,0.624771,0.0,1.0,True,ok,none,v58-loop-event-00534
535,30,debt_nonnegative,0.472784,0.0,3.0,True,ok,none,v58-loop-event-00535
536,30,project_progress_bounds,0.99746,0.0,1.0,True,ok,none,v58-loop-event-00536
537,30,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00537
538,30,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00538
539,30,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00539
540,31,debt_nonnegative,0.437777,0.0,3.0,True,ok,none,v58-loop-event-00540
541,31,project_progress_bounds,0.025244,0.0,1.0,True,ok,none,v58-loop-event-00541
542,31,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00542
543,31,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00543
544,31,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00544
545,31,trust_bounds,0.427133,0.0,1.0,True,ok,none,v58-loop-event-00545
546,31,debt_nonnegative,0.363657,0.0,3.0,True,ok,none,v58-loop-event-00546
547,31,project_progress_bounds,0.01971,0.0,1.0,True,ok,none,v58-loop-event-00547
548,31,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00548
549,31,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00549
550,31,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00550
551,31,trust_bounds,0.410423,0.0,1.0,True,ok,none,v58-loop-event-00551
552,31,debt_nonnegative,0.301197,0.0,3.0,True,ok,none,v58-loop-event-00552
553,31,project_progress_bounds,0.012605,0.0,1.0,True,ok,none,v58-loop-event-00553
554,31,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00554
555,31,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00555
556,31,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00556
557,31,trust_bounds,0.437807,0.0,1.0,True,ok,none,v58-loop-event-00557
558,32,project_progress_bounds,0.032258,0.0,1.0,True,ok,none,v58-loop-event-00558
559,32,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00559
560,32,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00560
561,32,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00561
562,32,trust_bounds,0.326716,0.0,1.0,True,ok,none,v58-loop-event-00562
563,32,debt_nonnegative,0.256175,0.0,3.0,True,ok,none,v58-loop-event-00563
564,32,project_progress_bounds,0.023876,0.0,1.0,True,ok,none,v58-loop-event-00564
565,32,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00565
566,32,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00566
567,32,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00567
568,32,trust_bounds,0.298175,0.0,1.0,True,ok,none,v58-loop-event-00568
569,32,debt_nonnegative,0.185918,0.0,3.0,True,ok,none,v58-loop-event-00569
570,32,project_progress_bounds,0.016161,0.0,1.0,True,ok,none,v58-loop-event-00570
571,32,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00571
572,32,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00572
573,32,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00573
574,32,trust_bounds,0.292287,0.0,1.0,True,ok,none,v58-loop-event-00574
575,32,debt_nonnegative,0.136045,0.0,3.0,True,ok,none,v58-loop-event-00575
576,33,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00576
577,33,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00577
578,33,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00578
579,33,trust_bounds,0.364059,0.0,1.0,True,ok,none,v58-loop-event-00579
580,33,debt_nonnegative,0.15431,0.0,3.0,True,ok,none,v58-loop-event-00580
581,33,project_progress_bounds,0.035748,0.0,1.0,True,ok,none,v58-loop-event-00581
582,33,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00582
583,33,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00583
584,33,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00584
585,33,trust_bounds,0.34464,0.0,1.0,True,ok,none,v58-loop-event-00585
586,33,debt_nonnegative,0.13443,0.0,3.0,True,ok,none,v58-loop-event-00586
587,33,project_progress_bounds,0.034516,0.0,1.0,True,ok,none,v58-loop-event-00587
588,33,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-00588
589,33,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-00589
590,33,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-00590
