tick_id,day,season,region_id,sight_cue,sound_cue,smell_cue,temperature_cue,wetness_cue,body_cue,rhythm_marker,sensory_bound_to_region
882,56,winter_cold,roofward,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
883,56,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
884,56,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
885,56,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
886,56,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
887,56,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
888,56,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
889,56,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
890,56,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
891,56,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
892,56,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
893,56,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
894,56,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
895,56,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,ambient-rate,True
896,57,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
897,57,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
898,57,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
899,57,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
900,57,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
901,57,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
902,57,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
903,57,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
904,57,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
905,57,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
906,57,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
907,57,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
908,57,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
909,57,winter_cold,signal_ridge,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
910,57,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
911,57,winter_cold,riverbend,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
912,58,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
913,58,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
914,58,winter_cold,signal_ridge,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
915,58,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
916,58,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
917,58,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
918,58,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
919,58,winter_cold,signal_ridge,moving trade tokens,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
920,58,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
921,58,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
922,58,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
923,58,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
924,58,winter_cold,signal_ridge,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,flower-node,True
925,58,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
926,58,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
927,58,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,ambient-rate,True
928,59,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
929,59,winter_cold,signal_ridge,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
930,59,winter_cold,orchard_fen,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
931,59,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
932,59,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
933,59,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
934,59,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,careful carrying,season-pulse,True
935,59,winter_cold,orchard_fen,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
936,59,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
937,59,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
938,59,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
939,59,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
940,59,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
941,59,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
942,59,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
943,59,winter_cold,archive_quarter,moving trade tokens,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
944,60,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
945,60,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
946,60,winter_cold,roofward,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
947,60,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
948,60,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
949,60,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
950,60,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
951,60,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
952,60,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
953,60,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
954,60,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
955,60,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
956,60,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
957,60,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
958,60,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
959,60,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,ambient-rate,True
960,61,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
961,61,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
962,61,winter_cold,archive_quarter,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
963,61,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
964,61,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
965,61,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
966,61,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,careful carrying,season-pulse,True
967,61,winter_cold,archive_quarter,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
968,61,winter_cold,signal_ridge,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
969,61,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
970,61,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
971,61,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
972,61,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
973,61,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
974,61,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
975,61,winter_cold,riverbend,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
976,62,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
977,62,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
978,62,winter_cold,signal_ridge,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
979,62,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
980,62,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
981,62,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
982,62,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
983,62,winter_cold,signal_ridge,moving trade tokens,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
984,62,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
985,62,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
986,62,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
987,62,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
988,62,winter_cold,signal_ridge,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,flower-node,True
989,62,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
990,62,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,careful carrying,season-pulse,True
991,62,winter_cold,roofward,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
992,63,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
993,63,winter_cold,signal_ridge,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
994,63,winter_cold,orchard_fen,moving trade tokens,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
995,63,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
996,63,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
997,63,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
998,63,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
999,63,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1000,63,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
1001,63,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1002,63,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1003,63,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1004,63,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
1005,63,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1006,63,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1007,63,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,ambient-rate,True
1008,64,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
1009,64,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1010,64,winter_cold,riverbend,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
1011,64,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1012,64,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
1013,64,winter_cold,signal_ridge,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1014,64,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1015,64,winter_cold,riverbend,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
1016,64,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
1017,64,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1018,64,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1019,64,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1020,64,winter_cold,riverbend,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,flower-node,True
1021,64,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1022,64,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
1023,64,winter_cold,signal_ridge,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
