tick_id,day,settlement_id,resident_id,avatar_action,sequence_id,consent_state,gaze_keyframes,posture_keyframes,gesture_keyframes,speech_hook,duration_ms,refusal_or_consent_visible,no_forced_action,animation_matches_consent_state
244,14,orchard,Ivo,wait_respectfully,seq:orchard:244:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
246,14,riverbend,Cee,return_object,seq:riverbend:246:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
248,14,archive,Nia,inspect_inventory,seq:archive:248:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
250,14,orchard,Pim,ask_handoff,seq:orchard:250:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
251,14,repair_ring,Pax,refuse_handoff,seq:repair_ring:251:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
252,15,roofward,Orr,wait_respectfully,seq:roofward:252:Orr,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
255,15,orchard,Pim,ask_handoff,seq:orchard:255:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
256,15,repair_ring,Juno,refuse_handoff,seq:repair_ring:256:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
258,15,roofward,Sera,ask_handoff,seq:roofward:258:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
259,15,archive,Vell,refuse_handoff,seq:archive:259:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
260,15,signal,Ren,return_object,seq:signal:260:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
263,15,riverbend,Cee,return_object,seq:riverbend:263:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
264,15,roofward,Orr,wait_respectfully,seq:roofward:264:Orr,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
267,15,orchard,Pim,ask_handoff,seq:orchard:267:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
268,15,repair_ring,Juno,refuse_handoff,seq:repair_ring:268:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
272,16,orchard,Pim,ask_handoff,seq:orchard:272:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
273,16,repair_ring,Vale,refuse_handoff,seq:repair_ring:273:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
275,16,roofward,Sera,ask_handoff,seq:roofward:275:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
276,16,archive,Vell,refuse_handoff,seq:archive:276:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
277,16,signal,Milo,return_object,seq:signal:277:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
280,16,riverbend,Cee,return_object,seq:riverbend:280:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
284,16,orchard,Pim,ask_handoff,seq:orchard:284:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
285,16,repair_ring,Vale,refuse_handoff,seq:repair_ring:285:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
287,16,roofward,Sera,ask_handoff,seq:roofward:287:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
288,17,signal,Ren,idle,seq:signal:288:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
289,17,orchard,Pim,ask_handoff,seq:orchard:289:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
290,17,repair_ring,Pax,refuse_handoff,seq:repair_ring:290:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
292,17,roofward,Sera,ask_handoff,seq:roofward:292:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
293,17,archive,Vell,refuse_handoff,seq:archive:293:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
294,17,signal,Kesh,return_object,seq:signal:294:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
296,17,repair_ring,Pax,inspect_inventory,seq:repair_ring:296:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
297,17,riverbend,Cee,return_object,seq:riverbend:297:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
300,17,signal,Ren,idle,seq:signal:300:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
301,17,orchard,Pim,ask_handoff,seq:orchard:301:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
302,17,repair_ring,Pax,refuse_handoff,seq:repair_ring:302:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
304,17,roofward,Sera,ask_handoff,seq:roofward:304:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
305,17,archive,Vell,refuse_handoff,seq:archive:305:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
306,18,orchard,Pim,ask_handoff,seq:orchard:306:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
307,18,repair_ring,Juno,refuse_handoff,seq:repair_ring:307:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
308,18,riverbend,Ari,idle,seq:riverbend:308:Ari,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
309,18,roofward,Sera,ask_handoff,seq:roofward:309:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
310,18,archive,Vell,refuse_handoff,seq:archive:310:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
311,18,signal,Ren,return_object,seq:signal:311:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
312,18,orchard,Ivo,wait_respectfully,seq:orchard:312:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
314,18,riverbend,Cee,return_object,seq:riverbend:314:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
316,18,archive,Nia,inspect_inventory,seq:archive:316:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
318,18,orchard,Pim,ask_handoff,seq:orchard:318:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
319,18,repair_ring,Juno,refuse_handoff,seq:repair_ring:319:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
320,18,riverbend,Ari,idle,seq:riverbend:320:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
321,18,roofward,Sera,ask_handoff,seq:roofward:321:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
322,18,archive,Vell,refuse_handoff,seq:archive:322:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
323,18,signal,Ren,return_object,seq:signal:323:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
324,19,repair_ring,Vale,refuse_handoff,seq:repair_ring:324:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
326,19,roofward,Sera,ask_handoff,seq:roofward:326:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
327,19,archive,Vell,refuse_handoff,seq:archive:327:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
328,19,signal,Milo,return_object,seq:signal:328:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
331,19,riverbend,Cee,return_object,seq:riverbend:331:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
332,19,roofward,Sera,wait_respectfully,seq:roofward:332:Sera,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
335,19,orchard,Pim,ask_handoff,seq:orchard:335:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
336,19,repair_ring,Vale,refuse_handoff,seq:repair_ring:336:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
338,19,roofward,Sera,ask_handoff,seq:roofward:338:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
339,19,archive,Vell,refuse_handoff,seq:archive:339:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
340,19,signal,Milo,return_object,seq:signal:340:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
343,20,roofward,Sera,ask_handoff,seq:roofward:343:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
344,20,archive,Vell,refuse_handoff,seq:archive:344:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
345,20,signal,Kesh,return_object,seq:signal:345:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
348,20,riverbend,Cee,return_object,seq:riverbend:348:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
352,20,orchard,Pim,ask_handoff,seq:orchard:352:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
353,20,repair_ring,Pax,refuse_handoff,seq:repair_ring:353:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
355,20,roofward,Sera,ask_handoff,seq:roofward:355:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
356,20,archive,Vell,refuse_handoff,seq:archive:356:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
357,20,signal,Kesh,return_object,seq:signal:357:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
360,21,roofward,Sera,ask_handoff,seq:roofward:360:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
361,21,archive,Vell,refuse_handoff,seq:archive:361:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
362,21,signal,Ren,return_object,seq:signal:362:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
364,21,repair_ring,Pax,inspect_inventory,seq:repair_ring:364:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
365,21,riverbend,Cee,return_object,seq:riverbend:365:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
368,21,signal,Ren,idle,seq:signal:368:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
369,21,orchard,Pim,ask_handoff,seq:orchard:369:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
370,21,repair_ring,Juno,refuse_handoff,seq:repair_ring:370:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
372,21,roofward,Sera,ask_handoff,seq:roofward:372:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
373,21,archive,Vell,refuse_handoff,seq:archive:373:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
374,21,signal,Ren,return_object,seq:signal:374:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
376,21,repair_ring,Pax,inspect_inventory,seq:repair_ring:376:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
377,21,riverbend,Cee,return_object,seq:riverbend:377:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
