tick_id,day,settlement_id,resident_id,avatar_action,consequence_type,trust_delta,respect_delta,access_delta,memory_written,persistent_key,visible_next_visit_effect,no_endless_distress
759,64,roofward,Sera,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.roofward.Sera,resident approaches sooner on next visit,True
760,64,archive,Nia,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.archive.Nia,resident keeps more distance on next visit,True
761,64,signal,Ren,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.signal.Ren,resident recognizes the avatar,True
762,64,orchard,Ivo,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.orchard.Ivo,resident shares a more specific local word,True
763,64,repair_ring,Pax,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.repair_ring.Pax,resident approaches sooner on next visit,True
764,64,riverbend,Ari,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.riverbend.Ari,resident recognizes the avatar,True
765,64,roofward,Sera,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.roofward.Sera,resident shares a more specific local word,True
766,64,archive,Nia,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.archive.Nia,resident approaches sooner on next visit,True
767,64,signal,Ren,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.signal.Ren,resident shares a more specific local word,True
768,65,orchard,Mara,request_tool,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.orchard.Mara,resident keeps more distance on next visit,True
769,65,repair_ring,Juno,give_space,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.repair_ring.Juno,resident approaches sooner on next visit,True
770,65,riverbend,Lio,ask_local_word,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.riverbend.Lio,resident shares a more specific local word,True
771,65,roofward,Fay,request_tool,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.roofward.Fay,resident keeps more distance on next visit,True
772,65,archive,Toma,give_space,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.archive.Toma,resident approaches sooner on next visit,True
773,65,signal,Milo,ask_memory,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.signal.Milo,resident shares a more specific local word,True
774,65,orchard,Mara,rest_near_resident,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.orchard.Mara,resident approaches sooner on next visit,True
775,65,repair_ring,Juno,enter_world,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.repair_ring.Juno,resident recognizes the avatar,True
776,65,riverbend,Lio,ask_memory,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.riverbend.Lio,resident shares a more specific local word,True
777,65,roofward,Fay,rest_near_resident,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.roofward.Fay,resident approaches sooner on next visit,True
778,65,archive,Toma,enter_world,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.archive.Toma,resident recognizes the avatar,True
779,65,signal,Milo,ask_local_word,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.signal.Milo,resident shares a more specific local word,True
780,66,repair_ring,Juno,give_space,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.repair_ring.Juno,resident approaches sooner on next visit,True
781,66,riverbend,Lio,ask_local_word,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.riverbend.Lio,resident shares a more specific local word,True
782,66,roofward,Fay,request_tool,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.roofward.Fay,resident keeps more distance on next visit,True
783,66,archive,Toma,give_space,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.archive.Toma,resident approaches sooner on next visit,True
784,66,signal,Milo,ask_memory,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.signal.Milo,resident shares a more specific local word,True
785,66,orchard,Mara,rest_near_resident,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.orchard.Mara,resident approaches sooner on next visit,True
786,66,repair_ring,Juno,enter_world,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.repair_ring.Juno,resident recognizes the avatar,True
787,66,riverbend,Lio,ask_memory,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.riverbend.Lio,resident shares a more specific local word,True
788,66,roofward,Fay,rest_near_resident,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.roofward.Fay,resident approaches sooner on next visit,True
789,66,archive,Toma,enter_world,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.archive.Toma,resident recognizes the avatar,True
790,66,signal,Milo,ask_local_word,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.signal.Milo,resident shares a more specific local word,True
791,66,orchard,Mara,request_tool,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.orchard.Mara,resident keeps more distance on next visit,True
792,67,repair_ring,Pax,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.repair_ring.Pax,resident recognizes the avatar,True
793,67,riverbend,Ari,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.riverbend.Ari,resident approaches sooner on next visit,True
794,67,roofward,Sera,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.roofward.Sera,resident keeps more distance on next visit,True
795,67,archive,Nia,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.archive.Nia,resident recognizes the avatar,True
796,67,signal,Ren,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.signal.Ren,resident shares a more specific local word,True
797,67,orchard,Ivo,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.orchard.Ivo,resident approaches sooner on next visit,True
798,67,repair_ring,Pax,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.repair_ring.Pax,resident shares a more specific local word,True
799,67,riverbend,Ari,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.riverbend.Ari,resident shares a more specific local word,True
800,67,roofward,Sera,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.roofward.Sera,resident approaches sooner on next visit,True
801,67,archive,Nia,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.archive.Nia,resident shares a more specific local word,True
802,67,signal,Ren,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.signal.Ren,resident approaches sooner on next visit,True
803,67,orchard,Ivo,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.orchard.Ivo,resident keeps more distance on next visit,True
804,68,repair_ring,Juno,ask_memory,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.repair_ring.Juno,resident shares a more specific local word,True
805,68,riverbend,Lio,request_tool,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.riverbend.Lio,resident keeps more distance on next visit,True
806,68,roofward,Fay,give_space,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.roofward.Fay,resident approaches sooner on next visit,True
807,68,archive,Toma,ask_memory,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.archive.Toma,resident shares a more specific local word,True
808,68,signal,Milo,rest_near_resident,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.signal.Milo,resident approaches sooner on next visit,True
809,68,orchard,Mara,enter_world,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.orchard.Mara,resident recognizes the avatar,True
810,68,repair_ring,Juno,ask_local_word,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.repair_ring.Juno,resident shares a more specific local word,True
811,68,riverbend,Lio,rest_near_resident,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.riverbend.Lio,resident approaches sooner on next visit,True
812,68,roofward,Fay,enter_world,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.roofward.Fay,resident recognizes the avatar,True
813,68,archive,Toma,ask_local_word,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.archive.Toma,resident shares a more specific local word,True
814,68,signal,Milo,request_tool,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.signal.Milo,resident keeps more distance on next visit,True
815,68,orchard,Mara,give_space,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.orchard.Mara,resident approaches sooner on next visit,True
816,69,repair_ring,Pax,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.repair_ring.Pax,resident shares a more specific local word,True
817,69,riverbend,Ari,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.riverbend.Ari,resident keeps more distance on next visit,True
818,69,roofward,Sera,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.roofward.Sera,resident recognizes the avatar,True
819,69,archive,Nia,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.archive.Nia,resident shares a more specific local word,True
820,69,signal,Ren,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.signal.Ren,resident approaches sooner on next visit,True
821,69,orchard,Ivo,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.orchard.Ivo,resident shares a more specific local word,True
822,69,repair_ring,Pax,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.repair_ring.Pax,resident approaches sooner on next visit,True
823,69,riverbend,Ari,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.riverbend.Ari,resident approaches sooner on next visit,True
824,69,roofward,Sera,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.roofward.Sera,resident shares a more specific local word,True
825,69,archive,Nia,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.archive.Nia,resident approaches sooner on next visit,True
826,69,signal,Ren,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.signal.Ren,resident keeps more distance on next visit,True
827,69,orchard,Ivo,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.orchard.Ivo,resident recognizes the avatar,True
828,70,repair_ring,Juno,rest_near_resident,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.repair_ring.Juno,resident approaches sooner on next visit,True
829,70,riverbend,Lio,give_space,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.riverbend.Lio,resident approaches sooner on next visit,True
830,70,roofward,Fay,ask_memory,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.roofward.Fay,resident shares a more specific local word,True
831,70,archive,Toma,rest_near_resident,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.archive.Toma,resident approaches sooner on next visit,True
832,70,signal,Milo,enter_world,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.signal.Milo,resident recognizes the avatar,True
833,70,orchard,Mara,ask_local_word,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.orchard.Mara,resident shares a more specific local word,True
834,70,repair_ring,Juno,request_tool,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.repair_ring.Juno,resident keeps more distance on next visit,True
835,70,riverbend,Lio,enter_world,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.riverbend.Lio,resident recognizes the avatar,True
836,70,roofward,Fay,ask_local_word,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.roofward.Fay,resident shares a more specific local word,True
837,70,archive,Toma,request_tool,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.archive.Toma,resident keeps more distance on next visit,True
838,70,signal,Milo,give_space,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.signal.Milo,resident approaches sooner on next visit,True
839,70,orchard,Mara,ask_memory,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.orchard.Mara,resident shares a more specific local word,True
840,71,repair_ring,Pax,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.repair_ring.Pax,resident approaches sooner on next visit,True
841,71,riverbend,Ari,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.riverbend.Ari,resident recognizes the avatar,True
842,71,roofward,Sera,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.roofward.Sera,resident shares a more specific local word,True
843,71,archive,Nia,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.archive.Nia,resident approaches sooner on next visit,True
844,71,signal,Ren,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.signal.Ren,resident shares a more specific local word,True
845,71,orchard,Ivo,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.orchard.Ivo,resident approaches sooner on next visit,True
846,71,repair_ring,Pax,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.repair_ring.Pax,resident keeps more distance on next visit,True
847,71,riverbend,Ari,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.riverbend.Ari,resident shares a more specific local word,True
848,71,roofward,Sera,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.roofward.Sera,resident approaches sooner on next visit,True
849,71,archive,Nia,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.archive.Nia,resident keeps more distance on next visit,True
850,71,signal,Ren,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.signal.Ren,resident recognizes the avatar,True
851,71,orchard,Ivo,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.orchard.Ivo,resident shares a more specific local word,True
852,72,riverbend,Ari,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.riverbend.Ari,resident recognizes the avatar,True
853,72,roofward,Sera,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.roofward.Sera,resident shares a more specific local word,True
854,72,archive,Nia,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.archive.Nia,resident approaches sooner on next visit,True
855,72,signal,Ren,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.signal.Ren,resident shares a more specific local word,True
856,72,orchard,Ivo,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.orchard.Ivo,resident approaches sooner on next visit,True
857,72,repair_ring,Pax,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.repair_ring.Pax,resident keeps more distance on next visit,True
858,72,riverbend,Ari,inspect_ritual,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.riverbend.Ari,resident shares a more specific local word,True
859,72,roofward,Sera,offer_help,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.roofward.Sera,resident approaches sooner on next visit,True
860,72,archive,Nia,move_near_object,boundary_pressure,-0.035,-0.045,-0.025,True,ssrm.v38.memory.archive.Nia,resident keeps more distance on next visit,True
861,72,signal,Ren,follow_route,neutral_entry,0.012,0.016,0.01,True,ssrm.v38.memory.signal.Ren,resident recognizes the avatar,True
862,72,orchard,Ivo,mark_map,cultural_attention,0.025,0.035,0.02,True,ssrm.v38.memory.orchard.Ivo,resident shares a more specific local word,True
863,72,repair_ring,Pax,leave_gift,repair_or_care,0.04,0.05,0.03,True,ssrm.v38.memory.repair_ring.Pax,resident approaches sooner on next visit,True
