tick_id,day,settlement_id,resident_id,requested_object,task_site,request_phrase,ownership_state,avatar_can_help,request_visible,object_permission_checked,task_changes_world_state,no_llm_call
229,13,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
230,13,cinder_garden,Vale,seed tray,shade tent,Vale asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
231,13,lichen_bridge,Sol,meal ledger,rope bridge,Sol asks: help with meal ledger at rope bridge,resident_owned,False,True,True,True,True
232,13,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
233,13,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
234,14,cinder_garden,Juno,shade pole,ash path,Juno asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
235,14,lichen_bridge,Luma,signal bell,meal room,Luma asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
236,14,orchid_engine,Dax,orchid lamp,engine ring,Dax asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
237,14,moss_ward,Tala,rain jar,blanket room,Tala asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
238,14,glass_harbor,Nia,net spool,fog rail,Nia asks: help with net spool at fog rail,resident_owned,False,True,True,True,True
239,14,cinder_garden,Pax,cool bowl,seed shelf,Pax asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
240,14,lichen_bridge,Rin,rope kit,signal post,Rin asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
241,14,orchid_engine,Eli,gear cloth,orchid bay,Eli asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
242,14,moss_ward,Ari,root ledger,rain gate,Ari asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
243,14,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
244,14,cinder_garden,Vale,seed tray,shade tent,Vale asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
245,14,lichen_bridge,Sol,meal ledger,rope bridge,Sol asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
246,14,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
247,14,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
248,14,glass_harbor,Puck,tea kettle,lamp pier,Puck asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
249,14,cinder_garden,Wren,shade pole,ash path,Wren asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
250,14,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
251,14,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
252,15,glass_harbor,Nia,net spool,fog rail,Nia asks: help with net spool at fog rail,resident_owned,False,True,True,True,True
253,15,cinder_garden,Pax,cool bowl,seed shelf,Pax asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
254,15,lichen_bridge,Rin,rope kit,signal post,Rin asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
255,15,orchid_engine,Eli,gear cloth,orchid bay,Eli asks: help with gear cloth at orchid bay,shared_with_boundary,True,True,True,True,True
256,15,moss_ward,Ari,root ledger,rain gate,Ari asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
257,15,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
258,15,cinder_garden,Vale,seed tray,shade tent,Vale asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
259,15,lichen_bridge,Sol,meal ledger,rope bridge,Sol asks: help with meal ledger at rope bridge,resident_owned,False,True,True,True,True
260,15,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,shared_with_boundary,True,True,True,True,True
261,15,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
262,15,glass_harbor,Puck,tea kettle,lamp pier,Puck asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
263,15,cinder_garden,Wren,shade pole,ash path,Wren asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
264,15,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
265,15,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,shared_with_boundary,True,True,True,True,True
266,15,moss_ward,Milo,rain jar,blanket room,Milo asks: help with rain jar at blanket room,resident_owned,False,True,True,True,True
267,15,glass_harbor,Sera,net spool,fog rail,Sera asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
268,15,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
269,15,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
270,16,moss_ward,Ari,root ledger,rain gate,Ari asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
271,16,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
272,16,cinder_garden,Vale,seed tray,shade tent,Vale asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
273,16,lichen_bridge,Sol,meal ledger,rope bridge,Sol asks: help with meal ledger at rope bridge,resident_owned,False,True,True,True,True
274,16,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
275,16,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
276,16,glass_harbor,Puck,tea kettle,lamp pier,Puck asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
277,16,cinder_garden,Wren,shade pole,ash path,Wren asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
278,16,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
279,16,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
280,16,moss_ward,Milo,rain jar,blanket room,Milo asks: help with rain jar at blanket room,shared_with_boundary,True,True,True,True,True
281,16,glass_harbor,Sera,net spool,fog rail,Sera asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
282,16,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
283,16,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
284,16,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
285,16,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
286,16,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
287,16,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,False,True,True,True,True
288,17,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
289,17,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
290,17,glass_harbor,Puck,tea kettle,lamp pier,Puck asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
291,17,cinder_garden,Wren,shade pole,ash path,Wren asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
292,17,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
293,17,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
294,17,moss_ward,Milo,rain jar,blanket room,Milo asks: help with rain jar at blanket room,resident_owned,False,True,True,True,True
295,17,glass_harbor,Sera,net spool,fog rail,Sera asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
296,17,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
297,17,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
298,17,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
299,17,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
300,17,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,shared_with_boundary,True,True,True,True,True
301,17,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,False,True,True,True,True
302,17,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
303,17,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
304,17,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
305,17,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
306,18,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
307,18,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
308,18,moss_ward,Milo,rain jar,blanket room,Milo asks: help with rain jar at blanket room,resident_owned,False,True,True,True,True
309,18,glass_harbor,Sera,net spool,fog rail,Sera asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
310,18,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,shared_with_boundary,True,True,True,True,True
311,18,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
312,18,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
313,18,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
314,18,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
315,18,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
316,18,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
317,18,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
318,18,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
319,18,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
320,18,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,shared_with_boundary,True,True,True,True,True
321,18,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
322,18,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,False,True,True,True,True
323,18,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
324,19,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
325,19,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
326,19,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
327,19,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
328,19,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
329,19,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,False,True,True,True,True
330,19,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
331,19,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
332,19,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
333,19,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
334,19,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
335,19,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
336,19,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,False,True,True,True,True
337,19,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
