tick_id,day,route_id,caravan_id,task_kind,task_available,task_taken,cargo_delta,fatigue_delta,recovery_delta,consequence_visible,boundary_clause
0,1,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
883,56,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
884,56,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
885,56,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
886,56,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
887,56,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
888,56,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
889,56,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
890,56,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
891,56,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
892,56,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
893,56,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
894,56,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
895,56,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
896,57,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
897,57,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
898,57,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
899,57,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
900,57,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
901,57,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
902,57,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
903,57,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
904,57,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
905,57,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
906,57,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
907,57,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
908,57,central_repair_ring,caravan:central_repair_ring,queue repair token,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
909,57,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
910,57,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
911,57,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
912,58,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
913,58,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
914,58,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
915,58,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
916,58,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
917,58,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
918,58,signal_orchard,caravan:signal_orchard,carry oil lamp,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
919,58,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
920,58,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
921,58,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
922,58,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
923,58,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
924,58,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
925,58,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
926,58,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
927,58,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
928,59,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
929,59,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
930,59,signal_orchard,caravan:signal_orchard,carry oil lamp,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
931,59,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
932,59,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
933,59,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
934,59,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
935,59,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
936,59,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
937,59,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
938,59,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
939,59,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
940,59,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
941,59,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
942,59,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
943,59,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
944,60,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
945,60,roofward_archive,caravan:roofward_archive,shade herb cart,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
946,60,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
947,60,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
948,60,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
949,60,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
950,60,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
951,60,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
952,60,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
953,60,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
954,60,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
955,60,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
956,60,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
957,60,roofward_archive,caravan:roofward_archive,shade herb cart,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
958,60,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
959,60,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
