tick_id,day,tick,route_id,storage_key,state_version,route_choice,forecast_revision,avatar_task_count,recovery_score,editable_json_valid,mutation_source,save_button_visible
928,62,13,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,84,market plank route,40,55,0.94,True,simulation tick,True
929,62,14,central_repair_ring,ssrm_v31_route_state_central_repair_ring,93,inner repair yard,36,52,0.94,True,simulation tick,True
930,63,0,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,79,orchard ridge detour,38,51,0.94,True,manual json editor,True
931,63,1,roofward_archive,ssrm_v31_route_state_roofward_archive,95,cool archive lane,39,53,0.94,True,simulation tick,True
932,63,2,archive_signal,ssrm_v31_route_state_archive_signal,79,stone kiosk path,36,55,0.94,True,simulation tick,True
933,63,3,signal_orchard,ssrm_v31_route_state_signal_orchard,92,river lantern loop,36,52,0.94,True,simulation tick,True
934,63,4,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,85,market plank route,40,55,0.93385,True,manual json editor,True
935,63,5,central_repair_ring,ssrm_v31_route_state_central_repair_ring,93,inner repair yard,36,52,0.93605,True,simulation tick,True
936,63,6,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,79,orchard ridge detour,38,51,0.93495,True,simulation tick,True
937,63,7,roofward_archive,ssrm_v31_route_state_roofward_archive,95,cool archive lane,39,53,0.93385,True,simulation tick,True
938,63,8,archive_signal,ssrm_v31_route_state_archive_signal,81,stone kiosk path,37,55,0.94,True,manual json editor,True
939,63,9,signal_orchard,ssrm_v31_route_state_signal_orchard,93,river lantern loop,37,52,0.94,True,simulation tick,True
940,63,10,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,85,market plank route,40,56,0.94,True,simulation tick,True
941,63,11,central_repair_ring,ssrm_v31_route_state_central_repair_ring,93,inner repair yard,36,52,0.94,True,simulation tick,True
942,63,12,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,80,orchard ridge detour,38,51,0.93495,True,manual json editor,True
943,63,13,roofward_archive,ssrm_v31_route_state_roofward_archive,95,cool archive lane,39,54,0.94,True,simulation tick,True
944,63,14,archive_signal,ssrm_v31_route_state_archive_signal,82,stone kiosk path,38,55,0.94,True,simulation tick,True
945,64,0,signal_orchard,ssrm_v31_route_state_signal_orchard,95,river lantern loop,38,52,0.94,True,manual json editor,True
946,64,1,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,86,market plank route,41,56,0.94,True,simulation tick,True
947,64,2,central_repair_ring,ssrm_v31_route_state_central_repair_ring,93,inner repair yard,36,53,0.94,True,simulation tick,True
948,64,3,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,80,orchard ridge detour,38,52,0.94,True,simulation tick,True
949,64,4,roofward_archive,ssrm_v31_route_state_roofward_archive,96,cool archive lane,39,54,0.93495,True,manual json editor,True
950,64,5,archive_signal,ssrm_v31_route_state_archive_signal,82,stone kiosk path,38,56,0.94,True,simulation tick,True
951,64,6,signal_orchard,ssrm_v31_route_state_signal_orchard,95,river lantern loop,38,52,0.93605,True,simulation tick,True
952,64,7,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,86,market plank route,41,56,0.93495,True,simulation tick,True
953,64,8,central_repair_ring,ssrm_v31_route_state_central_repair_ring,94,inner repair yard,36,53,0.93385,True,manual json editor,True
954,64,9,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,81,orchard ridge detour,39,53,0.94,True,simulation tick,True
955,64,10,roofward_archive,ssrm_v31_route_state_roofward_archive,96,cool archive lane,39,55,0.94,True,simulation tick,True
956,64,11,archive_signal,ssrm_v31_route_state_archive_signal,82,stone kiosk path,38,56,0.93985,True,simulation tick,True
957,64,12,signal_orchard,ssrm_v31_route_state_signal_orchard,96,dusk road,38,52,0.94,True,manual json editor,True
958,64,13,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,86,market plank route,41,57,0.94,True,simulation tick,True
959,64,14,central_repair_ring,ssrm_v31_route_state_central_repair_ring,95,inner repair yard,37,53,0.94,True,simulation tick,True
