tick_id,day,settlement_id,start_room,target_room,path,path_length,next_room,graph_valid,continuous_progress,saved_path_key
1023,86,roofward,warm lane,sun sill,warm lane > sun sill,2,sun sill,True,True,ssrm.v40.path.roofward
1024,86,archive,stone stacks,stone stacks,stone stacks,1,stone stacks,True,True,ssrm.v40.path.archive
1025,86,signal,arrival court,mast base,arrival court > mast base,2,mast base,True,True,ssrm.v40.path.signal
1026,86,orchard,seed lane,satchel shed,seed lane > mud row > satchel shed,3,mud row,True,True,ssrm.v40.path.orchard
1027,86,repair_ring,wire bench,bell alcove,wire bench > spark lane > bell alcove,3,spark lane,True,True,ssrm.v40.path.repair_ring
1028,86,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1029,86,roofward,sun sill,warm lane,sun sill > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
1030,86,archive,stone stacks,stone stacks,stone stacks,1,stone stacks,True,True,ssrm.v40.path.archive
1031,86,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1032,87,orchard,mud row,mud row,mud row,1,mud row,True,True,ssrm.v40.path.orchard
1033,87,repair_ring,spark lane,bell alcove,spark lane > bell alcove,2,bell alcove,True,True,ssrm.v40.path.repair_ring
1034,87,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1035,87,roofward,warm lane,arrival court,warm lane > glass stair > arrival court,3,glass stair,True,True,ssrm.v40.path.roofward
1036,87,archive,stone stacks,stone stacks,stone stacks,1,stone stacks,True,True,ssrm.v40.path.archive
1037,87,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
1038,87,orchard,mud row,market plank,mud row > seed lane > market plank,3,seed lane,True,True,ssrm.v40.path.orchard
1039,87,repair_ring,bell alcove,bell alcove,bell alcove,1,bell alcove,True,True,ssrm.v40.path.repair_ring
1040,87,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1041,87,roofward,glass stair,glass stair,glass stair,1,glass stair,True,True,ssrm.v40.path.roofward
1042,87,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1043,87,signal,lantern walk,lens room,lantern walk > lens room,2,lens room,True,True,ssrm.v40.path.signal
1044,88,repair_ring,bell alcove,bell alcove,bell alcove,1,bell alcove,True,True,ssrm.v40.path.repair_ring
1045,88,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1046,88,roofward,glass stair,arrival court,glass stair > arrival court,2,arrival court,True,True,ssrm.v40.path.roofward
1047,88,archive,memory desk,stone stacks,memory desk > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
1048,88,signal,lens room,lantern walk,lens room > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1049,88,orchard,seed lane,market plank,seed lane > market plank,2,market plank,True,True,ssrm.v40.path.orchard
1050,88,repair_ring,bell alcove,bell alcove,bell alcove,1,bell alcove,True,True,ssrm.v40.path.repair_ring
1051,88,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1052,88,roofward,arrival court,glass stair,arrival court > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
1053,88,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1054,88,signal,lantern walk,lens room,lantern walk > lens room,2,lens room,True,True,ssrm.v40.path.signal
1055,88,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1056,89,repair_ring,bell alcove,cool corner,bell alcove > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1057,89,riverbend,kit alcove,arrival court,kit alcove > dry ridge > plank hall > arrival court,4,dry ridge,True,True,ssrm.v40.path.riverbend
1058,89,roofward,glass stair,ledger loft,glass stair > warm lane > ledger loft,3,warm lane,True,True,ssrm.v40.path.roofward
1059,89,archive,memory desk,spool room,memory desk > ink niche > spool room,3,ink niche,True,True,ssrm.v40.path.archive
1060,89,signal,lens room,lantern walk,lens room > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1061,89,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1062,89,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
1063,89,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1064,89,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1065,89,archive,ink niche,memory desk,ink niche > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1066,89,signal,lantern walk,signal perch,lantern walk > mast base > signal perch,3,mast base,True,True,ssrm.v40.path.signal
1067,89,orchard,satchel shed,arrival court,satchel shed > market plank > seed lane > arrival court,4,market plank,True,True,ssrm.v40.path.orchard
1068,90,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
1069,90,riverbend,kit alcove,plank hall,kit alcove > dry ridge > plank hall,3,dry ridge,True,True,ssrm.v40.path.riverbend
1070,90,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1071,90,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1072,90,signal,mast base,signal perch,mast base > signal perch,2,signal perch,True,True,ssrm.v40.path.signal
1073,90,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1074,90,repair_ring,cool corner,wire bench,cool corner > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
1075,90,riverbend,dry ridge,wet crossing,dry ridge > plank hall > wet crossing,3,plank hall,True,True,ssrm.v40.path.riverbend
1076,90,roofward,warm lane,glass stair,warm lane > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
1077,90,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1078,90,signal,signal perch,arrival court,signal perch > mast base > arrival court,3,mast base,True,True,ssrm.v40.path.signal
1079,90,orchard,satchel shed,seed lane,satchel shed > market plank > seed lane,3,market plank,True,True,ssrm.v40.path.orchard
1080,91,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1081,91,riverbend,plank hall,plank hall,plank hall,1,plank hall,True,True,ssrm.v40.path.riverbend
1082,91,roofward,glass stair,ledger loft,glass stair > warm lane > ledger loft,3,warm lane,True,True,ssrm.v40.path.roofward
1083,91,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1084,91,signal,mast base,arrival court,mast base > arrival court,2,arrival court,True,True,ssrm.v40.path.signal
1085,91,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1086,91,repair_ring,cool corner,spark lane,cool corner > wire bench > spark lane,3,wire bench,True,True,ssrm.v40.path.repair_ring
1087,91,riverbend,plank hall,dry ridge,plank hall > dry ridge,2,dry ridge,True,True,ssrm.v40.path.riverbend
1088,91,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1089,91,archive,memory desk,arrival court,memory desk > stone stacks > arrival court,3,stone stacks,True,True,ssrm.v40.path.archive
1090,91,signal,arrival court,arrival court,arrival court,1,arrival court,True,True,ssrm.v40.path.signal
1091,91,orchard,satchel shed,mud row,satchel shed > mud row,2,mud row,True,True,ssrm.v40.path.orchard
1092,92,repair_ring,wire bench,spark lane,wire bench > spark lane,2,spark lane,True,True,ssrm.v40.path.repair_ring
1093,92,riverbend,dry ridge,dry ridge,dry ridge,1,dry ridge,True,True,ssrm.v40.path.riverbend
1094,92,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1095,92,archive,stone stacks,arrival court,stone stacks > arrival court,2,arrival court,True,True,ssrm.v40.path.archive
1096,92,signal,arrival court,lantern walk,arrival court > mast base > lantern walk,3,mast base,True,True,ssrm.v40.path.signal
1097,92,orchard,mud row,mud row,mud row,1,mud row,True,True,ssrm.v40.path.orchard
1098,92,repair_ring,spark lane,bell alcove,spark lane > bell alcove,2,bell alcove,True,True,ssrm.v40.path.repair_ring
1099,92,riverbend,dry ridge,dry ridge,dry ridge,1,dry ridge,True,True,ssrm.v40.path.riverbend
1100,92,roofward,warm lane,arrival court,warm lane > glass stair > arrival court,3,glass stair,True,True,ssrm.v40.path.roofward
1101,92,archive,arrival court,stone stacks,arrival court > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
1102,92,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1103,92,orchard,mud row,satchel shed,mud row > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1104,93,repair_ring,bell alcove,bell alcove,bell alcove,1,bell alcove,True,True,ssrm.v40.path.repair_ring
1105,93,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1106,93,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
1107,93,archive,stone stacks,stone stacks,stone stacks,1,stone stacks,True,True,ssrm.v40.path.archive
1108,93,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
1109,93,orchard,satchel shed,market plank,satchel shed > market plank,2,market plank,True,True,ssrm.v40.path.orchard
1110,93,repair_ring,bell alcove,bell alcove,bell alcove,1,bell alcove,True,True,ssrm.v40.path.repair_ring
1111,93,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1112,93,roofward,warm lane,glass stair,warm lane > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
1113,93,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1114,93,signal,lantern walk,lens room,lantern walk > lens room,2,lens room,True,True,ssrm.v40.path.signal
1115,93,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1116,94,repair_ring,bell alcove,wire bench,bell alcove > spark lane > wire bench,3,spark lane,True,True,ssrm.v40.path.repair_ring
1117,94,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1118,94,roofward,glass stair,glass stair,glass stair,1,glass stair,True,True,ssrm.v40.path.roofward
1119,94,archive,memory desk,stone stacks,memory desk > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
1120,94,signal,lens room,lens room,lens room,1,lens room,True,True,ssrm.v40.path.signal
1121,94,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1122,94,repair_ring,spark lane,arrival court,spark lane > wire bench > arrival court,3,wire bench,True,True,ssrm.v40.path.repair_ring
1123,94,riverbend,kit alcove,plank hall,kit alcove > dry ridge > plank hall,3,dry ridge,True,True,ssrm.v40.path.riverbend
1124,94,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
1125,94,archive,stone stacks,ink niche,stone stacks > spool room > ink niche,3,spool room,True,True,ssrm.v40.path.archive
1126,94,signal,lens room,lantern walk,lens room > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1127,94,orchard,satchel shed,arrival court,satchel shed > market plank > seed lane > arrival court,4,market plank,True,True,ssrm.v40.path.orchard
1128,95,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1129,95,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1130,95,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1131,95,archive,spool room,memory desk,spool room > stone stacks > memory desk,3,stone stacks,True,True,ssrm.v40.path.archive
1132,95,signal,lantern walk,signal perch,lantern walk > mast base > signal perch,3,mast base,True,True,ssrm.v40.path.signal
1133,95,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1134,95,repair_ring,cool corner,wire bench,cool corner > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
1135,95,riverbend,kit alcove,wet crossing,kit alcove > wet crossing,2,wet crossing,True,True,ssrm.v40.path.riverbend
1136,95,roofward,warm lane,glass stair,warm lane > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
1137,95,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1138,95,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1139,95,orchard,satchel shed,seed lane,satchel shed > market plank > seed lane,3,market plank,True,True,ssrm.v40.path.orchard
1140,96,riverbend,wet crossing,kit alcove,wet crossing > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1141,96,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
1142,96,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1143,96,signal,lantern walk,signal perch,lantern walk > mast base > signal perch,3,mast base,True,True,ssrm.v40.path.signal
1144,96,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1145,96,repair_ring,wire bench,wire bench,wire bench,1,wire bench,True,True,ssrm.v40.path.repair_ring
1146,96,riverbend,kit alcove,wet crossing,kit alcove > wet crossing,2,wet crossing,True,True,ssrm.v40.path.riverbend
1147,96,roofward,warm lane,glass stair,warm lane > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
1148,96,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1149,96,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1150,96,orchard,satchel shed,seed lane,satchel shed > market plank > seed lane,3,market plank,True,True,ssrm.v40.path.orchard
1151,96,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1152,97,riverbend,wet crossing,wet crossing,wet crossing,1,wet crossing,True,True,ssrm.v40.path.riverbend
1153,97,roofward,glass stair,ledger loft,glass stair > warm lane > ledger loft,3,warm lane,True,True,ssrm.v40.path.roofward
1154,97,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1155,97,signal,lantern walk,arrival court,lantern walk > mast base > arrival court,3,mast base,True,True,ssrm.v40.path.signal
1156,97,orchard,market plank,seed lane,market plank > seed lane,2,seed lane,True,True,ssrm.v40.path.orchard
1157,97,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
1158,97,riverbend,wet crossing,dry ridge,wet crossing > plank hall > dry ridge,3,plank hall,True,True,ssrm.v40.path.riverbend
1159,97,roofward,warm lane,sun sill,warm lane > sun sill,2,sun sill,True,True,ssrm.v40.path.roofward
1160,97,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1161,97,signal,mast base,mast base,mast base,1,mast base,True,True,ssrm.v40.path.signal
1162,97,orchard,seed lane,arrival court,seed lane > arrival court,2,arrival court,True,True,ssrm.v40.path.orchard
1163,97,repair_ring,cool corner,bell alcove,cool corner > bell alcove,2,bell alcove,True,True,ssrm.v40.path.repair_ring
1164,98,riverbend,plank hall,dry ridge,plank hall > dry ridge,2,dry ridge,True,True,ssrm.v40.path.riverbend
1165,98,roofward,sun sill,warm lane,sun sill > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
1166,98,archive,memory desk,arrival court,memory desk > stone stacks > arrival court,3,stone stacks,True,True,ssrm.v40.path.archive
1167,98,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1168,98,orchard,arrival court,mud row,arrival court > seed lane > mud row,3,seed lane,True,True,ssrm.v40.path.orchard
1169,98,repair_ring,bell alcove,cool corner,bell alcove > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1170,98,riverbend,dry ridge,dry ridge,dry ridge,1,dry ridge,True,True,ssrm.v40.path.riverbend
1171,98,roofward,warm lane,arrival court,warm lane > glass stair > arrival court,3,glass stair,True,True,ssrm.v40.path.roofward
1172,98,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1173,98,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
1174,98,orchard,seed lane,satchel shed,seed lane > mud row > satchel shed,3,mud row,True,True,ssrm.v40.path.orchard
1175,98,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
1176,99,riverbend,dry ridge,plank hall,dry ridge > plank hall,2,plank hall,True,True,ssrm.v40.path.riverbend
1177,99,roofward,glass stair,arrival court,glass stair > arrival court,2,arrival court,True,True,ssrm.v40.path.roofward
1178,99,archive,memory desk,stone stacks,memory desk > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
1179,99,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
1180,99,orchard,mud row,satchel shed,mud row > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1181,99,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
1182,99,riverbend,plank hall,arrival court,plank hall > arrival court,2,arrival court,True,True,ssrm.v40.path.riverbend
1183,99,roofward,arrival court,warm lane,arrival court > glass stair > warm lane,3,glass stair,True,True,ssrm.v40.path.roofward
1184,99,archive,stone stacks,spool room,stone stacks > spool room,2,spool room,True,True,ssrm.v40.path.archive
1185,99,signal,lantern walk,arrival court,lantern walk > mast base > arrival court,3,mast base,True,True,ssrm.v40.path.signal
1186,99,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1187,99,repair_ring,cool corner,arrival court,cool corner > wire bench > arrival court,3,wire bench,True,True,ssrm.v40.path.repair_ring
1188,100,riverbend,arrival court,kit alcove,arrival court > plank hall > wet crossing > kit alcove,4,plank hall,True,True,ssrm.v40.path.riverbend
1189,100,roofward,glass stair,glass stair,glass stair,1,glass stair,True,True,ssrm.v40.path.roofward
1190,100,archive,spool room,spool room,spool room,1,spool room,True,True,ssrm.v40.path.archive
1191,100,signal,mast base,lens room,mast base > lantern walk > lens room,3,lantern walk,True,True,ssrm.v40.path.signal
1192,100,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1193,100,repair_ring,wire bench,arrival court,wire bench > arrival court,2,arrival court,True,True,ssrm.v40.path.repair_ring
1194,100,riverbend,plank hall,plank hall,plank hall,1,plank hall,True,True,ssrm.v40.path.riverbend
1195,100,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
1196,100,archive,spool room,ink niche,spool room > ink niche,2,ink niche,True,True,ssrm.v40.path.archive
1197,100,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
1198,100,orchard,satchel shed,arrival court,satchel shed > market plank > seed lane > arrival court,4,market plank,True,True,ssrm.v40.path.orchard
1199,100,repair_ring,arrival court,cool corner,arrival court > wire bench > cool corner,3,wire bench,True,True,ssrm.v40.path.repair_ring
1200,101,riverbend,plank hall,plank hall,plank hall,1,plank hall,True,True,ssrm.v40.path.riverbend
1201,101,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1202,101,archive,ink niche,ink niche,ink niche,1,ink niche,True,True,ssrm.v40.path.archive
1203,101,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
1204,101,orchard,market plank,arrival court,market plank > seed lane > arrival court,3,seed lane,True,True,ssrm.v40.path.orchard
1205,101,repair_ring,wire bench,spark lane,wire bench > spark lane,2,spark lane,True,True,ssrm.v40.path.repair_ring
1206,101,riverbend,plank hall,kit alcove,plank hall > wet crossing > kit alcove,3,wet crossing,True,True,ssrm.v40.path.riverbend
1207,101,roofward,warm lane,ledger loft,warm lane > ledger loft,2,ledger loft,True,True,ssrm.v40.path.roofward
1208,101,archive,ink niche,ink niche,ink niche,1,ink niche,True,True,ssrm.v40.path.archive
1209,101,signal,lantern walk,arrival court,lantern walk > mast base > arrival court,3,mast base,True,True,ssrm.v40.path.signal
1210,101,orchard,seed lane,seed lane,seed lane,1,seed lane,True,True,ssrm.v40.path.orchard
1211,101,repair_ring,spark lane,spark lane,spark lane,1,spark lane,True,True,ssrm.v40.path.repair_ring
1212,102,riverbend,wet crossing,wet crossing,wet crossing,1,wet crossing,True,True,ssrm.v40.path.riverbend
1213,102,roofward,ledger loft,ledger loft,ledger loft,1,ledger loft,True,True,ssrm.v40.path.roofward
1214,102,archive,ink niche,memory desk,ink niche > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1215,102,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1216,102,orchard,seed lane,seed lane,seed lane,1,seed lane,True,True,ssrm.v40.path.orchard
1217,102,repair_ring,spark lane,cool corner,spark lane > wire bench > cool corner,3,wire bench,True,True,ssrm.v40.path.repair_ring
1218,102,riverbend,wet crossing,kit alcove,wet crossing > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1219,102,roofward,ledger loft,sun sill,ledger loft > sun sill,2,sun sill,True,True,ssrm.v40.path.roofward
1220,102,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1221,102,signal,lantern walk,mast base,lantern walk > mast base,2,mast base,True,True,ssrm.v40.path.signal
1222,102,orchard,seed lane,arrival court,seed lane > arrival court,2,arrival court,True,True,ssrm.v40.path.orchard
1223,102,repair_ring,wire bench,bell alcove,wire bench > spark lane > bell alcove,3,spark lane,True,True,ssrm.v40.path.repair_ring
1224,103,riverbend,kit alcove,dry ridge,kit alcove > dry ridge,2,dry ridge,True,True,ssrm.v40.path.riverbend
1225,103,roofward,sun sill,sun sill,sun sill,1,sun sill,True,True,ssrm.v40.path.roofward
1226,103,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
1227,103,signal,mast base,mast base,mast base,1,mast base,True,True,ssrm.v40.path.signal
1228,103,orchard,arrival court,satchel shed,arrival court > seed lane > mud row > satchel shed,4,seed lane,True,True,ssrm.v40.path.orchard
1229,103,repair_ring,spark lane,bell alcove,spark lane > bell alcove,2,bell alcove,True,True,ssrm.v40.path.repair_ring
1230,103,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
1231,103,roofward,sun sill,glass stair,sun sill > warm lane > glass stair,3,warm lane,True,True,ssrm.v40.path.roofward
1232,103,archive,memory desk,stone stacks,memory desk > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
1233,103,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1234,103,orchard,seed lane,market plank,seed lane > market plank,2,market plank,True,True,ssrm.v40.path.orchard
1235,103,repair_ring,bell alcove,cool corner,bell alcove > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1236,104,roofward,warm lane,sun sill,warm lane > sun sill,2,sun sill,True,True,ssrm.v40.path.roofward
1237,104,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1238,104,signal,lantern walk,mast base,lantern walk > mast base,2,mast base,True,True,ssrm.v40.path.signal
1239,104,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1240,104,repair_ring,cool corner,bell alcove,cool corner > bell alcove,2,bell alcove,True,True,ssrm.v40.path.repair_ring
1241,104,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
1242,104,roofward,sun sill,glass stair,sun sill > warm lane > glass stair,3,warm lane,True,True,ssrm.v40.path.roofward
1243,104,archive,memory desk,stone stacks,memory desk > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
1244,104,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1245,104,orchard,satchel shed,market plank,satchel shed > market plank,2,market plank,True,True,ssrm.v40.path.orchard
1246,104,repair_ring,bell alcove,cool corner,bell alcove > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1247,104,riverbend,kit alcove,arrival court,kit alcove > dry ridge > plank hall > arrival court,4,dry ridge,True,True,ssrm.v40.path.riverbend
1248,105,roofward,warm lane,arrival court,warm lane > glass stair > arrival court,3,glass stair,True,True,ssrm.v40.path.roofward
1249,105,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1250,105,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
1251,105,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
1252,105,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
1253,105,riverbend,dry ridge,arrival court,dry ridge > plank hall > arrival court,3,plank hall,True,True,ssrm.v40.path.riverbend
1254,105,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
1255,105,archive,memory desk,spool room,memory desk > ink niche > spool room,3,ink niche,True,True,ssrm.v40.path.archive
1256,105,signal,lantern walk,lens room,lantern walk > lens room,2,lens room,True,True,ssrm.v40.path.signal
1257,105,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1258,105,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
1259,105,riverbend,plank hall,arrival court,plank hall > arrival court,2,arrival court,True,True,ssrm.v40.path.riverbend
1260,106,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1261,106,archive,ink niche,spool room,ink niche > spool room,2,spool room,True,True,ssrm.v40.path.archive
1262,106,signal,lens room,mast base,lens room > lantern walk > mast base,3,lantern walk,True,True,ssrm.v40.path.signal
1263,106,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1264,106,repair_ring,cool corner,arrival court,cool corner > wire bench > arrival court,3,wire bench,True,True,ssrm.v40.path.repair_ring
1265,106,riverbend,arrival court,kit alcove,arrival court > plank hall > wet crossing > kit alcove,4,plank hall,True,True,ssrm.v40.path.riverbend
1266,106,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1267,106,archive,spool room,ink niche,spool room > ink niche,2,ink niche,True,True,ssrm.v40.path.archive
1268,106,signal,lantern walk,signal perch,lantern walk > mast base > signal perch,3,mast base,True,True,ssrm.v40.path.signal
1269,106,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
1270,106,repair_ring,wire bench,wire bench,wire bench,1,wire bench,True,True,ssrm.v40.path.repair_ring
1271,106,riverbend,plank hall,wet crossing,plank hall > wet crossing,2,wet crossing,True,True,ssrm.v40.path.riverbend
1272,107,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1273,107,archive,ink niche,ink niche,ink niche,1,ink niche,True,True,ssrm.v40.path.archive
1274,107,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
1275,107,orchard,satchel shed,arrival court,satchel shed > market plank > seed lane > arrival court,4,market plank,True,True,ssrm.v40.path.orchard
