tick_id,day,mentor,apprentice,skill_domain,apprentice_skill_before,practice_delta,apprentice_skill_after,mentor_fatigue,succession_event,inherits_responsibility,visible_teaching_marker
999,63,Ivo,Mara,Seed Guild,0.92,0.0,0.92,0.84,False,regional repair route,Ivo->Mara:0.92
1000,63,Ari,Toma,Bridgewright Guild,0.8,0.006,0.806,0.84,False,regional repair route,Ari->Toma:0.81
1001,63,Fay,Lio,Glassgarden Guild,0.821,0.002,0.823,0.838,False,regional repair route,Fay->Lio:0.82
1002,63,Nia,Sera,Index Guild,0.858,0.002,0.86,0.833,False,regional repair route,Nia->Sera:0.86
1003,63,Milo,Ren,Signal Guild,0.907,0.002,0.909,0.84,False,regional repair route,Milo->Ren:0.91
1004,63,Ivo,Mara,Seed Guild,0.92,0.0,0.92,0.84,False,regional repair route,Ivo->Mara:0.92
1005,63,Ari,Toma,Bridgewright Guild,0.806,0.006,0.812,0.84,False,regional repair route,Ari->Toma:0.81
1006,63,Fay,Lio,Glassgarden Guild,0.823,0.002,0.825,0.84,False,regional repair route,Fay->Lio:0.83
1007,63,Nia,Sera,Index Guild,0.86,0.002,0.862,0.814,False,regional repair route,Nia->Sera:0.86
1008,64,Milo,Ren,Signal Guild,0.909,0.002,0.911,0.821,False,regional repair route,Milo->Ren:0.91
1009,64,Ivo,Mara,Seed Guild,0.92,0.0,0.92,0.84,False,regional repair route,Ivo->Mara:0.92
1010,64,Ari,Toma,Bridgewright Guild,0.812,0.006,0.818,0.84,False,regional repair route,Ari->Toma:0.82
1011,64,Fay,Lio,Glassgarden Guild,0.825,0.006,0.831,0.84,False,regional repair route,Fay->Lio:0.83
1012,64,Nia,Sera,Index Guild,0.862,0.002,0.864,0.82,False,regional repair route,Nia->Sera:0.86
1013,64,Milo,Ren,Signal Guild,0.911,0.002,0.913,0.827,False,regional repair route,Milo->Ren:0.91
1014,64,Ivo,Mara,Seed Guild,0.92,0.0,0.92,0.84,False,regional repair route,Ivo->Mara:0.92
1015,64,Ari,Toma,Bridgewright Guild,0.818,0.006,0.824,0.84,False,regional repair route,Ari->Toma:0.82
1016,64,Fay,Lio,Glassgarden Guild,0.831,0.006,0.837,0.84,False,regional repair route,Fay->Lio:0.84
1017,64,Nia,Sera,Index Guild,0.864,0.002,0.866,0.826,False,regional repair route,Nia->Sera:0.87
1018,64,Milo,Ren,Signal Guild,0.913,0.002,0.915,0.833,False,regional repair route,Milo->Ren:0.92
1019,64,Ivo,Mara,Seed Guild,0.92,0.0,0.92,0.84,False,regional repair route,Ivo->Mara:0.92
1020,64,Ari,Toma,Bridgewright Guild,0.824,0.006,0.83,0.84,False,regional repair route,Ari->Toma:0.83
1021,64,Fay,Lio,Glassgarden Guild,0.837,0.006,0.843,0.84,False,regional repair route,Fay->Lio:0.84
1022,64,Nia,Sera,Index Guild,0.866,0.002,0.868,0.832,False,regional repair route,Nia->Sera:0.87
1023,64,Milo,Ren,Signal Guild,0.915,0.005,0.92,0.826,False,regional repair route,Milo->Ren:0.92
