tick_id,day,season,region,forecast_key,stored_by,hazard,risk_score,valid_until_day,used_for_route,forecast_revision,public_archive_visible
876,63,winter_cold,signal_ridge,forecast:signal_orchard:d63:r32,Ren,dusk ice,0.521582,71,signal_orchard,32,True
877,63,winter_cold,orchard_fen,forecast:orchard_riverbend:d63:r36,Mara,fen mud,0.514185,71,orchard_riverbend,36,True
878,63,winter_cold,central_exchange,forecast:central_repair_ring:d63:r36,Pax,crowded repair yard,0.62532,71,central_repair_ring,36,True
879,63,winter_cold,riverbend,forecast:riverbend_roofward:d63:r31,Toma,river flood,0.635022,71,riverbend_roofward,32,True
880,63,winter_cold,roofward,forecast:roofward_archive:d63:r37,Lio,glasshouse heat surge,0.638442,71,roofward_archive,37,True
881,63,winter_cold,archive_quarter,forecast:archive_signal:d63:r37,Sera,wind archive scatter,0.550605,71,archive_signal,37,True
882,64,winter_cold,signal_ridge,forecast:signal_orchard:d64:r32,Ren,dusk ice,0.537723,72,signal_orchard,33,True
883,64,winter_cold,orchard_fen,forecast:orchard_riverbend:d64:r36,Mara,fen mud,0.514185,72,orchard_riverbend,36,True
884,64,winter_cold,central_exchange,forecast:central_repair_ring:d64:r36,Pax,crowded repair yard,0.62532,72,central_repair_ring,36,True
885,64,winter_cold,riverbend,forecast:riverbend_roofward:d64:r32,Toma,river flood,0.635022,72,riverbend_roofward,32,True
886,64,winter_cold,roofward,forecast:roofward_archive:d64:r37,Lio,glasshouse heat surge,0.658411,72,roofward_archive,38,True
887,64,winter_cold,archive_quarter,forecast:archive_signal:d64:r37,Sera,wind archive scatter,0.550605,72,archive_signal,37,True
888,64,winter_cold,signal_ridge,forecast:signal_orchard:d64:r33,Ren,dusk ice,0.537723,72,signal_orchard,33,True
889,64,winter_cold,orchard_fen,forecast:orchard_riverbend:d64:r36,Mara,fen mud,0.449252,72,orchard_riverbend,37,True
890,64,winter_cold,central_exchange,forecast:central_repair_ring:d64:r36,Pax,crowded repair yard,0.62532,72,central_repair_ring,36,True
891,64,winter_cold,riverbend,forecast:riverbend_roofward:d64:r32,Toma,river flood,0.635022,72,riverbend_roofward,32,True
892,64,winter_cold,roofward,forecast:roofward_archive:d64:r38,Lio,glasshouse heat surge,0.489635,72,roofward_archive,39,True
893,64,winter_cold,archive_quarter,forecast:archive_signal:d64:r37,Sera,wind archive scatter,0.550605,72,archive_signal,37,True
894,64,winter_cold,signal_ridge,forecast:signal_orchard:d64:r33,Ren,dusk ice,0.537723,72,signal_orchard,33,True
895,64,winter_cold,orchard_fen,forecast:orchard_riverbend:d64:r37,Mara,fen mud,0.449252,72,orchard_riverbend,37,True
896,65,winter_cold,central_exchange,forecast:central_repair_ring:d65:r36,Pax,crowded repair yard,0.48037,73,central_repair_ring,37,True
897,65,winter_cold,riverbend,forecast:riverbend_roofward:d65:r32,Toma,river flood,0.635022,73,riverbend_roofward,32,True
898,65,winter_cold,roofward,forecast:roofward_archive:d65:r39,Lio,glasshouse heat surge,0.489635,73,roofward_archive,39,True
899,65,winter_cold,archive_quarter,forecast:archive_signal:d65:r37,Sera,wind archive scatter,0.545849,73,archive_signal,38,True
900,65,winter_cold,signal_ridge,forecast:signal_orchard:d65:r33,Ren,dusk ice,0.537723,73,signal_orchard,33,True
901,65,winter_cold,orchard_fen,forecast:orchard_riverbend:d65:r37,Mara,fen mud,0.449252,73,orchard_riverbend,37,True
902,65,winter_cold,central_exchange,forecast:central_repair_ring:d65:r37,Pax,crowded repair yard,0.48037,73,central_repair_ring,37,True
903,65,winter_cold,riverbend,forecast:riverbend_roofward:d65:r32,Toma,river flood,0.569486,73,riverbend_roofward,33,True
904,65,winter_cold,roofward,forecast:roofward_archive:d65:r39,Lio,glasshouse heat surge,0.489635,73,roofward_archive,39,True
905,65,winter_cold,archive_quarter,forecast:archive_signal:d65:r38,Sera,wind archive scatter,0.501318,73,archive_signal,39,True
906,65,winter_cold,signal_ridge,forecast:signal_orchard:d65:r33,Ren,dusk ice,0.537723,73,signal_orchard,33,True
907,65,winter_cold,orchard_fen,forecast:orchard_riverbend:d65:r37,Mara,fen mud,0.449252,73,orchard_riverbend,37,True
908,65,winter_cold,central_exchange,forecast:central_repair_ring:d65:r37,Pax,crowded repair yard,0.48037,73,central_repair_ring,37,True
909,65,winter_cold,riverbend,forecast:riverbend_roofward:d65:r33,Toma,river flood,0.569486,73,riverbend_roofward,33,True
910,66,winter_cold,roofward,forecast:roofward_archive:d66:r39,Lio,glasshouse heat surge,0.528778,74,roofward_archive,40,True
911,66,winter_cold,archive_quarter,forecast:archive_signal:d66:r39,Sera,wind archive scatter,0.501318,74,archive_signal,39,True
912,66,winter_cold,signal_ridge,forecast:signal_orchard:d66:r33,Ren,dusk ice,0.499042,74,signal_orchard,34,True
913,66,winter_cold,orchard_fen,forecast:orchard_riverbend:d66:r37,Mara,fen mud,0.449252,74,orchard_riverbend,37,True
914,66,winter_cold,central_exchange,forecast:central_repair_ring:d66:r37,Pax,crowded repair yard,0.48037,74,central_repair_ring,37,True
915,66,winter_cold,riverbend,forecast:riverbend_roofward:d66:r33,Toma,river flood,0.569486,74,riverbend_roofward,33,True
916,66,winter_cold,roofward,forecast:roofward_archive:d66:r40,Lio,glasshouse heat surge,0.528778,74,roofward_archive,40,True
917,66,winter_cold,archive_quarter,forecast:archive_signal:d66:r39,Sera,wind archive scatter,0.445649,74,archive_signal,40,True
918,66,winter_cold,signal_ridge,forecast:signal_orchard:d66:r34,Ren,dusk ice,0.617812,74,signal_orchard,35,True
919,66,winter_cold,orchard_fen,forecast:orchard_riverbend:d66:r37,Mara,fen mud,0.449252,74,orchard_riverbend,37,True
920,66,winter_cold,central_exchange,forecast:central_repair_ring:d66:r37,Pax,crowded repair yard,0.48037,74,central_repair_ring,37,True
921,66,winter_cold,riverbend,forecast:riverbend_roofward:d66:r33,Toma,river flood,0.569486,74,riverbend_roofward,33,True
922,66,winter_cold,roofward,forecast:roofward_archive:d66:r40,Lio,glasshouse heat surge,0.528778,74,roofward_archive,40,True
923,66,winter_cold,archive_quarter,forecast:archive_signal:d66:r40,Sera,wind archive scatter,0.445649,74,archive_signal,40,True
924,67,winter_cold,signal_ridge,forecast:signal_orchard:d67:r35,Ren,dusk ice,0.478267,75,signal_orchard,36,True
925,67,winter_cold,orchard_fen,forecast:orchard_riverbend:d67:r37,Mara,fen mud,0.517471,75,orchard_riverbend,38,True
926,67,winter_cold,central_exchange,forecast:central_repair_ring:d67:r37,Pax,crowded repair yard,0.48037,75,central_repair_ring,37,True
927,67,winter_cold,riverbend,forecast:riverbend_roofward:d67:r33,Toma,river flood,0.569486,75,riverbend_roofward,33,True
928,67,winter_cold,roofward,forecast:roofward_archive:d67:r40,Lio,glasshouse heat surge,0.528778,75,roofward_archive,40,True
929,67,winter_cold,archive_quarter,forecast:archive_signal:d67:r40,Sera,wind archive scatter,0.445649,75,archive_signal,40,True
930,67,winter_cold,signal_ridge,forecast:signal_orchard:d67:r36,Ren,dusk ice,0.478267,75,signal_orchard,36,True
931,67,winter_cold,orchard_fen,forecast:orchard_riverbend:d67:r38,Mara,fen mud,0.579772,75,orchard_riverbend,39,True
932,67,winter_cold,central_exchange,forecast:central_repair_ring:d67:r37,Pax,crowded repair yard,0.48037,75,central_repair_ring,37,True
933,67,winter_cold,riverbend,forecast:riverbend_roofward:d67:r33,Toma,river flood,0.569486,75,riverbend_roofward,33,True
934,67,winter_cold,roofward,forecast:roofward_archive:d67:r40,Lio,glasshouse heat surge,0.528778,75,roofward_archive,40,True
935,67,winter_cold,archive_quarter,forecast:archive_signal:d67:r40,Sera,wind archive scatter,0.445649,75,archive_signal,40,True
936,67,winter_cold,signal_ridge,forecast:signal_orchard:d67:r36,Ren,dusk ice,0.478267,75,signal_orchard,36,True
937,67,winter_cold,orchard_fen,forecast:orchard_riverbend:d67:r39,Mara,fen mud,0.640416,75,orchard_riverbend,40,True
938,68,winter_cold,central_exchange,forecast:central_repair_ring:d68:r37,Pax,crowded repair yard,0.569384,76,central_repair_ring,38,True
939,68,winter_cold,riverbend,forecast:riverbend_roofward:d68:r33,Toma,river flood,0.569486,76,riverbend_roofward,33,True
940,68,winter_cold,roofward,forecast:roofward_archive:d68:r40,Lio,glasshouse heat surge,0.528778,76,roofward_archive,40,True
941,68,winter_cold,archive_quarter,forecast:archive_signal:d68:r40,Sera,wind archive scatter,0.445649,76,archive_signal,40,True
942,68,winter_cold,signal_ridge,forecast:signal_orchard:d68:r36,Ren,dusk ice,0.478267,76,signal_orchard,36,True
943,68,winter_cold,orchard_fen,forecast:orchard_riverbend:d68:r40,Mara,fen mud,0.640416,76,orchard_riverbend,40,True
944,68,winter_cold,central_exchange,forecast:central_repair_ring:d68:r38,Pax,crowded repair yard,0.637508,76,central_repair_ring,39,True
945,68,winter_cold,riverbend,forecast:riverbend_roofward:d68:r33,Toma,river flood,0.464736,76,riverbend_roofward,34,True
946,68,winter_cold,roofward,forecast:roofward_archive:d68:r40,Lio,glasshouse heat surge,0.528778,76,roofward_archive,40,True
947,68,winter_cold,archive_quarter,forecast:archive_signal:d68:r40,Sera,wind archive scatter,0.445649,76,archive_signal,40,True
948,68,winter_cold,signal_ridge,forecast:signal_orchard:d68:r36,Ren,dusk ice,0.478267,76,signal_orchard,36,True
949,68,winter_cold,orchard_fen,forecast:orchard_riverbend:d68:r40,Mara,fen mud,0.640416,76,orchard_riverbend,40,True
950,68,winter_cold,central_exchange,forecast:central_repair_ring:d68:r39,Pax,crowded repair yard,0.570182,76,central_repair_ring,40,True
951,68,winter_cold,riverbend,forecast:riverbend_roofward:d68:r34,Toma,river flood,0.464736,76,riverbend_roofward,34,True
952,69,winter_cold,roofward,forecast:roofward_archive:d69:r40,Lio,glasshouse heat surge,0.456464,77,roofward_archive,41,True
953,69,winter_cold,archive_quarter,forecast:archive_signal:d69:r40,Sera,wind archive scatter,0.445649,77,archive_signal,40,True
954,69,winter_cold,signal_ridge,forecast:signal_orchard:d69:r36,Ren,dusk ice,0.478267,77,signal_orchard,36,True
955,69,winter_cold,orchard_fen,forecast:orchard_riverbend:d69:r40,Mara,fen mud,0.640416,77,orchard_riverbend,40,True
956,69,winter_cold,central_exchange,forecast:central_repair_ring:d69:r40,Pax,crowded repair yard,0.570182,77,central_repair_ring,40,True
957,69,winter_cold,riverbend,forecast:riverbend_roofward:d69:r34,Toma,river flood,0.464736,77,riverbend_roofward,34,True
958,69,winter_cold,roofward,forecast:roofward_archive:d69:r41,Lio,glasshouse heat surge,0.456464,77,roofward_archive,41,True
959,69,winter_cold,archive_quarter,forecast:archive_signal:d69:r40,Sera,wind archive scatter,0.559662,77,archive_signal,41,True
960,69,winter_cold,signal_ridge,forecast:signal_orchard:d69:r36,Ren,dusk ice,0.478267,77,signal_orchard,36,True
961,69,winter_cold,orchard_fen,forecast:orchard_riverbend:d69:r40,Mara,fen mud,0.640416,77,orchard_riverbend,40,True
962,69,winter_cold,central_exchange,forecast:central_repair_ring:d69:r40,Pax,crowded repair yard,0.570182,77,central_repair_ring,40,True
963,69,winter_cold,riverbend,forecast:riverbend_roofward:d69:r34,Toma,river flood,0.464736,77,riverbend_roofward,34,True
964,69,winter_cold,roofward,forecast:roofward_archive:d69:r41,Lio,glasshouse heat surge,0.456464,77,roofward_archive,41,True
965,69,winter_cold,archive_quarter,forecast:archive_signal:d69:r41,Sera,wind archive scatter,0.559662,77,archive_signal,41,True
966,70,winter_cold,orchard_fen,forecast:orchard_riverbend:d70:r40,Mara,fen mud,0.657396,78,orchard_riverbend,41,True
967,70,winter_cold,central_exchange,forecast:central_repair_ring:d70:r40,Pax,crowded repair yard,0.570182,78,central_repair_ring,40,True
968,70,winter_cold,riverbend,forecast:riverbend_roofward:d70:r34,Toma,river flood,0.464736,78,riverbend_roofward,34,True
969,70,winter_cold,roofward,forecast:roofward_archive:d70:r41,Lio,glasshouse heat surge,0.456464,78,roofward_archive,41,True
970,70,winter_cold,archive_quarter,forecast:archive_signal:d70:r41,Sera,wind archive scatter,0.559662,78,archive_signal,41,True
971,70,winter_cold,signal_ridge,forecast:signal_orchard:d70:r36,Ren,dusk ice,0.478267,78,signal_orchard,36,True
972,70,winter_cold,orchard_fen,forecast:orchard_riverbend:d70:r41,Mara,fen mud,0.657396,78,orchard_riverbend,41,True
973,70,winter_cold,central_exchange,forecast:central_repair_ring:d70:r40,Pax,crowded repair yard,0.551331,78,central_repair_ring,41,True
974,70,winter_cold,riverbend,forecast:riverbend_roofward:d70:r34,Toma,river flood,0.464736,78,riverbend_roofward,34,True
975,70,winter_cold,roofward,forecast:roofward_archive:d70:r41,Lio,glasshouse heat surge,0.456464,78,roofward_archive,41,True
976,70,winter_cold,archive_quarter,forecast:archive_signal:d70:r41,Sera,wind archive scatter,0.559662,78,archive_signal,41,True
977,70,winter_cold,signal_ridge,forecast:signal_orchard:d70:r36,Ren,dusk ice,0.478267,78,signal_orchard,36,True
978,70,winter_cold,orchard_fen,forecast:orchard_riverbend:d70:r41,Mara,fen mud,0.657396,78,orchard_riverbend,41,True
979,70,winter_cold,central_exchange,forecast:central_repair_ring:d70:r41,Pax,crowded repair yard,0.551331,78,central_repair_ring,41,True
980,71,winter_cold,riverbend,forecast:riverbend_roofward:d71:r34,Toma,river flood,0.478606,79,riverbend_roofward,35,True
981,71,winter_cold,roofward,forecast:roofward_archive:d71:r41,Lio,glasshouse heat surge,0.456464,79,roofward_archive,41,True
982,71,winter_cold,archive_quarter,forecast:archive_signal:d71:r41,Sera,wind archive scatter,0.559662,79,archive_signal,41,True
983,71,winter_cold,signal_ridge,forecast:signal_orchard:d71:r36,Ren,dusk ice,0.478267,79,signal_orchard,36,True
984,71,winter_cold,orchard_fen,forecast:orchard_riverbend:d71:r41,Mara,fen mud,0.657396,79,orchard_riverbend,41,True
985,71,winter_cold,central_exchange,forecast:central_repair_ring:d71:r41,Pax,crowded repair yard,0.551331,79,central_repair_ring,41,True
986,71,winter_cold,riverbend,forecast:riverbend_roofward:d71:r35,Toma,river flood,0.478606,79,riverbend_roofward,35,True
987,71,winter_cold,roofward,forecast:roofward_archive:d71:r41,Lio,glasshouse heat surge,0.60589,79,roofward_archive,42,True
988,71,winter_cold,archive_quarter,forecast:archive_signal:d71:r41,Sera,wind archive scatter,0.559662,79,archive_signal,41,True
989,71,winter_cold,signal_ridge,forecast:signal_orchard:d71:r36,Ren,dusk ice,0.478267,79,signal_orchard,36,True
990,71,winter_cold,orchard_fen,forecast:orchard_riverbend:d71:r41,Mara,fen mud,0.657396,79,orchard_riverbend,41,True
991,71,winter_cold,central_exchange,forecast:central_repair_ring:d71:r41,Pax,crowded repair yard,0.551331,79,central_repair_ring,41,True
992,71,winter_cold,riverbend,forecast:riverbend_roofward:d71:r35,Toma,river flood,0.478606,79,riverbend_roofward,35,True
993,71,winter_cold,roofward,forecast:roofward_archive:d71:r42,Lio,glasshouse heat surge,0.60589,79,roofward_archive,42,True
994,72,winter_cold,archive_quarter,forecast:archive_signal:d72:r41,Sera,wind archive scatter,0.634785,80,archive_signal,42,True
995,72,winter_cold,signal_ridge,forecast:signal_orchard:d72:r36,Ren,dusk ice,0.478267,80,signal_orchard,36,True
996,72,winter_cold,orchard_fen,forecast:orchard_riverbend:d72:r41,Mara,fen mud,0.657396,80,orchard_riverbend,41,True
997,72,winter_cold,central_exchange,forecast:central_repair_ring:d72:r41,Pax,crowded repair yard,0.551331,80,central_repair_ring,41,True
998,72,winter_cold,riverbend,forecast:riverbend_roofward:d72:r35,Toma,river flood,0.48249,80,riverbend_roofward,36,True
999,72,winter_cold,roofward,forecast:roofward_archive:d72:r42,Lio,glasshouse heat surge,0.60589,80,roofward_archive,42,True
1000,72,winter_cold,archive_quarter,forecast:archive_signal:d72:r42,Sera,wind archive scatter,0.634785,80,archive_signal,42,True
1001,72,winter_cold,signal_ridge,forecast:signal_orchard:d72:r36,Ren,dusk ice,0.525595,80,signal_orchard,37,True
1002,72,winter_cold,orchard_fen,forecast:orchard_riverbend:d72:r41,Mara,fen mud,0.657396,80,orchard_riverbend,41,True
1003,72,winter_cold,central_exchange,forecast:central_repair_ring:d72:r41,Pax,crowded repair yard,0.551331,80,central_repair_ring,41,True
1004,72,winter_cold,riverbend,forecast:riverbend_roofward:d72:r36,Toma,river flood,0.526777,80,riverbend_roofward,37,True
1005,72,winter_cold,roofward,forecast:roofward_archive:d72:r42,Lio,glasshouse heat surge,0.60589,80,roofward_archive,42,True
1006,72,winter_cold,archive_quarter,forecast:archive_signal:d72:r42,Sera,wind archive scatter,0.634785,80,archive_signal,42,True
1007,72,winter_cold,signal_ridge,forecast:signal_orchard:d72:r37,Ren,dusk ice,0.525595,80,signal_orchard,37,True
