tick_id,day,tick,project_id,subproject_id,assignee,delegated_by,role,dependency,dependency_ready,progress_before,progress_delta,progress_after,accepted,blocked_reason,visible_status
706,36,6,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.038,0.038,0.076,True,none,material conflict: flood_bridge_market_route priority
707,36,7,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,0.87096,0.038,0.90896,True,none,delegated progress
708,36,8,dusk_signal_court,comfort_corner,Fay,Milo,Fay owns comfort_corner,stake_posts,True,0.602437,0.038,0.640437,True,none,delegated progress
709,36,9,greenhouse_heat_loop,coil_pipe,Milo,Fay,Milo owns coil_pipe,fit_glass,True,0.95684,0.038,0.99484,True,none,delegated progress
710,36,10,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.076,0.038,0.114,True,none,delegated progress
711,36,11,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,0.90896,0.038,0.94696,True,none,material conflict: archive_public_kiosk priority
712,36,12,dusk_signal_court,comfort_corner,Fay,Milo,Fay owns comfort_corner,stake_posts,True,0.640437,0.038,0.678437,True,none,delegated progress
713,36,13,greenhouse_heat_loop,coil_pipe,Milo,Fay,Milo owns coil_pipe,fit_glass,True,0.99484,0.00516,1.0,True,none,material conflict: greenhouse_heat_loop priority
714,36,14,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.114,0.038,0.152,True,none,delegated progress
715,36,15,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,0.94696,0.038,0.98496,True,none,delegated progress
716,36,16,dusk_signal_court,comfort_corner,Fay,Milo,Fay owns comfort_corner,stake_posts,True,0.678437,0.023058,0.701495,True,none,material conflict: dusk_signal_court priority
717,36,17,greenhouse_heat_loop,coil_pipe,Milo,Fay,Milo owns coil_pipe,fit_glass,True,1.0,0.0,1.0,True,none,delegated progress
718,36,18,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.152,0.02812,0.18012,True,none,material conflict: flood_bridge_market_route priority
719,36,19,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,0.98496,0.01504,1.0,True,none,delegated progress
720,37,0,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.74516,0.026,0.77116,True,none,delegated progress
721,37,1,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,0.98736,0.01264,1.0,True,none,material conflict: greenhouse_heat_loop priority
722,37,2,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,delegated progress
723,37,3,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.387941,0.015777,0.403718,True,none,material conflict: archive_public_kiosk priority
724,37,4,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.77116,0.026,0.79716,True,none,material conflict: dusk_signal_court priority
725,37,5,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,False,delegate asks for clearer terms,blocked: delegate asks for clearer terms
726,37,6,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,material conflict: flood_bridge_market_route priority
727,37,7,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.403718,0.026,0.429718,True,none,delegated progress
728,37,8,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.79716,0.026,0.82316,True,none,material conflict: dusk_signal_court priority
729,37,9,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,True,none,delegated progress
730,37,10,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,material conflict: flood_bridge_market_route priority
731,37,11,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.429718,0.015777,0.445494,True,none,material conflict: archive_public_kiosk priority
732,37,12,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.82316,0.026,0.84916,True,none,delegated progress
733,37,13,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,True,none,material conflict: greenhouse_heat_loop priority
734,37,14,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,delegated progress
735,37,15,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.445494,0.02132,0.466814,True,none,material conflict: archive_public_kiosk priority
736,37,16,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.84916,0.0,0.84916,True,material priority lost,blocked: material priority lost
737,37,17,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,True,none,material conflict: greenhouse_heat_loop priority
738,37,18,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,material conflict: flood_bridge_market_route priority
739,37,19,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.466814,0.026,0.492814,True,none,delegated progress
740,38,0,dusk_signal_court,string_wire,Milo,Milo,Milo owns string_wire,stake_posts,True,0.576,0.0,0.576,False,delegate asks for clearer terms,blocked: delegate asks for clearer terms
741,38,1,greenhouse_heat_loop,index_care,Nia,Fay,Nia owns index_care,plant_bed,True,0.768,0.032,0.8,True,none,delegated progress
742,38,2,flood_bridge_market_route,cut_planks,Ari,Ari,Ari owns cut_planks,survey_piers,True,0.54948,0.038,0.58748,True,none,delegated progress
743,38,3,archive_public_kiosk,lamp_mount,Milo,Nia,Milo owns lamp_mount,build_frame,True,0.748,0.044,0.792,True,none,material conflict: archive_public_kiosk priority
744,38,4,dusk_signal_court,string_wire,Milo,Milo,Milo owns string_wire,stake_posts,True,0.576,0.032,0.608,True,none,delegated progress
745,38,5,greenhouse_heat_loop,index_care,Nia,Fay,Nia owns index_care,plant_bed,True,0.8,0.032,0.832,True,none,material conflict: greenhouse_heat_loop priority
746,38,6,flood_bridge_market_route,cut_planks,Ari,Ari,Ari owns cut_planks,survey_piers,True,0.58748,0.038,0.62548,True,none,delegated progress
747,38,7,archive_public_kiosk,lamp_mount,Milo,Nia,Milo owns lamp_mount,build_frame,True,0.792,0.044,0.836,True,none,delegated progress
748,38,8,dusk_signal_court,string_wire,Milo,Milo,Milo owns string_wire,stake_posts,True,0.608,0.032,0.64,True,none,material conflict: dusk_signal_court priority
749,38,9,greenhouse_heat_loop,index_care,Nia,Fay,Nia owns index_care,plant_bed,True,0.832,0.032,0.864,True,none,delegated progress
750,38,10,flood_bridge_market_route,cut_planks,Ari,Ari,Ari owns cut_planks,survey_piers,True,0.62548,0.0,0.62548,False,delegate asks for clearer terms,blocked: delegate asks for clearer terms
751,38,11,archive_public_kiosk,lamp_mount,Milo,Nia,Milo owns lamp_mount,build_frame,True,0.836,0.044,0.88,True,none,delegated progress
752,38,12,dusk_signal_court,string_wire,Milo,Milo,Milo owns string_wire,stake_posts,True,0.64,0.032,0.672,True,none,delegated progress
753,38,13,greenhouse_heat_loop,index_care,Nia,Fay,Nia owns index_care,plant_bed,True,0.864,0.032,0.896,True,none,delegated progress
754,38,14,flood_bridge_market_route,cut_planks,Ari,Ari,Ari owns cut_planks,survey_piers,True,0.62548,0.038,0.66348,True,none,delegated progress
755,38,15,archive_public_kiosk,lamp_mount,Milo,Nia,Milo owns lamp_mount,build_frame,True,0.88,0.0,0.88,True,material priority lost,blocked: material priority lost
756,38,16,dusk_signal_court,string_wire,Milo,Milo,Milo owns string_wire,stake_posts,True,0.672,0.032,0.704,True,none,delegated progress
757,38,17,greenhouse_heat_loop,index_care,Nia,Fay,Nia owns index_care,plant_bed,True,0.896,0.0,0.896,True,material priority lost,blocked: material priority lost
758,38,18,flood_bridge_market_route,cut_planks,Ari,Ari,Ari owns cut_planks,survey_piers,True,0.66348,0.038,0.70148,True,none,delegated progress
759,38,19,archive_public_kiosk,lamp_mount,Milo,Nia,Milo owns lamp_mount,build_frame,True,0.88,0.044,0.924,True,none,delegated progress
760,39,0,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,0.98648,0.01352,1.0,True,none,material conflict: dusk_signal_court priority
761,39,1,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,none,delegated progress
762,39,2,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.468,0.026,0.494,True,none,material conflict: flood_bridge_market_route priority
763,39,3,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,True,none,material conflict: archive_public_kiosk priority
764,39,4,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,none,delegated progress
765,39,5,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,workshop over capacity,blocked: workshop over capacity
766,39,6,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.494,0.026,0.52,True,none,delegated progress
767,39,7,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,True,none,material conflict: archive_public_kiosk priority
768,39,8,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,material priority lost,blocked: material priority lost
769,39,9,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,none,material conflict: greenhouse_heat_loop priority
770,39,10,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.52,0.0,0.52,True,material priority lost,blocked: material priority lost
771,39,11,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,True,none,delegated progress
772,39,12,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,none,material conflict: dusk_signal_court priority
773,39,13,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,none,delegated progress
774,39,14,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.52,0.026,0.546,True,none,material conflict: flood_bridge_market_route priority
775,39,15,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,False,delegate asks for clearer terms,blocked: delegate asks for clearer terms
776,39,16,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,none,delegated progress
777,39,17,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,False,delegate asks for clearer terms,blocked: delegate asks for clearer terms
778,39,18,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.546,0.026,0.572,True,none,delegated progress
779,39,19,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,True,material priority lost,blocked: material priority lost
780,40,0,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,none,delegated progress
781,40,1,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.572,0.026,0.598,True,none,material conflict: flood_bridge_market_route priority
782,40,2,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,True,none,material conflict: archive_public_kiosk priority
783,40,3,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,none,delegated progress
784,40,4,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,none,material conflict: greenhouse_heat_loop priority
785,40,5,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.598,0.026,0.624,True,none,delegated progress
786,40,6,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,True,none,material conflict: archive_public_kiosk priority
787,40,7,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,none,material conflict: dusk_signal_court priority
788,40,8,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,none,material conflict: greenhouse_heat_loop priority
789,40,9,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.624,0.026,0.65,True,none,material conflict: flood_bridge_market_route priority
790,40,10,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,False,delegate asks for clearer terms,blocked: delegate asks for clearer terms
791,40,11,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,none,material conflict: dusk_signal_court priority
792,40,12,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,none,delegated progress
793,40,13,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.65,0.026,0.676,True,none,material conflict: flood_bridge_market_route priority
794,40,14,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,True,none,material conflict: archive_public_kiosk priority
795,40,15,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,none,delegated progress
796,40,16,greenhouse_heat_loop,fit_glass,Ari,Fay,Ari owns fit_glass,none,True,1.0,0.0,1.0,True,none,material conflict: greenhouse_heat_loop priority
797,40,17,flood_bridge_market_route,seal_joints,Fay,Ari,Fay owns seal_joints,cut_planks,True,0.676,0.026,0.702,True,none,delegated progress
798,40,18,archive_public_kiosk,sort_index,Nia,Nia,Nia owns sort_index,none,True,1.0,0.0,1.0,True,none,material conflict: archive_public_kiosk priority
799,40,19,dusk_signal_court,signal_code,Nia,Milo,Nia owns signal_code,string_wire,True,1.0,0.0,1.0,True,none,material conflict: dusk_signal_court priority
800,41,0,greenhouse_heat_loop,coil_pipe,Milo,Fay,Milo owns coil_pipe,fit_glass,True,1.0,0.0,1.0,True,none,delegated progress
801,41,1,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.18012,0.038,0.21812,True,none,material conflict: flood_bridge_market_route priority
802,41,2,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,1.0,0.0,1.0,True,none,delegated progress
803,41,3,dusk_signal_court,comfort_corner,Fay,Milo,Fay owns comfort_corner,stake_posts,True,0.701495,0.038,0.739495,True,none,delegated progress
804,41,4,greenhouse_heat_loop,coil_pipe,Milo,Fay,Milo owns coil_pipe,fit_glass,True,1.0,0.0,1.0,True,none,delegated progress
805,41,5,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.21812,0.038,0.25612,True,none,delegated progress
806,41,6,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,1.0,0.0,1.0,True,none,material conflict: archive_public_kiosk priority
807,41,7,dusk_signal_court,comfort_corner,Fay,Milo,Fay owns comfort_corner,stake_posts,True,0.739495,0.038,0.777495,True,none,delegated progress
808,41,8,greenhouse_heat_loop,coil_pipe,Milo,Fay,Milo owns coil_pipe,fit_glass,True,1.0,0.0,1.0,True,none,material conflict: greenhouse_heat_loop priority
809,41,9,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.25612,0.038,0.29412,True,none,delegated progress
810,41,10,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,1.0,0.0,1.0,True,none,delegated progress
811,41,11,dusk_signal_court,comfort_corner,Fay,Milo,Fay owns comfort_corner,stake_posts,True,0.777495,0.023058,0.800554,True,none,material conflict: dusk_signal_court priority
812,41,12,greenhouse_heat_loop,coil_pipe,Milo,Fay,Milo owns coil_pipe,fit_glass,True,1.0,0.0,1.0,True,none,delegated progress
813,41,13,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.29412,0.02812,0.32224,True,none,material conflict: flood_bridge_market_route priority
814,41,14,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,1.0,0.0,1.0,False,delegate asks for clearer terms,blocked: delegate asks for clearer terms
815,41,15,dusk_signal_court,comfort_corner,Fay,Milo,Fay owns comfort_corner,stake_posts,True,0.800554,0.038,0.838554,True,none,delegated progress
816,41,16,greenhouse_heat_loop,coil_pipe,Milo,Fay,Milo owns coil_pipe,fit_glass,True,1.0,0.0,1.0,True,none,delegated progress
817,41,17,flood_bridge_market_route,lamp_markers,Milo,Ari,Milo owns lamp_markers,seal_joints,True,0.32224,0.038,0.36024,True,none,delegated progress
818,41,18,archive_public_kiosk,build_frame,Ari,Nia,Ari owns build_frame,sort_index,True,1.0,0.0,1.0,True,none,material conflict: archive_public_kiosk priority
819,41,19,dusk_signal_court,comfort_corner,Fay,Milo,Fay owns comfort_corner,stake_posts,True,0.838554,0.038,0.876554,True,none,delegated progress
820,42,0,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,False,delegate asks for clearer terms,blocked: delegate asks for clearer terms
821,42,1,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,material conflict: flood_bridge_market_route priority
822,42,2,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.492814,0.026,0.518814,True,none,delegated progress
823,42,3,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.84916,0.026,0.87516,True,none,material conflict: dusk_signal_court priority
824,42,4,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,True,none,delegated progress
825,42,5,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,material conflict: flood_bridge_market_route priority
826,42,6,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.518814,0.0,0.518814,True,workshop over capacity,blocked: workshop over capacity
827,42,7,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.87516,0.026,0.90116,True,none,delegated progress
828,42,8,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,True,material priority lost,blocked: material priority lost
829,42,9,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,delegated progress
830,42,10,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.518814,0.02132,0.540134,True,none,material conflict: archive_public_kiosk priority
831,42,11,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.90116,0.01924,0.9204,True,none,material conflict: dusk_signal_court priority
832,42,12,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,True,none,material conflict: greenhouse_heat_loop priority
833,42,13,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,material conflict: flood_bridge_market_route priority
834,42,14,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.540134,0.026,0.566134,True,none,delegated progress
835,42,15,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.9204,0.01924,0.93964,True,none,material conflict: dusk_signal_court priority
836,42,16,greenhouse_heat_loop,plant_bed,Fay,Fay,Fay owns plant_bed,none,True,1.0,0.0,1.0,True,none,delegated progress
837,42,17,flood_bridge_market_route,survey_piers,Nia,Ari,Nia owns survey_piers,none,True,1.0,0.0,1.0,True,none,material conflict: flood_bridge_market_route priority
838,42,18,archive_public_kiosk,weather_copy,Fay,Nia,Fay owns weather_copy,sort_index,True,0.566134,0.0,0.566134,True,workshop over capacity,blocked: workshop over capacity
839,42,19,dusk_signal_court,stake_posts,Ari,Milo,Ari owns stake_posts,none,True,0.93964,0.026,0.96564,True,none,delegated progress
