tick_id,day,agent,infrastructure_id,old_routine,new_routine,mutation_kind,triggered_by_state,routine_changed,later_visible
0,1,Ari,river_mill_bridge,manual household workaround,unchanged,stable,durability=0.85; skill=0.34; ecology=0.57,False,False
769,43,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
770,43,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
771,43,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.89,False,True
772,43,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.92,False,True
773,43,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
774,44,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.89,False,True
775,44,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.98; skill=0.92; ecology=0.92,False,True
776,44,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
777,44,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
778,44,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.88,False,True
779,44,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.92,False,True
780,44,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
781,44,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
782,44,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.90,False,True
783,44,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.98; skill=0.92; ecology=0.92,False,True
784,44,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
785,44,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.62; skill=0.92; ecology=0.92,False,True
786,44,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.91,False,True
787,44,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.92,False,True
788,44,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
789,44,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.92,False,True
790,44,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.91,False,True
791,44,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.91,False,True
792,45,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
793,45,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.60; skill=0.92; ecology=0.91,False,True
794,45,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
795,45,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.96; skill=0.92; ecology=0.92,False,True
796,45,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
797,45,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,routine disrupted by failure,durability=0.59; skill=0.92; ecology=0.87,False,True
798,45,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
799,45,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.92,False,True
800,45,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
801,45,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.86,False,True
802,45,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.83; skill=0.92; ecology=0.92,False,True
803,45,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.94; skill=0.92; ecology=0.92,False,True
804,45,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
805,45,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.86,False,True
806,45,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.82; skill=0.92; ecology=0.92,False,True
807,45,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.93; skill=0.92; ecology=0.92,False,True
808,45,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
809,45,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.87,False,True
810,46,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.90; skill=0.92; ecology=0.92,False,True
811,46,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.93; skill=0.92; ecology=0.92,False,True
812,46,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
813,46,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.86,False,True
814,46,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.90; skill=0.92; ecology=0.92,False,True
815,46,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.92; skill=0.92; ecology=0.92,False,True
816,46,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
817,46,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.86,False,True
818,46,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.88; skill=0.92; ecology=0.92,False,True
819,46,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.91; skill=0.92; ecology=0.92,False,True
820,46,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
821,46,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.88,False,True
822,46,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.88; skill=0.92; ecology=0.92,False,True
823,46,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.90; skill=0.92; ecology=0.92,False,True
824,46,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
825,46,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.84; skill=0.92; ecology=0.88,False,True
826,46,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.87; skill=0.92; ecology=0.91,False,True
827,46,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.90; skill=0.92; ecology=0.92,False,True
828,47,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
829,47,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.93; skill=0.92; ecology=0.88,False,True
830,47,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.86; skill=0.92; ecology=0.92,False,True
831,47,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.89; skill=0.92; ecology=0.92,False,True
832,47,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
833,47,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.91; skill=0.92; ecology=0.90,False,True
834,47,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.92,False,True
835,47,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.88; skill=0.92; ecology=0.92,False,True
836,47,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
837,47,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.98; skill=0.92; ecology=0.89,False,True
838,47,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.92,False,True
839,47,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.87; skill=0.92; ecology=0.92,False,True
840,47,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
841,47,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.91,False,True
842,47,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.84; skill=0.92; ecology=0.92,False,True
843,47,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.87; skill=0.92; ecology=0.92,False,True
844,47,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
845,47,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.98; skill=0.92; ecology=0.90,False,True
846,48,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.92,False,True
847,48,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
848,48,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.90,False,True
849,48,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.83; skill=0.92; ecology=0.92,False,True
850,48,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.92,False,True
851,48,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,routine disrupted by failure,durability=0.70; skill=0.92; ecology=0.89,False,True
852,48,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.96; skill=0.92; ecology=0.89,False,True
853,48,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.92; skill=0.92; ecology=0.92,False,True
854,48,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.84; skill=0.92; ecology=0.92,False,True
855,48,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.91,False,True
856,48,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.89,False,True
857,48,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.91; skill=0.92; ecology=0.92,False,True
858,48,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.83; skill=0.92; ecology=0.92,False,True
859,48,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.91,False,True
860,48,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.94; skill=0.92; ecology=0.91,False,True
861,48,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.90; skill=0.92; ecology=0.92,False,True
862,48,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.82; skill=0.92; ecology=0.92,False,True
863,48,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.91,False,True
