tick_id,day,settlement_id,resident_id,avatar_choice,trust_before,trust_after,curiosity_before,curiosity_after,guardedness_before,guardedness_after,history_hash_before,history_hash_after,changed_trust_without_erasing_history,private_workspace_not_dumped
183,11,glass_harbor,Sera,offer_greeting,0.658,0.66,0.552,0.558,0.324,0.324,efaea090ec11ded3,efaea090ec11ded3,True,True
184,11,cinder_garden,Juno,ask_translation,0.604,0.614,0.552,0.57,0.33,0.33,02482b258a8a711c,02482b258a8a711c,True,True
185,11,lichen_bridge,Luma,repeat_local_phrase,0.634,0.636,0.552,0.558,0.338,0.338,e54764e5b09c3c42,e54764e5b09c3c42,True,True
186,11,orchid_engine,Dax,offer_trade_good,0.624,0.626,0.552,0.57,0.328,0.328,9f85a962a1d8e8a1,9f85a962a1d8e8a1,True,True
187,11,moss_ward,Tala,touch_restricted_object,0.59,0.572,0.528,0.522,0.39,0.39,d12769d3ca692b19,d12769d3ca692b19,True,True
188,11,glass_harbor,Nia,step_back,0.648,0.658,0.552,0.558,0.324,0.324,efaea090ec11ded3,efaea090ec11ded3,True,True
189,11,cinder_garden,Pax,ask_custom_reason,0.6,0.61,0.552,0.57,0.334,0.334,02482b258a8a711c,02482b258a8a711c,True,True
190,11,lichen_bridge,Rin,interrupt_protocol,0.6,0.59,0.528,0.522,0.37,0.37,e54764e5b09c3c42,e54764e5b09c3c42,True,True
191,11,orchid_engine,Eli,wait_for_resident_lead,0.628,0.63,0.552,0.558,0.312,0.312,9f85a962a1d8e8a1,9f85a962a1d8e8a1,True,True
192,11,moss_ward,Ari,observe_before_speaking,0.628,0.638,0.552,0.558,0.324,0.324,d12769d3ca692b19,d12769d3ca692b19,True,True
193,11,glass_harbor,Oren,offer_greeting,0.644,0.646,0.552,0.558,0.338,0.338,efaea090ec11ded3,efaea090ec11ded3,True,True
194,11,cinder_garden,Vale,ask_translation,0.614,0.624,0.552,0.57,0.31,0.31,02482b258a8a711c,02482b258a8a711c,True,True
195,11,lichen_bridge,Sol,repeat_local_phrase,0.606,0.608,0.54,0.546,0.36,0.36,e54764e5b09c3c42,e54764e5b09c3c42,True,True
196,11,orchid_engine,Bea,offer_trade_good,0.61,0.612,0.552,0.57,0.342,0.342,9f85a962a1d8e8a1,9f85a962a1d8e8a1,True,True
197,11,moss_ward,Fay,touch_restricted_object,0.606,0.588,0.552,0.546,0.38,0.38,d12769d3ca692b19,d12769d3ca692b19,True,True
198,12,cinder_garden,Juno,wait_for_resident_lead,0.624,0.626,0.57,0.576,0.32,0.32,80b4988e3f38f85f,80b4988e3f38f85f,True,True
199,12,lichen_bridge,Luma,observe_before_speaking,0.646,0.656,0.558,0.564,0.32,0.32,e805b090e9d6e882,e805b090e9d6e882,True,True
200,12,orchid_engine,Dax,offer_greeting,0.632,0.634,0.57,0.576,0.324,0.324,fe400b23333a004f,fe400b23333a004f,True,True
201,12,moss_ward,Tala,ask_translation,0.578,0.588,0.522,0.54,0.378,0.378,04444ad84ac97527,04444ad84ac97527,True,True
202,12,glass_harbor,Nia,repeat_local_phrase,0.664,0.666,0.558,0.564,0.32,0.32,7f9cd7274299e06b,7f9cd7274299e06b,True,True
203,12,cinder_garden,Pax,offer_trade_good,0.612,0.614,0.57,0.588,0.334,0.334,80b4988e3f38f85f,80b4988e3f38f85f,True,True
204,12,lichen_bridge,Rin,touch_restricted_object,0.578,0.56,0.522,0.516,0.408,0.408,e805b090e9d6e882,e805b090e9d6e882,True,True
205,12,orchid_engine,Eli,step_back,0.64,0.65,0.558,0.564,0.294,0.294,fe400b23333a004f,fe400b23333a004f,True,True
206,12,moss_ward,Ari,ask_custom_reason,0.64,0.65,0.558,0.576,0.316,0.316,04444ad84ac97527,04444ad84ac97527,True,True
207,12,glass_harbor,Oren,interrupt_protocol,0.634,0.624,0.558,0.552,0.356,0.356,7f9cd7274299e06b,7f9cd7274299e06b,True,True
208,12,cinder_garden,Vale,wait_for_resident_lead,0.634,0.636,0.57,0.576,0.3,0.3,80b4988e3f38f85f,80b4988e3f38f85f,True,True
209,12,lichen_bridge,Sol,observe_before_speaking,0.618,0.628,0.546,0.552,0.342,0.342,e805b090e9d6e882,e805b090e9d6e882,True,True
210,12,orchid_engine,Bea,offer_greeting,0.618,0.62,0.57,0.576,0.338,0.338,fe400b23333a004f,fe400b23333a004f,True,True
211,12,moss_ward,Fay,ask_translation,0.594,0.604,0.546,0.564,0.368,0.368,04444ad84ac97527,04444ad84ac97527,True,True
212,12,glass_harbor,Puck,repeat_local_phrase,0.616,0.618,0.54,0.546,0.36,0.36,7f9cd7274299e06b,7f9cd7274299e06b,True,True
213,12,cinder_garden,Wren,offer_trade_good,0.572,0.574,0.516,0.534,0.362,0.362,80b4988e3f38f85f,80b4988e3f38f85f,True,True
214,12,lichen_bridge,Kio,touch_restricted_object,0.594,0.576,0.546,0.54,0.398,0.398,e805b090e9d6e882,e805b090e9d6e882,True,True
215,12,orchid_engine,Cai,step_back,0.63,0.64,0.558,0.564,0.314,0.314,fe400b23333a004f,fe400b23333a004f,True,True
216,13,glass_harbor,Nia,observe_before_speaking,0.676,0.686,0.564,0.57,0.302,0.302,de6a9b300eef9bc1,de6a9b300eef9bc1,True,True
217,13,cinder_garden,Pax,offer_greeting,0.62,0.622,0.588,0.594,0.33,0.33,1c086982e4a12694,1c086982e4a12694,True,True
218,13,lichen_bridge,Rin,ask_translation,0.566,0.576,0.516,0.534,0.396,0.396,fc5e0ab099fcd25e,fc5e0ab099fcd25e,True,True
219,13,orchid_engine,Eli,repeat_local_phrase,0.656,0.658,0.564,0.57,0.29,0.29,48d5f82b8df54a4a,48d5f82b8df54a4a,True,True
220,13,moss_ward,Ari,offer_trade_good,0.652,0.654,0.576,0.594,0.316,0.316,c02bb0b68f2add1b,c02bb0b68f2add1b,True,True
221,13,glass_harbor,Oren,touch_restricted_object,0.612,0.594,0.552,0.546,0.394,0.394,de6a9b300eef9bc1,de6a9b300eef9bc1,True,True
222,13,cinder_garden,Vale,step_back,0.646,0.656,0.576,0.582,0.282,0.282,1c086982e4a12694,1c086982e4a12694,True,True
223,13,lichen_bridge,Sol,ask_custom_reason,0.63,0.64,0.552,0.57,0.334,0.334,fc5e0ab099fcd25e,fc5e0ab099fcd25e,True,True
224,13,orchid_engine,Bea,interrupt_protocol,0.608,0.598,0.576,0.57,0.356,0.356,48d5f82b8df54a4a,48d5f82b8df54a4a,True,True
225,13,moss_ward,Fay,wait_for_resident_lead,0.614,0.616,0.564,0.57,0.358,0.358,c02bb0b68f2add1b,c02bb0b68f2add1b,True,True
226,13,glass_harbor,Puck,observe_before_speaking,0.628,0.638,0.546,0.552,0.342,0.342,de6a9b300eef9bc1,de6a9b300eef9bc1,True,True
227,13,cinder_garden,Wren,offer_greeting,0.58,0.582,0.534,0.54,0.358,0.358,1c086982e4a12694,1c086982e4a12694,True,True
228,13,lichen_bridge,Kio,ask_translation,0.582,0.592,0.54,0.558,0.386,0.386,fc5e0ab099fcd25e,fc5e0ab099fcd25e,True,True
229,13,orchid_engine,Cai,repeat_local_phrase,0.646,0.648,0.564,0.57,0.31,0.31,48d5f82b8df54a4a,48d5f82b8df54a4a,True,True
230,13,moss_ward,Milo,offer_trade_good,0.612,0.614,0.522,0.54,0.344,0.344,c02bb0b68f2add1b,c02bb0b68f2add1b,True,True
231,13,glass_harbor,Sera,touch_restricted_object,0.648,0.63,0.558,0.552,0.362,0.362,de6a9b300eef9bc1,de6a9b300eef9bc1,True,True
232,13,cinder_garden,Juno,step_back,0.636,0.646,0.576,0.582,0.302,0.302,1c086982e4a12694,1c086982e4a12694,True,True
233,13,lichen_bridge,Luma,ask_custom_reason,0.658,0.668,0.564,0.582,0.312,0.312,fc5e0ab099fcd25e,fc5e0ab099fcd25e,True,True
234,14,moss_ward,Ari,offer_greeting,0.66,0.662,0.594,0.6,0.312,0.312,db83aac0460c541c,db83aac0460c541c,True,True
235,14,glass_harbor,Oren,ask_translation,0.6,0.61,0.546,0.564,0.382,0.382,9026aafcf46bcc7a,9026aafcf46bcc7a,True,True
236,14,cinder_garden,Vale,repeat_local_phrase,0.662,0.664,0.582,0.588,0.278,0.278,132e51e4516f8f6f,132e51e4516f8f6f,True,True
237,14,lichen_bridge,Sol,offer_trade_good,0.642,0.644,0.57,0.588,0.334,0.334,f8370d77a626f56e,f8370d77a626f56e,True,True
238,14,orchid_engine,Bea,touch_restricted_object,0.586,0.568,0.57,0.564,0.394,0.394,650f884cea198b5f,650f884cea198b5f,True,True
239,14,moss_ward,Fay,step_back,0.626,0.636,0.57,0.576,0.34,0.34,db83aac0460c541c,db83aac0460c541c,True,True
240,14,glass_harbor,Puck,ask_custom_reason,0.64,0.65,0.552,0.57,0.334,0.334,9026aafcf46bcc7a,9026aafcf46bcc7a,True,True
241,14,cinder_garden,Wren,interrupt_protocol,0.57,0.56,0.54,0.534,0.376,0.376,132e51e4516f8f6f,132e51e4516f8f6f,True,True
242,14,lichen_bridge,Kio,wait_for_resident_lead,0.602,0.604,0.558,0.564,0.376,0.376,f8370d77a626f56e,f8370d77a626f56e,True,True
243,14,orchid_engine,Cai,observe_before_speaking,0.658,0.668,0.57,0.576,0.292,0.292,650f884cea198b5f,650f884cea198b5f,True,True
244,14,moss_ward,Milo,offer_greeting,0.62,0.622,0.54,0.546,0.34,0.34,db83aac0460c541c,db83aac0460c541c,True,True
245,14,glass_harbor,Sera,ask_translation,0.636,0.646,0.552,0.57,0.35,0.35,9026aafcf46bcc7a,9026aafcf46bcc7a,True,True
246,14,cinder_garden,Juno,repeat_local_phrase,0.652,0.654,0.582,0.588,0.298,0.298,132e51e4516f8f6f,132e51e4516f8f6f,True,True
247,14,lichen_bridge,Luma,offer_trade_good,0.67,0.672,0.582,0.6,0.312,0.312,f8370d77a626f56e,f8370d77a626f56e,True,True
248,14,orchid_engine,Dax,touch_restricted_object,0.622,0.604,0.576,0.57,0.362,0.362,650f884cea198b5f,650f884cea198b5f,True,True
249,14,moss_ward,Tala,step_back,0.598,0.608,0.54,0.546,0.36,0.36,db83aac0460c541c,db83aac0460c541c,True,True
250,14,glass_harbor,Nia,ask_custom_reason,0.688,0.698,0.57,0.588,0.294,0.294,9026aafcf46bcc7a,9026aafcf46bcc7a,True,True
251,14,cinder_garden,Pax,interrupt_protocol,0.61,0.6,0.594,0.588,0.348,0.348,132e51e4516f8f6f,132e51e4516f8f6f,True,True
252,15,orchid_engine,Bea,ask_translation,0.574,0.584,0.564,0.582,0.382,0.382,9027ab8fbf95ee95,9027ab8fbf95ee95,True,True
253,15,moss_ward,Fay,repeat_local_phrase,0.642,0.644,0.576,0.582,0.336,0.336,bf1596cf131e4dd2,bf1596cf131e4dd2,True,True
254,15,glass_harbor,Puck,offer_trade_good,0.652,0.654,0.57,0.588,0.334,0.334,51a7cd03f298fe03,51a7cd03f298fe03,True,True
255,15,cinder_garden,Wren,touch_restricted_object,0.548,0.53,0.534,0.528,0.414,0.414,d100fe6537bf32a9,d100fe6537bf32a9,True,True
256,15,lichen_bridge,Kio,step_back,0.614,0.624,0.564,0.57,0.358,0.358,ec3b3d455d5271a5,ec3b3d455d5271a5,True,True
257,15,orchid_engine,Cai,ask_custom_reason,0.67,0.68,0.576,0.594,0.284,0.284,9027ab8fbf95ee95,9027ab8fbf95ee95,True,True
258,15,moss_ward,Milo,interrupt_protocol,0.61,0.6,0.546,0.54,0.358,0.358,bf1596cf131e4dd2,bf1596cf131e4dd2,True,True
259,15,glass_harbor,Sera,wait_for_resident_lead,0.656,0.658,0.57,0.576,0.34,0.34,51a7cd03f298fe03,51a7cd03f298fe03,True,True
260,15,cinder_garden,Juno,observe_before_speaking,0.664,0.674,0.588,0.594,0.28,0.28,d100fe6537bf32a9,d100fe6537bf32a9,True,True
261,15,lichen_bridge,Luma,offer_greeting,0.678,0.68,0.6,0.606,0.308,0.308,ec3b3d455d5271a5,ec3b3d455d5271a5,True,True
262,15,orchid_engine,Dax,ask_translation,0.61,0.62,0.57,0.588,0.35,0.35,9027ab8fbf95ee95,9027ab8fbf95ee95,True,True
263,15,moss_ward,Tala,repeat_local_phrase,0.614,0.616,0.546,0.552,0.356,0.356,bf1596cf131e4dd2,bf1596cf131e4dd2,True,True
264,15,glass_harbor,Nia,offer_trade_good,0.7,0.702,0.588,0.606,0.294,0.294,51a7cd03f298fe03,51a7cd03f298fe03,True,True
265,15,cinder_garden,Pax,touch_restricted_object,0.588,0.57,0.588,0.582,0.386,0.386,d100fe6537bf32a9,d100fe6537bf32a9,True,True
266,15,lichen_bridge,Rin,step_back,0.586,0.596,0.534,0.54,0.378,0.378,ec3b3d455d5271a5,ec3b3d455d5271a5,True,True
267,15,orchid_engine,Eli,ask_custom_reason,0.66,0.67,0.57,0.588,0.282,0.282,9027ab8fbf95ee95,9027ab8fbf95ee95,True,True
268,15,moss_ward,Ari,interrupt_protocol,0.65,0.64,0.6,0.594,0.33,0.33,bf1596cf131e4dd2,bf1596cf131e4dd2,True,True
269,15,glass_harbor,Oren,wait_for_resident_lead,0.62,0.622,0.564,0.57,0.372,0.372,51a7cd03f298fe03,51a7cd03f298fe03,True,True
270,16,lichen_bridge,Kio,repeat_local_phrase,0.63,0.632,0.57,0.576,0.354,0.354,3bb3dbb6e725059b,3bb3dbb6e725059b,True,True
271,16,orchid_engine,Cai,offer_trade_good,0.682,0.684,0.594,0.612,0.284,0.284,33d399cfcbdb67b0,33d399cfcbdb67b0,True,True
272,16,moss_ward,Milo,touch_restricted_object,0.588,0.57,0.54,0.534,0.396,0.396,8d095025c03deae9,8d095025c03deae9,True,True
273,16,glass_harbor,Sera,step_back,0.668,0.678,0.576,0.582,0.322,0.322,795d80ebe25aa1b5,795d80ebe25aa1b5,True,True
274,16,cinder_garden,Juno,ask_custom_reason,0.676,0.686,0.594,0.612,0.272,0.272,cc61508c755f22ee,cc61508c755f22ee,True,True
275,16,lichen_bridge,Luma,interrupt_protocol,0.668,0.658,0.606,0.6,0.326,0.326,3bb3dbb6e725059b,3bb3dbb6e725059b,True,True
276,16,orchid_engine,Dax,wait_for_resident_lead,0.63,0.632,0.588,0.594,0.34,0.34,33d399cfcbdb67b0,33d399cfcbdb67b0,True,True
277,16,moss_ward,Tala,observe_before_speaking,0.626,0.636,0.552,0.558,0.338,0.338,8d095025c03deae9,8d095025c03deae9,True,True
278,16,glass_harbor,Nia,offer_greeting,0.708,0.71,0.606,0.612,0.29,0.29,795d80ebe25aa1b5,795d80ebe25aa1b5,True,True
279,16,cinder_garden,Pax,ask_translation,0.576,0.586,0.582,0.6,0.374,0.374,cc61508c755f22ee,cc61508c755f22ee,True,True
280,16,lichen_bridge,Rin,repeat_local_phrase,0.602,0.604,0.54,0.546,0.374,0.374,3bb3dbb6e725059b,3bb3dbb6e725059b,True,True
281,16,orchid_engine,Eli,offer_trade_good,0.672,0.674,0.588,0.606,0.282,0.282,33d399cfcbdb67b0,33d399cfcbdb67b0,True,True
282,16,moss_ward,Ari,touch_restricted_object,0.628,0.61,0.594,0.588,0.368,0.368,8d095025c03deae9,8d095025c03deae9,True,True
283,16,glass_harbor,Oren,step_back,0.632,0.642,0.57,0.576,0.354,0.354,795d80ebe25aa1b5,795d80ebe25aa1b5,True,True
284,16,cinder_garden,Vale,ask_custom_reason,0.666,0.676,0.588,0.606,0.27,0.27,cc61508c755f22ee,cc61508c755f22ee,True,True
285,16,lichen_bridge,Sol,interrupt_protocol,0.632,0.622,0.588,0.582,0.352,0.352,3bb3dbb6e725059b,3bb3dbb6e725059b,True,True
286,16,orchid_engine,Bea,wait_for_resident_lead,0.594,0.596,0.582,0.588,0.372,0.372,33d399cfcbdb67b0,33d399cfcbdb67b0,True,True
287,16,moss_ward,Fay,observe_before_speaking,0.654,0.664,0.582,0.588,0.318,0.318,8d095025c03deae9,8d095025c03deae9,True,True
288,17,cinder_garden,Juno,offer_trade_good,0.688,0.69,0.612,0.63,0.272,0.272,856e0073a7d34847,856e0073a7d34847,True,True
289,17,lichen_bridge,Luma,touch_restricted_object,0.646,0.628,0.6,0.594,0.364,0.364,4e770a8f48e210c5,4e770a8f48e210c5,True,True
290,17,orchid_engine,Dax,step_back,0.642,0.652,0.594,0.6,0.322,0.322,8b2540f505af4fe5,8b2540f505af4fe5,True,True
291,17,moss_ward,Tala,ask_custom_reason,0.638,0.648,0.558,0.576,0.33,0.33,276731b26ed72dce,276731b26ed72dce,True,True
292,17,glass_harbor,Nia,interrupt_protocol,0.698,0.688,0.612,0.606,0.308,0.308,843a4d84451276b2,843a4d84451276b2,True,True
293,17,cinder_garden,Pax,wait_for_resident_lead,0.596,0.598,0.6,0.606,0.364,0.364,856e0073a7d34847,856e0073a7d34847,True,True
294,17,lichen_bridge,Rin,observe_before_speaking,0.614,0.624,0.546,0.552,0.356,0.356,4e770a8f48e210c5,4e770a8f48e210c5,True,True
295,17,orchid_engine,Eli,offer_greeting,0.68,0.682,0.606,0.612,0.278,0.278,8b2540f505af4fe5,8b2540f505af4fe5,True,True
296,17,moss_ward,Ari,ask_translation,0.616,0.626,0.588,0.606,0.356,0.356,276731b26ed72dce,276731b26ed72dce,True,True
297,17,glass_harbor,Oren,repeat_local_phrase,0.648,0.65,0.576,0.582,0.35,0.35,843a4d84451276b2,843a4d84451276b2,True,True
298,17,cinder_garden,Vale,offer_trade_good,0.678,0.68,0.606,0.624,0.27,0.27,856e0073a7d34847,856e0073a7d34847,True,True
299,17,lichen_bridge,Sol,touch_restricted_object,0.61,0.592,0.582,0.576,0.39,0.39,4e770a8f48e210c5,4e770a8f48e210c5,True,True
300,17,orchid_engine,Bea,step_back,0.606,0.616,0.588,0.594,0.354,0.354,8b2540f505af4fe5,8b2540f505af4fe5,True,True
301,17,moss_ward,Fay,ask_custom_reason,0.666,0.676,0.588,0.606,0.31,0.31,276731b26ed72dce,276731b26ed72dce,True,True
302,17,glass_harbor,Puck,interrupt_protocol,0.642,0.632,0.588,0.582,0.352,0.352,843a4d84451276b2,843a4d84451276b2,True,True
303,17,cinder_garden,Wren,wait_for_resident_lead,0.54,0.542,0.528,0.534,0.404,0.404,856e0073a7d34847,856e0073a7d34847,True,True
304,17,lichen_bridge,Kio,observe_before_speaking,0.642,0.652,0.576,0.582,0.336,0.336,4e770a8f48e210c5,4e770a8f48e210c5,True,True
305,17,orchid_engine,Cai,offer_greeting,0.69,0.692,0.612,0.618,0.28,0.28,8b2540f505af4fe5,8b2540f505af4fe5,True,True
306,18,glass_harbor,Nia,touch_restricted_object,0.676,0.658,0.606,0.6,0.346,0.346,8a932bc4c2dd3aef,8a932bc4c2dd3aef,True,True
307,18,cinder_garden,Pax,step_back,0.608,0.618,0.606,0.612,0.346,0.346,80a18a99076b9819,80a18a99076b9819,True,True
308,18,lichen_bridge,Rin,ask_custom_reason,0.626,0.636,0.552,0.57,0.348,0.348,ab33cb7cd3a1f251,ab33cb7cd3a1f251,True,True
309,18,orchid_engine,Eli,interrupt_protocol,0.67,0.66,0.612,0.606,0.296,0.296,7458b859336209fe,7458b859336209fe,True,True
310,18,moss_ward,Ari,wait_for_resident_lead,0.636,0.638,0.606,0.612,0.346,0.346,a9c4d6440e00a404,a9c4d6440e00a404,True,True
311,18,glass_harbor,Oren,observe_before_speaking,0.66,0.67,0.582,0.588,0.332,0.332,8a932bc4c2dd3aef,8a932bc4c2dd3aef,True,True
312,18,cinder_garden,Vale,offer_greeting,0.686,0.688,0.624,0.63,0.266,0.266,80a18a99076b9819,80a18a99076b9819,True,True
313,18,lichen_bridge,Sol,ask_translation,0.598,0.608,0.576,0.594,0.378,0.378,ab33cb7cd3a1f251,ab33cb7cd3a1f251,True,True
314,18,orchid_engine,Bea,repeat_local_phrase,0.622,0.624,0.594,0.6,0.35,0.35,7458b859336209fe,7458b859336209fe,True,True
315,18,moss_ward,Fay,offer_trade_good,0.678,0.68,0.606,0.624,0.31,0.31,a9c4d6440e00a404,a9c4d6440e00a404,True,True
316,18,glass_harbor,Puck,touch_restricted_object,0.62,0.602,0.582,0.576,0.39,0.39,8a932bc4c2dd3aef,8a932bc4c2dd3aef,True,True
317,18,cinder_garden,Wren,step_back,0.552,0.562,0.534,0.54,0.386,0.386,80a18a99076b9819,80a18a99076b9819,True,True
318,18,lichen_bridge,Kio,ask_custom_reason,0.654,0.664,0.582,0.6,0.328,0.328,ab33cb7cd3a1f251,ab33cb7cd3a1f251,True,True
319,18,orchid_engine,Cai,interrupt_protocol,0.68,0.67,0.618,0.612,0.298,0.298,7458b859336209fe,7458b859336209fe,True,True
320,18,moss_ward,Milo,wait_for_resident_lead,0.58,0.582,0.534,0.54,0.386,0.386,a9c4d6440e00a404,a9c4d6440e00a404,True,True
321,18,glass_harbor,Sera,observe_before_speaking,0.688,0.698,0.582,0.588,0.304,0.304,8a932bc4c2dd3aef,8a932bc4c2dd3aef,True,True
322,18,cinder_garden,Juno,offer_greeting,0.696,0.698,0.63,0.636,0.268,0.268,80a18a99076b9819,80a18a99076b9819,True,True
323,18,lichen_bridge,Luma,ask_translation,0.634,0.644,0.594,0.612,0.352,0.352,ab33cb7cd3a1f251,ab33cb7cd3a1f251,True,True
324,19,moss_ward,Ari,step_back,0.648,0.658,0.612,0.618,0.328,0.328,e2a805b8a266ffc1,e2a805b8a266ffc1,True,True
325,19,glass_harbor,Oren,ask_custom_reason,0.672,0.682,0.588,0.606,0.324,0.324,580c9f3b855300cf,580c9f3b855300cf,True,True
326,19,cinder_garden,Vale,interrupt_protocol,0.676,0.666,0.63,0.624,0.284,0.284,e033866bdf02e3ec,e033866bdf02e3ec,True,True
327,19,lichen_bridge,Sol,wait_for_resident_lead,0.618,0.62,0.594,0.6,0.368,0.368,572e6da99854ceef,572e6da99854ceef,True,True
328,19,orchid_engine,Bea,observe_before_speaking,0.634,0.644,0.6,0.606,0.332,0.332,cd41f0bbae5d6aff,cd41f0bbae5d6aff,True,True
329,19,moss_ward,Fay,offer_greeting,0.686,0.688,0.624,0.63,0.306,0.306,e2a805b8a266ffc1,e2a805b8a266ffc1,True,True
330,19,glass_harbor,Puck,ask_translation,0.608,0.618,0.576,0.594,0.378,0.378,580c9f3b855300cf,580c9f3b855300cf,True,True
331,19,cinder_garden,Wren,repeat_local_phrase,0.568,0.57,0.54,0.546,0.382,0.382,e033866bdf02e3ec,e033866bdf02e3ec,True,True
332,19,lichen_bridge,Kio,offer_trade_good,0.666,0.668,0.6,0.618,0.328,0.328,572e6da99854ceef,572e6da99854ceef,True,True
333,19,orchid_engine,Cai,touch_restricted_object,0.658,0.64,0.612,0.606,0.336,0.336,cd41f0bbae5d6aff,cd41f0bbae5d6aff,True,True
334,19,moss_ward,Milo,step_back,0.592,0.602,0.54,0.546,0.368,0.368,e2a805b8a266ffc1,e2a805b8a266ffc1,True,True
335,19,glass_harbor,Sera,ask_custom_reason,0.7,0.71,0.588,0.606,0.296,0.296,580c9f3b855300cf,580c9f3b855300cf,True,True
336,19,cinder_garden,Juno,interrupt_protocol,0.686,0.676,0.636,0.63,0.286,0.286,e033866bdf02e3ec,e033866bdf02e3ec,True,True
337,19,lichen_bridge,Luma,wait_for_resident_lead,0.654,0.656,0.612,0.618,0.342,0.342,572e6da99854ceef,572e6da99854ceef,True,True
338,19,orchid_engine,Dax,observe_before_speaking,0.662,0.672,0.6,0.606,0.304,0.304,cd41f0bbae5d6aff,cd41f0bbae5d6aff,True,True
339,19,moss_ward,Tala,offer_greeting,0.654,0.656,0.576,0.582,0.326,0.326,e2a805b8a266ffc1,e2a805b8a266ffc1,True,True
340,19,glass_harbor,Nia,ask_translation,0.664,0.674,0.6,0.618,0.334,0.334,580c9f3b855300cf,580c9f3b855300cf,True,True
341,19,cinder_garden,Pax,repeat_local_phrase,0.624,0.626,0.612,0.618,0.342,0.342,e033866bdf02e3ec,e033866bdf02e3ec,True,True
342,20,orchid_engine,Bea,ask_custom_reason,0.646,0.656,0.606,0.624,0.324,0.324,fd44c4167fbca7b8,fd44c4167fbca7b8,True,True
343,20,moss_ward,Fay,interrupt_protocol,0.676,0.666,0.63,0.624,0.324,0.324,946dba33358c1286,946dba33358c1286,True,True
344,20,glass_harbor,Puck,wait_for_resident_lead,0.628,0.63,0.594,0.6,0.368,0.368,adaa01521624fce1,adaa01521624fce1,True,True
345,20,cinder_garden,Wren,observe_before_speaking,0.58,0.59,0.546,0.552,0.364,0.364,2a6843178389cdd3,2a6843178389cdd3,True,True
346,20,lichen_bridge,Kio,offer_greeting,0.674,0.676,0.618,0.624,0.324,0.324,046e2a64502e8f6f,046e2a64502e8f6f,True,True
347,20,orchid_engine,Cai,ask_translation,0.646,0.656,0.606,0.624,0.324,0.324,fd44c4167fbca7b8,fd44c4167fbca7b8,True,True
348,20,moss_ward,Milo,repeat_local_phrase,0.608,0.61,0.546,0.552,0.364,0.364,946dba33358c1286,946dba33358c1286,True,True
349,20,glass_harbor,Sera,offer_trade_good,0.712,0.714,0.606,0.624,0.296,0.296,adaa01521624fce1,adaa01521624fce1,True,True
350,20,cinder_garden,Juno,touch_restricted_object,0.664,0.646,0.63,0.624,0.324,0.324,2a6843178389cdd3,2a6843178389cdd3,True,True
351,20,lichen_bridge,Luma,step_back,0.666,0.676,0.618,0.624,0.324,0.324,046e2a64502e8f6f,046e2a64502e8f6f,True,True
352,20,orchid_engine,Dax,ask_custom_reason,0.674,0.684,0.606,0.624,0.296,0.296,fd44c4167fbca7b8,fd44c4167fbca7b8,True,True
353,20,moss_ward,Tala,interrupt_protocol,0.644,0.634,0.582,0.576,0.344,0.344,946dba33358c1286,946dba33358c1286,True,True
354,20,glass_harbor,Nia,wait_for_resident_lead,0.684,0.686,0.618,0.624,0.324,0.324,adaa01521624fce1,adaa01521624fce1,True,True
355,20,cinder_garden,Pax,observe_before_speaking,0.636,0.646,0.618,0.624,0.324,0.324,2a6843178389cdd3,2a6843178389cdd3,True,True
356,20,lichen_bridge,Rin,offer_greeting,0.642,0.644,0.57,0.576,0.344,0.344,046e2a64502e8f6f,046e2a64502e8f6f,True,True
357,20,orchid_engine,Eli,ask_translation,0.666,0.676,0.606,0.624,0.284,0.284,fd44c4167fbca7b8,fd44c4167fbca7b8,True,True
358,20,moss_ward,Ari,repeat_local_phrase,0.664,0.666,0.618,0.624,0.324,0.324,946dba33358c1286,946dba33358c1286,True,True
359,20,glass_harbor,Oren,offer_trade_good,0.684,0.686,0.606,0.624,0.324,0.324,adaa01521624fce1,adaa01521624fce1,True,True
360,21,lichen_bridge,Kio,interrupt_protocol,0.664,0.654,0.624,0.618,0.342,0.342,bdf519c0f5c64b32,bdf519c0f5c64b32,True,True
361,21,orchid_engine,Cai,wait_for_resident_lead,0.666,0.668,0.624,0.63,0.314,0.314,78d5be0fff53bb18,78d5be0fff53bb18,True,True
362,21,moss_ward,Milo,observe_before_speaking,0.62,0.63,0.552,0.558,0.346,0.346,b71c1a5ac02d5bc5,b71c1a5ac02d5bc5,True,True
363,21,glass_harbor,Sera,offer_greeting,0.72,0.722,0.624,0.63,0.292,0.292,64d8269642343bc2,64d8269642343bc2,True,True
364,21,cinder_garden,Juno,ask_translation,0.652,0.662,0.624,0.642,0.312,0.312,383d2fbfccb70194,383d2fbfccb70194,True,True
365,21,lichen_bridge,Luma,repeat_local_phrase,0.682,0.684,0.624,0.63,0.32,0.32,bdf519c0f5c64b32,bdf519c0f5c64b32,True,True
366,21,orchid_engine,Dax,offer_trade_good,0.686,0.688,0.624,0.642,0.296,0.296,78d5be0fff53bb18,78d5be0fff53bb18,True,True
