tick_id,day,week,settlement_id,resident_id,circadian_hour,sleep_state,sleep_quality,fatigue_before,fatigue_after,rest_debt_before,rest_debt_after,dream_workspace_private,visible_sleep_marker,frequency_hz,flower_phase,bounded_cycle
192,13,2,moss_ward,Ari,0.0,asleep,0.80192,0.288071,0.231937,0.144362,0.084218,True,"curled posture, low breath rhythm",5.741094,0.0541,True
193,13,2,glass_harbor,Oren,1.5,asleep,0.79932,0.294376,0.238424,0.144689,0.08474,True,"curled posture, low breath rhythm",6.943754,0.070608,True
194,13,2,cinder_garden,Vale,3.0,asleep,0.80512,0.306096,0.249738,0.144389,0.084005,True,"curled posture, low breath rhythm",9.568393,0.101317,True
195,13,2,lichen_bridge,Sol,4.5,asleep,0.8044,0.076698,0.02039,0.0,0.0,True,"curled posture, low breath rhythm",8.20436,0.093125,True
196,13,2,orchid_engine,Bea,6.0,awake,0.0,0.26907,0.28707,0.13329,0.14329,True,upright work rhythm,10.703699,0.121533,True
197,13,2,moss_ward,Fay,7.5,awake,0.0,0.26928,0.28728,0.133515,0.143515,True,upright work rhythm,6.113785,0.080142,True
198,13,2,glass_harbor,Puck,9.0,awake,0.0,0.275182,0.293182,0.13341,0.14341,True,upright work rhythm,7.316205,0.09665,True
199,13,2,cinder_garden,Wren,10.5,awake,0.0,0.112377,0.130377,0.01,0.02,True,upright work rhythm,9.869455,0.127358,True
200,13,2,lichen_bridge,Kio,12.0,awake,0.0,0.232817,0.250817,0.075162,0.085162,True,upright work rhythm,8.648835,0.119167,True
201,13,2,orchid_engine,Cai,13.5,awake,0.0,0.203716,0.221716,0.076125,0.086125,True,upright work rhythm,11.026904,0.147575,True
202,13,2,moss_ward,Milo,15.0,awake,0.0,0.203541,0.221541,0.075937,0.085937,True,upright work rhythm,6.436832,0.106183,True
203,13,2,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.55338,0.122692,True
204,13,2,cinder_garden,Juno,18.0,awake,0.0,0.276096,0.294096,0.134389,0.144389,True,upright work rhythm,10.28658,0.1534,True
205,13,2,lichen_bridge,Luma,19.5,awake,0.0,0.270239,0.288239,0.134542,0.144542,True,upright work rhythm,9.014178,0.145208,True
206,13,2,orchid_engine,Dax,21.0,awake,0.0,0.258071,0.276071,0.134362,0.144362,True,upright work rhythm,11.399189,0.173617,True
207,13,2,moss_ward,Tala,22.5,asleep,0.79612,0.114572,0.058844,0.02,0.0,True,"curled posture, low breath rhythm",6.720126,0.132225,True
208,14,2,cinder_garden,Juno,0.0,asleep,0.80512,0.294096,0.237738,0.144389,0.084005,True,"curled posture, low breath rhythm",9.423473,0.174233,True
209,14,2,lichen_bridge,Luma,1.5,asleep,0.79772,0.288239,0.232399,0.144542,0.084713,True,"curled posture, low breath rhythm",8.151284,0.166042,True
210,14,2,orchid_engine,Dax,3.0,asleep,0.80192,0.276071,0.219937,0.144362,0.084218,True,"curled posture, low breath rhythm",10.536174,0.19445,True
211,14,2,moss_ward,Tala,4.5,asleep,0.8036,0.058844,0.002592,0.0,0.0,True,"curled posture, low breath rhythm",5.857063,0.153058,True
212,14,2,glass_harbor,Nia,6.0,awake,0.0,0.205109,0.223109,0.077617,0.087617,True,upright work rhythm,7.147475,0.169567,True
213,14,2,cinder_garden,Pax,7.5,awake,0.0,0.23561,0.25961,0.078154,0.088154,True,upright work rhythm,9.78244,0.200275,True
214,14,2,lichen_bridge,Rin,9.0,awake,0.0,0.216602,0.234602,0.077074,0.087074,True,upright work rhythm,8.502187,0.192083,True
215,14,2,orchid_engine,Eli,10.5,awake,0.0,0.071524,0.095524,0.01,0.02,True,upright work rhythm,10.835165,0.220492,True
216,14,2,moss_ward,Ari,12.0,awake,0.0,0.231937,0.255937,0.084218,0.094218,True,upright work rhythm,6.310934,0.1791,True
217,14,2,glass_harbor,Oren,13.5,awake,0.0,0.238424,0.256424,0.08474,0.09474,True,upright work rhythm,7.511134,0.195608,True
218,14,2,cinder_garden,Vale,15.0,awake,0.0,0.249738,0.273738,0.084005,0.094005,True,upright work rhythm,10.138233,0.226317,True
219,14,2,lichen_bridge,Sol,16.5,awake,0.0,0.02039,0.03839,0.0,0.01,True,upright work rhythm,8.77174,0.218125,True
220,14,2,orchid_engine,Bea,18.0,awake,0.0,0.28707,0.31107,0.14329,0.15329,True,upright work rhythm,11.273539,0.246533,True
221,14,2,moss_ward,Fay,19.5,awake,0.0,0.28728,0.31128,0.143515,0.153515,True,upright work rhythm,6.683625,0.205142,True
222,14,2,glass_harbor,Puck,21.0,awake,0.0,0.293182,0.311182,0.14341,0.15341,True,upright work rhythm,7.883585,0.22165,True
223,14,2,cinder_garden,Wren,22.5,asleep,0.79852,0.130377,0.074481,0.02,0.0,True,"curled posture, low breath rhythm",10.406537,0.252358,True
224,15,3,orchid_engine,Bea,0.0,asleep,0.80542,0.31107,0.254691,0.15329,0.092883,True,"curled posture, low breath rhythm",10.423423,0.268367,True
225,15,3,moss_ward,Fay,1.5,asleep,0.79972,0.31128,0.2553,0.153515,0.093536,True,"curled posture, low breath rhythm",5.833673,0.226975,True
226,15,3,glass_harbor,Puck,3.0,asleep,0.80382,0.311182,0.254915,0.15341,0.093123,True,"curled posture, low breath rhythm",7.033515,0.243483,True
227,15,3,cinder_garden,Wren,4.5,asleep,0.806,0.074481,0.018061,0.0,0.0,True,"curled posture, low breath rhythm",9.556405,0.274192,True
228,15,3,lichen_bridge,Kio,6.0,awake,0.0,0.250817,0.274817,0.085162,0.095162,True,upright work rhythm,8.391675,0.266,True
229,15,3,orchid_engine,Cai,7.5,awake,0.0,0.221716,0.239716,0.086125,0.096125,True,upright work rhythm,10.767284,0.294408,True
230,15,3,moss_ward,Milo,9.0,awake,0.0,0.221541,0.239541,0.085937,0.095937,True,upright work rhythm,6.177212,0.253017,True
231,15,3,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.29376,0.269525,True
232,15,3,cinder_garden,Juno,12.0,awake,0.0,0.237738,0.255738,0.084005,0.094005,True,upright work rhythm,10.003853,0.300233,True
233,15,3,lichen_bridge,Luma,13.5,awake,0.0,0.232399,0.256399,0.084713,0.094713,True,upright work rhythm,8.734124,0.292042,True
234,15,3,orchid_engine,Dax,15.0,awake,0.0,0.219937,0.237937,0.084218,0.094218,True,upright work rhythm,11.116554,0.32045,True
235,15,3,moss_ward,Tala,16.5,awake,0.0,0.002592,0.020592,0.0,0.01,True,upright work rhythm,6.437443,0.279058,True
236,15,3,glass_harbor,Nia,18.0,awake,0.0,0.223109,0.241109,0.087617,0.097617,True,upright work rhythm,7.727855,0.295567,True
237,15,3,cinder_garden,Pax,19.5,awake,0.0,0.25961,0.27761,0.088154,0.098154,True,upright work rhythm,10.36282,0.326275,True
238,15,3,lichen_bridge,Rin,21.0,awake,0.0,0.234602,0.258602,0.087074,0.097074,True,upright work rhythm,9.085027,0.318083,True
239,15,3,orchid_engine,Eli,22.5,asleep,0.79852,0.095524,0.039628,0.02,0.0,True,"curled posture, low breath rhythm",11.385247,0.346492,True
240,16,3,glass_harbor,Nia,0.0,asleep,0.80532,0.241109,0.184737,0.097617,0.037218,True,"curled posture, low breath rhythm",6.864742,0.3164,True
241,16,3,cinder_garden,Pax,1.5,asleep,0.80172,0.27761,0.22149,0.098154,0.038025,True,"curled posture, low breath rhythm",9.499811,0.347108,True
242,16,3,lichen_bridge,Rin,3.0,asleep,0.80752,0.258602,0.202076,0.097074,0.03651,True,"curled posture, low breath rhythm",8.221851,0.338917,True
243,16,3,orchid_engine,Eli,4.5,asleep,0.8052,0.039628,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.529,0.367325,True
244,16,3,moss_ward,Ari,6.0,awake,0.0,0.255937,0.273937,0.094218,0.104218,True,upright work rhythm,6.051314,0.325933,True
245,16,3,glass_harbor,Oren,7.5,awake,0.0,0.256424,0.280424,0.09474,0.10474,True,upright work rhythm,7.253974,0.342442,True
246,16,3,cinder_garden,Vale,9.0,awake,0.0,0.273738,0.291738,0.094005,0.104005,True,upright work rhythm,9.878613,0.37315,True
247,16,3,lichen_bridge,Sol,10.5,awake,0.0,0.03839,0.06239,0.01,0.02,True,upright work rhythm,8.51458,0.364958,True
248,16,3,orchid_engine,Bea,12.0,awake,0.0,0.254691,0.272691,0.092883,0.102883,True,upright work rhythm,10.990803,0.393367,True
249,16,3,moss_ward,Fay,13.5,awake,0.0,0.2553,0.2733,0.093536,0.103536,True,upright work rhythm,6.401053,0.351975,True
250,16,3,glass_harbor,Puck,15.0,awake,0.0,0.254915,0.278915,0.093123,0.103123,True,upright work rhythm,7.603355,0.368483,True
251,16,3,cinder_garden,Wren,16.5,awake,0.0,0.018061,0.036061,0.0,0.01,True,upright work rhythm,10.123785,0.399192,True
252,16,3,lichen_bridge,Kio,18.0,awake,0.0,0.274817,0.298817,0.095162,0.105162,True,upright work rhythm,8.961515,0.391,True
253,16,3,orchid_engine,Cai,19.5,awake,0.0,0.239716,0.257716,0.096125,0.106125,True,upright work rhythm,11.334664,0.419408,True
254,16,3,moss_ward,Milo,21.0,awake,0.0,0.239541,0.257541,0.095937,0.105937,True,upright work rhythm,6.744592,0.378017,True
255,16,3,glass_harbor,Sera,22.5,asleep,0.79972,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",7.839,0.394525,True
256,17,3,lichen_bridge,Kio,0.0,asleep,0.80752,0.298817,0.242291,0.105162,0.044598,True,"curled posture, low breath rhythm",8.098339,0.411833,True
257,17,3,orchid_engine,Cai,1.5,asleep,0.80092,0.257716,0.201652,0.106125,0.046056,True,"curled posture, low breath rhythm",10.471677,0.440242,True
258,17,3,moss_ward,Milo,3.0,asleep,0.80402,0.257541,0.20126,0.105937,0.045636,True,"curled posture, low breath rhythm",5.881517,0.39885,True
259,17,3,glass_harbor,Sera,4.5,asleep,0.8072,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",6.999,0.415358,True
260,17,3,cinder_garden,Juno,6.0,awake,0.0,0.255738,0.279738,0.094005,0.104005,True,upright work rhythm,9.733693,0.446067,True
261,17,3,lichen_bridge,Luma,7.5,awake,0.0,0.256399,0.274399,0.094713,0.104713,True,upright work rhythm,8.461504,0.437875,True
262,17,3,orchid_engine,Dax,9.0,awake,0.0,0.237937,0.255937,0.094218,0.104218,True,upright work rhythm,10.843934,0.466283,True
263,17,3,moss_ward,Tala,10.5,awake,0.0,0.020592,0.038592,0.01,0.02,True,upright work rhythm,6.164823,0.424892,True
264,17,3,glass_harbor,Nia,12.0,awake,0.0,0.184737,0.202737,0.037218,0.047218,True,upright work rhythm,7.432122,0.4414,True
265,17,3,cinder_garden,Pax,13.5,awake,0.0,0.22149,0.24549,0.038025,0.048025,True,upright work rhythm,10.069651,0.472108,True
266,17,3,lichen_bridge,Rin,15.0,awake,0.0,0.202076,0.220076,0.03651,0.04651,True,upright work rhythm,8.789231,0.463917,True
267,17,3,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.09638,0.492325,True
268,17,3,moss_ward,Ari,18.0,awake,0.0,0.273937,0.291937,0.104218,0.114218,True,upright work rhythm,6.618694,0.450933,True
269,17,3,glass_harbor,Oren,19.5,awake,0.0,0.280424,0.298424,0.10474,0.11474,True,upright work rhythm,7.821354,0.467442,True
270,17,3,cinder_garden,Vale,21.0,awake,0.0,0.291738,0.315738,0.104005,0.114005,True,upright work rhythm,10.448453,0.49815,True
271,17,3,lichen_bridge,Sol,22.5,asleep,0.80412,0.06239,0.006102,0.02,0.0,True,"curled posture, low breath rhythm",9.051502,0.489958,True
272,18,3,moss_ward,Ari,0.0,asleep,0.80752,0.291937,0.23541,0.114218,0.053654,True,"curled posture, low breath rhythm",5.755518,0.471767,True
273,18,3,glass_harbor,Oren,1.5,asleep,0.80452,0.298424,0.242108,0.11474,0.054401,True,"curled posture, low breath rhythm",6.958264,0.488275,True
274,18,3,cinder_garden,Vale,3.0,asleep,0.80752,0.315738,0.259212,0.114005,0.053441,True,"curled posture, low breath rhythm",9.585277,0.518983,True
275,18,3,lichen_bridge,Sol,4.5,asleep,0.8096,0.006102,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.209,0.510792,True
276,18,3,orchid_engine,Bea,6.0,awake,0.0,0.272691,0.290691,0.102883,0.112883,True,upright work rhythm,10.718183,0.5392,True
277,18,3,moss_ward,Fay,7.5,awake,0.0,0.2733,0.2913,0.103536,0.113536,True,upright work rhythm,6.128433,0.497808,True
278,18,3,glass_harbor,Puck,9.0,awake,0.0,0.278915,0.296915,0.103123,0.113123,True,upright work rhythm,7.330735,0.514317,True
279,18,3,cinder_garden,Wren,10.5,awake,0.0,0.036061,0.054061,0.01,0.02,True,upright work rhythm,9.851165,0.545025,True
280,18,3,lichen_bridge,Kio,12.0,awake,0.0,0.242291,0.260291,0.044598,0.054598,True,upright work rhythm,8.665719,0.536833,True
281,18,3,orchid_engine,Cai,13.5,awake,0.0,0.201652,0.219652,0.046056,0.056056,True,upright work rhythm,11.039057,0.565242,True
282,18,3,moss_ward,Milo,15.0,awake,0.0,0.20126,0.21926,0.045636,0.055636,True,upright work rhythm,6.448897,0.52385,True
283,18,3,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.56638,0.540358,True
284,18,3,cinder_garden,Juno,18.0,awake,0.0,0.279738,0.297738,0.104005,0.114005,True,upright work rhythm,10.301073,0.571067,True
285,18,3,lichen_bridge,Luma,19.5,awake,0.0,0.274399,0.292399,0.104713,0.114713,True,upright work rhythm,9.028884,0.562875,True
286,18,3,orchid_engine,Dax,21.0,awake,0.0,0.255937,0.273937,0.104218,0.114218,True,upright work rhythm,11.411314,0.591283,True
287,18,3,moss_ward,Tala,22.5,asleep,0.80172,0.038592,0.0,0.02,0.0,True,"curled posture, low breath rhythm",6.709,0.549892,True
288,19,3,cinder_garden,Juno,0.0,asleep,0.80752,0.297738,0.241212,0.114005,0.053441,True,"curled posture, low breath rhythm",9.437897,0.5919,True
289,19,3,lichen_bridge,Luma,1.5,asleep,0.80212,0.292399,0.23625,0.114713,0.054554,True,"curled posture, low breath rhythm",8.165863,0.583708,True
290,19,3,orchid_engine,Dax,3.0,asleep,0.80752,0.273937,0.21741,0.114218,0.053654,True,"curled posture, low breath rhythm",10.548138,0.612117,True
291,19,3,moss_ward,Tala,4.5,asleep,0.8092,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",5.869,0.570725,True
292,19,3,glass_harbor,Nia,6.0,awake,0.0,0.202737,0.220737,0.047218,0.057218,True,upright work rhythm,7.159502,0.587233,True
293,19,3,cinder_garden,Pax,7.5,awake,0.0,0.24549,0.26949,0.048025,0.058025,True,upright work rhythm,9.799491,0.617942,True
294,19,3,lichen_bridge,Rin,9.0,awake,0.0,0.220076,0.238076,0.04651,0.05651,True,upright work rhythm,8.516611,0.60975,True
295,19,3,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,10.82622,0.638158,True
296,19,3,moss_ward,Ari,12.0,awake,0.0,0.23541,0.25941,0.053654,0.063654,True,upright work rhythm,6.325358,0.596767,True
297,19,3,glass_harbor,Oren,13.5,awake,0.0,0.242108,0.260108,0.054401,0.064401,True,upright work rhythm,7.525644,0.613275,True
298,19,3,cinder_garden,Vale,15.0,awake,0.0,0.259212,0.283212,0.053441,0.063441,True,upright work rhythm,10.155117,0.643983,True
299,19,3,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,8.77638,0.635792,True
300,19,3,orchid_engine,Bea,18.0,awake,0.0,0.290691,0.314691,0.112883,0.122883,True,upright work rhythm,11.288023,0.6642,True
301,19,3,moss_ward,Fay,19.5,awake,0.0,0.2913,0.3153,0.113536,0.123536,True,upright work rhythm,6.698273,0.622808,True
302,19,3,glass_harbor,Puck,21.0,awake,0.0,0.296915,0.314915,0.113123,0.123123,True,upright work rhythm,7.898115,0.639317,True
303,19,3,cinder_garden,Wren,22.5,asleep,0.80652,0.054061,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.389,0.670025,True
304,20,3,orchid_engine,Bea,0.0,asleep,0.80752,0.314691,0.258164,0.122883,0.062319,True,"curled posture, low breath rhythm",10.424847,0.685033,True
305,20,3,moss_ward,Fay,1.5,asleep,0.80492,0.3153,0.258955,0.123536,0.063167,True,"curled posture, low breath rhythm",5.835172,0.643642,True
306,20,3,glass_harbor,Puck,3.0,asleep,0.80752,0.314915,0.258388,0.123123,0.062559,True,"curled posture, low breath rhythm",7.034939,0.66015,True
307,20,3,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.549,0.690858,True
308,20,3,lichen_bridge,Kio,6.0,awake,0.0,0.260291,0.284291,0.054598,0.064598,True,upright work rhythm,8.395559,0.682667,True
309,20,3,orchid_engine,Cai,7.5,awake,0.0,0.219652,0.237652,0.056056,0.066056,True,upright work rhythm,10.766437,0.711075,True
310,20,3,moss_ward,Milo,9.0,awake,0.0,0.21926,0.23726,0.055636,0.065636,True,upright work rhythm,6.176277,0.669683,True
311,20,3,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.29376,0.686192,True
312,20,3,cinder_garden,Juno,12.0,awake,0.0,0.241212,0.259212,0.053441,0.063441,True,upright work rhythm,10.005277,0.7169,True
313,20,3,lichen_bridge,Luma,13.5,awake,0.0,0.23625,0.26025,0.054554,0.064554,True,upright work rhythm,8.735703,0.708708,True
314,20,3,orchid_engine,Dax,15.0,awake,0.0,0.21741,0.23541,0.053654,0.063654,True,upright work rhythm,11.115518,0.737117,True
315,20,3,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.43638,0.695725,True
316,20,3,glass_harbor,Nia,18.0,awake,0.0,0.220737,0.238737,0.057218,0.067218,True,upright work rhythm,7.726882,0.712233,True
317,20,3,cinder_garden,Pax,19.5,awake,0.0,0.26949,0.28749,0.058025,0.068025,True,upright work rhythm,10.366871,0.742942,True
318,20,3,lichen_bridge,Rin,21.0,awake,0.0,0.238076,0.262076,0.05651,0.06651,True,upright work rhythm,9.086451,0.73475,True
319,20,3,orchid_engine,Eli,22.5,asleep,0.80332,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.369,0.763158,True
320,21,3,glass_harbor,Nia,0.0,asleep,0.80752,0.238737,0.18221,0.067218,0.006654,True,"curled posture, low breath rhythm",6.863706,0.733067,True
321,21,3,cinder_garden,Pax,1.5,asleep,0.80752,0.28749,0.230964,0.068025,0.007461,True,"curled posture, low breath rhythm",9.503695,0.763775,True
322,21,3,lichen_bridge,Rin,3.0,asleep,0.80752,0.262076,0.20555,0.06651,0.005946,True,"curled posture, low breath rhythm",8.223275,0.755583,True
323,21,3,orchid_engine,Eli,4.5,asleep,0.8108,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.529,0.783992,True
324,21,3,moss_ward,Ari,6.0,awake,0.0,0.25941,0.27741,0.063654,0.073654,True,upright work rhythm,6.052738,0.7426,True
325,21,3,glass_harbor,Oren,7.5,awake,0.0,0.260108,0.284108,0.064401,0.074401,True,upright work rhythm,7.255484,0.759108,True
326,21,3,cinder_garden,Vale,9.0,awake,0.0,0.283212,0.301212,0.063441,0.073441,True,upright work rhythm,9.882497,0.789817,True
327,21,3,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.50622,0.781625,True
328,21,3,orchid_engine,Bea,12.0,awake,0.0,0.258164,0.276164,0.062319,0.072319,True,upright work rhythm,10.992227,0.810033,True
329,21,3,moss_ward,Fay,13.5,awake,0.0,0.258955,0.276955,0.063167,0.073167,True,upright work rhythm,6.402552,0.768642,True
330,21,3,glass_harbor,Puck,15.0,awake,0.0,0.258388,0.282388,0.062559,0.072559,True,upright work rhythm,7.604779,0.78515,True
331,21,3,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.11638,0.815858,True
332,21,3,lichen_bridge,Kio,18.0,awake,0.0,0.284291,0.308291,0.064598,0.074598,True,upright work rhythm,8.965399,0.807667,True
333,21,3,orchid_engine,Cai,19.5,awake,0.0,0.237652,0.255652,0.066056,0.076056,True,upright work rhythm,11.333817,0.836075,True
334,21,3,moss_ward,Milo,21.0,awake,0.0,0.23726,0.25526,0.065636,0.075636,True,upright work rhythm,6.743657,0.794683,True
335,21,3,glass_harbor,Sera,22.5,asleep,0.80532,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",7.839,0.811192,True
336,22,4,lichen_bridge,Kio,0.0,asleep,0.80752,0.308291,0.251765,0.074598,0.014034,True,"curled posture, low breath rhythm",8.115223,0.8295,True
337,22,4,orchid_engine,Cai,1.5,asleep,0.80752,0.255652,0.199125,0.076056,0.015492,True,"curled posture, low breath rhythm",10.483641,0.857908,True
338,22,4,moss_ward,Milo,3.0,asleep,0.80752,0.25526,0.198733,0.075636,0.015072,True,"curled posture, low breath rhythm",5.893481,0.816517,True
339,22,4,glass_harbor,Sera,4.5,asleep,0.812,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.012,0.833025,True
340,22,4,cinder_garden,Juno,6.0,awake,0.0,0.259212,0.283212,0.063441,0.073441,True,upright work rhythm,9.748117,0.863733,True
341,22,4,lichen_bridge,Luma,7.5,awake,0.0,0.26025,0.27825,0.064554,0.074554,True,upright work rhythm,8.476083,0.855542,True
342,22,4,orchid_engine,Dax,9.0,awake,0.0,0.23541,0.25341,0.063654,0.073654,True,upright work rhythm,10.855898,0.88395,True
343,22,4,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.17676,0.842558,True
344,22,4,glass_harbor,Nia,12.0,awake,0.0,0.18221,0.20021,0.006654,0.016654,True,upright work rhythm,7.444086,0.859067,True
345,22,4,cinder_garden,Pax,13.5,awake,0.0,0.230964,0.254964,0.007461,0.017461,True,upright work rhythm,10.086535,0.889775,True
346,22,4,lichen_bridge,Rin,15.0,awake,0.0,0.20555,0.22355,0.005946,0.015946,True,upright work rhythm,8.803655,0.881583,True
347,22,4,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.10938,0.909992,True
348,22,4,moss_ward,Ari,18.0,awake,0.0,0.27741,0.29541,0.073654,0.083654,True,upright work rhythm,6.633118,0.8686,True
349,22,4,glass_harbor,Oren,19.5,awake,0.0,0.284108,0.302108,0.074401,0.084401,True,upright work rhythm,7.835864,0.885108,True
350,22,4,cinder_garden,Vale,21.0,awake,0.0,0.301212,0.325212,0.073441,0.083441,True,upright work rhythm,10.465337,0.915817,True
351,22,4,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.062,0.907625,True
