tick_id,day,settlement_id,room_id,action,temperature,wetness,pain,energy,comfort,arousal,body_delta_reason,care_action_available,body_state_visible,localstorage_body_key
811,68,orchard,market plank,pick_up_object,0.814,0.79,0.0,0.077,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
812,68,repair_ring,bell alcove,talk_resident,0.915,0.66,0.0,0.06,0.918,0.02,movement effort,True,True,ssrm.v39.body.repair_ring
813,68,riverbend,dry ridge,move_east,0.437,0.83,0.014,0.262,0.892,0.06706,movement effort,True,True,ssrm.v39.body.riverbend
814,68,roofward,glass stair,pick_up_object,0.935,0.799,0.0,0.077,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
815,68,archive,arrival court,talk_resident,0.96,0.94,0.026,0.06,0.85,0.021876,environmental exposure,True,True,ssrm.v39.body.archive
816,69,signal,arrival court,rest,0.96,0.94,0.0,0.297,0.927,0.02,environmental exposure,True,True,ssrm.v39.body.signal
817,69,orchard,market plank,dry_off,0.789,0.755,0.0,0.071,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
818,69,repair_ring,arrival court,move_north,0.89,0.656,0.0,0.06,0.898,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
819,69,riverbend,dry ridge,rest,0.441,0.826,0.0,0.297,0.927,0.064196,care/rest action,True,True,ssrm.v39.body.riverbend
820,69,roofward,glass stair,dry_off,0.91,0.764,0.0,0.071,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
821,69,archive,spool room,move_north,0.96,0.936,0.022,0.06,0.856,0.021624,movement effort,True,True,ssrm.v39.body.archive
822,69,signal,arrival court,inspect_object,0.96,0.94,0.0,0.291,0.907,0.02,environmental exposure,True,True,ssrm.v39.body.signal
823,69,orchard,market plank,place_object,0.764,0.751,0.0,0.065,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
824,69,repair_ring,arrival court,ask_dialect_memory,0.865,0.652,0.0,0.06,0.878,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
825,69,riverbend,dry ridge,inspect_object,0.445,0.822,0.0,0.291,0.933,0.06122,movement effort,True,True,ssrm.v39.body.riverbend
826,69,roofward,warm lane,place_object,0.94,0.76,0.0,0.065,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
827,69,archive,spool room,ask_dialect_memory,0.96,0.932,0.018,0.06,0.862,0.02114,movement effort,True,True,ssrm.v39.body.archive
828,70,orchard,market plank,dry_off,0.739,0.716,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
829,70,repair_ring,spark lane,move_north,0.869,0.692,0.018,0.06,0.858,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
830,70,riverbend,dry ridge,rest,0.449,0.818,0.0,0.326,0.96,0.05788,care/rest action,True,True,ssrm.v39.body.riverbend
831,70,roofward,warm lane,dry_off,0.96,0.725,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
832,70,archive,ink niche,move_north,0.96,0.928,0.014,0.06,0.868,0.020424,environmental exposure,True,True,ssrm.v39.body.archive
833,70,signal,mast base,inspect_object,0.935,0.936,0.0,0.285,0.887,0.02,environmental exposure,True,True,ssrm.v39.body.signal
834,70,orchard,market plank,place_object,0.714,0.712,0.0,0.06,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
835,70,repair_ring,spark lane,ask_dialect_memory,0.873,0.732,0.014,0.06,0.838,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
836,70,riverbend,dry ridge,inspect_object,0.453,0.814,0.0,0.32,0.96,0.0545,movement effort,True,True,ssrm.v39.body.riverbend
837,70,roofward,warm lane,place_object,0.96,0.721,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
838,70,archive,arrival court,ask_dialect_memory,0.96,0.94,0.01,0.06,0.848,0.02,environmental exposure,True,True,ssrm.v39.body.archive
839,70,signal,mast base,rest,0.91,0.932,0.0,0.32,0.922,0.02,environmental exposure,True,True,ssrm.v39.body.signal
840,71,orchard,satchel shed,avoid_hazard,0.744,0.708,0.0,0.06,0.946,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
841,71,repair_ring,arrival court,move_east,0.848,0.728,0.01,0.06,0.818,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
842,71,riverbend,dry ridge,warm_up,0.483,0.81,0.0,0.314,0.96,0.05108,care/rest action,True,True,ssrm.v39.body.riverbend
843,71,roofward,warm lane,avoid_hazard,0.96,0.717,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
844,71,archive,stone stacks,move_east,0.935,0.936,0.006,0.06,0.828,0.02,environmental exposure,True,True,ssrm.v39.body.archive
845,71,signal,lantern walk,pick_up_object,0.914,0.928,0.0,0.314,0.928,0.02,movement effort,True,True,ssrm.v39.body.signal
846,71,orchard,satchel shed,talk_resident,0.774,0.704,0.0,0.06,0.952,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
847,71,repair_ring,spark lane,wait_for_schedule,0.852,0.768,0.006,0.06,0.798,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
848,71,riverbend,dry ridge,pick_up_object,0.487,0.806,0.0,0.308,0.96,0.04762,movement effort,True,True,ssrm.v39.body.riverbend
849,71,roofward,warm lane,talk_resident,0.96,0.713,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
850,71,archive,spool room,wait_for_schedule,0.939,0.932,0.002,0.06,0.834,0.02,movement effort,True,True,ssrm.v39.body.archive
851,71,signal,lantern walk,warm_up,0.944,0.924,0.0,0.308,0.96,0.02,care/rest action,True,True,ssrm.v39.body.signal
852,72,orchard,arrival court,move_north,0.778,0.7,0.0,0.06,0.958,0.02,movement effort,True,True,ssrm.v39.body.orchard
853,72,repair_ring,spark lane,inspect_object,0.856,0.808,0.002,0.06,0.778,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
854,72,riverbend,dry ridge,dry_off,0.491,0.771,0.0,0.302,0.96,0.04381,care/rest action,True,True,ssrm.v39.body.riverbend
855,72,roofward,arrival court,move_north,0.96,0.753,0.018,0.06,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
856,72,archive,spool room,inspect_object,0.943,0.928,0.0,0.06,0.84,0.02,movement effort,True,True,ssrm.v39.body.archive
857,72,signal,lens room,place_object,0.96,0.92,0.0,0.302,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
858,72,orchard,arrival court,ask_dialect_memory,0.782,0.696,0.0,0.06,0.96,0.02,movement effort,True,True,ssrm.v39.body.orchard
859,72,repair_ring,spark lane,rest,0.86,0.848,0.0,0.095,0.813,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
860,72,riverbend,dry ridge,place_object,0.495,0.767,0.0,0.296,0.96,0.03996,movement effort,True,True,ssrm.v39.body.riverbend
861,72,roofward,arrival court,ask_dialect_memory,0.96,0.793,0.014,0.06,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
862,72,archive,spool room,rest,0.947,0.924,0.0,0.095,0.875,0.02,care/rest action,True,True,ssrm.v39.body.archive
863,72,signal,lens room,dry_off,0.96,0.885,0.0,0.296,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
864,73,orchard,seed lane,move_east,0.786,0.736,0.0,0.06,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
865,73,repair_ring,spark lane,pick_up_object,0.864,0.888,0.0,0.089,0.793,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
866,73,riverbend,dry ridge,avoid_hazard,0.499,0.763,0.0,0.29,0.96,0.03607,movement effort,True,True,ssrm.v39.body.riverbend
867,73,roofward,warm lane,move_east,0.96,0.789,0.01,0.06,0.926,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
868,73,archive,spool room,pick_up_object,0.951,0.92,0.0,0.089,0.881,0.02,movement effort,True,True,ssrm.v39.body.archive
869,73,signal,arrival court,talk_resident,0.96,0.925,0.0,0.29,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.signal
870,73,orchard,market plank,wait_for_schedule,0.761,0.732,0.0,0.06,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
871,73,repair_ring,spark lane,warm_up,0.894,0.928,0.0,0.083,0.828,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
872,73,riverbend,dry ridge,talk_resident,0.503,0.759,0.0,0.284,0.96,0.03214,movement effort,True,True,ssrm.v39.body.riverbend
873,73,roofward,arrival court,wait_for_schedule,0.96,0.829,0.006,0.06,0.906,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
874,73,archive,spool room,warm_up,0.96,0.916,0.0,0.083,0.916,0.02,care/rest action,True,True,ssrm.v39.body.archive
875,73,signal,arrival court,avoid_hazard,0.96,0.94,0.03,0.284,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.signal
876,74,orchard,satchel shed,inspect_object,0.791,0.728,0.0,0.06,0.926,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
877,74,repair_ring,spark lane,place_object,0.898,0.94,0.0,0.077,0.808,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
878,74,riverbend,kit alcove,move_north,0.533,0.755,0.0,0.259,0.96,0.02817,environmental exposure,True,True,ssrm.v39.body.riverbend
879,74,roofward,arrival court,inspect_object,0.96,0.869,0.002,0.06,0.886,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
880,74,archive,spool room,place_object,0.96,0.912,0.0,0.077,0.922,0.02,movement effort,True,True,ssrm.v39.body.archive
881,74,signal,mast base,ask_dialect_memory,0.935,0.936,0.026,0.278,0.9,0.02,environmental exposure,True,True,ssrm.v39.body.signal
882,74,orchard,satchel shed,rest,0.821,0.724,0.0,0.095,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
883,74,repair_ring,spark lane,dry_off,0.902,0.94,0.0,0.071,0.843,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
884,74,riverbend,kit alcove,ask_dialect_memory,0.563,0.751,0.0,0.253,0.96,0.02416,environmental exposure,True,True,ssrm.v39.body.riverbend
885,74,roofward,arrival court,rest,0.96,0.909,0.0,0.095,0.921,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
886,74,archive,spool room,dry_off,0.96,0.877,0.0,0.071,0.957,0.02,care/rest action,True,True,ssrm.v39.body.archive
887,74,signal,lens room,move_north,0.96,0.932,0.022,0.253,0.906,0.02,environmental exposure,True,True,ssrm.v39.body.signal
888,75,orchard,arrival court,pick_up_object,0.825,0.72,0.0,0.089,0.96,0.02,movement effort,True,True,ssrm.v39.body.orchard
889,75,repair_ring,spark lane,talk_resident,0.906,0.94,0.0,0.065,0.823,0.02,environmental exposure,True,True,ssrm.v39.body.repair_ring
890,75,riverbend,arrival court,move_east,0.538,0.747,0.0,0.228,0.94,0.02035,environmental exposure,True,True,ssrm.v39.body.riverbend
891,75,roofward,arrival court,pick_up_object,0.96,0.94,0.0,0.089,0.901,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
892,75,archive,spool room,talk_resident,0.96,0.873,0.0,0.065,0.96,0.02,movement effort,True,True,ssrm.v39.body.archive
893,75,signal,mast base,wait_for_schedule,0.935,0.928,0.018,0.247,0.886,0.02,environmental exposure,True,True,ssrm.v39.body.signal
894,75,orchard,arrival court,warm_up,0.855,0.716,0.0,0.083,0.96,0.02,care/rest action,True,True,ssrm.v39.body.orchard
895,75,repair_ring,spark lane,avoid_hazard,0.91,0.94,0.03,0.06,0.803,0.020664,environmental exposure,True,True,ssrm.v39.body.repair_ring
896,75,riverbend,plank hall,wait_for_schedule,0.542,0.787,0.0,0.222,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
897,75,roofward,arrival court,warm_up,0.96,0.94,0.0,0.083,0.936,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
898,75,archive,ink niche,avoid_hazard,0.96,0.869,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.archive
899,75,signal,lens room,move_east,0.96,0.924,0.014,0.222,0.892,0.02,environmental exposure,True,True,ssrm.v39.body.signal
900,76,orchard,seed lane,place_object,0.859,0.756,0.0,0.077,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
901,76,repair_ring,spark lane,ask_dialect_memory,0.914,0.94,0.026,0.06,0.783,0.021448,environmental exposure,True,True,ssrm.v39.body.repair_ring
902,76,riverbend,plank hall,inspect_object,0.546,0.827,0.0,0.216,0.9,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
903,76,roofward,arrival court,place_object,0.96,0.94,0.0,0.077,0.916,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
904,76,archive,ink niche,ask_dialect_memory,0.96,0.865,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.archive
905,76,signal,lens room,rest,0.96,0.92,0.0,0.257,0.927,0.02,environmental exposure,True,True,ssrm.v39.body.signal
906,76,orchard,seed lane,dry_off,0.863,0.796,0.0,0.071,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
907,76,repair_ring,arrival court,move_north,0.889,0.936,0.022,0.06,0.763,0.022312,environmental exposure,True,True,ssrm.v39.body.repair_ring
908,76,riverbend,plank hall,rest,0.55,0.867,0.0,0.251,0.935,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
909,76,roofward,arrival court,dry_off,0.96,0.94,0.0,0.071,0.951,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
910,76,archive,arrival court,move_north,0.96,0.905,0.018,0.06,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.archive
911,76,signal,lens room,inspect_object,0.96,0.916,0.0,0.251,0.933,0.02,environmental exposure,True,True,ssrm.v39.body.signal
912,77,repair_ring,wire bench,ask_dialect_memory,0.919,0.932,0.018,0.06,0.769,0.022944,environmental exposure,True,True,ssrm.v39.body.repair_ring
913,77,riverbend,plank hall,inspect_object,0.554,0.907,0.0,0.245,0.915,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
914,77,roofward,arrival court,place_object,0.96,0.94,0.0,0.065,0.931,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
915,77,archive,arrival court,ask_dialect_memory,0.96,0.94,0.014,0.06,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.archive
916,77,signal,lens room,rest,0.96,0.912,0.0,0.286,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
917,77,orchard,seed lane,dry_off,0.867,0.836,0.0,0.065,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
918,77,repair_ring,spark lane,move_north,0.923,0.94,0.036,0.06,0.749,0.024436,environmental exposure,True,True,ssrm.v39.body.repair_ring
919,77,riverbend,plank hall,rest,0.558,0.94,0.0,0.28,0.95,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
920,77,roofward,arrival court,dry_off,0.96,0.94,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
921,77,archive,spool room,move_north,0.96,0.936,0.01,0.06,0.926,0.02,movement effort,True,True,ssrm.v39.body.archive
922,77,signal,arrival court,inspect_object,0.96,0.94,0.0,0.28,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.signal
923,77,orchard,seed lane,place_object,0.871,0.876,0.0,0.06,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
924,78,repair_ring,bell alcove,wait_for_schedule,0.927,0.936,0.032,0.06,0.755,0.025696,movement effort,True,True,ssrm.v39.body.repair_ring
925,78,riverbend,plank hall,pick_up_object,0.562,0.94,0.0,0.274,0.93,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
926,78,roofward,arrival court,talk_resident,0.96,0.94,0.0,0.06,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
927,78,archive,arrival court,wait_for_schedule,0.96,0.94,0.006,0.06,0.906,0.02,environmental exposure,True,True,ssrm.v39.body.archive
928,78,signal,arrival court,warm_up,0.96,0.94,0.0,0.274,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
929,78,orchard,market plank,avoid_hazard,0.846,0.872,0.03,0.06,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
930,78,repair_ring,arrival court,move_east,0.902,0.932,0.028,0.06,0.735,0.027036,environmental exposure,True,True,ssrm.v39.body.repair_ring
931,78,riverbend,plank hall,warm_up,0.592,0.94,0.0,0.268,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
932,78,roofward,arrival court,avoid_hazard,0.96,0.94,0.03,0.06,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
933,78,archive,spool room,move_east,0.96,0.936,0.002,0.06,0.912,0.02,movement effort,True,True,ssrm.v39.body.archive
934,78,signal,mast base,pick_up_object,0.935,0.936,0.0,0.268,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.signal
935,78,orchard,market plank,talk_resident,0.821,0.868,0.026,0.06,0.9,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
936,79,repair_ring,arrival court,rest,0.877,0.928,0.01,0.095,0.77,0.027376,environmental exposure,True,True,ssrm.v39.body.repair_ring
937,79,riverbend,plank hall,place_object,0.596,0.94,0.0,0.262,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
938,79,roofward,arrival court,ask_dialect_memory,0.96,0.94,0.026,0.06,0.9,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
939,79,archive,spool room,rest,0.96,0.932,0.0,0.095,0.947,0.02,care/rest action,True,True,ssrm.v39.body.archive
940,79,signal,mast base,dry_off,0.91,0.901,0.0,0.262,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
941,79,orchard,arrival court,move_north,0.825,0.864,0.022,0.06,0.906,0.02,movement effort,True,True,ssrm.v39.body.orchard
942,79,repair_ring,arrival court,inspect_object,0.852,0.924,0.006,0.089,0.75,0.027796,environmental exposure,True,True,ssrm.v39.body.repair_ring
943,79,riverbend,plank hall,dry_off,0.6,0.94,0.0,0.256,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
944,79,roofward,glass stair,move_north,0.935,0.936,0.022,0.06,0.88,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
945,79,archive,spool room,inspect_object,0.96,0.928,0.0,0.089,0.953,0.02,movement effort,True,True,ssrm.v39.body.archive
946,79,signal,lantern walk,place_object,0.914,0.897,0.0,0.256,0.96,0.02,movement effort,True,True,ssrm.v39.body.signal
947,79,orchard,arrival court,ask_dialect_memory,0.829,0.86,0.018,0.06,0.912,0.02,movement effort,True,True,ssrm.v39.body.orchard
948,80,repair_ring,arrival court,warm_up,0.827,0.92,0.002,0.083,0.785,0.027636,environmental exposure,True,True,ssrm.v39.body.repair_ring
949,80,riverbend,plank hall,talk_resident,0.604,0.94,0.0,0.25,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
950,80,roofward,warm lane,wait_for_schedule,0.96,0.932,0.018,0.06,0.886,0.02,environmental exposure,True,True,ssrm.v39.body.roofward
951,80,archive,spool room,warm_up,0.96,0.924,0.0,0.083,0.96,0.02,care/rest action,True,True,ssrm.v39.body.archive
952,80,signal,lantern walk,avoid_hazard,0.918,0.893,0.0,0.25,0.96,0.02,movement effort,True,True,ssrm.v39.body.signal
953,80,orchard,market plank,move_east,0.804,0.856,0.014,0.06,0.892,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
954,80,repair_ring,arrival court,pick_up_object,0.802,0.916,0.0,0.077,0.765,0.027616,environmental exposure,True,True,ssrm.v39.body.repair_ring
955,80,riverbend,plank hall,avoid_hazard,0.608,0.94,0.03,0.244,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
956,80,roofward,ledger loft,move_east,0.96,0.928,0.014,0.06,0.892,0.02,movement effort,True,True,ssrm.v39.body.roofward
957,80,archive,spool room,pick_up_object,0.96,0.92,0.0,0.077,0.96,0.02,movement effort,True,True,ssrm.v39.body.archive
958,80,signal,lens room,talk_resident,0.948,0.889,0.0,0.244,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
959,80,orchard,arrival court,wait_for_schedule,0.808,0.852,0.01,0.06,0.898,0.02,movement effort,True,True,ssrm.v39.body.orchard
960,81,repair_ring,arrival court,dry_off,0.777,0.881,0.0,0.071,0.8,0.026826,environmental exposure,True,True,ssrm.v39.body.repair_ring
961,81,riverbend,plank hall,ask_dialect_memory,0.612,0.94,0.026,0.238,0.9,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
962,81,roofward,ledger loft,rest,0.96,0.924,0.0,0.095,0.927,0.02,care/rest action,True,True,ssrm.v39.body.roofward
963,81,archive,spool room,dry_off,0.96,0.885,0.0,0.071,0.96,0.02,care/rest action,True,True,ssrm.v39.body.archive
964,81,signal,arrival court,move_north,0.952,0.929,0.018,0.219,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.signal
965,81,orchard,seed lane,inspect_object,0.812,0.892,0.006,0.06,0.878,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
966,81,repair_ring,arrival court,place_object,0.752,0.877,0.0,0.065,0.78,0.026236,environmental exposure,True,True,ssrm.v39.body.repair_ring
967,81,riverbend,kit alcove,move_north,0.642,0.936,0.022,0.213,0.906,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
968,81,roofward,ledger loft,inspect_object,0.96,0.92,0.0,0.089,0.933,0.02,movement effort,True,True,ssrm.v39.body.roofward
969,81,archive,spool room,place_object,0.96,0.881,0.0,0.065,0.96,0.02,movement effort,True,True,ssrm.v39.body.archive
970,81,signal,mast base,ask_dialect_memory,0.927,0.925,0.014,0.213,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.signal
971,81,orchard,seed lane,rest,0.816,0.932,0.0,0.095,0.913,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
972,82,repair_ring,wire bench,avoid_hazard,0.782,0.873,0.0,0.06,0.786,0.025534,environmental exposure,True,True,ssrm.v39.body.repair_ring
973,82,riverbend,plank hall,wait_for_schedule,0.646,0.94,0.018,0.207,0.886,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
974,82,roofward,ledger loft,warm_up,0.96,0.916,0.0,0.083,0.96,0.02,care/rest action,True,True,ssrm.v39.body.roofward
975,82,archive,spool room,avoid_hazard,0.96,0.877,0.0,0.06,0.96,0.02,movement effort,True,True,ssrm.v39.body.archive
976,82,signal,lantern walk,move_east,0.931,0.921,0.01,0.188,0.926,0.02,movement effort,True,True,ssrm.v39.body.signal
977,82,orchard,market plank,pick_up_object,0.791,0.928,0.0,0.089,0.893,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
978,82,repair_ring,wire bench,talk_resident,0.812,0.869,0.0,0.06,0.792,0.02472,environmental exposure,True,True,ssrm.v39.body.repair_ring
979,82,riverbend,kit alcove,move_east,0.676,0.936,0.014,0.182,0.892,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
980,82,roofward,ledger loft,pick_up_object,0.96,0.912,0.0,0.077,0.96,0.02,movement effort,True,True,ssrm.v39.body.roofward
981,82,archive,spool room,talk_resident,0.96,0.873,0.0,0.06,0.96,0.02,movement effort,True,True,ssrm.v39.body.archive
982,82,signal,lens room,wait_for_schedule,0.96,0.917,0.006,0.182,0.932,0.02,environmental exposure,True,True,ssrm.v39.body.signal
983,82,orchard,market plank,warm_up,0.766,0.924,0.0,0.083,0.928,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
984,83,repair_ring,spark lane,move_north,0.816,0.909,0.018,0.06,0.772,0.025086,environmental exposure,True,True,ssrm.v39.body.repair_ring
985,83,riverbend,kit alcove,rest,0.706,0.932,0.0,0.217,0.927,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
986,83,roofward,ledger loft,dry_off,0.96,0.877,0.0,0.071,0.96,0.02,care/rest action,True,True,ssrm.v39.body.roofward
987,83,archive,arrival court,move_north,0.96,0.913,0.018,0.06,0.94,0.02,environmental exposure,True,True,ssrm.v39.body.archive
988,83,signal,lens room,inspect_object,0.96,0.913,0.002,0.176,0.938,0.02,environmental exposure,True,True,ssrm.v39.body.signal
989,83,orchard,satchel shed,place_object,0.796,0.92,0.0,0.077,0.934,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
990,83,repair_ring,spark lane,ask_dialect_memory,0.82,0.94,0.014,0.06,0.752,0.025882,environmental exposure,True,True,ssrm.v39.body.repair_ring
991,83,riverbend,kit alcove,inspect_object,0.736,0.928,0.0,0.211,0.933,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
992,83,roofward,ledger loft,place_object,0.96,0.873,0.0,0.065,0.96,0.02,movement effort,True,True,ssrm.v39.body.roofward
993,83,archive,arrival court,ask_dialect_memory,0.96,0.94,0.014,0.06,0.92,0.02,environmental exposure,True,True,ssrm.v39.body.archive
994,83,signal,lens room,rest,0.96,0.909,0.0,0.211,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
995,83,orchard,satchel shed,dry_off,0.826,0.885,0.0,0.071,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
996,84,riverbend,kit alcove,rest,0.766,0.924,0.0,0.246,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
997,84,roofward,ledger loft,dry_off,0.96,0.838,0.0,0.06,0.96,0.02,care/rest action,True,True,ssrm.v39.body.roofward
998,84,archive,stone stacks,move_north,0.935,0.936,0.01,0.06,0.9,0.02,environmental exposure,True,True,ssrm.v39.body.archive
999,84,signal,lens room,inspect_object,0.96,0.905,0.0,0.205,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
1000,84,orchard,satchel shed,place_object,0.856,0.881,0.0,0.065,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
1001,84,repair_ring,bell alcove,ask_dialect_memory,0.824,0.936,0.01,0.06,0.758,0.026446,movement effort,True,True,ssrm.v39.body.repair_ring
1002,84,riverbend,kit alcove,inspect_object,0.796,0.92,0.0,0.24,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.riverbend
1003,84,roofward,ledger loft,place_object,0.96,0.834,0.0,0.06,0.96,0.02,movement effort,True,True,ssrm.v39.body.roofward
1004,84,archive,stone stacks,ask_dialect_memory,0.91,0.932,0.006,0.06,0.88,0.02,environmental exposure,True,True,ssrm.v39.body.archive
1005,84,signal,lens room,rest,0.96,0.901,0.0,0.24,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.signal
1006,84,orchard,satchel shed,dry_off,0.886,0.846,0.0,0.06,0.96,0.02,environmental exposure,True,True,ssrm.v39.body.orchard
1007,84,repair_ring,wire bench,move_north,0.854,0.932,0.006,0.06,0.764,0.026778,environmental exposure,True,True,ssrm.v39.body.repair_ring
