tick_id,day,settlement_id,scheduler_slice,wall_clock_ms,heartbeat_hz,flower_phase,active_resident_count,due_task_count,queue_latency_ms,scheduler_drift_ms,realtime_coherent,visible_scheduler_panel
1323,83,repair_ring,day:83:slice:11,330750,10.06,0.572115,2,3,77,2,True,True
1324,83,riverbend,day:83:slice:12,331000,7.87,0.194444,2,1,111,9,True,True
1325,83,roofward,day:83:slice:13,331250,8.26,0.278312,2,2,118,-7,True,True
1326,83,archive,day:83:slice:14,331500,6.46,0.362179,2,3,110,0,True,True
1327,83,signal,day:83:slice:15,331750,9.19,0.446047,2,1,73,7,True,True
1328,84,orchard,day:84:slice:00,332000,5.68,0.529915,2,3,90,-8,True,True
1329,84,repair_ring,day:84:slice:01,332250,10.04,0.613782,2,1,82,-1,True,True
1330,84,riverbend,day:84:slice:02,332500,7.85,0.236111,2,2,110,6,True,True
1331,84,roofward,day:84:slice:03,332750,8.24,0.319979,2,3,135,-10,True,True
1332,84,archive,day:84:slice:04,333000,6.44,0.403846,2,1,56,-3,True,True
1333,84,signal,day:84:slice:05,333250,9.17,0.487714,2,2,72,4,True,True
1334,84,orchard,day:84:slice:06,333500,5.74,0.571581,2,3,106,11,False,True
1335,84,repair_ring,day:84:slice:07,333750,10.1,0.655449,2,1,101,-5,True,True
1336,84,riverbend,day:84:slice:08,334000,7.83,0.277778,2,2,105,2,True,True
1337,84,roofward,day:84:slice:09,334250,8.22,0.361645,2,3,139,9,True,True
1338,84,archive,day:84:slice:10,334500,6.42,0.445513,2,1,75,-7,True,True
1339,84,signal,day:84:slice:11,334750,9.15,0.52938,2,2,67,0,True,True
1340,84,orchard,day:84:slice:12,335000,5.72,0.613248,2,3,101,7,True,True
1341,84,repair_ring,day:84:slice:13,335250,10.08,0.697115,2,1,120,-9,True,True
1342,84,riverbend,day:84:slice:14,335500,7.89,0.319444,2,2,112,-2,True,True
1343,84,roofward,day:84:slice:15,335750,8.28,0.403312,2,3,63,5,True,True
1344,85,archive,day:85:slice:00,336000,6.4,0.487179,2,2,92,-10,True,True
1345,85,signal,day:85:slice:01,336250,9.13,0.571047,2,3,84,-3,True,True
1346,85,orchard,day:85:slice:02,336500,5.7,0.654915,2,1,100,4,True,True
1347,85,repair_ring,day:85:slice:03,336750,10.06,0.738782,2,2,134,11,False,True
1348,85,riverbend,day:85:slice:04,337000,7.87,0.361111,2,3,58,-5,True,True
1349,85,roofward,day:85:slice:05,337250,8.26,0.444979,2,1,62,2,True,True
1350,85,archive,day:85:slice:06,337500,6.46,0.528846,2,2,96,9,True,True
1351,85,signal,day:85:slice:07,337750,9.19,0.612714,2,3,103,-7,True,True
1352,85,orchard,day:85:slice:08,338000,5.68,0.696581,2,1,95,0,True,True
1353,85,repair_ring,day:85:slice:09,338250,10.04,0.780449,2,2,129,7,True,True
1354,85,riverbend,day:85:slice:10,338500,7.85,0.402778,2,3,77,-9,True,True
1355,85,roofward,day:85:slice:11,338750,8.24,0.486645,2,1,69,-2,True,True
1356,85,archive,day:85:slice:12,339000,6.44,0.570513,2,2,91,5,True,True
1357,85,signal,day:85:slice:13,339250,9.17,0.65438,2,3,122,-11,False,True
1358,85,orchard,day:85:slice:14,339500,5.74,0.738248,2,1,114,-4,True,True
1359,85,repair_ring,day:85:slice:15,339750,10.1,0.822115,2,2,53,3,True,True
1360,86,riverbend,day:86:slice:00,340000,7.83,0.444444,2,1,91,11,False,True
1361,86,roofward,day:86:slice:01,340250,8.22,0.528312,2,2,86,-5,True,True
1362,86,archive,day:86:slice:02,340500,6.42,0.612179,2,3,90,2,True,True
1363,86,signal,day:86:slice:03,340750,9.15,0.696047,2,1,124,9,True,True
1364,86,orchard,day:86:slice:04,341000,5.72,0.779915,2,2,131,-7,True,True
1365,86,repair_ring,day:86:slice:05,341250,10.08,0.863782,2,3,52,0,True,True
1366,86,riverbend,day:86:slice:06,341500,7.89,0.486111,2,1,86,7,True,True
1367,86,roofward,day:86:slice:07,341750,8.28,0.569979,2,2,105,-9,True,True
1368,86,archive,day:86:slice:08,342000,6.4,0.653846,2,3,97,-2,True,True
1369,86,signal,day:86:slice:09,342250,9.13,0.737714,2,1,119,5,True,True
1370,86,orchard,day:86:slice:10,342500,5.7,0.821581,2,2,79,-11,False,True
1371,86,repair_ring,day:86:slice:11,342750,10.06,0.905449,2,3,71,-4,True,True
1372,86,riverbend,day:86:slice:12,343000,7.87,0.527778,2,1,81,3,True,True
1373,86,roofward,day:86:slice:13,343250,8.26,0.611645,2,2,115,10,True,True
1374,86,archive,day:86:slice:14,343500,6.46,0.695513,2,3,116,-6,True,True
1375,86,signal,day:86:slice:15,343750,9.19,0.77938,2,1,114,1,True,True
1376,87,orchard,day:87:slice:00,344000,5.68,0.863248,2,3,81,9,True,True
1377,87,repair_ring,day:87:slice:01,344250,10.04,0.947115,2,1,88,-7,True,True
1378,87,riverbend,day:87:slice:02,344500,7.85,0.569444,2,2,80,0,True,True
1379,87,roofward,day:87:slice:03,344750,8.24,0.653312,2,3,114,7,True,True
1380,87,archive,day:87:slice:04,345000,6.44,0.737179,2,1,133,-9,True,True
1381,87,signal,day:87:slice:05,345250,9.17,0.821047,2,2,54,-2,True,True
1382,87,orchard,day:87:slice:06,345500,5.74,0.904915,2,3,76,5,True,True
1383,87,repair_ring,day:87:slice:07,345750,10.1,0.988782,2,1,107,-11,False,True
1384,87,riverbend,day:87:slice:08,346000,7.83,0.611111,2,2,99,-4,True,True
1385,87,roofward,day:87:slice:09,346250,8.22,0.694979,2,3,109,3,True,True
1386,87,archive,day:87:slice:10,346500,6.42,0.778846,2,1,72,10,True,True
1387,87,signal,day:87:slice:11,346750,9.15,0.862714,2,2,73,-6,True,True
1388,87,orchard,day:87:slice:12,347000,5.72,0.946581,2,3,71,1,True,True
1389,87,repair_ring,day:87:slice:13,347250,10.08,0.030449,2,1,105,8,True,True
1390,87,riverbend,day:87:slice:14,347500,7.89,0.652778,2,2,118,-8,True,True
1391,87,roofward,day:87:slice:15,347750,8.28,0.736645,2,3,110,-1,True,True
1392,88,archive,day:88:slice:00,348000,6.4,0.820513,2,2,71,7,True,True
1393,88,signal,day:88:slice:01,348250,9.13,0.90438,2,3,90,-9,True,True
1394,88,orchard,day:88:slice:02,348500,5.7,0.988248,2,1,82,-2,True,True
1395,88,repair_ring,day:88:slice:03,348750,10.06,0.072115,2,2,104,5,True,True
1396,88,riverbend,day:88:slice:04,349000,7.87,0.694444,2,3,135,-11,False,True
1397,88,roofward,day:88:slice:05,349250,8.26,0.778312,2,1,56,-4,True,True
1398,88,archive,day:88:slice:06,349500,6.46,0.862179,2,2,66,3,True,True
1399,88,signal,day:88:slice:07,349750,9.19,0.946047,2,3,100,10,True,True
1400,88,orchard,day:88:slice:08,350000,5.68,0.029915,2,1,101,-6,True,True
1401,88,repair_ring,day:88:slice:09,350250,10.04,0.113782,2,2,99,1,True,True
1402,88,riverbend,day:88:slice:10,350500,7.85,0.736111,2,3,133,8,True,True
1403,88,roofward,day:88:slice:11,350750,8.24,0.819979,2,1,75,-8,True,True
1404,88,archive,day:88:slice:12,351000,6.44,0.903846,2,2,67,-1,True,True
1405,88,signal,day:88:slice:13,351250,9.17,0.987714,2,3,95,6,True,True
1406,88,orchard,day:88:slice:14,351500,5.74,0.071581,2,1,120,-10,True,True
1407,88,repair_ring,day:88:slice:15,351750,10.1,0.155449,2,2,112,-3,True,True
1408,89,riverbend,day:89:slice:00,352000,7.83,0.777778,2,1,61,5,True,True
1409,89,roofward,day:89:slice:01,352250,8.22,0.861645,2,2,92,-11,False,True
1410,89,archive,day:89:slice:02,352500,6.42,0.945513,2,3,84,-4,True,True
1411,89,signal,day:89:slice:03,352750,9.15,0.02938,2,1,94,3,True,True
1412,89,orchard,day:89:slice:04,353000,5.72,0.113248,2,2,128,10,True,True
1413,89,repair_ring,day:89:slice:05,353250,10.08,0.197115,2,3,129,-6,True,True
1414,89,riverbend,day:89:slice:06,353500,7.89,0.819444,2,1,56,1,True,True
1415,89,roofward,day:89:slice:07,353750,8.28,0.903312,2,2,90,8,True,True
1416,89,archive,day:89:slice:08,354000,6.4,0.987179,2,3,103,-8,True,True
1417,89,signal,day:89:slice:09,354250,9.13,0.071047,2,1,95,-1,True,True
1418,89,orchard,day:89:slice:10,354500,5.7,0.154915,2,2,123,6,True,True
1419,89,repair_ring,day:89:slice:11,354750,10.06,0.238782,2,3,77,-10,True,True
1420,89,riverbend,day:89:slice:12,355000,7.87,0.861111,2,1,69,-3,True,True
1421,89,roofward,day:89:slice:13,355250,8.26,0.944979,2,2,85,4,True,True
1422,89,archive,day:89:slice:14,355500,6.46,0.028846,2,3,119,11,False,True
1423,89,signal,day:89:slice:15,355750,9.19,0.112714,2,1,114,-5,True,True
1424,90,repair_ring,day:90:slice:00,356000,10.03,0.273504,2,3,51,3,True,True
1425,90,riverbend,day:90:slice:01,356250,7.84,0.895833,2,1,85,10,True,True
1426,90,roofward,day:90:slice:02,356500,8.23,0.979701,2,2,86,-6,True,True
1427,90,archive,day:90:slice:03,356750,6.43,0.063568,2,3,84,1,True,True
1428,90,signal,day:90:slice:04,357000,9.16,0.147436,2,1,118,8,True,True
1429,90,orchard,day:90:slice:05,357250,5.73,0.231303,2,2,131,-8,True,True
1430,90,repair_ring,day:90:slice:06,357500,10.09,0.315171,2,3,52,-1,True,True
1431,90,riverbend,day:90:slice:07,357750,7.9,0.9375,2,1,80,6,True,True
1432,90,roofward,day:90:slice:08,358000,8.21,0.021368,2,2,105,-10,True,True
1433,90,archive,day:90:slice:09,358250,6.41,0.105235,2,3,97,-3,True,True
1434,90,signal,day:90:slice:10,358500,9.14,0.189103,2,1,113,4,True,True
1435,90,orchard,day:90:slice:11,358750,5.71,0.27297,2,2,76,11,False,True
1436,90,repair_ring,day:90:slice:12,359000,10.07,0.356838,2,3,71,-5,True,True
1437,90,riverbend,day:90:slice:13,359250,7.88,0.979167,2,1,75,2,True,True
1438,90,roofward,day:90:slice:14,359500,8.27,0.063034,2,2,109,9,True,True
1439,90,archive,day:90:slice:15,359750,6.47,0.146902,2,3,116,-7,True,True
1440,91,signal,day:91:slice:00,360000,9.12,0.230769,2,2,112,1,True,True
1441,91,orchard,day:91:slice:01,360250,5.69,0.314637,2,3,75,8,True,True
1442,91,repair_ring,day:91:slice:02,360500,10.05,0.398504,2,1,88,-8,True,True
1443,91,riverbend,day:91:slice:03,360750,7.86,0.020833,2,2,80,-1,True,True
1444,91,roofward,day:91:slice:04,361000,8.25,0.104701,2,3,108,6,True,True
1445,91,archive,day:91:slice:05,361250,6.45,0.188568,2,1,133,-10,True,True
1446,91,signal,day:91:slice:06,361500,9.18,0.272436,2,2,54,-3,True,True
1447,91,orchard,day:91:slice:07,361750,5.75,0.356303,2,3,70,4,True,True
1448,91,repair_ring,day:91:slice:08,362000,10.03,0.440171,2,1,104,11,False,True
1449,91,riverbend,day:91:slice:09,362250,7.84,0.0625,2,2,99,-5,True,True
1450,91,roofward,day:91:slice:10,362500,8.23,0.146368,2,3,103,2,True,True
1451,91,archive,day:91:slice:11,362750,6.43,0.230235,2,1,137,9,True,True
1452,91,signal,day:91:slice:12,363000,9.16,0.314103,2,2,73,-7,True,True
1453,91,orchard,day:91:slice:13,363250,5.73,0.39797,2,3,65,0,True,True
1454,91,repair_ring,day:91:slice:14,363500,10.09,0.481838,2,1,99,7,True,True
1455,91,riverbend,day:91:slice:15,363750,7.9,0.104167,2,2,118,-9,True,True
1456,92,roofward,day:92:slice:00,364000,8.21,0.188034,2,1,108,-1,True,True
1457,92,archive,day:92:slice:01,364250,6.41,0.271902,2,2,65,6,True,True
1458,92,signal,day:92:slice:02,364500,9.14,0.355769,2,3,90,-10,True,True
1459,92,orchard,day:92:slice:03,364750,5.71,0.439637,2,1,82,-3,True,True
1460,92,repair_ring,day:92:slice:04,365000,10.07,0.523504,2,2,98,4,True,True
1461,92,riverbend,day:92:slice:05,365250,7.88,0.145833,2,3,132,11,False,True
1462,92,roofward,day:92:slice:06,365500,8.27,0.229701,2,1,127,-5,True,True
1463,92,archive,day:92:slice:07,365750,6.47,0.313568,2,2,60,2,True,True
1464,92,signal,day:92:slice:08,366000,9.12,0.397436,2,3,94,9,True,True
1465,92,orchard,day:92:slice:09,366250,5.69,0.481303,2,1,101,-7,True,True
1466,92,repair_ring,day:92:slice:10,366500,10.05,0.565171,2,2,93,0,True,True
1467,92,riverbend,day:92:slice:11,366750,7.86,0.1875,2,3,127,7,True,True
1468,92,roofward,day:92:slice:12,367000,8.25,0.271368,2,1,75,-9,True,True
1469,92,archive,day:92:slice:13,367250,6.45,0.355235,2,2,67,-2,True,True
1470,92,signal,day:92:slice:14,367500,9.18,0.439103,2,3,89,5,True,True
1471,92,orchard,day:92:slice:15,367750,5.75,0.52297,2,1,120,-11,False,True
1472,93,repair_ring,day:93:slice:00,368000,10.03,0.606838,2,3,110,-3,True,True
1473,93,riverbend,day:93:slice:01,368250,7.84,0.229167,2,1,55,4,True,True
1474,93,roofward,day:93:slice:02,368500,8.23,0.313034,2,2,89,11,False,True
1475,93,archive,day:93:slice:03,368750,6.43,0.396902,2,3,84,-5,True,True
1476,93,signal,day:93:slice:04,369000,9.16,0.480769,2,1,88,2,True,True
1477,93,orchard,day:93:slice:05,369250,5.73,0.564637,2,2,122,9,True,True
1478,93,repair_ring,day:93:slice:06,369500,10.09,0.648504,2,3,129,-7,True,True
1479,93,riverbend,day:93:slice:07,369750,7.9,0.270833,2,1,50,0,True,True
1480,93,roofward,day:93:slice:08,370000,8.21,0.354701,2,2,84,7,True,True
1481,93,archive,day:93:slice:09,370250,6.41,0.438568,2,3,103,-9,True,True
1482,93,signal,day:93:slice:10,370500,9.14,0.522436,2,1,95,-2,True,True
1483,93,orchard,day:93:slice:11,370750,5.71,0.606303,2,2,117,5,True,True
1484,93,repair_ring,day:93:slice:12,371000,10.07,0.690171,2,3,77,-11,False,True
1485,93,riverbend,day:93:slice:13,371250,7.88,0.3125,2,1,69,-4,True,True
1486,93,roofward,day:93:slice:14,371500,8.27,0.396368,2,2,79,3,True,True
1487,93,archive,day:93:slice:15,371750,6.47,0.480235,2,3,113,10,True,True
1488,94,signal,day:94:slice:00,372000,9.12,0.564103,2,2,112,-5,True,True
1489,94,orchard,day:94:slice:01,372250,5.69,0.64797,2,3,116,2,True,True
1490,94,repair_ring,day:94:slice:02,372500,10.05,0.731838,2,1,79,9,True,True
1491,94,riverbend,day:94:slice:03,372750,7.86,0.354167,2,2,86,-7,True,True
1492,94,roofward,day:94:slice:04,373000,8.25,0.438034,2,3,78,0,True,True
1493,94,archive,day:94:slice:05,373250,6.45,0.521902,2,1,112,7,True,True
1494,94,signal,day:94:slice:06,373500,9.18,0.605769,2,2,131,-9,True,True
1495,94,orchard,day:94:slice:07,373750,5.75,0.689637,2,3,52,-2,True,True
1496,94,repair_ring,day:94:slice:08,374000,10.03,0.773504,2,1,74,5,True,True
1497,94,riverbend,day:94:slice:09,374250,7.84,0.395833,2,2,105,-11,False,True
1498,94,roofward,day:94:slice:10,374500,8.23,0.479701,2,3,97,-4,True,True
1499,94,archive,day:94:slice:11,374750,6.43,0.563568,2,1,107,3,True,True
1500,94,signal,day:94:slice:12,375000,9.16,0.647436,2,2,141,10,False,True
1501,94,orchard,day:94:slice:13,375250,5.73,0.731303,2,3,71,-6,True,True
1502,94,repair_ring,day:94:slice:14,375500,10.09,0.815171,2,1,69,1,True,True
1503,94,riverbend,day:94:slice:15,375750,7.9,0.4375,2,2,103,8,True,True
1504,95,roofward,day:95:slice:00,376000,8.21,0.521368,2,1,114,-7,True,True
1505,95,archive,day:95:slice:01,376250,6.41,0.605235,2,2,106,0,True,True
1506,95,signal,day:95:slice:02,376500,9.14,0.689103,2,3,69,7,True,True
1507,95,orchard,day:95:slice:03,376750,5.71,0.77297,2,1,88,-9,True,True
1508,95,repair_ring,day:95:slice:04,377000,10.07,0.856838,2,2,80,-2,True,True
1509,95,riverbend,day:95:slice:05,377250,7.88,0.479167,2,3,102,5,True,True
1510,95,roofward,day:95:slice:06,377500,8.27,0.563034,2,1,133,-11,False,True
1511,95,archive,day:95:slice:07,377750,6.47,0.646902,2,2,54,-4,True,True
1512,95,signal,day:95:slice:08,378000,9.12,0.730769,2,3,64,3,True,True
1513,95,orchard,day:95:slice:09,378250,5.69,0.814637,2,1,98,10,True,True
1514,95,repair_ring,day:95:slice:10,378500,10.05,0.898504,2,2,99,-6,True,True
1515,95,riverbend,day:95:slice:11,378750,7.86,0.520833,2,3,97,1,True,True
1516,95,roofward,day:95:slice:12,379000,8.25,0.604701,2,1,131,8,True,True
1517,95,archive,day:95:slice:13,379250,6.45,0.688568,2,2,73,-8,True,True
1518,95,signal,day:95:slice:14,379500,9.18,0.772436,2,3,65,-1,True,True
1519,95,orchard,day:95:slice:15,379750,5.75,0.856303,2,1,93,6,True,True
1520,96,repair_ring,day:96:slice:00,380000,10.03,0.940171,2,3,116,-9,True,True
1521,96,riverbend,day:96:slice:01,380250,7.84,0.5625,2,1,108,-2,True,True
1522,96,roofward,day:96:slice:02,380500,8.23,0.646368,2,2,59,5,True,True
1523,96,archive,day:96:slice:03,380750,6.43,0.730235,2,3,90,-11,False,True
1524,96,signal,day:96:slice:04,381000,9.16,0.814103,2,1,82,-4,True,True
1525,96,orchard,day:96:slice:05,381250,5.73,0.89797,2,2,92,3,True,True
1526,96,repair_ring,day:96:slice:06,381500,10.09,0.981838,2,3,126,10,True,True
1527,96,riverbend,day:96:slice:07,381750,7.9,0.604167,2,1,127,-6,True,True
1528,96,roofward,day:96:slice:08,382000,8.21,0.688034,2,2,54,1,True,True
1529,96,archive,day:96:slice:09,382250,6.41,0.771902,2,3,88,8,True,True
1530,96,signal,day:96:slice:10,382500,9.14,0.855769,2,1,101,-8,True,True
1531,96,orchard,day:96:slice:11,382750,5.71,0.939637,2,2,93,-1,True,True
1532,96,repair_ring,day:96:slice:12,383000,10.07,0.023504,2,3,121,6,True,True
1533,96,riverbend,day:96:slice:13,383250,7.88,0.645833,2,1,75,-10,True,True
1534,96,roofward,day:96:slice:14,383500,8.27,0.729701,2,2,67,-3,True,True
1535,96,archive,day:96:slice:15,383750,6.47,0.813568,2,3,83,4,True,True
1536,97,signal,day:97:slice:00,384000,9.12,0.897436,2,2,118,-11,False,True
1537,97,orchard,day:97:slice:01,384250,5.69,0.981303,2,3,110,-4,True,True
1538,97,repair_ring,day:97:slice:02,384500,10.05,0.065171,2,1,120,3,True,True
1539,97,riverbend,day:97:slice:03,384750,7.86,0.6875,2,2,83,10,True,True
1540,97,roofward,day:97:slice:04,385000,8.25,0.771368,2,3,84,-6,True,True
1541,97,archive,day:97:slice:05,385250,6.45,0.855235,2,1,82,1,True,True
1542,97,signal,day:97:slice:06,385500,9.18,0.939103,2,2,116,8,True,True
1543,97,orchard,day:97:slice:07,385750,5.75,0.02297,2,3,129,-8,True,True
1544,97,repair_ring,day:97:slice:08,386000,10.03,0.106838,2,1,50,-1,True,True
1545,97,riverbend,day:97:slice:09,386250,7.84,0.729167,2,2,78,6,True,True
1546,97,roofward,day:97:slice:10,386500,8.23,0.813034,2,3,103,-10,True,True
1547,97,archive,day:97:slice:11,386750,6.43,0.896902,2,1,95,-3,True,True
1548,97,signal,day:97:slice:12,387000,9.16,0.980769,2,2,111,4,True,True
1549,97,orchard,day:97:slice:13,387250,5.73,0.064637,2,3,145,11,False,True
1550,97,repair_ring,day:97:slice:14,387500,10.09,0.148504,2,1,69,-5,True,True
1551,97,riverbend,day:97:slice:15,387750,7.9,0.770833,2,2,73,2,True,True
1552,98,roofward,day:98:slice:00,388000,8.21,0.854701,2,1,111,10,True,True
1553,98,archive,day:98:slice:01,388250,6.41,0.938568,2,2,112,-6,True,True
1554,98,signal,day:98:slice:02,388500,9.14,0.022436,2,3,110,1,True,True
1555,98,orchard,day:98:slice:03,388750,5.71,0.106303,2,1,73,8,True,True
1556,98,repair_ring,day:98:slice:04,389000,10.07,0.190171,2,2,86,-8,True,True
1557,98,riverbend,day:98:slice:05,389250,7.88,0.8125,2,3,78,-1,True,True
1558,98,roofward,day:98:slice:06,389500,8.27,0.896368,2,1,106,6,True,True
1559,98,archive,day:98:slice:07,389750,6.47,0.980235,2,2,131,-10,True,True
1560,98,signal,day:98:slice:08,390000,9.12,0.064103,2,3,52,-3,True,True
1561,98,orchard,day:98:slice:09,390250,5.69,0.14797,2,1,68,4,True,True
1562,98,repair_ring,day:98:slice:10,390500,10.05,0.231838,2,2,102,11,False,True
1563,98,riverbend,day:98:slice:11,390750,7.86,0.854167,2,3,97,-5,True,True
1564,98,roofward,day:98:slice:12,391000,8.25,0.938034,2,1,101,2,True,True
1565,98,archive,day:98:slice:13,391250,6.45,0.021902,2,2,135,9,True,True
1566,98,signal,day:98:slice:14,391500,9.18,0.105769,2,3,71,-7,True,True
1567,98,orchard,day:98:slice:15,391750,5.75,0.189637,2,1,63,0,True,True
1568,99,repair_ring,day:99:slice:00,392000,10.03,0.273504,2,3,101,8,True,True
1569,99,riverbend,day:99:slice:01,392250,7.84,0.895833,2,1,114,-8,True,True
1570,99,roofward,day:99:slice:02,392500,8.23,0.979701,2,2,106,-1,True,True
1571,99,archive,day:99:slice:03,392750,6.43,0.063568,2,3,63,6,True,True
1572,99,signal,day:99:slice:04,393000,9.16,0.147436,2,1,88,-10,True,True
1573,99,orchard,day:99:slice:05,393250,5.73,0.231303,2,2,80,-3,True,True
1574,99,repair_ring,day:99:slice:06,393500,10.09,0.315171,2,3,96,4,True,True
1575,99,riverbend,day:99:slice:07,393750,7.9,0.9375,2,1,130,11,False,True
1576,99,roofward,day:99:slice:08,394000,8.21,0.021368,2,2,125,-5,True,True
1577,99,archive,day:99:slice:09,394250,6.41,0.105235,2,3,58,2,True,True
1578,99,signal,day:99:slice:10,394500,9.14,0.189103,2,1,92,9,True,True
1579,99,orchard,day:99:slice:11,394750,5.71,0.27297,2,2,99,-7,True,True
1580,99,repair_ring,day:99:slice:12,395000,10.07,0.356838,2,3,91,0,True,True
1581,99,riverbend,day:99:slice:13,395250,7.88,0.979167,2,1,125,7,True,True
1582,99,roofward,day:99:slice:14,395500,8.27,0.063034,2,2,73,-9,True,True
1583,99,archive,day:99:slice:15,395750,6.47,0.146902,2,3,65,-2,True,True
1584,100,orchard,day:100:slice:00,396000,5.68,0.307692,2,2,91,6,True,True
1585,100,repair_ring,day:100:slice:01,396250,10.04,0.39156,2,3,116,-10,True,True
1586,100,riverbend,day:100:slice:02,396500,7.85,0.013889,2,1,108,-3,True,True
1587,100,roofward,day:100:slice:03,396750,8.24,0.097756,2,2,124,4,True,True
1588,100,archive,day:100:slice:04,397000,6.44,0.181624,2,3,87,11,False,True
1589,100,signal,day:100:slice:05,397250,9.17,0.265491,2,1,82,-5,True,True
1590,100,orchard,day:100:slice:06,397500,5.74,0.349359,2,2,86,2,True,True
1591,100,repair_ring,day:100:slice:07,397750,10.1,0.433226,2,3,120,9,True,True
1592,100,riverbend,day:100:slice:08,398000,7.83,0.055556,2,1,127,-7,True,True
1593,100,roofward,day:100:slice:09,398250,8.22,0.139423,2,2,48,0,True,True
1594,100,archive,day:100:slice:10,398500,6.42,0.223291,2,3,82,7,True,True
1595,100,signal,day:100:slice:11,398750,9.15,0.307158,2,1,101,-9,True,True
1596,100,orchard,day:100:slice:12,399000,5.72,0.391026,2,2,93,-2,True,True
1597,100,repair_ring,day:100:slice:13,399250,10.08,0.474893,2,3,115,5,True,True
1598,100,riverbend,day:100:slice:14,399500,7.89,0.097222,2,1,75,-11,False,True
1599,100,roofward,day:100:slice:15,399750,8.28,0.18109,2,2,67,-4,True,True
1600,101,archive,day:101:slice:00,400000,6.4,0.264957,2,1,81,4,True,True
1601,101,signal,day:101:slice:01,400250,9.13,0.348825,2,2,115,11,False,True
1602,101,orchard,day:101:slice:02,400500,5.7,0.432692,2,3,110,-5,True,True
1603,101,repair_ring,day:101:slice:03,400750,10.06,0.51656,2,1,114,2,True,True
1604,101,riverbend,day:101:slice:04,401000,7.87,0.138889,2,2,77,9,True,True
1605,101,roofward,day:101:slice:05,401250,8.26,0.222756,2,3,84,-7,True,True
1606,101,archive,day:101:slice:06,401500,6.46,0.306624,2,1,76,0,True,True
1607,101,signal,day:101:slice:07,401750,9.19,0.390491,2,2,110,7,True,True
1608,101,orchard,day:101:slice:08,402000,5.68,0.474359,2,3,129,-9,True,True
1609,101,repair_ring,day:101:slice:09,402250,10.04,0.558226,2,1,50,-2,True,True
1610,101,riverbend,day:101:slice:10,402500,7.85,0.180556,2,2,72,5,True,True
1611,101,roofward,day:101:slice:11,402750,8.24,0.264423,2,3,103,-11,False,True
1612,101,archive,day:101:slice:12,403000,6.44,0.348291,2,1,95,-4,True,True
1613,101,signal,day:101:slice:13,403250,9.17,0.432158,2,2,105,3,True,True
1614,101,orchard,day:101:slice:14,403500,5.74,0.516026,2,3,139,10,True,True
1615,101,repair_ring,day:101:slice:15,403750,10.1,0.599893,2,1,69,-6,True,True
1616,102,riverbend,day:102:slice:00,404000,7.83,0.222222,2,3,71,2,True,True
1617,102,roofward,day:102:slice:01,404250,8.22,0.30609,2,1,105,9,True,True
1618,102,archive,day:102:slice:02,404500,6.42,0.389957,2,2,112,-7,True,True
1619,102,signal,day:102:slice:03,404750,9.15,0.473825,2,3,104,0,True,True
1620,102,orchard,day:102:slice:04,405000,5.72,0.557692,2,1,67,7,True,True
1621,102,repair_ring,day:102:slice:05,405250,10.08,0.64156,2,2,86,-9,True,True
1622,102,riverbend,day:102:slice:06,405500,7.89,0.263889,2,3,78,-2,True,True
1623,102,roofward,day:102:slice:07,405750,8.28,0.347756,2,1,100,5,True,True
1624,102,archive,day:102:slice:08,406000,6.4,0.431624,2,2,131,-11,False,True
1625,102,signal,day:102:slice:09,406250,9.13,0.515491,2,3,123,-4,True,True
1626,102,orchard,day:102:slice:10,406500,5.7,0.599359,2,1,62,3,True,True
1627,102,repair_ring,day:102:slice:11,406750,10.06,0.683226,2,2,96,10,True,True
1628,102,riverbend,day:102:slice:12,407000,7.87,0.305556,2,3,97,-6,True,True
1629,102,roofward,day:102:slice:13,407250,8.26,0.389423,2,1,95,1,True,True
1630,102,archive,day:102:slice:14,407500,6.46,0.473291,2,2,129,8,True,True
1631,102,signal,day:102:slice:15,407750,9.19,0.557158,2,3,71,-8,True,True
1632,103,orchard,day:103:slice:00,408000,5.68,0.641026,2,2,61,0,True,True
1633,103,repair_ring,day:103:slice:01,408250,10.04,0.724893,2,3,95,7,True,True
1634,103,riverbend,day:103:slice:02,408500,7.85,0.347222,2,1,114,-9,True,True
1635,103,roofward,day:103:slice:03,408750,8.24,0.43109,2,2,106,-2,True,True
1636,103,archive,day:103:slice:04,409000,6.44,0.514957,2,3,57,5,True,True
1637,103,signal,day:103:slice:05,409250,9.17,0.598825,2,1,88,-11,False,True
1638,103,orchard,day:103:slice:06,409500,5.74,0.682692,2,2,80,-4,True,True
1639,103,repair_ring,day:103:slice:07,409750,10.1,0.76656,2,3,90,3,True,True
1640,103,riverbend,day:103:slice:08,410000,7.83,0.388889,2,1,124,10,True,True
1641,103,roofward,day:103:slice:09,410250,8.22,0.472756,2,2,125,-6,True,True
1642,103,archive,day:103:slice:10,410500,6.42,0.556624,2,3,52,1,True,True
1643,103,signal,day:103:slice:11,410750,9.15,0.640491,2,1,86,8,True,True
1644,103,orchard,day:103:slice:12,411000,5.72,0.724359,2,2,99,-8,True,True
1645,103,repair_ring,day:103:slice:13,411250,10.08,0.808226,2,3,91,-1,True,True
1646,103,riverbend,day:103:slice:14,411500,7.89,0.430556,2,1,119,6,True,True
1647,103,roofward,day:103:slice:15,411750,8.28,0.514423,2,2,73,-10,True,True
